"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","10856","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","10862","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","20120","0.0-2.0-0.0","","","","","9255","{""name"":""csq"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","21695","0.0-2.0-1.0","","","","","1574","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","22431","0.0-3.0","","","","","733"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","63621","0.0-4.0","","","","","","","","","1468","","","","","","","","","","","","","","","","",""
"","html-button-response","6","65695","0.0-5.0-0.0","","","","","2071","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","77303","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","78367","0.0-5.0-2.0","","","","","1063","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","96631","0.0-5.0-3.0","","","","","","","","","","[[{""x"":684,""y"":337,""dx"":193,""dy"":56,""t"":990},{""x"":682,""y"":354,""dx"":191,""dy"":73,""t"":1024},{""x"":670,""y"":347,""dx"":179,""dy"":66,""t"":1057},{""x"":629,""y"":360,""dx"":138,""dy"":79,""t"":1092},{""x"":642,""y"":367,""dx"":151,""dy"":86,""t"":1126},{""x"":599,""y"":388,""dx"":108,""dy"":107,""t"":1160},{""x"":604,""y"":394,""dx"":113,""dy"":113,""t"":1194},{""x"":572,""y"":408,""dx"":81,""dy"":127,""t"":1228},{""x"":547,""y"":390,""dx"":56,""dy"":109,""t"":1262},{""x"":557,""y"":389,""dx"":66,""dy"":108,""t"":1295},{""x"":570,""y"":384,""dx"":79,""dy"":103,""t"":1330},{""x"":558,""y"":413,""dx"":67,""dy"":132,""t"":1364},{""x"":573,""y"":391,""dx"":82,""dy"":110,""t"":1398},{""x"":596,""y"":402,""dx"":105,""dy"":121,""t"":1432},{""x"":584,""y"":402,""dx"":93,""dy"":121,""t"":1466},{""x"":596,""y"":382,""dx"":105,""dy"":101,""t"":1500},{""x"":598,""y"":378,""dx"":107,""dy"":97,""t"":1534},{""x"":599,""y"":364,""dx"":108,""dy"":83,""t"":1568},{""x"":608,""y"":366,""dx"":117,""dy"":85,""t"":1602},{""x"":622,""y"":361,""dx"":131,""dy"":80,""t"":1636},{""x"":631,""y"":371,""dx"":140,""dy"":90,""t"":1670},{""x"":631,""y"":367,""dx"":140,""dy"":86,""t"":1704},{""x"":611,""y"":355,""dx"":120,""dy"":74,""t"":1738},{""x"":598,""y"":335,""dx"":107,""dy"":54,""t"":1772},{""x"":617,""y"":343,""dx"":126,""dy"":62,""t"":1806},{""x"":633,""y"":356,""dx"":142,""dy"":75,""t"":1841},{""x"":649,""y"":377,""dx"":158,""dy"":96,""t"":1874},{""x"":626,""y"":355,""dx"":135,""dy"":74,""t"":1908},{""x"":607,""y"":363,""dx"":116,""dy"":82,""t"":1942},{""x"":595,""y"":363,""dx"":104,""dy"":82,""t"":1976},{""x"":598,""y"":367,""dx"":107,""dy"":86,""t"":2011},{""x"":617,""y"":386,""dx"":126,""dy"":105,""t"":2044},{""x"":588,""y"":374,""dx"":97,""dy"":93,""t"":2078},{""x"":589,""y"":388,""dx"":98,""dy"":107,""t"":2111},{""x"":622,""y"":411,""dx"":131,""dy"":130,""t"":2147},{""x"":626,""y"":407,""dx"":135,""dy"":126,""t"":2180},{""x"":619,""y"":406,""dx"":128,""dy"":125,""t"":2214},{""x"":597,""y"":394,""dx"":106,""dy"":113,""t"":2246},{""x"":593,""y"":395,""dx"":102,""dy"":114,""t"":2282},{""x"":584,""y"":386,""dx"":93,""dy"":105,""t"":2317},{""x"":578,""y"":388,""dx"":87,""dy"":107,""t"":2350},{""x"":548,""y"":365,""dx"":57,""dy"":84,""t"":2383},{""x"":572,""y"":363,""dx"":81,""dy"":82,""t"":2418},{""x"":564,""y"":354,""dx"":73,""dy"":73,""t"":2452},{""x"":549,""y"":342,""dx"":58,""dy"":61,""t"":2485},{""x"":521,""y"":352,""dx"":30,""dy"":71,""t"":2520},{""x"":509,""y"":332,""dx"":18,""dy"":51,""t"":2554},{""x"":518,""y"":342,""dx"":27,""dy"":61,""t"":2589},{""x"":506,""y"":355,""dx"":15,""dy"":74,""t"":2622},{""x"":503,""y"":345,""dx"":12,""dy"":64,""t"":2656},{""x"":500,""y"":345,""dx"":9,""dy"":64,""t"":2690},{""x"":474,""y"":333,""dx"":-17,""dy"":52,""t"":2724},{""x"":473,""y"":344,""dx"":-18,""dy"":63,""t"":2758},{""x"":466,""y"":357,""dx"":-25,""dy"":76,""t"":2792},{""x"":476,""y"":358,""dx"":-15,""dy"":77,""t"":2826},{""x"":469,""y"":376,""dx"":-22,""dy"":95,""t"":2861},{""x"":474,""y"":368,""dx"":-17,""dy"":87,""t"":2894},{""x"":481,""y"":371,""dx"":-10,""dy"":90,""t"":2928},{""x"":507,""y"":379,""dx"":16,""dy"":98,""t"":2961}],[{""x"":1519,""y"":225,""dx"":68,""dy"":-56,""t"":3983},{""x"":1494,""y"":231,""dx"":43,""dy"":-50,""t"":4016},{""x"":1489,""y"":215,""dx"":38,""dy"":-66,""t"":4050},{""x"":1476,""y"":181,""dx"":25,""dy"":-100,""t"":4084},{""x"":1494,""y"":197,""dx"":43,""dy"":-84,""t"":4119},{""x"":1475,""y"":212,""dx"":24,""dy"":-69,""t"":4152},{""x"":1470,""y"":225,""dx"":19,""dy"":-56,""t"":4187},{""x"":1467,""y"":237,""dx"":16,""dy"":-44,""t"":4219},{""x"":1426,""y"":195,""dx"":-25,""dy"":-86,""t"":4254},{""x"":1407,""y"":186,""dx"":-44,""dy"":-95,""t"":4288},{""x"":1450,""y"":212,""dx"":-1,""dy"":-69,""t"":4322},{""x"":1459,""y"":200,""dx"":8,""dy"":-81,""t"":4357},{""x"":1438,""y"":169,""dx"":-13,""dy"":-112,""t"":4390},{""x"":1469,""y"":208,""dx"":18,""dy"":-73,""t"":4424},{""x"":1473,""y"":198,""dx"":22,""dy"":-83,""t"":4458},{""x"":1481,""y"":191,""dx"":30,""dy"":-90,""t"":4492},{""x"":1466,""y"":186,""dx"":15,""dy"":-95,""t"":4526},{""x"":1493,""y"":208,""dx"":42,""dy"":-73,""t"":4561},{""x"":1499,""y"":158,""dx"":48,""dy"":-123,""t"":4595},{""x"":1539,""y"":194,""dx"":88,""dy"":-87,""t"":4627},{""x"":1484,""y"":184,""dx"":33,""dy"":-97,""t"":4662},{""x"":1479,""y"":180,""dx"":28,""dy"":-101,""t"":4695},{""x"":1459,""y"":168,""dx"":8,""dy"":-113,""t"":4730},{""x"":1464,""y"":219,""dx"":13,""dy"":-62,""t"":4764},{""x"":1453,""y"":207,""dx"":2,""dy"":-74,""t"":4798},{""x"":1463,""y"":225,""dx"":12,""dy"":-56,""t"":4832},{""x"":1474,""y"":202,""dx"":23,""dy"":-79,""t"":4868},{""x"":1480,""y"":199,""dx"":29,""dy"":-82,""t"":4900},{""x"":1493,""y"":197,""dx"":42,""dy"":-84,""t"":4934},{""x"":1489,""y"":193,""dx"":38,""dy"":-88,""t"":4969},{""x"":1513,""y"":229,""dx"":62,""dy"":-52,""t"":5002},{""x"":1515,""y"":213,""dx"":64,""dy"":-68,""t"":5036},{""x"":1530,""y"":242,""dx"":79,""dy"":-39,""t"":5071},{""x"":1520,""y"":222,""dx"":69,""dy"":-59,""t"":5104},{""x"":1511,""y"":223,""dx"":60,""dy"":-58,""t"":5138},{""x"":1523,""y"":277,""dx"":72,""dy"":-4,""t"":5172},{""x"":1511,""y"":242,""dx"":60,""dy"":-39,""t"":5207},{""x"":1525,""y"":271,""dx"":74,""dy"":-10,""t"":5240},{""x"":1533,""y"":248,""dx"":82,""dy"":-33,""t"":5274},{""x"":1531,""y"":274,""dx"":80,""dy"":-7,""t"":5308},{""x"":1520,""y"":273,""dx"":69,""dy"":-8,""t"":5342},{""x"":1502,""y"":242,""dx"":51,""dy"":-39,""t"":5376},{""x"":1496,""y"":220,""dx"":45,""dy"":-61,""t"":5410},{""x"":1482,""y"":191,""dx"":31,""dy"":-90,""t"":5444},{""x"":1499,""y"":184,""dx"":48,""dy"":-97,""t"":5478},{""x"":1502,""y"":183,""dx"":51,""dy"":-98,""t"":5512},{""x"":1505,""y"":186,""dx"":54,""dy"":-95,""t"":5545},{""x"":1495,""y"":188,""dx"":44,""dy"":-93,""t"":5580},{""x"":1495,""y"":183,""dx"":44,""dy"":-98,""t"":5614},{""x"":1518,""y"":224,""dx"":67,""dy"":-57,""t"":5647},{""x"":1518,""y"":222,""dx"":67,""dy"":-59,""t"":5682},{""x"":1505,""y"":193,""dx"":54,""dy"":-88,""t"":5717},{""x"":1493,""y"":182,""dx"":42,""dy"":-99,""t"":5750},{""x"":1471,""y"":179,""dx"":20,""dy"":-102,""t"":5784},{""x"":1453,""y"":176,""dx"":2,""dy"":-105,""t"":5817},{""x"":1432,""y"":162,""dx"":-19,""dy"":-119,""t"":5852},{""x"":1439,""y"":161,""dx"":-12,""dy"":-120,""t"":5886},{""x"":1459,""y"":214,""dx"":8,""dy"":-67,""t"":5919},{""x"":1456,""y"":210,""dx"":5,""dy"":-71,""t"":5955},{""x"":1461,""y"":212,""dx"":10,""dy"":-69,""t"":5988}],[{""x"":935,""y"":471,""dx"":-36,""dy"":-80,""t"":7008},{""x"":919,""y"":468,""dx"":-52,""dy"":-83,""t"":7042},{""x"":934,""y"":500,""dx"":-37,""dy"":-51,""t"":7076},{""x"":919,""y"":497,""dx"":-52,""dy"":-54,""t"":7110},{""x"":905,""y"":495,""dx"":-66,""dy"":-56,""t"":7144},{""x"":916,""y"":491,""dx"":-55,""dy"":-60,""t"":7178},{""x"":924,""y"":459,""dx"":-47,""dy"":-92,""t"":7212},{""x"":924,""y"":485,""dx"":-47,""dy"":-66,""t"":7246},{""x"":910,""y"":488,""dx"":-61,""dy"":-63,""t"":7279},{""x"":943,""y"":495,""dx"":-28,""dy"":-56,""t"":7314},{""x"":935,""y"":480,""dx"":-36,""dy"":-71,""t"":7348},{""x"":903,""y"":468,""dx"":-68,""dy"":-83,""t"":7418},{""x"":889,""y"":466,""dx"":-82,""dy"":-85,""t"":7451},{""x"":930,""y"":491,""dx"":-41,""dy"":-60,""t"":7484},{""x"":899,""y"":462,""dx"":-72,""dy"":-89,""t"":7518},{""x"":900,""y"":466,""dx"":-71,""dy"":-85,""t"":7552},{""x"":928,""y"":451,""dx"":-43,""dy"":-100,""t"":7586},{""x"":941,""y"":425,""dx"":-30,""dy"":-126,""t"":7621},{""x"":918,""y"":375,""dx"":-53,""dy"":-176,""t"":7654},{""x"":905,""y"":328,""dx"":-66,""dy"":-223,""t"":7689},{""x"":916,""y"":314,""dx"":-55,""dy"":-237,""t"":7723},{""x"":883,""y"":347,""dx"":-88,""dy"":-204,""t"":7757},{""x"":879,""y"":367,""dx"":-92,""dy"":-184,""t"":7788},{""x"":855,""y"":364,""dx"":-116,""dy"":-187,""t"":7823},{""x"":871,""y"":364,""dx"":-100,""dy"":-187,""t"":7858},{""x"":876,""y"":375,""dx"":-95,""dy"":-176,""t"":7892},{""x"":858,""y"":387,""dx"":-113,""dy"":-164,""t"":7926},{""x"":863,""y"":378,""dx"":-108,""dy"":-173,""t"":7960},{""x"":894,""y"":382,""dx"":-77,""dy"":-169,""t"":7994},{""x"":902,""y"":385,""dx"":-69,""dy"":-166,""t"":8027},{""x"":884,""y"":405,""dx"":-87,""dy"":-146,""t"":8062},{""x"":890,""y"":366,""dx"":-81,""dy"":-185,""t"":8095},{""x"":914,""y"":388,""dx"":-57,""dy"":-163,""t"":8131},{""x"":917,""y"":365,""dx"":-54,""dy"":-186,""t"":8164},{""x"":931,""y"":357,""dx"":-40,""dy"":-194,""t"":8198},{""x"":936,""y"":363,""dx"":-35,""dy"":-188,""t"":8232},{""x"":931,""y"":370,""dx"":-40,""dy"":-181,""t"":8266},{""x"":905,""y"":345,""dx"":-66,""dy"":-206,""t"":8300},{""x"":917,""y"":366,""dx"":-54,""dy"":-185,""t"":8334},{""x"":888,""y"":367,""dx"":-83,""dy"":-184,""t"":8368},{""x"":882,""y"":377,""dx"":-89,""dy"":-174,""t"":8402},{""x"":910,""y"":400,""dx"":-61,""dy"":-151,""t"":8436},{""x"":940,""y"":409,""dx"":-31,""dy"":-142,""t"":8471},{""x"":926,""y"":413,""dx"":-45,""dy"":-138,""t"":8504},{""x"":894,""y"":425,""dx"":-77,""dy"":-126,""t"":8538},{""x"":892,""y"":430,""dx"":-79,""dy"":-121,""t"":8572},{""x"":896,""y"":444,""dx"":-75,""dy"":-107,""t"":8606},{""x"":917,""y"":462,""dx"":-54,""dy"":-89,""t"":8640},{""x"":911,""y"":458,""dx"":-60,""dy"":-93,""t"":8674},{""x"":912,""y"":448,""dx"":-59,""dy"":-103,""t"":8708},{""x"":911,""y"":442,""dx"":-60,""dy"":-109,""t"":8742},{""x"":931,""y"":414,""dx"":-40,""dy"":-137,""t"":8776},{""x"":938,""y"":406,""dx"":-33,""dy"":-145,""t"":8811},{""x"":922,""y"":396,""dx"":-49,""dy"":-155,""t"":8843},{""x"":934,""y"":378,""dx"":-37,""dy"":-173,""t"":8878},{""x"":926,""y"":360,""dx"":-45,""dy"":-191,""t"":8912},{""x"":924,""y"":349,""dx"":-47,""dy"":-202,""t"":8945},{""x"":922,""y"":345,""dx"":-49,""dy"":-206,""t"":8980}],[{""x"":520,""y"":459,""dx"":29,""dy"":-362,""t"":10001},{""x"":527,""y"":443,""dx"":36,""dy"":-378,""t"":10034},{""x"":524,""y"":431,""dx"":33,""dy"":-390,""t"":10068},{""x"":497,""y"":433,""dx"":6,""dy"":-388,""t"":10103},{""x"":522,""y"":449,""dx"":31,""dy"":-372,""t"":10136},{""x"":528,""y"":517,""dx"":37,""dy"":-304,""t"":10170},{""x"":519,""y"":503,""dx"":28,""dy"":-318,""t"":10204},{""x"":533,""y"":505,""dx"":42,""dy"":-316,""t"":10238},{""x"":560,""y"":522,""dx"":69,""dy"":-299,""t"":10273},{""x"":574,""y"":527,""dx"":83,""dy"":-294,""t"":10307},{""x"":575,""y"":535,""dx"":84,""dy"":-286,""t"":10340},{""x"":561,""y"":539,""dx"":70,""dy"":-282,""t"":10374},{""x"":568,""y"":552,""dx"":77,""dy"":-269,""t"":10408},{""x"":586,""y"":549,""dx"":95,""dy"":-272,""t"":10443},{""x"":587,""y"":511,""dx"":96,""dy"":-310,""t"":10476},{""x"":565,""y"":527,""dx"":74,""dy"":-294,""t"":10511},{""x"":570,""y"":531,""dx"":79,""dy"":-290,""t"":10544},{""x"":577,""y"":572,""dx"":86,""dy"":-249,""t"":10579},{""x"":581,""y"":551,""dx"":90,""dy"":-270,""t"":10612},{""x"":575,""y"":556,""dx"":84,""dy"":-265,""t"":10645},{""x"":546,""y"":533,""dx"":55,""dy"":-288,""t"":10679},{""x"":523,""y"":501,""dx"":32,""dy"":-320,""t"":10715},{""x"":515,""y"":495,""dx"":24,""dy"":-326,""t"":10749},{""x"":505,""y"":491,""dx"":14,""dy"":-330,""t"":10782},{""x"":499,""y"":507,""dx"":8,""dy"":-314,""t"":10815},{""x"":485,""y"":486,""dx"":-6,""dy"":-335,""t"":10850},{""x"":513,""y"":510,""dx"":22,""dy"":-311,""t"":10884},{""x"":522,""y"":506,""dx"":31,""dy"":-315,""t"":10918},{""x"":542,""y"":532,""dx"":51,""dy"":-289,""t"":10950},{""x"":540,""y"":523,""dx"":49,""dy"":-298,""t"":10986},{""x"":539,""y"":514,""dx"":48,""dy"":-307,""t"":11020},{""x"":566,""y"":514,""dx"":75,""dy"":-307,""t"":11054},{""x"":551,""y"":506,""dx"":60,""dy"":-315,""t"":11088},{""x"":536,""y"":498,""dx"":45,""dy"":-323,""t"":11122},{""x"":526,""y"":479,""dx"":35,""dy"":-342,""t"":11156},{""x"":531,""y"":490,""dx"":40,""dy"":-331,""t"":11190},{""x"":558,""y"":485,""dx"":67,""dy"":-336,""t"":11224},{""x"":514,""y"":505,""dx"":23,""dy"":-316,""t"":11258},{""x"":479,""y"":497,""dx"":-12,""dy"":-324,""t"":11292},{""x"":455,""y"":503,""dx"":-36,""dy"":-318,""t"":11327},{""x"":447,""y"":508,""dx"":-44,""dy"":-313,""t"":11357},{""x"":426,""y"":524,""dx"":-65,""dy"":-297,""t"":11395},{""x"":414,""y"":543,""dx"":-77,""dy"":-278,""t"":11428},{""x"":394,""y"":555,""dx"":-97,""dy"":-266,""t"":11462},{""x"":376,""y"":552,""dx"":-115,""dy"":-269,""t"":11498},{""x"":396,""y"":570,""dx"":-95,""dy"":-251,""t"":11529},{""x"":408,""y"":560,""dx"":-83,""dy"":-261,""t"":11565},{""x"":440,""y"":577,""dx"":-51,""dy"":-244,""t"":11598},{""x"":467,""y"":576,""dx"":-24,""dy"":-245,""t"":11633},{""x"":476,""y"":583,""dx"":-15,""dy"":-238,""t"":11666},{""x"":464,""y"":572,""dx"":-27,""dy"":-249,""t"":11701},{""x"":463,""y"":562,""dx"":-28,""dy"":-259,""t"":11734},{""x"":460,""y"":579,""dx"":-31,""dy"":-242,""t"":11768},{""x"":470,""y"":602,""dx"":-21,""dy"":-219,""t"":11803},{""x"":458,""y"":600,""dx"":-33,""dy"":-221,""t"":11836},{""x"":439,""y"":593,""dx"":-52,""dy"":-228,""t"":11870},{""x"":463,""y"":568,""dx"":-28,""dy"":-253,""t"":11904},{""x"":449,""y"":572,""dx"":-42,""dy"":-249,""t"":11938},{""x"":417,""y"":575,""dx"":-74,""dy"":-246,""t"":11972},{""x"":466,""y"":560,""dx"":-25,""dy"":-261,""t"":12007}],[{""x"":1399,""y"":398,""dx"":-52,""dy"":-423,""t"":13026},{""x"":1403,""y"":410,""dx"":-48,""dy"":-411,""t"":13061},{""x"":1397,""y"":433,""dx"":-54,""dy"":-388,""t"":13094},{""x"":1401,""y"":447,""dx"":-50,""dy"":-374,""t"":13128},{""x"":1416,""y"":456,""dx"":-35,""dy"":-365,""t"":13162},{""x"":1392,""y"":481,""dx"":-59,""dy"":-340,""t"":13195},{""x"":1402,""y"":506,""dx"":-49,""dy"":-315,""t"":13230},{""x"":1414,""y"":528,""dx"":-37,""dy"":-293,""t"":13265},{""x"":1406,""y"":542,""dx"":-45,""dy"":-279,""t"":13299},{""x"":1399,""y"":553,""dx"":-52,""dy"":-268,""t"":13333},{""x"":1407,""y"":574,""dx"":-44,""dy"":-247,""t"":13366},{""x"":1389,""y"":583,""dx"":-62,""dy"":-238,""t"":13401},{""x"":1383,""y"":565,""dx"":-68,""dy"":-256,""t"":13435},{""x"":1373,""y"":572,""dx"":-78,""dy"":-249,""t"":13468},{""x"":1362,""y"":564,""dx"":-89,""dy"":-257,""t"":13503},{""x"":1350,""y"":580,""dx"":-101,""dy"":-241,""t"":13537},{""x"":1357,""y"":572,""dx"":-94,""dy"":-249,""t"":13570},{""x"":1376,""y"":574,""dx"":-75,""dy"":-247,""t"":13605},{""x"":1397,""y"":535,""dx"":-54,""dy"":-286,""t"":13638},{""x"":1433,""y"":533,""dx"":-18,""dy"":-288,""t"":13672},{""x"":1416,""y"":508,""dx"":-35,""dy"":-313,""t"":13706},{""x"":1411,""y"":471,""dx"":-40,""dy"":-350,""t"":13741},{""x"":1418,""y"":482,""dx"":-33,""dy"":-339,""t"":13775},{""x"":1381,""y"":482,""dx"":-70,""dy"":-339,""t"":13808},{""x"":1373,""y"":485,""dx"":-78,""dy"":-336,""t"":13842},{""x"":1402,""y"":484,""dx"":-49,""dy"":-337,""t"":13876},{""x"":1416,""y"":448,""dx"":-35,""dy"":-373,""t"":13910},{""x"":1384,""y"":451,""dx"":-67,""dy"":-370,""t"":13944},{""x"":1381,""y"":462,""dx"":-70,""dy"":-359,""t"":13978},{""x"":1403,""y"":434,""dx"":-48,""dy"":-387,""t"":14012},{""x"":1399,""y"":443,""dx"":-52,""dy"":-378,""t"":14046},{""x"":1379,""y"":449,""dx"":-72,""dy"":-372,""t"":14079},{""x"":1370,""y"":452,""dx"":-81,""dy"":-369,""t"":14114},{""x"":1380,""y"":477,""dx"":-71,""dy"":-344,""t"":14148},{""x"":1398,""y"":480,""dx"":-53,""dy"":-341,""t"":14183},{""x"":1373,""y"":501,""dx"":-78,""dy"":-320,""t"":14216},{""x"":1366,""y"":518,""dx"":-85,""dy"":-303,""t"":14250},{""x"":1326,""y"":521,""dx"":-125,""dy"":-300,""t"":14285},{""x"":1318,""y"":547,""dx"":-133,""dy"":-274,""t"":14318},{""x"":1307,""y"":555,""dx"":-144,""dy"":-266,""t"":14351},{""x"":1344,""y"":562,""dx"":-107,""dy"":-259,""t"":14386},{""x"":1347,""y"":583,""dx"":-104,""dy"":-238,""t"":14421},{""x"":1392,""y"":584,""dx"":-59,""dy"":-237,""t"":14454},{""x"":1421,""y"":558,""dx"":-30,""dy"":-263,""t"":14489},{""x"":1420,""y"":572,""dx"":-31,""dy"":-249,""t"":14520},{""x"":1412,""y"":574,""dx"":-39,""dy"":-247,""t"":14556},{""x"":1433,""y"":583,""dx"":-18,""dy"":-238,""t"":14591},{""x"":1435,""y"":577,""dx"":-16,""dy"":-244,""t"":14624},{""x"":1440,""y"":561,""dx"":-11,""dy"":-260,""t"":14658},{""x"":1429,""y"":553,""dx"":-22,""dy"":-268,""t"":14692},{""x"":1429,""y"":550,""dx"":-22,""dy"":-271,""t"":14726},{""x"":1453,""y"":546,""dx"":2,""dy"":-275,""t"":14761},{""x"":1436,""y"":548,""dx"":-15,""dy"":-273,""t"":14793},{""x"":1431,""y"":534,""dx"":-20,""dy"":-287,""t"":14828},{""x"":1431,""y"":558,""dx"":-20,""dy"":-263,""t"":14862},{""x"":1439,""y"":547,""dx"":-12,""dy"":-274,""t"":14895},{""x"":1422,""y"":549,""dx"":-29,""dy"":-272,""t"":14930},{""x"":1400,""y"":550,""dx"":-51,""dy"":-271,""t"":14964},{""x"":1399,""y"":552,""dx"":-52,""dy"":-269,""t"":14999}]]","[96.61016949152543,100,77.58620689655173,0,0]","[{""x"":85.42372881355932,""y"":89.2542372881356,""r"":46.50631573286689},{""x"":34.583333333333336,""y"":-73.86666666666666,""r"":43.405759847773155},{""x"":-61.08620689655172,""y"":-137.68965517241378,""r"":76.89869791835173},{""x"":13.783333333333333,""y"":-294.03333333333336,""r"":93.18935933952594},{""x"":-54.898305084745765,""y"":-300.7118644067797,""r"":55.440532879922515}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","","",""
