"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2173","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2182","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5667","0.0-2.0-0.0","","","","","3483","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","7453","0.0-2.0-1.0","","","","","1786","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","8654","0.0-3.0","","","","","1199"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","11690","0.0-4.0","","","","","","","","","793","","","","","","","","","","","","","","","",""
"","html-button-response","6","13071","0.0-5.0-0.0","","","","","1378","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","25204","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","25936","0.0-5.0-2.0","","","","","731","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","42811","0.0-5.0-3.0","","","","","","","","","","[[{""x"":578,""y"":211,""dx"":87,""dy"":-70,""t"":1023},{""x"":571,""y"":236,""dx"":80,""dy"":-45,""t"":1055},{""x"":572,""y"":248,""dx"":81,""dy"":-33,""t"":1090},{""x"":571,""y"":253,""dx"":80,""dy"":-28,""t"":1124},{""x"":547,""y"":248,""dx"":56,""dy"":-33,""t"":1159},{""x"":540,""y"":227,""dx"":49,""dy"":-54,""t"":1192},{""x"":527,""y"":222,""dx"":36,""dy"":-59,""t"":1226},{""x"":523,""y"":223,""dx"":32,""dy"":-58,""t"":1261},{""x"":520,""y"":212,""dx"":29,""dy"":-69,""t"":1293},{""x"":526,""y"":192,""dx"":35,""dy"":-89,""t"":1328},{""x"":531,""y"":175,""dx"":40,""dy"":-106,""t"":1361},{""x"":517,""y"":141,""dx"":26,""dy"":-140,""t"":1397},{""x"":535,""y"":150,""dx"":44,""dy"":-131,""t"":1430},{""x"":522,""y"":131,""dx"":31,""dy"":-150,""t"":1462},{""x"":527,""y"":132,""dx"":36,""dy"":-149,""t"":1497},{""x"":542,""y"":150,""dx"":51,""dy"":-131,""t"":1533},{""x"":545,""y"":152,""dx"":54,""dy"":-129,""t"":1565},{""x"":548,""y"":149,""dx"":57,""dy"":-132,""t"":1599},{""x"":566,""y"":166,""dx"":75,""dy"":-115,""t"":1635},{""x"":575,""y"":185,""dx"":84,""dy"":-96,""t"":1668},{""x"":583,""y"":202,""dx"":92,""dy"":-79,""t"":1701},{""x"":596,""y"":208,""dx"":105,""dy"":-73,""t"":1737},{""x"":605,""y"":211,""dx"":114,""dy"":-70,""t"":1769},{""x"":607,""y"":189,""dx"":116,""dy"":-92,""t"":1803},{""x"":611,""y"":202,""dx"":120,""dy"":-79,""t"":1839},{""x"":618,""y"":186,""dx"":127,""dy"":-95,""t"":1871},{""x"":614,""y"":170,""dx"":123,""dy"":-111,""t"":1905},{""x"":603,""y"":163,""dx"":112,""dy"":-118,""t"":1941},{""x"":595,""y"":156,""dx"":104,""dy"":-125,""t"":1973},{""x"":553,""y"":146,""dx"":62,""dy"":-135,""t"":2007},{""x"":544,""y"":146,""dx"":53,""dy"":-135,""t"":2043},{""x"":525,""y"":151,""dx"":34,""dy"":-130,""t"":2075},{""x"":518,""y"":180,""dx"":27,""dy"":-101,""t"":2109},{""x"":518,""y"":205,""dx"":27,""dy"":-76,""t"":2145},{""x"":496,""y"":230,""dx"":5,""dy"":-51,""t"":2178},{""x"":497,""y"":251,""dx"":6,""dy"":-30,""t"":2212},{""x"":500,""y"":293,""dx"":9,""dy"":12,""t"":2247},{""x"":494,""y"":300,""dx"":3,""dy"":19,""t"":2280},{""x"":515,""y"":301,""dx"":24,""dy"":20,""t"":2314},{""x"":534,""y"":304,""dx"":43,""dy"":23,""t"":2349},{""x"":557,""y"":288,""dx"":66,""dy"":7,""t"":2382},{""x"":575,""y"":269,""dx"":84,""dy"":-12,""t"":2415},{""x"":595,""y"":264,""dx"":104,""dy"":-17,""t"":2451},{""x"":594,""y"":269,""dx"":103,""dy"":-12,""t"":2483},{""x"":612,""y"":280,""dx"":121,""dy"":-1,""t"":2518},{""x"":609,""y"":292,""dx"":118,""dy"":11,""t"":2553},{""x"":595,""y"":314,""dx"":104,""dy"":33,""t"":2585},{""x"":580,""y"":332,""dx"":89,""dy"":51,""t"":2619},{""x"":571,""y"":330,""dx"":80,""dy"":49,""t"":2653},{""x"":564,""y"":335,""dx"":73,""dy"":54,""t"":2689},{""x"":547,""y"":328,""dx"":56,""dy"":47,""t"":2723},{""x"":540,""y"":312,""dx"":49,""dy"":31,""t"":2756},{""x"":530,""y"":325,""dx"":39,""dy"":44,""t"":2792},{""x"":531,""y"":329,""dx"":40,""dy"":48,""t"":2823},{""x"":533,""y"":315,""dx"":42,""dy"":34,""t"":2858},{""x"":558,""y"":310,""dx"":67,""dy"":29,""t"":2893},{""x"":558,""y"":282,""dx"":67,""dy"":1,""t"":2925},{""x"":579,""y"":275,""dx"":88,""dy"":-6,""t"":2958},{""x"":593,""y"":269,""dx"":102,""dy"":-12,""t"":2993}],[{""x"":1516,""y"":391,""dx"":65,""dy"":110,""t"":4015},{""x"":1526,""y"":370,""dx"":75,""dy"":89,""t"":4047},{""x"":1511,""y"":332,""dx"":60,""dy"":51,""t"":4081},{""x"":1510,""y"":339,""dx"":59,""dy"":58,""t"":4117},{""x"":1519,""y"":339,""dx"":68,""dy"":58,""t"":4150},{""x"":1520,""y"":355,""dx"":69,""dy"":74,""t"":4184},{""x"":1538,""y"":348,""dx"":87,""dy"":67,""t"":4220},{""x"":1552,""y"":341,""dx"":101,""dy"":60,""t"":4251},{""x"":1555,""y"":330,""dx"":104,""dy"":49,""t"":4285},{""x"":1570,""y"":332,""dx"":119,""dy"":51,""t"":4319},{""x"":1574,""y"":327,""dx"":123,""dy"":46,""t"":4355},{""x"":1576,""y"":325,""dx"":125,""dy"":44,""t"":4388},{""x"":1575,""y"":308,""dx"":124,""dy"":27,""t"":4421},{""x"":1572,""y"":290,""dx"":121,""dy"":9,""t"":4457},{""x"":1573,""y"":291,""dx"":122,""dy"":10,""t"":4490},{""x"":1577,""y"":314,""dx"":126,""dy"":33,""t"":4524},{""x"":1573,""y"":303,""dx"":122,""dy"":22,""t"":4556},{""x"":1561,""y"":296,""dx"":110,""dy"":15,""t"":4593},{""x"":1552,""y"":279,""dx"":101,""dy"":-2,""t"":4626},{""x"":1544,""y"":264,""dx"":93,""dy"":-17,""t"":4658},{""x"":1536,""y"":261,""dx"":85,""dy"":-20,""t"":4693},{""x"":1536,""y"":258,""dx"":85,""dy"":-23,""t"":4729},{""x"":1534,""y"":246,""dx"":83,""dy"":-35,""t"":4761},{""x"":1528,""y"":234,""dx"":77,""dy"":-47,""t"":4795},{""x"":1529,""y"":232,""dx"":78,""dy"":-49,""t"":4831},{""x"":1519,""y"":203,""dx"":68,""dy"":-78,""t"":4863},{""x"":1523,""y"":214,""dx"":72,""dy"":-67,""t"":4897},{""x"":1557,""y"":247,""dx"":106,""dy"":-34,""t"":4933},{""x"":1564,""y"":279,""dx"":113,""dy"":-2,""t"":4964},{""x"":1562,""y"":302,""dx"":111,""dy"":21,""t"":4999},{""x"":1576,""y"":352,""dx"":125,""dy"":71,""t"":5033},{""x"":1566,""y"":383,""dx"":115,""dy"":102,""t"":5069},{""x"":1571,""y"":426,""dx"":120,""dy"":145,""t"":5101},{""x"":1540,""y"":395,""dx"":89,""dy"":114,""t"":5136},{""x"":1530,""y"":379,""dx"":79,""dy"":98,""t"":5171},{""x"":1556,""y"":399,""dx"":105,""dy"":118,""t"":5203},{""x"":1582,""y"":422,""dx"":131,""dy"":141,""t"":5237},{""x"":1600,""y"":424,""dx"":149,""dy"":143,""t"":5273},{""x"":1599,""y"":426,""dx"":148,""dy"":145,""t"":5307},{""x"":1601,""y"":431,""dx"":150,""dy"":150,""t"":5339},{""x"":1601,""y"":427,""dx"":150,""dy"":146,""t"":5375},{""x"":1600,""y"":422,""dx"":149,""dy"":141,""t"":5407},{""x"":1598,""y"":419,""dx"":147,""dy"":138,""t"":5441},{""x"":1580,""y"":396,""dx"":129,""dy"":115,""t"":5477},{""x"":1589,""y"":415,""dx"":138,""dy"":134,""t"":5510},{""x"":1575,""y"":407,""dx"":124,""dy"":126,""t"":5544},{""x"":1561,""y"":405,""dx"":110,""dy"":124,""t"":5580},{""x"":1543,""y"":418,""dx"":92,""dy"":137,""t"":5612},{""x"":1531,""y"":431,""dx"":80,""dy"":150,""t"":5646},{""x"":1526,""y"":445,""dx"":75,""dy"":164,""t"":5682},{""x"":1536,""y"":439,""dx"":85,""dy"":158,""t"":5714},{""x"":1533,""y"":439,""dx"":82,""dy"":158,""t"":5747},{""x"":1530,""y"":393,""dx"":79,""dy"":112,""t"":5784},{""x"":1548,""y"":368,""dx"":97,""dy"":87,""t"":5816},{""x"":1527,""y"":318,""dx"":76,""dy"":37,""t"":5850},{""x"":1555,""y"":325,""dx"":104,""dy"":44,""t"":5885},{""x"":1569,""y"":343,""dx"":118,""dy"":62,""t"":5918},{""x"":1580,""y"":363,""dx"":129,""dy"":82,""t"":5951},{""x"":1582,""y"":377,""dx"":131,""dy"":96,""t"":5988}],[{""x"":964,""y"":707,""dx"":-7,""dy"":156,""t"":7007},{""x"":963,""y"":707,""dx"":-8,""dy"":156,""t"":7040},{""x"":973,""y"":710,""dx"":2,""dy"":159,""t"":7073},{""x"":1004,""y"":685,""dx"":33,""dy"":134,""t"":7109},{""x"":1014,""y"":662,""dx"":43,""dy"":111,""t"":7143},{""x"":1055,""y"":610,""dx"":84,""dy"":59,""t"":7176},{""x"":1064,""y"":619,""dx"":93,""dy"":68,""t"":7212},{""x"":1086,""y"":599,""dx"":115,""dy"":48,""t"":7244},{""x"":1122,""y"":604,""dx"":151,""dy"":53,""t"":7278},{""x"":1124,""y"":586,""dx"":153,""dy"":35,""t"":7314},{""x"":1126,""y"":602,""dx"":155,""dy"":51,""t"":7347},{""x"":1127,""y"":582,""dx"":156,""dy"":31,""t"":7379},{""x"":1118,""y"":595,""dx"":147,""dy"":44,""t"":7415},{""x"":1094,""y"":555,""dx"":123,""dy"":4,""t"":7448},{""x"":1101,""y"":579,""dx"":130,""dy"":28,""t"":7482},{""x"":1094,""y"":549,""dx"":123,""dy"":-2,""t"":7517},{""x"":1076,""y"":568,""dx"":105,""dy"":17,""t"":7549},{""x"":1057,""y"":543,""dx"":86,""dy"":-8,""t"":7583},{""x"":1085,""y"":573,""dx"":114,""dy"":22,""t"":7619},{""x"":1037,""y"":562,""dx"":66,""dy"":11,""t"":7652},{""x"":1066,""y"":590,""dx"":95,""dy"":39,""t"":7685},{""x"":1032,""y"":580,""dx"":61,""dy"":29,""t"":7721},{""x"":1024,""y"":611,""dx"":53,""dy"":60,""t"":7754},{""x"":998,""y"":644,""dx"":27,""dy"":93,""t"":7788},{""x"":981,""y"":667,""dx"":10,""dy"":116,""t"":7823},{""x"":968,""y"":634,""dx"":-3,""dy"":83,""t"":7855},{""x"":972,""y"":602,""dx"":1,""dy"":51,""t"":7889},{""x"":966,""y"":581,""dx"":-5,""dy"":30,""t"":7924},{""x"":1003,""y"":584,""dx"":32,""dy"":33,""t"":7959},{""x"":1035,""y"":562,""dx"":64,""dy"":11,""t"":7992},{""x"":1066,""y"":565,""dx"":95,""dy"":14,""t"":8025},{""x"":1091,""y"":540,""dx"":120,""dy"":-11,""t"":8061},{""x"":1126,""y"":550,""dx"":155,""dy"":-1,""t"":8094},{""x"":1078,""y"":523,""dx"":107,""dy"":-28,""t"":8127},{""x"":1111,""y"":540,""dx"":140,""dy"":-11,""t"":8161},{""x"":1096,""y"":502,""dx"":125,""dy"":-49,""t"":8197},{""x"":1121,""y"":530,""dx"":150,""dy"":-21,""t"":8229},{""x"":1111,""y"":520,""dx"":140,""dy"":-31,""t"":8262},{""x"":1129,""y"":542,""dx"":158,""dy"":-9,""t"":8297},{""x"":1108,""y"":536,""dx"":137,""dy"":-15,""t"":8333},{""x"":1129,""y"":550,""dx"":158,""dy"":-1,""t"":8365},{""x"":1110,""y"":548,""dx"":139,""dy"":-3,""t"":8399},{""x"":1142,""y"":566,""dx"":171,""dy"":15,""t"":8435},{""x"":1111,""y"":585,""dx"":140,""dy"":34,""t"":8467},{""x"":1140,""y"":605,""dx"":169,""dy"":54,""t"":8501},{""x"":1121,""y"":597,""dx"":150,""dy"":46,""t"":8537},{""x"":1134,""y"":632,""dx"":163,""dy"":81,""t"":8569},{""x"":1123,""y"":628,""dx"":152,""dy"":77,""t"":8603},{""x"":1128,""y"":648,""dx"":157,""dy"":97,""t"":8639},{""x"":1098,""y"":656,""dx"":127,""dy"":105,""t"":8671},{""x"":1123,""y"":692,""dx"":152,""dy"":141,""t"":8705},{""x"":1114,""y"":676,""dx"":143,""dy"":125,""t"":8742},{""x"":1096,""y"":681,""dx"":125,""dy"":130,""t"":8774},{""x"":1075,""y"":662,""dx"":104,""dy"":111,""t"":8808},{""x"":1101,""y"":652,""dx"":130,""dy"":101,""t"":8844},{""x"":1088,""y"":623,""dx"":117,""dy"":72,""t"":8875},{""x"":1121,""y"":649,""dx"":150,""dy"":98,""t"":8909},{""x"":1100,""y"":609,""dx"":129,""dy"":58,""t"":8945},{""x"":1124,""y"":646,""dx"":153,""dy"":95,""t"":8977}],[{""x"":514,""y"":687,""dx"":23,""dy"":-134,""t"":10031},{""x"":545,""y"":638,""dx"":54,""dy"":-183,""t"":10067},{""x"":572,""y"":664,""dx"":81,""dy"":-157,""t"":10100},{""x"":567,""y"":644,""dx"":76,""dy"":-177,""t"":10133},{""x"":564,""y"":673,""dx"":73,""dy"":-148,""t"":10168},{""x"":538,""y"":660,""dx"":47,""dy"":-161,""t"":10203},{""x"":547,""y"":704,""dx"":56,""dy"":-117,""t"":10236},{""x"":579,""y"":660,""dx"":88,""dy"":-161,""t"":10270},{""x"":574,""y"":703,""dx"":83,""dy"":-118,""t"":10307},{""x"":594,""y"":652,""dx"":103,""dy"":-169,""t"":10337},{""x"":586,""y"":688,""dx"":95,""dy"":-133,""t"":10371},{""x"":554,""y"":663,""dx"":63,""dy"":-158,""t"":10407},{""x"":535,""y"":709,""dx"":44,""dy"":-112,""t"":10439},{""x"":557,""y"":666,""dx"":66,""dy"":-155,""t"":10473},{""x"":540,""y"":720,""dx"":49,""dy"":-101,""t"":10509},{""x"":567,""y"":687,""dx"":76,""dy"":-134,""t"":10541},{""x"":563,""y"":726,""dx"":72,""dy"":-95,""t"":10576},{""x"":572,""y"":681,""dx"":81,""dy"":-140,""t"":10611},{""x"":563,""y"":709,""dx"":72,""dy"":-112,""t"":10644},{""x"":574,""y"":681,""dx"":83,""dy"":-140,""t"":10677},{""x"":562,""y"":730,""dx"":71,""dy"":-91,""t"":10714},{""x"":558,""y"":687,""dx"":67,""dy"":-134,""t"":10747},{""x"":557,""y"":714,""dx"":66,""dy"":-107,""t"":10780},{""x"":574,""y"":679,""dx"":83,""dy"":-142,""t"":10816},{""x"":570,""y"":715,""dx"":79,""dy"":-106,""t"":10849},{""x"":579,""y"":659,""dx"":88,""dy"":-162,""t"":10882},{""x"":573,""y"":684,""dx"":82,""dy"":-137,""t"":10917},{""x"":578,""y"":644,""dx"":87,""dy"":-177,""t"":10951},{""x"":565,""y"":686,""dx"":74,""dy"":-135,""t"":10983},{""x"":545,""y"":658,""dx"":54,""dy"":-163,""t"":11019},{""x"":529,""y"":699,""dx"":38,""dy"":-122,""t"":11051},{""x"":535,""y"":651,""dx"":44,""dy"":-170,""t"":11086},{""x"":518,""y"":691,""dx"":27,""dy"":-130,""t"":11120},{""x"":508,""y"":648,""dx"":17,""dy"":-173,""t"":11155},{""x"":490,""y"":695,""dx"":-1,""dy"":-126,""t"":11189},{""x"":495,""y"":665,""dx"":4,""dy"":-156,""t"":11222},{""x"":464,""y"":682,""dx"":-27,""dy"":-139,""t"":11257},{""x"":467,""y"":661,""dx"":-24,""dy"":-160,""t"":11290},{""x"":470,""y"":643,""dx"":-21,""dy"":-178,""t"":11322},{""x"":478,""y"":643,""dx"":-13,""dy"":-178,""t"":11358},{""x"":490,""y"":628,""dx"":-1,""dy"":-193,""t"":11394},{""x"":494,""y"":618,""dx"":3,""dy"":-203,""t"":11426},{""x"":497,""y"":610,""dx"":6,""dy"":-211,""t"":11459},{""x"":510,""y"":621,""dx"":19,""dy"":-200,""t"":11494},{""x"":514,""y"":628,""dx"":23,""dy"":-193,""t"":11529},{""x"":502,""y"":638,""dx"":11,""dy"":-183,""t"":11561},{""x"":511,""y"":637,""dx"":20,""dy"":-184,""t"":11595},{""x"":474,""y"":608,""dx"":-17,""dy"":-213,""t"":11631},{""x"":487,""y"":611,""dx"":-4,""dy"":-210,""t"":11663},{""x"":496,""y"":598,""dx"":5,""dy"":-223,""t"":11698},{""x"":475,""y"":621,""dx"":-16,""dy"":-200,""t"":11731},{""x"":460,""y"":649,""dx"":-31,""dy"":-172,""t"":11767},{""x"":476,""y"":630,""dx"":-15,""dy"":-191,""t"":11800},{""x"":505,""y"":676,""dx"":14,""dy"":-145,""t"":11833},{""x"":500,""y"":698,""dx"":9,""dy"":-123,""t"":11869},{""x"":524,""y"":760,""dx"":33,""dy"":-61,""t"":11902},{""x"":512,""y"":773,""dx"":21,""dy"":-48,""t"":11936},{""x"":536,""y"":808,""dx"":45,""dy"":-13,""t"":11971},{""x"":535,""y"":810,""dx"":44,""dy"":-11,""t"":12004}],[{""x"":1420,""y"":794,""dx"":-31,""dy"":-27,""t"":13025},{""x"":1421,""y"":815,""dx"":-30,""dy"":-6,""t"":13057},{""x"":1409,""y"":820,""dx"":-42,""dy"":-1,""t"":13091},{""x"":1401,""y"":823,""dx"":-50,""dy"":2,""t"":13125},{""x"":1391,""y"":831,""dx"":-60,""dy"":10,""t"":13161},{""x"":1364,""y"":823,""dx"":-87,""dy"":2,""t"":13193},{""x"":1338,""y"":810,""dx"":-113,""dy"":-11,""t"":13227},{""x"":1318,""y"":802,""dx"":-133,""dy"":-19,""t"":13264},{""x"":1297,""y"":793,""dx"":-154,""dy"":-28,""t"":13295},{""x"":1279,""y"":787,""dx"":-172,""dy"":-34,""t"":13329},{""x"":1271,""y"":794,""dx"":-180,""dy"":-27,""t"":13363},{""x"":1275,""y"":803,""dx"":-176,""dy"":-18,""t"":13399},{""x"":1282,""y"":808,""dx"":-169,""dy"":-13,""t"":13431},{""x"":1290,""y"":817,""dx"":-161,""dy"":-4,""t"":13465},{""x"":1300,""y"":824,""dx"":-151,""dy"":3,""t"":13501},{""x"":1311,""y"":836,""dx"":-140,""dy"":15,""t"":13533},{""x"":1322,""y"":850,""dx"":-129,""dy"":29,""t"":13567},{""x"":1328,""y"":859,""dx"":-123,""dy"":38,""t"":13603},{""x"":1350,""y"":870,""dx"":-101,""dy"":49,""t"":13635},{""x"":1344,""y"":863,""dx"":-107,""dy"":42,""t"":13669},{""x"":1353,""y"":869,""dx"":-98,""dy"":48,""t"":13705},{""x"":1363,""y"":869,""dx"":-88,""dy"":48,""t"":13737},{""x"":1372,""y"":868,""dx"":-79,""dy"":47,""t"":13772},{""x"":1378,""y"":868,""dx"":-73,""dy"":47,""t"":13807},{""x"":1388,""y"":858,""dx"":-63,""dy"":37,""t"":13839},{""x"":1397,""y"":854,""dx"":-54,""dy"":33,""t"":13873},{""x"":1402,""y"":848,""dx"":-49,""dy"":27,""t"":13909},{""x"":1387,""y"":848,""dx"":-64,""dy"":27,""t"":13941},{""x"":1346,""y"":838,""dx"":-105,""dy"":17,""t"":13975},{""x"":1342,""y"":841,""dx"":-109,""dy"":20,""t"":14011},{""x"":1351,""y"":834,""dx"":-100,""dy"":13,""t"":14043},{""x"":1359,""y"":845,""dx"":-92,""dy"":24,""t"":14077},{""x"":1358,""y"":856,""dx"":-93,""dy"":35,""t"":14113},{""x"":1365,""y"":859,""dx"":-86,""dy"":38,""t"":14145},{""x"":1373,""y"":843,""dx"":-78,""dy"":22,""t"":14179},{""x"":1350,""y"":855,""dx"":-101,""dy"":34,""t"":14215},{""x"":1340,""y"":856,""dx"":-111,""dy"":35,""t"":14247},{""x"":1331,""y"":854,""dx"":-120,""dy"":33,""t"":14281},{""x"":1338,""y"":864,""dx"":-113,""dy"":43,""t"":14317},{""x"":1328,""y"":867,""dx"":-123,""dy"":46,""t"":14349},{""x"":1309,""y"":869,""dx"":-142,""dy"":48,""t"":14383},{""x"":1296,""y"":871,""dx"":-155,""dy"":50,""t"":14419},{""x"":1301,""y"":878,""dx"":-150,""dy"":57,""t"":14451},{""x"":1306,""y"":882,""dx"":-145,""dy"":61,""t"":14485},{""x"":1321,""y"":873,""dx"":-130,""dy"":52,""t"":14521},{""x"":1332,""y"":875,""dx"":-119,""dy"":54,""t"":14553},{""x"":1337,""y"":871,""dx"":-114,""dy"":50,""t"":14587},{""x"":1347,""y"":884,""dx"":-104,""dy"":63,""t"":14623},{""x"":1337,""y"":877,""dx"":-114,""dy"":56,""t"":14654},{""x"":1345,""y"":889,""dx"":-106,""dy"":68,""t"":14689},{""x"":1352,""y"":892,""dx"":-99,""dy"":71,""t"":14723},{""x"":1343,""y"":885,""dx"":-108,""dy"":64,""t"":14759},{""x"":1331,""y"":884,""dx"":-120,""dy"":63,""t"":14791},{""x"":1304,""y"":870,""dx"":-147,""dy"":49,""t"":14825},{""x"":1268,""y"":858,""dx"":-183,""dy"":37,""t"":14862},{""x"":1270,""y"":853,""dx"":-181,""dy"":32,""t"":14893},{""x"":1320,""y"":836,""dx"":-131,""dy"":15,""t"":14927},{""x"":1363,""y"":823,""dx"":-88,""dy"":2,""t"":14960},{""x"":1385,""y"":822,""dx"":-66,""dy"":1,""t"":14997}]]","[100,89.83050847457628,98.30508474576271,88.13559322033898,100]","[{""x"":65.44067796610169,""y"":-48.54237288135593,""r"":73.12397338805043},{""x"":104.37288135593221,""y"":67.08474576271186,""r"":57.19274979514065},{""x"":106.01694915254237,""y"":50.779661016949156,""r"":63.08829988439961},{""x"":39.813559322033896,""y"":-146.91525423728814,""r"":47.48728189705849},{""x"":-110.33898305084746,""y"":26.593220338983052,""r"":37.666813692926695}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","",""
