"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2848","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2854","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","7495","0.0-2.0-0.0","","","","","4639","{""name"":""张梦洋"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9622","0.0-2.0-1.0","","","","","2127","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","16821","0.0-3.0","","","","","","","","742","","","","","","","","","","","","","","","","",""
"","html-button-response","5","17959","0.0-4.0-0.0","","","","","1135","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","31062","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","35751","0.0-4.0-2.0","","","","","4688","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","54998","0.0-4.0-3.0","","","","","","","","","","[[{""x"":503,""y"":346,""dx"":12,""dy"":65,""t"":991},{""x"":490,""y"":337,""dx"":-1,""dy"":56,""t"":1024},{""x"":494,""y"":348,""dx"":3,""dy"":67,""t"":1058},{""x"":492,""y"":359,""dx"":1,""dy"":78,""t"":1092},{""x"":493,""y"":357,""dx"":2,""dy"":76,""t"":1125},{""x"":497,""y"":356,""dx"":6,""dy"":75,""t"":1160},{""x"":505,""y"":351,""dx"":14,""dy"":70,""t"":1194},{""x"":495,""y"":342,""dx"":4,""dy"":61,""t"":1228},{""x"":516,""y"":350,""dx"":25,""dy"":69,""t"":1261},{""x"":523,""y"":351,""dx"":32,""dy"":70,""t"":1296},{""x"":508,""y"":352,""dx"":17,""dy"":71,""t"":1330},{""x"":506,""y"":354,""dx"":15,""dy"":73,""t"":1364},{""x"":502,""y"":367,""dx"":11,""dy"":86,""t"":1398},{""x"":505,""y"":386,""dx"":14,""dy"":105,""t"":1432},{""x"":597,""y"":513,""dx"":106,""dy"":232,""t"":1467},{""x"":638,""y"":621,""dx"":147,""dy"":340,""t"":1500},{""x"":638,""y"":658,""dx"":147,""dy"":377,""t"":1535},{""x"":624,""y"":659,""dx"":133,""dy"":378,""t"":1567},{""x"":590,""y"":629,""dx"":99,""dy"":348,""t"":1601},{""x"":554,""y"":579,""dx"":63,""dy"":298,""t"":1636},{""x"":521,""y"":533,""dx"":30,""dy"":252,""t"":1670},{""x"":519,""y"":504,""dx"":28,""dy"":223,""t"":1704},{""x"":506,""y"":474,""dx"":15,""dy"":193,""t"":1738},{""x"":505,""y"":449,""dx"":14,""dy"":168,""t"":1772},{""x"":514,""y"":415,""dx"":23,""dy"":134,""t"":1807},{""x"":505,""y"":383,""dx"":14,""dy"":102,""t"":1840},{""x"":528,""y"":384,""dx"":37,""dy"":103,""t"":1874},{""x"":539,""y"":392,""dx"":48,""dy"":111,""t"":1908},{""x"":532,""y"":376,""dx"":41,""dy"":95,""t"":1942},{""x"":516,""y"":371,""dx"":25,""dy"":90,""t"":1975},{""x"":498,""y"":351,""dx"":7,""dy"":70,""t"":2011},{""x"":492,""y"":349,""dx"":1,""dy"":68,""t"":2042},{""x"":497,""y"":353,""dx"":6,""dy"":72,""t"":2078},{""x"":492,""y"":355,""dx"":1,""dy"":74,""t"":2111},{""x"":486,""y"":357,""dx"":-5,""dy"":76,""t"":2147},{""x"":493,""y"":358,""dx"":2,""dy"":77,""t"":2179},{""x"":492,""y"":352,""dx"":1,""dy"":71,""t"":2213},{""x"":494,""y"":354,""dx"":3,""dy"":73,""t"":2248},{""x"":483,""y"":360,""dx"":-8,""dy"":79,""t"":2282},{""x"":473,""y"":359,""dx"":-18,""dy"":78,""t"":2315},{""x"":486,""y"":360,""dx"":-5,""dy"":79,""t"":2350},{""x"":473,""y"":364,""dx"":-18,""dy"":83,""t"":2385},{""x"":476,""y"":362,""dx"":-15,""dy"":81,""t"":2417},{""x"":479,""y"":361,""dx"":-12,""dy"":80,""t"":2449},{""x"":483,""y"":366,""dx"":-8,""dy"":85,""t"":2486},{""x"":483,""y"":363,""dx"":-8,""dy"":82,""t"":2520},{""x"":494,""y"":366,""dx"":3,""dy"":85,""t"":2553},{""x"":500,""y"":369,""dx"":9,""dy"":88,""t"":2588},{""x"":514,""y"":365,""dx"":23,""dy"":84,""t"":2622},{""x"":513,""y"":359,""dx"":22,""dy"":78,""t"":2657},{""x"":518,""y"":352,""dx"":27,""dy"":71,""t"":2690},{""x"":523,""y"":357,""dx"":32,""dy"":76,""t"":2724},{""x"":517,""y"":355,""dx"":26,""dy"":74,""t"":2757},{""x"":522,""y"":345,""dx"":31,""dy"":64,""t"":2792},{""x"":515,""y"":345,""dx"":24,""dy"":64,""t"":2825},{""x"":523,""y"":337,""dx"":32,""dy"":56,""t"":2860},{""x"":530,""y"":337,""dx"":39,""dy"":56,""t"":2894},{""x"":532,""y"":335,""dx"":41,""dy"":54,""t"":2928},{""x"":521,""y"":339,""dx"":30,""dy"":58,""t"":2962},{""x"":518,""y"":338,""dx"":27,""dy"":57,""t"":2995}],[{""x"":1557,""y"":303,""dx"":106,""dy"":22,""t"":4016},{""x"":1543,""y"":298,""dx"":92,""dy"":17,""t"":4049},{""x"":1532,""y"":292,""dx"":81,""dy"":11,""t"":4084},{""x"":1525,""y"":284,""dx"":74,""dy"":3,""t"":4117},{""x"":1536,""y"":296,""dx"":85,""dy"":15,""t"":4153},{""x"":1543,""y"":313,""dx"":92,""dy"":32,""t"":4187},{""x"":1551,""y"":330,""dx"":100,""dy"":49,""t"":4220},{""x"":1562,""y"":306,""dx"":111,""dy"":25,""t"":4255},{""x"":1559,""y"":318,""dx"":108,""dy"":37,""t"":4288},{""x"":1566,""y"":341,""dx"":115,""dy"":60,""t"":4322},{""x"":1569,""y"":325,""dx"":118,""dy"":44,""t"":4356},{""x"":1576,""y"":347,""dx"":125,""dy"":66,""t"":4389},{""x"":1577,""y"":350,""dx"":126,""dy"":69,""t"":4424},{""x"":1573,""y"":363,""dx"":122,""dy"":82,""t"":4458},{""x"":1583,""y"":368,""dx"":132,""dy"":87,""t"":4492},{""x"":1578,""y"":332,""dx"":127,""dy"":51,""t"":4525},{""x"":1570,""y"":334,""dx"":119,""dy"":53,""t"":4560},{""x"":1586,""y"":361,""dx"":135,""dy"":80,""t"":4594},{""x"":1614,""y"":357,""dx"":163,""dy"":76,""t"":4628},{""x"":1616,""y"":426,""dx"":165,""dy"":145,""t"":4662},{""x"":1557,""y"":556,""dx"":106,""dy"":275,""t"":4696},{""x"":1503,""y"":645,""dx"":52,""dy"":364,""t"":4731},{""x"":1470,""y"":681,""dx"":19,""dy"":400,""t"":4764},{""x"":1465,""y"":647,""dx"":14,""dy"":366,""t"":4829},{""x"":1446,""y"":613,""dx"":-5,""dy"":332,""t"":4866},{""x"":1417,""y"":590,""dx"":-34,""dy"":309,""t"":4901},{""x"":1431,""y"":556,""dx"":-20,""dy"":275,""t"":4934},{""x"":1444,""y"":524,""dx"":-7,""dy"":243,""t"":4967},{""x"":1452,""y"":498,""dx"":1,""dy"":217,""t"":5003},{""x"":1475,""y"":444,""dx"":24,""dy"":163,""t"":5035},{""x"":1475,""y"":415,""dx"":24,""dy"":134,""t"":5070},{""x"":1465,""y"":379,""dx"":14,""dy"":98,""t"":5104},{""x"":1470,""y"":336,""dx"":19,""dy"":55,""t"":5138},{""x"":1497,""y"":310,""dx"":46,""dy"":29,""t"":5172},{""x"":1509,""y"":303,""dx"":58,""dy"":22,""t"":5207},{""x"":1499,""y"":289,""dx"":48,""dy"":8,""t"":5238},{""x"":1485,""y"":282,""dx"":34,""dy"":1,""t"":5274},{""x"":1481,""y"":271,""dx"":30,""dy"":-10,""t"":5308},{""x"":1463,""y"":253,""dx"":12,""dy"":-28,""t"":5342},{""x"":1488,""y"":247,""dx"":37,""dy"":-34,""t"":5375},{""x"":1500,""y"":256,""dx"":49,""dy"":-25,""t"":5410},{""x"":1510,""y"":276,""dx"":59,""dy"":-5,""t"":5444},{""x"":1515,""y"":261,""dx"":64,""dy"":-20,""t"":5478},{""x"":1501,""y"":290,""dx"":50,""dy"":9,""t"":5512},{""x"":1501,""y"":304,""dx"":50,""dy"":23,""t"":5545},{""x"":1479,""y"":300,""dx"":28,""dy"":19,""t"":5580},{""x"":1459,""y"":296,""dx"":8,""dy"":15,""t"":5612},{""x"":1490,""y"":338,""dx"":39,""dy"":57,""t"":5649},{""x"":1491,""y"":327,""dx"":40,""dy"":46,""t"":5682},{""x"":1512,""y"":357,""dx"":61,""dy"":76,""t"":5715},{""x"":1526,""y"":383,""dx"":75,""dy"":102,""t"":5751},{""x"":1538,""y"":374,""dx"":87,""dy"":93,""t"":5784},{""x"":1540,""y"":353,""dx"":89,""dy"":72,""t"":5818},{""x"":1565,""y"":362,""dx"":114,""dy"":81,""t"":5852},{""x"":1558,""y"":321,""dx"":107,""dy"":40,""t"":5887},{""x"":1529,""y"":293,""dx"":78,""dy"":12,""t"":5920},{""x"":1506,""y"":275,""dx"":55,""dy"":-6,""t"":5954},{""x"":1507,""y"":264,""dx"":56,""dy"":-17,""t"":5988}],[{""x"":896,""y"":644,""dx"":-75,""dy"":93,""t"":7008},{""x"":871,""y"":632,""dx"":-100,""dy"":81,""t"":7042},{""x"":868,""y"":616,""dx"":-103,""dy"":65,""t"":7075},{""x"":883,""y"":603,""dx"":-88,""dy"":52,""t"":7111},{""x"":881,""y"":602,""dx"":-90,""dy"":51,""t"":7145},{""x"":879,""y"":604,""dx"":-92,""dy"":53,""t"":7178},{""x"":877,""y"":579,""dx"":-94,""dy"":28,""t"":7210},{""x"":886,""y"":586,""dx"":-85,""dy"":35,""t"":7246},{""x"":932,""y"":722,""dx"":-39,""dy"":171,""t"":7280},{""x"":905,""y"":897,""dx"":-66,""dy"":346,""t"":7314},{""x"":902,""y"":1038,""dx"":-69,""dy"":487,""t"":7347},{""x"":952,""y"":1133,""dx"":-19,""dy"":582,""t"":7383},{""x"":988,""y"":1147,""dx"":17,""dy"":596,""t"":7417},{""x"":990,""y"":1110,""dx"":19,""dy"":559,""t"":7450},{""x"":992,""y"":1054,""dx"":21,""dy"":503,""t"":7484},{""x"":980,""y"":983,""dx"":9,""dy"":432,""t"":7518},{""x"":969,""y"":906,""dx"":-2,""dy"":355,""t"":7552},{""x"":959,""y"":829,""dx"":-12,""dy"":278,""t"":7587},{""x"":951,""y"":764,""dx"":-20,""dy"":213,""t"":7618},{""x"":948,""y"":706,""dx"":-23,""dy"":155,""t"":7655},{""x"":956,""y"":657,""dx"":-15,""dy"":106,""t"":7689},{""x"":973,""y"":627,""dx"":2,""dy"":76,""t"":7722},{""x"":975,""y"":604,""dx"":4,""dy"":53,""t"":7757},{""x"":964,""y"":593,""dx"":-7,""dy"":42,""t"":7791},{""x"":972,""y"":578,""dx"":1,""dy"":27,""t"":7824},{""x"":993,""y"":579,""dx"":22,""dy"":28,""t"":7858},{""x"":1000,""y"":571,""dx"":29,""dy"":20,""t"":7892},{""x"":1002,""y"":568,""dx"":31,""dy"":17,""t"":7925},{""x"":1000,""y"":570,""dx"":29,""dy"":19,""t"":7960},{""x"":993,""y"":577,""dx"":22,""dy"":26,""t"":7994},{""x"":996,""y"":594,""dx"":25,""dy"":43,""t"":8028},{""x"":995,""y"":604,""dx"":24,""dy"":53,""t"":8062},{""x"":989,""y"":615,""dx"":18,""dy"":64,""t"":8096},{""x"":992,""y"":612,""dx"":21,""dy"":61,""t"":8130},{""x"":959,""y"":605,""dx"":-12,""dy"":54,""t"":8164},{""x"":964,""y"":610,""dx"":-7,""dy"":59,""t"":8198},{""x"":954,""y"":618,""dx"":-17,""dy"":67,""t"":8232},{""x"":959,""y"":626,""dx"":-12,""dy"":75,""t"":8266},{""x"":954,""y"":631,""dx"":-17,""dy"":80,""t"":8300},{""x"":954,""y"":631,""dx"":-17,""dy"":80,""t"":8334},{""x"":968,""y"":629,""dx"":-3,""dy"":78,""t"":8368},{""x"":963,""y"":624,""dx"":-8,""dy"":73,""t"":8402},{""x"":979,""y"":612,""dx"":8,""dy"":61,""t"":8436},{""x"":971,""y"":609,""dx"":0,""dy"":58,""t"":8470},{""x"":956,""y"":617,""dx"":-15,""dy"":66,""t"":8504},{""x"":963,""y"":623,""dx"":-8,""dy"":72,""t"":8539},{""x"":965,""y"":628,""dx"":-6,""dy"":77,""t"":8572},{""x"":972,""y"":634,""dx"":1,""dy"":83,""t"":8605},{""x"":968,""y"":639,""dx"":-3,""dy"":88,""t"":8640},{""x"":967,""y"":637,""dx"":-4,""dy"":86,""t"":8674},{""x"":971,""y"":636,""dx"":0,""dy"":85,""t"":8707},{""x"":963,""y"":638,""dx"":-8,""dy"":87,""t"":8742},{""x"":957,""y"":635,""dx"":-14,""dy"":84,""t"":8775},{""x"":953,""y"":633,""dx"":-18,""dy"":82,""t"":8807},{""x"":949,""y"":632,""dx"":-22,""dy"":81,""t"":8844},{""x"":951,""y"":635,""dx"":-20,""dy"":84,""t"":8878},{""x"":947,""y"":630,""dx"":-24,""dy"":79,""t"":8912},{""x"":953,""y"":634,""dx"":-18,""dy"":83,""t"":8947},{""x"":942,""y"":643,""dx"":-29,""dy"":92,""t"":8980},{""x"":948,""y"":645,""dx"":-23,""dy"":94,""t"":9014}],[{""x"":568,""y"":852,""dx"":77,""dy"":31,""t"":10034},{""x"":584,""y"":845,""dx"":93,""dy"":24,""t"":10069},{""x"":583,""y"":845,""dx"":92,""dy"":24,""t"":10102},{""x"":597,""y"":854,""dx"":106,""dy"":33,""t"":10136},{""x"":597,""y"":856,""dx"":106,""dy"":35,""t"":10170},{""x"":604,""y"":856,""dx"":113,""dy"":35,""t"":10205},{""x"":588,""y"":852,""dx"":97,""dy"":31,""t"":10237},{""x"":583,""y"":862,""dx"":92,""dy"":41,""t"":10273},{""x"":594,""y"":865,""dx"":103,""dy"":44,""t"":10306},{""x"":593,""y"":869,""dx"":102,""dy"":48,""t"":10340},{""x"":603,""y"":856,""dx"":112,""dy"":35,""t"":10374},{""x"":598,""y"":852,""dx"":107,""dy"":31,""t"":10409},{""x"":595,""y"":860,""dx"":104,""dy"":39,""t"":10442},{""x"":607,""y"":862,""dx"":116,""dy"":41,""t"":10475},{""x"":616,""y"":864,""dx"":125,""dy"":43,""t"":10510},{""x"":604,""y"":865,""dx"":113,""dy"":44,""t"":10544},{""x"":619,""y"":860,""dx"":128,""dy"":39,""t"":10578},{""x"":621,""y"":860,""dx"":130,""dy"":39,""t"":10612},{""x"":606,""y"":853,""dx"":115,""dy"":32,""t"":10647},{""x"":605,""y"":862,""dx"":114,""dy"":41,""t"":10680},{""x"":594,""y"":855,""dx"":103,""dy"":34,""t"":10714},{""x"":602,""y"":863,""dx"":111,""dy"":42,""t"":10748},{""x"":610,""y"":870,""dx"":119,""dy"":49,""t"":10781},{""x"":624,""y"":869,""dx"":133,""dy"":48,""t"":10816},{""x"":624,""y"":857,""dx"":133,""dy"":36,""t"":10849},{""x"":629,""y"":862,""dx"":138,""dy"":41,""t"":10884},{""x"":639,""y"":866,""dx"":148,""dy"":45,""t"":10918},{""x"":636,""y"":876,""dx"":145,""dy"":55,""t"":10953},{""x"":628,""y"":865,""dx"":137,""dy"":44,""t"":10987},{""x"":630,""y"":858,""dx"":139,""dy"":37,""t"":11020},{""x"":639,""y"":852,""dx"":148,""dy"":31,""t"":11054},{""x"":631,""y"":863,""dx"":140,""dy"":42,""t"":11089},{""x"":622,""y"":866,""dx"":131,""dy"":45,""t"":11122},{""x"":605,""y"":860,""dx"":114,""dy"":39,""t"":11153},{""x"":603,""y"":867,""dx"":112,""dy"":46,""t"":11191},{""x"":603,""y"":864,""dx"":112,""dy"":43,""t"":11224},{""x"":599,""y"":875,""dx"":108,""dy"":54,""t"":11258},{""x"":583,""y"":876,""dx"":92,""dy"":55,""t"":11292},{""x"":571,""y"":859,""dx"":80,""dy"":38,""t"":11325},{""x"":600,""y"":864,""dx"":109,""dy"":43,""t"":11360},{""x"":600,""y"":874,""dx"":109,""dy"":53,""t"":11394},{""x"":607,""y"":868,""dx"":116,""dy"":47,""t"":11428},{""x"":616,""y"":875,""dx"":125,""dy"":54,""t"":11462},{""x"":633,""y"":878,""dx"":142,""dy"":57,""t"":11496},{""x"":606,""y"":869,""dx"":115,""dy"":48,""t"":11530},{""x"":572,""y"":854,""dx"":81,""dy"":33,""t"":11564},{""x"":557,""y"":838,""dx"":66,""dy"":17,""t"":11597},{""x"":548,""y"":845,""dx"":57,""dy"":24,""t"":11632},{""x"":549,""y"":853,""dx"":58,""dy"":32,""t"":11667},{""x"":557,""y"":864,""dx"":66,""dy"":43,""t"":11700},{""x"":558,""y"":873,""dx"":67,""dy"":52,""t"":11733},{""x"":547,""y"":859,""dx"":56,""dy"":38,""t"":11768},{""x"":550,""y"":854,""dx"":59,""dy"":33,""t"":11802},{""x"":543,""y"":851,""dx"":52,""dy"":30,""t"":11836},{""x"":546,""y"":845,""dx"":55,""dy"":24,""t"":11870},{""x"":548,""y"":856,""dx"":57,""dy"":35,""t"":11905},{""x"":574,""y"":853,""dx"":83,""dy"":32,""t"":11938},{""x"":574,""y"":844,""dx"":83,""dy"":23,""t"":11973},{""x"":568,""y"":833,""dx"":77,""dy"":12,""t"":12007}],[{""x"":1514,""y"":852,""dx"":63,""dy"":31,""t"":13026},{""x"":1490,""y"":849,""dx"":39,""dy"":28,""t"":13060},{""x"":1478,""y"":867,""dx"":27,""dy"":46,""t"":13094},{""x"":1436,""y"":893,""dx"":-15,""dy"":72,""t"":13128},{""x"":1430,""y"":906,""dx"":-21,""dy"":85,""t"":13163},{""x"":1422,""y"":901,""dx"":-29,""dy"":80,""t"":13197},{""x"":1375,""y"":889,""dx"":-76,""dy"":68,""t"":13231},{""x"":1389,""y"":896,""dx"":-62,""dy"":75,""t"":13265},{""x"":1391,""y"":902,""dx"":-60,""dy"":81,""t"":13298},{""x"":1389,""y"":896,""dx"":-62,""dy"":75,""t"":13332},{""x"":1362,""y"":907,""dx"":-89,""dy"":86,""t"":13366},{""x"":1378,""y"":914,""dx"":-73,""dy"":93,""t"":13400},{""x"":1373,""y"":915,""dx"":-78,""dy"":94,""t"":13434},{""x"":1368,""y"":916,""dx"":-83,""dy"":95,""t"":13468},{""x"":1357,""y"":904,""dx"":-94,""dy"":83,""t"":13502},{""x"":1344,""y"":848,""dx"":-107,""dy"":27,""t"":13537},{""x"":1315,""y"":862,""dx"":-136,""dy"":41,""t"":13570},{""x"":1334,""y"":846,""dx"":-117,""dy"":25,""t"":13604},{""x"":1342,""y"":820,""dx"":-109,""dy"":-1,""t"":13638},{""x"":1352,""y"":831,""dx"":-99,""dy"":10,""t"":13672},{""x"":1346,""y"":836,""dx"":-105,""dy"":15,""t"":13707},{""x"":1344,""y"":856,""dx"":-107,""dy"":35,""t"":13739},{""x"":1344,""y"":877,""dx"":-107,""dy"":56,""t"":13774},{""x"":1345,""y"":874,""dx"":-106,""dy"":53,""t"":13807},{""x"":1355,""y"":888,""dx"":-96,""dy"":67,""t"":13842},{""x"":1359,""y"":843,""dx"":-92,""dy"":22,""t"":13875},{""x"":1356,""y"":852,""dx"":-95,""dy"":31,""t"":13911},{""x"":1351,""y"":851,""dx"":-100,""dy"":30,""t"":13942},{""x"":1349,""y"":822,""dx"":-102,""dy"":1,""t"":13988},{""x"":1357,""y"":807,""dx"":-94,""dy"":-14,""t"":14032},{""x"":1379,""y"":791,""dx"":-72,""dy"":-30,""t"":14043},{""x"":1383,""y"":803,""dx"":-68,""dy"":-18,""t"":14080},{""x"":1375,""y"":768,""dx"":-76,""dy"":-53,""t"":14114},{""x"":1362,""y"":756,""dx"":-89,""dy"":-65,""t"":14148},{""x"":1340,""y"":741,""dx"":-111,""dy"":-80,""t"":14182},{""x"":1367,""y"":765,""dx"":-84,""dy"":-56,""t"":14216},{""x"":1362,""y"":817,""dx"":-89,""dy"":-4,""t"":14249},{""x"":1372,""y"":837,""dx"":-79,""dy"":16,""t"":14284},{""x"":1372,""y"":806,""dx"":-79,""dy"":-15,""t"":14318},{""x"":1360,""y"":831,""dx"":-91,""dy"":10,""t"":14350},{""x"":1364,""y"":797,""dx"":-87,""dy"":-24,""t"":14387},{""x"":1357,""y"":787,""dx"":-94,""dy"":-34,""t"":14420},{""x"":1346,""y"":809,""dx"":-105,""dy"":-12,""t"":14454},{""x"":1343,""y"":787,""dx"":-108,""dy"":-34,""t"":14489},{""x"":1354,""y"":774,""dx"":-97,""dy"":-47,""t"":14522},{""x"":1362,""y"":754,""dx"":-89,""dy"":-67,""t"":14556},{""x"":1351,""y"":740,""dx"":-100,""dy"":-81,""t"":14590},{""x"":1357,""y"":726,""dx"":-94,""dy"":-95,""t"":14624},{""x"":1369,""y"":716,""dx"":-82,""dy"":-105,""t"":14658},{""x"":1391,""y"":731,""dx"":-60,""dy"":-90,""t"":14692},{""x"":1389,""y"":720,""dx"":-62,""dy"":-101,""t"":14725},{""x"":1395,""y"":712,""dx"":-56,""dy"":-109,""t"":14760},{""x"":1387,""y"":710,""dx"":-64,""dy"":-111,""t"":14794},{""x"":1370,""y"":740,""dx"":-81,""dy"":-81,""t"":14827},{""x"":1349,""y"":742,""dx"":-102,""dy"":-79,""t"":14861},{""x"":1342,""y"":769,""dx"":-109,""dy"":-52,""t"":14896},{""x"":1349,""y"":762,""dx"":-102,""dy"":-59,""t"":14930},{""x"":1349,""y"":746,""dx"":-102,""dy"":-75,""t"":14964},{""x"":1336,""y"":738,""dx"":-115,""dy"":-83,""t"":14998},{""x"":1345,""y"":781,""dx"":-106,""dy"":-40,""t"":15032}]]","[86.66666666666667,82.75862068965517,83.33333333333334,100,100]","[{""x"":23.583333333333332,""y"":110.98333333333333,""r"":65.43894698798508},{""x"":66.84482758620689,""y"":83.01724137931035,""r"":108.13794864157796},{""x"":-16.683333333333334,""y"":129.63333333333333,""r"":110.66738267356092},{""x"":103.7457627118644,""y"":38.71186440677966,""r"":21.804490232793317},{""x"":-80.63333333333334,""y"":-3.066666666666667,""r"":96.82066563518852}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","",""
"","html-keyboard-response","9","57111","0.0-5.0-0.0","","","","","2112"," ","","","<p>识别实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是100毫秒的单个项目展示，500毫秒的空白间隔后，会呈现一个多个项目的阵列。</p> <p>要求：记忆单个项目，并在多个项目阵列中快速找到，并根据数字键盘进行选择响应。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
