index,name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data,motion,topo,mchange,tchange,T,fixation,fixation_target,first_dot,movement,first
0,pxh,24.0,女,,,,,,,,,,,,,,,,,,,
1,,,,1469.0,6.0,6.0,"[""hexagram"",""rect"",""star"",""circle""]",star,True,"[{""x"":694,""y"":385,""t"":1},{""x"":706,""y"":414,""t"":39},{""x"":813,""y"":434,""t"":72},{""x"":823,""y"":449,""t"":103},{""x"":856,""y"":454,""t"":139},{""x"":849,""y"":468,""t"":172},{""x"":904,""y"":458,""t"":206},{""x"":905,""y"":456,""t"":240},{""x"":902,""y"":455,""t"":275},{""x"":936,""y"":453,""t"":307},{""x"":933,""y"":450,""t"":357},{""x"":929,""y"":447,""t"":380},{""x"":991,""y"":435,""t"":411},{""x"":996,""y"":441,""t"":451}], [{""x"":982,""y"":450,""t"":-32},{""x"":969,""y"":459,""t"":2},{""x"":969,""y"":472,""t"":48},{""x"":969,""y"":477,""t"":80},{""x"":960,""y"":475,""t"":110},{""x"":959,""y"":457,""t"":143},{""x"":931,""y"":442,""t"":173},{""x"":963,""y"":441,""t"":207},{""x"":985,""y"":441,""t"":240},{""x"":955,""y"":435,""t"":274},{""x"":957,""y"":436,""t"":309},{""x"":975,""y"":451,""t"":342},{""x"":986,""y"":465,""t"":388},{""x"":995,""y"":477,""t"":416},{""x"":1010,""y"":481,""t"":444}], [{""x"":1003,""y"":457,""t"":-30},{""x"":1007,""y"":439,""t"":4},{""x"":1010,""y"":421,""t"":47},{""x"":1003,""y"":431,""t"":80},{""x"":977,""y"":424,""t"":113},{""x"":980,""y"":419,""t"":146},{""x"":988,""y"":422,""t"":183},{""x"":1019,""y"":428,""t"":210},{""x"":1035,""y"":437,""t"":239},{""x"":1030,""y"":442,""t"":274},{""x"":1024,""y"":461,""t"":309},{""x"":1020,""y"":476,""t"":344},{""x"":1002,""y"":485,""t"":379},{""x"":956,""y"":486,""t"":417},{""x"":947,""y"":488,""t"":449}], [{""x"":941,""y"":460,""t"":-29},{""x"":946,""y"":453,""t"":3},{""x"":937,""y"":461,""t"":47},{""x"":931,""y"":463,""t"":74},{""x"":949,""y"":469,""t"":108},{""x"":956,""y"":476,""t"":144},{""x"":938,""y"":477,""t"":180},{""x"":933,""y"":421,""t"":219},{""x"":930,""y"":374,""t"":240},{""x"":931,""y"":369,""t"":274},{""x"":928,""y"":385,""t"":323},{""x"":908,""y"":408,""t"":349},{""x"":945,""y"":489,""t"":381},{""x"":892,""y"":553,""t"":411},{""x"":841,""y"":611,""t"":447},{""x"":798,""y"":649,""t"":479}]","[{""x"":250,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":296.18802153517004,""bottom"":465,""left"":203.81197846482993},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}",1.0,0.0,zoom,,1.0,"[{'hexagram': 0}, {'rect': 0}, {'star': 39}, {'circle': 2}]",{'star': 39},star,,
2,,,,1394.0,6.0,8.0,"[""circle"",""diamond"",""triangle"",""hexagram""]",diamond,False,"[{""x"":833,""y"":665,""t"":1},{""x"":877,""y"":632,""t"":39},{""x"":926,""y"":613,""t"":75},{""x"":955,""y"":611,""t"":113},{""x"":988,""y"":608,""t"":138},{""x"":1015,""y"":605,""t"":173},{""x"":1018,""y"":614,""t"":209},{""x"":1050,""y"":610,""t"":243},{""x"":1036,""y"":593,""t"":277},{""x"":999,""y"":583,""t"":309},{""x"":1001,""y"":565,""t"":355},{""x"":987,""y"":546,""t"":384},{""x"":999,""y"":543,""t"":416},{""x"":1003,""y"":541,""t"":445},{""x"":1000,""y"":515,""t"":478}], [{""x"":1033,""y"":498,""t"":3},{""x"":1064,""y"":479,""t"":44},{""x"":1082,""y"":481,""t"":73},{""x"":1118,""y"":477,""t"":105},{""x"":1150,""y"":492,""t"":137},{""x"":1164,""y"":482,""t"":172},{""x"":1119,""y"":491,""t"":207},{""x"":1088,""y"":486,""t"":240},{""x"":1080,""y"":495,""t"":274},{""x"":1034,""y"":525,""t"":309},{""x"":955,""y"":549,""t"":344},{""x"":944,""y"":572,""t"":376},{""x"":889,""y"":577,""t"":423},{""x"":857,""y"":592,""t"":444}], [{""x"":866,""y"":612,""t"":-24},{""x"":869,""y"":630,""t"":3},{""x"":843,""y"":634,""t"":46},{""x"":870,""y"":646,""t"":74},{""x"":899,""y"":654,""t"":106},{""x"":921,""y"":653,""t"":138},{""x"":928,""y"":651,""t"":172},{""x"":940,""y"":633,""t"":207},{""x"":957,""y"":630,""t"":240},{""x"":945,""y"":647,""t"":274},{""x"":927,""y"":632,""t"":309},{""x"":929,""y"":617,""t"":341},{""x"":906,""y"":618,""t"":384},{""x"":915,""y"":631,""t"":419},{""x"":905,""y"":618,""t"":450},{""x"":867,""y"":605,""t"":479}], [{""x"":849,""y"":584,""t"":3},{""x"":893,""y"":566,""t"":43},{""x"":929,""y"":582,""t"":76},{""x"":922,""y"":599,""t"":106},{""x"":922,""y"":604,""t"":138},{""x"":930,""y"":601,""t"":172},{""x"":937,""y"":606,""t"":206},{""x"":982,""y"":602,""t"":241},{""x"":1020,""y"":607,""t"":274},{""x"":1010,""y"":603,""t"":308},{""x"":997,""y"":595,""t"":351},{""x"":995,""y"":595,""t"":382},{""x"":1015,""y"":597,""t"":412},{""x"":1010,""y"":593,""t"":446}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":100,""height"":100,""top"":75,""right"":600,""bottom"":175,""left"":500},{""x"":850,""y"":425,""width"":124,""height"":124,""top"":363,""right"":912,""bottom"":487,""left"":788},{""x"":550,""y"":725,""width"":92.37604307034013,""height"":80,""top"":685,""right"":596.18802153517,""bottom"":765,""left"":503.81197846482996}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}",1.0,0.0,trans,,0.0,"[{'circle': 0}, {'diamond': 0}, {'triangle': 19}, {'hexagram': 18}]",{'diamond': 0},triangle,,
3,,,,527.0,4.0,4.0,"[""hexagram"",""circle"",""rect"",""star""]",hexagram,True,"[{""x"":1014,""y"":543,""t"":1},{""x"":1038,""y"":554,""t"":43},{""x"":1041,""y"":556,""t"":77},{""x"":1092,""y"":573,""t"":110},{""x"":1109,""y"":573,""t"":142},{""x"":1118,""y"":577,""t"":176},{""x"":1078,""y"":567,""t"":207},{""x"":1062,""y"":556,""t"":242},{""x"":1034,""y"":543,""t"":274},{""x"":1017,""y"":524,""t"":311},{""x"":972,""y"":525,""t"":341},{""x"":934,""y"":518,""t"":391},{""x"":957,""y"":512,""t"":420},{""x"":979,""y"":506,""t"":450},{""x"":1008,""y"":505,""t"":478}], [{""x"":1037,""y"":493,""t"":3},{""x"":1066,""y"":489,""t"":40},{""x"":1099,""y"":507,""t"":73},{""x"":1091,""y"":501,""t"":106},{""x"":1067,""y"":482,""t"":139},{""x"":1034,""y"":483,""t"":172},{""x"":999,""y"":476,""t"":207},{""x"":958,""y"":485,""t"":240},{""x"":947,""y"":487,""t"":274},{""x"":915,""y"":511,""t"":309},{""x"":988,""y"":515,""t"":343},{""x"":951,""y"":486,""t"":392},{""x"":906,""y"":455,""t"":411},{""x"":895,""y"":445,""t"":455}], [{""x"":887,""y"":431,""t"":-25},{""x"":884,""y"":425,""t"":2},{""x"":841,""y"":428,""t"":52},{""x"":816,""y"":433,""t"":71},{""x"":788,""y"":430,""t"":105},{""x"":766,""y"":426,""t"":140},{""x"":809,""y"":412,""t"":171},{""x"":914,""y"":407,""t"":205},{""x"":926,""y"":404,""t"":242},{""x"":926,""y"":424,""t"":273},{""x"":901,""y"":421,""t"":308},{""x"":924,""y"":420,""t"":343},{""x"":951,""y"":428,""t"":389},{""x"":994,""y"":434,""t"":419},{""x"":987,""y"":385,""t"":452},{""x"":966,""y"":330,""t"":482}], [{""x"":947,""y"":283,""t"":0},{""x"":954,""y"":303,""t"":39},{""x"":1012,""y"":314,""t"":72},{""x"":1036,""y"":335,""t"":104},{""x"":1036,""y"":345,""t"":138},{""x"":1070,""y"":352,""t"":174},{""x"":1045,""y"":358,""t"":207},{""x"":1034,""y"":371,""t"":240},{""x"":999,""y"":367,""t"":275},{""x"":942,""y"":403,""t"":308},{""x"":854,""y"":403,""t"":344},{""x"":769,""y"":414,""t"":378},{""x"":699,""y"":422,""t"":409},{""x"":667,""y"":447,""t"":453}]","[{""x"":250,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":296.18802153517004,""bottom"":465,""left"":203.81197846482993},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":100,""height"":100,""top"":675,""right"":600,""bottom"":775,""left"":500}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}",1.0,0.0,trans,,0.0,"[{'hexagram': 2}, {'circle': 2}, {'rect': 24}, {'star': 0}]",{'hexagram': 2},rect,,
4,,,,886.0,8.0,8.0,"[""circle"",""star"",""diamond"",""triangle""]",star,True,"[{""x"":693,""y"":487,""t"":10},{""x"":736,""y"":519,""t"":44},{""x"":776,""y"":544,""t"":77},{""x"":818,""y"":564,""t"":106},{""x"":868,""y"":577,""t"":140},{""x"":895,""y"":599,""t"":174},{""x"":923,""y"":598,""t"":206},{""x"":954,""y"":593,""t"":241},{""x"":964,""y"":592,""t"":274},{""x"":911,""y"":606,""t"":308},{""x"":907,""y"":603,""t"":354},{""x"":902,""y"":597,""t"":384},{""x"":858,""y"":591,""t"":415},{""x"":870,""y"":582,""t"":447},{""x"":882,""y"":573,""t"":477}], [{""x"":905,""y"":558,""t"":2},{""x"":932,""y"":539,""t"":44},{""x"":931,""y"":548,""t"":79},{""x"":930,""y"":545,""t"":108},{""x"":947,""y"":533,""t"":139},{""x"":958,""y"":539,""t"":172},{""x"":958,""y"":544,""t"":206},{""x"":955,""y"":538,""t"":240},{""x"":978,""y"":534,""t"":276},{""x"":987,""y"":539,""t"":308},{""x"":990,""y"":523,""t"":351},{""x"":948,""y"":478,""t"":382},{""x"":918,""y"":438,""t"":413},{""x"":907,""y"":400,""t"":444}], [{""x"":971,""y"":376,""t"":-22},{""x"":989,""y"":362,""t"":0},{""x"":1035,""y"":353,""t"":48},{""x"":1043,""y"":329,""t"":78},{""x"":1068,""y"":311,""t"":109},{""x"":1045,""y"":302,""t"":142},{""x"":1069,""y"":309,""t"":174},{""x"":1023,""y"":311,""t"":208},{""x"":982,""y"":315,""t"":239},{""x"":937,""y"":322,""t"":273},{""x"":925,""y"":345,""t"":308},{""x"":901,""y"":346,""t"":357},{""x"":871,""y"":361,""t"":377},{""x"":854,""y"":373,""t"":419},{""x"":775,""y"":380,""t"":450},{""x"":774,""y"":417,""t"":480}], [{""x"":752,""y"":458,""t"":2},{""x"":709,""y"":482,""t"":45},{""x"":666,""y"":526,""t"":75},{""x"":760,""y"":542,""t"":106},{""x"":808,""y"":568,""t"":139},{""x"":826,""y"":600,""t"":173},{""x"":874,""y"":619,""t"":206},{""x"":905,""y"":627,""t"":241},{""x"":941,""y"":633,""t"":274},{""x"":961,""y"":645,""t"":313},{""x"":966,""y"":664,""t"":345},{""x"":990,""y"":649,""t"":378},{""x"":1018,""y"":629,""t"":410},{""x"":1043,""y"":624,""t"":454}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":100,""height"":100,""top"":75,""right"":600,""bottom"":175,""left"":500},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":550,""y"":725,""width"":124,""height"":124,""top"":663,""right"":612,""bottom"":787,""left"":488}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}",1.0,0.0,trans,,1.0,"[{'circle': 2}, {'star': 10}, {'diamond': 21}, {'triangle': 6}]",{'star': 10},diamond,,
5,,,,1180.0,2.0,2.0,"[""triangle"",""circle"",""diamond"",""star""]",star,True,"[{""x"":1037,""y"":607,""t"":2},{""x"":1085,""y"":593,""t"":42},{""x"":1129,""y"":590,""t"":77},{""x"":1132,""y"":568,""t"":109},{""x"":1134,""y"":554,""t"":138},{""x"":1127,""y"":557,""t"":174},{""x"":1121,""y"":555,""t"":205},{""x"":1132,""y"":547,""t"":240},{""x"":1086,""y"":535,""t"":275},{""x"":1089,""y"":519,""t"":307},{""x"":1092,""y"":508,""t"":351},{""x"":1103,""y"":493,""t"":387},{""x"":1082,""y"":478,""t"":416},{""x"":1050,""y"":479,""t"":443}], [{""x"":1024,""y"":473,""t"":-24},{""x"":996,""y"":487,""t"":0},{""x"":1013,""y"":472,""t"":53},{""x"":1003,""y"":461,""t"":69},{""x"":986,""y"":463,""t"":104},{""x"":990,""y"":467,""t"":140},{""x"":994,""y"":481,""t"":171},{""x"":977,""y"":481,""t"":206},{""x"":973,""y"":495,""t"":241},{""x"":993,""y"":490,""t"":276},{""x"":1027,""y"":502,""t"":319},{""x"":1026,""y"":531,""t"":351},{""x"":997,""y"":545,""t"":383},{""x"":971,""y"":565,""t"":412},{""x"":924,""y"":588,""t"":445},{""x"":915,""y"":623,""t"":477}], [{""x"":906,""y"":635,""t"":2},{""x"":910,""y"":637,""t"":44},{""x"":937,""y"":640,""t"":78},{""x"":953,""y"":645,""t"":108},{""x"":966,""y"":646,""t"":141},{""x"":989,""y"":647,""t"":173},{""x"":962,""y"":629,""t"":205},{""x"":993,""y"":612,""t"":241},{""x"":965,""y"":599,""t"":274},{""x"":948,""y"":594,""t"":313},{""x"":904,""y"":615,""t"":344},{""x"":883,""y"":596,""t"":377},{""x"":847,""y"":633,""t"":424},{""x"":798,""y"":650,""t"":452}], [{""x"":804,""y"":649,""t"":-27},{""x"":832,""y"":645,""t"":1},{""x"":881,""y"":638,""t"":45},{""x"":895,""y"":648,""t"":80},{""x"":921,""y"":651,""t"":108},{""x"":953,""y"":660,""t"":139},{""x"":925,""y"":647,""t"":173},{""x"":893,""y"":642,""t"":205},{""x"":918,""y"":638,""t"":240},{""x"":847,""y"":641,""t"":275},{""x"":831,""y"":657,""t"":307},{""x"":808,""y"":658,""t"":355},{""x"":831,""y"":632,""t"":377},{""x"":834,""y"":609,""t"":419},{""x"":876,""y"":613,""t"":450},{""x"":926,""y"":599,""t"":481}]","[{""x"":250,""y"":425,""width"":124,""height"":124,""top"":363,""right"":312,""bottom"":487,""left"":188},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":550,""y"":725,""width"":100,""height"":100,""top"":675,""right"":600,""bottom"":775,""left"":500}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}",1.0,0.0,zoom,,1.0,"[{'triangle': 0}, {'circle': 0}, {'diamond': 16}, {'star': 25}]",{'star': 25},star,,
6,,,,518.0,6.0,6.0,"[""circle"",""star"",""rect"",""diamond""]",rect,True,"[{""x"":935,""y"":597,""t"":1},{""x"":945,""y"":595,""t"":40},{""x"":940,""y"":582,""t"":74},{""x"":921,""y"":575,""t"":110},{""x"":903,""y"":536,""t"":139},{""x"":902,""y"":542,""t"":173},{""x"":888,""y"":525,""t"":207},{""x"":888,""y"":519,""t"":240},{""x"":867,""y"":538,""t"":273},{""x"":866,""y"":536,""t"":322},{""x"":865,""y"":536,""t"":343},{""x"":874,""y"":517,""t"":383},{""x"":881,""y"":507,""t"":416},{""x"":903,""y"":500,""t"":451}], [{""x"":908,""y"":496,""t"":-40},{""x"":912,""y"":492,""t"":2},{""x"":884,""y"":487,""t"":46},{""x"":888,""y"":480,""t"":77},{""x"":890,""y"":447,""t"":108},{""x"":907,""y"":449,""t"":139},{""x"":886,""y"":462,""t"":171},{""x"":843,""y"":469,""t"":209},{""x"":852,""y"":456,""t"":240},{""x"":837,""y"":437,""t"":273},{""x"":788,""y"":443,""t"":309},{""x"":761,""y"":460,""t"":347},{""x"":713,""y"":487,""t"":377},{""x"":682,""y"":498,""t"":411},{""x"":644,""y"":497,""t"":444}], [{""x"":612,""y"":522,""t"":-33},{""x"":588,""y"":542,""t"":2},{""x"":614,""y"":553,""t"":45},{""x"":604,""y"":554,""t"":76},{""x"":602,""y"":562,""t"":108},{""x"":581,""y"":566,""t"":139},{""x"":549,""y"":559,""t"":173},{""x"":590,""y"":567,""t"":209},{""x"":619,""y"":558,""t"":240},{""x"":604,""y"":551,""t"":274},{""x"":637,""y"":540,""t"":309},{""x"":676,""y"":542,""t"":343},{""x"":705,""y"":548,""t"":376},{""x"":722,""y"":547,""t"":424},{""x"":758,""y"":543,""t"":451}], [{""x"":787,""y"":543,""t"":-39},{""x"":794,""y"":560,""t"":2},{""x"":798,""y"":561,""t"":47},{""x"":839,""y"":553,""t"":78},{""x"":858,""y"":558,""t"":111},{""x"":876,""y"":545,""t"":142},{""x"":896,""y"":537,""t"":172},{""x"":903,""y"":542,""t"":207},{""x"":906,""y"":543,""t"":240},{""x"":879,""y"":525,""t"":274},{""x"":850,""y"":517,""t"":324},{""x"":823,""y"":510,""t"":346},{""x"":802,""y"":504,""t"":375},{""x"":844,""y"":496,""t"":419},{""x"":865,""y"":467,""t"":450},{""x"":877,""y"":465,""t"":481}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":100,""height"":100,""top"":75,""right"":600,""bottom"":175,""left"":500},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":100,""height"":100,""top"":675,""right"":600,""bottom"":775,""left"":500}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}",1.0,0.0,trans,,0.0,"[{'circle': 15}, {'star': 0}, {'rect': 12}, {'diamond': 0}]",{'rect': 12},circle,,
7,,,,785.0,4.0,4.0,"[""rect"",""star"",""hexagram"",""circle""]",rect,True,"[{""x"":874,""y"":477,""t"":6},{""x"":874,""y"":488,""t"":37},{""x"":881,""y"":497,""t"":70},{""x"":895,""y"":520,""t"":105},{""x"":914,""y"":533,""t"":138},{""x"":911,""y"":540,""t"":172},{""x"":932,""y"":542,""t"":207},{""x"":931,""y"":545,""t"":240},{""x"":922,""y"":550,""t"":274},{""x"":921,""y"":548,""t"":310},{""x"":907,""y"":546,""t"":344},{""x"":894,""y"":543,""t"":376},{""x"":896,""y"":529,""t"":418},{""x"":925,""y"":509,""t"":451},{""x"":941,""y"":464,""t"":478}], [{""x"":966,""y"":452,""t"":7},{""x"":986,""y"":443,""t"":39},{""x"":967,""y"":455,""t"":75},{""x"":961,""y"":442,""t"":107},{""x"":964,""y"":425,""t"":139},{""x"":967,""y"":432,""t"":173},{""x"":952,""y"":439,""t"":207},{""x"":964,""y"":448,""t"":241},{""x"":939,""y"":462,""t"":274},{""x"":954,""y"":468,""t"":309},{""x"":958,""y"":491,""t"":356},{""x"":961,""y"":511,""t"":377},{""x"":984,""y"":526,""t"":421},{""x"":974,""y"":541,""t"":443}], [{""x"":947,""y"":552,""t"":-25},{""x"":925,""y"":560,""t"":2},{""x"":919,""y"":566,""t"":50},{""x"":922,""y"":558,""t"":78},{""x"":929,""y"":551,""t"":110},{""x"":953,""y"":534,""t"":142},{""x"":974,""y"":520,""t"":172},{""x"":949,""y"":532,""t"":207},{""x"":927,""y"":541,""t"":240},{""x"":931,""y"":534,""t"":274},{""x"":929,""y"":532,""t"":309},{""x"":937,""y"":521,""t"":349},{""x"":943,""y"":507,""t"":380},{""x"":919,""y"":512,""t"":410},{""x"":925,""y"":508,""t"":445},{""x"":895,""y"":528,""t"":477}], [{""x"":890,""y"":532,""t"":3},{""x"":875,""y"":542,""t"":40},{""x"":886,""y"":540,""t"":71},{""x"":870,""y"":541,""t"":105},{""x"":844,""y"":541,""t"":138},{""x"":846,""y"":536,""t"":172},{""x"":837,""y"":540,""t"":207},{""x"":819,""y"":530,""t"":242},{""x"":806,""y"":531,""t"":274},{""x"":833,""y"":522,""t"":308},{""x"":845,""y"":531,""t"":346},{""x"":872,""y"":531,""t"":376},{""x"":908,""y"":516,""t"":423},{""x"":881,""y"":517,""t"":454}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":100,""height"":100,""top"":75,""right"":600,""bottom"":175,""left"":500},{""x"":850,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":896.18802153517,""bottom"":465,""left"":803.81197846483},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}",1.0,0.0,zoom,,0.0,"[{'rect': 0}, {'star': 0}, {'hexagram': 23}, {'circle': 0}]",{'rect': 0},hexagram,,
8,,,,490.0,8.0,8.0,"[""rect"",""diamond"",""triangle"",""star""]",diamond,True,"[{""x"":889,""y"":520,""t"":2},{""x"":868,""y"":533,""t"":43},{""x"":860,""y"":545,""t"":75},{""x"":862,""y"":547,""t"":108},{""x"":861,""y"":558,""t"":140},{""x"":845,""y"":566,""t"":171},{""x"":835,""y"":548,""t"":207},{""x"":812,""y"":543,""t"":241},{""x"":797,""y"":539,""t"":273},{""x"":780,""y"":543,""t"":307},{""x"":780,""y"":538,""t"":347},{""x"":770,""y"":529,""t"":377},{""x"":743,""y"":525,""t"":412},{""x"":742,""y"":534,""t"":444}], [{""x"":781,""y"":530,""t"":-24},{""x"":814,""y"":528,""t"":2},{""x"":826,""y"":531,""t"":50},{""x"":818,""y"":543,""t"":79},{""x"":823,""y"":546,""t"":111},{""x"":819,""y"":554,""t"":140},{""x"":823,""y"":565,""t"":173},{""x"":812,""y"":568,""t"":207},{""x"":843,""y"":555,""t"":241},{""x"":844,""y"":549,""t"":275},{""x"":846,""y"":527,""t"":308},{""x"":857,""y"":502,""t"":352},{""x"":883,""y"":479,""t"":383},{""x"":898,""y"":456,""t"":413},{""x"":908,""y"":439,""t"":444}], [{""x"":925,""y"":440,""t"":-23},{""x"":938,""y"":442,""t"":2},{""x"":942,""y"":435,""t"":49},{""x"":935,""y"":435,""t"":81},{""x"":936,""y"":432,""t"":108},{""x"":948,""y"":423,""t"":139},{""x"":928,""y"":426,""t"":172},{""x"":899,""y"":420,""t"":206},{""x"":893,""y"":425,""t"":240},{""x"":891,""y"":439,""t"":275},{""x"":896,""y"":435,""t"":309},{""x"":945,""y"":424,""t"":351},{""x"":941,""y"":419,""t"":383},{""x"":989,""y"":430,""t"":417},{""x"":1021,""y"":430,""t"":449},{""x"":1031,""y"":428,""t"":480}], [{""x"":1018,""y"":414,""t"":3},{""x"":991,""y"":418,""t"":40},{""x"":1001,""y"":413,""t"":73},{""x"":978,""y"":412,""t"":105},{""x"":972,""y"":426,""t"":138},{""x"":938,""y"":441,""t"":172},{""x"":903,""y"":438,""t"":207},{""x"":904,""y"":466,""t"":240},{""x"":892,""y"":479,""t"":274},{""x"":877,""y"":485,""t"":309},{""x"":858,""y"":497,""t"":346},{""x"":844,""y"":500,""t"":377},{""x"":831,""y"":519,""t"":412},{""x"":811,""y"":538,""t"":456},{""x"":823,""y"":528,""t"":479}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":100,""height"":100,""top"":75,""right"":600,""bottom"":175,""left"":500},{""x"":850,""y"":425,""width"":124,""height"":124,""top"":363,""right"":912,""bottom"":487,""left"":788},{""x"":550,""y"":725,""width"":100,""height"":100,""top"":675,""right"":600,""bottom"":775,""left"":500}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}",1.0,0.0,zoom,,1.0,"[{'rect': 0}, {'diamond': 0}, {'triangle': 18}, {'star': 0}]",{'diamond': 0},triangle,,
