"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"","canvas-keyboard-response","89","139591","0.0-5.0-3.0-2.25","","","","","1039","4","","","[""hexagram"",""rect"",""diamond"",""star"",""triangle"",""circle""]","","","","","","","","","","","[{""x"":671,""y"":675,""t"":5},{""x"":639,""y"":655,""t"":41},{""x"":648,""y"":645,""t"":72},{""x"":687,""y"":641,""t"":114},{""x"":673,""y"":622,""t"":143},{""x"":654,""y"":600,""t"":175},{""x"":687,""y"":574,""t"":223},{""x"":703,""y"":563,""t"":250},{""x"":697,""y"":561,""t"":279},{""x"":743,""y"":548,""t"":310},{""x"":774,""y"":504,""t"":348},{""x"":862,""y"":479,""t"":379},{""x"":898,""y"":443,""t"":426},{""x"":930,""y"":416,""t"":452},{""x"":983,""y"":419,""t"":482},{""x"":1052,""y"":396,""t"":515},{""x"":1104,""y"":363,""t"":548},{""x"":1090,""y"":350,""t"":582},{""x"":1057,""y"":365,""t"":628},{""x"":1012,""y"":391,""t"":654},{""x"":909,""y"":433,""t"":685},{""x"":822,""y"":463,""t"":722},{""x"":717,""y"":480,""t"":751},{""x"":648,""y"":511,""t"":801},{""x"":589,""y"":522,""t"":821},{""x"":521,""y"":546,""t"":862},{""x"":457,""y"":556,""t"":891},{""x"":465,""y"":558,""t"":922},{""x"":453,""y"":573,""t"":963},{""x"":447,""y"":584,""t"":988}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","hexagram","4","true","[{""x"":250,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":296.18802153517004,""bottom"":540,""left"":203.81197846482993},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":750,""bottom"":290.1923788646684,""left"":650},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":92,""height"":92,""top"":713.8076211353316,""right"":746,""bottom"":805.8076211353316,""left"":654},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]"
"","canvas-keyboard-response","90","140606","0.0-5.0-3.0-0.26","","","","","null","null","","","","","","","","","recognition","[""6"",""3"",""4"",""3"",""1"",""3"",""7"",""3"",""9"",""3"",""6"",""7"",""9"",""9"",""4"",""6"",""1"",""1"",""4"",""4"",""1"",""1"",""7"",""6"",""1"",""4"",""7"",""9"",""6"",""4"",""6"",""9"",""3"",""9"",""7"",""7""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","91","140715","0.0-5.0-3.0-1.26","","","","","null","null","","","","","","","","","recognition","[""6"",""3"",""4"",""3"",""1"",""3"",""7"",""3"",""9"",""3"",""6"",""7"",""9"",""9"",""4"",""6"",""1"",""1"",""4"",""4"",""1"",""1"",""7"",""6"",""1"",""4"",""7"",""9"",""6"",""4"",""6"",""9"",""3"",""9"",""7"",""7""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","92","142287","0.0-5.0-3.0-2.26","","","","","560","7","","","[""circle"",""rect"",""triangle"",""star"",""diamond"",""hexagram""]","","","","","","","","","","","[{""x"":509,""y"":509,""t"":4},{""x"":591,""y"":435,""t"":46},{""x"":713,""y"":392,""t"":75},{""x"":762,""y"":380,""t"":106},{""x"":792,""y"":344,""t"":153},{""x"":845,""y"":351,""t"":182},{""x"":847,""y"":357,""t"":209},{""x"":850,""y"":365,""t"":246},{""x"":852,""y"":369,""t"":276},{""x"":853,""y"":377,""t"":317},{""x"":799,""y"":391,""t"":346},{""x"":793,""y"":370,""t"":378},{""x"":739,""y"":392,""t"":418},{""x"":726,""y"":381,""t"":447},{""x"":704,""y"":391,""t"":480},{""x"":712,""y"":342,""t"":525}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","rect","7","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":92,""height"":92,""top"":194.1923788646684,""right"":746,""bottom"":286.1923788646684,""left"":654},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":750,""bottom"":809.8076211353316,""left"":650},{""x"":400,""y"":759.8076211353316,""width"":92.37604307034013,""height"":80,""top"":719.8076211353316,""right"":446.18802153517004,""bottom"":799.8076211353316,""left"":353.81197846482996}]"
"","canvas-keyboard-response","93","143309","0.0-5.0-3.0-0.27","","","","","null","null","","","","","","","","","recognition","[""6"",""3"",""4"",""3"",""1"",""3"",""7"",""3"",""9"",""3"",""6"",""7"",""9"",""9"",""4"",""6"",""1"",""1"",""4"",""4"",""1"",""1"",""7"",""6"",""1"",""4"",""7"",""9"",""6"",""4"",""6"",""9"",""3"",""9"",""7"",""7""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","94","143416","0.0-5.0-3.0-1.27","","","","","null","null","","","","","","","","","recognition","[""6"",""3"",""4"",""3"",""1"",""3"",""7"",""3"",""9"",""3"",""6"",""7"",""9"",""9"",""4"",""6"",""1"",""1"",""4"",""4"",""1"",""1"",""7"",""6"",""1"",""4"",""7"",""9"",""6"",""4"",""6"",""9"",""3"",""9"",""7"",""7""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","95","144830","0.0-5.0-3.0-2.27","","","","","396","9","","","[""diamond"",""star"",""circle"",""rect"",""triangle"",""hexagram""]","","","","","","","","","","","[{""x"":747,""y"":337,""t"":4},{""x"":832,""y"":319,""t"":44},{""x"":886,""y"":330,""t"":74},{""x"":905,""y"":313,""t"":106},{""x"":1008,""y"":336,""t"":152},{""x"":1023,""y"":335,""t"":181},{""x"":1129,""y"":360,""t"":210},{""x"":1126,""y"":365,""t"":242},{""x"":1155,""y"":340,""t"":278},{""x"":1170,""y"":303,""t"":310},{""x"":1174,""y"":272,""t"":344}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","circle","9","true","[{""x"":250,""y"":500,""width"":100,""height"":100,""top"":450,""right"":300,""bottom"":550,""left"":200},{""x"":400,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":450,""bottom"":290.1923788646684,""left"":350},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":92,""height"":92,""top"":713.8076211353316,""right"":746,""bottom"":805.8076211353316,""left"":654},{""x"":400,""y"":759.8076211353316,""width"":92.37604307034013,""height"":80,""top"":719.8076211353316,""right"":446.18802153517004,""bottom"":799.8076211353316,""left"":353.81197846482996}]"
"","canvas-keyboard-response","96","145855","0.0-5.0-3.0-0.28","","","","","null","null","","","","","","","","","recognition","[""6"",""3"",""4"",""3"",""1"",""3"",""7"",""3"",""9"",""3"",""6"",""7"",""9"",""9"",""4"",""6"",""1"",""1"",""4"",""4"",""1"",""1"",""7"",""6"",""1"",""4"",""7"",""9"",""6"",""4"",""6"",""9"",""3"",""9"",""7"",""7""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","97","145964","0.0-5.0-3.0-1.28","","","","","null","null","","","","","","","","","recognition","[""6"",""3"",""4"",""3"",""1"",""3"",""7"",""3"",""9"",""3"",""6"",""7"",""9"",""9"",""4"",""6"",""1"",""1"",""4"",""4"",""1"",""1"",""7"",""6"",""1"",""4"",""7"",""9"",""6"",""4"",""6"",""9"",""3"",""9"",""7"",""7""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","98","148191","0.0-5.0-3.0-2.28","","","","","1213","6","","","[""star"",""triangle"",""circle"",""diamond"",""rect"",""hexagram""]","","","","","","","","","","","[{""x"":1103,""y"":259,""t"":4},{""x"":1052,""y"":289,""t"":42},{""x"":959,""y"":314,""t"":71},{""x"":935,""y"":333,""t"":106},{""x"":911,""y"":342,""t"":153},{""x"":890,""y"":346,""t"":181},{""x"":872,""y"":347,""t"":209},{""x"":858,""y"":347,""t"":239},{""x"":816,""y"":381,""t"":277},{""x"":815,""y"":387,""t"":313},{""x"":813,""y"":389,""t"":344},{""x"":806,""y"":433,""t"":378},{""x"":767,""y"":462,""t"":414},{""x"":762,""y"":501,""t"":446},{""x"":761,""y"":529,""t"":493},{""x"":729,""y"":537,""t"":524},{""x"":707,""y"":546,""t"":552},{""x"":666,""y"":543,""t"":582},{""x"":648,""y"":558,""t"":620},{""x"":615,""y"":538,""t"":649},{""x"":675,""y"":495,""t"":698},{""x"":678,""y"":485,""t"":728},{""x"":721,""y"":429,""t"":759},{""x"":739,""y"":381,""t"":785},{""x"":810,""y"":330,""t"":823},{""x"":960,""y"":329,""t"":854},{""x"":1062,""y"":323,""t"":900},{""x"":1170,""y"":346,""t"":928},{""x"":1252,""y"":371,""t"":958},{""x"":1324,""y"":377,""t"":990},{""x"":1361,""y"":382,""t"":1024},{""x"":1404,""y"":388,""t"":1070},{""x"":1427,""y"":384,""t"":1099},{""x"":1458,""y"":399,""t"":1126},{""x"":1485,""y"":380,""t"":1165}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","diamond","6","true","[{""x"":250,""y"":500,""width"":100,""height"":100,""top"":450,""right"":300,""bottom"":550,""left"":200},{""x"":400,""y"":240.1923788646684,""width"":92,""height"":92,""top"":194.1923788646684,""right"":446,""bottom"":286.1923788646684,""left"":354},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":92.37604307034013,""height"":80,""top"":719.8076211353316,""right"":446.18802153517004,""bottom"":799.8076211353316,""left"":353.81197846482996}]"
"","canvas-keyboard-response","99","149212","0.0-5.0-3.0-0.29","","","","","null","null","","","","","","","","","recognition","[""6"",""3"",""4"",""3"",""1"",""3"",""7"",""3"",""9"",""3"",""6"",""7"",""9"",""9"",""4"",""6"",""1"",""1"",""4"",""4"",""1"",""1"",""7"",""6"",""1"",""4"",""7"",""9"",""6"",""4"",""6"",""9"",""3"",""9"",""7"",""7""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","100","149320","0.0-5.0-3.0-1.29","","","","","null","null","","","","","","","","","recognition","[""6"",""3"",""4"",""3"",""1"",""3"",""7"",""3"",""9"",""3"",""6"",""7"",""9"",""9"",""4"",""6"",""1"",""1"",""4"",""4"",""1"",""1"",""7"",""6"",""1"",""4"",""7"",""9"",""6"",""4"",""6"",""9"",""3"",""9"",""7"",""7""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","101","150799","0.0-5.0-3.0-2.29","","","","","459","4","","","[""rect"",""hexagram"",""star"",""diamond"",""triangle"",""circle""]","","","","","","","","","","","[{""x"":1405,""y"":398,""t"":4},{""x"":1300,""y"":380,""t"":42},{""x"":1195,""y"":367,""t"":72},{""x"":1145,""y"":354,""t"":119},{""x"":1066,""y"":341,""t"":145},{""x"":1011,""y"":340,""t"":174},{""x"":956,""y"":324,""t"":214},{""x"":932,""y"":293,""t"":242},{""x"":888,""y"":300,""t"":277},{""x"":811,""y"":357,""t"":310},{""x"":720,""y"":395,""t"":355},{""x"":682,""y"":422,""t"":381},{""x"":630,""y"":439,""t"":412}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","rect","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":92.37604307034013,""height"":80,""top"":200.1923788646684,""right"":446.18802153517004,""bottom"":280.1923788646684,""left"":353.81197846482996},{""x"":700,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":750,""bottom"":290.1923788646684,""left"":650},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":92,""height"":92,""top"":713.8076211353316,""right"":746,""bottom"":805.8076211353316,""left"":654},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]"
"","canvas-keyboard-response","102","151817","0.0-5.0-3.0-0.30","","","","","null","null","","","","","","","","","recognition","[""6"",""3"",""4"",""3"",""1"",""3"",""7"",""3"",""9"",""3"",""6"",""7"",""9"",""9"",""4"",""6"",""1"",""1"",""4"",""4"",""1"",""1"",""7"",""6"",""1"",""4"",""7"",""9"",""6"",""4"",""6"",""9"",""3"",""9"",""7"",""7""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","103","151928","0.0-5.0-3.0-1.30","","","","","null","null","","","","","","","","","recognition","[""6"",""3"",""4"",""3"",""1"",""3"",""7"",""3"",""9"",""3"",""6"",""7"",""9"",""9"",""4"",""6"",""1"",""1"",""4"",""4"",""1"",""1"",""7"",""6"",""1"",""4"",""7"",""9"",""6"",""4"",""6"",""9"",""3"",""9"",""7"",""7""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","104","153556","0.0-5.0-3.0-2.30","","","","","616","6","","","[""star"",""hexagram"",""diamond"",""rect"",""circle"",""triangle""]","","","","","","","","","","","[{""x"":666,""y"":465,""t"":4},{""x"":703,""y"":452,""t"":39},{""x"":733,""y"":442,""t"":72},{""x"":777,""y"":437,""t"":106},{""x"":820,""y"":408,""t"":146},{""x"":832,""y"":387,""t"":174},{""x"":869,""y"":375,""t"":208},{""x"":878,""y"":370,""t"":250},{""x"":910,""y"":359,""t"":276},{""x"":908,""y"":338,""t"":311},{""x"":967,""y"":281,""t"":346},{""x"":1058,""y"":227,""t"":377},{""x"":1167,""y"":199,""t"":414},{""x"":1244,""y"":227,""t"":447},{""x"":1331,""y"":270,""t"":491},{""x"":1381,""y"":335,""t"":522},{""x"":1427,""y"":351,""t"":550},{""x"":1477,""y"":384,""t"":583}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","rect","6","true","[{""x"":250,""y"":500,""width"":100,""height"":100,""top"":450,""right"":300,""bottom"":550,""left"":200},{""x"":400,""y"":240.1923788646684,""width"":92.37604307034013,""height"":80,""top"":200.1923788646684,""right"":446.18802153517004,""bottom"":280.1923788646684,""left"":353.81197846482996},{""x"":700,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":750,""bottom"":290.1923788646684,""left"":650},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":92,""height"":92,""top"":713.8076211353316,""right"":446,""bottom"":805.8076211353316,""left"":354}]"
"","canvas-keyboard-response","105","154563","0.0-5.0-3.0-0.31","","","","","null","null","","","","","","","","","recognition","[""6"",""3"",""4"",""3"",""1"",""3"",""7"",""3"",""9"",""3"",""6"",""7"",""9"",""9"",""4"",""6"",""1"",""1"",""4"",""4"",""1"",""1"",""7"",""6"",""1"",""4"",""7"",""9"",""6"",""4"",""6"",""9"",""3"",""9"",""7"",""7""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","106","154681","0.0-5.0-3.0-1.31","","","","","null","null","","","","","","","","","recognition","[""6"",""3"",""4"",""3"",""1"",""3"",""7"",""3"",""9"",""3"",""6"",""7"",""9"",""9"",""4"",""6"",""1"",""1"",""4"",""4"",""1"",""1"",""7"",""6"",""1"",""4"",""7"",""9"",""6"",""4"",""6"",""9"",""3"",""9"",""7"",""7""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","107","156935","0.0-5.0-3.0-2.31","","","","","1239","9","","","[""hexagram"",""rect"",""diamond"",""circle"",""triangle"",""star""]","","","","","","","","","","","[{""x"":1381,""y"":422,""t"":4},{""x"":1301,""y"":444,""t"":39},{""x"":1256,""y"":458,""t"":77},{""x"":1200,""y"":447,""t"":110},{""x"":1077,""y"":476,""t"":140},{""x"":1020,""y"":482,""t"":186},{""x"":977,""y"":494,""t"":214},{""x"":971,""y"":483,""t"":242},{""x"":931,""y"":494,""t"":281},{""x"":917,""y"":506,""t"":310},{""x"":924,""y"":527,""t"":344},{""x"":949,""y"":557,""t"":390},{""x"":973,""y"":582,""t"":412},{""x"":974,""y"":587,""t"":452},{""x"":948,""y"":588,""t"":481},{""x"":925,""y"":567,""t"":523},{""x"":843,""y"":577,""t"":552},{""x"":774,""y"":581,""t"":583},{""x"":729,""y"":562,""t"":620},{""x"":693,""y"":545,""t"":647},{""x"":631,""y"":566,""t"":685},{""x"":624,""y"":533,""t"":731},{""x"":659,""y"":480,""t"":761},{""x"":669,""y"":424,""t"":789},{""x"":684,""y"":388,""t"":820},{""x"":673,""y"":356,""t"":858},{""x"":687,""y"":329,""t"":887},{""x"":694,""y"":311,""t"":923},{""x"":799,""y"":249,""t"":968},{""x"":876,""y"":200,""t"":998},{""x"":938,""y"":151,""t"":1026},{""x"":1005,""y"":116,""t"":1055},{""x"":1043,""y"":108,""t"":1099},{""x"":1123,""y"":103,""t"":1126},{""x"":1069,""y"":289,""t"":1163},{""x"":1019,""y"":451,""t"":1191}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","diamond","9","true","[{""x"":250,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":296.18802153517004,""bottom"":540,""left"":203.81197846482993},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":750,""bottom"":290.1923788646684,""left"":650},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":92,""height"":92,""top"":713.8076211353316,""right"":746,""bottom"":805.8076211353316,""left"":654},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]"
"","canvas-keyboard-response","108","157960","0.0-5.0-3.0-0.32","","","","","null","null","","","","","","","","","recognition","[""6"",""3"",""4"",""3"",""1"",""3"",""7"",""3"",""9"",""3"",""6"",""7"",""9"",""9"",""4"",""6"",""1"",""1"",""4"",""4"",""1"",""1"",""7"",""6"",""1"",""4"",""7"",""9"",""6"",""4"",""6"",""9"",""3"",""9"",""7"",""7""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","109","158070","0.0-5.0-3.0-1.32","","","","","null","null","","","","","","","","","recognition","[""6"",""3"",""4"",""3"",""1"",""3"",""7"",""3"",""9"",""3"",""6"",""7"",""9"",""9"",""4"",""6"",""1"",""1"",""4"",""4"",""1"",""1"",""7"",""6"",""1"",""4"",""7"",""9"",""6"",""4"",""6"",""9"",""3"",""9"",""7"",""7""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","110","159751","0.0-5.0-3.0-2.32","","","","","666","3","","","[""triangle"",""circle"",""diamond"",""rect"",""hexagram"",""star""]","","","","","","","","","","","[{""x"":975,""y"":481,""t"":5},{""x"":937,""y"":483,""t"":47},{""x"":890,""y"":480,""t"":79},{""x"":851,""y"":475,""t"":107},{""x"":837,""y"":475,""t"":140},{""x"":813,""y"":485,""t"":173},{""x"":767,""y"":487,""t"":216},{""x"":785,""y"":496,""t"":243},{""x"":788,""y"":490,""t"":277},{""x"":814,""y"":453,""t"":324},{""x"":900,""y"":452,""t"":344},{""x"":945,""y"":438,""t"":388},{""x"":990,""y"":427,""t"":415},{""x"":999,""y"":407,""t"":443},{""x"":1011,""y"":444,""t"":480},{""x"":1017,""y"":500,""t"":528},{""x"":1017,""y"":538,""t"":557},{""x"":1033,""y"":590,""t"":584},{""x"":1042,""y"":602,""t"":616}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","hexagram","3","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":750,""bottom"":290.1923788646684,""left"":650},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":92.37604307034013,""height"":80,""top"":719.8076211353316,""right"":746.18802153517,""bottom"":799.8076211353316,""left"":653.81197846483},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]"
"","canvas-keyboard-response","111","160776","0.0-5.0-3.0-0.33","","","","","null","null","","","","","","","","","recognition","[""6"",""3"",""4"",""3"",""1"",""3"",""7"",""3"",""9"",""3"",""6"",""7"",""9"",""9"",""4"",""6"",""1"",""1"",""4"",""4"",""1"",""1"",""7"",""6"",""1"",""4"",""7"",""9"",""6"",""4"",""6"",""9"",""3"",""9"",""7"",""7""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","112","160885","0.0-5.0-3.0-1.33","","","","","null","null","","","","","","","","","recognition","[""6"",""3"",""4"",""3"",""1"",""3"",""7"",""3"",""9"",""3"",""6"",""7"",""9"",""9"",""4"",""6"",""1"",""1"",""4"",""4"",""1"",""1"",""7"",""6"",""1"",""4"",""7"",""9"",""6"",""4"",""6"",""9"",""3"",""9"",""7"",""7""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","113","162426","0.0-5.0-3.0-2.33","","","","","520","9","","","[""triangle"",""hexagram"",""star"",""diamond"",""circle"",""rect""]","","","","","","","","","","","[{""x"":957,""y"":574,""t"":4},{""x"":930,""y"":570,""t"":44},{""x"":953,""y"":577,""t"":75},{""x"":923,""y"":552,""t"":106},{""x"":870,""y"":530,""t"":153},{""x"":864,""y"":533,""t"":183},{""x"":898,""y"":543,""t"":210},{""x"":866,""y"":539,""t"":241},{""x"":843,""y"":523,""t"":278},{""x"":878,""y"":487,""t"":311},{""x"":961,""y"":467,""t"":345},{""x"":1020,""y"":471,""t"":377},{""x"":1019,""y"":429,""t"":420},{""x"":1049,""y"":349,""t"":447},{""x"":1079,""y"":331,""t"":479}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","star","9","true","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":400,""y"":240.1923788646684,""width"":92.37604307034013,""height"":80,""top"":200.1923788646684,""right"":446.18802153517004,""bottom"":280.1923788646684,""left"":353.81197846482996},{""x"":700,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":750,""bottom"":290.1923788646684,""left"":650},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]"
"","canvas-keyboard-response","114","163439","0.0-5.0-3.0-0.34","","","","","null","null","","","","","","","","","recognition","[""6"",""3"",""4"",""3"",""1"",""3"",""7"",""3"",""9"",""3"",""6"",""7"",""9"",""9"",""4"",""6"",""1"",""1"",""4"",""4"",""1"",""1"",""7"",""6"",""1"",""4"",""7"",""9"",""6"",""4"",""6"",""9"",""3"",""9"",""7"",""7""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","115","163547","0.0-5.0-3.0-1.34","","","","","null","null","","","","","","","","","recognition","[""6"",""3"",""4"",""3"",""1"",""3"",""7"",""3"",""9"",""3"",""6"",""7"",""9"",""9"",""4"",""6"",""1"",""1"",""4"",""4"",""1"",""1"",""7"",""6"",""1"",""4"",""7"",""9"",""6"",""4"",""6"",""9"",""3"",""9"",""7"",""7""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","116","165150","0.0-5.0-3.0-2.34","","","","","590","7","","","[""hexagram"",""triangle"",""circle"",""rect"",""diamond"",""star""]","","","","","","","","","","","[{""x"":1020,""y"":343,""t"":5},{""x"":1028,""y"":367,""t"":39},{""x"":1015,""y"":396,""t"":84},{""x"":1022,""y"":445,""t"":114},{""x"":1046,""y"":463,""t"":144},{""x"":1041,""y"":466,""t"":177},{""x"":1011,""y"":460,""t"":208},{""x"":997,""y"":458,""t"":256},{""x"":955,""y"":466,""t"":285},{""x"":927,""y"":500,""t"":313},{""x"":898,""y"":501,""t"":343},{""x"":793,""y"":516,""t"":381},{""x"":725,""y"":486,""t"":412},{""x"":666,""y"":485,""t"":459},{""x"":644,""y"":460,""t"":488},{""x"":646,""y"":454,""t"":517},{""x"":586,""y"":451,""t"":548}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","triangle","7","true","[{""x"":250,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":296.18802153517004,""bottom"":540,""left"":203.81197846482993},{""x"":400,""y"":240.1923788646684,""width"":92,""height"":92,""top"":194.1923788646684,""right"":446,""bottom"":286.1923788646684,""left"":354},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":750,""bottom"":809.8076211353316,""left"":650},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]"
