"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"","canvas-keyboard-response","66","164283","0.0-5.0-1.0-1.17","","","","","null","null","","","","","","","","","recognition","","[""7"",""6"",""6"",""3"",""7"",""9"",""4"",""3"",""1"",""7"",""1"",""1"",""4"",""4"",""7"",""6"",""6"",""7"",""6"",""1"",""3"",""9"",""3"",""4"",""6"",""9"",""1"",""4"",""3"",""4"",""3"",""9"",""1"",""9"",""9"",""7""]","1000","shape","6","","","","","",""
"","canvas-keyboard-response","67","166029","0.0-5.0-1.0-2.17","","","","","732","7","","","[""triangle"",""rect"",""circle"",""hexagram"",""diamond"",""star""]","","","","","","","","","","","","[{""x"":860,""y"":550,""t"":1},{""x"":845,""y"":500,""t"":37},{""x"":866,""y"":525,""t"":74},{""x"":862,""y"":515,""t"":111},{""x"":842,""y"":496,""t"":144},{""x"":850,""y"":509,""t"":179},{""x"":851,""y"":529,""t"":209},{""x"":850,""y"":511,""t"":244},{""x"":848,""y"":493,""t"":281},{""x"":830,""y"":458,""t"":313},{""x"":853,""y"":457,""t"":346},{""x"":873,""y"":458,""t"":375},{""x"":879,""y"":476,""t"":418},{""x"":887,""y"":508,""t"":451},{""x"":867,""y"":512,""t"":484},{""x"":869,""y"":526,""t"":518},{""x"":882,""y"":539,""t"":546},{""x"":873,""y"":582,""t"":587},{""x"":873,""y"":578,""t"":622},{""x"":858,""y"":544,""t"":653},{""x"":847,""y"":524,""t"":688}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","rect","7","true","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":896.18802153517,""bottom"":465,""left"":803.81197846483},{""x"":700,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":750,""bottom"":734.8076211353316,""left"":650},{""x"":400,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":450,""bottom"":734.8076211353316,""left"":350}]"
"","canvas-keyboard-response","68","167055","0.0-5.0-1.0-0.18","","","","","null","null","","","","","","","","","recognition","","[""7"",""6"",""6"",""3"",""7"",""9"",""4"",""3"",""1"",""7"",""1"",""1"",""4"",""4"",""7"",""6"",""6"",""7"",""6"",""1"",""3"",""9"",""3"",""4"",""6"",""9"",""1"",""4"",""3"",""4"",""3"",""9"",""1"",""9"",""9"",""7""]","1000","shape","6","","","","","",""
"","canvas-keyboard-response","69","167165","0.0-5.0-1.0-1.18","","","","","null","null","","","","","","","","","recognition","","[""7"",""6"",""6"",""3"",""7"",""9"",""4"",""3"",""1"",""7"",""1"",""1"",""4"",""4"",""7"",""6"",""6"",""7"",""6"",""1"",""3"",""9"",""3"",""4"",""6"",""9"",""1"",""4"",""3"",""4"",""3"",""9"",""1"",""9"",""9"",""7""]","1000","shape","6","","","","","",""
"","canvas-keyboard-response","70","168692","0.0-5.0-1.0-2.18","","","","","511","6","","","[""rect"",""triangle"",""hexagram"",""star"",""circle"",""diamond""]","","","","","","","","","","","","[{""x"":859,""y"":514,""t"":2},{""x"":870,""y"":515,""t"":60},{""x"":851,""y"":501,""t"":78},{""x"":841,""y"":478,""t"":117},{""x"":823,""y"":452,""t"":142},{""x"":853,""y"":416,""t"":181},{""x"":864,""y"":437,""t"":219},{""x"":873,""y"":457,""t"":242},{""x"":876,""y"":473,""t"":294},{""x"":877,""y"":488,""t"":316},{""x"":861,""y"":488,""t"":348},{""x"":837,""y"":474,""t"":377},{""x"":836,""y"":474,""t"":410},{""x"":852,""y"":479,""t"":452}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","star","6","true","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":92,""height"":92,""top"":119.1923788646684,""right"":446,""bottom"":211.1923788646684,""left"":354},{""x"":700,""y"":165.1923788646684,""width"":92.37604307034013,""height"":80,""top"":125.1923788646684,""right"":746.18802153517,""bottom"":205.1923788646684,""left"":653.81197846483},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":450,""bottom"":734.8076211353316,""left"":350}]"
"","canvas-keyboard-response","71","169715","0.0-5.0-1.0-0.19","","","","","null","null","","","","","","","","","recognition","","[""7"",""6"",""6"",""3"",""7"",""9"",""4"",""3"",""1"",""7"",""1"",""1"",""4"",""4"",""7"",""6"",""6"",""7"",""6"",""1"",""3"",""9"",""3"",""4"",""6"",""9"",""1"",""4"",""3"",""4"",""3"",""9"",""1"",""9"",""9"",""7""]","1000","shape","6","","","","","",""
"","canvas-keyboard-response","72","169823","0.0-5.0-1.0-1.19","","","","","null","null","","","","","","","","","recognition","","[""7"",""6"",""6"",""3"",""7"",""9"",""4"",""3"",""1"",""7"",""1"",""1"",""4"",""4"",""7"",""6"",""6"",""7"",""6"",""1"",""3"",""9"",""3"",""4"",""6"",""9"",""1"",""4"",""3"",""4"",""3"",""9"",""1"",""9"",""9"",""7""]","1000","shape","6","","","","","",""
"","canvas-keyboard-response","73","171855","0.0-5.0-1.0-2.19","","","","","1009","1","","","[""circle"",""star"",""hexagram"",""rect"",""diamond"",""triangle""]","","","","","","","","","","","","[{""x"":834,""y"":476,""t"":2},{""x"":843,""y"":481,""t"":53},{""x"":853,""y"":476,""t"":75},{""x"":834,""y"":475,""t"":114},{""x"":831,""y"":471,""t"":150},{""x"":823,""y"":472,""t"":172},{""x"":831,""y"":486,""t"":207},{""x"":842,""y"":476,""t"":240},{""x"":856,""y"":461,""t"":275},{""x"":858,""y"":449,""t"":309},{""x"":847,""y"":418,""t"":346},{""x"":855,""y"":439,""t"":377},{""x"":858,""y"":462,""t"":410},{""x"":843,""y"":477,""t"":459},{""x"":831,""y"":490,""t"":482},{""x"":812,""y"":479,""t"":516},{""x"":803,""y"":484,""t"":549},{""x"":770,""y"":459,""t"":584},{""x"":758,""y"":445,""t"":620},{""x"":770,""y"":495,""t"":654},{""x"":785,""y"":522,""t"":690},{""x"":773,""y"":526,""t"":720},{""x"":769,""y"":518,""t"":751},{""x"":756,""y"":545,""t"":802},{""x"":760,""y"":593,""t"":826},{""x"":760,""y"":730,""t"":865},{""x"":791,""y"":856,""t"":898},{""x"":816,""y"":910,""t"":947},{""x"":807,""y"":931,""t"":958}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","triangle","1","true","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":450,""bottom"":215.1923788646684,""left"":350},{""x"":700,""y"":165.1923788646684,""width"":92.37604307034013,""height"":80,""top"":125.1923788646684,""right"":746.18802153517,""bottom"":205.1923788646684,""left"":653.81197846483},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":750,""bottom"":734.8076211353316,""left"":650},{""x"":400,""y"":684.8076211353316,""width"":92,""height"":92,""top"":638.8076211353316,""right"":446,""bottom"":730.8076211353316,""left"":354}]"
"","canvas-keyboard-response","74","172873","0.0-5.0-1.0-0.20","","","","","null","null","","","","","","","","","recognition","","[""7"",""6"",""6"",""3"",""7"",""9"",""4"",""3"",""1"",""7"",""1"",""1"",""4"",""4"",""7"",""6"",""6"",""7"",""6"",""1"",""3"",""9"",""3"",""4"",""6"",""9"",""1"",""4"",""3"",""4"",""3"",""9"",""1"",""9"",""9"",""7""]","1000","shape","6","","","","","",""
"","canvas-keyboard-response","75","172983","0.0-5.0-1.0-1.20","","","","","null","null","","","","","","","","","recognition","","[""7"",""6"",""6"",""3"",""7"",""9"",""4"",""3"",""1"",""7"",""1"",""1"",""4"",""4"",""7"",""6"",""6"",""7"",""6"",""1"",""3"",""9"",""3"",""4"",""6"",""9"",""1"",""4"",""3"",""4"",""3"",""9"",""1"",""9"",""9"",""7""]","1000","shape","6","","","","","",""
