"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2165","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2171","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5733","0.0-2.0-0.0","","","","","3560","{""name"":""黎钰"",""age"":""22""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","7229","0.0-2.0-1.0","","","","","1495","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","20172","0.0-3.0","","","","","","","","755","","","","","","","","","","","","","","","","",""
"","html-button-response","5","22109","0.0-4.0-0.0","","","","","1935","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","33646","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","34525","0.0-4.0-2.0","","","","","879","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","51789","0.0-4.0-3.0","","","","","","","","","","[[{""x"":343,""y"":178,""dx"":-148,""dy"":-103,""t"":990},{""x"":339,""y"":176,""dx"":-152,""dy"":-105,""t"":1024},{""x"":345,""y"":183,""dx"":-146,""dy"":-98,""t"":1058},{""x"":368,""y"":202,""dx"":-123,""dy"":-79,""t"":1092},{""x"":386,""y"":222,""dx"":-105,""dy"":-59,""t"":1125},{""x"":378,""y"":232,""dx"":-113,""dy"":-49,""t"":1160},{""x"":392,""y"":244,""dx"":-99,""dy"":-37,""t"":1194},{""x"":394,""y"":255,""dx"":-97,""dy"":-26,""t"":1228},{""x"":385,""y"":257,""dx"":-106,""dy"":-24,""t"":1261},{""x"":377,""y"":259,""dx"":-114,""dy"":-22,""t"":1294},{""x"":375,""y"":264,""dx"":-116,""dy"":-17,""t"":1330},{""x"":394,""y"":287,""dx"":-97,""dy"":6,""t"":1364},{""x"":394,""y"":287,""dx"":-97,""dy"":6,""t"":1398},{""x"":408,""y"":297,""dx"":-83,""dy"":16,""t"":1432},{""x"":400,""y"":294,""dx"":-91,""dy"":13,""t"":1467},{""x"":411,""y"":297,""dx"":-80,""dy"":16,""t"":1500},{""x"":427,""y"":313,""dx"":-64,""dy"":32,""t"":1534},{""x"":461,""y"":321,""dx"":-30,""dy"":40,""t"":1568},{""x"":445,""y"":327,""dx"":-46,""dy"":46,""t"":1602},{""x"":460,""y"":344,""dx"":-31,""dy"":63,""t"":1636},{""x"":468,""y"":344,""dx"":-23,""dy"":63,""t"":1671},{""x"":447,""y"":336,""dx"":-44,""dy"":55,""t"":1704},{""x"":456,""y"":345,""dx"":-35,""dy"":64,""t"":1739},{""x"":466,""y"":348,""dx"":-25,""dy"":67,""t"":1772},{""x"":454,""y"":351,""dx"":-37,""dy"":70,""t"":1806},{""x"":455,""y"":343,""dx"":-36,""dy"":62,""t"":1840},{""x"":458,""y"":335,""dx"":-33,""dy"":54,""t"":1874},{""x"":449,""y"":324,""dx"":-42,""dy"":43,""t"":1908},{""x"":443,""y"":314,""dx"":-48,""dy"":33,""t"":1942},{""x"":438,""y"":288,""dx"":-53,""dy"":7,""t"":1976},{""x"":424,""y"":284,""dx"":-67,""dy"":3,""t"":2009},{""x"":406,""y"":282,""dx"":-85,""dy"":1,""t"":2044},{""x"":399,""y"":279,""dx"":-92,""dy"":-2,""t"":2077},{""x"":419,""y"":260,""dx"":-72,""dy"":-21,""t"":2112},{""x"":416,""y"":266,""dx"":-75,""dy"":-15,""t"":2146},{""x"":416,""y"":261,""dx"":-75,""dy"":-20,""t"":2180},{""x"":412,""y"":264,""dx"":-79,""dy"":-17,""t"":2215},{""x"":411,""y"":281,""dx"":-80,""dy"":0,""t"":2249},{""x"":408,""y"":292,""dx"":-83,""dy"":11,""t"":2283},{""x"":413,""y"":303,""dx"":-78,""dy"":22,""t"":2316},{""x"":407,""y"":297,""dx"":-84,""dy"":16,""t"":2351},{""x"":409,""y"":268,""dx"":-82,""dy"":-13,""t"":2384},{""x"":400,""y"":276,""dx"":-91,""dy"":-5,""t"":2418},{""x"":403,""y"":260,""dx"":-88,""dy"":-21,""t"":2452},{""x"":405,""y"":248,""dx"":-86,""dy"":-33,""t"":2486},{""x"":397,""y"":262,""dx"":-94,""dy"":-19,""t"":2520},{""x"":405,""y"":239,""dx"":-86,""dy"":-42,""t"":2554},{""x"":404,""y"":222,""dx"":-87,""dy"":-59,""t"":2588},{""x"":423,""y"":246,""dx"":-68,""dy"":-35,""t"":2622},{""x"":410,""y"":228,""dx"":-81,""dy"":-53,""t"":2655},{""x"":407,""y"":204,""dx"":-84,""dy"":-77,""t"":2691},{""x"":415,""y"":209,""dx"":-76,""dy"":-72,""t"":2724},{""x"":415,""y"":197,""dx"":-76,""dy"":-84,""t"":2758},{""x"":419,""y"":197,""dx"":-72,""dy"":-84,""t"":2791},{""x"":421,""y"":202,""dx"":-70,""dy"":-79,""t"":2826},{""x"":423,""y"":207,""dx"":-68,""dy"":-74,""t"":2860},{""x"":425,""y"":212,""dx"":-66,""dy"":-69,""t"":2892},{""x"":421,""y"":215,""dx"":-70,""dy"":-66,""t"":2928},{""x"":411,""y"":208,""dx"":-80,""dy"":-73,""t"":2962},{""x"":407,""y"":203,""dx"":-84,""dy"":-78,""t"":2996}],[{""x"":1557,""y"":287,""dx"":106,""dy"":6,""t"":4016},{""x"":1559,""y"":294,""dx"":108,""dy"":13,""t"":4051},{""x"":1542,""y"":307,""dx"":91,""dy"":26,""t"":4085},{""x"":1537,""y"":312,""dx"":86,""dy"":31,""t"":4118},{""x"":1526,""y"":311,""dx"":75,""dy"":30,""t"":4152},{""x"":1533,""y"":325,""dx"":82,""dy"":44,""t"":4186},{""x"":1513,""y"":325,""dx"":62,""dy"":44,""t"":4220},{""x"":1503,""y"":308,""dx"":52,""dy"":27,""t"":4254},{""x"":1509,""y"":322,""dx"":58,""dy"":41,""t"":4288},{""x"":1488,""y"":317,""dx"":37,""dy"":36,""t"":4322},{""x"":1493,""y"":321,""dx"":42,""dy"":40,""t"":4355},{""x"":1492,""y"":340,""dx"":41,""dy"":59,""t"":4400},{""x"":1503,""y"":348,""dx"":52,""dy"":67,""t"":4439},{""x"":1513,""y"":356,""dx"":62,""dy"":75,""t"":4460},{""x"":1519,""y"":364,""dx"":68,""dy"":83,""t"":4492},{""x"":1518,""y"":380,""dx"":67,""dy"":99,""t"":4526},{""x"":1517,""y"":385,""dx"":66,""dy"":104,""t"":4560},{""x"":1519,""y"":385,""dx"":68,""dy"":104,""t"":4594},{""x"":1498,""y"":385,""dx"":47,""dy"":104,""t"":4628},{""x"":1503,""y"":390,""dx"":52,""dy"":109,""t"":4661},{""x"":1354,""y"":650,""dx"":-97,""dy"":369,""t"":4698},{""x"":1209,""y"":924,""dx"":-242,""dy"":643,""t"":4730},{""x"":1111,""y"":1119,""dx"":-340,""dy"":838,""t"":4764},{""x"":1056,""y"":1260,""dx"":-395,""dy"":979,""t"":4798},{""x"":1036,""y"":1274,""dx"":-415,""dy"":993,""t"":4832},{""x"":1025,""y"":1275,""dx"":-426,""dy"":994,""t"":4864},{""x"":1048,""y"":1229,""dx"":-403,""dy"":948,""t"":4900},{""x"":1077,""y"":1147,""dx"":-374,""dy"":866,""t"":4934},{""x"":1122,""y"":1062,""dx"":-329,""dy"":781,""t"":4968},{""x"":1176,""y"":955,""dx"":-275,""dy"":674,""t"":5003},{""x"":1216,""y"":843,""dx"":-235,""dy"":562,""t"":5037},{""x"":1258,""y"":733,""dx"":-193,""dy"":452,""t"":5070},{""x"":1297,""y"":635,""dx"":-154,""dy"":354,""t"":5104},{""x"":1323,""y"":557,""dx"":-128,""dy"":276,""t"":5138},{""x"":1362,""y"":505,""dx"":-89,""dy"":224,""t"":5172},{""x"":1390,""y"":456,""dx"":-61,""dy"":175,""t"":5206},{""x"":1415,""y"":422,""dx"":-36,""dy"":141,""t"":5239},{""x"":1446,""y"":395,""dx"":-5,""dy"":114,""t"":5275},{""x"":1473,""y"":371,""dx"":22,""dy"":90,""t"":5308},{""x"":1492,""y"":346,""dx"":41,""dy"":65,""t"":5343},{""x"":1518,""y"":325,""dx"":67,""dy"":44,""t"":5376},{""x"":1532,""y"":319,""dx"":81,""dy"":38,""t"":5410},{""x"":1544,""y"":309,""dx"":93,""dy"":28,""t"":5444},{""x"":1551,""y"":317,""dx"":100,""dy"":36,""t"":5478},{""x"":1553,""y"":337,""dx"":102,""dy"":56,""t"":5513},{""x"":1550,""y"":343,""dx"":99,""dy"":62,""t"":5546},{""x"":1542,""y"":348,""dx"":91,""dy"":67,""t"":5580},{""x"":1537,""y"":356,""dx"":86,""dy"":75,""t"":5615},{""x"":1530,""y"":365,""dx"":79,""dy"":84,""t"":5647},{""x"":1525,""y"":372,""dx"":74,""dy"":91,""t"":5681},{""x"":1511,""y"":397,""dx"":60,""dy"":116,""t"":5716},{""x"":1496,""y"":405,""dx"":45,""dy"":124,""t"":5750},{""x"":1484,""y"":413,""dx"":33,""dy"":132,""t"":5785},{""x"":1484,""y"":414,""dx"":33,""dy"":133,""t"":5819},{""x"":1486,""y"":415,""dx"":35,""dy"":134,""t"":5852},{""x"":1472,""y"":415,""dx"":21,""dy"":134,""t"":5886},{""x"":1463,""y"":413,""dx"":12,""dy"":132,""t"":5920},{""x"":1475,""y"":409,""dx"":24,""dy"":128,""t"":5954},{""x"":1475,""y"":397,""dx"":24,""dy"":116,""t"":5987}],[{""x"":1010,""y"":599,""dx"":39,""dy"":48,""t"":7008},{""x"":1003,""y"":829,""dx"":32,""dy"":278,""t"":7042},{""x"":979,""y"":1055,""dx"":8,""dy"":504,""t"":7076},{""x"":969,""y"":1211,""dx"":-2,""dy"":660,""t"":7110},{""x"":973,""y"":1285,""dx"":2,""dy"":734,""t"":7144},{""x"":974,""y"":1263,""dx"":3,""dy"":712,""t"":7178},{""x"":969,""y"":1229,""dx"":-2,""dy"":678,""t"":7212},{""x"":969,""y"":1151,""dx"":-2,""dy"":600,""t"":7246},{""x"":962,""y"":1114,""dx"":-9,""dy"":563,""t"":7281},{""x"":966,""y"":1031,""dx"":-5,""dy"":480,""t"":7314},{""x"":963,""y"":964,""dx"":-8,""dy"":413,""t"":7349},{""x"":961,""y"":909,""dx"":-10,""dy"":358,""t"":7383},{""x"":950,""y"":861,""dx"":-21,""dy"":310,""t"":7416},{""x"":945,""y"":813,""dx"":-26,""dy"":262,""t"":7450},{""x"":935,""y"":777,""dx"":-36,""dy"":226,""t"":7484},{""x"":941,""y"":738,""dx"":-30,""dy"":187,""t"":7518},{""x"":939,""y"":706,""dx"":-32,""dy"":155,""t"":7552},{""x"":942,""y"":629,""dx"":-29,""dy"":78,""t"":7586},{""x"":939,""y"":632,""dx"":-32,""dy"":81,""t"":7621},{""x"":941,""y"":625,""dx"":-30,""dy"":74,""t"":7655},{""x"":951,""y"":614,""dx"":-20,""dy"":63,""t"":7687},{""x"":940,""y"":616,""dx"":-31,""dy"":65,""t"":7722},{""x"":946,""y"":617,""dx"":-25,""dy"":66,""t"":7755},{""x"":947,""y"":612,""dx"":-24,""dy"":61,""t"":7790},{""x"":949,""y"":600,""dx"":-22,""dy"":49,""t"":7824},{""x"":946,""y"":604,""dx"":-25,""dy"":53,""t"":7857},{""x"":942,""y"":604,""dx"":-29,""dy"":53,""t"":7891},{""x"":948,""y"":613,""dx"":-23,""dy"":62,""t"":7926},{""x"":962,""y"":632,""dx"":-9,""dy"":81,""t"":7961},{""x"":971,""y"":632,""dx"":0,""dy"":81,""t"":7994},{""x"":977,""y"":633,""dx"":6,""dy"":82,""t"":8027},{""x"":986,""y"":631,""dx"":15,""dy"":80,""t"":8063},{""x"":990,""y"":639,""dx"":19,""dy"":88,""t"":8095},{""x"":983,""y"":641,""dx"":12,""dy"":90,""t"":8130},{""x"":986,""y"":642,""dx"":15,""dy"":91,""t"":8164},{""x"":964,""y"":648,""dx"":-7,""dy"":97,""t"":8197},{""x"":964,""y"":639,""dx"":-7,""dy"":88,""t"":8231},{""x"":965,""y"":637,""dx"":-6,""dy"":86,""t"":8266},{""x"":958,""y"":627,""dx"":-13,""dy"":76,""t"":8300},{""x"":953,""y"":621,""dx"":-18,""dy"":70,""t"":8335},{""x"":958,""y"":631,""dx"":-13,""dy"":80,""t"":8368},{""x"":964,""y"":636,""dx"":-7,""dy"":85,""t"":8402},{""x"":969,""y"":641,""dx"":-2,""dy"":90,""t"":8434},{""x"":969,""y"":641,""dx"":-2,""dy"":90,""t"":8469},{""x"":971,""y"":645,""dx"":0,""dy"":94,""t"":8504},{""x"":972,""y"":642,""dx"":1,""dy"":91,""t"":8538},{""x"":968,""y"":616,""dx"":-3,""dy"":65,""t"":8572},{""x"":974,""y"":627,""dx"":3,""dy"":76,""t"":8606},{""x"":974,""y"":631,""dx"":3,""dy"":80,""t"":8640},{""x"":982,""y"":635,""dx"":11,""dy"":84,""t"":8674},{""x"":988,""y"":647,""dx"":17,""dy"":96,""t"":8708},{""x"":997,""y"":653,""dx"":26,""dy"":102,""t"":8742},{""x"":988,""y"":652,""dx"":17,""dy"":101,""t"":8776},{""x"":980,""y"":650,""dx"":9,""dy"":99,""t"":8810},{""x"":979,""y"":645,""dx"":8,""dy"":94,""t"":8844},{""x"":969,""y"":647,""dx"":-2,""dy"":96,""t"":8878},{""x"":957,""y"":638,""dx"":-14,""dy"":87,""t"":8912},{""x"":955,""y"":641,""dx"":-16,""dy"":90,""t"":8946},{""x"":963,""y"":637,""dx"":-8,""dy"":86,""t"":8981},{""x"":969,""y"":647,""dx"":-2,""dy"":96,""t"":9014}],[{""x"":490,""y"":643,""dx"":-1,""dy"":-178,""t"":10034},{""x"":493,""y"":647,""dx"":2,""dy"":-174,""t"":10068},{""x"":514,""y"":632,""dx"":23,""dy"":-189,""t"":10102},{""x"":520,""y"":625,""dx"":29,""dy"":-196,""t"":10136},{""x"":537,""y"":629,""dx"":46,""dy"":-192,""t"":10170},{""x"":555,""y"":633,""dx"":64,""dy"":-188,""t"":10204},{""x"":595,""y"":642,""dx"":104,""dy"":-179,""t"":10239},{""x"":629,""y"":648,""dx"":138,""dy"":-173,""t"":10272},{""x"":640,""y"":661,""dx"":149,""dy"":-160,""t"":10305},{""x"":659,""y"":667,""dx"":168,""dy"":-154,""t"":10339},{""x"":636,""y"":680,""dx"":145,""dy"":-141,""t"":10374},{""x"":646,""y"":691,""dx"":155,""dy"":-130,""t"":10408},{""x"":662,""y"":707,""dx"":171,""dy"":-114,""t"":10442},{""x"":666,""y"":714,""dx"":175,""dy"":-107,""t"":10476},{""x"":662,""y"":722,""dx"":171,""dy"":-99,""t"":10511},{""x"":650,""y"":727,""dx"":159,""dy"":-94,""t"":10544},{""x"":632,""y"":727,""dx"":141,""dy"":-94,""t"":10578},{""x"":627,""y"":709,""dx"":136,""dy"":-112,""t"":10612},{""x"":604,""y"":701,""dx"":113,""dy"":-120,""t"":10646},{""x"":582,""y"":686,""dx"":91,""dy"":-135,""t"":10681},{""x"":567,""y"":675,""dx"":76,""dy"":-146,""t"":10714},{""x"":548,""y"":673,""dx"":57,""dy"":-148,""t"":10748},{""x"":533,""y"":665,""dx"":42,""dy"":-156,""t"":10782},{""x"":528,""y"":669,""dx"":37,""dy"":-152,""t"":10816},{""x"":525,""y"":672,""dx"":34,""dy"":-149,""t"":10849},{""x"":526,""y"":676,""dx"":35,""dy"":-145,""t"":10884},{""x"":543,""y"":667,""dx"":52,""dy"":-154,""t"":10918},{""x"":537,""y"":674,""dx"":46,""dy"":-147,""t"":10952},{""x"":522,""y"":696,""dx"":31,""dy"":-125,""t"":10986},{""x"":533,""y"":685,""dx"":42,""dy"":-136,""t"":11020},{""x"":530,""y"":698,""dx"":39,""dy"":-123,""t"":11054},{""x"":519,""y"":692,""dx"":28,""dy"":-129,""t"":11088},{""x"":533,""y"":695,""dx"":42,""dy"":-126,""t"":11122},{""x"":527,""y"":679,""dx"":36,""dy"":-142,""t"":11156},{""x"":523,""y"":699,""dx"":32,""dy"":-122,""t"":11190},{""x"":519,""y"":716,""dx"":28,""dy"":-105,""t"":11222},{""x"":525,""y"":750,""dx"":34,""dy"":-71,""t"":11258},{""x"":518,""y"":748,""dx"":27,""dy"":-73,""t"":11292},{""x"":538,""y"":741,""dx"":47,""dy"":-80,""t"":11326},{""x"":551,""y"":739,""dx"":60,""dy"":-82,""t"":11361},{""x"":558,""y"":723,""dx"":67,""dy"":-98,""t"":11394},{""x"":555,""y"":722,""dx"":64,""dy"":-99,""t"":11428},{""x"":560,""y"":703,""dx"":69,""dy"":-118,""t"":11461},{""x"":557,""y"":691,""dx"":66,""dy"":-130,""t"":11497},{""x"":527,""y"":696,""dx"":36,""dy"":-125,""t"":11531},{""x"":511,""y"":700,""dx"":20,""dy"":-121,""t"":11564},{""x"":498,""y"":704,""dx"":7,""dy"":-117,""t"":11596},{""x"":513,""y"":698,""dx"":22,""dy"":-123,""t"":11631},{""x"":519,""y"":685,""dx"":28,""dy"":-136,""t"":11666},{""x"":509,""y"":696,""dx"":18,""dy"":-125,""t"":11700},{""x"":507,""y"":715,""dx"":16,""dy"":-106,""t"":11734},{""x"":493,""y"":719,""dx"":2,""dy"":-102,""t"":11769},{""x"":478,""y"":715,""dx"":-13,""dy"":-106,""t"":11802},{""x"":474,""y"":731,""dx"":-17,""dy"":-90,""t"":11836},{""x"":484,""y"":716,""dx"":-7,""dy"":-105,""t"":11871},{""x"":501,""y"":702,""dx"":10,""dy"":-119,""t"":11904},{""x"":509,""y"":692,""dx"":18,""dy"":-129,""t"":11938},{""x"":496,""y"":686,""dx"":5,""dy"":-135,""t"":11973},{""x"":509,""y"":679,""dx"":18,""dy"":-142,""t"":12003}],[{""x"":1310,""y"":777,""dx"":-141,""dy"":-44,""t"":13060},{""x"":1331,""y"":744,""dx"":-120,""dy"":-77,""t"":13094},{""x"":1321,""y"":736,""dx"":-130,""dy"":-85,""t"":13129},{""x"":1340,""y"":726,""dx"":-111,""dy"":-95,""t"":13162},{""x"":1343,""y"":736,""dx"":-108,""dy"":-85,""t"":13194},{""x"":1356,""y"":719,""dx"":-95,""dy"":-102,""t"":13231},{""x"":1329,""y"":720,""dx"":-122,""dy"":-101,""t"":13265},{""x"":1297,""y"":725,""dx"":-154,""dy"":-96,""t"":13298},{""x"":1294,""y"":733,""dx"":-157,""dy"":-88,""t"":13333},{""x"":1277,""y"":743,""dx"":-174,""dy"":-78,""t"":13366},{""x"":1268,""y"":738,""dx"":-183,""dy"":-83,""t"":13400},{""x"":1283,""y"":761,""dx"":-168,""dy"":-60,""t"":13435},{""x"":1285,""y"":745,""dx"":-166,""dy"":-76,""t"":13468},{""x"":1289,""y"":766,""dx"":-162,""dy"":-55,""t"":13502},{""x"":1275,""y"":771,""dx"":-176,""dy"":-50,""t"":13536},{""x"":1273,""y"":771,""dx"":-178,""dy"":-50,""t"":13571},{""x"":1252,""y"":775,""dx"":-199,""dy"":-46,""t"":13602},{""x"":1233,""y"":772,""dx"":-218,""dy"":-49,""t"":13639},{""x"":1234,""y"":771,""dx"":-217,""dy"":-50,""t"":13672},{""x"":1237,""y"":784,""dx"":-214,""dy"":-37,""t"":13706},{""x"":1193,""y"":804,""dx"":-258,""dy"":-17,""t"":13740},{""x"":1208,""y"":810,""dx"":-243,""dy"":-11,""t"":13775},{""x"":1219,""y"":798,""dx"":-232,""dy"":-23,""t"":13807},{""x"":1205,""y"":795,""dx"":-246,""dy"":-26,""t"":13847},{""x"":1213,""y"":786,""dx"":-238,""dy"":-35,""t"":13891},{""x"":1224,""y"":798,""dx"":-227,""dy"":-23,""t"":13916},{""x"":1237,""y"":787,""dx"":-214,""dy"":-34,""t"":13944},{""x"":1251,""y"":795,""dx"":-200,""dy"":-26,""t"":13978},{""x"":1243,""y"":817,""dx"":-208,""dy"":-4,""t"":14011},{""x"":1243,""y"":827,""dx"":-208,""dy"":6,""t"":14046},{""x"":1255,""y"":838,""dx"":-196,""dy"":17,""t"":14080},{""x"":1290,""y"":833,""dx"":-161,""dy"":12,""t"":14114},{""x"":1279,""y"":829,""dx"":-172,""dy"":8,""t"":14147},{""x"":1289,""y"":858,""dx"":-162,""dy"":37,""t"":14181},{""x"":1286,""y"":841,""dx"":-165,""dy"":20,""t"":14216},{""x"":1310,""y"":835,""dx"":-141,""dy"":14,""t"":14250},{""x"":1320,""y"":869,""dx"":-131,""dy"":48,""t"":14284},{""x"":1314,""y"":886,""dx"":-137,""dy"":65,""t"":14319},{""x"":1318,""y"":905,""dx"":-133,""dy"":84,""t"":14353},{""x"":1323,""y"":900,""dx"":-128,""dy"":79,""t"":14386},{""x"":1316,""y"":897,""dx"":-135,""dy"":76,""t"":14420},{""x"":1310,""y"":886,""dx"":-141,""dy"":65,""t"":14454},{""x"":1316,""y"":876,""dx"":-135,""dy"":55,""t"":14488},{""x"":1310,""y"":880,""dx"":-141,""dy"":59,""t"":14522},{""x"":1305,""y"":835,""dx"":-146,""dy"":14,""t"":14555},{""x"":1300,""y"":838,""dx"":-151,""dy"":17,""t"":14590},{""x"":1291,""y"":862,""dx"":-160,""dy"":41,""t"":14623},{""x"":1290,""y"":866,""dx"":-161,""dy"":45,""t"":14658},{""x"":1304,""y"":848,""dx"":-147,""dy"":27,""t"":14692},{""x"":1293,""y"":855,""dx"":-158,""dy"":34,""t"":14727},{""x"":1267,""y"":867,""dx"":-184,""dy"":46,""t"":14760},{""x"":1245,""y"":877,""dx"":-206,""dy"":56,""t"":14791},{""x"":1247,""y"":867,""dx"":-204,""dy"":46,""t"":14829},{""x"":1239,""y"":860,""dx"":-212,""dy"":39,""t"":14862},{""x"":1262,""y"":835,""dx"":-189,""dy"":14,""t"":14896},{""x"":1277,""y"":817,""dx"":-174,""dy"":-4,""t"":14930},{""x"":1280,""y"":817,""dx"":-171,""dy"":-4,""t"":14964},{""x"":1274,""y"":815,""dx"":-177,""dy"":-6,""t"":14998},{""x"":1269,""y"":816,""dx"":-182,""dy"":-5,""t"":15032}]]","[100,74.57627118644068,76.66666666666667,86.4406779661017,69.49152542372882]","[{""x"":-78.21666666666667,""y"":-15.35,""r"":60.08180926006252},{""x"":-28.016949152542374,""y"":227.28813559322035,""r"":190.24074468029318},{""x"":-5.933333333333334,""y"":177.75,""r"":147.08378236313285},{""x"":58.186440677966104,""y"":-129.9322033898305,""r"":48.50202198019963},{""x"":-172.32203389830508,""y"":-10.186440677966102,""r"":57.387202478696764}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","",""
"","html-keyboard-response","9","53021","0.0-5.0-0.0","","","","","1231"," ","","","<p>识别实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是100毫秒的单个项目展示，1000毫秒的空白间隔后，会呈现一个多个项目的阵列。</p> <p>要求：记忆单个项目，并在多个项目阵列中快速找到，并根据数字键盘的 "" 4 "" ,"" 8 "","" 6 "","" 2 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
