recall_color_6_1000_mean,recall_color_6_1000_std,recall_color_6_1500_mean,recall_color_6_1500_std,recall_color_6_500_mean,recall_color_6_500_std,recall_shape_6_1000_mean,recall_shape_6_1000_std,recall_shape_6_1500_mean,recall_shape_6_1500_std,recall_shape_6_500_mean,recall_shape_6_500_std
999.1111111111111,474.2912172180281,808.5277777777778,299.80331515474904,801.9722222222222,261.5125767105241,1212.3714285714286,422.63279052890834,1253.888888888889,475.993383974296,1095.5,328.0770379912969
884.0833333333334,325.135257568732,938.0555555555555,259.3541367589271,919.7777777777778,286.1895586705837,910.5428571428571,277.8149344710001,1027.6571428571428,391.8912621436434,996.75,374.3243341580362
888.75,225.71719030680848,1091.4166666666667,404.1035493180288,869.4722222222222,206.58647253612867,1043.7428571428572,423.43888668413825,1130.4722222222222,349.10878256424894,821.6285714285714,195.21844261271642
862.5,370.7763669460532,763.8285714285714,305.9022802170929,750.7777777777778,291.8768929444752,909.1714285714286,323.1188531752843,901.9142857142857,422.09919181525623,1019.5833333333334,412.76346564519076
946.1944444444445,210.55597415881664,968.3055555555555,272.4417441734177,918.5833333333334,344.2850459388889,955.2,195.3712604549725,961.5,295.12181504301867,806.5714285714286,244.28036998429462
834.3611111111111,308.9870226380554,814.1111111111111,197.586549249802,952.2,351.0044243059522,1138.9714285714285,500.5688814159514,1042.388888888889,434.44212356786807,1404.7428571428572,591.9822802821612
744.9722222222222,264.93131035487147,840.9444444444445,404.9759036531464,861.7714285714286,419.27164335830025,914.3142857142857,370.9552669582056,861.9444444444445,306.9111499575308,998.3611111111111,338.1049839306279
1034.6285714285714,423.68044879257246,1026.3055555555557,339.0468841952978,1026.9166666666667,295.4864633109274,1109.2,406.17634535926845,1039.638888888889,289.23793001390766,1175.5142857142857,421.9739587329288
870.0277777777778,326.3593537464152,791.8857142857142,246.11567957180714,750.8333333333334,251.58372647802847,813.6285714285714,278.6835740652497,836.8888888888889,336.71596998723487,904.3333333333334,318.9435238856112
,,823.0833333333334,316.02643424697425,,,,,959.3333333333334,345.5743046003276,,
896.0698412698413,87.299297290492,886.6464285714286,111.70560854914365,872.4783068783069,93.05439865595538,1000.7936507936507,131.61634162679027,1001.5626984126986,126.4966101814241,1024.7761022927689,186.07708180429535
