1478,719
1476,734
1507,752
1477,794
1502,850
1489,841
1484,848
1494,851
1483,878
1498,905
1453,954
1382,999
1359,978
1328,1025
1352,1026
1354,1031
1362,1028
1382,1028
1379,997
1426,956
1430,950
1387,1015
1312,1032
1163,1053
994,1080
905,1083
811,1101
766,1133
656,1146
588,1154
484,1216
402,1330
415,1341
410,1394
424,1430
396,1460
402,1464
440,1444
456,1407
489,1382
527,1329
561,1289
511,1272
461,1300
486,1316
503,1293
520,1250
530,1257
551,1220
545,1195
546,1212
573,1194
579,1206
592,1209
578,1237
551,1253
592,1214
585,1264
613,1236
643,1249
676,1198
679,1164
786,1139
815,1148
817,1171
852,1170
905,1133
906,1121
915,1109
941,1092
970,1073
992,1058
1012,1036
999,1039
981,1044
973,1026
966,1025
966,1034
947,1051
1003,1045
1050,1040
1103,1072
1117,1092
1140,1124
1129,1143
1117,1156
1051,1168
1051,1187
1015,1181
1015,1165
1047,1142
1042,1137
1059,1153
1098,1117
1147,1083
1190,1122
1225,1156
1246,1116
1244,1142
1199,1160
1190,1181
1164,1219
1182,1220
1184,1170
1209,1175
1210,1177
1220,1199
1206,1180
1127,1205
1039,1172
920,1144
874,1097
854,1099
866,1080
870,1065
877,1044
883,1043
880,1046
878,1049
919,1027
1060,1053
1199,1104
1289,1142
1372,1202
1416,1254
1434,1283
1438,1301
1397,1313
1386,1302
1390,1345
1383,1310
1369,1350
1415,1383
1414,1411
1438,1393
1422,1401
1444,1405
1436,1416
1374,1419
1383,1414
1348,1436
1326,1419
1313,1406
1317,1359
1327,1357
1285,1389
1223,1410
1099,1392
1004,1411
929,1418
907,1434
853,1433
833,1436
862,1420
907,1409
926,1393
945,1387
963,1400
995,1391
1057,1366
1076,1358
1071,1347
1082,1356
1095,1360
1092,1371
1099,1375
1118,1371
1088,1377
1100,1364
1110,1353
1111,1347
1093,1355
1091,1377
1088,1396
1118,1333
1114,1355
1116,1371
1118,1385
1111,1356
1102,1332
1078,1307
1071,1320
1065,1300
1060,1283
1081,1259
1071,1229
1084,1191
1072,1161
1047,1133
1026,1111
1034,1102
1034,1096
1034,1097
995,1100
955,1100
895,1085
882,1071
862,1055
858,1046
875,1051
840,1075
807,1106
752,1105
698,1120
660,1110
626,1117
595,1121
574,1112
586,1101
561,1074
530,1069
519,1049
510,1051
498,1045
467,1078
491,1053
549,1055
543,1015
647,973
683,957
711,946
703,935
676,932
718,915
723,936
760,948
789,935
812,931
888,931
952,929
1037,935
1056,920
1101,975
1107,968
1086,957
1110,934
1148,880
1178,834
1182,818
1188,813
1187,831
1196,846
1161,861
1151,856
1147,865
1146,903
1139,940
1091,928
1083,940
1054,980
1071,960
1057,941
1031,932
993,919
962,925
910,980
837,1040
736,1157
661,1253
656,1271
601,1328
526,1365
449,1385
465,1361
445,1379
436,1372
426,1386
410,1379
396,1361
382,1342
382,1317
400,1318
431,1313
418,1292
463,1262
453,1297
480,1312
497,1277
476,1296
466,1334
489,1331
516,1327
538,1324
545,1299
570,1293
579,1288
618,1281
681,1233
733,1193
751,1191
755,1152
751,1140
754,1144
728,1129
697,1100
696,1112
681,1095
673,1093
670,1101
664,1121
681,1145
690,1150
703,1177
699,1180
679,1206
673,1219
662,1240
644,1334
654,1355
715,1420
785,1479
845,1497
901,1503
954,1507
1022,1454
1049,1413
1080,1366
1126,1344
1140,1365
1187,1384
1197,1359
1198,1368
1181,1362
1185,1348
1146,1378
1149,1367
1173,1360
1165,1336
1144,1330
1134,1339
1117,1341
1096,1339
1101,1334
1105,1328
1114,1310
1080,1349
1094,1311
1016,1321
943,1332
890,1330
856,1345
845,1353
824,1353
796,1370
787,1402
739,1430
699,1464
683,1491
687,1516
675,1525
639,1510
606,1509
569,1518
584,1515
582,1521
574,1510
576,1479
583,1496
562,1523
595,1511
591,1506
600,1498
615,1508
622,1519
641,1512
620,1481
660,1467
662,1473
659,1434
649,1433
644,1430
640,1429
627,1417
616,1407
660,1413
688,1412
678,1416
672,1416
705,1410
708,1420
672,1388
645,1391
649,1384
680,1407
708,1426
718,1447
684,1450
655,1451
620,1445
598,1431
591,1441
613,1473
615,1446
603,1450
592,1460
586,1478
609,1480
595,1485
663,1461
674,1463
658,1473
656,1482
672,1493
670,1510
696,1487
659,1476
617,1450
650,1441
633,1418
586,1372
540,1347
507,1289
487,1289
447,1291
430,1268
425,1242
455,1256
488,1282
495,1297
547,1332
565,1334
580,1335
607,1338
601,1339
659,1337
662,1306
650,1313
660,1325
673,1348
682,1347
682,1346
703,1354
740,1356
732,1347
704,1342
703,1352
695,1344
689,1353
667,1347
632,1364
603,1378
577,1395
572,1405
526,1416
518,1418
510,1408
506,1441
504,1468
490,1473
494,1464
511,1550
514,1630
521,1696
520,1736
507,1794
544,1786
585,1778
603,1781
596,1759
620,1771
648,1767
674,1769
672,1776
625,1758
607,1756
562,1712
560,1692
568,1684
558,1667
527,1675
528,1664
506,1637
500,1626
507,1646
509,1653
570,1651
622,1662
690,1666
756,1676
788,1675
831,1669
843,1692
852,1699
880,1672
923,1709
936,1732
988,1727
1052,1697
1078,1684
1135,1679
1124,1677
1128,1676
1129,1675
1156,1644
1178,1617
1184,1590
1185,1616
1163,1642
1145,1642
1145,1660
1142,1668
1121,1697
1064,1724
1040,1743
1062,1760
1055,1770
1023,1769
968,1778
920,1763
909,1725
849,1723
802,1701
772,1686
758,1645
748,1660
734,1697
729,1704
708,1682
656,1735
629,1775
601,1795
581,1828
566,1855
558,1831
536,1841
522,1855
513,1866
503,1883
509,1891
559,1883
674,1848
745,1829
839,1814
916,1801
998,1775
1059,1763
1106,1754
1135,1739
1190,1728
1232,1719
1204,1728
1229,1717
1222,1719
1210,1730
1205,1750
1199,1772
1180,1751
1152,1727
1130,1732
1086,1746
1030,1780
983,1768
962,1791
921,1783
841,1818
806,1859
759,1904
740,1943
713,1951
738,1967
722,1985
678,1968
630,1974
550,1986
452,2018
432,1999
439,2049
430,2106
432,2198
437,2251
477,2390
495,2439
480,2493
482,2500
505,2496
501,2482
514,2430
534,2397
574,2360
605,2332
629,2281
663,2263
647,2256
645,2246
634,2242
623,2240
623,2247
603,2267
595,2275
615,2290
607,2308
597,2309
589,2327
556,2324
544,2321
537,2323
606,2300
724,2237
845,2193
931,2234
1023,2189
1040,2238
1116,2199
1107,2218
1139,2238
1141,2255
1107,2267
1095,2294
1125,2287
1132,2240
1120,2177
1109,2138
1109,2117
1036,2149
1048,2131
995,2157
994,2201
982,2222
970,2270
977,2294
982,2320
978,2364
991,2387
1011,2416
1047,2439
1072,2444
1067,2439
1073,2415
1071,2408
1081,2431
1072,2447
1100,2432
1031,2445
1015,2450
959,2457
913,2463
859,2443
849,2452
809,2424
777,2385
785,2362
787,2321
779,2300
775,2284
792,2303
788,2300
763,2325
742,2347
715,2390
712,2390
687,2422
698,2416
685,2433
667,2448
611,2442
586,2470
547,2471
504,2471
524,2466
560,2474
606,2441
673,2429
664,2435
676,2444
691,2436
687,2408
700,2388
722,2380
691,2363
740,2335
772,2309
794,2323
790,2326
809,2344
866,2364
852,2374
873,2351
847,2370
793,2360
808,2360
775,2345
770,2330
809,2308
801,2306
802,2269
816,2222
834,2175
814,2120
801,2077
748,2093
773,2064
745,2093
705,2104
729,2058
719,2021
719,2011
733,2003
737,1995
746,2007
745,2012
708,2049
725,2037
731,2029
677,2057
693,2046
703,2044
694,2161
792,2358
849,2501
938,2607
1015,2626
1064,2629
1089,2599
1108,2534
1142,2471
1077,2416
1022,2340
900,2268
809,2192
769,2135
832,2110
860,2084
888,2033
958,2001
976,1977
1002,1974
1083,1952
1060,1947
1082,1915
989,1958
956,1974
890,2010
870,2003
830,2028
848,2024
864,2021
891,2003
895,2021
901,2044
832,2058
875,2042
900,2075
924,2051
945,2030
914,2034
892,2059
891,2045
868,2033
890,2078
878,2165
903,2212
915,2327
939,2558
961,2618
937,2701
932,2758
926,2800
932,2809
921,2832
938,2850
929,2845
931,2840
906,2797
901,2794
904,2780
872,2780
852,2760
811,2777
791,2794
796,2800
777,2789
776,2799
770,2825
698,2827
655,2823
651,2834
622,2830
558,2834
556,2832
532,2844
512,2777
490,2701
487,2609
498,2562
560,2537
601,2547
638,2539
651,2535
660,2531
675,2511
682,2515
685,2500
695,2508
712,2498
727,2496
738,2495
716,2464
704,2454
720,2454
690,2504
676,2519
642,2510
688,2506
656,2491
777,2473
859,2478
921,2473
987,2471
1035,2442
1095,2450
1087,2441
1110,2455
1119,2448
1103,2489
1092,2519
1060,2562
1016,2592
977,2585
937,2590
956,2617
954,2626
970,2632
923,2629
933,2612
976,2600
996,2604
1016,2607
1022,2624
1011,2612
998,2606
1031,2593
1027,2588
994,2613
988,2626
1019,2622
1010,2599
949,2609
1001,2612
990,2617
984,2621
967,2618
922,2620
884,2622
903,2609
913,2613
911,2637
910,2656
910,2634
925,2643
918,2641
956,2653
968,2656
972,2639
990,2632
990,2615
960,2586
951,2593
911,2603
950,2584
926,2575
912,2583
888,2586
866,2580
858,2584
805,2601
785,2603
713,2623
663,2649
612,2677
583,2675
566,2705
537,2698
522,2688
505,2678
494,2681
506,2676
513,2668
519,2669
508,2664
507,2660
529,2671
528,2618
542,2644
547,2673
554,2676
560,2677
552,2697
557,2749
509,2788
517,2788
531,2788
555,2788
557,2787
594,2765
594,2739
592,2744
580,2739
603,2727
594,2728
547,2757
553,2761
563,2768
577,2765
648,2762
713,2747
782,2732
780,2736
782,2760
847,2747
891,2739
909,2734
919,2689
940,2663
947,2700
927,2706
890,2715
880,2703
832,2712
827,2709
838,2697
864,2691
910,2680
954,2723
930,2722
948,2750
976,2770
1043,2793
1056,2735
1054,2754
1040,2771
1043,2779
1069,2748
1038,2758
1003,2777
973,2792
969,2783
1013,2748
989,2750
1001,2701
989,2730
1015,2743
978,2766
1001,2792
1032,2798
1003,2811
995,2800
980,2711
967,2647
1029,2689
964,2731
922,2736
944,2761
886,2771
881,2771
874,2784
839,2796
835,2794
810,2807
825,2807
821,2761
812,2749
809,2715
772,2747
746,2781
738,2811
713,2819
743,2762
769,2757
781,2707
796,2656
802,2611
771,2657
753,2655
678,2696
619,2718
575,2717
572,2699
511,2697
500,2692
460,2742
489,2729
517,2717
529,2684
537,2661
540,2652
546,2652
581,2665
604,2656
622,2659
622,2663
621,2666
678,2679
722,2669
780,2683
791,2692
819,2729
877,2721
897,2745
918,2744
952,2725
979,2759
995,2777
1036,2794
1067,2808
1088,2818
1074,2817
1079,2752
1113,2653
1094,2633
1094,2651
1068,2579
1047,2599
1047,2607
1058,2558
1032,2551
1014,2547
1008,2523
1010,2507
1005,2495
1014,2496
974,2552
968,2606
1012,2586
974,2620
930,2658
876,2684
859,2678
834,2679
837,2671
846,2671
797,2673
745,2685
684,2702
605,2717
547,2697
534,2672
526,2631
524,2621
514,2692
509,2744
522,2842
538,2826
530,2848
535,2946
540,3011
518,3088
553,3126
582,3146
590,3143
616,3146
621,3137
638,3127
653,3127
612,3138
576,3141
592,3130
574,3133
596,3114
631,3125
630,3124
628,3098
627,3081
633,3065
656,3059
635,3035
633,3023
624,3011
599,2988
596,2969
568,2969
562,2936
594,2913
636,2890
657,2885
647,2867
622,2866
686,2873
717,2906
744,2934
778,2961
824,2973
853,2986
850,2995
881,3015
877,3019
898,3043
861,3053
865,3041
868,3021
874,3016
882,3033
907,3034
903,3028
878,3021
851,2998
886,3021
952,3042
1007,3083
1018,3068
1060,3075
1094,3081
1111,3085
1100,3084
1081,3062
1059,3049
1052,3050
1036,3020
1028,2999
1009,2962
974,2982
959,2979
972,2947
941,2952
933,2998
948,3059
938,3146
979,3228
1023,3283
1011,3323
1012,3358
982,3370
978,3395
993,3416
1012,3388
1027,3402
1055,3361
1066,3317
1054,3334
1070,3309
1098,3309
1096,3285
1090,3271
1118,3240
1122,3212
1101,3207
1084,3217
1073,3196
1087,3220
1071,3241
1058,3208
1053,3207
1044,3191
1036,3179
1063,3187
1057,3153
1069,3144
1069,3175
1083,3167
1063,3210
1090,3199
1085,3181
1047,3175
1034,3182
1008,3175
987,3169
948,3229
917,3279
950,3265
920,3306
943,3323
940,3330
925,3329
918,3333
934,3326
947,3347
986,3346
1028,3306
1064,3242
1097,3222
1097,3216
1106,3186
1111,3133
1085,3175
1110,3143
1093,3199
1086,3185
1096,3178
1117,3176
1075,3223
1004,3208
862,3241
777,3231
735,3236
685,3223
637,3194
581,3199
545,3197
530,3209
517,3279
525,3324
526,3314
504,3372
540,3390
512,3414
522,3460
481,3462
485,3465
499,3450
493,3479
495,3460
465,3429
486,3429
470,3429
434,3454
451,3435
484,3398
490,3352
560,3364
640,3356
741,3346
829,3332
861,3333
893,3351
884,3372
897,3358
883,3371
885,3367
901,3346
930,3333
927,3337
936,3320
932,3330
1010,3339
1075,3346
1042,3401
1042,3417
1062,3411
1043,3443
1022,3441
1005,3414
1015,3378
1017,3379
1041,3390
1059,3397
1032,3388
1028,3385
1002,3357
979,3361
1010,3361
1013,3352
998,3340
950,3301
955,3347
963,3392
988,3420
989,3464
1009,3490
1018,3473
1048,3459
1026,3482
1027,3492
1023,3476
1040,3465
1067,3464
1070,3473
1051,3462
1033,3458
1051,3443
1099,3436
1139,3430
1109,3403
1081,3381
1086,3401
1088,3430
1125,3445
1079,3454
1123,3471
1104,3468
1054,3452
1069,3455
1032,3440
1016,3397
992,3398
1030,3455
995,3426
1032,3430
1043,3381
1066,3363
1092,3406
1096,3433
1077,3446
1061,3454
1076,3468
1073,3481
1087,3442
1054,3385
1029,3351
1035,3375
1010,3386
1021,3351
1019,3317
1024,3340
1014,3382
1025,3340
1035,3304
1018,3296
987,3280
970,3237
951,3290
928,3323
832,3334
757,3364
706,3337
641,3371
592,3377
554,3382
510,3408
502,3436
474,3448
548,3423
523,3434
522,3449
497,3473
492,3478
514,3482
510,3553
524,3596
537,3617
564,3583
594,3628
600,3689
601,3699
633,3693
631,3704
648,3708
699,3692
661,3685
649,3684
609,3677
616,3662
600,3646
582,3645
613,3632
594,3659
586,3634
570,3644
548,3630
559,3615
589,3604
617,3601
586,3591
603,3581
612,3582
658,3558
731,3562
765,3566
802,3553
786,3559
804,3581
802,3590
816,3604
839,3614
818,3612
811,3636
788,3631
814,3608
866,3619
899,3650
927,3677
938,3675
938,3679
935,3665
979,3669
978,3663
985,3678
965,3652
996,3674
986,3682
1002,3665
1026,3672
1028,3654
931,3692
856,3713
771,3736
743,3743
657,3767
649,3776
652,3776
619,3882
592,3947
548,4016
509,4050
490,4056
498,4075
508,4088
511,4082
516,4075
544,4065
570,4062
597,4039
598,4026
624,4002
612,3985
601,3972
595,4010
604,4013
617,3994
608,3985
616,3963
585,3992
615,3966
615,3948
624,3960
626,3996
722,3962
813,3929
896,3931
974,3897
1012,3862
1032,3854
1044,3849
1059,3844
1069,3849
1050,3850
1013,3865
977,3916
982,3927
983,3920
955,3936
950,3940
914,3939
912,3947
919,3940
921,3923
904,3916
880,3892
818,3873
811,3860
835,3864
853,3889
812,3880
807,3908
795,3946
813,3983
801,4028
810,4063
837,4090
845,4104
870,4119
863,4116
890,4097
858,4097
819,4137
771,4218
738,4266
684,4312
712,4308
727,4315
739,4390
717,4440
701,4464
728,4456
737,4441
685,4419
647,4374
633,4257
599,4181
624,4118
608,4090
597,4073
585,4056
554,4089
532,4070
539,4060
556,4066
596,4060
616,4070
624,4067
738,4128
834,4180
935,4200
1000,4211
1035,4247
1062,4284
1114,4280
1142,4288
1167,4280
1196,4317
1156,4380
1153,4404
1104,4422
1135,4413
1100,4388
1115,4354
1083,4352
1092,4337
1047,4341
1069,4345
1057,4343
1023,4330
995,4326
979,4309
1012,4312
1018,4309
1036,4315
1014,4317
996,4331
996,4338
974,4349
983,4378
885,4393
795,4395
734,4509
685,4522
662,4542
588,4635
576,4688
571,4710
566,4722
556,4703
578,4657
604,4626
613,4590
616,4571
758,4536
879,4508
959,4481
1013,4466
1057,4461
1109,4473
1163,4470
1168,4459
1162,4464
1177,4489
1162,4498
1135,4504
1100,4507
1105,4508
1067,4526
1046,4561
1038,4573
1034,4566
1007,4569
997,4567
938,4588
915,4629
848,4657
786,4694
748,4735
693,4755
671,4751
607,4788
582,4791
584,4788
573,4761
593,4747
581,4753
561,4773
575,4780
554,4790
560,4788
567,4786
550,4793
506,4822
461,4903
470,4945
437,4984
468,4967
491,4962
515,4963
531,4956
594,5042
654,5047
782,5099
935,5130
1019,5146
1069,5151
1118,5147
1125,5135
1162,5168
1169,5194
1158,5163
1166,5117
1221,5164
1224,5182
1196,5225
1216,5175
1200,5192
1188,5292
1162,5343
1136,5390
1109,5443
1109,5545
1110,5567
1091,5578
1041,5567
1007,5584
972,5591
947,5593
947,5559
921,5569
906,5572
930,5562
940,5555
951,5554
964,5511
982,5480
1014,5450
1022,5391
987,5320
934,5298
892,5292
827,5318
777,5348
737,5376
726,5368
675,5410
620,5447
564,5464
583,5452
555,5457
569,5432
566,5413
556,5439
526,5437
515,5457
592,5497
676,5566
705,5623
778,5673
857,5689
924,5695
978,5710
1002,5747
1017,5769
1015,5761
1003,5771
998,5767
1006,5751
1017,5748
947,5757
969,5762
860,538
897,527
892,538
888,548
890,567
902,637
904,609
934,618
934,631
957,644
950,650
968,675
982,696
985,712
975,682
973,658
995,623
1023,619
1062,601
1078,629
1062,636
1024,570
985,552
985,534
971,563
1015,587
1000,584
1025,604
979,601
1000,616
948,573
910,531
881,484
827,453
798,420
818,379
811,317
805,281
811,252
769,264
735,278
696,237
701,216
714,259
707,305
706,320
705,306
706,313
746,325
758,303
782,299
792,346
789,316
845,299
868,284
867,287
875,348
902,310
852,342
795,384
751,418
728,463
752,724
760,850
710,881
627,869
624,796
619,706
632,626
657,607
657,539
635,484
632,424
666,405
661,357
660,343
711,419
798,783
837,1094
822,1161
765,1041
741,900
725,756
749,626
732,538
738,410
758,384
806,287
774,219
787,162
773,178
750,204
710,196
691,149
722,223
719,232
735,242
743,232
753,239
764,248
780,268
792,282
778,253
759,283
752,342
765,344
764,318
866,308
950,320
993,285
1043,274
1074,261
1082,242
1085,243
1101,245
1097,247
1104,232
1085,252
1092,253
1056,259
1063,257
1051,244
1113,233
1162,216
1214,250
1229,266
1247,264
1283,250
1275,255
1256,240
1258,255
1242,265
1260,263
1246,279
1240,278
1238,258
1255,236
1245,232
1249,223
1269,213
1275,195
1297,209
1269,214
1152,199
1012,179
895,164
827,181
793,174
761,224
717,224
681,247
633,269
651,278
671,251
689,265
705,261
721,260
715,304
719,303
736,269
756,271
773,251
746,261
789,250
784,259
777,233
795,253
803,235
812,201
805,189
796,191
793,248
758,278
746,302
772,293
743,315
752,331
761,352
754,375
749,346
752,349
747,373
752,354
718,377
694,387
691,356
679,365
615,399
635,387
689,359
747,288
792,300
822,285
841,295
904,254
942,279
918,284
890,291
887,272
889,508
943,906
929,1035
892,1077
844,1028
803,977
795,887
787,785
761,739
777,661
775,654
799,554
794,537
865,437
913,462
994,435
1043,442
1081,450
1123,448
1160,429
1205,412
1231,371
1228,315
1257,282
1283,247
1303,238
1263,178
1246,209
1242,201
1224,208
1169,148
1161,183
1163,250
1171,322
1215,362
1230,427
1273,423
1289,444
1287,454
1292,472
1294,462
1235,462
1099,442
999,418
873,410
807,365
796,347
780,320
731,347
754,340
732,347
735,316
758,317
736,354
720,374
703,403
727,416
701,440
651,453
641,466
612,493
626,547
655,508
666,471
668,446
685,430
708,429
688,444
720,419
729,421
732,422
713,389
686,397
648,414
658,415
658,407
667,407
616,463
601,480
574,521
552,508
521,526
548,469
613,470
781,465
954,478
1071,446
1159,447
1234,434
1309,375
1347,368
1353,354
1355,373
1345,368
1334,370
1297,391
1283,374
1246,419
1175,472
1159,491
1147,524
1119,529
1121,537
1107,532
1097,553
1101,576
1089,601
1099,576
1109,551
1091,563
1091,588
1089,581
1081,591
1076,571
1134,664
1179,714
1222,751
1261,734
1303,727
1307,723
1289,795
1278,806
1263,788
1227,803
1225,802
1203,849
1187,809
1167,825
1179,811
1174,831
1204,816
1183,842
1185,826
1169,882
1172,874
1154,868
1163,867
1142,857
1162,833
1117,776
1047,745
976,747
957,757
908,763
899,741
918,677
937,658
989,609
1008,584
1049,553
1034,588
1044,546
1055,540
1061,519
1104,533
1077,520
1064,527
1032,603
1043,657
1051,726
1157,761
1233,824
1302,778
1318,818
1386,799
1409,812
1433,851
1393,883
1421,849
1259,869
1141,881
1008,938
928,930
831,1011
750,1027
682,1064
593,1022
556,1047
475,1006
402,994
384,1026
397,984
389,957
388,933
393,921
384,891
422,868
400,864
400,850
423,847
436,882
477,867
465,857
529,861
543,848
555,898
595,883
663,879
689,859
744,925
857,1227
900,1453
867,1503
810,1514
769,1522
738,1412
734,1334
731,1265
709,1235
679,1203
651,1169
619,1133
571,1099
563,1075
543,1071
528,1070
491,1069
470,1059
459,1034
467,1005
475,1009
462,1000
451,974
454,946
453,939
493,909
549,903
575,935
571,959
597,959
587,960
588,953
611,964
609,965
646,940
688,989
718,1024
711,1040
733,1088
727,1051
741,1077
755,1079
815,1173
938,1537
1036,1783
1026,1850
988,1815
982,1776
921,1737
880,1653
852,1571
812,1495
792,1416
753,1316
713,1231
733,1196
723,1177
696,1152
706,1131
697,1091
680,1066
667,1049
648,1058
635,1041
628,1058
669,1081
734,1075
761,1077
750,1076
781,1083
811,1076
835,1073
859,1053
851,1075
880,1025
913,1024
938,975
953,932
966,925
1018,911
1005,867
999,873
980,850
948,857
914,866
882,893
883,906
866,937
846,948
834,942
839,949
853,941
837,923
832,949
840,931
851,927
876,939
917,919
950,910
991,907
1000,1109
1117,1407
1210,1631
1237,1803
1210,1794
1163,1679
1091,1587
1011,1514
942,1448
912,1466
881,1478
863,1414
836,1390
854,1355
870,1379
852,1350
866,1356
860,1337
904,1327
911,1356
917,1381
885,1332
867,1337
821,1329
813,1330
781,1366
785,1336
747,1341
709,1371
734,1339
733,1315
728,1323
725,1283
734,1280
708,1320
745,1289
746,1304
785,1315
774,1342
814,1347
778,1301
723,1270
669,1258
630,1225
631,1191
639,1183
617,1148
604,1136
585,1147
532,1140
501,1147
497,1124
496,1095
507,1092
544,1092
569,1119
605,1093
644,1117
671,1123
665,1117
681,1120
701,1141
717,1150
747,1184
827,1157
964,1114
1072,1054
1171,1016
1240,1031
1293,1033
1365,1025
1400,1009
1447,1017
1473,1021
1444,1001
1426,993
1429,976
1466,977
1481,976
1504,953
1524,927
1494,923
1485,917
1417,925
1408,937
1357,931
1360,921
1320,924
1305,1027
1317,1111
1311,1141
1299,1176
1275,1180
1274,1199
1283,1261
1281,1261
1287,1246
1292,1223
1288,1208
1275,1182
1233,1188
1251,1198
1264,1190
1285,1178
1277,1136
1298,1107
1319,1050
1349,994
1403,958
1369,932
1379,938
1383,918
1398,908
1415,963
1441,947
1437,971
1444,975
1432,1022
1405,1004
1407,1016
1376,976
1342,1023
1338,1044
1356,1050
1350,1060
1346,1068
1309,1104
1302,1122
1297,1157
1282,1188
1314,1173
1339,1181
1347,1214
1368,1283
1370,1318
1360,1333
1366,1370
1301,1362
1296,1348
1297,1318
1225,1319
1275,1341
1268,1298
1280,1288
1259,1245
1218,1181
1235,1127
1249,1103
1252,1054
1276,1027
1261,1007
1281,966
1264,965
1257,918
1268,916
1294,959
1295,958
1301,969
1299,994
1297,1017
1295,1042
1297,1099
1260,1141
1104,1184
985,1260
848,1321
799,1336
750,1356
732,1312
674,1260
641,1275
632,1275
598,1219
578,1203
595,1182
610,1173
623,1162
643,1154
632,1170
619,1175
621,1179
632,1254
652,1312
662,1340
677,1338
682,1397
701,1402
707,1407
713,1411
722,1388
709,1390
721,1363
719,1355
743,1311
737,1286
748,1314
750,1303
751,1271
763,1255
778,1287
764,1291
744,1280
741,1272
726,1257
724,1248
722,1254
688,1241
699,1244
733,1301
748,1336
761,1366
773,1352
782,1415
803,1476
807,1547
818,1551
837,1574
864,1559
887,1544
873,1560
865,1595
852,1582
848,1666
837,1716
792,1725
797,1749
780,1750
766,1766
771,1777
793,1766
791,1722
794,1717
798,1713
756,1776
716,1824
659,1845
639,1882
604,1888
587,1867
603,1857
617,1836
630,1826
617,1784
597,1787
581,1776
578,1802
597,1823
592,1831
576,1862
553,1866
542,1848
521,1854
501,1854
485,1854
491,1850
521,1854
546,1848
583,1849
597,1839
601,1836
626,1851
633,1847
640,1817
634,1831
