582,857
589,853
584,847
600,842
592,843
588,840
584,838
586,829
590,836
597,829
625,790
626,797
622,805
616,812
616,827
626,783
610,793
607,796
641,809
731,1100
751,1254
780,1419
754,1396
728,1307
699,1229
673,1159
645,1094
622,1037
616,983
611,938
584,886
562,845
540,819
501,797
514,794
599,815
698,836
765,832
835,846
982,880
1051,912
1125,929
1182,943
1196,957
1243,971
1230,970
1175,955
1176,960
1197,956
1172,965
1151,979
1146,994
1160,980
1168,991
1128,963
1098,1084
1136,1366
1172,1609
1167,1760
1104,1771
1124,1769
1093,1712
1082,1651
1047,1506
1029,1413
1019,1324
995,1226
968,1156
963,1090
944,1027
960,995
941,931
965,896
929,874
944,877
923,870
884,829
853,798
784,844
736,913
684,958
639,965
614,976
596,985
589,989
585,1000
586,1003
606,1038
638,1046
666,1051
688,1040
727,1023
754,1004
801,994
817,970
818,971
817,965
804,969
769,984
726,985
686,1054
734,1299
852,1588
900,1704
961,1770
995,1736
1012,1644
1034,1559
1031,1480
1066,1416
1093,1372
1091,1327
1115,1278
1120,1242
1129,1202
1143,1168
1182,1153
1184,1158
1208,1140
1188,1137
1189,1140
1197,1135
1219,1139
1200,1170
1237,1155
1255,1154
1283,1175
1302,1155
1310,1166
1313,1176
1266,1165
1232,1191
1196,1276
1166,1348
1134,1523
1097,1693
1125,1848
1074,1841
1019,1823
973,1837
921,1857
912,1834
884,1816
876,1764
851,1729
842,1711
825,1658
798,1636
791,1691
769,1713
757,1708
749,1686
776,1691
794,1696
808,1669
828,1687
840,1655
846,1637
852,1591
880,1552
906,1545
909,1525
901,1503
918,1493
924,1479
917,1483
932,1480
954,1502
934,1498
955,1521
939,1520
925,1531
936,1509
915,1492
892,1474
864,1453
841,1437
823,1442
815,1427
802,1421
810,1430
805,1427
812,1438
822,1443
811,1439
835,1488
846,1593
842,1613
826,1628
812,1621
800,1616
828,1602
837,1577
850,1595
853,1595
845,1608
869,1579
865,1532
862,1534
865,1499
865,1532
871,1532
865,1564
854,1611
825,1655
761,1724
679,1749
634,1767
599,1777
581,1780
559,1801
543,1818
576,1848
595,1861
616,1898
632,1914
645,1925
659,1921
673,1924
701,1912
722,1915
733,1900
739,1894
772,1881
763,1880
758,1824
759,1778
762,1752
764,1731
775,1750
769,1762
772,1724
789,1709
824,1696
865,1709
825,1692
839,1696
841,1688
834,1699
863,1734
851,1728
877,1718
894,1712
905,1725
838,1716
781,1727
718,1709
691,1712
657,1710
630,1710
630,1709
631,1722
636,1749
631,1793
615,1843
583,1893
624,1914
666,1901
681,1926
719,1933
753,1941
758,1944
748,1944
738,1943
721,1943
719,1965
720,1961
737,1973
749,1975
726,2007
743,1992
736,1973
722,1941
708,1923
678,1940
653,1955
633,1979
745,2188
841,2302
854,2328
869,2324
878,2297
929,2372
1017,2547
1109,2670
1125,2754
1121,2759
1113,2756
1098,2645
1078,2542
1077,2460
1067,2360
1053,2262
1015,2189
981,2117
966,2033
940,1952
917,1927
906,1903
885,1885
901,1870
875,1873
876,1869
864,1880
869,1895
900,1897
878,1881
860,1869
891,1891
920,1914
944,1934
981,1944
1040,1945
1069,1972
1096,1995
1104,2020
1086,1989
1069,1968
1069,1951
1069,1930
1068,1911
1077,1915
1054,1917
1032,1931
1077,1948
1088,1962
1141,1985
1198,1979
1244,1995
1277,1989
1341,2015
1369,2030
1393,2032
1410,2034
1370,2006
1333,1981
1368,1991
1359,2003
1406,2024
1382,2018
1331,2000
1316,1995
1304,1986
1279,1984
1281,1988
1259,2002
1271,2010
1270,2011
1287,2011
1243,1983
1245,2006
1273,2005
1269,2016
1283,2005
1278,2000
1296,2004
1261,2025
1208,2048
1168,2034
1114,2038
1065,2041
965,2036
873,2030
793,2028
738,2003
673,1998
629,1991
597,2054
583,2097
586,2112
579,2139
588,2137
616,2139
644,2137
641,2146
640,2149
645,2123
654,2130
635,2125
648,2100
638,2092
655,2094
692,2061
727,2029
774,2005
798,1986
832,1958
826,1975
825,1967
822,1960
819,1956
810,1947
757,2006
795,2000
829,1968
846,1964
874,1966
882,1989
884,2017
883,2041
870,2079
885,2127
872,2217
871,2286
876,2301
883,2296
887,2274
866,2265
882,2267
885,2243
884,2239
880,2218
893,2215
916,2214
936,2214
932,2220
939,2220
944,2243
942,2263
950,2246
962,2239
968,2254
958,2266
927,2278
901,2287
796,2286
674,2285
614,2287
581,2282
498,2288
432,2292
465,2283
493,2279
511,2272
531,2284
561,2292
588,2269
620,2244
623,2214
756,2218
869,2222
986,2227
1084,2235
1167,2242
1202,2239
1242,2249
1258,2247
1287,2271
1296,2290
1289,2284
1283,2275
1276,2262
1280,2277
1270,2281
1229,2270
1214,2263
1186,2266
1173,2253
1170,2269
1199,2279
1171,2270
1173,2255
1187,2295
1194,2271
1203,2272
1191,2258
1066,2255
961,2250
875,2246
819,2235
769,2210
726,2208
699,2210
671,2219
636,2223
642,2248
770,2531
859,2716
942,2862
971,2939
966,2924
975,2910
982,2826
976,2789
990,2679
1008,2603
1025,2500
1039,2412
1047,2335
1055,2260
1031,2250
1014,2239
1007,2199
1005,2202
1006,2175
974,2187
958,2215
886,2246
817,2266
751,2274
710,2256
623,2276
632,2253
681,2232
730,2207
727,2295
699,2362
710,2410
757,2505
767,2558
778,2558
755,2591
716,2604
803,2589
865,2594
920,2609
966,2627
1009,2609
1042,2593
1068,2573
1086,2586
1087,2590
1117,2566
1112,2580
1123,2588
1118,2582
1100,2590
1084,2606
1068,2628
1043,2641
1052,2609
1062,2593
1070,2579
1061,2615
1070,2619
1004,2620
929,2606
872,2613
859,2624
836,2619
826,2632
848,2631
868,2640
887,2633
894,2647
911,2648
896,2642
781,2625
676,2611
582,2602
510,2593
447,2574
412,2567
392,2549
411,2521
426,2531
446,2523
430,2534
457,2521
443,2519
450,2516
480,2488
504,2449
539,2438
551,2434
549,2452
565,2443
562,2459
573,2478
587,2475
586,2468
587,2475
607,2463
656,2469
689,2463
732,2480
766,2494
759,2481
809,2491
869,2564
907,2570
931,2559
961,2554
977,2572
982,2567
985,2558
997,2591
1002,2583
1003,2576
975,2596
962,2620
932,2646
904,2662
902,2667
988,2684
1056,2689
1106,2696
1129,2695
1172,2707
1193,2714
1238,2719
1251,2716
1281,2709
1282,2695
1277,2680
1260,2661
1238,2651
1224,2650
1217,2662
1209,2672
1202,2673
1195,2674
1224,2679
1227,2674
1217,2681
1182,2672
1200,2659
1213,2618
1234,2600
1175,2627
1148,2671
1128,2692
1103,2708
1090,2811
1045,2869
993,2890
948,2884
912,2870
863,2844
842,2882
840,2928
859,2935
876,2918
884,2908
892,2894
913,2891
871,2864
832,2845
799,2831
802,2811
807,2795
786,2774
776,2760
791,2746
797,2747
793,2745
804,2758
798,2762
796,2757
802,2746
819,2762
801,2757
783,2766
784,2766
796,2761
815,2755
824,2755
836,2743
833,2732
823,2731
822,2724
811,2729
797,2744
803,2767
782,2771
775,2768
764,2741
790,2753
800,2773
810,2776
798,2796
790,2814
777,2837
770,2848
808,2830
824,2847
858,2831
872,2816
878,2833
885,2832
884,2825
894,2815
901,2806
905,2803
942,2783
932,2787
946,2831
948,2861
956,2887
964,2877
977,2903
991,2909
1009,2883
1024,2872
1042,2857
1031,2849
1029,2823
1030,2815
1016,2829
1002,2871
992,2886
986,2985
1029,3206
1060,3431
1086,3533
1088,3567
1081,3553
1070,3496
1042,3395
1030,3302
1031,3201
1023,3105
1031,3028
1016,2973
1012,2922
1025,2854
1036,2801
1039,2767
1027,2740
1041,2737
1036,2760
981,2745
911,2764
872,2757
860,2753
834,2751
814,2751
746,2775
691,2797
648,2819
637,2856
600,2888
583,2945
584,3026
588,3059
583,3070
605,3087
618,3098
739,3136
842,3152
893,3159
968,3172
1009,3169
1026,3181
1062,3192
1060,3206
1054,3228
1057,3241
1049,3243
1058,3249
944,3210
846,3191
771,3173
709,3157
654,3149
597,3126
570,3070
522,3046
480,3026
470,3007
416,3007
452,2989
445,3003
467,2989
477,3012
507,2988
548,2999
588,3008
618,3014
682,3018
688,3041
720,3031
721,3062
721,3089
728,3108
756,3095
759,3108
774,3119
769,3113
785,3079
804,3053
789,3023
798,3034
804,3016
826,3016
769,3056
820,3050
866,3035
897,3024
922,3015
946,3055
963,3097
951,3121
929,3132
916,3149
910,3182
906,3195
936,3184
918,3191
899,3202
884,3205
875,3212
864,3207
878,3220
894,3235
927,3242
927,3238
932,3229
954,3229
996,3233
1009,3182
1026,3168
1059,3168
1109,3165
1139,3172
1156,3181
1173,3178
1210,3203
1218,3215
1219,3216
1218,3216
1224,3230
1263,3229
1276,3224
1296,3228
1301,3222
1296,3209
1323,3213
1348,3211
1361,3206
1349,3215
1333,3209
1317,3203
1308,3210
1299,3216
1315,3216
1302,3211
1290,3207
1288,3210
1300,3211
1272,3174
1137,3237
944,3265
778,3317
691,3438
638,3410
600,3386
572,3369
582,3353
670,3487
750,3603
819,3639
876,3672
915,3696
938,3639
970,3627
1023,3605
1054,3623
1068,3695
1103,3715
1110,3693
1121,3703
1133,3688
1127,3656
1132,3645
1119,3623
1049,3569
948,3523
888,3482
843,3453
797,3423
722,3387
647,3376
594,3365
505,3373
435,3380
429,3398
412,3411
364,3430
425,3458
394,3472
455,3471
516,3454
585,3437
634,3402
676,3385
718,3368
771,3372
814,3376
839,3397
863,3389
885,3389
902,3394
910,3396
915,3388
935,3398
938,3394
962,3398
980,3415
981,3396
986,3393
987,3395
984,3431
1063,3592
1093,3824
1137,3985
1162,4036
1183,4066
1172,4035
1222,4044
1250,4173
1282,4303
1289,4370
1270,4324
1260,4261
1253,4147
1241,4076
1216,4007
1214,3908
1235,3817
1240,3734
1259,3666
1242,3607
1235,3566
1235,3530
1251,3513
1251,3477
1262,3473
1245,3465
1212,3469
1195,3476
1205,3473
1172,3491
1159,3511
1235,3546
1301,3577
1413,3567
1453,3621
1506,3606
1547,3592
1545,3637
1607,3626
1584,3668
1569,3703
1484,3690
1445,3681
1366,3635
1350,3621
1353,3603
1325,3584
1288,3568
1265,3552
1235,3555
1217,3558
1220,3562
1204,3574
1239,3579
1233,3567
1225,3572
1244,3564
1245,3565
1258,3539
1262,3519
1266,3515
1258,3519
1277,3505
1227,3520
1266,3541
1238,3533
1215,3525
1212,3520
1197,3510
1168,3514
1160,3495
1171,3476
1186,3476
1204,3445
1191,3445
1197,3443
1203,3442
1215,3435
1230,3436
1234,3449
1226,3518
1219,3575
1242,3617
1261,3621
1250,3622
1240,3611
1264,3614
1216,3597
1186,3617
1066,3616
928,3636
881,3591
772,3600
729,3618
631,3712
594,3783
550,3850
546,3865
506,3888
515,3897
535,3881
526,3863
541,3857
593,3801
600,3808
639,3745
648,3771
687,3703
646,3700
648,3669
701,3627
705,3589
716,3558
706,3537
722,3557
731,3550
728,3554
708,3551
662,3532
620,3538
610,3519
608,3526
607,3533
621,3535
611,3543
613,3538
665,3533
726,3564
812,3596
951,3592
1026,3612
1085,3641
1146,3661
1147,3681
1189,3704
1210,3697
1229,3707
1218,3708
1240,3694
1252,3694
1243,3682
1226,3672
1232,3671
1209,3681
1152,3709
1151,3715
1147,3717
1161,3723
1151,3723
1157,3713
1171,3708
1193,3728
1220,3765
1224,3787
1227,3800
1234,3819
1229,3830
1232,3870
1220,3910
1237,3960
1232,4071
1158,4106
1094,4105
1056,4074
1013,4054
958,4033
929,4016
928,3972
935,3939
929,3908
844,3881
743,3878
659,3879
599,3858
604,3854
614,3882
587,3960
562,3969
566,4006
572,4015
581,4024
589,4015
558,3991
582,3973
628,3968
594,3972
623,4014
612,4027
578,4049
579,4062
580,4072
597,4076
621,4098
641,4116
685,4120
722,4131
740,4143
766,4155
769,4155
775,4153
773,4153
776,4159
797,4172
871,4214
928,4252
989,4281
1028,4305
1066,4312
1088,4320
1121,4335
1123,4341
1122,4366
1119,4340
1113,4315
1097,4329
1097,4347
1081,4340
1066,4333
1050,4322
1033,4334
1029,4349
1008,4372
976,4375
948,4385
935,4369
926,4354
922,4348
927,4365
919,4355
922,4361
926,4366
936,4358
946,4355
968,4351
978,4339
956,4325
937,4313
839,4300
760,4280
672,4252
602,4244
545,4241
507,4221
497,4225
472,4232
466,4236
472,4239
475,4248
486,4256
480,4257
490,4255
497,4260
509,4260
547,4250
534,4276
586,4271
629,4243
652,4241
670,4239
685,4240
693,4242
665,4232
628,4222
613,4210
619,4223
616,4217
621,4197
637,4169
655,4161
671,4156
666,4159
685,4172
681,4171
666,4179
651,4200
647,4206
653,4226
648,4247
615,4261
585,4268
563,4265
555,4270
552,4267
550,4263
550,4276
589,4286
644,4266
668,4260
701,4233
719,4234
755,4235
789,4223
864,4265
1023,4308
1089,4346
1165,4366
1212,4378
1240,4388
1239,4388
1229,4382
1243,4390
1260,4408
1291,4409
1285,4430
1301,4428
1288,4441
1269,4446
1295,4424
1285,4426
1263,4425
1267,4352
1281,4378
1324,4370
1276,4385
1233,4398
1203,4342
1177,4294
1126,4243
1131,4241
1155,4255
1129,4241
1097,4244
1072,4251
1056,4220
1002,4247
971,4223
950,4246
961,4300
880,4277
798,4272
652,4327
622,4299
547,4327
494,4339
457,4334
438,4358
405,4355
390,4397
398,4412
365,4446
363,4428
409,4415
452,4413
453,4431
457,4441
592,4438
756,4448
903,4445
987,4412
1075,4416
1119,4415
1230,4391
1269,4372
1278,4370
1288,4374
1279,4385
1261,4359
1256,4360
1260,4369
1239,4366
1232,4388
1227,4423
1227,4401
1206,4408
1216,4408
1187,4418
1183,4439
1155,4445
1164,4409
1155,4436
1164,4455
1157,4412
1148,4425
1149,4453
1145,4479
1143,4500
1146,4510
1129,4525
1148,4542
1165,4555
1187,4631
1132,4703
928,4702
791,4778
682,4799
530,4797
478,4780
469,4753
412,4737
448,4697
471,4673
538,4613
559,4592
608,4541
640,4537
675,4514
715,4503
721,4520
735,4508
768,4513
868,4557
948,4554
1022,4572
1114,4625
1140,4694
1137,4775
1165,4798
1154,4835
1139,4854
1103,4867
1063,4850
1028,4861
997,4860
977,4858
948,4870
921,4872
923,4882
914,4870
900,4881
890,4882
903,4874
900,4897
897,4894
896,4891
901,4890
909,4892
917,4893
914,4861
935,4857
943,4831
957,4822
963,4818
970,4796
976,4788
980,4781
978,4787
987,4789
970,4815
963,4815
986,4830
986,4844
987,4843
987,4842
985,4842
