"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","canvas-keyboard-response","10","50553","0.0-5.0-1.0-0.0","","","","","null","null","","","","","","","","","recall","[""5"",""5"",""4"",""6"",""6"",""4"",""4"",""5"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""6"",""5"",""6"",""6"",""5"",""6"",""4"",""4"",""5"",""5"",""4"",""6""]","1500","shape","2","","","","","",""
"","canvas-keyboard-response","11","52561","0.0-5.0-1.0-1.0","","","","","null","null","","","[""triangle"",""rect""]","","","","","","","","","","","[{""x"":622,""y"":587,""t"":2},{""x"":627,""y"":626,""t"":39},{""x"":629,""y"":646,""t"":75},{""x"":683,""y"":673,""t"":108},{""x"":702,""y"":697,""t"":140},{""x"":722,""y"":724,""t"":179},{""x"":734,""y"":739,""t"":212},{""x"":778,""y"":715,""t"":243},{""x"":811,""y"":689,""t"":275},{""x"":843,""y"":685,""t"":316},{""x"":858,""y"":653,""t"":344},{""x"":883,""y"":608,""t"":379},{""x"":928,""y"":602,""t"":412},{""x"":916,""y"":591,""t"":451},{""x"":868,""y"":606,""t"":483},{""x"":858,""y"":608,""t"":517},{""x"":858,""y"":607,""t"":546},{""x"":934,""y"":622,""t"":587},{""x"":1042,""y"":631,""t"":620},{""x"":1111,""y"":644,""t"":647},{""x"":1154,""y"":633,""t"":683},{""x"":1198,""y"":643,""t"":724},{""x"":1233,""y"":649,""t"":753},{""x"":1235,""y"":656,""t"":787},{""x"":1198,""y"":698,""t"":820},{""x"":1126,""y"":764,""t"":851},{""x"":1033,""y"":789,""t"":885},{""x"":980,""y"":837,""t"":925},{""x"":926,""y"":871,""t"":955},{""x"":906,""y"":874,""t"":996},{""x"":910,""y"":880,""t"":1021},{""x"":942,""y"":878,""t"":1060},{""x"":991,""y"":871,""t"":1091},{""x"":976,""y"":822,""t"":1132},{""x"":1034,""y"":779,""t"":1159},{""x"":1029,""y"":754,""t"":1196},{""x"":1047,""y"":734,""t"":1228},{""x"":1058,""y"":743,""t"":1268},{""x"":1049,""y"":733,""t"":1299},{""x"":1046,""y"":723,""t"":1331},{""x"":1049,""y"":712,""t"":1364},{""x"":1026,""y"":718,""t"":1405},{""x"":1002,""y"":730,""t"":1434},{""x"":964,""y"":707,""t"":1468},{""x"":950,""y"":690,""t"":1498},{""x"":941,""y"":676,""t"":1540},{""x"":906,""y"":685,""t"":1565},{""x"":888,""y"":658,""t"":1605},{""x"":855,""y"":653,""t"":1635},{""x"":900,""y"":644,""t"":1676},{""x"":926,""y"":607,""t"":1704},{""x"":944,""y"":595,""t"":1739},{""x"":997,""y"":589,""t"":1771},{""x"":992,""y"":578,""t"":1812},{""x"":995,""y"":553,""t"":1840},{""x"":1017,""y"":547,""t"":1875},{""x"":1000,""y"":570,""t"":1907},{""x"":972,""y"":606,""t"":1948},{""x"":944,""y"":612,""t"":1974}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","","",""
"","canvas-keyboard-response","12","54662","0.0-5.0-1.0-2.0","","","","","593","5","","","","","","","","","","","","","","","","","true","circle","5"
"","canvas-keyboard-response","13","55681","0.0-5.0-1.0-0.1","","","","","null","null","","","","","","","","","recall","[""5"",""5"",""4"",""6"",""6"",""4"",""4"",""5"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""6"",""5"",""6"",""6"",""5"",""6"",""4"",""4"",""5"",""5"",""4"",""6""]","1500","shape","2","","","","","",""
"","canvas-keyboard-response","14","57697","0.0-5.0-1.0-1.1","","","","","null","null","","","[""triangle"",""circle""]","","","","","","","","","","","[{""x"":892,""y"":706,""t"":2},{""x"":911,""y"":721,""t"":38},{""x"":931,""y"":735,""t"":71},{""x"":951,""y"":734,""t"":112},{""x"":928,""y"":768,""t"":139},{""x"":957,""y"":770,""t"":174},{""x"":933,""y"":779,""t"":207},{""x"":907,""y"":758,""t"":247},{""x"":852,""y"":783,""t"":275},{""x"":818,""y"":795,""t"":311},{""x"":787,""y"":802,""t"":343},{""x"":786,""y"":779,""t"":383},{""x"":795,""y"":790,""t"":414},{""x"":813,""y"":797,""t"":448},{""x"":776,""y"":799,""t"":478},{""x"":759,""y"":821,""t"":518},{""x"":759,""y"":820,""t"":549},{""x"":775,""y"":772,""t"":584},{""x"":766,""y"":738,""t"":616},{""x"":737,""y"":716,""t"":655},{""x"":729,""y"":698,""t"":687},{""x"":747,""y"":714,""t"":720},{""x"":777,""y"":700,""t"":750},{""x"":859,""y"":727,""t"":791},{""x"":1005,""y"":740,""t"":823},{""x"":1082,""y"":773,""t"":852},{""x"":1170,""y"":784,""t"":887},{""x"":1242,""y"":797,""t"":928},{""x"":1198,""y"":813,""t"":954},{""x"":1202,""y"":802,""t"":990},{""x"":1265,""y"":789,""t"":1023},{""x"":1307,""y"":784,""t"":1062},{""x"":1323,""y"":803,""t"":1090},{""x"":1340,""y"":789,""t"":1126},{""x"":1293,""y"":779,""t"":1160},{""x"":1214,""y"":779,""t"":1200},{""x"":1119,""y"":782,""t"":1232},{""x"":1049,""y"":784,""t"":1263},{""x"":978,""y"":788,""t"":1295},{""x"":1022,""y"":790,""t"":1331},{""x"":1005,""y"":783,""t"":1366},{""x"":955,""y"":780,""t"":1400},{""x"":922,""y"":779,""t"":1431},{""x"":919,""y"":790,""t"":1470},{""x"":903,""y"":782,""t"":1499},{""x"":957,""y"":776,""t"":1536},{""x"":981,""y"":783,""t"":1566},{""x"":978,""y"":788,""t"":1607},{""x"":987,""y"":795,""t"":1635},{""x"":965,""y"":767,""t"":1672},{""x"":981,""y"":762,""t"":1704},{""x"":905,""y"":754,""t"":1744},{""x"":841,""y"":747,""t"":1775},{""x"":768,""y"":740,""t"":1803},{""x"":752,""y"":737,""t"":1839},{""x"":697,""y"":728,""t"":1879},{""x"":683,""y"":726,""t"":1907},{""x"":682,""y"":721,""t"":1945},{""x"":692,""y"":722,""t"":1976}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","","",""
"","canvas-keyboard-response","15","59698","0.0-5.0-1.0-2.1","","","","","493","5","","","","","","","","","","","","","","","","","true","rect","5"
"","canvas-keyboard-response","16","60714","0.0-5.0-1.0-0.2","","","","","null","null","","","","","","","","","recall","[""5"",""5"",""4"",""6"",""6"",""4"",""4"",""5"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""6"",""5"",""6"",""6"",""5"",""6"",""4"",""4"",""5"",""5"",""4"",""6""]","1500","shape","2","","","","","",""
"","canvas-keyboard-response","17","62728","0.0-5.0-1.0-1.2","","","","","null","null","","","[""rect"",""triangle""]","","","","","","","","","","","[{""x"":681,""y"":707,""t"":1},{""x"":807,""y"":747,""t"":38},{""x"":868,""y"":764,""t"":71},{""x"":900,""y"":764,""t"":110},{""x"":926,""y"":764,""t"":137},{""x"":928,""y"":761,""t"":175},{""x"":961,""y"":753,""t"":207},{""x"":983,""y"":745,""t"":247},{""x"":974,""y"":701,""t"":279},{""x"":910,""y"":695,""t"":311},{""x"":854,""y"":674,""t"":343},{""x"":771,""y"":639,""t"":383},{""x"":740,""y"":617,""t"":414},{""x"":731,""y"":615,""t"":446},{""x"":665,""y"":603,""t"":479},{""x"":647,""y"":593,""t"":518},{""x"":620,""y"":574,""t"":549},{""x"":600,""y"":560,""t"":584},{""x"":595,""y"":550,""t"":615},{""x"":559,""y"":549,""t"":654},{""x"":560,""y"":527,""t"":688},{""x"":605,""y"":528,""t"":718},{""x"":603,""y"":530,""t"":749},{""x"":615,""y"":562,""t"":791},{""x"":633,""y"":544,""t"":822},{""x"":672,""y"":568,""t"":851},{""x"":660,""y"":540,""t"":888},{""x"":651,""y"":525,""t"":926},{""x"":668,""y"":500,""t"":954},{""x"":655,""y"":492,""t"":991},{""x"":665,""y"":500,""t"":1022},{""x"":669,""y"":475,""t"":1062},{""x"":683,""y"":496,""t"":1094},{""x"":707,""y"":511,""t"":1124},{""x"":693,""y"":527,""t"":1160},{""x"":669,""y"":551,""t"":1199},{""x"":646,""y"":577,""t"":1227},{""x"":615,""y"":588,""t"":1262},{""x"":635,""y"":571,""t"":1295},{""x"":631,""y"":582,""t"":1335},{""x"":656,""y"":570,""t"":1361},{""x"":647,""y"":578,""t"":1398},{""x"":660,""y"":575,""t"":1431},{""x"":677,""y"":554,""t"":1470},{""x"":668,""y"":557,""t"":1502},{""x"":705,""y"":576,""t"":1534},{""x"":767,""y"":573,""t"":1566},{""x"":799,""y"":594,""t"":1607},{""x"":819,""y"":594,""t"":1637},{""x"":835,""y"":610,""t"":1671},{""x"":814,""y"":606,""t"":1702},{""x"":829,""y"":609,""t"":1743},{""x"":813,""y"":611,""t"":1773},{""x"":816,""y"":608,""t"":1806},{""x"":780,""y"":616,""t"":1837},{""x"":786,""y"":619,""t"":1878},{""x"":752,""y"":625,""t"":1908},{""x"":737,""y"":636,""t"":1943},{""x"":701,""y"":632,""t"":1976}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804}]","","",""
"","canvas-keyboard-response","18","64705","0.0-5.0-1.0-2.2","","","","","462","4","","","","","","","","","","","","","","","","","true","rect","4"
"","canvas-keyboard-response","19","65721","0.0-5.0-1.0-0.3","","","","","null","null","","","","","","","","","recall","[""5"",""5"",""4"",""6"",""6"",""4"",""4"",""5"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""6"",""5"",""6"",""6"",""5"",""6"",""4"",""4"",""5"",""5"",""4"",""6""]","1500","shape","2","","","","","",""
"","canvas-keyboard-response","20","67737","0.0-5.0-1.0-1.3","","","","","null","null","","","[""rect"",""triangle""]","","","","","","","","","","","[{""x"":660,""y"":635,""t"":1},{""x"":656,""y"":664,""t"":38},{""x"":658,""y"":680,""t"":72},{""x"":626,""y"":674,""t"":103},{""x"":638,""y"":682,""t"":144},{""x"":638,""y"":703,""t"":176},{""x"":619,""y"":730,""t"":208},{""x"":617,""y"":727,""t"":240},{""x"":639,""y"":745,""t"":280},{""x"":652,""y"":768,""t"":311},{""x"":656,""y"":756,""t"":343},{""x"":655,""y"":735,""t"":377},{""x"":658,""y"":702,""t"":415},{""x"":591,""y"":680,""t"":444},{""x"":582,""y"":665,""t"":481},{""x"":571,""y"":654,""t"":512},{""x"":576,""y"":665,""t"":552},{""x"":602,""y"":673,""t"":580},{""x"":588,""y"":654,""t"":617},{""x"":574,""y"":649,""t"":648},{""x"":535,""y"":643,""t"":688},{""x"":568,""y"":638,""t"":717},{""x"":559,""y"":652,""t"":753},{""x"":584,""y"":662,""t"":784},{""x"":683,""y"":729,""t"":824},{""x"":747,""y"":765,""t"":856},{""x"":773,""y"":772,""t"":888},{""x"":850,""y"":798,""t"":921},{""x"":914,""y"":819,""t"":959},{""x"":969,""y"":824,""t"":987},{""x"":994,""y"":811,""t"":1024},{""x"":1049,""y"":812,""t"":1055},{""x"":1037,""y"":818,""t"":1096},{""x"":1006,""y"":812,""t"":1126},{""x"":910,""y"":783,""t"":1160},{""x"":870,""y"":760,""t"":1192},{""x"":793,""y"":736,""t"":1240},{""x"":744,""y"":714,""t"":1261},{""x"":675,""y"":690,""t"":1296},{""x"":635,""y"":684,""t"":1328},{""x"":585,""y"":682,""t"":1368},{""x"":578,""y"":665,""t"":1397},{""x"":566,""y"":651,""t"":1432},{""x"":578,""y"":643,""t"":1465},{""x"":591,""y"":640,""t"":1504},{""x"":598,""y"":642,""t"":1533},{""x"":663,""y"":622,""t"":1569},{""x"":702,""y"":634,""t"":1599},{""x"":706,""y"":606,""t"":1640},{""x"":725,""y"":611,""t"":1668},{""x"":726,""y"":596,""t"":1704},{""x"":812,""y"":603,""t"":1737},{""x"":983,""y"":624,""t"":1776},{""x"":1106,""y"":636,""t"":1808},{""x"":1220,""y"":647,""t"":1839},{""x"":1319,""y"":655,""t"":1873},{""x"":1466,""y"":652,""t"":1911},{""x"":1527,""y"":658,""t"":1939},{""x"":1570,""y"":637,""t"":1977}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804}]","","",""
"","canvas-keyboard-response","21","69736","0.0-5.0-1.0-2.3","","","","","492","6","","","","","","","","","","","","","","","","","true","triangle","6"
"","canvas-keyboard-response","22","70753","0.0-5.0-1.0-0.4","","","","","null","null","","","","","","","","","recall","[""5"",""5"",""4"",""6"",""6"",""4"",""4"",""5"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""6"",""5"",""6"",""6"",""5"",""6"",""4"",""4"",""5"",""5"",""4"",""6""]","1500","shape","2","","","","","",""
"","canvas-keyboard-response","23","72769","0.0-5.0-1.0-1.4","","","","","null","null","","","[""triangle"",""rect""]","","","","","","","","","","","[{""x"":1401,""y"":692,""t"":1},{""x"":1288,""y"":708,""t"":40},{""x"":1208,""y"":720,""t"":73},{""x"":1150,""y"":721,""t"":111},{""x"":1076,""y"":724,""t"":144},{""x"":987,""y"":720,""t"":174},{""x"":950,""y"":735,""t"":208},{""x"":901,""y"":761,""t"":247},{""x"":862,""y"":782,""t"":272},{""x"":841,""y"":793,""t"":313},{""x"":796,""y"":796,""t"":344},{""x"":821,""y"":769,""t"":384},{""x"":789,""y"":746,""t"":412},{""x"":812,""y"":705,""t"":448},{""x"":772,""y"":710,""t"":479},{""x"":766,""y"":704,""t"":520},{""x"":758,""y"":706,""t"":549},{""x"":773,""y"":709,""t"":583},{""x"":757,""y"":732,""t"":614},{""x"":731,""y"":748,""t"":656},{""x"":730,""y"":738,""t"":686},{""x"":729,""y"":735,""t"":719},{""x"":779,""y"":732,""t"":751},{""x"":870,""y"":728,""t"":792},{""x"":912,""y"":722,""t"":819},{""x"":954,""y"":676,""t"":856},{""x"":1048,""y"":655,""t"":886},{""x"":1075,""y"":679,""t"":927},{""x"":1077,""y"":677,""t"":960},{""x"":1062,""y"":698,""t"":991},{""x"":1091,""y"":711,""t"":1022},{""x"":1061,""y"":733,""t"":1064},{""x"":1087,""y"":721,""t"":1089},{""x"":1013,""y"":705,""t"":1127},{""x"":1004,""y"":720,""t"":1159},{""x"":1024,""y"":709,""t"":1199},{""x"":1023,""y"":703,""t"":1227},{""x"":982,""y"":722,""t"":1264},{""x"":925,""y"":724,""t"":1295},{""x"":839,""y"":719,""t"":1335},{""x"":790,""y"":707,""t"":1369},{""x"":776,""y"":736,""t"":1400},{""x"":717,""y"":727,""t"":1431},{""x"":682,""y"":722,""t"":1472},{""x"":643,""y"":706,""t"":1500},{""x"":644,""y"":697,""t"":1535},{""x"":639,""y"":674,""t"":1567},{""x"":672,""y"":689,""t"":1608},{""x"":746,""y"":739,""t"":1637},{""x"":853,""y"":803,""t"":1672},{""x"":854,""y"":854,""t"":1704},{""x"":911,""y"":892,""t"":1744},{""x"":915,""y"":891,""t"":1773},{""x"":977,""y"":906,""t"":1809},{""x"":978,""y"":882,""t"":1840},{""x"":938,""y"":857,""t"":1879},{""x"":946,""y"":804,""t"":1908},{""x"":918,""y"":767,""t"":1943},{""x"":847,""y"":746,""t"":1974}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","","",""
"","canvas-keyboard-response","24","74781","0.0-5.0-1.0-2.4","","","","","504","6","","","","","","","","","","","","","","","","","true","rect","6"
"","canvas-keyboard-response","25","75802","0.0-5.0-1.0-0.5","","","","","null","null","","","","","","","","","recall","[""5"",""5"",""4"",""6"",""6"",""4"",""4"",""5"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""6"",""5"",""6"",""6"",""5"",""6"",""4"",""4"",""5"",""5"",""4"",""6""]","1500","shape","2","","","","","",""
"","canvas-keyboard-response","26","77814","0.0-5.0-1.0-1.5","","","","","null","null","","","[""circle"",""triangle""]","","","","","","","","","","","[{""x"":829,""y"":731,""t"":1},{""x"":790,""y"":723,""t"":37},{""x"":753,""y"":709,""t"":71},{""x"":716,""y"":664,""t"":111},{""x"":712,""y"":627,""t"":141},{""x"":664,""y"":615,""t"":174},{""x"":641,""y"":602,""t"":206},{""x"":610,""y"":593,""t"":249},{""x"":586,""y"":586,""t"":272},{""x"":545,""y"":575,""t"":310},{""x"":511,""y"":547,""t"":343},{""x"":497,""y"":526,""t"":384},{""x"":464,""y"":537,""t"":414},{""x"":454,""y"":542,""t"":447},{""x"":422,""y"":533,""t"":480},{""x"":431,""y"":522,""t"":519},{""x"":458,""y"":531,""t"":551},{""x"":452,""y"":555,""t"":583},{""x"":487,""y"":591,""t"":615},{""x"":597,""y"":666,""t"":654},{""x"":699,""y"":729,""t"":683},{""x"":794,""y"":805,""t"":718},{""x"":882,""y"":853,""t"":750},{""x"":950,""y"":879,""t"":790},{""x"":1013,""y"":888,""t"":818},{""x"":1019,""y"":939,""t"":856},{""x"":1009,""y"":956,""t"":887},{""x"":1003,""y"":958,""t"":927},{""x"":1001,""y"":940,""t"":955},{""x"":1001,""y"":906,""t"":990},{""x"":942,""y"":861,""t"":1022},{""x"":920,""y"":815,""t"":1065},{""x"":827,""y"":791,""t"":1096},{""x"":765,""y"":751,""t"":1124},{""x"":694,""y"":711,""t"":1159},{""x"":646,""y"":688,""t"":1198},{""x"":580,""y"":668,""t"":1230},{""x"":535,""y"":637,""t"":1264},{""x"":489,""y"":611,""t"":1296},{""x"":463,""y"":599,""t"":1334},{""x"":454,""y"":559,""t"":1362},{""x"":430,""y"":559,""t"":1398},{""x"":481,""y"":545,""t"":1430},{""x"":516,""y"":525,""t"":1471},{""x"":547,""y"":545,""t"":1502},{""x"":603,""y"":555,""t"":1535},{""x"":643,""y"":558,""t"":1568},{""x"":695,""y"":556,""t"":1607},{""x"":718,""y"":565,""t"":1638},{""x"":745,""y"":595,""t"":1672},{""x"":766,""y"":619,""t"":1703},{""x"":743,""y"":617,""t"":1742},{""x"":710,""y"":621,""t"":1771},{""x"":685,""y"":639,""t"":1806},{""x"":680,""y"":649,""t"":1838},{""x"":713,""y"":637,""t"":1879},{""x"":711,""y"":677,""t"":1908},{""x"":681,""y"":690,""t"":1943},{""x"":714,""y"":674,""t"":1976}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804}]","","",""
"","canvas-keyboard-response","27","79963","0.0-5.0-1.0-2.5","","","","","638","4","","","","","","","","","","","","","","","","","true","circle","4"
"","canvas-keyboard-response","28","80977","0.0-5.0-1.0-0.6","","","","","null","null","","","","","","","","","recall","[""5"",""5"",""4"",""6"",""6"",""4"",""4"",""5"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""6"",""5"",""6"",""6"",""5"",""6"",""4"",""4"",""5"",""5"",""4"",""6""]","1500","shape","2","","","","","",""
"","canvas-keyboard-response","29","82990","0.0-5.0-1.0-1.6","","","","","null","null","","","[""triangle"",""circle""]","","","","","","","","","","","[{""x"":737,""y"":642,""t"":1},{""x"":742,""y"":619,""t"":37},{""x"":716,""y"":595,""t"":72},{""x"":664,""y"":595,""t"":111},{""x"":631,""y"":575,""t"":143},{""x"":586,""y"":592,""t"":176},{""x"":560,""y"":599,""t"":207},{""x"":525,""y"":584,""t"":248},{""x"":512,""y"":570,""t"":280},{""x"":573,""y"":555,""t"":307},{""x"":543,""y"":568,""t"":343},{""x"":547,""y"":536,""t"":384},{""x"":529,""y"":554,""t"":411},{""x"":557,""y"":554,""t"":447},{""x"":593,""y"":556,""t"":480},{""x"":649,""y"":548,""t"":519},{""x"":721,""y"":542,""t"":548},{""x"":789,""y"":541,""t"":585},{""x"":847,""y"":561,""t"":615},{""x"":884,""y"":580,""t"":656},{""x"":916,""y"":585,""t"":689},{""x"":850,""y"":563,""t"":717},{""x"":767,""y"":566,""t"":751},{""x"":710,""y"":556,""t"":792},{""x"":711,""y"":562,""t"":820},{""x"":695,""y"":552,""t"":855},{""x"":647,""y"":549,""t"":888},{""x"":745,""y"":541,""t"":927},{""x"":830,""y"":535,""t"":954},{""x"":864,""y"":518,""t"":991},{""x"":913,""y"":524,""t"":1025},{""x"":953,""y"":528,""t"":1063},{""x"":955,""y"":523,""t"":1095},{""x"":998,""y"":571,""t"":1127},{""x"":1053,""y"":584,""t"":1160},{""x"":1020,""y"":699,""t"":1200},{""x"":989,""y"":797,""t"":1225},{""x"":947,""y"":884,""t"":1263},{""x"":919,""y"":945,""t"":1295},{""x"":916,""y"":973,""t"":1335},{""x"":923,""y"":1004,""t"":1364},{""x"":958,""y"":973,""t"":1400},{""x"":963,""y"":970,""t"":1431},{""x"":1040,""y"":914,""t"":1471},{""x"":1057,""y"":874,""t"":1499},{""x"":1068,""y"":811,""t"":1537},{""x"":1015,""y"":753,""t"":1568},{""x"":1032,""y"":722,""t"":1608},{""x"":1039,""y"":680,""t"":1636},{""x"":1063,""y"":647,""t"":1671},{""x"":1038,""y"":636,""t"":1703},{""x"":973,""y"":612,""t"":1744},{""x"":967,""y"":587,""t"":1772},{""x"":864,""y"":599,""t"":1807},{""x"":811,""y"":578,""t"":1840},{""x"":743,""y"":557,""t"":1879},{""x"":663,""y"":563,""t"":1911},{""x"":625,""y"":542,""t"":1941},{""x"":635,""y"":533,""t"":1976}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","","",""
"","canvas-keyboard-response","30","85029","0.0-5.0-1.0-2.6","","","","","527","4","","","","","","","","","","","","","","","","","true","triangle","4"
"","canvas-keyboard-response","31","86050","0.0-5.0-1.0-0.7","","","","","null","null","","","","","","","","","recall","[""5"",""5"",""4"",""6"",""6"",""4"",""4"",""5"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""4"",""4"",""6"",""5"",""5"",""4"",""6"",""5"",""6"",""6"",""5"",""6"",""4"",""4"",""5"",""5"",""4"",""6""]","1500","shape","2","","","","","",""
"","canvas-keyboard-response","32","88057","0.0-5.0-1.0-1.7","","","","","null","null","","","[""triangle"",""circle""]","","","","","","","","","","","[{""x"":704,""y"":635,""t"":1},{""x"":715,""y"":722,""t"":39},{""x"":698,""y"":784,""t"":76},{""x"":727,""y"":798,""t"":107},{""x"":774,""y"":806,""t"":140},{""x"":748,""y"":802,""t"":179},{""x"":739,""y"":792,""t"":211},{""x"":742,""y"":792,""t"":239},{""x"":711,""y"":761,""t"":277},{""x"":648,""y"":725,""t"":315},{""x"":664,""y"":668,""t"":347},{""x"":655,""y"":666,""t"":380},{""x"":644,""y"":651,""t"":412},{""x"":665,""y"":613,""t"":452},{""x"":697,""y"":598,""t"":483},{""x"":680,""y"":580,""t"":516},{""x"":641,""y"":588,""t"":548},{""x"":675,""y"":575,""t"":588},{""x"":744,""y"":562,""t"":613},{""x"":802,""y"":553,""t"":651},{""x"":875,""y"":547,""t"":684},{""x"":942,""y"":546,""t"":718},{""x"":944,""y"":541,""t"":753},{""x"":938,""y"":541,""t"":788},{""x"":940,""y"":548,""t"":821},{""x"":937,""y"":577,""t"":860},{""x"":927,""y"":591,""t"":888},{""x"":933,""y"":590,""t"":924},{""x"":979,""y"":610,""t"":954},{""x"":1007,""y"":615,""t"":995},{""x"":988,""y"":604,""t"":1029},{""x"":995,""y"":594,""t"":1060},{""x"":944,""y"":597,""t"":1092},{""x"":944,""y"":613,""t"":1132},{""x"":977,""y"":666,""t"":1159},{""x"":1018,""y"":710,""t"":1196},{""x"":1053,""y"":753,""t"":1228},{""x"":1022,""y"":803,""t"":1267},{""x"":1006,""y"":840,""t"":1299},{""x"":994,""y"":846,""t"":1333},{""x"":993,""y"":843,""t"":1363},{""x"":953,""y"":821,""t"":1404},{""x"":934,""y"":793,""t"":1437},{""x"":894,""y"":763,""t"":1466},{""x"":818,""y"":749,""t"":1501},{""x"":830,""y"":726,""t"":1540},{""x"":844,""y"":697,""t"":1572},{""x"":872,""y"":712,""t"":1601},{""x"":796,""y"":699,""t"":1636},{""x"":687,""y"":676,""t"":1676},{""x"":594,""y"":646,""t"":1704},{""x"":573,""y"":621,""t"":1741},{""x"":521,""y"":627,""t"":1769},{""x"":542,""y"":622,""t"":1812},{""x"":564,""y"":619,""t"":1839},{""x"":552,""y"":615,""t"":1876},{""x"":558,""y"":588,""t"":1908},{""x"":564,""y"":565,""t"":1947},{""x"":558,""y"":565,""t"":1975}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","","",""
"","canvas-keyboard-response","33","90086","0.0-5.0-1.0-2.7","","","","","520","5","","","","","","","","","","","","","","","","","true","rect","5"
