"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2169","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2173","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","4847","0.0-2.0-0.0","","","","","2673","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","6334","0.0-2.0-1.0","","","","","1487","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","18399","0.0-3.0","","","","","","","","7","","","","","","","","","","","","","","","","",""
"","html-button-response","5","19358","0.0-4.0-0.0","","","","","957","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","30591","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","31318","0.0-4.0-2.0","","","","","727","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","49535","0.0-4.0-3.0","","","","","","","","","","[[{""x"":633,""y"":351,""dx"":142,""dy"":70,""t"":990},{""x"":613,""y"":384,""dx"":122,""dy"":103,""t"":1023},{""x"":596,""y"":345,""dx"":105,""dy"":64,""t"":1057},{""x"":585,""y"":292,""dx"":94,""dy"":11,""t"":1092},{""x"":585,""y"":256,""dx"":94,""dy"":-25,""t"":1125},{""x"":590,""y"":236,""dx"":99,""dy"":-45,""t"":1161},{""x"":600,""y"":282,""dx"":109,""dy"":1,""t"":1194},{""x"":567,""y"":276,""dx"":76,""dy"":-5,""t"":1228},{""x"":587,""y"":325,""dx"":96,""dy"":44,""t"":1262},{""x"":602,""y"":299,""dx"":111,""dy"":18,""t"":1296},{""x"":603,""y"":299,""dx"":112,""dy"":18,""t"":1329},{""x"":608,""y"":306,""dx"":117,""dy"":25,""t"":1364},{""x"":612,""y"":313,""dx"":121,""dy"":32,""t"":1396},{""x"":598,""y"":271,""dx"":107,""dy"":-10,""t"":1433},{""x"":584,""y"":219,""dx"":93,""dy"":-62,""t"":1465},{""x"":576,""y"":228,""dx"":85,""dy"":-53,""t"":1500},{""x"":556,""y"":240,""dx"":65,""dy"":-41,""t"":1534},{""x"":537,""y"":248,""dx"":46,""dy"":-33,""t"":1568},{""x"":523,""y"":257,""dx"":32,""dy"":-24,""t"":1602},{""x"":525,""y"":248,""dx"":34,""dy"":-33,""t"":1635},{""x"":519,""y"":234,""dx"":28,""dy"":-47,""t"":1670},{""x"":508,""y"":221,""dx"":17,""dy"":-60,""t"":1704},{""x"":521,""y"":241,""dx"":30,""dy"":-40,""t"":1737},{""x"":531,""y"":253,""dx"":40,""dy"":-28,""t"":1770},{""x"":529,""y"":243,""dx"":38,""dy"":-38,""t"":1805},{""x"":563,""y"":241,""dx"":72,""dy"":-40,""t"":1840},{""x"":572,""y"":244,""dx"":81,""dy"":-37,""t"":1873},{""x"":571,""y"":280,""dx"":80,""dy"":-1,""t"":1908},{""x"":579,""y"":264,""dx"":88,""dy"":-17,""t"":1942},{""x"":595,""y"":266,""dx"":104,""dy"":-15,""t"":1975},{""x"":606,""y"":238,""dx"":115,""dy"":-43,""t"":2010},{""x"":594,""y"":230,""dx"":103,""dy"":-51,""t"":2044},{""x"":591,""y"":206,""dx"":100,""dy"":-75,""t"":2077},{""x"":593,""y"":200,""dx"":102,""dy"":-81,""t"":2112},{""x"":592,""y"":230,""dx"":101,""dy"":-51,""t"":2147},{""x"":596,""y"":265,""dx"":105,""dy"":-16,""t"":2180},{""x"":596,""y"":278,""dx"":105,""dy"":-3,""t"":2214},{""x"":605,""y"":310,""dx"":114,""dy"":29,""t"":2248},{""x"":601,""y"":306,""dx"":110,""dy"":25,""t"":2281},{""x"":599,""y"":266,""dx"":108,""dy"":-15,""t"":2316},{""x"":596,""y"":296,""dx"":105,""dy"":15,""t"":2351},{""x"":591,""y"":271,""dx"":100,""dy"":-10,""t"":2385},{""x"":570,""y"":278,""dx"":79,""dy"":-3,""t"":2417},{""x"":566,""y"":296,""dx"":75,""dy"":15,""t"":2452},{""x"":568,""y"":278,""dx"":77,""dy"":-3,""t"":2486},{""x"":562,""y"":244,""dx"":71,""dy"":-37,""t"":2520},{""x"":555,""y"":224,""dx"":64,""dy"":-57,""t"":2555},{""x"":559,""y"":257,""dx"":68,""dy"":-24,""t"":2587},{""x"":559,""y"":248,""dx"":68,""dy"":-33,""t"":2621},{""x"":574,""y"":220,""dx"":83,""dy"":-61,""t"":2655},{""x"":572,""y"":196,""dx"":81,""dy"":-85,""t"":2690},{""x"":569,""y"":227,""dx"":78,""dy"":-54,""t"":2723},{""x"":579,""y"":232,""dx"":88,""dy"":-49,""t"":2758},{""x"":591,""y"":297,""dx"":100,""dy"":16,""t"":2792},{""x"":597,""y"":341,""dx"":106,""dy"":60,""t"":2826},{""x"":614,""y"":398,""dx"":123,""dy"":117,""t"":2860},{""x"":633,""y"":446,""dx"":142,""dy"":165,""t"":2894},{""x"":643,""y"":408,""dx"":152,""dy"":127,""t"":2928},{""x"":651,""y"":373,""dx"":160,""dy"":92,""t"":2961},{""x"":648,""y"":375,""dx"":157,""dy"":94,""t"":2996}],[{""x"":1586,""y"":249,""dx"":135,""dy"":-32,""t"":4016},{""x"":1567,""y"":288,""dx"":116,""dy"":7,""t"":4050},{""x"":1542,""y"":304,""dx"":91,""dy"":23,""t"":4084},{""x"":1526,""y"":336,""dx"":75,""dy"":55,""t"":4117},{""x"":1516,""y"":341,""dx"":65,""dy"":60,""t"":4151},{""x"":1504,""y"":402,""dx"":53,""dy"":121,""t"":4186},{""x"":1508,""y"":403,""dx"":57,""dy"":122,""t"":4220},{""x"":1502,""y"":370,""dx"":51,""dy"":89,""t"":4254},{""x"":1502,""y"":364,""dx"":51,""dy"":83,""t"":4289},{""x"":1495,""y"":409,""dx"":44,""dy"":128,""t"":4322},{""x"":1510,""y"":387,""dx"":59,""dy"":106,""t"":4356},{""x"":1494,""y"":401,""dx"":43,""dy"":120,""t"":4389},{""x"":1490,""y"":381,""dx"":39,""dy"":100,""t"":4424},{""x"":1489,""y"":373,""dx"":38,""dy"":92,""t"":4458},{""x"":1490,""y"":403,""dx"":39,""dy"":122,""t"":4491},{""x"":1503,""y"":391,""dx"":52,""dy"":110,""t"":4525},{""x"":1488,""y"":415,""dx"":37,""dy"":134,""t"":4559},{""x"":1501,""y"":389,""dx"":50,""dy"":108,""t"":4594},{""x"":1514,""y"":378,""dx"":63,""dy"":97,""t"":4628},{""x"":1510,""y"":366,""dx"":59,""dy"":85,""t"":4662},{""x"":1518,""y"":343,""dx"":67,""dy"":62,""t"":4696},{""x"":1518,""y"":333,""dx"":67,""dy"":52,""t"":4731},{""x"":1512,""y"":325,""dx"":61,""dy"":44,""t"":4765},{""x"":1523,""y"":312,""dx"":72,""dy"":31,""t"":4798},{""x"":1517,""y"":336,""dx"":66,""dy"":55,""t"":4831},{""x"":1512,""y"":337,""dx"":61,""dy"":56,""t"":4866},{""x"":1518,""y"":323,""dx"":67,""dy"":42,""t"":4899},{""x"":1521,""y"":325,""dx"":70,""dy"":44,""t"":4933},{""x"":1523,""y"":327,""dx"":72,""dy"":46,""t"":4966},{""x"":1528,""y"":322,""dx"":77,""dy"":41,""t"":5001},{""x"":1534,""y"":317,""dx"":83,""dy"":36,""t"":5036},{""x"":1533,""y"":321,""dx"":82,""dy"":40,""t"":5070},{""x"":1539,""y"":317,""dx"":88,""dy"":36,""t"":5104},{""x"":1547,""y"":324,""dx"":96,""dy"":43,""t"":5137},{""x"":1531,""y"":306,""dx"":80,""dy"":25,""t"":5172},{""x"":1544,""y"":284,""dx"":93,""dy"":3,""t"":5206},{""x"":1552,""y"":285,""dx"":101,""dy"":4,""t"":5239},{""x"":1548,""y"":297,""dx"":97,""dy"":16,""t"":5274},{""x"":1544,""y"":305,""dx"":93,""dy"":24,""t"":5307},{""x"":1552,""y"":312,""dx"":101,""dy"":31,""t"":5340},{""x"":1544,""y"":327,""dx"":93,""dy"":46,""t"":5376},{""x"":1545,""y"":313,""dx"":94,""dy"":32,""t"":5409},{""x"":1556,""y"":321,""dx"":105,""dy"":40,""t"":5443},{""x"":1557,""y"":321,""dx"":106,""dy"":40,""t"":5478},{""x"":1536,""y"":360,""dx"":85,""dy"":79,""t"":5512},{""x"":1532,""y"":344,""dx"":81,""dy"":63,""t"":5546},{""x"":1531,""y"":323,""dx"":80,""dy"":42,""t"":5580},{""x"":1531,""y"":314,""dx"":80,""dy"":33,""t"":5614},{""x"":1526,""y"":320,""dx"":75,""dy"":39,""t"":5648},{""x"":1535,""y"":327,""dx"":84,""dy"":46,""t"":5681},{""x"":1540,""y"":326,""dx"":89,""dy"":45,""t"":5716},{""x"":1541,""y"":335,""dx"":90,""dy"":54,""t"":5750},{""x"":1538,""y"":345,""dx"":87,""dy"":64,""t"":5784},{""x"":1549,""y"":346,""dx"":98,""dy"":65,""t"":5817},{""x"":1560,""y"":344,""dx"":109,""dy"":63,""t"":5852},{""x"":1546,""y"":337,""dx"":95,""dy"":56,""t"":5885},{""x"":1519,""y"":324,""dx"":68,""dy"":43,""t"":5920},{""x"":1497,""y"":317,""dx"":46,""dy"":36,""t"":5954},{""x"":1499,""y"":311,""dx"":48,""dy"":30,""t"":5988}],[{""x"":798,""y"":634,""dx"":-173,""dy"":83,""t"":7043},{""x"":809,""y"":663,""dx"":-162,""dy"":112,""t"":7076},{""x"":817,""y"":685,""dx"":-154,""dy"":134,""t"":7110},{""x"":813,""y"":667,""dx"":-158,""dy"":116,""t"":7144},{""x"":802,""y"":660,""dx"":-169,""dy"":109,""t"":7177},{""x"":845,""y"":613,""dx"":-126,""dy"":62,""t"":7212},{""x"":846,""y"":636,""dx"":-125,""dy"":85,""t"":7258},{""x"":884,""y"":627,""dx"":-87,""dy"":76,""t"":7297},{""x"":915,""y"":619,""dx"":-56,""dy"":68,""t"":7313},{""x"":897,""y"":633,""dx"":-74,""dy"":82,""t"":7347},{""x"":871,""y"":634,""dx"":-100,""dy"":83,""t"":7382},{""x"":907,""y"":626,""dx"":-64,""dy"":75,""t"":7416},{""x"":884,""y"":644,""dx"":-87,""dy"":93,""t"":7450},{""x"":922,""y"":634,""dx"":-49,""dy"":83,""t"":7484},{""x"":893,""y"":665,""dx"":-78,""dy"":114,""t"":7517},{""x"":864,""y"":689,""dx"":-107,""dy"":138,""t"":7552},{""x"":894,""y"":679,""dx"":-77,""dy"":128,""t"":7586},{""x"":889,""y"":695,""dx"":-82,""dy"":144,""t"":7620},{""x"":912,""y"":680,""dx"":-59,""dy"":129,""t"":7654},{""x"":942,""y"":666,""dx"":-29,""dy"":115,""t"":7687},{""x"":906,""y"":668,""dx"":-65,""dy"":117,""t"":7721},{""x"":934,""y"":646,""dx"":-37,""dy"":95,""t"":7755},{""x"":936,""y"":649,""dx"":-35,""dy"":98,""t"":7790},{""x"":926,""y"":646,""dx"":-45,""dy"":95,""t"":7824},{""x"":915,""y"":655,""dx"":-56,""dy"":104,""t"":7858},{""x"":930,""y"":635,""dx"":-41,""dy"":84,""t"":7892},{""x"":946,""y"":634,""dx"":-25,""dy"":83,""t"":7926},{""x"":957,""y"":601,""dx"":-14,""dy"":50,""t"":7959},{""x"":961,""y"":594,""dx"":-10,""dy"":43,""t"":7995},{""x"":963,""y"":599,""dx"":-8,""dy"":48,""t"":8027},{""x"":967,""y"":570,""dx"":-4,""dy"":19,""t"":8062},{""x"":974,""y"":572,""dx"":3,""dy"":21,""t"":8097},{""x"":980,""y"":574,""dx"":9,""dy"":23,""t"":8128},{""x"":974,""y"":595,""dx"":3,""dy"":44,""t"":8165},{""x"":931,""y"":606,""dx"":-40,""dy"":55,""t"":8198},{""x"":933,""y"":597,""dx"":-38,""dy"":46,""t"":8232},{""x"":949,""y"":596,""dx"":-22,""dy"":45,""t"":8267},{""x"":964,""y"":601,""dx"":-7,""dy"":50,""t"":8300},{""x"":965,""y"":593,""dx"":-6,""dy"":42,""t"":8334},{""x"":958,""y"":608,""dx"":-13,""dy"":57,""t"":8368},{""x"":970,""y"":602,""dx"":-1,""dy"":51,""t"":8402},{""x"":978,""y"":617,""dx"":7,""dy"":66,""t"":8436},{""x"":973,""y"":641,""dx"":2,""dy"":90,""t"":8470},{""x"":968,""y"":660,""dx"":-3,""dy"":109,""t"":8502},{""x"":920,""y"":696,""dx"":-51,""dy"":145,""t"":8538},{""x"":933,""y"":685,""dx"":-38,""dy"":134,""t"":8572},{""x"":888,""y"":699,""dx"":-83,""dy"":148,""t"":8606},{""x"":841,""y"":715,""dx"":-130,""dy"":164,""t"":8640},{""x"":837,""y"":699,""dx"":-134,""dy"":148,""t"":8674},{""x"":840,""y"":704,""dx"":-131,""dy"":153,""t"":8707},{""x"":833,""y"":678,""dx"":-138,""dy"":127,""t"":8742},{""x"":839,""y"":664,""dx"":-132,""dy"":113,""t"":8775},{""x"":850,""y"":659,""dx"":-121,""dy"":108,""t"":8809},{""x"":853,""y"":651,""dx"":-118,""dy"":100,""t"":8843},{""x"":876,""y"":643,""dx"":-95,""dy"":92,""t"":8878},{""x"":892,""y"":643,""dx"":-79,""dy"":92,""t"":8911},{""x"":903,""y"":633,""dx"":-68,""dy"":82,""t"":8947},{""x"":924,""y"":625,""dx"":-47,""dy"":74,""t"":8979},{""x"":925,""y"":609,""dx"":-46,""dy"":58,""t"":9015}],[{""x"":464,""y"":789,""dx"":-27,""dy"":-32,""t"":10034},{""x"":452,""y"":792,""dx"":-39,""dy"":-29,""t"":10068},{""x"":443,""y"":795,""dx"":-48,""dy"":-26,""t"":10100},{""x"":428,""y"":757,""dx"":-63,""dy"":-64,""t"":10135},{""x"":430,""y"":768,""dx"":-61,""dy"":-53,""t"":10171},{""x"":441,""y"":802,""dx"":-50,""dy"":-19,""t"":10204},{""x"":435,""y"":811,""dx"":-56,""dy"":-10,""t"":10237},{""x"":437,""y"":805,""dx"":-54,""dy"":-16,""t"":10272},{""x"":429,""y"":789,""dx"":-62,""dy"":-32,""t"":10305},{""x"":432,""y"":796,""dx"":-59,""dy"":-25,""t"":10340},{""x"":430,""y"":781,""dx"":-61,""dy"":-40,""t"":10373},{""x"":446,""y"":781,""dx"":-45,""dy"":-40,""t"":10408},{""x"":440,""y"":754,""dx"":-51,""dy"":-67,""t"":10442},{""x"":434,""y"":726,""dx"":-57,""dy"":-95,""t"":10475},{""x"":429,""y"":703,""dx"":-62,""dy"":-118,""t"":10508},{""x"":444,""y"":724,""dx"":-47,""dy"":-97,""t"":10544},{""x"":446,""y"":717,""dx"":-45,""dy"":-104,""t"":10578},{""x"":449,""y"":733,""dx"":-42,""dy"":-88,""t"":10613},{""x"":454,""y"":733,""dx"":-37,""dy"":-88,""t"":10646},{""x"":471,""y"":755,""dx"":-20,""dy"":-66,""t"":10679},{""x"":457,""y"":757,""dx"":-34,""dy"":-64,""t"":10713},{""x"":445,""y"":757,""dx"":-46,""dy"":-64,""t"":10748},{""x"":434,""y"":774,""dx"":-57,""dy"":-47,""t"":10781},{""x"":433,""y"":769,""dx"":-58,""dy"":-52,""t"":10815},{""x"":428,""y"":774,""dx"":-63,""dy"":-47,""t"":10850},{""x"":444,""y"":766,""dx"":-47,""dy"":-55,""t"":10884},{""x"":462,""y"":795,""dx"":-29,""dy"":-26,""t"":10918},{""x"":459,""y"":802,""dx"":-32,""dy"":-19,""t"":10952},{""x"":459,""y"":800,""dx"":-32,""dy"":-21,""t"":10986},{""x"":448,""y"":781,""dx"":-43,""dy"":-40,""t"":11020},{""x"":452,""y"":788,""dx"":-39,""dy"":-33,""t"":11054},{""x"":463,""y"":785,""dx"":-28,""dy"":-36,""t"":11088},{""x"":476,""y"":793,""dx"":-15,""dy"":-28,""t"":11122},{""x"":490,""y"":797,""dx"":-1,""dy"":-24,""t"":11156},{""x"":486,""y"":787,""dx"":-5,""dy"":-34,""t"":11191},{""x"":481,""y"":780,""dx"":-10,""dy"":-41,""t"":11225},{""x"":481,""y"":751,""dx"":-10,""dy"":-70,""t"":11258},{""x"":484,""y"":756,""dx"":-7,""dy"":-65,""t"":11292},{""x"":495,""y"":773,""dx"":4,""dy"":-48,""t"":11326},{""x"":500,""y"":779,""dx"":9,""dy"":-42,""t"":11360},{""x"":501,""y"":781,""dx"":10,""dy"":-40,""t"":11393},{""x"":493,""y"":799,""dx"":2,""dy"":-22,""t"":11427},{""x"":482,""y"":793,""dx"":-9,""dy"":-28,""t"":11462},{""x"":482,""y"":800,""dx"":-9,""dy"":-21,""t"":11496},{""x"":484,""y"":798,""dx"":-7,""dy"":-23,""t"":11530},{""x"":476,""y"":776,""dx"":-15,""dy"":-45,""t"":11564},{""x"":481,""y"":802,""dx"":-10,""dy"":-19,""t"":11598},{""x"":482,""y"":805,""dx"":-9,""dy"":-16,""t"":11632},{""x"":503,""y"":798,""dx"":12,""dy"":-23,""t"":11666},{""x"":520,""y"":793,""dx"":29,""dy"":-28,""t"":11698},{""x"":519,""y"":787,""dx"":28,""dy"":-34,""t"":11735},{""x"":504,""y"":786,""dx"":13,""dy"":-35,""t"":11768},{""x"":490,""y"":789,""dx"":-1,""dy"":-32,""t"":11802},{""x"":487,""y"":800,""dx"":-4,""dy"":-21,""t"":11836},{""x"":487,""y"":791,""dx"":-4,""dy"":-30,""t"":11869},{""x"":481,""y"":794,""dx"":-10,""dy"":-27,""t"":11904},{""x"":460,""y"":828,""dx"":-31,""dy"":7,""t"":11938},{""x"":448,""y"":860,""dx"":-43,""dy"":39,""t"":11972},{""x"":446,""y"":886,""dx"":-45,""dy"":65,""t"":12005},{""x"":437,""y"":869,""dx"":-54,""dy"":48,""t"":12041}],[{""x"":1408,""y"":760,""dx"":-43,""dy"":-61,""t"":13060},{""x"":1384,""y"":760,""dx"":-67,""dy"":-61,""t"":13093},{""x"":1364,""y"":771,""dx"":-87,""dy"":-50,""t"":13128},{""x"":1353,""y"":768,""dx"":-98,""dy"":-53,""t"":13162},{""x"":1333,""y"":781,""dx"":-118,""dy"":-40,""t"":13196},{""x"":1326,""y"":787,""dx"":-125,""dy"":-34,""t"":13230},{""x"":1312,""y"":749,""dx"":-139,""dy"":-72,""t"":13264},{""x"":1298,""y"":767,""dx"":-153,""dy"":-54,""t"":13298},{""x"":1298,""y"":795,""dx"":-153,""dy"":-26,""t"":13332},{""x"":1281,""y"":797,""dx"":-170,""dy"":-24,""t"":13367},{""x"":1280,""y"":815,""dx"":-171,""dy"":-6,""t"":13400},{""x"":1284,""y"":814,""dx"":-167,""dy"":-7,""t"":13433},{""x"":1299,""y"":839,""dx"":-152,""dy"":18,""t"":13468},{""x"":1306,""y"":846,""dx"":-145,""dy"":25,""t"":13501},{""x"":1315,""y"":869,""dx"":-136,""dy"":48,""t"":13536},{""x"":1314,""y"":863,""dx"":-137,""dy"":42,""t"":13569},{""x"":1326,""y"":855,""dx"":-125,""dy"":34,""t"":13604},{""x"":1305,""y"":840,""dx"":-146,""dy"":19,""t"":13638},{""x"":1287,""y"":826,""dx"":-164,""dy"":5,""t"":13669},{""x"":1295,""y"":810,""dx"":-156,""dy"":-11,""t"":13706},{""x"":1295,""y"":822,""dx"":-156,""dy"":1,""t"":13739},{""x"":1303,""y"":827,""dx"":-148,""dy"":6,""t"":13774},{""x"":1305,""y"":840,""dx"":-146,""dy"":19,""t"":13807},{""x"":1303,""y"":794,""dx"":-148,""dy"":-27,""t"":13842},{""x"":1307,""y"":800,""dx"":-144,""dy"":-21,""t"":13876},{""x"":1305,""y"":803,""dx"":-146,""dy"":-18,""t"":13910},{""x"":1311,""y"":805,""dx"":-140,""dy"":-16,""t"":13944},{""x"":1307,""y"":810,""dx"":-144,""dy"":-11,""t"":13978},{""x"":1306,""y"":831,""dx"":-145,""dy"":10,""t"":14011},{""x"":1315,""y"":817,""dx"":-136,""dy"":-4,""t"":14046},{""x"":1308,""y"":810,""dx"":-143,""dy"":-11,""t"":14081},{""x"":1313,""y"":806,""dx"":-138,""dy"":-15,""t"":14114},{""x"":1314,""y"":822,""dx"":-137,""dy"":1,""t"":14147},{""x"":1319,""y"":839,""dx"":-132,""dy"":18,""t"":14182},{""x"":1313,""y"":840,""dx"":-138,""dy"":19,""t"":14215},{""x"":1319,""y"":825,""dx"":-132,""dy"":4,""t"":14250},{""x"":1304,""y"":798,""dx"":-147,""dy"":-23,""t"":14286},{""x"":1305,""y"":768,""dx"":-146,""dy"":-53,""t"":14317},{""x"":1300,""y"":783,""dx"":-151,""dy"":-38,""t"":14351},{""x"":1300,""y"":789,""dx"":-151,""dy"":-32,""t"":14386},{""x"":1308,""y"":788,""dx"":-143,""dy"":-33,""t"":14420},{""x"":1308,""y"":760,""dx"":-143,""dy"":-61,""t"":14453},{""x"":1311,""y"":793,""dx"":-140,""dy"":-28,""t"":14489},{""x"":1310,""y"":825,""dx"":-141,""dy"":4,""t"":14521},{""x"":1307,""y"":844,""dx"":-144,""dy"":23,""t"":14555},{""x"":1289,""y"":800,""dx"":-162,""dy"":-21,""t"":14590},{""x"":1283,""y"":822,""dx"":-168,""dy"":1,""t"":14624},{""x"":1302,""y"":854,""dx"":-149,""dy"":33,""t"":14658},{""x"":1300,""y"":871,""dx"":-151,""dy"":50,""t"":14692},{""x"":1306,""y"":879,""dx"":-145,""dy"":58,""t"":14726},{""x"":1304,""y"":907,""dx"":-147,""dy"":86,""t"":14760},{""x"":1309,""y"":870,""dx"":-142,""dy"":49,""t"":14794},{""x"":1286,""y"":798,""dx"":-165,""dy"":-23,""t"":14828},{""x"":1274,""y"":850,""dx"":-177,""dy"":29,""t"":14862},{""x"":1290,""y"":760,""dx"":-161,""dy"":-61,""t"":14896},{""x"":1283,""y"":814,""dx"":-168,""dy"":-7,""t"":14930},{""x"":1287,""y"":732,""dx"":-164,""dy"":-89,""t"":14963},{""x"":1284,""y"":679,""dx"":-167,""dy"":-142,""t"":14998},{""x"":1325,""y"":747,""dx"":-126,""dy"":-74,""t"":15032}]]","[98.33333333333333,100,93.22033898305084,100,98.30508474576271]","[{""x"":91.3,""y"":-4.4,""r"":67.7169625570513},{""x"":74.98305084745763,""y"":57.23728813559322,""r"":31.60008018200802},{""x"":-65.64406779661017,""y"":89.86440677966101,""r"":58.25099974729959},{""x"":-28.1,""y"":-37.5,""r"":48.476479687190775},{""x"":-142.76271186440678,""y"":-11.94915254237288,""r"":29.784102964976555}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
"","html-keyboard-response","9","53143","0.0-5.0-0.0","","","","","3607"," ","","","<p>回忆实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是 2500 毫秒的样本展示，1000毫秒的空白间隔后，会有一个目标刺激的提示。</p> <p>要求：记忆所呈现刺激物的位置，根据提示选择对应刺激的位置，根据数字键盘的 "" 4 "" ,"" 8 "","" 6 "","" 2 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续。</p>","","","","","","","","","","","","","","","",""
