"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2525","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2529","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","4615","0.0-2.0-0.0","","","","","2085","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","6248","0.0-2.0-1.0","","","","","1632","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","9961","0.0-3.0","","","","","","","","1359","","","","","","","","","","","","","","","","",""
"","html-button-response","5","10871","0.0-4.0-0.0","","","","","909","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","22417","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","23207","0.0-4.0-2.0","","","","","790","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","40616","0.0-4.0-3.0","","","","","","","","","","[[{""x"":598,""y"":414,""dx"":107,""dy"":133,""t"":990},{""x"":569,""y"":402,""dx"":78,""dy"":121,""t"":1024},{""x"":582,""y"":350,""dx"":91,""dy"":69,""t"":1058},{""x"":596,""y"":354,""dx"":105,""dy"":73,""t"":1092},{""x"":602,""y"":363,""dx"":111,""dy"":82,""t"":1127},{""x"":581,""y"":331,""dx"":90,""dy"":50,""t"":1160},{""x"":588,""y"":299,""dx"":97,""dy"":18,""t"":1194},{""x"":606,""y"":324,""dx"":115,""dy"":43,""t"":1227},{""x"":623,""y"":263,""dx"":132,""dy"":-18,""t"":1263},{""x"":619,""y"":204,""dx"":128,""dy"":-77,""t"":1296},{""x"":646,""y"":220,""dx"":155,""dy"":-61,""t"":1330},{""x"":605,""y"":212,""dx"":114,""dy"":-69,""t"":1364},{""x"":611,""y"":164,""dx"":120,""dy"":-117,""t"":1397},{""x"":589,""y"":144,""dx"":98,""dy"":-137,""t"":1432},{""x"":564,""y"":150,""dx"":73,""dy"":-131,""t"":1465},{""x"":543,""y"":157,""dx"":52,""dy"":-124,""t"":1497},{""x"":506,""y"":183,""dx"":15,""dy"":-98,""t"":1534},{""x"":509,""y"":168,""dx"":18,""dy"":-113,""t"":1568},{""x"":554,""y"":169,""dx"":63,""dy"":-112,""t"":1602},{""x"":595,""y"":228,""dx"":104,""dy"":-53,""t"":1635},{""x"":624,""y"":264,""dx"":133,""dy"":-17,""t"":1671},{""x"":639,""y"":286,""dx"":148,""dy"":5,""t"":1705},{""x"":655,""y"":312,""dx"":164,""dy"":31,""t"":1738},{""x"":660,""y"":302,""dx"":169,""dy"":21,""t"":1772},{""x"":650,""y"":239,""dx"":159,""dy"":-42,""t"":1806},{""x"":640,""y"":216,""dx"":149,""dy"":-65,""t"":1841},{""x"":611,""y"":220,""dx"":120,""dy"":-61,""t"":1874},{""x"":599,""y"":212,""dx"":108,""dy"":-69,""t"":1907},{""x"":579,""y"":231,""dx"":88,""dy"":-50,""t"":1941},{""x"":608,""y"":273,""dx"":117,""dy"":-8,""t"":1976},{""x"":602,""y"":252,""dx"":111,""dy"":-29,""t"":2010},{""x"":600,""y"":220,""dx"":109,""dy"":-61,""t"":2044},{""x"":576,""y"":234,""dx"":85,""dy"":-47,""t"":2078},{""x"":598,""y"":196,""dx"":107,""dy"":-85,""t"":2112},{""x"":594,""y"":195,""dx"":103,""dy"":-86,""t"":2146},{""x"":604,""y"":166,""dx"":113,""dy"":-115,""t"":2179},{""x"":647,""y"":237,""dx"":156,""dy"":-44,""t"":2214},{""x"":667,""y"":274,""dx"":176,""dy"":-7,""t"":2248},{""x"":633,""y"":277,""dx"":142,""dy"":-4,""t"":2282},{""x"":642,""y"":311,""dx"":151,""dy"":30,""t"":2316},{""x"":649,""y"":321,""dx"":158,""dy"":40,""t"":2349},{""x"":606,""y"":339,""dx"":115,""dy"":58,""t"":2384},{""x"":596,""y"":324,""dx"":105,""dy"":43,""t"":2448},{""x"":588,""y"":311,""dx"":97,""dy"":30,""t"":2454},{""x"":562,""y"":284,""dx"":71,""dy"":3,""t"":2486},{""x"":550,""y"":282,""dx"":59,""dy"":1,""t"":2521},{""x"":551,""y"":277,""dx"":60,""dy"":-4,""t"":2554},{""x"":551,""y"":263,""dx"":60,""dy"":-18,""t"":2587},{""x"":531,""y"":270,""dx"":40,""dy"":-11,""t"":2621},{""x"":516,""y"":266,""dx"":25,""dy"":-15,""t"":2656},{""x"":526,""y"":279,""dx"":35,""dy"":-2,""t"":2690},{""x"":509,""y"":280,""dx"":18,""dy"":-1,""t"":2723},{""x"":509,""y"":291,""dx"":18,""dy"":10,""t"":2758},{""x"":515,""y"":336,""dx"":24,""dy"":55,""t"":2791},{""x"":489,""y"":337,""dx"":-2,""dy"":56,""t"":2827},{""x"":460,""y"":360,""dx"":-31,""dy"":79,""t"":2860},{""x"":472,""y"":367,""dx"":-19,""dy"":86,""t"":2893},{""x"":468,""y"":349,""dx"":-23,""dy"":68,""t"":2927},{""x"":463,""y"":354,""dx"":-28,""dy"":73,""t"":2962}],[{""x"":1597,""y"":275,""dx"":146,""dy"":-6,""t"":4016},{""x"":1583,""y"":292,""dx"":132,""dy"":11,""t"":4050},{""x"":1575,""y"":305,""dx"":124,""dy"":24,""t"":4085},{""x"":1557,""y"":306,""dx"":106,""dy"":25,""t"":4118},{""x"":1557,""y"":309,""dx"":106,""dy"":28,""t"":4152},{""x"":1562,""y"":307,""dx"":111,""dy"":26,""t"":4185},{""x"":1529,""y"":282,""dx"":78,""dy"":1,""t"":4220},{""x"":1508,""y"":307,""dx"":57,""dy"":26,""t"":4255},{""x"":1492,""y"":317,""dx"":41,""dy"":36,""t"":4288},{""x"":1512,""y"":340,""dx"":61,""dy"":59,""t"":4322},{""x"":1523,""y"":349,""dx"":72,""dy"":68,""t"":4356},{""x"":1508,""y"":324,""dx"":57,""dy"":43,""t"":4390},{""x"":1507,""y"":298,""dx"":56,""dy"":17,""t"":4425},{""x"":1509,""y"":291,""dx"":58,""dy"":10,""t"":4457},{""x"":1510,""y"":299,""dx"":59,""dy"":18,""t"":4491},{""x"":1534,""y"":290,""dx"":83,""dy"":9,""t"":4526},{""x"":1504,""y"":289,""dx"":53,""dy"":8,""t"":4560},{""x"":1495,""y"":291,""dx"":44,""dy"":10,""t"":4594},{""x"":1509,""y"":294,""dx"":58,""dy"":13,""t"":4628},{""x"":1520,""y"":297,""dx"":69,""dy"":16,""t"":4659},{""x"":1541,""y"":301,""dx"":90,""dy"":20,""t"":4696},{""x"":1529,""y"":327,""dx"":78,""dy"":46,""t"":4731},{""x"":1532,""y"":325,""dx"":81,""dy"":44,""t"":4764},{""x"":1524,""y"":322,""dx"":73,""dy"":41,""t"":4798},{""x"":1532,""y"":314,""dx"":81,""dy"":33,""t"":4832},{""x"":1529,""y"":323,""dx"":78,""dy"":42,""t"":4865},{""x"":1511,""y"":378,""dx"":60,""dy"":97,""t"":4900},{""x"":1478,""y"":370,""dx"":27,""dy"":89,""t"":4935},{""x"":1440,""y"":356,""dx"":-11,""dy"":75,""t"":4967},{""x"":1440,""y"":357,""dx"":-11,""dy"":76,""t"":5001},{""x"":1422,""y"":368,""dx"":-29,""dy"":87,""t"":5035},{""x"":1407,""y"":377,""dx"":-44,""dy"":96,""t"":5068},{""x"":1417,""y"":399,""dx"":-34,""dy"":118,""t"":5105},{""x"":1415,""y"":407,""dx"":-36,""dy"":126,""t"":5138},{""x"":1417,""y"":430,""dx"":-34,""dy"":149,""t"":5172},{""x"":1435,""y"":400,""dx"":-16,""dy"":119,""t"":5207},{""x"":1441,""y"":393,""dx"":-10,""dy"":112,""t"":5239},{""x"":1454,""y"":368,""dx"":3,""dy"":87,""t"":5274},{""x"":1451,""y"":373,""dx"":0,""dy"":92,""t"":5307},{""x"":1448,""y"":380,""dx"":-3,""dy"":99,""t"":5341},{""x"":1477,""y"":373,""dx"":26,""dy"":92,""t"":5376},{""x"":1484,""y"":365,""dx"":33,""dy"":84,""t"":5410},{""x"":1488,""y"":325,""dx"":37,""dy"":44,""t"":5444},{""x"":1480,""y"":299,""dx"":29,""dy"":18,""t"":5478},{""x"":1496,""y"":291,""dx"":45,""dy"":10,""t"":5511},{""x"":1494,""y"":281,""dx"":43,""dy"":0,""t"":5545},{""x"":1483,""y"":283,""dx"":32,""dy"":2,""t"":5579},{""x"":1488,""y"":292,""dx"":37,""dy"":11,""t"":5614},{""x"":1464,""y"":298,""dx"":13,""dy"":17,""t"":5647},{""x"":1466,""y"":283,""dx"":15,""dy"":2,""t"":5682},{""x"":1508,""y"":277,""dx"":57,""dy"":-4,""t"":5716},{""x"":1488,""y"":278,""dx"":37,""dy"":-3,""t"":5749},{""x"":1497,""y"":291,""dx"":46,""dy"":10,""t"":5784},{""x"":1520,""y"":297,""dx"":69,""dy"":16,""t"":5818},{""x"":1512,""y"":323,""dx"":61,""dy"":42,""t"":5852},{""x"":1477,""y"":289,""dx"":26,""dy"":8,""t"":5886},{""x"":1440,""y"":238,""dx"":-11,""dy"":-43,""t"":5920},{""x"":1431,""y"":263,""dx"":-20,""dy"":-18,""t"":5954},{""x"":1454,""y"":310,""dx"":3,""dy"":29,""t"":5987}],[{""x"":814,""y"":446,""dx"":-157,""dy"":-105,""t"":7007},{""x"":838,""y"":395,""dx"":-133,""dy"":-156,""t"":7042},{""x"":848,""y"":400,""dx"":-123,""dy"":-151,""t"":7076},{""x"":861,""y"":444,""dx"":-110,""dy"":-107,""t"":7110},{""x"":865,""y"":433,""dx"":-106,""dy"":-118,""t"":7143},{""x"":849,""y"":412,""dx"":-122,""dy"":-139,""t"":7178},{""x"":864,""y"":397,""dx"":-107,""dy"":-154,""t"":7211},{""x"":877,""y"":385,""dx"":-94,""dy"":-166,""t"":7245},{""x"":864,""y"":413,""dx"":-107,""dy"":-138,""t"":7280},{""x"":879,""y"":388,""dx"":-92,""dy"":-163,""t"":7314},{""x"":889,""y"":374,""dx"":-82,""dy"":-177,""t"":7348},{""x"":892,""y"":406,""dx"":-79,""dy"":-145,""t"":7381},{""x"":875,""y"":392,""dx"":-96,""dy"":-159,""t"":7415},{""x"":886,""y"":443,""dx"":-85,""dy"":-108,""t"":7450},{""x"":902,""y"":464,""dx"":-69,""dy"":-87,""t"":7485},{""x"":888,""y"":486,""dx"":-83,""dy"":-65,""t"":7517},{""x"":901,""y"":461,""dx"":-70,""dy"":-90,""t"":7552},{""x"":925,""y"":497,""dx"":-46,""dy"":-54,""t"":7586},{""x"":917,""y"":476,""dx"":-54,""dy"":-75,""t"":7620},{""x"":896,""y"":438,""dx"":-75,""dy"":-113,""t"":7653},{""x"":884,""y"":462,""dx"":-87,""dy"":-89,""t"":7688},{""x"":901,""y"":436,""dx"":-70,""dy"":-115,""t"":7722},{""x"":907,""y"":443,""dx"":-64,""dy"":-108,""t"":7756},{""x"":897,""y"":439,""dx"":-74,""dy"":-112,""t"":7789},{""x"":923,""y"":483,""dx"":-48,""dy"":-68,""t"":7823},{""x"":898,""y"":484,""dx"":-73,""dy"":-67,""t"":7858},{""x"":897,""y"":456,""dx"":-74,""dy"":-95,""t"":7891},{""x"":904,""y"":436,""dx"":-67,""dy"":-115,""t"":7925},{""x"":898,""y"":458,""dx"":-73,""dy"":-93,""t"":7960},{""x"":855,""y"":474,""dx"":-116,""dy"":-77,""t"":7995},{""x"":841,""y"":496,""dx"":-130,""dy"":-55,""t"":8028},{""x"":804,""y"":473,""dx"":-167,""dy"":-78,""t"":8062},{""x"":811,""y"":462,""dx"":-160,""dy"":-89,""t"":8096},{""x"":808,""y"":489,""dx"":-163,""dy"":-62,""t"":8129},{""x"":820,""y"":542,""dx"":-151,""dy"":-9,""t"":8164},{""x"":813,""y"":535,""dx"":-158,""dy"":-16,""t"":8197},{""x"":807,""y"":528,""dx"":-164,""dy"":-23,""t"":8230},{""x"":791,""y"":547,""dx"":-180,""dy"":-4,""t"":8265},{""x"":795,""y"":557,""dx"":-176,""dy"":6,""t"":8300},{""x"":803,""y"":570,""dx"":-168,""dy"":19,""t"":8335},{""x"":802,""y"":541,""dx"":-169,""dy"":-10,""t"":8368},{""x"":814,""y"":522,""dx"":-157,""dy"":-29,""t"":8402},{""x"":807,""y"":536,""dx"":-164,""dy"":-15,""t"":8435},{""x"":793,""y"":531,""dx"":-178,""dy"":-20,""t"":8469},{""x"":780,""y"":551,""dx"":-191,""dy"":0,""t"":8505},{""x"":796,""y"":514,""dx"":-175,""dy"":-37,""t"":8538},{""x"":782,""y"":507,""dx"":-189,""dy"":-44,""t"":8571},{""x"":790,""y"":502,""dx"":-181,""dy"":-49,""t"":8605},{""x"":795,""y"":529,""dx"":-176,""dy"":-22,""t"":8637},{""x"":800,""y"":545,""dx"":-171,""dy"":-6,""t"":8674},{""x"":799,""y"":534,""dx"":-172,""dy"":-17,""t"":8707},{""x"":810,""y"":500,""dx"":-161,""dy"":-51,""t"":8741},{""x"":802,""y"":502,""dx"":-169,""dy"":-49,""t"":8776},{""x"":813,""y"":473,""dx"":-158,""dy"":-78,""t"":8810},{""x"":805,""y"":481,""dx"":-166,""dy"":-70,""t"":8844},{""x"":808,""y"":500,""dx"":-163,""dy"":-51,""t"":8878},{""x"":789,""y"":487,""dx"":-182,""dy"":-64,""t"":8912},{""x"":791,""y"":514,""dx"":-180,""dy"":-37,""t"":8945},{""x"":801,""y"":548,""dx"":-170,""dy"":-3,""t"":8979}],[{""x"":607,""y"":729,""dx"":116,""dy"":-92,""t"":10034},{""x"":584,""y"":684,""dx"":93,""dy"":-137,""t"":10068},{""x"":567,""y"":640,""dx"":76,""dy"":-181,""t"":10101},{""x"":565,""y"":604,""dx"":74,""dy"":-217,""t"":10136},{""x"":572,""y"":565,""dx"":81,""dy"":-256,""t"":10169},{""x"":575,""y"":567,""dx"":84,""dy"":-254,""t"":10204},{""x"":578,""y"":571,""dx"":87,""dy"":-250,""t"":10235},{""x"":565,""y"":600,""dx"":74,""dy"":-221,""t"":10272},{""x"":564,""y"":565,""dx"":73,""dy"":-256,""t"":10306},{""x"":573,""y"":592,""dx"":82,""dy"":-229,""t"":10339},{""x"":574,""y"":619,""dx"":83,""dy"":-202,""t"":10374},{""x"":575,""y"":636,""dx"":84,""dy"":-185,""t"":10408},{""x"":575,""y"":664,""dx"":84,""dy"":-157,""t"":10441},{""x"":576,""y"":699,""dx"":85,""dy"":-122,""t"":10477},{""x"":581,""y"":700,""dx"":90,""dy"":-121,""t"":10510},{""x"":591,""y"":718,""dx"":100,""dy"":-103,""t"":10543},{""x"":591,""y"":687,""dx"":100,""dy"":-134,""t"":10577},{""x"":576,""y"":677,""dx"":85,""dy"":-144,""t"":10611},{""x"":551,""y"":676,""dx"":60,""dy"":-145,""t"":10646},{""x"":558,""y"":673,""dx"":67,""dy"":-148,""t"":10681},{""x"":550,""y"":673,""dx"":59,""dy"":-148,""t"":10714},{""x"":551,""y"":699,""dx"":60,""dy"":-122,""t"":10747},{""x"":546,""y"":718,""dx"":55,""dy"":-103,""t"":10781},{""x"":568,""y"":748,""dx"":77,""dy"":-73,""t"":10816},{""x"":576,""y"":767,""dx"":85,""dy"":-54,""t"":10850},{""x"":586,""y"":737,""dx"":95,""dy"":-84,""t"":10884},{""x"":591,""y"":718,""dx"":100,""dy"":-103,""t"":10918},{""x"":592,""y"":719,""dx"":101,""dy"":-102,""t"":10952},{""x"":601,""y"":720,""dx"":110,""dy"":-101,""t"":10985},{""x"":603,""y"":719,""dx"":112,""dy"":-102,""t"":11019},{""x"":602,""y"":715,""dx"":111,""dy"":-106,""t"":11054},{""x"":599,""y"":712,""dx"":108,""dy"":-109,""t"":11088},{""x"":592,""y"":708,""dx"":101,""dy"":-113,""t"":11122},{""x"":613,""y"":726,""dx"":122,""dy"":-95,""t"":11156},{""x"":608,""y"":711,""dx"":117,""dy"":-110,""t"":11190},{""x"":588,""y"":676,""dx"":97,""dy"":-145,""t"":11224},{""x"":588,""y"":689,""dx"":97,""dy"":-132,""t"":11258},{""x"":591,""y"":708,""dx"":100,""dy"":-113,""t"":11291},{""x"":578,""y"":717,""dx"":87,""dy"":-104,""t"":11326},{""x"":546,""y"":717,""dx"":55,""dy"":-104,""t"":11361},{""x"":541,""y"":712,""dx"":50,""dy"":-109,""t"":11394},{""x"":546,""y"":729,""dx"":55,""dy"":-92,""t"":11428},{""x"":550,""y"":708,""dx"":59,""dy"":-113,""t"":11462},{""x"":503,""y"":690,""dx"":12,""dy"":-131,""t"":11496},{""x"":507,""y"":697,""dx"":16,""dy"":-124,""t"":11529},{""x"":545,""y"":732,""dx"":54,""dy"":-89,""t"":11602},{""x"":543,""y"":738,""dx"":52,""dy"":-83,""t"":11631},{""x"":545,""y"":743,""dx"":54,""dy"":-78,""t"":11666},{""x"":543,""y"":746,""dx"":52,""dy"":-75,""t"":11701},{""x"":547,""y"":735,""dx"":56,""dy"":-86,""t"":11734},{""x"":558,""y"":735,""dx"":67,""dy"":-86,""t"":11768},{""x"":566,""y"":736,""dx"":75,""dy"":-85,""t"":11800},{""x"":566,""y"":699,""dx"":75,""dy"":-122,""t"":11836},{""x"":602,""y"":722,""dx"":111,""dy"":-99,""t"":11870},{""x"":615,""y"":699,""dx"":124,""dy"":-122,""t"":11904},{""x"":606,""y"":678,""dx"":115,""dy"":-143,""t"":11937},{""x"":616,""y"":671,""dx"":125,""dy"":-150,""t"":11973},{""x"":606,""y"":661,""dx"":115,""dy"":-160,""t"":12005}],[{""x"":1428,""y"":796,""dx"":-23,""dy"":-25,""t"":13027},{""x"":1402,""y"":815,""dx"":-49,""dy"":-6,""t"":13061},{""x"":1409,""y"":789,""dx"":-42,""dy"":-32,""t"":13094},{""x"":1343,""y"":809,""dx"":-108,""dy"":-12,""t"":13127},{""x"":1362,""y"":841,""dx"":-89,""dy"":20,""t"":13161},{""x"":1367,""y"":839,""dx"":-84,""dy"":18,""t"":13195},{""x"":1312,""y"":842,""dx"":-139,""dy"":21,""t"":13230},{""x"":1342,""y"":869,""dx"":-109,""dy"":48,""t"":13265},{""x"":1357,""y"":864,""dx"":-94,""dy"":43,""t"":13298},{""x"":1360,""y"":868,""dx"":-91,""dy"":47,""t"":13332},{""x"":1362,""y"":870,""dx"":-89,""dy"":49,""t"":13364},{""x"":1386,""y"":899,""dx"":-65,""dy"":78,""t"":13400},{""x"":1356,""y"":877,""dx"":-95,""dy"":56,""t"":13434},{""x"":1325,""y"":888,""dx"":-126,""dy"":67,""t"":13468},{""x"":1307,""y"":869,""dx"":-144,""dy"":48,""t"":13501},{""x"":1327,""y"":837,""dx"":-124,""dy"":16,""t"":13535},{""x"":1327,""y"":843,""dx"":-124,""dy"":22,""t"":13569},{""x"":1338,""y"":840,""dx"":-113,""dy"":19,""t"":13605},{""x"":1347,""y"":826,""dx"":-104,""dy"":5,""t"":13638},{""x"":1360,""y"":829,""dx"":-91,""dy"":8,""t"":13672},{""x"":1342,""y"":869,""dx"":-109,""dy"":48,""t"":13706},{""x"":1344,""y"":869,""dx"":-107,""dy"":48,""t"":13740},{""x"":1351,""y"":902,""dx"":-100,""dy"":81,""t"":13772},{""x"":1356,""y"":915,""dx"":-95,""dy"":94,""t"":13808},{""x"":1341,""y"":930,""dx"":-110,""dy"":109,""t"":13842},{""x"":1306,""y"":951,""dx"":-145,""dy"":130,""t"":13876},{""x"":1294,""y"":954,""dx"":-157,""dy"":133,""t"":13909},{""x"":1348,""y"":969,""dx"":-103,""dy"":148,""t"":13944},{""x"":1296,""y"":962,""dx"":-155,""dy"":141,""t"":13978},{""x"":1289,""y"":935,""dx"":-162,""dy"":114,""t"":14012},{""x"":1265,""y"":922,""dx"":-186,""dy"":101,""t"":14046},{""x"":1266,""y"":907,""dx"":-185,""dy"":86,""t"":14080},{""x"":1270,""y"":919,""dx"":-181,""dy"":98,""t"":14114},{""x"":1251,""y"":915,""dx"":-200,""dy"":94,""t"":14148},{""x"":1246,""y"":905,""dx"":-205,""dy"":84,""t"":14181},{""x"":1232,""y"":907,""dx"":-219,""dy"":86,""t"":14215},{""x"":1230,""y"":857,""dx"":-221,""dy"":36,""t"":14249},{""x"":1251,""y"":846,""dx"":-200,""dy"":25,""t"":14284},{""x"":1255,""y"":852,""dx"":-196,""dy"":31,""t"":14317},{""x"":1251,""y"":864,""dx"":-200,""dy"":43,""t"":14352},{""x"":1234,""y"":854,""dx"":-217,""dy"":33,""t"":14387},{""x"":1272,""y"":867,""dx"":-179,""dy"":46,""t"":14420},{""x"":1286,""y"":883,""dx"":-165,""dy"":62,""t"":14454},{""x"":1271,""y"":900,""dx"":-180,""dy"":79,""t"":14488},{""x"":1265,""y"":929,""dx"":-186,""dy"":108,""t"":14521},{""x"":1265,""y"":916,""dx"":-186,""dy"":95,""t"":14557},{""x"":1263,""y"":928,""dx"":-188,""dy"":107,""t"":14590},{""x"":1293,""y"":927,""dx"":-158,""dy"":106,""t"":14624},{""x"":1250,""y"":937,""dx"":-201,""dy"":116,""t"":14658},{""x"":1226,""y"":903,""dx"":-225,""dy"":82,""t"":14691},{""x"":1281,""y"":867,""dx"":-170,""dy"":46,""t"":14726},{""x"":1281,""y"":823,""dx"":-170,""dy"":2,""t"":14759},{""x"":1314,""y"":854,""dx"":-137,""dy"":33,""t"":14793},{""x"":1356,""y"":902,""dx"":-95,""dy"":81,""t"":14828},{""x"":1374,""y"":905,""dx"":-77,""dy"":84,""t"":14862},{""x"":1356,""y"":909,""dx"":-95,""dy"":88,""t"":14895},{""x"":1388,""y"":909,""dx"":-63,""dy"":88,""t"":14929},{""x"":1403,""y"":872,""dx"":-48,""dy"":51,""t"":14964},{""x"":1380,""y"":868,""dx"":-71,""dy"":47,""t"":14997},{""x"":1370,""y"":826,""dx"":-81,""dy"":5,""t"":15031}]]","[100,100,98.30508474576271,84.48275862068965,71.66666666666667]","[{""x"":89.08474576271186,""y"":-11.40677966101695,""r"":74.48503278621843},{""x"":42.23728813559322,""y"":40.79661016949152,""r"":44.10864143627226},{""x"":-127.54237288135593,""y"":-74.10169491525424,""r"":65.59776842288635},{""x"":82.65517241379311,""y"":-131.44827586206895,""r"":62.77840004525008},{""x"":-133.85,""y"":59.65,""r"":93.77171172426691}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.32","validate","","","","","","","","","",""
"","html-keyboard-response","9","45343","0.0-5.0-0.0","","","","","4727"," ","","","<p>回忆实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是 2500 毫秒的样本展示，1000毫秒的空白间隔后，会有一个目标刺激的提示。</p> <p>要求：记忆所呈现刺激物的位置，根据提示选择对应刺激的位置，根据数字键盘的 "" 4 "" ,"" 8 "","" 6 "","" 2 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续。</p>","","","","","","","","","","","","","","","",""
