"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2361","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2369","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","7243","0.0-2.0-0.0","","","","","4872","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","8555","0.0-2.0-1.0","","","","","1311","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","10790","0.0-3.0","","","","","","","","813","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","11735","0.0-4.0-0.0","","","","","943","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","22078","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","22795","0.0-4.0-2.0","","","","","717","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","40389","0.0-4.0-3.0","","","","","","","","","","[[{""x"":526,""y"":563,""dx"":35,""dy"":282,""t"":988},{""x"":531,""y"":577,""dx"":40,""dy"":296,""t"":1024},{""x"":533,""y"":589,""dx"":42,""dy"":308,""t"":1055},{""x"":542,""y"":606,""dx"":51,""dy"":325,""t"":1090},{""x"":550,""y"":611,""dx"":59,""dy"":330,""t"":1124},{""x"":555,""y"":609,""dx"":64,""dy"":328,""t"":1159},{""x"":560,""y"":606,""dx"":69,""dy"":325,""t"":1192},{""x"":558,""y"":599,""dx"":67,""dy"":318,""t"":1226},{""x"":557,""y"":589,""dx"":66,""dy"":308,""t"":1261},{""x"":561,""y"":581,""dx"":70,""dy"":300,""t"":1294},{""x"":562,""y"":572,""dx"":71,""dy"":291,""t"":1327},{""x"":561,""y"":568,""dx"":70,""dy"":287,""t"":1363},{""x"":555,""y"":579,""dx"":64,""dy"":298,""t"":1395},{""x"":545,""y"":587,""dx"":54,""dy"":306,""t"":1429},{""x"":527,""y"":586,""dx"":36,""dy"":305,""t"":1465},{""x"":520,""y"":604,""dx"":29,""dy"":323,""t"":1497},{""x"":532,""y"":610,""dx"":41,""dy"":329,""t"":1531},{""x"":535,""y"":606,""dx"":44,""dy"":325,""t"":1567},{""x"":551,""y"":602,""dx"":60,""dy"":321,""t"":1599},{""x"":563,""y"":597,""dx"":72,""dy"":316,""t"":1633},{""x"":576,""y"":578,""dx"":85,""dy"":297,""t"":1669},{""x"":600,""y"":588,""dx"":109,""dy"":307,""t"":1702},{""x"":606,""y"":583,""dx"":115,""dy"":302,""t"":1735},{""x"":608,""y"":564,""dx"":117,""dy"":283,""t"":1771},{""x"":595,""y"":557,""dx"":104,""dy"":276,""t"":1803},{""x"":601,""y"":560,""dx"":110,""dy"":279,""t"":1837},{""x"":587,""y"":569,""dx"":96,""dy"":288,""t"":1873},{""x"":578,""y"":585,""dx"":87,""dy"":304,""t"":1906},{""x"":568,""y"":587,""dx"":77,""dy"":306,""t"":1939},{""x"":539,""y"":592,""dx"":48,""dy"":311,""t"":1973},{""x"":549,""y"":558,""dx"":58,""dy"":277,""t"":2009},{""x"":549,""y"":507,""dx"":58,""dy"":226,""t"":2042},{""x"":550,""y"":490,""dx"":59,""dy"":209,""t"":2076},{""x"":539,""y"":454,""dx"":48,""dy"":173,""t"":2111},{""x"":537,""y"":444,""dx"":46,""dy"":163,""t"":2143},{""x"":531,""y"":438,""dx"":40,""dy"":157,""t"":2177},{""x"":523,""y"":449,""dx"":32,""dy"":168,""t"":2213},{""x"":516,""y"":459,""dx"":25,""dy"":178,""t"":2244},{""x"":532,""y"":484,""dx"":41,""dy"":203,""t"":2279},{""x"":539,""y"":504,""dx"":48,""dy"":223,""t"":2313},{""x"":530,""y"":526,""dx"":39,""dy"":245,""t"":2347},{""x"":544,""y"":543,""dx"":53,""dy"":262,""t"":2383},{""x"":546,""y"":558,""dx"":55,""dy"":277,""t"":2415},{""x"":553,""y"":573,""dx"":62,""dy"":292,""t"":2450},{""x"":569,""y"":577,""dx"":78,""dy"":296,""t"":2485},{""x"":574,""y"":589,""dx"":83,""dy"":308,""t"":2518},{""x"":571,""y"":558,""dx"":80,""dy"":277,""t"":2552},{""x"":583,""y"":528,""dx"":92,""dy"":247,""t"":2589},{""x"":588,""y"":515,""dx"":97,""dy"":234,""t"":2620},{""x"":588,""y"":500,""dx"":97,""dy"":219,""t"":2653},{""x"":592,""y"":465,""dx"":101,""dy"":184,""t"":2688},{""x"":599,""y"":468,""dx"":108,""dy"":187,""t"":2724},{""x"":590,""y"":471,""dx"":99,""dy"":190,""t"":2756},{""x"":590,""y"":467,""dx"":99,""dy"":186,""t"":2790},{""x"":565,""y"":459,""dx"":74,""dy"":178,""t"":2826},{""x"":559,""y"":443,""dx"":68,""dy"":162,""t"":2857},{""x"":546,""y"":418,""dx"":55,""dy"":137,""t"":2892},{""x"":556,""y"":405,""dx"":65,""dy"":124,""t"":2926},{""x"":563,""y"":400,""dx"":72,""dy"":119,""t"":2959}],[{""x"":1495,""y"":248,""dx"":44,""dy"":-33,""t"":4015},{""x"":1518,""y"":257,""dx"":67,""dy"":-24,""t"":4047},{""x"":1539,""y"":267,""dx"":88,""dy"":-14,""t"":4081},{""x"":1546,""y"":272,""dx"":95,""dy"":-9,""t"":4118},{""x"":1554,""y"":278,""dx"":103,""dy"":-3,""t"":4149},{""x"":1555,""y"":277,""dx"":104,""dy"":-4,""t"":4183},{""x"":1545,""y"":287,""dx"":94,""dy"":6,""t"":4219},{""x"":1500,""y"":276,""dx"":49,""dy"":-5,""t"":4251},{""x"":1488,""y"":276,""dx"":37,""dy"":-5,""t"":4285},{""x"":1460,""y"":256,""dx"":9,""dy"":-25,""t"":4319},{""x"":1453,""y"":260,""dx"":2,""dy"":-21,""t"":4355},{""x"":1450,""y"":257,""dx"":-1,""dy"":-24,""t"":4388},{""x"":1456,""y"":275,""dx"":5,""dy"":-6,""t"":4421},{""x"":1444,""y"":264,""dx"":-7,""dy"":-17,""t"":4457},{""x"":1444,""y"":271,""dx"":-7,""dy"":-10,""t"":4489},{""x"":1441,""y"":274,""dx"":-10,""dy"":-7,""t"":4523},{""x"":1443,""y"":288,""dx"":-8,""dy"":7,""t"":4559},{""x"":1440,""y"":297,""dx"":-11,""dy"":16,""t"":4591},{""x"":1441,""y"":304,""dx"":-10,""dy"":23,""t"":4625},{""x"":1429,""y"":278,""dx"":-22,""dy"":-3,""t"":4662},{""x"":1430,""y"":289,""dx"":-21,""dy"":8,""t"":4693},{""x"":1412,""y"":276,""dx"":-39,""dy"":-5,""t"":4727},{""x"":1414,""y"":294,""dx"":-37,""dy"":13,""t"":4763},{""x"":1426,""y"":298,""dx"":-25,""dy"":17,""t"":4795},{""x"":1413,""y"":304,""dx"":-38,""dy"":23,""t"":4829},{""x"":1420,""y"":300,""dx"":-31,""dy"":19,""t"":4865},{""x"":1442,""y"":301,""dx"":-9,""dy"":20,""t"":4899},{""x"":1453,""y"":288,""dx"":2,""dy"":7,""t"":4931},{""x"":1465,""y"":278,""dx"":14,""dy"":-3,""t"":4967},{""x"":1473,""y"":275,""dx"":22,""dy"":-6,""t"":5000},{""x"":1483,""y"":271,""dx"":32,""dy"":-10,""t"":5033},{""x"":1465,""y"":260,""dx"":14,""dy"":-21,""t"":5069},{""x"":1431,""y"":253,""dx"":-20,""dy"":-28,""t"":5101},{""x"":1428,""y"":254,""dx"":-23,""dy"":-27,""t"":5135},{""x"":1427,""y"":266,""dx"":-24,""dy"":-15,""t"":5171},{""x"":1417,""y"":275,""dx"":-34,""dy"":-6,""t"":5203},{""x"":1410,""y"":287,""dx"":-41,""dy"":6,""t"":5237},{""x"":1402,""y"":284,""dx"":-49,""dy"":3,""t"":5273},{""x"":1415,""y"":287,""dx"":-36,""dy"":6,""t"":5305},{""x"":1409,""y"":290,""dx"":-42,""dy"":9,""t"":5339},{""x"":1408,""y"":296,""dx"":-43,""dy"":15,""t"":5376},{""x"":1400,""y"":282,""dx"":-51,""dy"":1,""t"":5407},{""x"":1394,""y"":279,""dx"":-57,""dy"":-2,""t"":5442},{""x"":1407,""y"":291,""dx"":-44,""dy"":10,""t"":5477},{""x"":1402,""y"":300,""dx"":-49,""dy"":19,""t"":5510},{""x"":1398,""y"":299,""dx"":-53,""dy"":18,""t"":5543},{""x"":1372,""y"":304,""dx"":-79,""dy"":23,""t"":5577},{""x"":1372,""y"":314,""dx"":-79,""dy"":33,""t"":5614},{""x"":1395,""y"":321,""dx"":-56,""dy"":40,""t"":5646},{""x"":1394,""y"":317,""dx"":-57,""dy"":36,""t"":5680},{""x"":1381,""y"":320,""dx"":-70,""dy"":39,""t"":5715},{""x"":1396,""y"":314,""dx"":-55,""dy"":33,""t"":5747},{""x"":1410,""y"":309,""dx"":-41,""dy"":28,""t"":5781},{""x"":1411,""y"":299,""dx"":-40,""dy"":18,""t"":5817},{""x"":1428,""y"":308,""dx"":-23,""dy"":27,""t"":5848},{""x"":1436,""y"":307,""dx"":-15,""dy"":26,""t"":5883},{""x"":1438,""y"":305,""dx"":-13,""dy"":24,""t"":5917},{""x"":1439,""y"":304,""dx"":-12,""dy"":23,""t"":5950},{""x"":1426,""y"":297,""dx"":-25,""dy"":16,""t"":5987}],[{""x"":979,""y"":665,""dx"":8,""dy"":114,""t"":7007},{""x"":982,""y"":679,""dx"":11,""dy"":128,""t"":7039},{""x"":983,""y"":681,""dx"":12,""dy"":130,""t"":7073},{""x"":987,""y"":700,""dx"":16,""dy"":149,""t"":7109},{""x"":999,""y"":701,""dx"":28,""dy"":150,""t"":7141},{""x"":1005,""y"":702,""dx"":34,""dy"":151,""t"":7176},{""x"":1001,""y"":702,""dx"":30,""dy"":151,""t"":7211},{""x"":989,""y"":700,""dx"":18,""dy"":149,""t"":7243},{""x"":1003,""y"":691,""dx"":32,""dy"":140,""t"":7277},{""x"":1007,""y"":708,""dx"":36,""dy"":157,""t"":7313},{""x"":1010,""y"":698,""dx"":39,""dy"":147,""t"":7346},{""x"":997,""y"":667,""dx"":26,""dy"":116,""t"":7380},{""x"":996,""y"":660,""dx"":25,""dy"":109,""t"":7415},{""x"":995,""y"":655,""dx"":24,""dy"":104,""t"":7447},{""x"":995,""y"":653,""dx"":24,""dy"":102,""t"":7482},{""x"":991,""y"":662,""dx"":20,""dy"":111,""t"":7517},{""x"":989,""y"":656,""dx"":18,""dy"":105,""t"":7551},{""x"":986,""y"":651,""dx"":15,""dy"":100,""t"":7583},{""x"":976,""y"":643,""dx"":5,""dy"":92,""t"":7619},{""x"":969,""y"":627,""dx"":-2,""dy"":76,""t"":7653},{""x"":969,""y"":628,""dx"":-2,""dy"":77,""t"":7686},{""x"":959,""y"":612,""dx"":-12,""dy"":61,""t"":7719},{""x"":945,""y"":595,""dx"":-26,""dy"":44,""t"":7753},{""x"":943,""y"":614,""dx"":-28,""dy"":63,""t"":7789},{""x"":944,""y"":609,""dx"":-27,""dy"":58,""t"":7821},{""x"":945,""y"":590,""dx"":-26,""dy"":39,""t"":7854},{""x"":959,""y"":614,""dx"":-12,""dy"":63,""t"":7889},{""x"":971,""y"":650,""dx"":0,""dy"":99,""t"":7925},{""x"":954,""y"":652,""dx"":-17,""dy"":101,""t"":7958},{""x"":960,""y"":680,""dx"":-11,""dy"":129,""t"":7992},{""x"":969,""y"":692,""dx"":-2,""dy"":141,""t"":8027},{""x"":966,""y"":705,""dx"":-5,""dy"":154,""t"":8059},{""x"":985,""y"":719,""dx"":14,""dy"":168,""t"":8094},{""x"":965,""y"":708,""dx"":-6,""dy"":157,""t"":8127},{""x"":958,""y"":723,""dx"":-13,""dy"":172,""t"":8164},{""x"":961,""y"":729,""dx"":-10,""dy"":178,""t"":8195},{""x"":980,""y"":722,""dx"":9,""dy"":171,""t"":8230},{""x"":989,""y"":707,""dx"":18,""dy"":156,""t"":8265},{""x"":1006,""y"":701,""dx"":35,""dy"":150,""t"":8298},{""x"":1012,""y"":697,""dx"":41,""dy"":146,""t"":8332},{""x"":1015,""y"":713,""dx"":44,""dy"":162,""t"":8366},{""x"":1017,""y"":721,""dx"":46,""dy"":170,""t"":8399},{""x"":1009,""y"":706,""dx"":38,""dy"":155,""t"":8434},{""x"":982,""y"":686,""dx"":11,""dy"":135,""t"":8470},{""x"":944,""y"":657,""dx"":-27,""dy"":106,""t"":8501},{""x"":918,""y"":635,""dx"":-53,""dy"":84,""t"":8535},{""x"":902,""y"":635,""dx"":-69,""dy"":84,""t"":8571},{""x"":894,""y"":637,""dx"":-77,""dy"":86,""t"":8603},{""x"":891,""y"":629,""dx"":-80,""dy"":78,""t"":8637},{""x"":893,""y"":633,""dx"":-78,""dy"":82,""t"":8674},{""x"":875,""y"":636,""dx"":-96,""dy"":85,""t"":8705},{""x"":883,""y"":648,""dx"":-88,""dy"":97,""t"":8739},{""x"":878,""y"":656,""dx"":-93,""dy"":105,""t"":8775},{""x"":896,""y"":672,""dx"":-75,""dy"":121,""t"":8807},{""x"":906,""y"":661,""dx"":-65,""dy"":110,""t"":8841},{""x"":892,""y"":664,""dx"":-79,""dy"":113,""t"":8877},{""x"":877,""y"":655,""dx"":-94,""dy"":104,""t"":8909},{""x"":925,""y"":676,""dx"":-46,""dy"":125,""t"":8943},{""x"":933,""y"":646,""dx"":-38,""dy"":95,""t"":8979}],[{""x"":585,""y"":656,""dx"":94,""dy"":-165,""t"":10033},{""x"":580,""y"":652,""dx"":89,""dy"":-169,""t"":10066},{""x"":595,""y"":644,""dx"":104,""dy"":-177,""t"":10099},{""x"":556,""y"":665,""dx"":65,""dy"":-156,""t"":10135},{""x"":558,""y"":663,""dx"":67,""dy"":-158,""t"":10167},{""x"":538,""y"":681,""dx"":47,""dy"":-140,""t"":10201},{""x"":563,""y"":688,""dx"":72,""dy"":-133,""t"":10237},{""x"":585,""y"":681,""dx"":94,""dy"":-140,""t"":10269},{""x"":606,""y"":679,""dx"":115,""dy"":-142,""t"":10304},{""x"":622,""y"":672,""dx"":131,""dy"":-149,""t"":10339},{""x"":627,""y"":671,""dx"":136,""dy"":-150,""t"":10372},{""x"":610,""y"":681,""dx"":119,""dy"":-140,""t"":10405},{""x"":622,""y"":682,""dx"":131,""dy"":-139,""t"":10441},{""x"":597,""y"":700,""dx"":106,""dy"":-121,""t"":10473},{""x"":578,""y"":705,""dx"":87,""dy"":-116,""t"":10507},{""x"":578,""y"":717,""dx"":87,""dy"":-104,""t"":10543},{""x"":598,""y"":682,""dx"":107,""dy"":-139,""t"":10576},{""x"":600,""y"":705,""dx"":109,""dy"":-116,""t"":10610},{""x"":608,""y"":728,""dx"":117,""dy"":-93,""t"":10643},{""x"":610,""y"":735,""dx"":119,""dy"":-86,""t"":10679},{""x"":623,""y"":735,""dx"":132,""dy"":-86,""t"":10711},{""x"":614,""y"":729,""dx"":123,""dy"":-92,""t"":10745},{""x"":609,""y"":719,""dx"":118,""dy"":-102,""t"":10781},{""x"":612,""y"":719,""dx"":121,""dy"":-102,""t"":10813},{""x"":612,""y"":719,""dx"":121,""dy"":-102,""t"":10847},{""x"":618,""y"":715,""dx"":127,""dy"":-106,""t"":10883},{""x"":603,""y"":736,""dx"":112,""dy"":-85,""t"":10915},{""x"":580,""y"":748,""dx"":89,""dy"":-73,""t"":10950},{""x"":569,""y"":755,""dx"":78,""dy"":-66,""t"":10985},{""x"":568,""y"":748,""dx"":77,""dy"":-73,""t"":11018},{""x"":552,""y"":758,""dx"":61,""dy"":-63,""t"":11051},{""x"":551,""y"":756,""dx"":60,""dy"":-65,""t"":11086},{""x"":555,""y"":766,""dx"":64,""dy"":-55,""t"":11122},{""x"":581,""y"":746,""dx"":90,""dy"":-75,""t"":11153},{""x"":590,""y"":726,""dx"":99,""dy"":-95,""t"":11188},{""x"":591,""y"":721,""dx"":100,""dy"":-100,""t"":11223},{""x"":574,""y"":733,""dx"":83,""dy"":-88,""t"":11256},{""x"":582,""y"":737,""dx"":91,""dy"":-84,""t"":11290},{""x"":563,""y"":760,""dx"":72,""dy"":-61,""t"":11325},{""x"":561,""y"":771,""dx"":70,""dy"":-50,""t"":11357},{""x"":541,""y"":785,""dx"":50,""dy"":-36,""t"":11391},{""x"":535,""y"":781,""dx"":44,""dy"":-40,""t"":11426},{""x"":544,""y"":785,""dx"":53,""dy"":-36,""t"":11461},{""x"":557,""y"":792,""dx"":66,""dy"":-29,""t"":11493},{""x"":577,""y"":781,""dx"":86,""dy"":-40,""t"":11528},{""x"":568,""y"":769,""dx"":77,""dy"":-52,""t"":11565},{""x"":554,""y"":765,""dx"":63,""dy"":-56,""t"":11596},{""x"":550,""y"":749,""dx"":59,""dy"":-72,""t"":11630},{""x"":571,""y"":765,""dx"":80,""dy"":-56,""t"":11665},{""x"":596,""y"":759,""dx"":105,""dy"":-62,""t"":11698},{""x"":546,""y"":760,""dx"":55,""dy"":-61,""t"":11732},{""x"":521,""y"":764,""dx"":30,""dy"":-57,""t"":11767},{""x"":502,""y"":761,""dx"":11,""dy"":-60,""t"":11799},{""x"":487,""y"":770,""dx"":-4,""dy"":-51,""t"":11834},{""x"":484,""y"":771,""dx"":-7,""dy"":-50,""t"":11870},{""x"":509,""y"":767,""dx"":18,""dy"":-54,""t"":11902},{""x"":532,""y"":757,""dx"":41,""dy"":-64,""t"":11936},{""x"":580,""y"":759,""dx"":89,""dy"":-62,""t"":11971},{""x"":598,""y"":752,""dx"":107,""dy"":-69,""t"":12003}],[{""x"":1294,""y"":499,""dx"":-157,""dy"":-322,""t"":13023},{""x"":1302,""y"":512,""dx"":-149,""dy"":-309,""t"":13059},{""x"":1307,""y"":519,""dx"":-144,""dy"":-302,""t"":13091},{""x"":1293,""y"":536,""dx"":-158,""dy"":-285,""t"":13125},{""x"":1324,""y"":558,""dx"":-127,""dy"":-263,""t"":13161},{""x"":1325,""y"":578,""dx"":-126,""dy"":-243,""t"":13193},{""x"":1347,""y"":600,""dx"":-104,""dy"":-221,""t"":13227},{""x"":1314,""y"":569,""dx"":-137,""dy"":-252,""t"":13263},{""x"":1316,""y"":603,""dx"":-135,""dy"":-218,""t"":13295},{""x"":1329,""y"":627,""dx"":-122,""dy"":-194,""t"":13329},{""x"":1335,""y"":646,""dx"":-116,""dy"":-175,""t"":13365},{""x"":1347,""y"":660,""dx"":-104,""dy"":-161,""t"":13397},{""x"":1352,""y"":671,""dx"":-99,""dy"":-150,""t"":13431},{""x"":1363,""y"":679,""dx"":-88,""dy"":-142,""t"":13467},{""x"":1357,""y"":708,""dx"":-94,""dy"":-113,""t"":13499},{""x"":1367,""y"":699,""dx"":-84,""dy"":-122,""t"":13533},{""x"":1372,""y"":698,""dx"":-79,""dy"":-123,""t"":13569},{""x"":1371,""y"":693,""dx"":-80,""dy"":-128,""t"":13602},{""x"":1368,""y"":676,""dx"":-83,""dy"":-145,""t"":13635},{""x"":1367,""y"":666,""dx"":-84,""dy"":-155,""t"":13671},{""x"":1369,""y"":651,""dx"":-82,""dy"":-170,""t"":13703},{""x"":1327,""y"":654,""dx"":-124,""dy"":-167,""t"":13737},{""x"":1311,""y"":637,""dx"":-140,""dy"":-184,""t"":13773},{""x"":1247,""y"":604,""dx"":-204,""dy"":-217,""t"":13805},{""x"":1245,""y"":596,""dx"":-206,""dy"":-225,""t"":13840},{""x"":1246,""y"":593,""dx"":-205,""dy"":-228,""t"":13875},{""x"":1247,""y"":579,""dx"":-204,""dy"":-242,""t"":13907},{""x"":1262,""y"":559,""dx"":-189,""dy"":-262,""t"":13942},{""x"":1271,""y"":554,""dx"":-180,""dy"":-267,""t"":13977},{""x"":1282,""y"":560,""dx"":-169,""dy"":-261,""t"":14009},{""x"":1290,""y"":562,""dx"":-161,""dy"":-259,""t"":14043},{""x"":1298,""y"":551,""dx"":-153,""dy"":-270,""t"":14079},{""x"":1322,""y"":561,""dx"":-129,""dy"":-260,""t"":14111},{""x"":1327,""y"":564,""dx"":-124,""dy"":-257,""t"":14145},{""x"":1332,""y"":578,""dx"":-119,""dy"":-243,""t"":14181},{""x"":1326,""y"":575,""dx"":-125,""dy"":-246,""t"":14213},{""x"":1321,""y"":572,""dx"":-130,""dy"":-249,""t"":14246},{""x"":1314,""y"":574,""dx"":-137,""dy"":-247,""t"":14281},{""x"":1295,""y"":581,""dx"":-156,""dy"":-240,""t"":14317},{""x"":1292,""y"":572,""dx"":-159,""dy"":-249,""t"":14349},{""x"":1272,""y"":575,""dx"":-179,""dy"":-246,""t"":14383},{""x"":1283,""y"":593,""dx"":-168,""dy"":-228,""t"":14420},{""x"":1289,""y"":583,""dx"":-162,""dy"":-238,""t"":14451},{""x"":1294,""y"":585,""dx"":-157,""dy"":-236,""t"":14485},{""x"":1306,""y"":579,""dx"":-145,""dy"":-242,""t"":14521},{""x"":1306,""y"":582,""dx"":-145,""dy"":-239,""t"":14553},{""x"":1337,""y"":599,""dx"":-114,""dy"":-222,""t"":14587},{""x"":1366,""y"":594,""dx"":-85,""dy"":-227,""t"":14622},{""x"":1371,""y"":654,""dx"":-80,""dy"":-167,""t"":14655},{""x"":1375,""y"":700,""dx"":-76,""dy"":-121,""t"":14691},{""x"":1397,""y"":693,""dx"":-54,""dy"":-128,""t"":14723},{""x"":1402,""y"":688,""dx"":-49,""dy"":-133,""t"":14757},{""x"":1399,""y"":718,""dx"":-52,""dy"":-103,""t"":14793},{""x"":1415,""y"":693,""dx"":-36,""dy"":-128,""t"":14825},{""x"":1409,""y"":720,""dx"":-42,""dy"":-101,""t"":14859},{""x"":1413,""y"":721,""dx"":-38,""dy"":-100,""t"":14895},{""x"":1402,""y"":740,""dx"":-49,""dy"":-81,""t"":14928},{""x"":1409,""y"":734,""dx"":-42,""dy"":-87,""t"":14961},{""x"":1400,""y"":752,""dx"":-51,""dy"":-69,""t"":14997}]]","[16.94915254237288,100,100,96.61016949152543,35.59322033898305]","[{""x"":67.52542372881356,""y"":258.89830508474574,""r"":55.34007318468403},{""x"":-10.610169491525424,""y"":4.728813559322034,""r"":32.92474858268441},{""x"":-9.830508474576272,""y"":117.03389830508475,""r"":54.07743392139761},{""x"":83.16949152542372,""y"":-90.89830508474576,""r"":40.69591764908091},{""x"":-120.16949152542372,""y"":-201.05084745762713,""r"":67.2449163169102}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
"","html-button-response","9","40916","0.0-4.0-4.0-0.0-0.0","","","","","527","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
