"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","41111","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","41117","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","53845","0.0-2.0-0.0","","","","","12726","{""name"":""张小雨"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","55525","0.0-2.0-1.0","","","","","1678","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","83499","0.0-3.0","","","","","","","","2302","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","84421","0.0-4.0-0.0","","","","","920","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","95917","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","101926","0.0-4.0-2.0","","","","","6008","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","119413","0.0-4.0-3.0","","","","","","","","","","[[{""x"":772,""y"":525,""dx"":281,""dy"":244,""t"":990},{""x"":730,""y"":560,""dx"":239,""dy"":279,""t"":1023},{""x"":673,""y"":540,""dx"":182,""dy"":259,""t"":1058},{""x"":658,""y"":535,""dx"":167,""dy"":254,""t"":1092},{""x"":646,""y"":503,""dx"":155,""dy"":222,""t"":1126},{""x"":631,""y"":457,""dx"":140,""dy"":176,""t"":1159},{""x"":666,""y"":440,""dx"":175,""dy"":159,""t"":1195},{""x"":611,""y"":403,""dx"":120,""dy"":122,""t"":1228},{""x"":630,""y"":377,""dx"":139,""dy"":96,""t"":1261},{""x"":592,""y"":339,""dx"":101,""dy"":58,""t"":1295},{""x"":593,""y"":349,""dx"":102,""dy"":68,""t"":1330},{""x"":566,""y"":314,""dx"":75,""dy"":33,""t"":1364},{""x"":527,""y"":269,""dx"":36,""dy"":-12,""t"":1398},{""x"":533,""y"":280,""dx"":42,""dy"":-1,""t"":1432},{""x"":558,""y"":281,""dx"":67,""dy"":0,""t"":1466},{""x"":519,""y"":276,""dx"":28,""dy"":-5,""t"":1500},{""x"":548,""y"":289,""dx"":57,""dy"":8,""t"":1534},{""x"":534,""y"":319,""dx"":43,""dy"":38,""t"":1568},{""x"":595,""y"":292,""dx"":104,""dy"":11,""t"":1603},{""x"":605,""y"":300,""dx"":114,""dy"":19,""t"":1636},{""x"":576,""y"":321,""dx"":85,""dy"":40,""t"":1669},{""x"":629,""y"":292,""dx"":138,""dy"":11,""t"":1704},{""x"":640,""y"":287,""dx"":149,""dy"":6,""t"":1738},{""x"":683,""y"":294,""dx"":192,""dy"":13,""t"":1772},{""x"":739,""y"":296,""dx"":248,""dy"":15,""t"":1805},{""x"":774,""y"":290,""dx"":283,""dy"":9,""t"":1840},{""x"":635,""y"":258,""dx"":144,""dy"":-23,""t"":1875},{""x"":654,""y"":305,""dx"":163,""dy"":24,""t"":1908},{""x"":718,""y"":278,""dx"":227,""dy"":-3,""t"":1942},{""x"":735,""y"":346,""dx"":244,""dy"":65,""t"":1976},{""x"":655,""y"":318,""dx"":164,""dy"":37,""t"":2010},{""x"":621,""y"":286,""dx"":130,""dy"":5,""t"":2044},{""x"":565,""y"":288,""dx"":74,""dy"":7,""t"":2075},{""x"":597,""y"":301,""dx"":106,""dy"":20,""t"":2111},{""x"":620,""y"":288,""dx"":129,""dy"":7,""t"":2146},{""x"":660,""y"":292,""dx"":169,""dy"":11,""t"":2180},{""x"":629,""y"":254,""dx"":138,""dy"":-27,""t"":2215},{""x"":671,""y"":270,""dx"":180,""dy"":-11,""t"":2248},{""x"":684,""y"":272,""dx"":193,""dy"":-9,""t"":2282},{""x"":637,""y"":262,""dx"":146,""dy"":-19,""t"":2315},{""x"":648,""y"":260,""dx"":157,""dy"":-21,""t"":2351},{""x"":622,""y"":284,""dx"":131,""dy"":3,""t"":2384},{""x"":605,""y"":310,""dx"":114,""dy"":29,""t"":2418},{""x"":552,""y"":327,""dx"":61,""dy"":46,""t"":2452},{""x"":508,""y"":341,""dx"":17,""dy"":60,""t"":2484},{""x"":478,""y"":335,""dx"":-13,""dy"":54,""t"":2520},{""x"":489,""y"":326,""dx"":-2,""dy"":45,""t"":2554},{""x"":480,""y"":312,""dx"":-11,""dy"":31,""t"":2588},{""x"":445,""y"":306,""dx"":-46,""dy"":25,""t"":2623},{""x"":467,""y"":298,""dx"":-24,""dy"":17,""t"":2656},{""x"":491,""y"":295,""dx"":0,""dy"":14,""t"":2689},{""x"":527,""y"":317,""dx"":36,""dy"":36,""t"":2724},{""x"":500,""y"":320,""dx"":9,""dy"":39,""t"":2758},{""x"":456,""y"":317,""dx"":-35,""dy"":36,""t"":2792},{""x"":522,""y"":325,""dx"":31,""dy"":44,""t"":2828},{""x"":656,""y"":359,""dx"":165,""dy"":78,""t"":2859},{""x"":790,""y"":368,""dx"":299,""dy"":87,""t"":2893},{""x"":922,""y"":347,""dx"":431,""dy"":66,""t"":2928},{""x"":1005,""y"":352,""dx"":514,""dy"":71,""t"":2962}],[{""x"":1249,""y"":398,""dx"":-202,""dy"":117,""t"":4015},{""x"":1232,""y"":387,""dx"":-219,""dy"":106,""t"":4047},{""x"":1242,""y"":394,""dx"":-209,""dy"":113,""t"":4084},{""x"":1249,""y"":351,""dx"":-202,""dy"":70,""t"":4119},{""x"":1219,""y"":335,""dx"":-232,""dy"":54,""t"":4152},{""x"":1275,""y"":351,""dx"":-176,""dy"":70,""t"":4186},{""x"":1294,""y"":350,""dx"":-157,""dy"":69,""t"":4220},{""x"":1292,""y"":369,""dx"":-159,""dy"":88,""t"":4255},{""x"":1312,""y"":377,""dx"":-139,""dy"":96,""t"":4287},{""x"":1299,""y"":379,""dx"":-152,""dy"":98,""t"":4322},{""x"":1319,""y"":393,""dx"":-132,""dy"":112,""t"":4357},{""x"":1351,""y"":405,""dx"":-100,""dy"":124,""t"":4390},{""x"":1359,""y"":421,""dx"":-92,""dy"":140,""t"":4423},{""x"":1366,""y"":435,""dx"":-85,""dy"":154,""t"":4455},{""x"":1372,""y"":466,""dx"":-79,""dy"":185,""t"":4491},{""x"":1420,""y"":525,""dx"":-31,""dy"":244,""t"":4525},{""x"":1370,""y"":577,""dx"":-81,""dy"":296,""t"":4559},{""x"":1335,""y"":579,""dx"":-116,""dy"":298,""t"":4594},{""x"":1327,""y"":578,""dx"":-124,""dy"":297,""t"":4628},{""x"":1262,""y"":572,""dx"":-189,""dy"":291,""t"":4663},{""x"":1271,""y"":546,""dx"":-180,""dy"":265,""t"":4695},{""x"":1266,""y"":518,""dx"":-185,""dy"":237,""t"":4729},{""x"":1278,""y"":497,""dx"":-173,""dy"":216,""t"":4764},{""x"":1278,""y"":446,""dx"":-173,""dy"":165,""t"":4798},{""x"":1239,""y"":426,""dx"":-212,""dy"":145,""t"":4832},{""x"":1219,""y"":405,""dx"":-232,""dy"":124,""t"":4866},{""x"":1210,""y"":379,""dx"":-241,""dy"":98,""t"":4900},{""x"":1196,""y"":384,""dx"":-255,""dy"":103,""t"":4934},{""x"":1211,""y"":389,""dx"":-240,""dy"":108,""t"":4968},{""x"":1221,""y"":372,""dx"":-230,""dy"":91,""t"":5002},{""x"":1243,""y"":361,""dx"":-208,""dy"":80,""t"":5035},{""x"":1277,""y"":322,""dx"":-174,""dy"":41,""t"":5071},{""x"":1290,""y"":302,""dx"":-161,""dy"":21,""t"":5104},{""x"":1269,""y"":317,""dx"":-182,""dy"":36,""t"":5138},{""x"":1265,""y"":309,""dx"":-186,""dy"":28,""t"":5172},{""x"":1246,""y"":328,""dx"":-205,""dy"":47,""t"":5206},{""x"":1250,""y"":314,""dx"":-201,""dy"":33,""t"":5240},{""x"":1291,""y"":319,""dx"":-160,""dy"":38,""t"":5274},{""x"":1325,""y"":327,""dx"":-126,""dy"":46,""t"":5307},{""x"":1303,""y"":338,""dx"":-148,""dy"":57,""t"":5342},{""x"":1299,""y"":332,""dx"":-152,""dy"":51,""t"":5376},{""x"":1324,""y"":359,""dx"":-127,""dy"":78,""t"":5410},{""x"":1312,""y"":365,""dx"":-139,""dy"":84,""t"":5445},{""x"":1312,""y"":388,""dx"":-139,""dy"":107,""t"":5478},{""x"":1343,""y"":405,""dx"":-108,""dy"":124,""t"":5512},{""x"":1351,""y"":406,""dx"":-100,""dy"":125,""t"":5546},{""x"":1305,""y"":400,""dx"":-146,""dy"":119,""t"":5579},{""x"":1317,""y"":423,""dx"":-134,""dy"":142,""t"":5614},{""x"":1274,""y"":430,""dx"":-177,""dy"":149,""t"":5645},{""x"":1299,""y"":419,""dx"":-152,""dy"":138,""t"":5683},{""x"":1336,""y"":422,""dx"":-115,""dy"":141,""t"":5716},{""x"":1307,""y"":440,""dx"":-144,""dy"":159,""t"":5750},{""x"":1268,""y"":434,""dx"":-183,""dy"":153,""t"":5784},{""x"":1265,""y"":409,""dx"":-186,""dy"":128,""t"":5818},{""x"":1256,""y"":402,""dx"":-195,""dy"":121,""t"":5851},{""x"":1280,""y"":387,""dx"":-171,""dy"":106,""t"":5887},{""x"":1309,""y"":401,""dx"":-142,""dy"":120,""t"":5923},{""x"":1337,""y"":396,""dx"":-114,""dy"":115,""t"":5954},{""x"":1320,""y"":386,""dx"":-131,""dy"":105,""t"":5988}],[{""x"":1109,""y"":560,""dx"":138,""dy"":9,""t"":7008},{""x"":1093,""y"":553,""dx"":122,""dy"":2,""t"":7042},{""x"":1073,""y"":513,""dx"":102,""dy"":-38,""t"":7075},{""x"":1066,""y"":464,""dx"":95,""dy"":-87,""t"":7110},{""x"":1085,""y"":485,""dx"":114,""dy"":-66,""t"":7144},{""x"":1116,""y"":475,""dx"":145,""dy"":-76,""t"":7178},{""x"":1092,""y"":445,""dx"":121,""dy"":-106,""t"":7212},{""x"":1084,""y"":435,""dx"":113,""dy"":-116,""t"":7246},{""x"":1092,""y"":434,""dx"":121,""dy"":-117,""t"":7280},{""x"":1103,""y"":410,""dx"":132,""dy"":-141,""t"":7313},{""x"":1097,""y"":379,""dx"":126,""dy"":-172,""t"":7348},{""x"":1103,""y"":385,""dx"":132,""dy"":-166,""t"":7381},{""x"":1108,""y"":393,""dx"":137,""dy"":-158,""t"":7416},{""x"":1107,""y"":389,""dx"":136,""dy"":-162,""t"":7450},{""x"":1103,""y"":387,""dx"":132,""dy"":-164,""t"":7483},{""x"":1088,""y"":389,""dx"":117,""dy"":-162,""t"":7518},{""x"":1111,""y"":396,""dx"":140,""dy"":-155,""t"":7552},{""x"":1112,""y"":430,""dx"":141,""dy"":-121,""t"":7586},{""x"":1117,""y"":456,""dx"":146,""dy"":-95,""t"":7617},{""x"":1125,""y"":479,""dx"":154,""dy"":-72,""t"":7653},{""x"":1133,""y"":502,""dx"":162,""dy"":-49,""t"":7688},{""x"":1112,""y"":483,""dx"":141,""dy"":-68,""t"":7723},{""x"":1103,""y"":479,""dx"":132,""dy"":-72,""t"":7755},{""x"":1117,""y"":485,""dx"":146,""dy"":-66,""t"":7790},{""x"":1121,""y"":499,""dx"":150,""dy"":-52,""t"":7824},{""x"":1102,""y"":484,""dx"":131,""dy"":-67,""t"":7858},{""x"":1095,""y"":434,""dx"":124,""dy"":-117,""t"":7891},{""x"":1100,""y"":435,""dx"":129,""dy"":-116,""t"":7926},{""x"":1098,""y"":428,""dx"":127,""dy"":-123,""t"":7960},{""x"":1105,""y"":423,""dx"":134,""dy"":-128,""t"":7995},{""x"":1099,""y"":446,""dx"":128,""dy"":-105,""t"":8028},{""x"":1078,""y"":463,""dx"":107,""dy"":-88,""t"":8063},{""x"":1084,""y"":438,""dx"":113,""dy"":-113,""t"":8096},{""x"":1065,""y"":447,""dx"":94,""dy"":-104,""t"":8130},{""x"":1080,""y"":446,""dx"":109,""dy"":-105,""t"":8164},{""x"":1064,""y"":426,""dx"":93,""dy"":-125,""t"":8198},{""x"":1081,""y"":412,""dx"":110,""dy"":-139,""t"":8232},{""x"":1080,""y"":415,""dx"":109,""dy"":-136,""t"":8266},{""x"":1085,""y"":407,""dx"":114,""dy"":-144,""t"":8300},{""x"":1083,""y"":396,""dx"":112,""dy"":-155,""t"":8333},{""x"":1100,""y"":386,""dx"":129,""dy"":-165,""t"":8367},{""x"":1117,""y"":389,""dx"":146,""dy"":-162,""t"":8401},{""x"":1137,""y"":383,""dx"":166,""dy"":-168,""t"":8436},{""x"":1149,""y"":373,""dx"":178,""dy"":-178,""t"":8470},{""x"":1134,""y"":388,""dx"":163,""dy"":-163,""t"":8504},{""x"":1104,""y"":393,""dx"":133,""dy"":-158,""t"":8538},{""x"":1083,""y"":400,""dx"":112,""dy"":-151,""t"":8572},{""x"":1087,""y"":406,""dx"":116,""dy"":-145,""t"":8606},{""x"":1101,""y"":411,""dx"":130,""dy"":-140,""t"":8639},{""x"":1074,""y"":424,""dx"":103,""dy"":-127,""t"":8674},{""x"":1087,""y"":407,""dx"":116,""dy"":-144,""t"":8708},{""x"":1109,""y"":407,""dx"":138,""dy"":-144,""t"":8742},{""x"":1088,""y"":401,""dx"":117,""dy"":-150,""t"":8776},{""x"":1095,""y"":411,""dx"":124,""dy"":-140,""t"":8809},{""x"":1081,""y"":407,""dx"":110,""dy"":-144,""t"":8845},{""x"":986,""y"":467,""dx"":15,""dy"":-84,""t"":8878},{""x"":913,""y"":541,""dx"":-58,""dy"":-10,""t"":8912},{""x"":874,""y"":565,""dx"":-97,""dy"":14,""t"":8946},{""x"":851,""y"":625,""dx"":-120,""dy"":74,""t"":8980},{""x"":827,""y"":681,""dx"":-144,""dy"":130,""t"":9015}],[{""x"":801,""y"":757,""dx"":310,""dy"":-64,""t"":10034},{""x"":792,""y"":766,""dx"":301,""dy"":-55,""t"":10068},{""x"":804,""y"":761,""dx"":313,""dy"":-60,""t"":10102},{""x"":822,""y"":751,""dx"":331,""dy"":-70,""t"":10136},{""x"":773,""y"":705,""dx"":282,""dy"":-116,""t"":10170},{""x"":784,""y"":707,""dx"":293,""dy"":-114,""t"":10204},{""x"":772,""y"":709,""dx"":281,""dy"":-112,""t"":10239},{""x"":767,""y"":696,""dx"":276,""dy"":-125,""t"":10272},{""x"":740,""y"":682,""dx"":249,""dy"":-139,""t"":10306},{""x"":717,""y"":662,""dx"":226,""dy"":-159,""t"":10340},{""x"":693,""y"":622,""dx"":202,""dy"":-199,""t"":10373},{""x"":692,""y"":624,""dx"":201,""dy"":-197,""t"":10408},{""x"":660,""y"":649,""dx"":169,""dy"":-172,""t"":10442},{""x"":659,""y"":587,""dx"":168,""dy"":-234,""t"":10476},{""x"":632,""y"":528,""dx"":141,""dy"":-293,""t"":10509},{""x"":644,""y"":494,""dx"":153,""dy"":-327,""t"":10544},{""x"":637,""y"":461,""dx"":146,""dy"":-360,""t"":10578},{""x"":667,""y"":500,""dx"":176,""dy"":-321,""t"":10612},{""x"":661,""y"":509,""dx"":170,""dy"":-312,""t"":10646},{""x"":661,""y"":480,""dx"":170,""dy"":-341,""t"":10681},{""x"":663,""y"":490,""dx"":172,""dy"":-331,""t"":10713},{""x"":678,""y"":505,""dx"":187,""dy"":-316,""t"":10747},{""x"":682,""y"":504,""dx"":191,""dy"":-317,""t"":10782},{""x"":676,""y"":509,""dx"":185,""dy"":-312,""t"":10816},{""x"":666,""y"":529,""dx"":175,""dy"":-292,""t"":10850},{""x"":651,""y"":519,""dx"":160,""dy"":-302,""t"":10884},{""x"":664,""y"":518,""dx"":173,""dy"":-303,""t"":10919},{""x"":651,""y"":557,""dx"":160,""dy"":-264,""t"":10952},{""x"":663,""y"":567,""dx"":172,""dy"":-254,""t"":10986},{""x"":690,""y"":584,""dx"":199,""dy"":-237,""t"":11019},{""x"":704,""y"":597,""dx"":213,""dy"":-224,""t"":11055},{""x"":710,""y"":604,""dx"":219,""dy"":-217,""t"":11088},{""x"":745,""y"":622,""dx"":254,""dy"":-199,""t"":11122},{""x"":758,""y"":642,""dx"":267,""dy"":-179,""t"":11155},{""x"":753,""y"":633,""dx"":262,""dy"":-188,""t"":11187},{""x"":770,""y"":633,""dx"":279,""dy"":-188,""t"":11223},{""x"":752,""y"":618,""dx"":261,""dy"":-203,""t"":11258},{""x"":741,""y"":633,""dx"":250,""dy"":-188,""t"":11291},{""x"":718,""y"":646,""dx"":227,""dy"":-175,""t"":11325},{""x"":722,""y"":668,""dx"":231,""dy"":-153,""t"":11359},{""x"":678,""y"":649,""dx"":187,""dy"":-172,""t"":11394},{""x"":691,""y"":650,""dx"":200,""dy"":-171,""t"":11428},{""x"":677,""y"":663,""dx"":186,""dy"":-158,""t"":11462},{""x"":677,""y"":672,""dx"":186,""dy"":-149,""t"":11496},{""x"":647,""y"":662,""dx"":156,""dy"":-159,""t"":11530},{""x"":631,""y"":675,""dx"":140,""dy"":-146,""t"":11564},{""x"":643,""y"":686,""dx"":152,""dy"":-135,""t"":11598},{""x"":634,""y"":688,""dx"":143,""dy"":-133,""t"":11632},{""x"":645,""y"":703,""dx"":154,""dy"":-118,""t"":11666},{""x"":635,""y"":713,""dx"":144,""dy"":-108,""t"":11700},{""x"":617,""y"":709,""dx"":126,""dy"":-112,""t"":11734},{""x"":597,""y"":706,""dx"":106,""dy"":-115,""t"":11768},{""x"":624,""y"":665,""dx"":133,""dy"":-156,""t"":11802},{""x"":634,""y"":677,""dx"":143,""dy"":-144,""t"":11836},{""x"":668,""y"":687,""dx"":177,""dy"":-134,""t"":11869},{""x"":714,""y"":647,""dx"":223,""dy"":-174,""t"":11904},{""x"":689,""y"":695,""dx"":198,""dy"":-126,""t"":11939},{""x"":682,""y"":721,""dx"":191,""dy"":-100,""t"":11972},{""x"":691,""y"":699,""dx"":200,""dy"":-122,""t"":12006}],[{""x"":1159,""y"":786,""dx"":-292,""dy"":-35,""t"":13026},{""x"":1174,""y"":772,""dx"":-277,""dy"":-49,""t"":13060},{""x"":1194,""y"":769,""dx"":-257,""dy"":-52,""t"":13094},{""x"":1229,""y"":768,""dx"":-222,""dy"":-53,""t"":13128},{""x"":1268,""y"":754,""dx"":-183,""dy"":-67,""t"":13163},{""x"":1248,""y"":750,""dx"":-203,""dy"":-71,""t"":13196},{""x"":1291,""y"":730,""dx"":-160,""dy"":-91,""t"":13230},{""x"":1296,""y"":699,""dx"":-155,""dy"":-122,""t"":13264},{""x"":1305,""y"":693,""dx"":-146,""dy"":-128,""t"":13299},{""x"":1331,""y"":659,""dx"":-120,""dy"":-162,""t"":13333},{""x"":1328,""y"":658,""dx"":-123,""dy"":-163,""t"":13366},{""x"":1305,""y"":671,""dx"":-146,""dy"":-150,""t"":13400},{""x"":1285,""y"":691,""dx"":-166,""dy"":-130,""t"":13434},{""x"":1252,""y"":719,""dx"":-199,""dy"":-102,""t"":13469},{""x"":1231,""y"":722,""dx"":-220,""dy"":-99,""t"":13502},{""x"":1225,""y"":736,""dx"":-226,""dy"":-85,""t"":13536},{""x"":1217,""y"":774,""dx"":-234,""dy"":-47,""t"":13570},{""x"":1220,""y"":770,""dx"":-231,""dy"":-51,""t"":13604},{""x"":1189,""y"":750,""dx"":-262,""dy"":-71,""t"":13638},{""x"":1166,""y"":740,""dx"":-285,""dy"":-81,""t"":13672},{""x"":1191,""y"":726,""dx"":-260,""dy"":-95,""t"":13706},{""x"":1188,""y"":705,""dx"":-263,""dy"":-116,""t"":13740},{""x"":1239,""y"":666,""dx"":-212,""dy"":-155,""t"":13774},{""x"":1234,""y"":694,""dx"":-217,""dy"":-127,""t"":13808},{""x"":1223,""y"":721,""dx"":-228,""dy"":-100,""t"":13841},{""x"":1208,""y"":718,""dx"":-243,""dy"":-103,""t"":13876},{""x"":1215,""y"":703,""dx"":-236,""dy"":-118,""t"":13910},{""x"":1187,""y"":694,""dx"":-264,""dy"":-127,""t"":13943},{""x"":1204,""y"":694,""dx"":-247,""dy"":-127,""t"":13978},{""x"":1215,""y"":696,""dx"":-236,""dy"":-125,""t"":14012},{""x"":1232,""y"":706,""dx"":-219,""dy"":-115,""t"":14046},{""x"":1262,""y"":669,""dx"":-189,""dy"":-152,""t"":14080},{""x"":1270,""y"":667,""dx"":-181,""dy"":-154,""t"":14113},{""x"":1310,""y"":654,""dx"":-141,""dy"":-167,""t"":14148},{""x"":1278,""y"":679,""dx"":-173,""dy"":-142,""t"":14182},{""x"":1250,""y"":675,""dx"":-201,""dy"":-146,""t"":14216},{""x"":1227,""y"":683,""dx"":-224,""dy"":-138,""t"":14250},{""x"":1223,""y"":731,""dx"":-228,""dy"":-90,""t"":14283},{""x"":1225,""y"":723,""dx"":-226,""dy"":-98,""t"":14318},{""x"":1220,""y"":745,""dx"":-231,""dy"":-76,""t"":14350},{""x"":1216,""y"":703,""dx"":-235,""dy"":-118,""t"":14386},{""x"":1233,""y"":727,""dx"":-218,""dy"":-94,""t"":14420},{""x"":1236,""y"":742,""dx"":-215,""dy"":-79,""t"":14453},{""x"":1248,""y"":750,""dx"":-203,""dy"":-71,""t"":14488},{""x"":1238,""y"":756,""dx"":-213,""dy"":-65,""t"":14522},{""x"":1260,""y"":728,""dx"":-191,""dy"":-93,""t"":14556},{""x"":1238,""y"":732,""dx"":-213,""dy"":-89,""t"":14589},{""x"":1229,""y"":728,""dx"":-222,""dy"":-93,""t"":14623},{""x"":1262,""y"":724,""dx"":-189,""dy"":-97,""t"":14658},{""x"":1229,""y"":702,""dx"":-222,""dy"":-119,""t"":14691},{""x"":1221,""y"":738,""dx"":-230,""dy"":-83,""t"":14725},{""x"":1208,""y"":760,""dx"":-243,""dy"":-61,""t"":14757},{""x"":1208,""y"":774,""dx"":-243,""dy"":-47,""t"":14794},{""x"":1246,""y"":755,""dx"":-205,""dy"":-66,""t"":14827},{""x"":1267,""y"":762,""dx"":-184,""dy"":-59,""t"":14862},{""x"":1280,""y"":793,""dx"":-171,""dy"":-28,""t"":14896},{""x"":1322,""y"":771,""dx"":-129,""dy"":-50,""t"":14930},{""x"":1360,""y"":796,""dx"":-91,""dy"":-25,""t"":14963},{""x"":1369,""y"":804,""dx"":-82,""dy"":-17,""t"":14998},{""x"":1362,""y"":745,""dx"":-89,""dy"":-76,""t"":15032}]]","[76.27118644067797,47.45762711864407,80,8.47457627118644,16.666666666666664]","[{""x"":127.16949152542372,""y"":50.271186440677965,""r"":85.05930472505788},{""x"":-161.0677966101695,""y"":123.15254237288136,""r"":61.09573538721854},{""x"":110.1,""y"":-106.5,""r"":66.88478195954336},{""x"":202.3728813559322,""y"":-190.57627118644066,""r"":76.67041466509833},{""x"":-205.23333333333332,""y"":-95.16666666666667,""r"":72.22821582020765}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
"","html-button-response","9","120270","0.0-4.0-4.0-0.0-0.0","","","","","856","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
