"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","html-keyboard-response","10","59638","0.0-5.0-1.0","","","","","1237"," ","","","<p>本次试验包含2个刺激物。根据数字键盘的 "" 4 "","" 6 ""进行选择响应,如果不记得或者不存在选择"" 5 ""。</p> <p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","61519","0.0-5.0-2.0","","","","","1377"," ","","","<p>要求：记忆项目的形状。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","12","62535","0.0-5.0-3.0-0.0","","","","","null","null","","","","","","","","","recall","[""5"",""6"",""4"",""4"",""6"",""5"",""6"",""5"",""4"",""5"",""5"",""6"",""4"",""4"",""5"",""4"",""6"",""6"",""6"",""5"",""4"",""6"",""6"",""4"",""4"",""5"",""5"",""4"",""6"",""5"",""6"",""4"",""4"",""5"",""6"",""5""]","1500","2","shape","","","","","",""
"","canvas-keyboard-response","13","64548","0.0-5.0-3.0-1.0","","","","","null","null","","","[""rect"",""circle""]","","","","","","","","","2","","[{""x"":659,""y"":778,""t"":4},{""x"":729,""y"":772,""t"":46},{""x"":751,""y"":750,""t"":83},{""x"":816,""y"":737,""t"":107},{""x"":799,""y"":740,""t"":153},{""x"":869,""y"":722,""t"":180},{""x"":892,""y"":715,""t"":214},{""x"":923,""y"":713,""t"":244},{""x"":900,""y"":746,""t"":276},{""x"":844,""y"":778,""t"":311},{""x"":756,""y"":811,""t"":344},{""x"":719,""y"":827,""t"":388},{""x"":709,""y"":840,""t"":417},{""x"":664,""y"":835,""t"":447},{""x"":616,""y"":818,""t"":482},{""x"":603,""y"":814,""t"":514},{""x"":680,""y"":901,""t"":554},{""x"":753,""y"":980,""t"":580},{""x"":840,""y"":1052,""t"":618},{""x"":921,""y"":1057,""t"":649},{""x"":1006,""y"":1057,""t"":682},{""x"":1087,""y"":1061,""t"":730},{""x"":1155,""y"":1006,""t"":762},{""x"":1215,""y"":979,""t"":787},{""x"":1239,""y"":934,""t"":820},{""x"":1262,""y"":911,""t"":856},{""x"":1315,""y"":892,""t"":888},{""x"":1352,""y"":856,""t"":922},{""x"":1364,""y"":830,""t"":966},{""x"":1387,""y"":815,""t"":997},{""x"":1394,""y"":797,""t"":1029},{""x"":1340,""y"":801,""t"":1058},{""x"":1275,""y"":811,""t"":1096},{""x"":1127,""y"":821,""t"":1126},{""x"":1032,""y"":834,""t"":1161},{""x"":941,""y"":838,""t"":1193},{""x"":896,""y"":850,""t"":1231},{""x"":815,""y"":853,""t"":1262},{""x"":785,""y"":856,""t"":1296},{""x"":755,""y"":881,""t"":1339},{""x"":697,""y"":884,""t"":1368},{""x"":629,""y"":866,""t"":1398},{""x"":630,""y"":867,""t"":1432},{""x"":662,""y"":857,""t"":1466},{""x"":622,""y"":862,""t"":1511},{""x"":634,""y"":831,""t"":1540},{""x"":624,""y"":815,""t"":1570},{""x"":701,""y"":791,""t"":1601},{""x"":719,""y"":784,""t"":1636},{""x"":740,""y"":776,""t"":1683},{""x"":747,""y"":782,""t"":1714},{""x"":719,""y"":784,""t"":1744},{""x"":717,""y"":779,""t"":1776},{""x"":686,""y"":789,""t"":1806},{""x"":730,""y"":840,""t"":1855},{""x"":795,""y"":938,""t"":1881},{""x"":856,""y"":1035,""t"":1910},{""x"":878,""y"":1053,""t"":1941},{""x"":891,""y"":1040,""t"":1979}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","","",""
"","canvas-keyboard-response","14","66823","0.0-5.0-3.0-2.0","","","","","753","5","","","","","","","","","","","","","","","","","true","triangle","5"
"","canvas-keyboard-response","15","67853","0.0-5.0-3.0-0.1","","","","","null","null","","","","","","","","","recall","[""5"",""6"",""4"",""4"",""6"",""5"",""6"",""5"",""4"",""5"",""5"",""6"",""4"",""4"",""5"",""4"",""6"",""6"",""6"",""5"",""4"",""6"",""6"",""4"",""4"",""5"",""5"",""4"",""6"",""5"",""6"",""4"",""4"",""5"",""6"",""5""]","1500","2","shape","","","","","",""
"","canvas-keyboard-response","16","69861","0.0-5.0-3.0-1.1","","","","","null","null","","","[""triangle"",""circle""]","","","","","","","","","2","","[{""x"":925,""y"":987,""t"":3},{""x"":967,""y"":962,""t"":38},{""x"":988,""y"":911,""t"":73},{""x"":1035,""y"":878,""t"":103},{""x"":1056,""y"":835,""t"":152},{""x"":1055,""y"":820,""t"":173},{""x"":1062,""y"":819,""t"":216},{""x"":1078,""y"":812,""t"":245},{""x"":1060,""y"":797,""t"":276},{""x"":1055,""y"":786,""t"":311},{""x"":1026,""y"":774,""t"":343},{""x"":1032,""y"":780,""t"":389},{""x"":1043,""y"":759,""t"":418},{""x"":1030,""y"":750,""t"":450},{""x"":943,""y"":769,""t"":479},{""x"":889,""y"":771,""t"":512},{""x"":844,""y"":783,""t"":552},{""x"":806,""y"":780,""t"":584},{""x"":756,""y"":790,""t"":616},{""x"":714,""y"":822,""t"":653},{""x"":757,""y"":879,""t"":684},{""x"":792,""y"":972,""t"":732},{""x"":824,""y"":1050,""t"":754},{""x"":879,""y"":1095,""t"":786},{""x"":900,""y"":1104,""t"":825},{""x"":903,""y"":1098,""t"":854},{""x"":889,""y"":1083,""t"":888},{""x"":896,""y"":1051,""t"":935},{""x"":896,""y"":1005,""t"":964},{""x"":880,""y"":958,""t"":994},{""x"":871,""y"":911,""t"":1024},{""x"":875,""y"":887,""t"":1060},{""x"":857,""y"":865,""t"":1093},{""x"":809,""y"":859,""t"":1139},{""x"":793,""y"":858,""t"":1167},{""x"":843,""y"":818,""t"":1196},{""x"":932,""y"":770,""t"":1229},{""x"":1033,""y"":746,""t"":1263},{""x"":1103,""y"":696,""t"":1310},{""x"":1160,""y"":657,""t"":1330},{""x"":1185,""y"":617,""t"":1373},{""x"":1195,""y"":592,""t"":1403},{""x"":1203,""y"":569,""t"":1432},{""x"":1233,""y"":562,""t"":1467},{""x"":1237,""y"":549,""t"":1512},{""x"":1254,""y"":560,""t"":1539},{""x"":1260,""y"":536,""t"":1567},{""x"":1287,""y"":567,""t"":1606},{""x"":1288,""y"":558,""t"":1635},{""x"":1271,""y"":616,""t"":1672},{""x"":1210,""y"":714,""t"":1704},{""x"":1146,""y"":852,""t"":1748},{""x"":1140,""y"":991,""t"":1779},{""x"":1096,""y"":1081,""t"":1810},{""x"":1034,""y"":1109,""t"":1840},{""x"":998,""y"":1125,""t"":1875},{""x"":948,""y"":1109,""t"":1907},{""x"":913,""y"":1055,""t"":1944},{""x"":886,""y"":1006,""t"":1973}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","","",""
"","canvas-keyboard-response","17","71943","0.0-5.0-3.0-2.1","","","","","569","6","","","","","","","","","","","","","","","","","true","circle","6"
"","canvas-keyboard-response","18","72967","0.0-5.0-3.0-0.2","","","","","null","null","","","","","","","","","recall","[""5"",""6"",""4"",""4"",""6"",""5"",""6"",""5"",""4"",""5"",""5"",""6"",""4"",""4"",""5"",""4"",""6"",""6"",""6"",""5"",""4"",""6"",""6"",""4"",""4"",""5"",""5"",""4"",""6"",""5"",""6"",""4"",""4"",""5"",""6"",""5""]","1500","2","shape","","","","","",""
"","canvas-keyboard-response","19","74977","0.0-5.0-3.0-1.2","","","","","null","null","","","[""rect"",""circle""]","","","","","","","","","2","","[{""x"":840,""y"":937,""t"":4},{""x"":832,""y"":860,""t"":44},{""x"":830,""y"":803,""t"":72},{""x"":824,""y"":760,""t"":107},{""x"":813,""y"":718,""t"":153},{""x"":819,""y"":681,""t"":181},{""x"":802,""y"":671,""t"":208},{""x"":828,""y"":637,""t"":247},{""x"":841,""y"":619,""t"":277},{""x"":899,""y"":666,""t"":324},{""x"":891,""y"":684,""t"":346},{""x"":905,""y"":783,""t"":379},{""x"":930,""y"":888,""t"":417},{""x"":967,""y"":969,""t"":449},{""x"":998,""y"":983,""t"":480},{""x"":1044,""y"":962,""t"":523},{""x"":1125,""y"":955,""t"":552},{""x"":1178,""y"":916,""t"":582},{""x"":1195,""y"":845,""t"":618},{""x"":1210,""y"":788,""t"":649},{""x"":1202,""y"":739,""t"":695},{""x"":1215,""y"":700,""t"":723},{""x"":1214,""y"":671,""t"":752},{""x"":1225,""y"":632,""t"":790},{""x"":1226,""y"":610,""t"":820},{""x"":1242,""y"":604,""t"":859},{""x"":1219,""y"":602,""t"":890},{""x"":1221,""y"":597,""t"":922},{""x"":1216,""y"":616,""t"":961},{""x"":1199,""y"":627,""t"":993},{""x"":1114,""y"":672,""t"":1023},{""x"":999,""y"":704,""t"":1068},{""x"":935,""y"":734,""t"":1095},{""x"":862,""y"":754,""t"":1126},{""x"":814,""y"":788,""t"":1163},{""x"":759,""y"":766,""t"":1194},{""x"":751,""y"":753,""t"":1227},{""x"":704,""y"":774,""t"":1273},{""x"":648,""y"":788,""t"":1303},{""x"":619,""y"":788,""t"":1334},{""x"":583,""y"":797,""t"":1363},{""x"":567,""y"":796,""t"":1399},{""x"":574,""y"":811,""t"":1435},{""x"":584,""y"":822,""t"":1464},{""x"":596,""y"":811,""t"":1499},{""x"":623,""y"":787,""t"":1537},{""x"":637,""y"":775,""t"":1569},{""x"":659,""y"":761,""t"":1614},{""x"":678,""y"":754,""t"":1642},{""x"":665,""y"":752,""t"":1673},{""x"":712,""y"":810,""t"":1704},{""x"":745,""y"":874,""t"":1736},{""x"":815,""y"":969,""t"":1771},{""x"":880,""y"":1010,""t"":1817},{""x"":903,""y"":1019,""t"":1847},{""x"":941,""y"":1001,""t"":1877},{""x"":1001,""y"":957,""t"":1909},{""x"":1070,""y"":912,""t"":1941}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","","",""
"","canvas-keyboard-response","20","77071","0.0-5.0-3.0-2.2","","","","","578","4","","","","","","","","","","","","","","","","","true","rect","4"
"","canvas-keyboard-response","21","78096","0.0-5.0-3.0-0.3","","","","","null","null","","","","","","","","","recall","[""5"",""6"",""4"",""4"",""6"",""5"",""6"",""5"",""4"",""5"",""5"",""6"",""4"",""4"",""5"",""4"",""6"",""6"",""6"",""5"",""4"",""6"",""6"",""4"",""4"",""5"",""5"",""4"",""6"",""5"",""6"",""4"",""4"",""5"",""6"",""5""]","1500","2","shape","","","","","",""
"","canvas-keyboard-response","22","80105","0.0-5.0-3.0-1.3","","","","","null","null","","","[""circle"",""rect""]","","","","","","","","","2","","[{""x"":1118,""y"":933,""t"":5},{""x"":1114,""y"":1027,""t"":47},{""x"":1085,""y"":1073,""t"":80},{""x"":1045,""y"":1076,""t"":110},{""x"":999,""y"":1056,""t"":141},{""x"":960,""y"":1016,""t"":172},{""x"":954,""y"":976,""t"":211},{""x"":950,""y"":941,""t"":240},{""x"":947,""y"":924,""t"":277},{""x"":947,""y"":894,""t"":324},{""x"":955,""y"":871,""t"":354},{""x"":975,""y"":860,""t"":383},{""x"":969,""y"":835,""t"":412},{""x"":909,""y"":839,""t"":449},{""x"":851,""y"":834,""t"":480},{""x"":815,""y"":845,""t"":527},{""x"":776,""y"":853,""t"":554},{""x"":749,""y"":851,""t"":583},{""x"":714,""y"":852,""t"":620},{""x"":712,""y"":850,""t"":651},{""x"":653,""y"":829,""t"":684},{""x"":581,""y"":828,""t"":729},{""x"":551,""y"":827,""t"":759},{""x"":557,""y"":840,""t"":788},{""x"":575,""y"":851,""t"":820},{""x"":557,""y"":838,""t"":856},{""x"":585,""y"":852,""t"":888},{""x"":590,""y"":857,""t"":931},{""x"":605,""y"":872,""t"":964},{""x"":616,""y"":872,""t"":994},{""x"":670,""y"":906,""t"":1023},{""x"":764,""y"":1008,""t"":1059},{""x"":803,""y"":1074,""t"":1106},{""x"":820,""y"":1121,""t"":1126},{""x"":823,""y"":1126,""t"":1168},{""x"":848,""y"":1085,""t"":1199},{""x"":870,""y"":1049,""t"":1228},{""x"":909,""y"":1006,""t"":1263},{""x"":963,""y"":963,""t"":1298},{""x"":954,""y"":904,""t"":1328},{""x"":964,""y"":866,""t"":1373},{""x"":986,""y"":851,""t"":1404},{""x"":981,""y"":829,""t"":1432},{""x"":1010,""y"":834,""t"":1468},{""x"":1004,""y"":808,""t"":1500},{""x"":1041,""y"":792,""t"":1539},{""x"":1070,""y"":777,""t"":1572},{""x"":1110,""y"":741,""t"":1603},{""x"":1124,""y"":734,""t"":1636},{""x"":1162,""y"":737,""t"":1672},{""x"":1178,""y"":726,""t"":1703},{""x"":1185,""y"":742,""t"":1750},{""x"":1188,""y"":742,""t"":1781},{""x"":1187,""y"":744,""t"":1807},{""x"":1187,""y"":752,""t"":1840},{""x"":1193,""y"":772,""t"":1874},{""x"":1215,""y"":802,""t"":1921},{""x"":1183,""y"":792,""t"":1943},{""x"":1147,""y"":876,""t"":1976}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","","",""
"","canvas-keyboard-response","23","82207","0.0-5.0-3.0-2.3","","","","","592","4","","","","","","","","","","","","","","","","","true","circle","4"
"","canvas-keyboard-response","24","83227","0.0-5.0-3.0-0.4","","","","","null","null","","","","","","","","","recall","[""5"",""6"",""4"",""4"",""6"",""5"",""6"",""5"",""4"",""5"",""5"",""6"",""4"",""4"",""5"",""4"",""6"",""6"",""6"",""5"",""4"",""6"",""6"",""4"",""4"",""5"",""5"",""4"",""6"",""5"",""6"",""4"",""4"",""5"",""6"",""5""]","1500","2","shape","","","","","",""
"","canvas-keyboard-response","25","85252","0.0-5.0-3.0-1.4","","","","","null","null","","","[""triangle"",""rect""]","","","","","","","","","2","","[{""x"":1104,""y"":870,""t"":4},{""x"":1056,""y"":820,""t"":42},{""x"":969,""y"":807,""t"":77},{""x"":948,""y"":780,""t"":110},{""x"":910,""y"":744,""t"":140},{""x"":843,""y"":716,""t"":176},{""x"":804,""y"":707,""t"":207},{""x"":760,""y"":696,""t"":254},{""x"":764,""y"":700,""t"":281},{""x"":781,""y"":708,""t"":309},{""x"":795,""y"":711,""t"":347},{""x"":749,""y"":717,""t"":378},{""x"":727,""y"":753,""t"":425},{""x"":665,""y"":776,""t"":448},{""x"":656,""y"":796,""t"":480},{""x"":635,""y"":805,""t"":518},{""x"":609,""y"":809,""t"":549},{""x"":609,""y"":789,""t"":583},{""x"":733,""y"":766,""t"":627},{""x"":834,""y"":758,""t"":657},{""x"":937,""y"":731,""t"":684},{""x"":1028,""y"":704,""t"":723},{""x"":1119,""y"":668,""t"":755},{""x"":1176,""y"":654,""t"":786},{""x"":1211,""y"":657,""t"":829},{""x"":1238,""y"":673,""t"":861},{""x"":1242,""y"":722,""t"":890},{""x"":1204,""y"":872,""t"":921},{""x"":1191,""y"":962,""t"":956},{""x"":1127,""y"":995,""t"":1003},{""x"":1107,""y"":1049,""t"":1026},{""x"":1051,""y"":1033,""t"":1057},{""x"":1010,""y"":995,""t"":1095},{""x"":1009,""y"":984,""t"":1129},{""x"":1000,""y"":945,""t"":1160},{""x"":1002,""y"":904,""t"":1199},{""x"":1006,""y"":876,""t"":1227},{""x"":982,""y"":834,""t"":1263},{""x"":950,""y"":803,""t"":1296},{""x"":933,""y"":767,""t"":1344},{""x"":920,""y"":738,""t"":1367},{""x"":925,""y"":735,""t"":1395},{""x"":899,""y"":712,""t"":1439},{""x"":888,""y"":695,""t"":1466},{""x"":808,""y"":703,""t"":1502},{""x"":771,""y"":708,""t"":1534},{""x"":724,""y"":710,""t"":1568},{""x"":699,""y"":730,""t"":1610},{""x"":715,""y"":731,""t"":1641},{""x"":723,""y"":729,""t"":1672},{""x"":671,""y"":727,""t"":1704},{""x"":680,""y"":726,""t"":1751},{""x"":669,""y"":723,""t"":1772},{""x"":647,""y"":716,""t"":1807},{""x"":692,""y"":726,""t"":1839},{""x"":689,""y"":725,""t"":1877},{""x"":705,""y"":777,""t"":1908},{""x"":738,""y"":863,""t"":1955},{""x"":796,""y"":948,""t"":1984}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","","",""
"","canvas-keyboard-response","26","87318","0.0-5.0-3.0-2.4","","","","","550","6","","","","","","","","","","","","","","","","","true","rect","6"
"","canvas-keyboard-response","27","88341","0.0-5.0-3.0-0.5","","","","","null","null","","","","","","","","","recall","[""5"",""6"",""4"",""4"",""6"",""5"",""6"",""5"",""4"",""5"",""5"",""6"",""4"",""4"",""5"",""4"",""6"",""6"",""6"",""5"",""4"",""6"",""6"",""4"",""4"",""5"",""5"",""4"",""6"",""5"",""6"",""4"",""4"",""5"",""6"",""5""]","1500","2","shape","","","","","",""
"","canvas-keyboard-response","28","90353","0.0-5.0-3.0-1.5","","","","","null","null","","","[""triangle"",""rect""]","","","","","","","","","2","","[{""x"":846,""y"":957,""t"":5},{""x"":825,""y"":935,""t"":47},{""x"":816,""y"":908,""t"":73},{""x"":846,""y"":885,""t"":109},{""x"":888,""y"":849,""t"":142},{""x"":903,""y"":835,""t"":174},{""x"":922,""y"":823,""t"":216},{""x"":905,""y"":816,""t"":248},{""x"":878,""y"":809,""t"":280},{""x"":835,""y"":807,""t"":310},{""x"":734,""y"":837,""t"":357},{""x"":653,""y"":837,""t"":387},{""x"":573,""y"":844,""t"":415},{""x"":526,""y"":844,""t"":446},{""x"":490,""y"":868,""t"":484},{""x"":453,""y"":860,""t"":514},{""x"":423,""y"":867,""t"":557},{""x"":480,""y"":925,""t"":587},{""x"":601,""y"":1007,""t"":616},{""x"":690,""y"":1074,""t"":655},{""x"":751,""y"":1090,""t"":684},{""x"":786,""y"":1060,""t"":732},{""x"":822,""y"":1036,""t"":752},{""x"":862,""y"":1012,""t"":796},{""x"":887,""y"":977,""t"":827},{""x"":905,""y"":944,""t"":856},{""x"":928,""y"":914,""t"":889},{""x"":925,""y"":905,""t"":922},{""x"":936,""y"":878,""t"":957},{""x"":997,""y"":824,""t"":1000},{""x"":1046,""y"":781,""t"":1028},{""x"":1131,""y"":767,""t"":1060},{""x"":1194,""y"":728,""t"":1091},{""x"":1234,""y"":716,""t"":1133},{""x"":1302,""y"":713,""t"":1157},{""x"":1317,""y"":698,""t"":1196},{""x"":1342,""y"":698,""t"":1229},{""x"":1317,""y"":702,""t"":1262},{""x"":1307,""y"":701,""t"":1310},{""x"":1268,""y"":665,""t"":1337},{""x"":1256,""y"":681,""t"":1366},{""x"":1233,""y"":671,""t"":1398},{""x"":1212,""y"":663,""t"":1432},{""x"":1160,""y"":660,""t"":1466},{""x"":1173,""y"":690,""t"":1500},{""x"":1040,""y"":724,""t"":1543},{""x"":915,""y"":762,""t"":1571},{""x"":834,""y"":793,""t"":1603},{""x"":755,""y"":811,""t"":1651},{""x"":707,""y"":823,""t"":1678},{""x"":671,""y"":836,""t"":1707},{""x"":654,""y"":861,""t"":1739},{""x"":638,""y"":851,""t"":1775},{""x"":655,""y"":868,""t"":1807},{""x"":723,""y"":952,""t"":1853},{""x"":775,""y"":1017,""t"":1884},{""x"":827,""y"":1087,""t"":1913},{""x"":893,""y"":1131,""t"":1942},{""x"":929,""y"":1109,""t"":1978}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","","",""
"","canvas-keyboard-response","29","92814","0.0-5.0-3.0-2.5","","","","","946","5","","","","","","","","","","","","","","","","","true","circle","5"
"","canvas-keyboard-response","30","93842","0.0-5.0-3.0-0.6","","","","","null","null","","","","","","","","","recall","[""5"",""6"",""4"",""4"",""6"",""5"",""6"",""5"",""4"",""5"",""5"",""6"",""4"",""4"",""5"",""4"",""6"",""6"",""6"",""5"",""4"",""6"",""6"",""4"",""4"",""5"",""5"",""4"",""6"",""5"",""6"",""4"",""4"",""5"",""6"",""5""]","1500","2","shape","","","","","",""
"","canvas-keyboard-response","31","95852","0.0-5.0-3.0-1.6","","","","","null","null","","","[""circle"",""triangle""]","","","","","","","","","2","","[{""x"":925,""y"":1048,""t"":5},{""x"":939,""y"":1002,""t"":48},{""x"":904,""y"":962,""t"":81},{""x"":854,""y"":923,""t"":115},{""x"":818,""y"":892,""t"":149},{""x"":865,""y"":840,""t"":182},{""x"":826,""y"":815,""t"":215},{""x"":838,""y"":798,""t"":245},{""x"":859,""y"":773,""t"":277},{""x"":844,""y"":772,""t"":322},{""x"":857,""y"":768,""t"":344},{""x"":870,""y"":766,""t"":385},{""x"":901,""y"":752,""t"":416},{""x"":959,""y"":728,""t"":446},{""x"":1032,""y"":733,""t"":481},{""x"":1090,""y"":713,""t"":527},{""x"":1137,""y"":697,""t"":549},{""x"":1179,""y"":682,""t"":589},{""x"":1241,""y"":667,""t"":620},{""x"":1251,""y"":638,""t"":650},{""x"":1284,""y"":625,""t"":684},{""x"":1192,""y"":685,""t"":731},{""x"":1109,""y"":738,""t"":754},{""x"":981,""y"":779,""t"":786},{""x"":890,""y"":812,""t"":824},{""x"":812,""y"":839,""t"":858},{""x"":784,""y"":881,""t"":888},{""x"":809,""y"":952,""t"":927},{""x"":831,""y"":1018,""t"":956},{""x"":851,""y"":1092,""t"":992},{""x"":897,""y"":1093,""t"":1024},{""x"":918,""y"":1079,""t"":1059},{""x"":956,""y"":1045,""t"":1104},{""x"":988,""y"":1014,""t"":1131},{""x"":953,""y"":990,""t"":1161},{""x"":953,""y"":992,""t"":1194},{""x"":966,""y"":965,""t"":1230},{""x"":979,""y"":958,""t"":1262},{""x"":922,""y"":943,""t"":1296},{""x"":967,""y"":937,""t"":1338},{""x"":987,""y"":915,""t"":1368},{""x"":981,""y"":898,""t"":1399},{""x"":983,""y"":902,""t"":1432},{""x"":1000,""y"":911,""t"":1478},{""x"":966,""y"":907,""t"":1507},{""x"":937,""y"":904,""t"":1533},{""x"":935,""y"":903,""t"":1568},{""x"":943,""y"":905,""t"":1603},{""x"":954,""y"":900,""t"":1650},{""x"":964,""y"":898,""t"":1673},{""x"":949,""y"":902,""t"":1703},{""x"":958,""y"":897,""t"":1743},{""x"":969,""y"":898,""t"":1772},{""x"":928,""y"":898,""t"":1822},{""x"":938,""y"":895,""t"":1840},{""x"":938,""y"":905,""t"":1884},{""x"":944,""y"":913,""t"":1914},{""x"":918,""y"":902,""t"":1944},{""x"":890,""y"":891,""t"":1976}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]","","",""
"","canvas-keyboard-response","32","97831","0.0-5.0-3.0-2.6","","","","","463","6","","","","","","","","","","","","","","","","","true","triangle","6"
"","canvas-keyboard-response","33","98853","0.0-5.0-3.0-0.7","","","","","null","null","","","","","","","","","recall","[""5"",""6"",""4"",""4"",""6"",""5"",""6"",""5"",""4"",""5"",""5"",""6"",""4"",""4"",""5"",""4"",""6"",""6"",""6"",""5"",""4"",""6"",""6"",""4"",""4"",""5"",""5"",""4"",""6"",""5"",""6"",""4"",""4"",""5"",""6"",""5""]","1500","2","shape","","","","","",""
