"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"","canvas-keyboard-response","56","81896","0.0-4.0-1.0-5.7","593","8","","","","","","","","","","","","","","","","","true","triangle","8","0","0","zoom","single"
"","canvas-keyboard-response","57","82914","0.0-4.0-1.0-0.8","null","null","","","","","","","","","recall","[""4"",""4"",""4"",""4"",""2"",""2"",""8"",""8"",""2"",""2"",""6"",""6"",""4"",""4"",""8"",""8"",""2"",""2"",""6"",""6"",""8"",""8"",""4"",""4"",""6"",""6"",""2"",""2"",""2"",""2"",""6"",""6"",""2"",""2"",""6"",""6"",""4"",""4"",""8"",""8"",""8"",""8"",""4"",""4"",""8"",""8"",""6"",""6"",""6"",""6"",""4"",""4"",""6"",""6"",""8"",""8"",""2"",""2"",""2"",""2"",""4"",""4"",""6"",""6"",""6"",""6"",""2"",""2"",""4"",""4"",""4"",""4"",""8"",""8"",""2"",""2"",""4"",""4"",""2"",""2"",""8"",""8"",""8"",""8"",""4"",""4"",""8"",""8"",""8"",""8"",""2"",""2"",""6"",""6"",""6"",""6""]","1000","shape","4","","","","","","","","","",""
"","canvas-keyboard-response","58","83420","0.0-4.0-1.0-1.8","null","null","","","[""rect"",""hexagram_1"",""triangle"",""star""]","","","","","","","","","","","[{""x"":972,""y"":617,""t"":3},{""x"":984,""y"":597,""t"":37},{""x"":997,""y"":592,""t"":78},{""x"":994,""y"":573,""t"":107},{""x"":974,""y"":565,""t"":141},{""x"":971,""y"":568,""t"":173},{""x"":967,""y"":577,""t"":221},{""x"":1002,""y"":608,""t"":249},{""x"":1025,""y"":646,""t"":276},{""x"":992,""y"":655,""t"":314},{""x"":1002,""y"":645,""t"":344},{""x"":1014,""y"":631,""t"":378},{""x"":1015,""y"":617,""t"":425},{""x"":998,""y"":595,""t"":449},{""x"":999,""y"":576,""t"":479}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":92.37604307034013,""height"":80,""top"":85,""right"":596.18802153517,""bottom"":165,""left"":503.81197846482996},{""x"":850,""y"":425,""width"":124,""height"":124,""top"":363,""right"":912,""bottom"":487,""left"":788},{""x"":550,""y"":725,""width"":100,""height"":100,""top"":675,""right"":600,""bottom"":775,""left"":500}]","","","","","","",""
"","canvas-keyboard-response","59","83940","0.0-4.0-1.0-2.8","null","null","","","","","","","","","recall","[""4"",""4"",""4"",""4"",""2"",""2"",""8"",""8"",""2"",""2"",""6"",""6"",""4"",""4"",""8"",""8"",""2"",""2"",""6"",""6"",""8"",""8"",""4"",""4"",""6"",""6"",""2"",""2"",""2"",""2"",""6"",""6"",""2"",""2"",""6"",""6"",""4"",""4"",""8"",""8"",""8"",""8"",""4"",""4"",""8"",""8"",""6"",""6"",""6"",""6"",""4"",""4"",""6"",""6"",""8"",""8"",""2"",""2"",""2"",""2"",""4"",""4"",""6"",""6"",""6"",""6"",""2"",""2"",""4"",""4"",""4"",""4"",""8"",""8"",""2"",""2"",""4"",""4"",""2"",""2"",""8"",""8"",""8"",""8"",""4"",""4"",""8"",""8"",""8"",""8"",""2"",""2"",""6"",""6"",""6"",""6""]","1000","shape","4","[{""x"":996,""y"":562,""t"":3},{""x"":987,""y"":548,""t"":39},{""x"":991,""y"":541,""t"":78},{""x"":1040,""y"":562,""t"":105},{""x"":1112,""y"":572,""t"":141},{""x"":1163,""y"":582,""t"":187},{""x"":1199,""y"":587,""t"":216},{""x"":1246,""y"":586,""t"":244},{""x"":1268,""y"":585,""t"":275},{""x"":1279,""y"":634,""t"":314},{""x"":1284,""y"":671,""t"":344},{""x"":1284,""y"":664,""t"":388},{""x"":1256,""y"":694,""t"":412},{""x"":1203,""y"":721,""t"":452},{""x"":1156,""y"":743,""t"":478}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","","","","","","","",""
"","canvas-keyboard-response","60","84450","0.0-4.0-1.0-3.8","null","null","","","","","","","","","recall","[""4"",""4"",""4"",""4"",""2"",""2"",""8"",""8"",""2"",""2"",""6"",""6"",""4"",""4"",""8"",""8"",""2"",""2"",""6"",""6"",""8"",""8"",""4"",""4"",""6"",""6"",""2"",""2"",""2"",""2"",""6"",""6"",""2"",""2"",""6"",""6"",""4"",""4"",""8"",""8"",""8"",""8"",""4"",""4"",""8"",""8"",""6"",""6"",""6"",""6"",""4"",""4"",""6"",""6"",""8"",""8"",""2"",""2"",""2"",""2"",""4"",""4"",""6"",""6"",""6"",""6"",""2"",""2"",""4"",""4"",""4"",""4"",""8"",""8"",""2"",""2"",""4"",""4"",""2"",""2"",""8"",""8"",""8"",""8"",""4"",""4"",""8"",""8"",""8"",""8"",""2"",""2"",""6"",""6"",""6"",""6""]","1000","shape","4","[{""x"":1124,""y"":755,""t"":3},{""x"":1105,""y"":764,""t"":37},{""x"":1086,""y"":768,""t"":76},{""x"":1062,""y"":767,""t"":105},{""x"":1044,""y"":767,""t"":140},{""x"":1019,""y"":770,""t"":187},{""x"":1005,""y"":777,""t"":214},{""x"":995,""y"":780,""t"":242},{""x"":979,""y"":780,""t"":281},{""x"":992,""y"":786,""t"":310},{""x"":986,""y"":789,""t"":359},{""x"":981,""y"":789,""t"":386},{""x"":969,""y"":782,""t"":414},{""x"":956,""y"":769,""t"":446},{""x"":935,""y"":759,""t"":485}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","","","","","","","",""
"","canvas-keyboard-response","61","84960","0.0-4.0-1.0-4.8","null","null","","","","","","","","","recall","[""4"",""4"",""4"",""4"",""2"",""2"",""8"",""8"",""2"",""2"",""6"",""6"",""4"",""4"",""8"",""8"",""2"",""2"",""6"",""6"",""8"",""8"",""4"",""4"",""6"",""6"",""2"",""2"",""2"",""2"",""6"",""6"",""2"",""2"",""6"",""6"",""4"",""4"",""8"",""8"",""8"",""8"",""4"",""4"",""8"",""8"",""6"",""6"",""6"",""6"",""4"",""4"",""6"",""6"",""8"",""8"",""2"",""2"",""2"",""2"",""4"",""4"",""6"",""6"",""6"",""6"",""2"",""2"",""4"",""4"",""4"",""4"",""8"",""8"",""2"",""2"",""4"",""4"",""2"",""2"",""8"",""8"",""8"",""8"",""4"",""4"",""8"",""8"",""8"",""8"",""2"",""2"",""6"",""6"",""6"",""6""]","1000","shape","4","[{""x"":915,""y"":745,""t"":3},{""x"":890,""y"":716,""t"":38},{""x"":887,""y"":719,""t"":86},{""x"":893,""y"":716,""t"":115},{""x"":963,""y"":718,""t"":141},{""x"":1029,""y"":710,""t"":173},{""x"":1069,""y"":703,""t"":212},{""x"":1116,""y"":691,""t"":242},{""x"":1169,""y"":686,""t"":276},{""x"":1205,""y"":692,""t"":324},{""x"":1215,""y"":682,""t"":348},{""x"":1198,""y"":649,""t"":378},{""x"":1151,""y"":623,""t"":418},{""x"":1103,""y"":581,""t"":447},{""x"":1067,""y"":539,""t"":481}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","","","","","","","",""
"","canvas-keyboard-response","62","86625","0.0-4.0-1.0-5.8","659","2","","","","","","","","","","","","","","","","","true","star","2","1","0","zoom","single"
"","canvas-keyboard-response","63","87640","0.0-4.0-1.0-0.9","null","null","","","","","","","","","recall","[""4"",""4"",""4"",""4"",""2"",""2"",""8"",""8"",""2"",""2"",""6"",""6"",""4"",""4"",""8"",""8"",""2"",""2"",""6"",""6"",""8"",""8"",""4"",""4"",""6"",""6"",""2"",""2"",""2"",""2"",""6"",""6"",""2"",""2"",""6"",""6"",""4"",""4"",""8"",""8"",""8"",""8"",""4"",""4"",""8"",""8"",""6"",""6"",""6"",""6"",""4"",""4"",""6"",""6"",""8"",""8"",""2"",""2"",""2"",""2"",""4"",""4"",""6"",""6"",""6"",""6"",""2"",""2"",""4"",""4"",""4"",""4"",""8"",""8"",""2"",""2"",""4"",""4"",""2"",""2"",""8"",""8"",""8"",""8"",""4"",""4"",""8"",""8"",""8"",""8"",""2"",""2"",""6"",""6"",""6"",""6""]","1000","shape","4","","","","","","","","","",""
"","canvas-keyboard-response","64","88146","0.0-4.0-1.0-1.9","null","null","","","[""star_1"",""hexagram"",""rect"",""diamond""]","","","","","","","","","","","[{""x"":1063,""y"":599,""t"":3},{""x"":1063,""y"":640,""t"":40},{""x"":1039,""y"":649,""t"":70},{""x"":1022,""y"":655,""t"":109},{""x"":1009,""y"":682,""t"":140},{""x"":1013,""y"":669,""t"":173},{""x"":1011,""y"":650,""t"":220},{""x"":1011,""y"":630,""t"":249},{""x"":1020,""y"":614,""t"":274},{""x"":1022,""y"":602,""t"":312},{""x"":1024,""y"":592,""t"":341},{""x"":993,""y"":617,""t"":379},{""x"":967,""y"":638,""t"":412},{""x"":931,""y"":629,""t"":459}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":550,""y"":125,""width"":92.37604307034013,""height"":80,""top"":85,""right"":596.18802153517,""bottom"":165,""left"":503.81197846482996},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":100,""height"":100,""top"":675,""right"":600,""bottom"":775,""left"":500}]","","","","","","",""
"","canvas-keyboard-response","65","88653","0.0-4.0-1.0-2.9","null","null","","","","","","","","","recall","[""4"",""4"",""4"",""4"",""2"",""2"",""8"",""8"",""2"",""2"",""6"",""6"",""4"",""4"",""8"",""8"",""2"",""2"",""6"",""6"",""8"",""8"",""4"",""4"",""6"",""6"",""2"",""2"",""2"",""2"",""6"",""6"",""2"",""2"",""6"",""6"",""4"",""4"",""8"",""8"",""8"",""8"",""4"",""4"",""8"",""8"",""6"",""6"",""6"",""6"",""4"",""4"",""6"",""6"",""8"",""8"",""2"",""2"",""2"",""2"",""4"",""4"",""6"",""6"",""6"",""6"",""2"",""2"",""4"",""4"",""4"",""4"",""8"",""8"",""2"",""2"",""4"",""4"",""2"",""2"",""8"",""8"",""8"",""8"",""4"",""4"",""8"",""8"",""8"",""8"",""2"",""2"",""6"",""6"",""6"",""6""]","1000","shape","4","[{""x"":912,""y"":624,""t"":-19},{""x"":854,""y"":680,""t"":3},{""x"":852,""y"":669,""t"":38},{""x"":860,""y"":662,""t"":80},{""x"":860,""y"":654,""t"":106},{""x"":867,""y"":643,""t"":139},{""x"":873,""y"":629,""t"":174},{""x"":955,""y"":610,""t"":207},{""x"":996,""y"":598,""t"":250},{""x"":1044,""y"":578,""t"":278},{""x"":1093,""y"":580,""t"":309},{""x"":1110,""y"":579,""t"":346},{""x"":1143,""y"":582,""t"":378},{""x"":1170,""y"":588,""t"":425},{""x"":1194,""y"":608,""t"":448},{""x"":1195,""y"":625,""t"":481}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","","","","","","","",""
