"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","1757","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","4774","0.0-1.0-0.0","3014","{""name"":""罗晨曦"",""age"":""23""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","7845","0.0-1.0-1.0","3070","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","14073","0.0-2.0","","","","2193","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","15429","0.0-3.0-0.0","1354","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","26712","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","27909","0.0-3.0-2.0","1196","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","47277","0.0-3.0-3.0","","","","","","[[{""x"":480,""y"":359,""dx"":-11,""dy"":78,""t"":989},{""x"":482,""y"":359,""dx"":-9,""dy"":78,""t"":1024},{""x"":518,""y"":374,""dx"":27,""dy"":93,""t"":1058},{""x"":519,""y"":361,""dx"":28,""dy"":80,""t"":1092},{""x"":508,""y"":367,""dx"":17,""dy"":86,""t"":1127},{""x"":512,""y"":377,""dx"":21,""dy"":96,""t"":1160},{""x"":497,""y"":377,""dx"":6,""dy"":96,""t"":1193},{""x"":516,""y"":383,""dx"":25,""dy"":102,""t"":1228},{""x"":503,""y"":368,""dx"":12,""dy"":87,""t"":1262},{""x"":500,""y"":358,""dx"":9,""dy"":77,""t"":1296},{""x"":519,""y"":381,""dx"":28,""dy"":100,""t"":1329},{""x"":535,""y"":401,""dx"":44,""dy"":120,""t"":1361},{""x"":548,""y"":374,""dx"":57,""dy"":93,""t"":1398},{""x"":558,""y"":350,""dx"":67,""dy"":69,""t"":1431},{""x"":548,""y"":350,""dx"":57,""dy"":69,""t"":1465},{""x"":566,""y"":371,""dx"":75,""dy"":90,""t"":1501},{""x"":550,""y"":384,""dx"":59,""dy"":103,""t"":1533},{""x"":548,""y"":367,""dx"":57,""dy"":86,""t"":1568},{""x"":560,""y"":375,""dx"":69,""dy"":94,""t"":1602},{""x"":560,""y"":368,""dx"":69,""dy"":87,""t"":1636},{""x"":543,""y"":377,""dx"":52,""dy"":96,""t"":1670},{""x"":559,""y"":384,""dx"":68,""dy"":103,""t"":1704},{""x"":555,""y"":383,""dx"":64,""dy"":102,""t"":1738},{""x"":552,""y"":381,""dx"":61,""dy"":100,""t"":1772},{""x"":545,""y"":363,""dx"":54,""dy"":82,""t"":1806},{""x"":545,""y"":362,""dx"":54,""dy"":81,""t"":1840},{""x"":540,""y"":382,""dx"":49,""dy"":101,""t"":1874},{""x"":528,""y"":382,""dx"":37,""dy"":101,""t"":1908},{""x"":531,""y"":381,""dx"":40,""dy"":100,""t"":1942},{""x"":549,""y"":379,""dx"":58,""dy"":98,""t"":1976},{""x"":569,""y"":381,""dx"":78,""dy"":100,""t"":2009},{""x"":564,""y"":387,""dx"":73,""dy"":106,""t"":2043},{""x"":556,""y"":417,""dx"":65,""dy"":136,""t"":2078},{""x"":561,""y"":415,""dx"":70,""dy"":134,""t"":2112},{""x"":525,""y"":414,""dx"":34,""dy"":133,""t"":2145},{""x"":530,""y"":405,""dx"":39,""dy"":124,""t"":2179},{""x"":555,""y"":397,""dx"":64,""dy"":116,""t"":2214},{""x"":540,""y"":392,""dx"":49,""dy"":111,""t"":2247},{""x"":556,""y"":401,""dx"":65,""dy"":120,""t"":2282},{""x"":571,""y"":418,""dx"":80,""dy"":137,""t"":2317},{""x"":560,""y"":383,""dx"":69,""dy"":102,""t"":2350},{""x"":582,""y"":378,""dx"":91,""dy"":97,""t"":2384},{""x"":593,""y"":393,""dx"":102,""dy"":112,""t"":2418},{""x"":597,""y"":404,""dx"":106,""dy"":123,""t"":2452},{""x"":595,""y"":398,""dx"":104,""dy"":117,""t"":2486},{""x"":573,""y"":381,""dx"":82,""dy"":100,""t"":2520},{""x"":587,""y"":384,""dx"":96,""dy"":103,""t"":2554},{""x"":581,""y"":398,""dx"":90,""dy"":117,""t"":2589},{""x"":583,""y"":391,""dx"":92,""dy"":110,""t"":2623},{""x"":578,""y"":372,""dx"":87,""dy"":91,""t"":2656},{""x"":558,""y"":367,""dx"":67,""dy"":86,""t"":2690},{""x"":584,""y"":361,""dx"":93,""dy"":80,""t"":2724},{""x"":556,""y"":348,""dx"":65,""dy"":67,""t"":2758},{""x"":538,""y"":357,""dx"":47,""dy"":76,""t"":2792},{""x"":526,""y"":368,""dx"":35,""dy"":87,""t"":2825},{""x"":537,""y"":374,""dx"":46,""dy"":93,""t"":2860},{""x"":541,""y"":382,""dx"":50,""dy"":101,""t"":2894},{""x"":514,""y"":392,""dx"":23,""dy"":111,""t"":2928},{""x"":501,""y"":380,""dx"":10,""dy"":99,""t"":2959}],[{""x"":687,""y"":879,""dx"":196,""dy"":58,""t"":4015},{""x"":698,""y"":879,""dx"":207,""dy"":58,""t"":4051},{""x"":690,""y"":873,""dx"":199,""dy"":52,""t"":4084},{""x"":694,""y"":867,""dx"":203,""dy"":46,""t"":4118},{""x"":705,""y"":886,""dx"":214,""dy"":65,""t"":4152},{""x"":689,""y"":877,""dx"":198,""dy"":56,""t"":4187},{""x"":709,""y"":899,""dx"":218,""dy"":78,""t"":4220},{""x"":733,""y"":863,""dx"":242,""dy"":42,""t"":4254},{""x"":735,""y"":878,""dx"":244,""dy"":57,""t"":4288},{""x"":719,""y"":856,""dx"":228,""dy"":35,""t"":4323},{""x"":704,""y"":851,""dx"":213,""dy"":30,""t"":4356},{""x"":699,""y"":868,""dx"":208,""dy"":47,""t"":4390},{""x"":724,""y"":891,""dx"":233,""dy"":70,""t"":4424},{""x"":715,""y"":896,""dx"":224,""dy"":75,""t"":4457},{""x"":698,""y"":892,""dx"":207,""dy"":71,""t"":4492},{""x"":684,""y"":889,""dx"":193,""dy"":68,""t"":4523},{""x"":699,""y"":883,""dx"":208,""dy"":62,""t"":4559},{""x"":694,""y"":887,""dx"":203,""dy"":66,""t"":4593},{""x"":697,""y"":873,""dx"":206,""dy"":52,""t"":4629},{""x"":700,""y"":879,""dx"":209,""dy"":58,""t"":4662},{""x"":713,""y"":867,""dx"":222,""dy"":46,""t"":4696},{""x"":693,""y"":857,""dx"":202,""dy"":36,""t"":4729},{""x"":688,""y"":868,""dx"":197,""dy"":47,""t"":4765},{""x"":684,""y"":875,""dx"":193,""dy"":54,""t"":4798},{""x"":683,""y"":871,""dx"":192,""dy"":50,""t"":4832},{""x"":678,""y"":876,""dx"":187,""dy"":55,""t"":4867},{""x"":691,""y"":893,""dx"":200,""dy"":72,""t"":4900},{""x"":702,""y"":900,""dx"":211,""dy"":79,""t"":4932},{""x"":713,""y"":904,""dx"":222,""dy"":83,""t"":4968},{""x"":725,""y"":903,""dx"":234,""dy"":82,""t"":5003},{""x"":715,""y"":885,""dx"":224,""dy"":64,""t"":5036},{""x"":720,""y"":822,""dx"":229,""dy"":1,""t"":5070},{""x"":693,""y"":834,""dx"":202,""dy"":13,""t"":5104},{""x"":666,""y"":835,""dx"":175,""dy"":14,""t"":5138},{""x"":677,""y"":851,""dx"":186,""dy"":30,""t"":5173},{""x"":679,""y"":868,""dx"":188,""dy"":47,""t"":5206},{""x"":692,""y"":888,""dx"":201,""dy"":67,""t"":5241},{""x"":696,""y"":883,""dx"":205,""dy"":62,""t"":5274},{""x"":681,""y"":887,""dx"":190,""dy"":66,""t"":5308},{""x"":675,""y"":873,""dx"":184,""dy"":52,""t"":5341},{""x"":672,""y"":869,""dx"":181,""dy"":48,""t"":5375},{""x"":668,""y"":868,""dx"":177,""dy"":47,""t"":5410},{""x"":667,""y"":854,""dx"":176,""dy"":33,""t"":5443},{""x"":677,""y"":868,""dx"":186,""dy"":47,""t"":5478},{""x"":708,""y"":839,""dx"":217,""dy"":18,""t"":5513},{""x"":718,""y"":819,""dx"":227,""dy"":-2,""t"":5546},{""x"":689,""y"":841,""dx"":198,""dy"":20,""t"":5579},{""x"":668,""y"":830,""dx"":177,""dy"":9,""t"":5615},{""x"":695,""y"":864,""dx"":204,""dy"":43,""t"":5648},{""x"":699,""y"":884,""dx"":208,""dy"":63,""t"":5682},{""x"":723,""y"":868,""dx"":232,""dy"":47,""t"":5716},{""x"":734,""y"":875,""dx"":243,""dy"":54,""t"":5750},{""x"":743,""y"":851,""dx"":252,""dy"":30,""t"":5784},{""x"":774,""y"":877,""dx"":283,""dy"":56,""t"":5818},{""x"":778,""y"":831,""dx"":287,""dy"":10,""t"":5852},{""x"":770,""y"":843,""dx"":279,""dy"":22,""t"":5886},{""x"":755,""y"":853,""dx"":264,""dy"":32,""t"":5920},{""x"":741,""y"":874,""dx"":250,""dy"":53,""t"":5954},{""x"":728,""y"":842,""dx"":237,""dy"":21,""t"":5989}],[{""x"":1008,""y"":519,""dx"":37,""dy"":-32,""t"":7009},{""x"":983,""y"":537,""dx"":12,""dy"":-14,""t"":7042},{""x"":980,""y"":529,""dx"":9,""dy"":-22,""t"":7075},{""x"":985,""y"":508,""dx"":14,""dy"":-43,""t"":7110},{""x"":977,""y"":481,""dx"":6,""dy"":-70,""t"":7143},{""x"":980,""y"":505,""dx"":9,""dy"":-46,""t"":7178},{""x"":972,""y"":524,""dx"":1,""dy"":-27,""t"":7211},{""x"":981,""y"":530,""dx"":10,""dy"":-21,""t"":7246},{""x"":997,""y"":533,""dx"":26,""dy"":-18,""t"":7280},{""x"":985,""y"":583,""dx"":14,""dy"":32,""t"":7314},{""x"":996,""y"":581,""dx"":25,""dy"":30,""t"":7347},{""x"":990,""y"":618,""dx"":19,""dy"":67,""t"":7382},{""x"":999,""y"":605,""dx"":28,""dy"":54,""t"":7417},{""x"":986,""y"":622,""dx"":15,""dy"":71,""t"":7449},{""x"":1005,""y"":620,""dx"":34,""dy"":69,""t"":7484},{""x"":1013,""y"":598,""dx"":42,""dy"":47,""t"":7519},{""x"":998,""y"":601,""dx"":27,""dy"":50,""t"":7553},{""x"":1005,""y"":602,""dx"":34,""dy"":51,""t"":7585},{""x"":1015,""y"":598,""dx"":44,""dy"":47,""t"":7619},{""x"":1027,""y"":593,""dx"":56,""dy"":42,""t"":7655},{""x"":1023,""y"":629,""dx"":52,""dy"":78,""t"":7688},{""x"":1030,""y"":642,""dx"":59,""dy"":91,""t"":7721},{""x"":1014,""y"":645,""dx"":43,""dy"":94,""t"":7757},{""x"":1005,""y"":642,""dx"":34,""dy"":91,""t"":7790},{""x"":991,""y"":652,""dx"":20,""dy"":101,""t"":7825},{""x"":985,""y"":657,""dx"":14,""dy"":106,""t"":7858},{""x"":999,""y"":634,""dx"":28,""dy"":83,""t"":7891},{""x"":999,""y"":622,""dx"":28,""dy"":71,""t"":7925},{""x"":1004,""y"":601,""dx"":33,""dy"":50,""t"":7960},{""x"":999,""y"":584,""dx"":28,""dy"":33,""t"":7993},{""x"":984,""y"":588,""dx"":13,""dy"":37,""t"":8028},{""x"":992,""y"":574,""dx"":21,""dy"":23,""t"":8062},{""x"":999,""y"":563,""dx"":28,""dy"":12,""t"":8094},{""x"":997,""y"":583,""dx"":26,""dy"":32,""t"":8130},{""x"":998,""y"":574,""dx"":27,""dy"":23,""t"":8164},{""x"":1034,""y"":612,""dx"":63,""dy"":61,""t"":8198},{""x"":1021,""y"":612,""dx"":50,""dy"":61,""t"":8232},{""x"":1011,""y"":618,""dx"":40,""dy"":67,""t"":8265},{""x"":995,""y"":636,""dx"":24,""dy"":85,""t"":8300},{""x"":942,""y"":666,""dx"":-29,""dy"":115,""t"":8334},{""x"":933,""y"":663,""dx"":-38,""dy"":112,""t"":8369},{""x"":943,""y"":658,""dx"":-28,""dy"":107,""t"":8402},{""x"":945,""y"":648,""dx"":-26,""dy"":97,""t"":8436},{""x"":940,""y"":664,""dx"":-31,""dy"":113,""t"":8470},{""x"":937,""y"":677,""dx"":-34,""dy"":126,""t"":8502},{""x"":954,""y"":676,""dx"":-17,""dy"":125,""t"":8566},{""x"":976,""y"":662,""dx"":5,""dy"":111,""t"":8579},{""x"":988,""y"":664,""dx"":17,""dy"":113,""t"":8606},{""x"":973,""y"":642,""dx"":2,""dy"":91,""t"":8640},{""x"":985,""y"":650,""dx"":14,""dy"":99,""t"":8674},{""x"":987,""y"":670,""dx"":16,""dy"":119,""t"":8708},{""x"":986,""y"":666,""dx"":15,""dy"":115,""t"":8743},{""x"":987,""y"":672,""dx"":16,""dy"":121,""t"":8776},{""x"":974,""y"":673,""dx"":3,""dy"":122,""t"":8810},{""x"":972,""y"":657,""dx"":1,""dy"":106,""t"":8844},{""x"":977,""y"":632,""dx"":6,""dy"":81,""t"":8878},{""x"":982,""y"":628,""dx"":11,""dy"":77,""t"":8912},{""x"":976,""y"":618,""dx"":5,""dy"":67,""t"":8946},{""x"":975,""y"":607,""dx"":4,""dy"":56,""t"":8980}],[{""x"":1563,""y"":347,""dx"":112,""dy"":66,""t"":10034},{""x"":1526,""y"":384,""dx"":75,""dy"":103,""t"":10069},{""x"":1496,""y"":363,""dx"":45,""dy"":82,""t"":10100},{""x"":1505,""y"":373,""dx"":54,""dy"":92,""t"":10135},{""x"":1473,""y"":394,""dx"":22,""dy"":113,""t"":10169},{""x"":1442,""y"":355,""dx"":-9,""dy"":74,""t"":10204},{""x"":1416,""y"":357,""dx"":-35,""dy"":76,""t"":10238},{""x"":1362,""y"":348,""dx"":-89,""dy"":67,""t"":10271},{""x"":1347,""y"":338,""dx"":-104,""dy"":57,""t"":10305},{""x"":1322,""y"":314,""dx"":-129,""dy"":33,""t"":10339},{""x"":1306,""y"":308,""dx"":-145,""dy"":27,""t"":10374},{""x"":1329,""y"":348,""dx"":-122,""dy"":67,""t"":10408},{""x"":1298,""y"":332,""dx"":-153,""dy"":51,""t"":10441},{""x"":1358,""y"":336,""dx"":-93,""dy"":55,""t"":10476},{""x"":1343,""y"":316,""dx"":-108,""dy"":35,""t"":10511},{""x"":1326,""y"":311,""dx"":-125,""dy"":30,""t"":10545},{""x"":1313,""y"":313,""dx"":-138,""dy"":32,""t"":10578},{""x"":1324,""y"":309,""dx"":-127,""dy"":28,""t"":10612},{""x"":1314,""y"":371,""dx"":-137,""dy"":90,""t"":10646},{""x"":1357,""y"":362,""dx"":-94,""dy"":81,""t"":10680},{""x"":1348,""y"":343,""dx"":-103,""dy"":62,""t"":10715},{""x"":1342,""y"":340,""dx"":-109,""dy"":59,""t"":10748},{""x"":1335,""y"":344,""dx"":-116,""dy"":63,""t"":10782},{""x"":1326,""y"":353,""dx"":-125,""dy"":72,""t"":10816},{""x"":1342,""y"":361,""dx"":-109,""dy"":80,""t"":10850},{""x"":1362,""y"":331,""dx"":-89,""dy"":50,""t"":10883},{""x"":1392,""y"":391,""dx"":-59,""dy"":110,""t"":10918},{""x"":1387,""y"":378,""dx"":-64,""dy"":97,""t"":10951},{""x"":1425,""y"":369,""dx"":-26,""dy"":88,""t"":10987},{""x"":1387,""y"":409,""dx"":-64,""dy"":128,""t"":11019},{""x"":1364,""y"":384,""dx"":-87,""dy"":103,""t"":11053},{""x"":1347,""y"":371,""dx"":-104,""dy"":90,""t"":11088},{""x"":1332,""y"":345,""dx"":-119,""dy"":64,""t"":11122},{""x"":1336,""y"":350,""dx"":-115,""dy"":69,""t"":11155},{""x"":1344,""y"":331,""dx"":-107,""dy"":50,""t"":11190},{""x"":1364,""y"":317,""dx"":-87,""dy"":36,""t"":11224},{""x"":1361,""y"":275,""dx"":-90,""dy"":-6,""t"":11257},{""x"":1357,""y"":239,""dx"":-94,""dy"":-42,""t"":11290},{""x"":1357,""y"":226,""dx"":-94,""dy"":-55,""t"":11325},{""x"":1349,""y"":232,""dx"":-102,""dy"":-49,""t"":11359},{""x"":1353,""y"":234,""dx"":-98,""dy"":-47,""t"":11393},{""x"":1348,""y"":237,""dx"":-103,""dy"":-44,""t"":11427},{""x"":1354,""y"":255,""dx"":-97,""dy"":-26,""t"":11463},{""x"":1358,""y"":254,""dx"":-93,""dy"":-27,""t"":11496},{""x"":1367,""y"":266,""dx"":-84,""dy"":-15,""t"":11529},{""x"":1345,""y"":314,""dx"":-106,""dy"":33,""t"":11564},{""x"":1354,""y"":315,""dx"":-97,""dy"":34,""t"":11598},{""x"":1372,""y"":316,""dx"":-79,""dy"":35,""t"":11631},{""x"":1371,""y"":372,""dx"":-80,""dy"":91,""t"":11663},{""x"":1372,""y"":378,""dx"":-79,""dy"":97,""t"":11699},{""x"":1368,""y"":381,""dx"":-83,""dy"":100,""t"":11734},{""x"":1394,""y"":430,""dx"":-57,""dy"":149,""t"":11768},{""x"":1391,""y"":405,""dx"":-60,""dy"":124,""t"":11801},{""x"":1393,""y"":379,""dx"":-58,""dy"":98,""t"":11836},{""x"":1415,""y"":400,""dx"":-36,""dy"":119,""t"":11870},{""x"":1422,""y"":439,""dx"":-29,""dy"":158,""t"":11903},{""x"":1445,""y"":462,""dx"":-6,""dy"":181,""t"":11939},{""x"":1434,""y"":426,""dx"":-17,""dy"":145,""t"":11972},{""x"":1430,""y"":391,""dx"":-21,""dy"":110,""t"":12006}],[{""x"":1161,""y"":707,""dx"":-290,""dy"":-114,""t"":13027},{""x"":1179,""y"":693,""dx"":-272,""dy"":-128,""t"":13060},{""x"":1186,""y"":668,""dx"":-265,""dy"":-153,""t"":13095},{""x"":1179,""y"":657,""dx"":-272,""dy"":-164,""t"":13128},{""x"":1197,""y"":649,""dx"":-254,""dy"":-172,""t"":13161},{""x"":1203,""y"":645,""dx"":-248,""dy"":-176,""t"":13196},{""x"":1198,""y"":652,""dx"":-253,""dy"":-169,""t"":13229},{""x"":1193,""y"":659,""dx"":-258,""dy"":-162,""t"":13263},{""x"":1187,""y"":652,""dx"":-264,""dy"":-169,""t"":13298},{""x"":1187,""y"":657,""dx"":-264,""dy"":-164,""t"":13333},{""x"":1181,""y"":682,""dx"":-270,""dy"":-139,""t"":13366},{""x"":1180,""y"":682,""dx"":-271,""dy"":-139,""t"":13400},{""x"":1192,""y"":761,""dx"":-259,""dy"":-60,""t"":13433},{""x"":1198,""y"":742,""dx"":-253,""dy"":-79,""t"":13468},{""x"":1182,""y"":756,""dx"":-269,""dy"":-65,""t"":13502},{""x"":1177,""y"":732,""dx"":-274,""dy"":-89,""t"":13536},{""x"":1201,""y"":746,""dx"":-250,""dy"":-75,""t"":13570},{""x"":1205,""y"":730,""dx"":-246,""dy"":-91,""t"":13603},{""x"":1208,""y"":741,""dx"":-243,""dy"":-80,""t"":13638},{""x"":1209,""y"":755,""dx"":-242,""dy"":-66,""t"":13669},{""x"":1198,""y"":777,""dx"":-253,""dy"":-44,""t"":13705},{""x"":1187,""y"":785,""dx"":-264,""dy"":-36,""t"":13740},{""x"":1174,""y"":791,""dx"":-277,""dy"":-30,""t"":13774},{""x"":1167,""y"":755,""dx"":-284,""dy"":-66,""t"":13808},{""x"":1194,""y"":737,""dx"":-257,""dy"":-84,""t"":13842},{""x"":1209,""y"":730,""dx"":-242,""dy"":-91,""t"":13875},{""x"":1211,""y"":743,""dx"":-240,""dy"":-78,""t"":13909},{""x"":1186,""y"":736,""dx"":-265,""dy"":-85,""t"":13945},{""x"":1178,""y"":729,""dx"":-273,""dy"":-92,""t"":13978},{""x"":1168,""y"":733,""dx"":-283,""dy"":-88,""t"":14012},{""x"":1163,""y"":727,""dx"":-288,""dy"":-94,""t"":14045},{""x"":1165,""y"":737,""dx"":-286,""dy"":-84,""t"":14080},{""x"":1149,""y"":757,""dx"":-302,""dy"":-64,""t"":14115},{""x"":1138,""y"":752,""dx"":-313,""dy"":-69,""t"":14149},{""x"":1141,""y"":745,""dx"":-310,""dy"":-76,""t"":14182},{""x"":1167,""y"":731,""dx"":-284,""dy"":-90,""t"":14216},{""x"":1167,""y"":737,""dx"":-284,""dy"":-84,""t"":14250},{""x"":1164,""y"":734,""dx"":-287,""dy"":-87,""t"":14284},{""x"":1166,""y"":726,""dx"":-285,""dy"":-95,""t"":14317},{""x"":1164,""y"":724,""dx"":-287,""dy"":-97,""t"":14353},{""x"":1180,""y"":725,""dx"":-271,""dy"":-96,""t"":14387},{""x"":1175,""y"":721,""dx"":-276,""dy"":-100,""t"":14420},{""x"":1179,""y"":730,""dx"":-272,""dy"":-91,""t"":14455},{""x"":1175,""y"":725,""dx"":-276,""dy"":-96,""t"":14488},{""x"":1174,""y"":734,""dx"":-277,""dy"":-87,""t"":14523},{""x"":1186,""y"":723,""dx"":-265,""dy"":-98,""t"":14556},{""x"":1189,""y"":714,""dx"":-262,""dy"":-107,""t"":14590},{""x"":1194,""y"":686,""dx"":-257,""dy"":-135,""t"":14623},{""x"":1202,""y"":768,""dx"":-249,""dy"":-53,""t"":14657},{""x"":1202,""y"":767,""dx"":-249,""dy"":-54,""t"":14691},{""x"":1203,""y"":784,""dx"":-248,""dy"":-37,""t"":14726},{""x"":1196,""y"":753,""dx"":-255,""dy"":-68,""t"":14760},{""x"":1211,""y"":749,""dx"":-240,""dy"":-72,""t"":14793},{""x"":1209,""y"":760,""dx"":-242,""dy"":-61,""t"":14828},{""x"":1208,""y"":768,""dx"":-243,""dy"":-53,""t"":14859},{""x"":1205,""y"":781,""dx"":-246,""dy"":-40,""t"":14896},{""x"":1211,""y"":773,""dx"":-240,""dy"":-48,""t"":14930},{""x"":1197,""y"":756,""dx"":-254,""dy"":-65,""t"":14965},{""x"":1176,""y"":751,""dx"":-275,""dy"":-70,""t"":14998},{""x"":1181,""y"":746,""dx"":-270,""dy"":-75,""t"":15032}]]","[100,20.33898305084746,100,100,0]","[{""x"":54.50847457627118,""y"":98.9322033898305,""r"":27.51225471901962},{""x"":213.135593220339,""y"":47.74576271186441,""r"":28.560046261500762},{""x"":17.033898305084747,""y"":59.983050847457626,""r"":41.12405472526786},{""x"":-75.35593220338983,""y"":61.74576271186441,""r"":58.92645346151784},{""x"":-265.8,""y"":-91.56666666666666,""r"":44.84103275269296}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.42","validate","","","","","","","","","","","","","","",""
"","html-button-response","8","48085","0.0-3.0-4.0-0.0-0.0","807","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","","","","","",""
"","webgazer-calibrate","9","57604","0.0-3.0-4.0-0.0-1.0","","","","","","","","","","","","recalibration","","","","","","","","","","","","","",""
