"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","5805","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","8855","0.0-1.0-0.0","3047","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","10412","0.0-1.0-1.0","1556","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","14444","0.0-2.0","","","","2141","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","15124","0.0-3.0-0.0","678","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","26295","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","27156","0.0-3.0-2.0","860","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","44113","0.0-3.0-3.0","","","","","","[[{""x"":511,""y"":409,""dx"":20,""dy"":128,""t"":990},{""x"":511,""y"":401,""dx"":20,""dy"":120,""t"":1024},{""x"":521,""y"":392,""dx"":30,""dy"":111,""t"":1058},{""x"":542,""y"":372,""dx"":51,""dy"":91,""t"":1092},{""x"":549,""y"":382,""dx"":58,""dy"":101,""t"":1125},{""x"":546,""y"":379,""dx"":55,""dy"":98,""t"":1159},{""x"":543,""y"":393,""dx"":52,""dy"":112,""t"":1194},{""x"":533,""y"":418,""dx"":42,""dy"":137,""t"":1227},{""x"":520,""y"":411,""dx"":29,""dy"":130,""t"":1262},{""x"":543,""y"":400,""dx"":52,""dy"":119,""t"":1296},{""x"":564,""y"":382,""dx"":73,""dy"":101,""t"":1330},{""x"":564,""y"":383,""dx"":73,""dy"":102,""t"":1364},{""x"":572,""y"":364,""dx"":81,""dy"":83,""t"":1398},{""x"":582,""y"":357,""dx"":91,""dy"":76,""t"":1431},{""x"":592,""y"":345,""dx"":101,""dy"":64,""t"":1466},{""x"":592,""y"":341,""dx"":101,""dy"":60,""t"":1499},{""x"":595,""y"":336,""dx"":104,""dy"":55,""t"":1535},{""x"":600,""y"":306,""dx"":109,""dy"":25,""t"":1568},{""x"":598,""y"":318,""dx"":107,""dy"":37,""t"":1601},{""x"":602,""y"":323,""dx"":111,""dy"":42,""t"":1636},{""x"":591,""y"":325,""dx"":100,""dy"":44,""t"":1671},{""x"":595,""y"":326,""dx"":104,""dy"":45,""t"":1704},{""x"":592,""y"":315,""dx"":101,""dy"":34,""t"":1739},{""x"":591,""y"":325,""dx"":100,""dy"":44,""t"":1772},{""x"":591,""y"":313,""dx"":100,""dy"":32,""t"":1805},{""x"":591,""y"":323,""dx"":100,""dy"":42,""t"":1839},{""x"":603,""y"":347,""dx"":112,""dy"":66,""t"":1873},{""x"":588,""y"":355,""dx"":97,""dy"":74,""t"":1907},{""x"":593,""y"":376,""dx"":102,""dy"":95,""t"":1942},{""x"":586,""y"":389,""dx"":95,""dy"":108,""t"":1976},{""x"":587,""y"":388,""dx"":96,""dy"":107,""t"":2010},{""x"":594,""y"":373,""dx"":103,""dy"":92,""t"":2044},{""x"":592,""y"":391,""dx"":101,""dy"":110,""t"":2078},{""x"":599,""y"":396,""dx"":108,""dy"":115,""t"":2113},{""x"":586,""y"":391,""dx"":95,""dy"":110,""t"":2145},{""x"":583,""y"":381,""dx"":92,""dy"":100,""t"":2180},{""x"":584,""y"":376,""dx"":93,""dy"":95,""t"":2215},{""x"":582,""y"":369,""dx"":91,""dy"":88,""t"":2255},{""x"":581,""y"":360,""dx"":90,""dy"":79,""t"":2288},{""x"":579,""y"":365,""dx"":88,""dy"":84,""t"":2315},{""x"":577,""y"":369,""dx"":86,""dy"":88,""t"":2347},{""x"":582,""y"":367,""dx"":91,""dy"":86,""t"":2384},{""x"":590,""y"":339,""dx"":99,""dy"":58,""t"":2417},{""x"":588,""y"":320,""dx"":97,""dy"":39,""t"":2452},{""x"":579,""y"":348,""dx"":88,""dy"":67,""t"":2486},{""x"":569,""y"":336,""dx"":78,""dy"":55,""t"":2520},{""x"":564,""y"":317,""dx"":73,""dy"":36,""t"":2554},{""x"":567,""y"":310,""dx"":76,""dy"":29,""t"":2588},{""x"":562,""y"":307,""dx"":71,""dy"":26,""t"":2622},{""x"":552,""y"":330,""dx"":61,""dy"":49,""t"":2655},{""x"":559,""y"":338,""dx"":68,""dy"":57,""t"":2690},{""x"":564,""y"":355,""dx"":73,""dy"":74,""t"":2724},{""x"":568,""y"":336,""dx"":77,""dy"":55,""t"":2758},{""x"":572,""y"":351,""dx"":81,""dy"":70,""t"":2792},{""x"":566,""y"":364,""dx"":75,""dy"":83,""t"":2826},{""x"":555,""y"":347,""dx"":64,""dy"":66,""t"":2860},{""x"":545,""y"":355,""dx"":54,""dy"":74,""t"":2893},{""x"":547,""y"":349,""dx"":56,""dy"":68,""t"":2928},{""x"":532,""y"":345,""dx"":41,""dy"":64,""t"":2962},{""x"":538,""y"":315,""dx"":47,""dy"":34,""t"":2996}],[{""x"":502,""y"":624,""dx"":11,""dy"":-197,""t"":4015},{""x"":527,""y"":642,""dx"":36,""dy"":-179,""t"":4049},{""x"":530,""y"":640,""dx"":39,""dy"":-181,""t"":4085},{""x"":512,""y"":655,""dx"":21,""dy"":-166,""t"":4118},{""x"":531,""y"":638,""dx"":40,""dy"":-183,""t"":4152},{""x"":543,""y"":627,""dx"":52,""dy"":-194,""t"":4186},{""x"":557,""y"":621,""dx"":66,""dy"":-200,""t"":4219},{""x"":590,""y"":644,""dx"":99,""dy"":-177,""t"":4254},{""x"":593,""y"":655,""dx"":102,""dy"":-166,""t"":4288},{""x"":598,""y"":676,""dx"":107,""dy"":-145,""t"":4322},{""x"":593,""y"":675,""dx"":102,""dy"":-146,""t"":4356},{""x"":571,""y"":689,""dx"":80,""dy"":-132,""t"":4391},{""x"":603,""y"":795,""dx"":112,""dy"":-26,""t"":4424},{""x"":656,""y"":876,""dx"":165,""dy"":55,""t"":4457},{""x"":672,""y"":933,""dx"":181,""dy"":112,""t"":4492},{""x"":691,""y"":966,""dx"":200,""dy"":145,""t"":4526},{""x"":675,""y"":997,""dx"":184,""dy"":176,""t"":4560},{""x"":657,""y"":1018,""dx"":166,""dy"":197,""t"":4595},{""x"":666,""y"":971,""dx"":175,""dy"":150,""t"":4628},{""x"":678,""y"":935,""dx"":187,""dy"":114,""t"":4662},{""x"":727,""y"":980,""dx"":236,""dy"":159,""t"":4695},{""x"":755,""y"":1005,""dx"":264,""dy"":184,""t"":4730},{""x"":782,""y"":1030,""dx"":291,""dy"":209,""t"":4765},{""x"":790,""y"":1038,""dx"":299,""dy"":217,""t"":4799},{""x"":792,""y"":1038,""dx"":301,""dy"":217,""t"":4832},{""x"":746,""y"":984,""dx"":255,""dy"":163,""t"":4865},{""x"":738,""y"":993,""dx"":247,""dy"":172,""t"":4899},{""x"":746,""y"":1005,""dx"":255,""dy"":184,""t"":4935},{""x"":738,""y"":1015,""dx"":247,""dy"":194,""t"":4969},{""x"":740,""y"":1004,""dx"":249,""dy"":183,""t"":5002},{""x"":739,""y"":1026,""dx"":248,""dy"":205,""t"":5036},{""x"":688,""y"":988,""dx"":197,""dy"":167,""t"":5071},{""x"":661,""y"":935,""dx"":170,""dy"":114,""t"":5104},{""x"":611,""y"":900,""dx"":120,""dy"":79,""t"":5137},{""x"":628,""y"":874,""dx"":137,""dy"":53,""t"":5172},{""x"":611,""y"":850,""dx"":120,""dy"":29,""t"":5206},{""x"":634,""y"":905,""dx"":143,""dy"":84,""t"":5240},{""x"":637,""y"":891,""dx"":146,""dy"":70,""t"":5273},{""x"":662,""y"":906,""dx"":171,""dy"":85,""t"":5308},{""x"":612,""y"":889,""dx"":121,""dy"":68,""t"":5342},{""x"":656,""y"":908,""dx"":165,""dy"":87,""t"":5376},{""x"":687,""y"":928,""dx"":196,""dy"":107,""t"":5409},{""x"":712,""y"":888,""dx"":221,""dy"":67,""t"":5444},{""x"":744,""y"":929,""dx"":253,""dy"":108,""t"":5478},{""x"":762,""y"":939,""dx"":271,""dy"":118,""t"":5510},{""x"":739,""y"":893,""dx"":248,""dy"":72,""t"":5546},{""x"":749,""y"":927,""dx"":258,""dy"":106,""t"":5580},{""x"":740,""y"":926,""dx"":249,""dy"":105,""t"":5614},{""x"":725,""y"":917,""dx"":234,""dy"":96,""t"":5648},{""x"":746,""y"":954,""dx"":255,""dy"":133,""t"":5681},{""x"":739,""y"":926,""dx"":248,""dy"":105,""t"":5715},{""x"":700,""y"":895,""dx"":209,""dy"":74,""t"":5749},{""x"":698,""y"":953,""dx"":207,""dy"":132,""t"":5783},{""x"":690,""y"":942,""dx"":199,""dy"":121,""t"":5817},{""x"":704,""y"":975,""dx"":213,""dy"":154,""t"":5851},{""x"":691,""y"":953,""dx"":200,""dy"":132,""t"":5886},{""x"":680,""y"":934,""dx"":189,""dy"":113,""t"":5918},{""x"":669,""y"":886,""dx"":178,""dy"":65,""t"":5954},{""x"":687,""y"":911,""dx"":196,""dy"":90,""t"":5988}],[{""x"":1184,""y"":794,""dx"":213,""dy"":243,""t"":7041},{""x"":1187,""y"":769,""dx"":216,""dy"":218,""t"":7076},{""x"":1159,""y"":781,""dx"":188,""dy"":230,""t"":7110},{""x"":1135,""y"":766,""dx"":164,""dy"":215,""t"":7144},{""x"":1169,""y"":771,""dx"":198,""dy"":220,""t"":7178},{""x"":1178,""y"":768,""dx"":207,""dy"":217,""t"":7211},{""x"":1149,""y"":780,""dx"":178,""dy"":229,""t"":7247},{""x"":1153,""y"":782,""dx"":182,""dy"":231,""t"":7280},{""x"":1162,""y"":764,""dx"":191,""dy"":213,""t"":7314},{""x"":1166,""y"":740,""dx"":195,""dy"":189,""t"":7348},{""x"":1180,""y"":752,""dx"":209,""dy"":201,""t"":7383},{""x"":1183,""y"":774,""dx"":212,""dy"":223,""t"":7415},{""x"":1172,""y"":777,""dx"":201,""dy"":226,""t"":7450},{""x"":1161,""y"":779,""dx"":190,""dy"":228,""t"":7482},{""x"":1176,""y"":789,""dx"":205,""dy"":238,""t"":7518},{""x"":1187,""y"":787,""dx"":216,""dy"":236,""t"":7552},{""x"":1167,""y"":803,""dx"":196,""dy"":252,""t"":7585},{""x"":1133,""y"":791,""dx"":162,""dy"":240,""t"":7620},{""x"":1163,""y"":792,""dx"":192,""dy"":241,""t"":7655},{""x"":1127,""y"":771,""dx"":156,""dy"":220,""t"":7688},{""x"":1101,""y"":752,""dx"":130,""dy"":201,""t"":7722},{""x"":1083,""y"":730,""dx"":112,""dy"":179,""t"":7756},{""x"":1085,""y"":740,""dx"":114,""dy"":189,""t"":7789},{""x"":1020,""y"":841,""dx"":49,""dy"":290,""t"":7824},{""x"":923,""y"":974,""dx"":-48,""dy"":423,""t"":7857},{""x"":857,""y"":1114,""dx"":-114,""dy"":563,""t"":7893},{""x"":830,""y"":1213,""dx"":-141,""dy"":662,""t"":7926},{""x"":814,""y"":1239,""dx"":-157,""dy"":688,""t"":7960},{""x"":827,""y"":1236,""dx"":-144,""dy"":685,""t"":7994},{""x"":864,""y"":1200,""dx"":-107,""dy"":649,""t"":8028},{""x"":918,""y"":1113,""dx"":-53,""dy"":562,""t"":8062},{""x"":938,""y"":1052,""dx"":-33,""dy"":501,""t"":8096},{""x"":957,""y"":1017,""dx"":-14,""dy"":466,""t"":8130},{""x"":985,""y"":950,""dx"":14,""dy"":399,""t"":8165},{""x"":1000,""y"":901,""dx"":29,""dy"":350,""t"":8198},{""x"":1025,""y"":852,""dx"":54,""dy"":301,""t"":8232},{""x"":1034,""y"":820,""dx"":63,""dy"":269,""t"":8266},{""x"":1031,""y"":770,""dx"":60,""dy"":219,""t"":8299},{""x"":1049,""y"":725,""dx"":78,""dy"":174,""t"":8333},{""x"":1042,""y"":691,""dx"":71,""dy"":140,""t"":8367},{""x"":1083,""y"":662,""dx"":112,""dy"":111,""t"":8403},{""x"":1104,""y"":657,""dx"":133,""dy"":106,""t"":8436},{""x"":1110,""y"":661,""dx"":139,""dy"":110,""t"":8470},{""x"":1123,""y"":640,""dx"":152,""dy"":89,""t"":8503},{""x"":1133,""y"":629,""dx"":162,""dy"":78,""t"":8538},{""x"":1152,""y"":622,""dx"":181,""dy"":71,""t"":8572},{""x"":1182,""y"":628,""dx"":211,""dy"":77,""t"":8606},{""x"":1167,""y"":656,""dx"":196,""dy"":105,""t"":8640},{""x"":1170,""y"":673,""dx"":199,""dy"":122,""t"":8673},{""x"":1136,""y"":687,""dx"":165,""dy"":136,""t"":8709},{""x"":1151,""y"":684,""dx"":180,""dy"":133,""t"":8742},{""x"":1130,""y"":664,""dx"":159,""dy"":113,""t"":8776},{""x"":1116,""y"":674,""dx"":145,""dy"":123,""t"":8810},{""x"":1104,""y"":683,""dx"":133,""dy"":132,""t"":8844},{""x"":1081,""y"":692,""dx"":110,""dy"":141,""t"":8877},{""x"":1076,""y"":686,""dx"":105,""dy"":135,""t"":8912},{""x"":1067,""y"":679,""dx"":96,""dy"":128,""t"":8945},{""x"":1059,""y"":668,""dx"":88,""dy"":117,""t"":8979},{""x"":1057,""y"":683,""dx"":86,""dy"":132,""t"":9014}],[{""x"":1597,""y"":513,""dx"":146,""dy"":232,""t"":10035},{""x"":1589,""y"":528,""dx"":138,""dy"":247,""t"":10069},{""x"":1581,""y"":523,""dx"":130,""dy"":242,""t"":10102},{""x"":1577,""y"":469,""dx"":126,""dy"":188,""t"":10136},{""x"":1569,""y"":477,""dx"":118,""dy"":196,""t"":10170},{""x"":1557,""y"":485,""dx"":106,""dy"":204,""t"":10204},{""x"":1556,""y"":500,""dx"":105,""dy"":219,""t"":10238},{""x"":1528,""y"":544,""dx"":77,""dy"":263,""t"":10272},{""x"":1528,""y"":527,""dx"":77,""dy"":246,""t"":10306},{""x"":1536,""y"":530,""dx"":85,""dy"":249,""t"":10340},{""x"":1545,""y"":539,""dx"":94,""dy"":258,""t"":10374},{""x"":1550,""y"":543,""dx"":99,""dy"":262,""t"":10409},{""x"":1555,""y"":559,""dx"":104,""dy"":278,""t"":10441},{""x"":1518,""y"":481,""dx"":67,""dy"":200,""t"":10475},{""x"":1521,""y"":489,""dx"":70,""dy"":208,""t"":10510},{""x"":1491,""y"":390,""dx"":40,""dy"":109,""t"":10543},{""x"":1497,""y"":409,""dx"":46,""dy"":128,""t"":10577},{""x"":1475,""y"":318,""dx"":24,""dy"":37,""t"":10612},{""x"":1457,""y"":242,""dx"":6,""dy"":-39,""t"":10644},{""x"":1414,""y"":217,""dx"":-37,""dy"":-64,""t"":10679},{""x"":1373,""y"":201,""dx"":-78,""dy"":-80,""t"":10715},{""x"":1360,""y"":161,""dx"":-91,""dy"":-120,""t"":10747},{""x"":1355,""y"":132,""dx"":-96,""dy"":-149,""t"":10782},{""x"":1327,""y"":114,""dx"":-124,""dy"":-167,""t"":10816},{""x"":1312,""y"":103,""dx"":-139,""dy"":-178,""t"":10849},{""x"":1312,""y"":86,""dx"":-139,""dy"":-195,""t"":10884},{""x"":1319,""y"":85,""dx"":-132,""dy"":-196,""t"":10918},{""x"":1330,""y"":71,""dx"":-121,""dy"":-210,""t"":10952},{""x"":1335,""y"":65,""dx"":-116,""dy"":-216,""t"":10986},{""x"":1314,""y"":65,""dx"":-137,""dy"":-216,""t"":11020},{""x"":1296,""y"":66,""dx"":-155,""dy"":-215,""t"":11053},{""x"":1291,""y"":69,""dx"":-160,""dy"":-212,""t"":11088},{""x"":1298,""y"":73,""dx"":-153,""dy"":-208,""t"":11151},{""x"":1301,""y"":117,""dx"":-150,""dy"":-164,""t"":11160},{""x"":1345,""y"":227,""dx"":-106,""dy"":-54,""t"":11190},{""x"":1374,""y"":296,""dx"":-77,""dy"":15,""t"":11224},{""x"":1404,""y"":409,""dx"":-47,""dy"":128,""t"":11258},{""x"":1428,""y"":499,""dx"":-23,""dy"":218,""t"":11292},{""x"":1427,""y"":469,""dx"":-24,""dy"":188,""t"":11326},{""x"":1448,""y"":567,""dx"":-3,""dy"":286,""t"":11360},{""x"":1458,""y"":561,""dx"":7,""dy"":280,""t"":11394},{""x"":1476,""y"":540,""dx"":25,""dy"":259,""t"":11427},{""x"":1466,""y"":511,""dx"":15,""dy"":230,""t"":11463},{""x"":1464,""y"":467,""dx"":13,""dy"":186,""t"":11496},{""x"":1463,""y"":454,""dx"":12,""dy"":173,""t"":11531},{""x"":1468,""y"":461,""dx"":17,""dy"":180,""t"":11564},{""x"":1480,""y"":496,""dx"":29,""dy"":215,""t"":11598},{""x"":1479,""y"":528,""dx"":28,""dy"":247,""t"":11632},{""x"":1481,""y"":529,""dx"":30,""dy"":248,""t"":11666},{""x"":1484,""y"":501,""dx"":33,""dy"":220,""t"":11701},{""x"":1495,""y"":507,""dx"":44,""dy"":226,""t"":11735},{""x"":1486,""y"":556,""dx"":35,""dy"":275,""t"":11768},{""x"":1495,""y"":578,""dx"":44,""dy"":297,""t"":11802},{""x"":1496,""y"":610,""dx"":45,""dy"":329,""t"":11836},{""x"":1493,""y"":635,""dx"":42,""dy"":354,""t"":11869},{""x"":1478,""y"":625,""dx"":27,""dy"":344,""t"":11905},{""x"":1465,""y"":609,""dx"":14,""dy"":328,""t"":11939},{""x"":1452,""y"":606,""dx"":1,""dy"":325,""t"":11972},{""x"":1477,""y"":556,""dx"":26,""dy"":275,""t"":12006},{""x"":1491,""y"":540,""dx"":40,""dy"":259,""t"":12040}],[{""x"":1287,""y"":876,""dx"":-164,""dy"":55,""t"":13060},{""x"":1263,""y"":875,""dx"":-188,""dy"":54,""t"":13094},{""x"":1256,""y"":899,""dx"":-195,""dy"":78,""t"":13128},{""x"":1225,""y"":913,""dx"":-226,""dy"":92,""t"":13162},{""x"":1221,""y"":884,""dx"":-230,""dy"":63,""t"":13196},{""x"":1237,""y"":871,""dx"":-214,""dy"":50,""t"":13230},{""x"":1244,""y"":873,""dx"":-207,""dy"":52,""t"":13264},{""x"":1262,""y"":844,""dx"":-189,""dy"":23,""t"":13297},{""x"":1199,""y"":912,""dx"":-252,""dy"":91,""t"":13332},{""x"":1078,""y"":993,""dx"":-373,""dy"":172,""t"":13365},{""x"":956,""y"":1103,""dx"":-495,""dy"":282,""t"":13399},{""x"":899,""y"":1182,""dx"":-552,""dy"":361,""t"":13434},{""x"":894,""y"":1168,""dx"":-557,""dy"":347,""t"":13468},{""x"":922,""y"":1124,""dx"":-529,""dy"":303,""t"":13502},{""x"":965,""y"":1050,""dx"":-486,""dy"":229,""t"":13536},{""x"":1035,""y"":973,""dx"":-416,""dy"":152,""t"":13570},{""x"":1103,""y"":940,""dx"":-348,""dy"":119,""t"":13604},{""x"":1110,""y"":931,""dx"":-341,""dy"":110,""t"":13638},{""x"":1201,""y"":886,""dx"":-250,""dy"":65,""t"":13672},{""x"":1203,""y"":857,""dx"":-248,""dy"":36,""t"":13706},{""x"":1285,""y"":806,""dx"":-166,""dy"":-15,""t"":13740},{""x"":1364,""y"":797,""dx"":-87,""dy"":-24,""t"":13774},{""x"":1378,""y"":802,""dx"":-73,""dy"":-19,""t"":13807},{""x"":1404,""y"":781,""dx"":-47,""dy"":-40,""t"":13841},{""x"":1436,""y"":764,""dx"":-15,""dy"":-57,""t"":13876},{""x"":1396,""y"":797,""dx"":-55,""dy"":-24,""t"":13910},{""x"":1348,""y"":826,""dx"":-103,""dy"":5,""t"":13943},{""x"":1320,""y"":831,""dx"":-131,""dy"":10,""t"":13978},{""x"":1349,""y"":799,""dx"":-102,""dy"":-22,""t"":14012},{""x"":1358,""y"":812,""dx"":-93,""dy"":-9,""t"":14045},{""x"":1392,""y"":802,""dx"":-59,""dy"":-19,""t"":14079},{""x"":1397,""y"":814,""dx"":-54,""dy"":-7,""t"":14113},{""x"":1396,""y"":814,""dx"":-55,""dy"":-7,""t"":14148},{""x"":1399,""y"":811,""dx"":-52,""dy"":-10,""t"":14182},{""x"":1401,""y"":829,""dx"":-50,""dy"":8,""t"":14214},{""x"":1372,""y"":841,""dx"":-79,""dy"":20,""t"":14249},{""x"":1377,""y"":839,""dx"":-74,""dy"":18,""t"":14284},{""x"":1382,""y"":856,""dx"":-69,""dy"":35,""t"":14317},{""x"":1361,""y"":852,""dx"":-90,""dy"":31,""t"":14352},{""x"":1342,""y"":866,""dx"":-109,""dy"":45,""t"":14386},{""x"":1315,""y"":840,""dx"":-136,""dy"":19,""t"":14420},{""x"":1317,""y"":846,""dx"":-134,""dy"":25,""t"":14453},{""x"":1301,""y"":853,""dx"":-150,""dy"":32,""t"":14489},{""x"":1327,""y"":863,""dx"":-124,""dy"":42,""t"":14522},{""x"":1311,""y"":856,""dx"":-140,""dy"":35,""t"":14556},{""x"":1333,""y"":835,""dx"":-118,""dy"":14,""t"":14589},{""x"":1314,""y"":862,""dx"":-137,""dy"":41,""t"":14622},{""x"":1322,""y"":834,""dx"":-129,""dy"":13,""t"":14658},{""x"":1294,""y"":836,""dx"":-157,""dy"":15,""t"":14692},{""x"":1280,""y"":833,""dx"":-171,""dy"":12,""t"":14726},{""x"":1289,""y"":825,""dx"":-162,""dy"":4,""t"":14761},{""x"":1265,""y"":833,""dx"":-186,""dy"":12,""t"":14794},{""x"":1281,""y"":831,""dx"":-170,""dy"":10,""t"":14828},{""x"":1276,""y"":846,""dx"":-175,""dy"":25,""t"":14862},{""x"":1304,""y"":853,""dx"":-147,""dy"":32,""t"":14896},{""x"":1304,""y"":843,""dx"":-147,""dy"":22,""t"":14929},{""x"":1285,""y"":839,""dx"":-166,""dy"":18,""t"":14964},{""x"":1288,""y"":856,""dx"":-163,""dy"":35,""t"":14998},{""x"":1318,""y"":853,""dx"":-133,""dy"":32,""t"":15032}]]","[100,33.89830508474576,27.11864406779661,25,71.1864406779661]","[{""x"":79.73333333333333,""y"":75.56666666666666,""r"":49.311577412307},{""x"":178.4915254237288,""y"":62.33898305084746,""r"":97.94170126015774},{""x"":111.62711864406779,""y"":247.10169491525423,""r"":112.29741183302173},{""x"":1.2833333333333334,""y"":119.46666666666667,""r"":241.77513848513598},{""x"":-184.20338983050848,""y"":52.389830508474574,""r"":69.80510480819}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.41","validate","","","","","","","","","","","","","","",""
"","html-button-response","8","44617","0.0-3.0-4.0-0.0-0.0","502","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","","","","","",""
"","webgazer-calibrate","9","54101","0.0-3.0-4.0-0.0-1.0","","","","","","","","","","","","recalibration","","","","","","","","","","","","","",""
