"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","3720","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","9722","0.0-1.0-0.0","5999","{""name"":""csq"",""age"":""23""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","11122","0.0-1.0-1.0","1399","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","19865","0.0-2.0","","","","736","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","20689","0.0-3.0-0.0","822","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","33218","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","34578","0.0-3.0-2.0","1358","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","52914","0.0-3.0-3.0","","","","","","[[{""x"":474,""y"":153,""dx"":-17,""dy"":-128,""t"":989},{""x"":482,""y"":152,""dx"":-9,""dy"":-129,""t"":1023},{""x"":470,""y"":136,""dx"":-21,""dy"":-145,""t"":1059},{""x"":457,""y"":165,""dx"":-34,""dy"":-116,""t"":1091},{""x"":453,""y"":160,""dx"":-38,""dy"":-121,""t"":1126},{""x"":459,""y"":145,""dx"":-32,""dy"":-136,""t"":1161},{""x"":452,""y"":163,""dx"":-39,""dy"":-118,""t"":1194},{""x"":453,""y"":152,""dx"":-38,""dy"":-129,""t"":1228},{""x"":453,""y"":148,""dx"":-38,""dy"":-133,""t"":1262},{""x"":454,""y"":148,""dx"":-37,""dy"":-133,""t"":1297},{""x"":439,""y"":140,""dx"":-52,""dy"":-141,""t"":1330},{""x"":443,""y"":140,""dx"":-48,""dy"":-141,""t"":1364},{""x"":431,""y"":109,""dx"":-60,""dy"":-172,""t"":1397},{""x"":426,""y"":114,""dx"":-65,""dy"":-167,""t"":1432},{""x"":428,""y"":114,""dx"":-63,""dy"":-167,""t"":1467},{""x"":432,""y"":104,""dx"":-59,""dy"":-177,""t"":1500},{""x"":441,""y"":118,""dx"":-50,""dy"":-163,""t"":1534},{""x"":447,""y"":104,""dx"":-44,""dy"":-177,""t"":1568},{""x"":442,""y"":109,""dx"":-49,""dy"":-172,""t"":1603},{""x"":454,""y"":90,""dx"":-37,""dy"":-191,""t"":1635},{""x"":446,""y"":111,""dx"":-45,""dy"":-170,""t"":1670},{""x"":446,""y"":99,""dx"":-45,""dy"":-182,""t"":1704},{""x"":462,""y"":134,""dx"":-29,""dy"":-147,""t"":1737},{""x"":502,""y"":148,""dx"":11,""dy"":-133,""t"":1772},{""x"":496,""y"":165,""dx"":5,""dy"":-116,""t"":1806},{""x"":484,""y"":160,""dx"":-7,""dy"":-121,""t"":1840},{""x"":479,""y"":161,""dx"":-12,""dy"":-120,""t"":1874},{""x"":472,""y"":166,""dx"":-19,""dy"":-115,""t"":1908},{""x"":459,""y"":138,""dx"":-32,""dy"":-143,""t"":1941},{""x"":470,""y"":129,""dx"":-21,""dy"":-152,""t"":1976},{""x"":465,""y"":115,""dx"":-26,""dy"":-166,""t"":2010},{""x"":486,""y"":117,""dx"":-5,""dy"":-164,""t"":2044},{""x"":480,""y"":102,""dx"":-11,""dy"":-179,""t"":2078},{""x"":468,""y"":89,""dx"":-23,""dy"":-192,""t"":2112},{""x"":464,""y"":99,""dx"":-27,""dy"":-182,""t"":2147},{""x"":476,""y"":113,""dx"":-15,""dy"":-168,""t"":2180},{""x"":478,""y"":120,""dx"":-13,""dy"":-161,""t"":2213},{""x"":488,""y"":127,""dx"":-3,""dy"":-154,""t"":2248},{""x"":472,""y"":113,""dx"":-19,""dy"":-168,""t"":2281},{""x"":460,""y"":133,""dx"":-31,""dy"":-148,""t"":2316},{""x"":477,""y"":137,""dx"":-14,""dy"":-144,""t"":2347},{""x"":483,""y"":148,""dx"":-8,""dy"":-133,""t"":2384},{""x"":478,""y"":140,""dx"":-13,""dy"":-141,""t"":2417},{""x"":477,""y"":141,""dx"":-14,""dy"":-140,""t"":2452},{""x"":474,""y"":155,""dx"":-17,""dy"":-126,""t"":2486},{""x"":460,""y"":129,""dx"":-31,""dy"":-152,""t"":2521},{""x"":463,""y"":141,""dx"":-28,""dy"":-140,""t"":2555},{""x"":462,""y"":116,""dx"":-29,""dy"":-165,""t"":2587},{""x"":462,""y"":117,""dx"":-29,""dy"":-164,""t"":2621},{""x"":450,""y"":93,""dx"":-41,""dy"":-188,""t"":2655},{""x"":448,""y"":106,""dx"":-43,""dy"":-175,""t"":2689},{""x"":455,""y"":89,""dx"":-36,""dy"":-192,""t"":2723},{""x"":462,""y"":75,""dx"":-29,""dy"":-206,""t"":2755},{""x"":442,""y"":66,""dx"":-49,""dy"":-215,""t"":2792},{""x"":440,""y"":64,""dx"":-51,""dy"":-217,""t"":2825},{""x"":437,""y"":55,""dx"":-54,""dy"":-226,""t"":2860},{""x"":428,""y"":70,""dx"":-63,""dy"":-211,""t"":2893},{""x"":422,""y"":62,""dx"":-69,""dy"":-219,""t"":2927},{""x"":443,""y"":77,""dx"":-48,""dy"":-204,""t"":2962},{""x"":442,""y"":85,""dx"":-49,""dy"":-196,""t"":2996}],[{""x"":1038,""y"":1411,""dx"":547,""dy"":590,""t"":4016},{""x"":995,""y"":1370,""dx"":504,""dy"":549,""t"":4050},{""x"":956,""y"":1331,""dx"":465,""dy"":510,""t"":4083},{""x"":879,""y"":1265,""dx"":388,""dy"":444,""t"":4118},{""x"":828,""y"":1199,""dx"":337,""dy"":378,""t"":4152},{""x"":770,""y"":1148,""dx"":279,""dy"":327,""t"":4185},{""x"":716,""y"":1080,""dx"":225,""dy"":259,""t"":4219},{""x"":672,""y"":1011,""dx"":181,""dy"":190,""t"":4254},{""x"":637,""y"":977,""dx"":146,""dy"":156,""t"":4288},{""x"":620,""y"":939,""dx"":129,""dy"":118,""t"":4322},{""x"":604,""y"":898,""dx"":113,""dy"":77,""t"":4354},{""x"":577,""y"":860,""dx"":86,""dy"":39,""t"":4389},{""x"":565,""y"":838,""dx"":74,""dy"":17,""t"":4423},{""x"":575,""y"":819,""dx"":84,""dy"":-2,""t"":4458},{""x"":579,""y"":810,""dx"":88,""dy"":-11,""t"":4491},{""x"":588,""y"":809,""dx"":97,""dy"":-12,""t"":4525},{""x"":578,""y"":809,""dx"":87,""dy"":-12,""t"":4560},{""x"":583,""y"":823,""dx"":92,""dy"":2,""t"":4594},{""x"":577,""y"":809,""dx"":86,""dy"":-12,""t"":4628},{""x"":583,""y"":805,""dx"":92,""dy"":-16,""t"":4661},{""x"":583,""y"":808,""dx"":92,""dy"":-13,""t"":4697},{""x"":594,""y"":815,""dx"":103,""dy"":-6,""t"":4731},{""x"":600,""y"":812,""dx"":109,""dy"":-9,""t"":4763},{""x"":612,""y"":802,""dx"":121,""dy"":-19,""t"":4798},{""x"":634,""y"":796,""dx"":143,""dy"":-25,""t"":4831},{""x"":644,""y"":794,""dx"":153,""dy"":-27,""t"":4866},{""x"":639,""y"":781,""dx"":148,""dy"":-40,""t"":4900},{""x"":647,""y"":789,""dx"":156,""dy"":-32,""t"":4934},{""x"":657,""y"":799,""dx"":166,""dy"":-22,""t"":4967},{""x"":679,""y"":798,""dx"":188,""dy"":-23,""t"":5002},{""x"":678,""y"":805,""dx"":187,""dy"":-16,""t"":5036},{""x"":678,""y"":814,""dx"":187,""dy"":-7,""t"":5070},{""x"":671,""y"":822,""dx"":180,""dy"":1,""t"":5104},{""x"":662,""y"":809,""dx"":171,""dy"":-12,""t"":5137},{""x"":669,""y"":818,""dx"":178,""dy"":-3,""t"":5172},{""x"":668,""y"":801,""dx"":177,""dy"":-20,""t"":5206},{""x"":667,""y"":805,""dx"":176,""dy"":-16,""t"":5240},{""x"":654,""y"":794,""dx"":163,""dy"":-27,""t"":5273},{""x"":648,""y"":799,""dx"":157,""dy"":-22,""t"":5308},{""x"":646,""y"":799,""dx"":155,""dy"":-22,""t"":5342},{""x"":640,""y"":810,""dx"":149,""dy"":-11,""t"":5376},{""x"":634,""y"":808,""dx"":143,""dy"":-13,""t"":5410},{""x"":622,""y"":799,""dx"":131,""dy"":-22,""t"":5444},{""x"":627,""y"":790,""dx"":136,""dy"":-31,""t"":5478},{""x"":625,""y"":813,""dx"":134,""dy"":-8,""t"":5511},{""x"":624,""y"":807,""dx"":133,""dy"":-14,""t"":5546},{""x"":612,""y"":794,""dx"":121,""dy"":-27,""t"":5580},{""x"":611,""y"":791,""dx"":120,""dy"":-30,""t"":5613},{""x"":623,""y"":783,""dx"":132,""dy"":-38,""t"":5648},{""x"":633,""y"":802,""dx"":142,""dy"":-19,""t"":5681},{""x"":630,""y"":807,""dx"":139,""dy"":-14,""t"":5716},{""x"":636,""y"":814,""dx"":145,""dy"":-7,""t"":5749},{""x"":637,""y"":806,""dx"":146,""dy"":-15,""t"":5784},{""x"":638,""y"":797,""dx"":147,""dy"":-24,""t"":5818},{""x"":632,""y"":790,""dx"":141,""dy"":-31,""t"":5852},{""x"":626,""y"":787,""dx"":135,""dy"":-34,""t"":5886},{""x"":621,""y"":784,""dx"":130,""dy"":-37,""t"":5918},{""x"":618,""y"":789,""dx"":127,""dy"":-32,""t"":5954},{""x"":617,""y"":813,""dx"":126,""dy"":-8,""t"":5987}],[{""x"":861,""y"":296,""dx"":-110,""dy"":-255,""t"":7008},{""x"":857,""y"":308,""dx"":-114,""dy"":-243,""t"":7042},{""x"":843,""y"":328,""dx"":-128,""dy"":-223,""t"":7078},{""x"":849,""y"":322,""dx"":-122,""dy"":-229,""t"":7110},{""x"":840,""y"":337,""dx"":-131,""dy"":-214,""t"":7144},{""x"":818,""y"":347,""dx"":-153,""dy"":-204,""t"":7178},{""x"":849,""y"":374,""dx"":-122,""dy"":-177,""t"":7212},{""x"":868,""y"":365,""dx"":-103,""dy"":-186,""t"":7246},{""x"":870,""y"":348,""dx"":-101,""dy"":-203,""t"":7280},{""x"":865,""y"":318,""dx"":-106,""dy"":-233,""t"":7314},{""x"":864,""y"":339,""dx"":-107,""dy"":-212,""t"":7349},{""x"":870,""y"":334,""dx"":-101,""dy"":-217,""t"":7381},{""x"":860,""y"":316,""dx"":-111,""dy"":-235,""t"":7416},{""x"":853,""y"":340,""dx"":-118,""dy"":-211,""t"":7450},{""x"":842,""y"":345,""dx"":-129,""dy"":-206,""t"":7484},{""x"":877,""y"":379,""dx"":-94,""dy"":-172,""t"":7515},{""x"":854,""y"":389,""dx"":-117,""dy"":-162,""t"":7553},{""x"":855,""y"":399,""dx"":-116,""dy"":-152,""t"":7586},{""x"":847,""y"":388,""dx"":-124,""dy"":-163,""t"":7620},{""x"":846,""y"":389,""dx"":-125,""dy"":-162,""t"":7654},{""x"":884,""y"":396,""dx"":-87,""dy"":-155,""t"":7688},{""x"":859,""y"":404,""dx"":-112,""dy"":-147,""t"":7721},{""x"":856,""y"":402,""dx"":-115,""dy"":-149,""t"":7755},{""x"":848,""y"":380,""dx"":-123,""dy"":-171,""t"":7789},{""x"":850,""y"":385,""dx"":-121,""dy"":-166,""t"":7823},{""x"":862,""y"":370,""dx"":-109,""dy"":-181,""t"":7858},{""x"":864,""y"":358,""dx"":-107,""dy"":-193,""t"":7891},{""x"":870,""y"":345,""dx"":-101,""dy"":-206,""t"":7923},{""x"":867,""y"":321,""dx"":-104,""dy"":-230,""t"":7960},{""x"":873,""y"":294,""dx"":-98,""dy"":-257,""t"":7994},{""x"":870,""y"":289,""dx"":-101,""dy"":-262,""t"":8028},{""x"":848,""y"":276,""dx"":-123,""dy"":-275,""t"":8061},{""x"":827,""y"":257,""dx"":-144,""dy"":-294,""t"":8096},{""x"":839,""y"":238,""dx"":-132,""dy"":-313,""t"":8129},{""x"":824,""y"":224,""dx"":-147,""dy"":-327,""t"":8163},{""x"":815,""y"":216,""dx"":-156,""dy"":-335,""t"":8197},{""x"":809,""y"":224,""dx"":-162,""dy"":-327,""t"":8231},{""x"":825,""y"":225,""dx"":-146,""dy"":-326,""t"":8265},{""x"":826,""y"":219,""dx"":-145,""dy"":-332,""t"":8299},{""x"":820,""y"":250,""dx"":-151,""dy"":-301,""t"":8333},{""x"":830,""y"":245,""dx"":-141,""dy"":-306,""t"":8368},{""x"":829,""y"":256,""dx"":-142,""dy"":-295,""t"":8402},{""x"":826,""y"":262,""dx"":-145,""dy"":-289,""t"":8436},{""x"":837,""y"":282,""dx"":-134,""dy"":-269,""t"":8469},{""x"":852,""y"":298,""dx"":-119,""dy"":-253,""t"":8504},{""x"":849,""y"":288,""dx"":-122,""dy"":-263,""t"":8538},{""x"":856,""y"":298,""dx"":-115,""dy"":-253,""t"":8572},{""x"":838,""y"":329,""dx"":-133,""dy"":-222,""t"":8606},{""x"":831,""y"":335,""dx"":-140,""dy"":-216,""t"":8640},{""x"":824,""y"":332,""dx"":-147,""dy"":-219,""t"":8673},{""x"":836,""y"":323,""dx"":-135,""dy"":-228,""t"":8708},{""x"":856,""y"":315,""dx"":-115,""dy"":-236,""t"":8742},{""x"":857,""y"":322,""dx"":-114,""dy"":-229,""t"":8776},{""x"":846,""y"":317,""dx"":-125,""dy"":-234,""t"":8810},{""x"":829,""y"":323,""dx"":-142,""dy"":-228,""t"":8844},{""x"":806,""y"":307,""dx"":-165,""dy"":-244,""t"":8878},{""x"":797,""y"":307,""dx"":-174,""dy"":-244,""t"":8912},{""x"":793,""y"":305,""dx"":-178,""dy"":-246,""t"":8946},{""x"":794,""y"":299,""dx"":-177,""dy"":-252,""t"":8980},{""x"":786,""y"":308,""dx"":-185,""dy"":-243,""t"":9013}],[{""x"":1419,""y"":291,""dx"":-32,""dy"":10,""t"":10034},{""x"":1415,""y"":283,""dx"":-36,""dy"":2,""t"":10068},{""x"":1410,""y"":263,""dx"":-41,""dy"":-18,""t"":10102},{""x"":1399,""y"":247,""dx"":-52,""dy"":-34,""t"":10136},{""x"":1412,""y"":261,""dx"":-39,""dy"":-20,""t"":10170},{""x"":1418,""y"":286,""dx"":-33,""dy"":5,""t"":10204},{""x"":1412,""y"":312,""dx"":-39,""dy"":31,""t"":10237},{""x"":1427,""y"":302,""dx"":-24,""dy"":21,""t"":10272},{""x"":1425,""y"":323,""dx"":-26,""dy"":42,""t"":10306},{""x"":1434,""y"":331,""dx"":-17,""dy"":50,""t"":10340},{""x"":1426,""y"":315,""dx"":-25,""dy"":34,""t"":10373},{""x"":1423,""y"":300,""dx"":-28,""dy"":19,""t"":10408},{""x"":1434,""y"":296,""dx"":-17,""dy"":15,""t"":10442},{""x"":1447,""y"":275,""dx"":-4,""dy"":-6,""t"":10476},{""x"":1466,""y"":261,""dx"":15,""dy"":-20,""t"":10510},{""x"":1471,""y"":246,""dx"":20,""dy"":-35,""t"":10544},{""x"":1488,""y"":239,""dx"":37,""dy"":-42,""t"":10577},{""x"":1463,""y"":220,""dx"":12,""dy"":-61,""t"":10612},{""x"":1461,""y"":210,""dx"":10,""dy"":-71,""t"":10645},{""x"":1433,""y"":219,""dx"":-18,""dy"":-62,""t"":10680},{""x"":1428,""y"":216,""dx"":-23,""dy"":-65,""t"":10714},{""x"":1418,""y"":210,""dx"":-33,""dy"":-71,""t"":10748},{""x"":1410,""y"":215,""dx"":-41,""dy"":-66,""t"":10781},{""x"":1411,""y"":214,""dx"":-40,""dy"":-67,""t"":10815},{""x"":1412,""y"":205,""dx"":-39,""dy"":-76,""t"":10850},{""x"":1408,""y"":219,""dx"":-43,""dy"":-62,""t"":10884},{""x"":1405,""y"":220,""dx"":-46,""dy"":-61,""t"":10917},{""x"":1419,""y"":219,""dx"":-32,""dy"":-62,""t"":10952},{""x"":1418,""y"":228,""dx"":-33,""dy"":-53,""t"":10985},{""x"":1414,""y"":228,""dx"":-37,""dy"":-53,""t"":11020},{""x"":1414,""y"":237,""dx"":-37,""dy"":-44,""t"":11054},{""x"":1415,""y"":244,""dx"":-36,""dy"":-37,""t"":11085},{""x"":1429,""y"":251,""dx"":-22,""dy"":-30,""t"":11122},{""x"":1442,""y"":257,""dx"":-9,""dy"":-24,""t"":11156},{""x"":1450,""y"":246,""dx"":-1,""dy"":-35,""t"":11189},{""x"":1452,""y"":241,""dx"":1,""dy"":-40,""t"":11223},{""x"":1445,""y"":248,""dx"":-6,""dy"":-33,""t"":11258},{""x"":1436,""y"":248,""dx"":-15,""dy"":-33,""t"":11291},{""x"":1423,""y"":239,""dx"":-28,""dy"":-42,""t"":11326},{""x"":1437,""y"":231,""dx"":-14,""dy"":-50,""t"":11360},{""x"":1419,""y"":222,""dx"":-32,""dy"":-59,""t"":11394},{""x"":1427,""y"":223,""dx"":-24,""dy"":-58,""t"":11427},{""x"":1418,""y"":230,""dx"":-33,""dy"":-51,""t"":11462},{""x"":1424,""y"":235,""dx"":-27,""dy"":-46,""t"":11496},{""x"":1411,""y"":250,""dx"":-40,""dy"":-31,""t"":11530},{""x"":1418,""y"":270,""dx"":-33,""dy"":-11,""t"":11564},{""x"":1430,""y"":296,""dx"":-21,""dy"":15,""t"":11598},{""x"":1443,""y"":324,""dx"":-8,""dy"":43,""t"":11632},{""x"":1465,""y"":337,""dx"":14,""dy"":56,""t"":11666},{""x"":1466,""y"":337,""dx"":15,""dy"":56,""t"":11700},{""x"":1461,""y"":335,""dx"":10,""dy"":54,""t"":11734},{""x"":1475,""y"":337,""dx"":24,""dy"":56,""t"":11768},{""x"":1468,""y"":315,""dx"":17,""dy"":34,""t"":11802},{""x"":1463,""y"":308,""dx"":12,""dy"":27,""t"":11835},{""x"":1464,""y"":316,""dx"":13,""dy"":35,""t"":11869},{""x"":1479,""y"":315,""dx"":28,""dy"":34,""t"":11903},{""x"":1477,""y"":326,""dx"":26,""dy"":45,""t"":11938},{""x"":1478,""y"":331,""dx"":27,""dy"":50,""t"":11972},{""x"":1493,""y"":333,""dx"":42,""dy"":52,""t"":12006}],[{""x"":1294,""y"":857,""dx"":-157,""dy"":36,""t"":13060},{""x"":1297,""y"":799,""dx"":-154,""dy"":-22,""t"":13094},{""x"":1297,""y"":742,""dx"":-154,""dy"":-79,""t"":13128},{""x"":1308,""y"":721,""dx"":-143,""dy"":-100,""t"":13162},{""x"":1335,""y"":704,""dx"":-116,""dy"":-117,""t"":13195},{""x"":1365,""y"":695,""dx"":-86,""dy"":-126,""t"":13230},{""x"":1368,""y"":671,""dx"":-83,""dy"":-150,""t"":13263},{""x"":1380,""y"":652,""dx"":-71,""dy"":-169,""t"":13297},{""x"":1380,""y"":693,""dx"":-71,""dy"":-128,""t"":13331},{""x"":1385,""y"":663,""dx"":-66,""dy"":-158,""t"":13366},{""x"":1384,""y"":666,""dx"":-67,""dy"":-155,""t"":13400},{""x"":1373,""y"":717,""dx"":-78,""dy"":-104,""t"":13434},{""x"":1376,""y"":709,""dx"":-75,""dy"":-112,""t"":13467},{""x"":1376,""y"":718,""dx"":-75,""dy"":-103,""t"":13502},{""x"":1374,""y"":717,""dx"":-77,""dy"":-104,""t"":13536},{""x"":1381,""y"":716,""dx"":-70,""dy"":-105,""t"":13570},{""x"":1378,""y"":734,""dx"":-73,""dy"":-87,""t"":13604},{""x"":1394,""y"":714,""dx"":-57,""dy"":-107,""t"":13637},{""x"":1394,""y"":736,""dx"":-57,""dy"":-85,""t"":13672},{""x"":1393,""y"":717,""dx"":-58,""dy"":-104,""t"":13727},{""x"":1398,""y"":707,""dx"":-53,""dy"":-114,""t"":13738},{""x"":1397,""y"":699,""dx"":-54,""dy"":-122,""t"":13775},{""x"":1409,""y"":695,""dx"":-42,""dy"":-126,""t"":13807},{""x"":1413,""y"":705,""dx"":-38,""dy"":-116,""t"":13841},{""x"":1389,""y"":686,""dx"":-62,""dy"":-135,""t"":13875},{""x"":1406,""y"":685,""dx"":-45,""dy"":-136,""t"":13910},{""x"":1412,""y"":683,""dx"":-39,""dy"":-138,""t"":13944},{""x"":1413,""y"":678,""dx"":-38,""dy"":-143,""t"":13978},{""x"":1438,""y"":687,""dx"":-13,""dy"":-134,""t"":14011},{""x"":1453,""y"":707,""dx"":2,""dy"":-114,""t"":14046},{""x"":1462,""y"":706,""dx"":11,""dy"":-115,""t"":14080},{""x"":1458,""y"":702,""dx"":7,""dy"":-119,""t"":14114},{""x"":1454,""y"":701,""dx"":3,""dy"":-120,""t"":14148},{""x"":1434,""y"":688,""dx"":-17,""dy"":-133,""t"":14182},{""x"":1445,""y"":687,""dx"":-6,""dy"":-134,""t"":14217},{""x"":1455,""y"":687,""dx"":4,""dy"":-134,""t"":14247},{""x"":1462,""y"":691,""dx"":11,""dy"":-130,""t"":14283},{""x"":1438,""y"":682,""dx"":-13,""dy"":-139,""t"":14318},{""x"":1417,""y"":690,""dx"":-34,""dy"":-131,""t"":14351},{""x"":1413,""y"":685,""dx"":-38,""dy"":-136,""t"":14386},{""x"":1411,""y"":686,""dx"":-40,""dy"":-135,""t"":14420},{""x"":1402,""y"":693,""dx"":-49,""dy"":-128,""t"":14453},{""x"":1393,""y"":696,""dx"":-58,""dy"":-125,""t"":14488},{""x"":1377,""y"":698,""dx"":-74,""dy"":-123,""t"":14521},{""x"":1386,""y"":720,""dx"":-65,""dy"":-101,""t"":14556},{""x"":1371,""y"":716,""dx"":-80,""dy"":-105,""t"":14589},{""x"":1364,""y"":726,""dx"":-87,""dy"":-95,""t"":14623},{""x"":1359,""y"":734,""dx"":-92,""dy"":-87,""t"":14656},{""x"":1369,""y"":735,""dx"":-82,""dy"":-86,""t"":14691},{""x"":1402,""y"":742,""dx"":-49,""dy"":-79,""t"":14725},{""x"":1399,""y"":728,""dx"":-52,""dy"":-93,""t"":14761},{""x"":1407,""y"":733,""dx"":-44,""dy"":-88,""t"":14793},{""x"":1404,""y"":718,""dx"":-47,""dy"":-103,""t"":14827},{""x"":1386,""y"":717,""dx"":-65,""dy"":-104,""t"":14862},{""x"":1375,""y"":705,""dx"":-76,""dy"":-116,""t"":14896},{""x"":1378,""y"":694,""dx"":-73,""dy"":-127,""t"":14930},{""x"":1388,""y"":693,""dx"":-63,""dy"":-128,""t"":14963},{""x"":1384,""y"":689,""dx"":-67,""dy"":-132,""t"":14998},{""x"":1379,""y"":677,""dx"":-72,""dy"":-144,""t"":15031}]]","[86.66666666666667,84.7457627118644,10,100,100]","[{""x"":-31.866666666666667,""y"":-159.85,""r"":43.04881651832571},{""x"":165.88135593220338,""y"":47.728813559322035,""r"":80.35684918985294},{""x"":-127.73333333333333,""y"":-232.91666666666666,""r"":61.295137386752025},{""x"":-14.59322033898305,""y"":-14.288135593220339,""r"":44.72887457366055},{""x"":-58.932203389830505,""y"":-114.35593220338983,""r"":29.977320739019216}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.42","validate","","","","","","","","","","","","","","",""
"","html-button-response","8","53554","0.0-3.0-4.0-0.0-0.0","639","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","","","","","",""
"","webgazer-calibrate","9","64401","0.0-3.0-4.0-0.0-1.0","","","","","","","","","","","","recalibration","","","","","","","","","","","","","",""
