"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","1937","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1943","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","4295","0.0-2.0-0.0","","","","","2349","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","5623","0.0-2.0-1.0","","","","","1327","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","6238","0.0-3.0","","","","","614"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","17510","0.0-4.0","","","","","","","","","735","","","","","","","","","","","","","","","",""
"","html-button-response","6","18551","0.0-5.0-0.0","","","","","1039","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","27966","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","29022","0.0-5.0-2.0","","","","","1056","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","45963","0.0-5.0-3.0","","","","","","","","","","[[{""x"":408,""y"":260,""dx"":-83,""dy"":-21,""t"":989},{""x"":408,""y"":284,""dx"":-83,""dy"":3,""t"":1024},{""x"":391,""y"":291,""dx"":-100,""dy"":10,""t"":1059},{""x"":416,""y"":294,""dx"":-75,""dy"":13,""t"":1092},{""x"":431,""y"":333,""dx"":-60,""dy"":52,""t"":1126},{""x"":441,""y"":353,""dx"":-50,""dy"":72,""t"":1159},{""x"":440,""y"":333,""dx"":-51,""dy"":52,""t"":1193},{""x"":454,""y"":367,""dx"":-37,""dy"":86,""t"":1228},{""x"":447,""y"":343,""dx"":-44,""dy"":62,""t"":1262},{""x"":446,""y"":334,""dx"":-45,""dy"":53,""t"":1295},{""x"":448,""y"":332,""dx"":-43,""dy"":51,""t"":1330},{""x"":449,""y"":314,""dx"":-42,""dy"":33,""t"":1364},{""x"":427,""y"":296,""dx"":-64,""dy"":15,""t"":1398},{""x"":430,""y"":289,""dx"":-61,""dy"":8,""t"":1432},{""x"":437,""y"":275,""dx"":-54,""dy"":-6,""t"":1466},{""x"":420,""y"":282,""dx"":-71,""dy"":1,""t"":1500},{""x"":419,""y"":266,""dx"":-72,""dy"":-15,""t"":1534},{""x"":428,""y"":248,""dx"":-63,""dy"":-33,""t"":1567},{""x"":453,""y"":237,""dx"":-38,""dy"":-44,""t"":1602},{""x"":475,""y"":229,""dx"":-16,""dy"":-52,""t"":1634},{""x"":487,""y"":198,""dx"":-4,""dy"":-83,""t"":1670},{""x"":498,""y"":209,""dx"":7,""dy"":-72,""t"":1704},{""x"":497,""y"":205,""dx"":6,""dy"":-76,""t"":1737},{""x"":505,""y"":219,""dx"":14,""dy"":-62,""t"":1772},{""x"":502,""y"":191,""dx"":11,""dy"":-90,""t"":1806},{""x"":497,""y"":203,""dx"":6,""dy"":-78,""t"":1839},{""x"":494,""y"":206,""dx"":3,""dy"":-75,""t"":1873},{""x"":505,""y"":220,""dx"":14,""dy"":-61,""t"":1908},{""x"":508,""y"":230,""dx"":17,""dy"":-51,""t"":1942},{""x"":516,""y"":220,""dx"":25,""dy"":-61,""t"":1976},{""x"":526,""y"":241,""dx"":35,""dy"":-40,""t"":2010},{""x"":527,""y"":235,""dx"":36,""dy"":-46,""t"":2042},{""x"":529,""y"":234,""dx"":38,""dy"":-47,""t"":2078},{""x"":516,""y"":240,""dx"":25,""dy"":-41,""t"":2112},{""x"":490,""y"":256,""dx"":-1,""dy"":-25,""t"":2145},{""x"":492,""y"":273,""dx"":1,""dy"":-8,""t"":2181},{""x"":483,""y"":287,""dx"":-8,""dy"":6,""t"":2215},{""x"":487,""y"":301,""dx"":-4,""dy"":20,""t"":2247},{""x"":496,""y"":335,""dx"":5,""dy"":54,""t"":2282},{""x"":480,""y"":333,""dx"":-11,""dy"":52,""t"":2316},{""x"":476,""y"":315,""dx"":-15,""dy"":34,""t"":2350},{""x"":474,""y"":329,""dx"":-17,""dy"":48,""t"":2384},{""x"":480,""y"":344,""dx"":-11,""dy"":63,""t"":2417},{""x"":459,""y"":311,""dx"":-32,""dy"":30,""t"":2452},{""x"":483,""y"":345,""dx"":-8,""dy"":64,""t"":2486},{""x"":486,""y"":347,""dx"":-5,""dy"":66,""t"":2520},{""x"":510,""y"":371,""dx"":19,""dy"":90,""t"":2555},{""x"":498,""y"":358,""dx"":7,""dy"":77,""t"":2587},{""x"":509,""y"":379,""dx"":18,""dy"":98,""t"":2623},{""x"":515,""y"":386,""dx"":24,""dy"":105,""t"":2655},{""x"":532,""y"":400,""dx"":41,""dy"":119,""t"":2690},{""x"":537,""y"":397,""dx"":46,""dy"":116,""t"":2724},{""x"":552,""y"":414,""dx"":61,""dy"":133,""t"":2757},{""x"":529,""y"":414,""dx"":38,""dy"":133,""t"":2791},{""x"":520,""y"":416,""dx"":29,""dy"":135,""t"":2826},{""x"":523,""y"":418,""dx"":32,""dy"":137,""t"":2860},{""x"":506,""y"":431,""dx"":15,""dy"":150,""t"":2893},{""x"":475,""y"":404,""dx"":-16,""dy"":123,""t"":2929},{""x"":485,""y"":425,""dx"":-6,""dy"":144,""t"":2963},{""x"":512,""y"":351,""dx"":21,""dy"":70,""t"":2995}],[{""x"":1349,""y"":115,""dx"":-102,""dy"":-166,""t"":4016},{""x"":1325,""y"":123,""dx"":-126,""dy"":-158,""t"":4050},{""x"":1316,""y"":142,""dx"":-135,""dy"":-139,""t"":4084},{""x"":1309,""y"":144,""dx"":-142,""dy"":-137,""t"":4118},{""x"":1306,""y"":175,""dx"":-145,""dy"":-106,""t"":4152},{""x"":1302,""y"":205,""dx"":-149,""dy"":-76,""t"":4186},{""x"":1310,""y"":228,""dx"":-141,""dy"":-53,""t"":4220},{""x"":1317,""y"":219,""dx"":-134,""dy"":-62,""t"":4255},{""x"":1317,""y"":238,""dx"":-134,""dy"":-43,""t"":4288},{""x"":1316,""y"":226,""dx"":-135,""dy"":-55,""t"":4322},{""x"":1317,""y"":229,""dx"":-134,""dy"":-52,""t"":4355},{""x"":1310,""y"":210,""dx"":-141,""dy"":-71,""t"":4390},{""x"":1311,""y"":184,""dx"":-140,""dy"":-97,""t"":4425},{""x"":1298,""y"":180,""dx"":-153,""dy"":-101,""t"":4458},{""x"":1304,""y"":198,""dx"":-147,""dy"":-83,""t"":4491},{""x"":1318,""y"":182,""dx"":-133,""dy"":-99,""t"":4526},{""x"":1327,""y"":195,""dx"":-124,""dy"":-86,""t"":4560},{""x"":1337,""y"":207,""dx"":-114,""dy"":-74,""t"":4594},{""x"":1335,""y"":211,""dx"":-116,""dy"":-70,""t"":4628},{""x"":1328,""y"":194,""dx"":-123,""dy"":-87,""t"":4661},{""x"":1317,""y"":180,""dx"":-134,""dy"":-101,""t"":4696},{""x"":1320,""y"":180,""dx"":-131,""dy"":-101,""t"":4729},{""x"":1296,""y"":159,""dx"":-155,""dy"":-122,""t"":4764},{""x"":1308,""y"":158,""dx"":-143,""dy"":-123,""t"":4798},{""x"":1323,""y"":160,""dx"":-128,""dy"":-121,""t"":4832},{""x"":1339,""y"":200,""dx"":-112,""dy"":-81,""t"":4866},{""x"":1342,""y"":205,""dx"":-109,""dy"":-76,""t"":4900},{""x"":1354,""y"":244,""dx"":-97,""dy"":-37,""t"":4933},{""x"":1355,""y"":214,""dx"":-96,""dy"":-67,""t"":4968},{""x"":1358,""y"":233,""dx"":-93,""dy"":-48,""t"":5002},{""x"":1356,""y"":221,""dx"":-95,""dy"":-60,""t"":5036},{""x"":1355,""y"":213,""dx"":-96,""dy"":-68,""t"":5069},{""x"":1362,""y"":206,""dx"":-89,""dy"":-75,""t"":5105},{""x"":1363,""y"":205,""dx"":-88,""dy"":-76,""t"":5138},{""x"":1358,""y"":213,""dx"":-93,""dy"":-68,""t"":5172},{""x"":1355,""y"":221,""dx"":-96,""dy"":-60,""t"":5204},{""x"":1359,""y"":228,""dx"":-92,""dy"":-53,""t"":5239},{""x"":1355,""y"":219,""dx"":-96,""dy"":-62,""t"":5274},{""x"":1352,""y"":217,""dx"":-99,""dy"":-64,""t"":5307},{""x"":1347,""y"":228,""dx"":-104,""dy"":-53,""t"":5341},{""x"":1349,""y"":229,""dx"":-102,""dy"":-52,""t"":5376},{""x"":1347,""y"":235,""dx"":-104,""dy"":-46,""t"":5409},{""x"":1344,""y"":233,""dx"":-107,""dy"":-48,""t"":5444},{""x"":1344,""y"":237,""dx"":-107,""dy"":-44,""t"":5477},{""x"":1345,""y"":234,""dx"":-106,""dy"":-47,""t"":5512},{""x"":1354,""y"":257,""dx"":-97,""dy"":-24,""t"":5545},{""x"":1362,""y"":237,""dx"":-89,""dy"":-44,""t"":5580},{""x"":1368,""y"":220,""dx"":-83,""dy"":-61,""t"":5612},{""x"":1382,""y"":255,""dx"":-69,""dy"":-26,""t"":5647},{""x"":1397,""y"":268,""dx"":-54,""dy"":-13,""t"":5681},{""x"":1416,""y"":288,""dx"":-35,""dy"":7,""t"":5716},{""x"":1423,""y"":311,""dx"":-28,""dy"":30,""t"":5750},{""x"":1413,""y"":291,""dx"":-38,""dy"":10,""t"":5784},{""x"":1409,""y"":285,""dx"":-42,""dy"":4,""t"":5818},{""x"":1414,""y"":283,""dx"":-37,""dy"":2,""t"":5852},{""x"":1411,""y"":277,""dx"":-40,""dy"":-4,""t"":5886},{""x"":1410,""y"":299,""dx"":-41,""dy"":18,""t"":5921},{""x"":1402,""y"":298,""dx"":-49,""dy"":17,""t"":5954},{""x"":1391,""y"":287,""dx"":-60,""dy"":6,""t"":5988}],[{""x"":830,""y"":430,""dx"":-141,""dy"":-121,""t"":7007},{""x"":806,""y"":436,""dx"":-165,""dy"":-115,""t"":7041},{""x"":829,""y"":455,""dx"":-142,""dy"":-96,""t"":7076},{""x"":841,""y"":509,""dx"":-130,""dy"":-42,""t"":7110},{""x"":828,""y"":503,""dx"":-143,""dy"":-48,""t"":7144},{""x"":817,""y"":497,""dx"":-154,""dy"":-54,""t"":7176},{""x"":803,""y"":482,""dx"":-168,""dy"":-69,""t"":7211},{""x"":810,""y"":472,""dx"":-161,""dy"":-79,""t"":7246},{""x"":816,""y"":496,""dx"":-155,""dy"":-55,""t"":7279},{""x"":851,""y"":502,""dx"":-120,""dy"":-49,""t"":7314},{""x"":844,""y"":497,""dx"":-127,""dy"":-54,""t"":7348},{""x"":840,""y"":497,""dx"":-131,""dy"":-54,""t"":7382},{""x"":837,""y"":514,""dx"":-134,""dy"":-37,""t"":7416},{""x"":899,""y"":539,""dx"":-72,""dy"":-12,""t"":7450},{""x"":961,""y"":577,""dx"":-10,""dy"":26,""t"":7484},{""x"":984,""y"":583,""dx"":13,""dy"":32,""t"":7518},{""x"":1015,""y"":582,""dx"":44,""dy"":31,""t"":7552},{""x"":1052,""y"":612,""dx"":81,""dy"":61,""t"":7586},{""x"":1080,""y"":625,""dx"":109,""dy"":74,""t"":7620},{""x"":1085,""y"":626,""dx"":114,""dy"":75,""t"":7655},{""x"":1095,""y"":634,""dx"":124,""dy"":83,""t"":7688},{""x"":1101,""y"":644,""dx"":130,""dy"":93,""t"":7722},{""x"":1099,""y"":643,""dx"":128,""dy"":92,""t"":7756},{""x"":1096,""y"":654,""dx"":125,""dy"":103,""t"":7799},{""x"":1083,""y"":641,""dx"":112,""dy"":90,""t"":7835},{""x"":1065,""y"":616,""dx"":94,""dy"":65,""t"":7863},{""x"":1056,""y"":609,""dx"":85,""dy"":58,""t"":7892},{""x"":1045,""y"":615,""dx"":74,""dy"":64,""t"":7926},{""x"":1020,""y"":583,""dx"":49,""dy"":32,""t"":7959},{""x"":1017,""y"":576,""dx"":46,""dy"":25,""t"":7994},{""x"":1016,""y"":571,""dx"":45,""dy"":20,""t"":8028},{""x"":1009,""y"":560,""dx"":38,""dy"":9,""t"":8062},{""x"":1004,""y"":557,""dx"":33,""dy"":6,""t"":8096},{""x"":1017,""y"":575,""dx"":46,""dy"":24,""t"":8130},{""x"":1016,""y"":580,""dx"":45,""dy"":29,""t"":8164},{""x"":1020,""y"":590,""dx"":49,""dy"":39,""t"":8198},{""x"":1025,""y"":592,""dx"":54,""dy"":41,""t"":8231},{""x"":1010,""y"":601,""dx"":39,""dy"":50,""t"":8266},{""x"":1015,""y"":604,""dx"":44,""dy"":53,""t"":8299},{""x"":1012,""y"":611,""dx"":41,""dy"":60,""t"":8334},{""x"":1001,""y"":618,""dx"":30,""dy"":67,""t"":8369},{""x"":973,""y"":610,""dx"":2,""dy"":59,""t"":8403},{""x"":958,""y"":619,""dx"":-13,""dy"":68,""t"":8436},{""x"":947,""y"":608,""dx"":-24,""dy"":57,""t"":8470},{""x"":938,""y"":608,""dx"":-33,""dy"":57,""t"":8504},{""x"":942,""y"":612,""dx"":-29,""dy"":61,""t"":8537},{""x"":937,""y"":612,""dx"":-34,""dy"":61,""t"":8573},{""x"":929,""y"":602,""dx"":-42,""dy"":51,""t"":8606},{""x"":923,""y"":589,""dx"":-48,""dy"":38,""t"":8640},{""x"":925,""y"":602,""dx"":-46,""dy"":51,""t"":8673},{""x"":927,""y"":599,""dx"":-44,""dy"":48,""t"":8708},{""x"":926,""y"":599,""dx"":-45,""dy"":48,""t"":8742},{""x"":926,""y"":599,""dx"":-45,""dy"":48,""t"":8773},{""x"":930,""y"":594,""dx"":-41,""dy"":43,""t"":8810},{""x"":948,""y"":585,""dx"":-23,""dy"":34,""t"":8843},{""x"":966,""y"":598,""dx"":-5,""dy"":47,""t"":8878},{""x"":986,""y"":601,""dx"":15,""dy"":50,""t"":8912},{""x"":1004,""y"":608,""dx"":33,""dy"":57,""t"":8946},{""x"":1018,""y"":607,""dx"":47,""dy"":56,""t"":8980},{""x"":1030,""y"":616,""dx"":59,""dy"":65,""t"":9014}],[{""x"":676,""y"":841,""dx"":185,""dy"":20,""t"":10034},{""x"":654,""y"":801,""dx"":163,""dy"":-20,""t"":10068},{""x"":659,""y"":809,""dx"":168,""dy"":-12,""t"":10102},{""x"":671,""y"":814,""dx"":180,""dy"":-7,""t"":10135},{""x"":680,""y"":826,""dx"":189,""dy"":5,""t"":10170},{""x"":680,""y"":831,""dx"":189,""dy"":10,""t"":10203},{""x"":679,""y"":831,""dx"":188,""dy"":10,""t"":10239},{""x"":683,""y"":835,""dx"":192,""dy"":14,""t"":10271},{""x"":655,""y"":847,""dx"":164,""dy"":26,""t"":10307},{""x"":632,""y"":857,""dx"":141,""dy"":36,""t"":10337},{""x"":631,""y"":844,""dx"":140,""dy"":23,""t"":10375},{""x"":633,""y"":849,""dx"":142,""dy"":28,""t"":10408},{""x"":648,""y"":856,""dx"":157,""dy"":35,""t"":10442},{""x"":653,""y"":873,""dx"":162,""dy"":52,""t"":10476},{""x"":648,""y"":865,""dx"":157,""dy"":44,""t"":10509},{""x"":654,""y"":879,""dx"":163,""dy"":58,""t"":10543},{""x"":684,""y"":867,""dx"":193,""dy"":46,""t"":10578},{""x"":703,""y"":865,""dx"":212,""dy"":44,""t"":10613},{""x"":699,""y"":881,""dx"":208,""dy"":60,""t"":10645},{""x"":687,""y"":831,""dx"":196,""dy"":10,""t"":10680},{""x"":694,""y"":828,""dx"":203,""dy"":7,""t"":10713},{""x"":724,""y"":818,""dx"":233,""dy"":-3,""t"":10745},{""x"":680,""y"":822,""dx"":189,""dy"":1,""t"":10781},{""x"":683,""y"":821,""dx"":192,""dy"":0,""t"":10815},{""x"":682,""y"":805,""dx"":191,""dy"":-16,""t"":10851},{""x"":685,""y"":808,""dx"":194,""dy"":-13,""t"":10885},{""x"":692,""y"":790,""dx"":201,""dy"":-31,""t"":10918},{""x"":676,""y"":777,""dx"":185,""dy"":-44,""t"":10952},{""x"":682,""y"":778,""dx"":191,""dy"":-43,""t"":10986},{""x"":666,""y"":772,""dx"":175,""dy"":-49,""t"":11020},{""x"":669,""y"":765,""dx"":178,""dy"":-56,""t"":11054},{""x"":667,""y"":772,""dx"":176,""dy"":-49,""t"":11088},{""x"":659,""y"":765,""dx"":168,""dy"":-56,""t"":11122},{""x"":657,""y"":769,""dx"":166,""dy"":-52,""t"":11156},{""x"":651,""y"":755,""dx"":160,""dy"":-66,""t"":11189},{""x"":655,""y"":752,""dx"":164,""dy"":-69,""t"":11224},{""x"":653,""y"":741,""dx"":162,""dy"":-80,""t"":11257},{""x"":669,""y"":746,""dx"":178,""dy"":-75,""t"":11291},{""x"":672,""y"":751,""dx"":181,""dy"":-70,""t"":11327},{""x"":685,""y"":762,""dx"":194,""dy"":-59,""t"":11360},{""x"":699,""y"":764,""dx"":208,""dy"":-57,""t"":11394},{""x"":688,""y"":749,""dx"":197,""dy"":-72,""t"":11428},{""x"":687,""y"":745,""dx"":196,""dy"":-76,""t"":11461},{""x"":698,""y"":757,""dx"":207,""dy"":-64,""t"":11496},{""x"":709,""y"":772,""dx"":218,""dy"":-49,""t"":11531},{""x"":716,""y"":780,""dx"":225,""dy"":-41,""t"":11564},{""x"":726,""y"":807,""dx"":235,""dy"":-14,""t"":11598},{""x"":705,""y"":796,""dx"":214,""dy"":-25,""t"":11632},{""x"":690,""y"":788,""dx"":199,""dy"":-33,""t"":11666},{""x"":686,""y"":784,""dx"":195,""dy"":-37,""t"":11700},{""x"":695,""y"":811,""dx"":204,""dy"":-10,""t"":11734},{""x"":676,""y"":809,""dx"":185,""dy"":-12,""t"":11768},{""x"":673,""y"":802,""dx"":182,""dy"":-19,""t"":11802},{""x"":687,""y"":810,""dx"":196,""dy"":-11,""t"":11836},{""x"":693,""y"":802,""dx"":202,""dy"":-19,""t"":11870},{""x"":722,""y"":830,""dx"":231,""dy"":9,""t"":11903},{""x"":714,""y"":820,""dx"":223,""dy"":-1,""t"":11938},{""x"":707,""y"":814,""dx"":216,""dy"":-7,""t"":11972},{""x"":703,""y"":807,""dx"":212,""dy"":-14,""t"":12005}],[{""x"":1386,""y"":746,""dx"":-65,""dy"":-75,""t"":13060},{""x"":1387,""y"":745,""dx"":-64,""dy"":-76,""t"":13094},{""x"":1386,""y"":757,""dx"":-65,""dy"":-64,""t"":13128},{""x"":1385,""y"":753,""dx"":-66,""dy"":-68,""t"":13162},{""x"":1395,""y"":786,""dx"":-56,""dy"":-35,""t"":13196},{""x"":1400,""y"":802,""dx"":-51,""dy"":-19,""t"":13230},{""x"":1394,""y"":798,""dx"":-57,""dy"":-23,""t"":13265},{""x"":1397,""y"":779,""dx"":-54,""dy"":-42,""t"":13297},{""x"":1396,""y"":782,""dx"":-55,""dy"":-39,""t"":13332},{""x"":1404,""y"":792,""dx"":-47,""dy"":-29,""t"":13366},{""x"":1403,""y"":785,""dx"":-48,""dy"":-36,""t"":13400},{""x"":1403,""y"":785,""dx"":-48,""dy"":-36,""t"":13433},{""x"":1400,""y"":774,""dx"":-51,""dy"":-47,""t"":13468},{""x"":1398,""y"":767,""dx"":-53,""dy"":-54,""t"":13502},{""x"":1414,""y"":754,""dx"":-37,""dy"":-67,""t"":13537},{""x"":1416,""y"":752,""dx"":-35,""dy"":-69,""t"":13570},{""x"":1394,""y"":755,""dx"":-57,""dy"":-66,""t"":13604},{""x"":1398,""y"":746,""dx"":-53,""dy"":-75,""t"":13638},{""x"":1388,""y"":742,""dx"":-63,""dy"":-79,""t"":13673},{""x"":1370,""y"":717,""dx"":-81,""dy"":-104,""t"":13706},{""x"":1380,""y"":705,""dx"":-71,""dy"":-116,""t"":13739},{""x"":1368,""y"":698,""dx"":-83,""dy"":-123,""t"":13774},{""x"":1384,""y"":701,""dx"":-67,""dy"":-120,""t"":13808},{""x"":1374,""y"":707,""dx"":-77,""dy"":-114,""t"":13842},{""x"":1407,""y"":725,""dx"":-44,""dy"":-96,""t"":13876},{""x"":1436,""y"":740,""dx"":-15,""dy"":-81,""t"":13908},{""x"":1451,""y"":755,""dx"":0,""dy"":-66,""t"":13943},{""x"":1474,""y"":757,""dx"":23,""dy"":-64,""t"":13978},{""x"":1493,""y"":760,""dx"":42,""dy"":-61,""t"":14011},{""x"":1487,""y"":761,""dx"":36,""dy"":-60,""t"":14046},{""x"":1490,""y"":773,""dx"":39,""dy"":-48,""t"":14079},{""x"":1467,""y"":782,""dx"":16,""dy"":-39,""t"":14113},{""x"":1456,""y"":775,""dx"":5,""dy"":-46,""t"":14148},{""x"":1451,""y"":767,""dx"":0,""dy"":-54,""t"":14181},{""x"":1450,""y"":777,""dx"":-1,""dy"":-44,""t"":14215},{""x"":1446,""y"":774,""dx"":-5,""dy"":-47,""t"":14251},{""x"":1422,""y"":768,""dx"":-29,""dy"":-53,""t"":14284},{""x"":1401,""y"":763,""dx"":-50,""dy"":-58,""t"":14315},{""x"":1377,""y"":749,""dx"":-74,""dy"":-72,""t"":14352},{""x"":1371,""y"":753,""dx"":-80,""dy"":-68,""t"":14386},{""x"":1368,""y"":758,""dx"":-83,""dy"":-63,""t"":14421},{""x"":1394,""y"":756,""dx"":-57,""dy"":-65,""t"":14453},{""x"":1392,""y"":774,""dx"":-59,""dy"":-47,""t"":14488},{""x"":1394,""y"":781,""dx"":-57,""dy"":-40,""t"":14522},{""x"":1383,""y"":771,""dx"":-68,""dy"":-50,""t"":14556},{""x"":1385,""y"":793,""dx"":-66,""dy"":-28,""t"":14590},{""x"":1387,""y"":795,""dx"":-64,""dy"":-26,""t"":14625},{""x"":1378,""y"":803,""dx"":-73,""dy"":-18,""t"":14657},{""x"":1380,""y"":814,""dx"":-71,""dy"":-7,""t"":14691},{""x"":1403,""y"":820,""dx"":-48,""dy"":-1,""t"":14725},{""x"":1396,""y"":806,""dx"":-55,""dy"":-15,""t"":14760},{""x"":1395,""y"":809,""dx"":-56,""dy"":-12,""t"":14794},{""x"":1392,""y"":810,""dx"":-59,""dy"":-11,""t"":14828},{""x"":1382,""y"":806,""dx"":-69,""dy"":-15,""t"":14862},{""x"":1381,""y"":806,""dx"":-70,""dy"":-15,""t"":14895},{""x"":1393,""y"":813,""dx"":-58,""dy"":-8,""t"":14931},{""x"":1375,""y"":784,""dx"":-76,""dy"":-37,""t"":14965},{""x"":1386,""y"":801,""dx"":-65,""dy"":-20,""t"":14997},{""x"":1379,""y"":790,""dx"":-72,""dy"":-31,""t"":15032}]]","[100,98.30508474576271,98.33333333333333,64.40677966101694,100]","[{""x"":-11.6,""y"":24.85,""r"":111.07217320632475},{""x"":-103.42372881355932,""y"":-61.79661016949152,""r"":35.89179451532891},{""x"":-7.95,""y"":25.266666666666666,""r"":88.02709003550595},{""x"":188.38983050847457,""y"":-15.135593220338983,""r"":37.38554303367828},{""x"":-46.898305084745765,""y"":-51.559322033898304,""r"":33.94588609822098}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
