"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","canvas-keyboard-response","10","39957","0.0-5.0-1.0-0.0","","","","","null","null","","","","","","","","","recall","[""9"",""4"",""6"",""1"",""3"",""4"",""9"",""7"",""1"",""9"",""1"",""9"",""6"",""1"",""6"",""4"",""7"",""7"",""9"",""6"",""1"",""4"",""3"",""3"",""6"",""6"",""3"",""3"",""3"",""1"",""7"",""7"",""9"",""7"",""4"",""4""]","1000","color","6","","","","","",""
"","canvas-keyboard-response","11","41962","0.0-5.0-1.0-1.0","","","","","null","null","","","[""red"",""purple"",""blue"",""yellow"",""cyan"",""green""]","","","","","","","","","","","[{""x"":1536,""y"":374,""t"":1},{""x"":1356,""y"":428,""t"":37},{""x"":1197,""y"":468,""t"":70},{""x"":1062,""y"":515,""t"":103},{""x"":955,""y"":543,""t"":138},{""x"":854,""y"":572,""t"":174},{""x"":802,""y"":550,""t"":205},{""x"":769,""y"":603,""t"":239},{""x"":718,""y"":631,""t"":275},{""x"":687,""y"":600,""t"":309},{""x"":663,""y"":580,""t"":342},{""x"":653,""y"":541,""t"":391},{""x"":623,""y"":520,""t"":410},{""x"":622,""y"":502,""t"":452},{""x"":594,""y"":583,""t"":479},{""x"":558,""y"":646,""t"":515},{""x"":517,""y"":711,""t"":546},{""x"":480,""y"":744,""t"":597},{""x"":477,""y"":756,""t"":614},{""x"":520,""y"":730,""t"":658},{""x"":535,""y"":722,""t"":684},{""x"":564,""y"":687,""t"":721},{""x"":545,""y"":659,""t"":750},{""x"":559,""y"":641,""t"":787},{""x"":577,""y"":669,""t"":817},{""x"":578,""y"":709,""t"":864},{""x"":601,""y"":715,""t"":887},{""x"":620,""y"":736,""t"":928},{""x"":631,""y"":742,""t"":953},{""x"":686,""y"":719,""t"":994},{""x"":714,""y"":720,""t"":1021},{""x"":742,""y"":732,""t"":1055},{""x"":774,""y"":745,""t"":1105},{""x"":819,""y"":733,""t"":1123},{""x"":867,""y"":716,""t"":1167},{""x"":894,""y"":710,""t"":1193},{""x"":927,""y"":704,""t"":1231},{""x"":929,""y"":715,""t"":1259},{""x"":869,""y"":738,""t"":1295},{""x"":836,""y"":711,""t"":1341},{""x"":820,""y"":740,""t"":1361},{""x"":791,""y"":734,""t"":1402},{""x"":744,""y"":761,""t"":1431},{""x"":713,""y"":771,""t"":1466},{""x"":642,""y"":803,""t"":1497},{""x"":618,""y"":796,""t"":1545},{""x"":577,""y"":807,""t"":1565},{""x"":546,""y"":792,""t"":1607},{""x"":521,""y"":798,""t"":1635},{""x"":493,""y"":816,""t"":1672},{""x"":532,""y"":821,""t"":1701},{""x"":562,""y"":847,""t"":1748},{""x"":586,""y"":863,""t"":1769},{""x"":583,""y"":850,""t"":1811},{""x"":589,""y"":850,""t"":1838},{""x"":588,""y"":863,""t"":1873},{""x"":602,""y"":860,""t"":1920},{""x"":597,""y"":880,""t"":1941},{""x"":598,""y"":863,""t"":1983}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","12","44119","0.0-5.0-1.0-2.0","","","","","1137","9","","","","","","","","","","","","","","","","","true","blue","9"
"","canvas-keyboard-response","13","45141","0.0-5.0-1.0-0.1","","","","","null","null","","","","","","","","","recall","[""9"",""4"",""6"",""1"",""3"",""4"",""9"",""7"",""1"",""9"",""1"",""9"",""6"",""1"",""6"",""4"",""7"",""7"",""9"",""6"",""1"",""4"",""3"",""3"",""6"",""6"",""3"",""3"",""3"",""1"",""7"",""7"",""9"",""7"",""4"",""4""]","1000","color","6","","","","","",""
"","canvas-keyboard-response","14","47154","0.0-5.0-1.0-1.1","","","","","null","null","","","[""red"",""green"",""blue"",""yellow"",""purple"",""cyan""]","","","","","","","","","","","[{""x"":669,""y"":785,""t"":1},{""x"":692,""y"":795,""t"":37},{""x"":715,""y"":795,""t"":69},{""x"":736,""y"":783,""t"":103},{""x"":731,""y"":776,""t"":139},{""x"":739,""y"":752,""t"":171},{""x"":728,""y"":712,""t"":205},{""x"":742,""y"":691,""t"":241},{""x"":760,""y"":675,""t"":273},{""x"":777,""y"":634,""t"":309},{""x"":746,""y"":628,""t"":344},{""x"":719,""y"":628,""t"":388},{""x"":670,""y"":647,""t"":409},{""x"":686,""y"":618,""t"":451},{""x"":669,""y"":622,""t"":477},{""x"":683,""y"":583,""t"":515},{""x"":658,""y"":610,""t"":546},{""x"":680,""y"":627,""t"":591},{""x"":700,""y"":641,""t"":613},{""x"":718,""y"":660,""t"":656},{""x"":752,""y"":671,""t"":681},{""x"":762,""y"":730,""t"":716},{""x"":798,""y"":772,""t"":764},{""x"":859,""y"":782,""t"":783},{""x"":845,""y"":820,""t"":823},{""x"":836,""y"":872,""t"":851},{""x"":835,""y"":914,""t"":887},{""x"":827,""y"":950,""t"":932},{""x"":818,""y"":978,""t"":952},{""x"":817,""y"":951,""t"":995},{""x"":809,""y"":969,""t"":1020},{""x"":807,""y"":933,""t"":1059},{""x"":852,""y"":930,""t"":1090},{""x"":881,""y"":891,""t"":1136},{""x"":881,""y"":871,""t"":1159},{""x"":862,""y"":771,""t"":1198},{""x"":817,""y"":731,""t"":1225},{""x"":801,""y"":614,""t"":1262},{""x"":753,""y"":607,""t"":1308},{""x"":710,""y"":562,""t"":1327},{""x"":754,""y"":607,""t"":1372},{""x"":765,""y"":612,""t"":1397},{""x"":744,""y"":661,""t"":1436},{""x"":755,""y"":668,""t"":1464},{""x"":771,""y"":676,""t"":1500},{""x"":766,""y"":669,""t"":1546},{""x"":802,""y"":697,""t"":1566},{""x"":847,""y"":688,""t"":1611},{""x"":852,""y"":679,""t"":1634},{""x"":862,""y"":682,""t"":1674},{""x"":880,""y"":671,""t"":1703},{""x"":909,""y"":640,""t"":1738},{""x"":899,""y"":640,""t"":1770},{""x"":891,""y"":636,""t"":1820},{""x"":888,""y"":646,""t"":1838},{""x"":885,""y"":660,""t"":1882},{""x"":857,""y"":615,""t"":1907},{""x"":832,""y"":572,""t"":1945},{""x"":779,""y"":598,""t"":1973}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","15","48713","0.0-5.0-1.0-2.1","","","","","551","4","","","","","","","","","","","","","","","","","true","red","4"
"","canvas-keyboard-response","16","49738","0.0-5.0-1.0-0.2","","","","","null","null","","","","","","","","","recall","[""9"",""4"",""6"",""1"",""3"",""4"",""9"",""7"",""1"",""9"",""1"",""9"",""6"",""1"",""6"",""4"",""7"",""7"",""9"",""6"",""1"",""4"",""3"",""3"",""6"",""6"",""3"",""3"",""3"",""1"",""7"",""7"",""9"",""7"",""4"",""4""]","1000","color","6","","","","","",""
"","canvas-keyboard-response","17","51743","0.0-5.0-1.0-1.2","","","","","null","null","","","[""red"",""yellow"",""cyan"",""green"",""blue"",""purple""]","","","","","","","","","","","[{""x"":749,""y"":622,""t"":2},{""x"":716,""y"":650,""t"":36},{""x"":688,""y"":659,""t"":70},{""x"":687,""y"":662,""t"":105},{""x"":685,""y"":678,""t"":138},{""x"":675,""y"":681,""t"":172},{""x"":655,""y"":684,""t"":207},{""x"":646,""y"":680,""t"":240},{""x"":656,""y"":657,""t"":274},{""x"":639,""y"":655,""t"":316},{""x"":631,""y"":645,""t"":341},{""x"":643,""y"":629,""t"":378},{""x"":632,""y"":633,""t"":411},{""x"":618,""y"":651,""t"":457},{""x"":621,""y"":645,""t"":477},{""x"":616,""y"":667,""t"":523},{""x"":633,""y"":682,""t"":545},{""x"":678,""y"":732,""t"":583},{""x"":719,""y"":779,""t"":615},{""x"":793,""y"":821,""t"":660},{""x"":814,""y"":854,""t"":681},{""x"":809,""y"":848,""t"":724},{""x"":789,""y"":843,""t"":751},{""x"":765,""y"":821,""t"":786},{""x"":745,""y"":830,""t"":817},{""x"":754,""y"":804,""t"":867},{""x"":756,""y"":749,""t"":885},{""x"":738,""y"":708,""t"":927},{""x"":722,""y"":674,""t"":953},{""x"":709,""y"":669,""t"":989},{""x"":797,""y"":687,""t"":1024},{""x"":863,""y"":712,""t"":1069},{""x"":876,""y"":719,""t"":1089},{""x"":885,""y"":726,""t"":1130},{""x"":874,""y"":703,""t"":1159},{""x"":885,""y"":720,""t"":1193},{""x"":883,""y"":755,""t"":1225},{""x"":866,""y"":783,""t"":1272},{""x"":849,""y"":818,""t"":1294},{""x"":850,""y"":836,""t"":1332},{""x"":887,""y"":851,""t"":1363},{""x"":899,""y"":855,""t"":1410},{""x"":907,""y"":864,""t"":1429},{""x"":885,""y"":834,""t"":1475},{""x"":851,""y"":844,""t"":1497},{""x"":846,""y"":845,""t"":1536},{""x"":838,""y"":872,""t"":1568},{""x"":817,""y"":883,""t"":1599},{""x"":879,""y"":886,""t"":1646},{""x"":867,""y"":868,""t"":1670},{""x"":867,""y"":840,""t"":1709},{""x"":867,""y"":815,""t"":1735},{""x"":878,""y"":781,""t"":1772},{""x"":951,""y"":759,""t"":1806},{""x"":1000,""y"":760,""t"":1850},{""x"":1047,""y"":747,""t"":1871},{""x"":1004,""y"":717,""t"":1914},{""x"":945,""y"":703,""t"":1939},{""x"":891,""y"":664,""t"":1976}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","18","53445","0.0-5.0-1.0-2.2","","","","","684","6","","","","","","","","","","","","","","","","","true","green","6"
"","canvas-keyboard-response","19","54473","0.0-5.0-1.0-0.3","","","","","null","null","","","","","","","","","recall","[""9"",""4"",""6"",""1"",""3"",""4"",""9"",""7"",""1"",""9"",""1"",""9"",""6"",""1"",""6"",""4"",""7"",""7"",""9"",""6"",""1"",""4"",""3"",""3"",""6"",""6"",""3"",""3"",""3"",""1"",""7"",""7"",""9"",""7"",""4"",""4""]","1000","color","6","","","","","",""
"","canvas-keyboard-response","20","56481","0.0-5.0-1.0-1.3","","","","","null","null","","","[""blue"",""green"",""yellow"",""red"",""purple"",""cyan""]","","","","","","","","","","","[{""x"":842,""y"":658,""t"":3},{""x"":817,""y"":634,""t"":35},{""x"":785,""y"":620,""t"":69},{""x"":793,""y"":612,""t"":105},{""x"":742,""y"":617,""t"":137},{""x"":707,""y"":621,""t"":171},{""x"":687,""y"":571,""t"":207},{""x"":683,""y"":561,""t"":239},{""x"":720,""y"":521,""t"":273},{""x"":703,""y"":531,""t"":313},{""x"":722,""y"":496,""t"":342},{""x"":705,""y"":519,""t"":390},{""x"":726,""y"":499,""t"":411},{""x"":732,""y"":508,""t"":452},{""x"":746,""y"":505,""t"":478},{""x"":731,""y"":530,""t"":517},{""x"":716,""y"":560,""t"":545},{""x"":779,""y"":646,""t"":594},{""x"":799,""y"":683,""t"":613},{""x"":882,""y"":711,""t"":659},{""x"":899,""y"":747,""t"":682},{""x"":918,""y"":770,""t"":719},{""x"":928,""y"":788,""t"":752},{""x"":943,""y"":802,""t"":799},{""x"":953,""y"":812,""t"":817},{""x"":895,""y"":801,""t"":861},{""x"":853,""y"":782,""t"":885},{""x"":822,""y"":753,""t"":925},{""x"":803,""y"":718,""t"":953},{""x"":779,""y"":679,""t"":987},{""x"":753,""y"":649,""t"":1035},{""x"":732,""y"":624,""t"":1055},{""x"":697,""y"":621,""t"":1097},{""x"":722,""y"":572,""t"":1124},{""x"":721,""y"":563,""t"":1163},{""x"":736,""y"":528,""t"":1190},{""x"":718,""y"":530,""t"":1225},{""x"":692,""y"":594,""t"":1273},{""x"":697,""y"":638,""t"":1295},{""x"":690,""y"":681,""t"":1337},{""x"":728,""y"":669,""t"":1361},{""x"":770,""y"":681,""t"":1403},{""x"":841,""y"":647,""t"":1429},{""x"":885,""y"":633,""t"":1463},{""x"":932,""y"":618,""t"":1512},{""x"":951,""y"":554,""t"":1533},{""x"":954,""y"":504,""t"":1576},{""x"":921,""y"":485,""t"":1599},{""x"":898,""y"":467,""t"":1641},{""x"":877,""y"":455,""t"":1667},{""x"":867,""y"":440,""t"":1703},{""x"":854,""y"":438,""t"":1737},{""x"":846,""y"":441,""t"":1783},{""x"":842,""y"":447,""t"":1803},{""x"":812,""y"":451,""t"":1849},{""x"":781,""y"":462,""t"":1871},{""x"":757,""y"":463,""t"":1911},{""x"":737,""y"":471,""t"":1941},{""x"":723,""y"":481,""t"":1973}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","21","58230","0.0-5.0-1.0-2.3","","","","","730","1","","","","","","","","","","","","","","","","","true","cyan","1"
"","canvas-keyboard-response","22","59241","0.0-5.0-1.0-0.4","","","","","null","null","","","","","","","","","recall","[""9"",""4"",""6"",""1"",""3"",""4"",""9"",""7"",""1"",""9"",""1"",""9"",""6"",""1"",""6"",""4"",""7"",""7"",""9"",""6"",""1"",""4"",""3"",""3"",""6"",""6"",""3"",""3"",""3"",""1"",""7"",""7"",""9"",""7"",""4"",""4""]","1000","color","6","","","","","",""
"","canvas-keyboard-response","23","61246","0.0-5.0-1.0-1.4","","","","","null","null","","","[""green"",""blue"",""cyan"",""purple"",""yellow"",""red""]","","","","","","","","","","","[{""x"":761,""y"":540,""t"":1},{""x"":711,""y"":602,""t"":37},{""x"":691,""y"":630,""t"":69},{""x"":675,""y"":647,""t"":103},{""x"":629,""y"":674,""t"":139},{""x"":628,""y"":684,""t"":171},{""x"":626,""y"":695,""t"":205},{""x"":599,""y"":720,""t"":241},{""x"":595,""y"":728,""t"":273},{""x"":628,""y"":709,""t"":312},{""x"":668,""y"":723,""t"":343},{""x"":767,""y"":771,""t"":390},{""x"":826,""y"":794,""t"":409},{""x"":838,""y"":799,""t"":452},{""x"":895,""y"":827,""t"":479},{""x"":887,""y"":836,""t"":515},{""x"":905,""y"":843,""t"":545},{""x"":848,""y"":846,""t"":595},{""x"":797,""y"":847,""t"":613},{""x"":800,""y"":804,""t"":656},{""x"":803,""y"":766,""t"":681},{""x"":782,""y"":743,""t"":718},{""x"":740,""y"":736,""t"":752},{""x"":725,""y"":737,""t"":797},{""x"":713,""y"":738,""t"":817},{""x"":753,""y"":772,""t"":861},{""x"":721,""y"":780,""t"":886},{""x"":763,""y"":778,""t"":924},{""x"":788,""y"":768,""t"":953},{""x"":771,""y"":784,""t"":1001},{""x"":757,""y"":793,""t"":1024},{""x"":745,""y"":807,""t"":1064},{""x"":743,""y"":822,""t"":1089},{""x"":742,""y"":834,""t"":1126},{""x"":718,""y"":837,""t"":1160},{""x"":702,""y"":818,""t"":1204},{""x"":688,""y"":801,""t"":1225},{""x"":699,""y"":734,""t"":1267},{""x"":732,""y"":698,""t"":1295},{""x"":733,""y"":649,""t"":1330},{""x"":731,""y"":610,""t"":1361},{""x"":751,""y"":571,""t"":1410},{""x"":795,""y"":566,""t"":1429},{""x"":795,""y"":525,""t"":1471},{""x"":763,""y"":527,""t"":1500},{""x"":787,""y"":487,""t"":1533},{""x"":774,""y"":512,""t"":1566},{""x"":772,""y"":501,""t"":1613},{""x"":757,""y"":524,""t"":1633},{""x"":765,""y"":510,""t"":1673},{""x"":754,""y"":532,""t"":1703},{""x"":763,""y"":544,""t"":1736},{""x"":725,""y"":582,""t"":1783},{""x"":719,""y"":644,""t"":1805},{""x"":725,""y"":698,""t"":1845},{""x"":724,""y"":740,""t"":1871},{""x"":741,""y"":765,""t"":1910},{""x"":728,""y"":774,""t"":1939},{""x"":731,""y"":781,""t"":1986}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","24","63026","0.0-5.0-1.0-2.4","","","","","760","3","","","","","","","","","","","","","","","","","true","yellow","3"
"","canvas-keyboard-response","25","64047","0.0-5.0-1.0-0.5","","","","","null","null","","","","","","","","","recall","[""9"",""4"",""6"",""1"",""3"",""4"",""9"",""7"",""1"",""9"",""1"",""9"",""6"",""1"",""6"",""4"",""7"",""7"",""9"",""6"",""1"",""4"",""3"",""3"",""6"",""6"",""3"",""3"",""3"",""1"",""7"",""7"",""9"",""7"",""4"",""4""]","1000","color","6","","","","","",""
"","canvas-keyboard-response","26","66055","0.0-5.0-1.0-1.5","","","","","null","null","","","[""cyan"",""yellow"",""green"",""red"",""blue"",""purple""]","","","","","","","","","","","[{""x"":683,""y"":779,""t"":3},{""x"":664,""y"":746,""t"":35},{""x"":684,""y"":719,""t"":69},{""x"":707,""y"":707,""t"":105},{""x"":759,""y"":647,""t"":137},{""x"":748,""y"":666,""t"":172},{""x"":781,""y"":606,""t"":207},{""x"":767,""y"":646,""t"":239},{""x"":781,""y"":602,""t"":273},{""x"":783,""y"":633,""t"":314},{""x"":794,""y"":608,""t"":341},{""x"":776,""y"":643,""t"":390},{""x"":807,""y"":624,""t"":409},{""x"":801,""y"":672,""t"":456},{""x"":811,""y"":656,""t"":477},{""x"":820,""y"":697,""t"":517},{""x"":800,""y"":686,""t"":545},{""x"":772,""y"":712,""t"":579},{""x"":769,""y"":667,""t"":629},{""x"":737,""y"":681,""t"":647},{""x"":726,""y"":682,""t"":691},{""x"":720,""y"":734,""t"":715},{""x"":721,""y"":724,""t"":757},{""x"":779,""y"":788,""t"":783},{""x"":796,""y"":755,""t"":819},{""x"":785,""y"":791,""t"":851},{""x"":774,""y"":768,""t"":901},{""x"":728,""y"":791,""t"":920},{""x"":725,""y"":736,""t"":963},{""x"":705,""y"":770,""t"":989},{""x"":698,""y"":747,""t"":1026},{""x"":664,""y"":782,""t"":1055},{""x"":623,""y"":762,""t"":1092},{""x"":613,""y"":780,""t"":1138},{""x"":663,""y"":744,""t"":1158},{""x"":696,""y"":702,""t"":1204},{""x"":671,""y"":680,""t"":1226},{""x"":711,""y"":610,""t"":1267},{""x"":737,""y"":544,""t"":1295},{""x"":763,""y"":493,""t"":1331},{""x"":767,""y"":458,""t"":1362},{""x"":775,""y"":428,""t"":1410},{""x"":735,""y"":449,""t"":1429},{""x"":711,""y"":493,""t"":1470},{""x"":683,""y"":578,""t"":1499},{""x"":650,""y"":663,""t"":1533},{""x"":630,""y"":722,""t"":1579},{""x"":622,""y"":742,""t"":1598},{""x"":611,""y"":789,""t"":1643},{""x"":624,""y"":827,""t"":1667},{""x"":656,""y"":839,""t"":1704},{""x"":692,""y"":862,""t"":1738},{""x"":691,""y"":874,""t"":1782},{""x"":700,""y"":887,""t"":1803},{""x"":698,""y"":897,""t"":1844},{""x"":713,""y"":894,""t"":1873},{""x"":749,""y"":888,""t"":1907},{""x"":740,""y"":873,""t"":1940},{""x"":724,""y"":857,""t"":1987}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","27","68119","0.0-5.0-1.0-2.5","","","","","1045","4","","","","","","","","","","","","","","","","","true","cyan","4"
"","canvas-keyboard-response","28","69147","0.0-5.0-1.0-0.6","","","","","null","null","","","","","","","","","recall","[""9"",""4"",""6"",""1"",""3"",""4"",""9"",""7"",""1"",""9"",""1"",""9"",""6"",""1"",""6"",""4"",""7"",""7"",""9"",""6"",""1"",""4"",""3"",""3"",""6"",""6"",""3"",""3"",""3"",""1"",""7"",""7"",""9"",""7"",""4"",""4""]","1000","color","6","","","","","",""
"","canvas-keyboard-response","29","71160","0.0-5.0-1.0-1.6","","","","","null","null","","","[""yellow"",""blue"",""purple"",""cyan"",""green"",""red""]","","","","","","","","","","","[{""x"":785,""y"":859,""t"":1},{""x"":759,""y"":769,""t"":35},{""x"":753,""y"":754,""t"":71},{""x"":736,""y"":744,""t"":103},{""x"":695,""y"":730,""t"":137},{""x"":690,""y"":713,""t"":173},{""x"":725,""y"":667,""t"":205},{""x"":740,""y"":620,""t"":239},{""x"":755,""y"":570,""t"":275},{""x"":732,""y"":536,""t"":311},{""x"":740,""y"":546,""t"":341},{""x"":738,""y"":549,""t"":390},{""x"":751,""y"":577,""t"":408},{""x"":771,""y"":567,""t"":451},{""x"":765,""y"":585,""t"":477},{""x"":757,""y"":599,""t"":512},{""x"":736,""y"":670,""t"":547},{""x"":684,""y"":692,""t"":592},{""x"":710,""y"":729,""t"":612},{""x"":651,""y"":749,""t"":656},{""x"":662,""y"":802,""t"":684},{""x"":625,""y"":807,""t"":719},{""x"":649,""y"":792,""t"":749},{""x"":637,""y"":756,""t"":799},{""x"":636,""y"":753,""t"":817},{""x"":612,""y"":727,""t"":860},{""x"":625,""y"":714,""t"":885},{""x"":649,""y"":665,""t"":924},{""x"":706,""y"":617,""t"":954},{""x"":719,""y"":593,""t"":999},{""x"":726,""y"":577,""t"":1024},{""x"":730,""y"":581,""t"":1062},{""x"":765,""y"":538,""t"":1090},{""x"":789,""y"":535,""t"":1126},{""x"":798,""y"":524,""t"":1171},{""x"":835,""y"":533,""t"":1191},{""x"":850,""y"":499,""t"":1236},{""x"":854,""y"":535,""t"":1259},{""x"":857,""y"":566,""t"":1296},{""x"":880,""y"":585,""t"":1329},{""x"":889,""y"":611,""t"":1374},{""x"":895,""y"":621,""t"":1395},{""x"":887,""y"":640,""t"":1438},{""x"":877,""y"":666,""t"":1463},{""x"":882,""y"":683,""t"":1499},{""x"":880,""y"":691,""t"":1533},{""x"":861,""y"":687,""t"":1578},{""x"":816,""y"":715,""t"":1598},{""x"":791,""y"":744,""t"":1642},{""x"":771,""y"":768,""t"":1666},{""x"":736,""y"":776,""t"":1707},{""x"":706,""y"":808,""t"":1735},{""x"":680,""y"":833,""t"":1769},{""x"":675,""y"":860,""t"":1819},{""x"":614,""y"":898,""t"":1837},{""x"":606,""y"":916,""t"":1881},{""x"":597,""y"":916,""t"":1905},{""x"":600,""y"":869,""t"":1945},{""x"":607,""y"":868,""t"":1973}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","30","73101","0.0-5.0-1.0-2.6","","","","","929","9","","","","","","","","","","","","","","","","","true","purple","9"
