"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2551","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2557","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","4574","0.0-2.0-0.0","","","","","2014","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","5966","0.0-2.0-1.0","","","","","1391","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","15894","0.0-3.0","","","","","","","","738","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","17102","0.0-4.0-0.0","","","","","1206","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","27819","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","28949","0.0-4.0-2.0","","","","","1130","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","46437","0.0-4.0-3.0","","","","","","","","","","[[{""x"":386,""y"":340,""dx"":-105,""dy"":59,""t"":990},{""x"":404,""y"":391,""dx"":-87,""dy"":110,""t"":1024},{""x"":388,""y"":408,""dx"":-103,""dy"":127,""t"":1058},{""x"":381,""y"":446,""dx"":-110,""dy"":165,""t"":1092},{""x"":403,""y"":483,""dx"":-88,""dy"":202,""t"":1126},{""x"":388,""y"":462,""dx"":-103,""dy"":181,""t"":1160},{""x"":375,""y"":436,""dx"":-116,""dy"":155,""t"":1195},{""x"":356,""y"":395,""dx"":-135,""dy"":114,""t"":1227},{""x"":357,""y"":387,""dx"":-134,""dy"":106,""t"":1261},{""x"":339,""y"":404,""dx"":-152,""dy"":123,""t"":1296},{""x"":349,""y"":384,""dx"":-142,""dy"":103,""t"":1330},{""x"":365,""y"":369,""dx"":-126,""dy"":88,""t"":1364},{""x"":360,""y"":390,""dx"":-131,""dy"":109,""t"":1398},{""x"":345,""y"":388,""dx"":-146,""dy"":107,""t"":1432},{""x"":358,""y"":367,""dx"":-133,""dy"":86,""t"":1467},{""x"":353,""y"":348,""dx"":-138,""dy"":67,""t"":1500},{""x"":359,""y"":338,""dx"":-132,""dy"":57,""t"":1534},{""x"":359,""y"":331,""dx"":-132,""dy"":50,""t"":1568},{""x"":358,""y"":331,""dx"":-133,""dy"":50,""t"":1602},{""x"":347,""y"":349,""dx"":-144,""dy"":68,""t"":1636},{""x"":358,""y"":376,""dx"":-133,""dy"":95,""t"":1670},{""x"":367,""y"":402,""dx"":-124,""dy"":121,""t"":1705},{""x"":368,""y"":374,""dx"":-123,""dy"":93,""t"":1739},{""x"":367,""y"":339,""dx"":-124,""dy"":58,""t"":1772},{""x"":356,""y"":337,""dx"":-135,""dy"":56,""t"":1806},{""x"":366,""y"":331,""dx"":-125,""dy"":50,""t"":1840},{""x"":372,""y"":342,""dx"":-119,""dy"":61,""t"":1875},{""x"":368,""y"":350,""dx"":-123,""dy"":69,""t"":1908},{""x"":365,""y"":352,""dx"":-126,""dy"":71,""t"":1941},{""x"":357,""y"":376,""dx"":-134,""dy"":95,""t"":1976},{""x"":353,""y"":391,""dx"":-138,""dy"":110,""t"":2010},{""x"":337,""y"":406,""dx"":-154,""dy"":125,""t"":2045},{""x"":353,""y"":399,""dx"":-138,""dy"":118,""t"":2077},{""x"":348,""y"":417,""dx"":-143,""dy"":136,""t"":2112},{""x"":353,""y"":409,""dx"":-138,""dy"":128,""t"":2146},{""x"":365,""y"":396,""dx"":-126,""dy"":115,""t"":2181},{""x"":362,""y"":380,""dx"":-129,""dy"":99,""t"":2214},{""x"":356,""y"":375,""dx"":-135,""dy"":94,""t"":2247},{""x"":365,""y"":387,""dx"":-126,""dy"":106,""t"":2282},{""x"":369,""y"":403,""dx"":-122,""dy"":122,""t"":2316},{""x"":365,""y"":428,""dx"":-126,""dy"":147,""t"":2350},{""x"":380,""y"":424,""dx"":-111,""dy"":143,""t"":2384},{""x"":393,""y"":421,""dx"":-98,""dy"":140,""t"":2416},{""x"":380,""y"":431,""dx"":-111,""dy"":150,""t"":2452},{""x"":376,""y"":455,""dx"":-115,""dy"":174,""t"":2487},{""x"":371,""y"":460,""dx"":-120,""dy"":179,""t"":2520},{""x"":360,""y"":463,""dx"":-131,""dy"":182,""t"":2553},{""x"":358,""y"":480,""dx"":-133,""dy"":199,""t"":2588},{""x"":335,""y"":495,""dx"":-156,""dy"":214,""t"":2622},{""x"":360,""y"":495,""dx"":-131,""dy"":214,""t"":2656},{""x"":345,""y"":494,""dx"":-146,""dy"":213,""t"":2689},{""x"":356,""y"":484,""dx"":-135,""dy"":203,""t"":2724},{""x"":369,""y"":473,""dx"":-122,""dy"":192,""t"":2758},{""x"":377,""y"":464,""dx"":-114,""dy"":183,""t"":2792},{""x"":383,""y"":456,""dx"":-108,""dy"":175,""t"":2823},{""x"":388,""y"":445,""dx"":-103,""dy"":164,""t"":2859},{""x"":390,""y"":425,""dx"":-101,""dy"":144,""t"":2894},{""x"":404,""y"":405,""dx"":-87,""dy"":124,""t"":2928},{""x"":407,""y"":422,""dx"":-84,""dy"":141,""t"":2962},{""x"":380,""y"":434,""dx"":-111,""dy"":153,""t"":2996}],[{""x"":1510,""y"":436,""dx"":59,""dy"":155,""t"":4014},{""x"":1511,""y"":420,""dx"":60,""dy"":139,""t"":4050},{""x"":1496,""y"":468,""dx"":45,""dy"":187,""t"":4084},{""x"":1419,""y"":620,""dx"":-32,""dy"":339,""t"":4118},{""x"":1384,""y"":795,""dx"":-67,""dy"":514,""t"":4152},{""x"":1308,""y"":903,""dx"":-143,""dy"":622,""t"":4185},{""x"":1270,""y"":832,""dx"":-181,""dy"":551,""t"":4220},{""x"":1268,""y"":824,""dx"":-183,""dy"":543,""t"":4254},{""x"":1313,""y"":794,""dx"":-138,""dy"":513,""t"":4288},{""x"":1342,""y"":772,""dx"":-109,""dy"":491,""t"":4322},{""x"":1348,""y"":700,""dx"":-103,""dy"":419,""t"":4356},{""x"":1355,""y"":652,""dx"":-96,""dy"":371,""t"":4390},{""x"":1364,""y"":618,""dx"":-87,""dy"":337,""t"":4423},{""x"":1361,""y"":593,""dx"":-90,""dy"":312,""t"":4457},{""x"":1371,""y"":568,""dx"":-80,""dy"":287,""t"":4492},{""x"":1361,""y"":519,""dx"":-90,""dy"":238,""t"":4527},{""x"":1373,""y"":508,""dx"":-78,""dy"":227,""t"":4559},{""x"":1379,""y"":485,""dx"":-72,""dy"":204,""t"":4594},{""x"":1383,""y"":458,""dx"":-68,""dy"":177,""t"":4628},{""x"":1373,""y"":448,""dx"":-78,""dy"":167,""t"":4662},{""x"":1382,""y"":447,""dx"":-69,""dy"":166,""t"":4695},{""x"":1385,""y"":450,""dx"":-66,""dy"":169,""t"":4730},{""x"":1380,""y"":490,""dx"":-71,""dy"":209,""t"":4764},{""x"":1382,""y"":488,""dx"":-69,""dy"":207,""t"":4797},{""x"":1388,""y"":500,""dx"":-63,""dy"":219,""t"":4832},{""x"":1388,""y"":502,""dx"":-63,""dy"":221,""t"":4866},{""x"":1390,""y"":502,""dx"":-61,""dy"":221,""t"":4900},{""x"":1423,""y"":504,""dx"":-28,""dy"":223,""t"":4935},{""x"":1450,""y"":517,""dx"":-1,""dy"":236,""t"":4968},{""x"":1450,""y"":517,""dx"":-1,""dy"":236,""t"":5002},{""x"":1438,""y"":516,""dx"":-13,""dy"":235,""t"":5035},{""x"":1446,""y"":524,""dx"":-5,""dy"":243,""t"":5070},{""x"":1439,""y"":520,""dx"":-12,""dy"":239,""t"":5105},{""x"":1450,""y"":512,""dx"":-1,""dy"":231,""t"":5138},{""x"":1450,""y"":516,""dx"":-1,""dy"":235,""t"":5171},{""x"":1448,""y"":516,""dx"":-3,""dy"":235,""t"":5205},{""x"":1429,""y"":523,""dx"":-22,""dy"":242,""t"":5240},{""x"":1416,""y"":500,""dx"":-35,""dy"":219,""t"":5274},{""x"":1416,""y"":500,""dx"":-35,""dy"":219,""t"":5307},{""x"":1402,""y"":492,""dx"":-49,""dy"":211,""t"":5342},{""x"":1399,""y"":492,""dx"":-52,""dy"":211,""t"":5376},{""x"":1394,""y"":499,""dx"":-57,""dy"":218,""t"":5410},{""x"":1414,""y"":480,""dx"":-37,""dy"":199,""t"":5444},{""x"":1434,""y"":470,""dx"":-17,""dy"":189,""t"":5478},{""x"":1422,""y"":470,""dx"":-29,""dy"":189,""t"":5513},{""x"":1411,""y"":443,""dx"":-40,""dy"":162,""t"":5546},{""x"":1415,""y"":458,""dx"":-36,""dy"":177,""t"":5580},{""x"":1420,""y"":471,""dx"":-31,""dy"":190,""t"":5614},{""x"":1428,""y"":465,""dx"":-23,""dy"":184,""t"":5648},{""x"":1421,""y"":473,""dx"":-30,""dy"":192,""t"":5681},{""x"":1417,""y"":479,""dx"":-34,""dy"":198,""t"":5716},{""x"":1439,""y"":507,""dx"":-12,""dy"":226,""t"":5750},{""x"":1456,""y"":526,""dx"":5,""dy"":245,""t"":5785},{""x"":1480,""y"":541,""dx"":29,""dy"":260,""t"":5818},{""x"":1478,""y"":556,""dx"":27,""dy"":275,""t"":5852},{""x"":1461,""y"":584,""dx"":10,""dy"":303,""t"":5885},{""x"":1461,""y"":612,""dx"":10,""dy"":331,""t"":5919},{""x"":1479,""y"":577,""dx"":28,""dy"":296,""t"":5955},{""x"":1493,""y"":546,""dx"":42,""dy"":265,""t"":5986}],[{""x"":897,""y"":540,""dx"":-74,""dy"":-11,""t"":7043},{""x"":920,""y"":523,""dx"":-51,""dy"":-28,""t"":7076},{""x"":923,""y"":589,""dx"":-48,""dy"":38,""t"":7110},{""x"":929,""y"":660,""dx"":-42,""dy"":109,""t"":7143},{""x"":901,""y"":648,""dx"":-70,""dy"":97,""t"":7177},{""x"":887,""y"":632,""dx"":-84,""dy"":81,""t"":7212},{""x"":882,""y"":617,""dx"":-89,""dy"":66,""t"":7246},{""x"":902,""y"":619,""dx"":-69,""dy"":68,""t"":7279},{""x"":893,""y"":641,""dx"":-78,""dy"":90,""t"":7314},{""x"":904,""y"":627,""dx"":-67,""dy"":76,""t"":7349},{""x"":886,""y"":633,""dx"":-85,""dy"":82,""t"":7382},{""x"":904,""y"":617,""dx"":-67,""dy"":66,""t"":7416},{""x"":872,""y"":659,""dx"":-99,""dy"":108,""t"":7450},{""x"":879,""y"":688,""dx"":-92,""dy"":137,""t"":7485},{""x"":932,""y"":688,""dx"":-39,""dy"":137,""t"":7518},{""x"":981,""y"":688,""dx"":10,""dy"":137,""t"":7552},{""x"":1022,""y"":687,""dx"":51,""dy"":136,""t"":7583},{""x"":1056,""y"":707,""dx"":85,""dy"":156,""t"":7620},{""x"":1064,""y"":688,""dx"":93,""dy"":137,""t"":7654},{""x"":1017,""y"":702,""dx"":46,""dy"":151,""t"":7688},{""x"":1027,""y"":679,""dx"":56,""dy"":128,""t"":7722},{""x"":1025,""y"":657,""dx"":54,""dy"":106,""t"":7755},{""x"":1015,""y"":657,""dx"":44,""dy"":106,""t"":7789},{""x"":1008,""y"":653,""dx"":37,""dy"":102,""t"":7823},{""x"":1003,""y"":608,""dx"":32,""dy"":57,""t"":7858},{""x"":972,""y"":597,""dx"":1,""dy"":46,""t"":7892},{""x"":978,""y"":587,""dx"":7,""dy"":36,""t"":7925},{""x"":972,""y"":568,""dx"":1,""dy"":17,""t"":7960},{""x"":951,""y"":575,""dx"":-20,""dy"":24,""t"":7994},{""x"":955,""y"":580,""dx"":-16,""dy"":29,""t"":8027},{""x"":961,""y"":609,""dx"":-10,""dy"":58,""t"":8062},{""x"":955,""y"":597,""dx"":-16,""dy"":46,""t"":8097},{""x"":933,""y"":646,""dx"":-38,""dy"":95,""t"":8130},{""x"":948,""y"":630,""dx"":-23,""dy"":79,""t"":8164},{""x"":934,""y"":633,""dx"":-37,""dy"":82,""t"":8198},{""x"":931,""y"":626,""dx"":-40,""dy"":75,""t"":8232},{""x"":953,""y"":626,""dx"":-18,""dy"":75,""t"":8267},{""x"":953,""y"":627,""dx"":-18,""dy"":76,""t"":8299},{""x"":966,""y"":635,""dx"":-5,""dy"":84,""t"":8334},{""x"":959,""y"":638,""dx"":-12,""dy"":87,""t"":8367},{""x"":944,""y"":661,""dx"":-27,""dy"":110,""t"":8402},{""x"":883,""y"":682,""dx"":-88,""dy"":131,""t"":8436},{""x"":883,""y"":696,""dx"":-88,""dy"":145,""t"":8470},{""x"":864,""y"":720,""dx"":-107,""dy"":169,""t"":8505},{""x"":871,""y"":720,""dx"":-100,""dy"":169,""t"":8538},{""x"":883,""y"":710,""dx"":-88,""dy"":159,""t"":8572},{""x"":908,""y"":710,""dx"":-63,""dy"":159,""t"":8606},{""x"":903,""y"":721,""dx"":-68,""dy"":170,""t"":8640},{""x"":897,""y"":738,""dx"":-74,""dy"":187,""t"":8674},{""x"":893,""y"":748,""dx"":-78,""dy"":197,""t"":8708},{""x"":891,""y"":733,""dx"":-80,""dy"":182,""t"":8742},{""x"":920,""y"":742,""dx"":-51,""dy"":191,""t"":8785},{""x"":912,""y"":734,""dx"":-59,""dy"":183,""t"":8826},{""x"":905,""y"":726,""dx"":-66,""dy"":175,""t"":8841},{""x"":907,""y"":711,""dx"":-64,""dy"":160,""t"":8878},{""x"":909,""y"":705,""dx"":-62,""dy"":154,""t"":8912},{""x"":908,""y"":693,""dx"":-63,""dy"":142,""t"":8946},{""x"":931,""y"":692,""dx"":-40,""dy"":141,""t"":8980},{""x"":938,""y"":685,""dx"":-33,""dy"":134,""t"":9014}],[{""x"":530,""y"":812,""dx"":39,""dy"":-9,""t"":10035},{""x"":581,""y"":836,""dx"":90,""dy"":15,""t"":10068},{""x"":578,""y"":814,""dx"":87,""dy"":-7,""t"":10102},{""x"":578,""y"":798,""dx"":87,""dy"":-23,""t"":10135},{""x"":574,""y"":778,""dx"":83,""dy"":-43,""t"":10170},{""x"":573,""y"":793,""dx"":82,""dy"":-28,""t"":10205},{""x"":579,""y"":789,""dx"":88,""dy"":-32,""t"":10239},{""x"":574,""y"":785,""dx"":83,""dy"":-36,""t"":10272},{""x"":568,""y"":808,""dx"":77,""dy"":-13,""t"":10306},{""x"":557,""y"":786,""dx"":66,""dy"":-35,""t"":10340},{""x"":552,""y"":782,""dx"":61,""dy"":-39,""t"":10373},{""x"":552,""y"":809,""dx"":61,""dy"":-12,""t"":10408},{""x"":542,""y"":839,""dx"":51,""dy"":18,""t"":10441},{""x"":521,""y"":854,""dx"":30,""dy"":33,""t"":10476},{""x"":561,""y"":857,""dx"":70,""dy"":36,""t"":10510},{""x"":560,""y"":862,""dx"":69,""dy"":41,""t"":10544},{""x"":546,""y"":865,""dx"":55,""dy"":44,""t"":10578},{""x"":554,""y"":846,""dx"":63,""dy"":25,""t"":10611},{""x"":563,""y"":835,""dx"":72,""dy"":14,""t"":10646},{""x"":559,""y"":850,""dx"":68,""dy"":29,""t"":10680},{""x"":555,""y"":865,""dx"":64,""dy"":44,""t"":10714},{""x"":554,""y"":864,""dx"":63,""dy"":43,""t"":10747},{""x"":568,""y"":866,""dx"":77,""dy"":45,""t"":10782},{""x"":576,""y"":890,""dx"":85,""dy"":69,""t"":10816},{""x"":555,""y"":915,""dx"":64,""dy"":94,""t"":10850},{""x"":545,""y"":904,""dx"":54,""dy"":83,""t"":10884},{""x"":553,""y"":884,""dx"":62,""dy"":63,""t"":10918},{""x"":566,""y"":842,""dx"":75,""dy"":21,""t"":10952},{""x"":558,""y"":840,""dx"":67,""dy"":19,""t"":10985},{""x"":537,""y"":841,""dx"":46,""dy"":20,""t"":11020},{""x"":499,""y"":855,""dx"":8,""dy"":34,""t"":11054},{""x"":492,""y"":877,""dx"":1,""dy"":56,""t"":11088},{""x"":499,""y"":894,""dx"":8,""dy"":73,""t"":11122},{""x"":506,""y"":907,""dx"":15,""dy"":86,""t"":11153},{""x"":515,""y"":921,""dx"":24,""dy"":100,""t"":11190},{""x"":545,""y"":901,""dx"":54,""dy"":80,""t"":11225},{""x"":548,""y"":890,""dx"":57,""dy"":69,""t"":11257},{""x"":547,""y"":880,""dx"":56,""dy"":59,""t"":11291},{""x"":540,""y"":816,""dx"":49,""dy"":-5,""t"":11326},{""x"":565,""y"":766,""dx"":74,""dy"":-55,""t"":11360},{""x"":564,""y"":808,""dx"":73,""dy"":-13,""t"":11394},{""x"":589,""y"":791,""dx"":98,""dy"":-30,""t"":11428},{""x"":558,""y"":840,""dx"":67,""dy"":19,""t"":11462},{""x"":572,""y"":830,""dx"":81,""dy"":9,""t"":11495},{""x"":537,""y"":826,""dx"":46,""dy"":5,""t"":11530},{""x"":518,""y"":825,""dx"":27,""dy"":4,""t"":11565},{""x"":529,""y"":855,""dx"":38,""dy"":34,""t"":11598},{""x"":546,""y"":849,""dx"":55,""dy"":28,""t"":11632},{""x"":553,""y"":844,""dx"":62,""dy"":23,""t"":11666},{""x"":563,""y"":842,""dx"":72,""dy"":21,""t"":11700},{""x"":540,""y"":844,""dx"":49,""dy"":23,""t"":11734},{""x"":543,""y"":817,""dx"":52,""dy"":-4,""t"":11768},{""x"":569,""y"":831,""dx"":78,""dy"":10,""t"":11802},{""x"":574,""y"":857,""dx"":83,""dy"":36,""t"":11836},{""x"":593,""y"":824,""dx"":102,""dy"":3,""t"":11870},{""x"":597,""y"":840,""dx"":106,""dy"":19,""t"":11904},{""x"":593,""y"":856,""dx"":102,""dy"":35,""t"":11937},{""x"":600,""y"":866,""dx"":109,""dy"":45,""t"":11972},{""x"":553,""y"":875,""dx"":62,""dy"":54,""t"":12006}],[{""x"":1548,""y"":789,""dx"":97,""dy"":-32,""t"":13026},{""x"":1549,""y"":799,""dx"":98,""dy"":-22,""t"":13060},{""x"":1551,""y"":824,""dx"":100,""dy"":3,""t"":13094},{""x"":1551,""y"":847,""dx"":100,""dy"":26,""t"":13126},{""x"":1548,""y"":851,""dx"":97,""dy"":30,""t"":13162},{""x"":1531,""y"":855,""dx"":80,""dy"":34,""t"":13195},{""x"":1508,""y"":865,""dx"":57,""dy"":44,""t"":13229},{""x"":1517,""y"":864,""dx"":66,""dy"":43,""t"":13264},{""x"":1506,""y"":866,""dx"":55,""dy"":45,""t"":13298},{""x"":1486,""y"":874,""dx"":35,""dy"":53,""t"":13332},{""x"":1517,""y"":867,""dx"":66,""dy"":46,""t"":13365},{""x"":1541,""y"":862,""dx"":90,""dy"":41,""t"":13400},{""x"":1506,""y"":863,""dx"":55,""dy"":42,""t"":13434},{""x"":1491,""y"":849,""dx"":40,""dy"":28,""t"":13468},{""x"":1476,""y"":845,""dx"":25,""dy"":24,""t"":13502},{""x"":1470,""y"":855,""dx"":19,""dy"":34,""t"":13536},{""x"":1449,""y"":857,""dx"":-2,""dy"":36,""t"":13570},{""x"":1443,""y"":850,""dx"":-8,""dy"":29,""t"":13604},{""x"":1453,""y"":834,""dx"":2,""dy"":13,""t"":13638},{""x"":1435,""y"":855,""dx"":-16,""dy"":34,""t"":13672},{""x"":1442,""y"":872,""dx"":-9,""dy"":51,""t"":13706},{""x"":1451,""y"":865,""dx"":0,""dy"":44,""t"":13740},{""x"":1419,""y"":848,""dx"":-32,""dy"":27,""t"":13774},{""x"":1425,""y"":879,""dx"":-26,""dy"":58,""t"":13808},{""x"":1412,""y"":893,""dx"":-39,""dy"":72,""t"":13842},{""x"":1407,""y"":881,""dx"":-44,""dy"":60,""t"":13875},{""x"":1400,""y"":884,""dx"":-51,""dy"":63,""t"":13910},{""x"":1421,""y"":889,""dx"":-30,""dy"":68,""t"":13944},{""x"":1448,""y"":872,""dx"":-3,""dy"":51,""t"":13978},{""x"":1446,""y"":858,""dx"":-5,""dy"":37,""t"":14012},{""x"":1449,""y"":872,""dx"":-2,""dy"":51,""t"":14045},{""x"":1463,""y"":899,""dx"":12,""dy"":78,""t"":14079},{""x"":1450,""y"":910,""dx"":-1,""dy"":89,""t"":14114},{""x"":1436,""y"":917,""dx"":-15,""dy"":96,""t"":14149},{""x"":1426,""y"":925,""dx"":-25,""dy"":104,""t"":14182},{""x"":1425,""y"":927,""dx"":-26,""dy"":106,""t"":14216},{""x"":1412,""y"":929,""dx"":-39,""dy"":108,""t"":14249},{""x"":1418,""y"":910,""dx"":-33,""dy"":89,""t"":14284},{""x"":1424,""y"":894,""dx"":-27,""dy"":73,""t"":14315},{""x"":1426,""y"":881,""dx"":-25,""dy"":60,""t"":14352},{""x"":1434,""y"":866,""dx"":-17,""dy"":45,""t"":14385},{""x"":1422,""y"":860,""dx"":-29,""dy"":39,""t"":14420},{""x"":1418,""y"":872,""dx"":-33,""dy"":51,""t"":14454},{""x"":1409,""y"":873,""dx"":-42,""dy"":52,""t"":14488},{""x"":1426,""y"":875,""dx"":-25,""dy"":54,""t"":14522},{""x"":1445,""y"":887,""dx"":-6,""dy"":66,""t"":14555},{""x"":1440,""y"":869,""dx"":-11,""dy"":48,""t"":14591},{""x"":1442,""y"":866,""dx"":-9,""dy"":45,""t"":14624},{""x"":1432,""y"":877,""dx"":-19,""dy"":56,""t"":14658},{""x"":1444,""y"":868,""dx"":-7,""dy"":47,""t"":14692},{""x"":1465,""y"":866,""dx"":14,""dy"":45,""t"":14724},{""x"":1449,""y"":881,""dx"":-2,""dy"":60,""t"":14761},{""x"":1434,""y"":899,""dx"":-17,""dy"":78,""t"":14793},{""x"":1440,""y"":869,""dx"":-11,""dy"":48,""t"":14828},{""x"":1456,""y"":843,""dx"":5,""dy"":22,""t"":14861},{""x"":1444,""y"":840,""dx"":-7,""dy"":19,""t"":14897},{""x"":1469,""y"":835,""dx"":18,""dy"":14,""t"":14930},{""x"":1455,""y"":826,""dx"":4,""dy"":5,""t"":14965},{""x"":1467,""y"":829,""dx"":16,""dy"":8,""t"":14998},{""x"":1481,""y"":821,""dx"":30,""dy"":0,""t"":15032}]]","[78.33333333333333,23.728813559322035,94.91525423728814,100,100]","[{""x"":-124.13333333333334,""y"":124.71666666666667,""r"":56.999742759387615},{""x"":-41.45762711864407,""y"":263.03389830508473,""r"":68.94955460443079},{""x"":-35.40677966101695,""y"":106.76271186440678,""r"":64.16452432716673},{""x"":63.50847457627118,""y"":21.983050847457626,""r"":36.24779857405269},{""x"":8.133333333333333,""y"":45.63333333333333,""r"":56.944527916023404}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","","",""
"","html-button-response","9","46982","0.0-4.0-4.0-0.0-0.0","","","","","543","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
