"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","canvas-keyboard-response","77","156210","0.0-5.0-3.0-0.21","","","","","null","null","","","","","","","","","recall","[""4"",""6"",""7"",""9"",""7"",""7"",""9"",""6"",""1"",""4"",""3"",""4"",""4"",""6"",""3"",""4"",""7"",""3"",""7"",""9"",""3"",""6"",""1"",""7"",""1"",""1"",""6"",""9"",""1"",""4"",""1"",""6"",""9"",""3"",""3"",""9""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","78","158221","0.0-5.0-3.0-1.21","","","","","null","null","","","[""circle"",""hexagram"",""rect"",""diamond"",""triangle"",""star""]","","","","","","","","","6","","[{""x"":746,""y"":606,""t"":4},{""x"":777,""y"":665,""t"":39},{""x"":805,""y"":720,""t"":72},{""x"":833,""y"":751,""t"":107},{""x"":880,""y"":770,""t"":140},{""x"":918,""y"":782,""t"":174},{""x"":910,""y"":803,""t"":209},{""x"":944,""y"":840,""t"":242},{""x"":944,""y"":814,""t"":276},{""x"":934,""y"":801,""t"":310},{""x"":929,""y"":793,""t"":344},{""x"":978,""y"":851,""t"":379},{""x"":963,""y"":886,""t"":412},{""x"":988,""y"":897,""t"":446},{""x"":974,""y"":869,""t"":481},{""x"":947,""y"":850,""t"":514},{""x"":963,""y"":834,""t"":548},{""x"":956,""y"":835,""t"":583},{""x"":941,""y"":887,""t"":616},{""x"":920,""y"":916,""t"":650},{""x"":915,""y"":897,""t"":685},{""x"":932,""y"":878,""t"":719},{""x"":920,""y"":836,""t"":751},{""x"":892,""y"":805,""t"":785},{""x"":888,""y"":788,""t"":821},{""x"":877,""y"":769,""t"":854},{""x"":904,""y"":752,""t"":888},{""x"":905,""y"":733,""t"":921},{""x"":944,""y"":725,""t"":955},{""x"":977,""y"":725,""t"":988},{""x"":971,""y"":711,""t"":1031},{""x"":966,""y"":714,""t"":1055},{""x"":967,""y"":696,""t"":1092},{""x"":961,""y"":669,""t"":1126},{""x"":934,""y"":618,""t"":1160},{""x"":963,""y"":571,""t"":1194},{""x"":956,""y"":511,""t"":1228},{""x"":964,""y"":475,""t"":1261},{""x"":970,""y"":442,""t"":1296},{""x"":966,""y"":486,""t"":1330},{""x"":965,""y"":445,""t"":1364},{""x"":945,""y"":428,""t"":1395},{""x"":940,""y"":430,""t"":1433},{""x"":923,""y"":465,""t"":1466},{""x"":928,""y"":474,""t"":1500},{""x"":912,""y"":511,""t"":1534},{""x"":904,""y"":506,""t"":1568},{""x"":884,""y"":562,""t"":1602},{""x"":883,""y"":587,""t"":1636},{""x"":884,""y"":593,""t"":1670},{""x"":878,""y"":603,""t"":1703},{""x"":878,""y"":621,""t"":1739},{""x"":889,""y"":637,""t"":1771},{""x"":908,""y"":628,""t"":1806},{""x"":900,""y"":595,""t"":1839},{""x"":891,""y"":629,""t"":1874},{""x"":917,""y"":615,""t"":1908},{""x"":945,""y"":617,""t"":1941},{""x"":951,""y"":609,""t"":1976}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":92.37604307034013,""height"":80,""top"":200.1923788646684,""right"":446.18802153517004,""bottom"":280.1923788646684,""left"":353.81197846482996},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":92,""height"":92,""top"":713.8076211353316,""right"":746,""bottom"":805.8076211353316,""left"":654},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]","","",""
"","canvas-keyboard-response","79","160016","0.0-5.0-3.0-2.21","","","","","786","9","","","","","","","","","","","","","","","","","false","diamond","6"
"","html-keyboard-response","80","161018","0.0-5.0-3.0-3.21-0.21-0.21","","","","","null","null","","","<div id=""errorinfo"">error</div>","","","","","","recall","[""4"",""6"",""7"",""9"",""7"",""7"",""9"",""6"",""1"",""4"",""3"",""4"",""4"",""6"",""3"",""4"",""7"",""3"",""7"",""9"",""3"",""6"",""1"",""7"",""1"",""1"",""6"",""9"",""1"",""4"",""1"",""6"",""9"",""3"",""3"",""9""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","81","162028","0.0-5.0-3.0-0.22","","","","","null","null","","","","","","","","","recall","[""4"",""6"",""7"",""9"",""7"",""7"",""9"",""6"",""1"",""4"",""3"",""4"",""4"",""6"",""3"",""4"",""7"",""3"",""7"",""9"",""3"",""6"",""1"",""7"",""1"",""1"",""6"",""9"",""1"",""4"",""1"",""6"",""9"",""3"",""3"",""9""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","82","164036","0.0-5.0-3.0-1.22","","","","","null","null","","","[""triangle"",""star"",""diamond"",""circle"",""rect"",""hexagram""]","","","","","","","","","6","","[{""x"":945,""y"":634,""t"":5},{""x"":969,""y"":667,""t"":38},{""x"":956,""y"":681,""t"":72},{""x"":934,""y"":713,""t"":107},{""x"":933,""y"":697,""t"":140},{""x"":930,""y"":697,""t"":174},{""x"":938,""y"":697,""t"":208},{""x"":941,""y"":702,""t"":243},{""x"":965,""y"":698,""t"":275},{""x"":980,""y"":716,""t"":310},{""x"":1001,""y"":697,""t"":342},{""x"":986,""y"":678,""t"":377},{""x"":975,""y"":676,""t"":412},{""x"":959,""y"":677,""t"":447},{""x"":963,""y"":675,""t"":479},{""x"":950,""y"":699,""t"":514},{""x"":939,""y"":674,""t"":547},{""x"":926,""y"":659,""t"":581},{""x"":906,""y"":656,""t"":616},{""x"":903,""y"":646,""t"":650},{""x"":891,""y"":643,""t"":684},{""x"":893,""y"":637,""t"":718},{""x"":907,""y"":661,""t"":749},{""x"":902,""y"":667,""t"":786},{""x"":911,""y"":671,""t"":820},{""x"":925,""y"":675,""t"":853},{""x"":922,""y"":656,""t"":888},{""x"":918,""y"":670,""t"":922},{""x"":951,""y"":691,""t"":956},{""x"":981,""y"":699,""t"":990},{""x"":1012,""y"":701,""t"":1024},{""x"":987,""y"":678,""t"":1058},{""x"":977,""y"":645,""t"":1092},{""x"":975,""y"":606,""t"":1126},{""x"":990,""y"":605,""t"":1160},{""x"":1003,""y"":644,""t"":1194},{""x"":1028,""y"":665,""t"":1228},{""x"":1028,""y"":675,""t"":1262},{""x"":1021,""y"":677,""t"":1295},{""x"":1032,""y"":691,""t"":1330},{""x"":1027,""y"":697,""t"":1364},{""x"":996,""y"":678,""t"":1398},{""x"":997,""y"":684,""t"":1432},{""x"":1012,""y"":697,""t"":1465},{""x"":1018,""y"":710,""t"":1500},{""x"":1002,""y"":701,""t"":1535},{""x"":990,""y"":707,""t"":1567},{""x"":987,""y"":723,""t"":1602},{""x"":1011,""y"":733,""t"":1636},{""x"":1010,""y"":726,""t"":1671},{""x"":980,""y"":722,""t"":1703},{""x"":969,""y"":722,""t"":1738},{""x"":958,""y"":732,""t"":1773},{""x"":936,""y"":727,""t"":1806},{""x"":937,""y"":715,""t"":1839},{""x"":989,""y"":720,""t"":1874},{""x"":1014,""y"":722,""t"":1905},{""x"":1027,""y"":731,""t"":1942},{""x"":1024,""y"":741,""t"":1976}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":400,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":450,""bottom"":290.1923788646684,""left"":350},{""x"":700,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":750,""bottom"":290.1923788646684,""left"":650},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":92.37604307034013,""height"":80,""top"":719.8076211353316,""right"":446.18802153517004,""bottom"":799.8076211353316,""left"":353.81197846482996}]","","",""
"","canvas-keyboard-response","83","166024","0.0-5.0-3.0-2.22","","","","","980","1","","","","","","","","","","","","","","","","","true","hexagram","1"
"","canvas-keyboard-response","84","167033","0.0-5.0-3.0-0.23","","","","","null","null","","","","","","","","","recall","[""4"",""6"",""7"",""9"",""7"",""7"",""9"",""6"",""1"",""4"",""3"",""4"",""4"",""6"",""3"",""4"",""7"",""3"",""7"",""9"",""3"",""6"",""1"",""7"",""1"",""1"",""6"",""9"",""1"",""4"",""1"",""6"",""9"",""3"",""3"",""9""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","85","169041","0.0-5.0-3.0-1.23","","","","","null","null","","","[""diamond"",""circle"",""triangle"",""star"",""rect"",""hexagram""]","","","","","","","","","6","","[{""x"":1026,""y"":727,""t"":5},{""x"":1028,""y"":710,""t"":39},{""x"":1013,""y"":721,""t"":70},{""x"":994,""y"":743,""t"":107},{""x"":953,""y"":740,""t"":140},{""x"":955,""y"":750,""t"":175},{""x"":916,""y"":738,""t"":208},{""x"":885,""y"":724,""t"":242},{""x"":909,""y"":724,""t"":277},{""x"":924,""y"":717,""t"":311},{""x"":930,""y"":732,""t"":345},{""x"":921,""y"":722,""t"":379},{""x"":933,""y"":715,""t"":412},{""x"":933,""y"":712,""t"":446},{""x"":956,""y"":699,""t"":477},{""x"":956,""y"":680,""t"":514},{""x"":940,""y"":676,""t"":548},{""x"":951,""y"":667,""t"":582},{""x"":966,""y"":673,""t"":616},{""x"":961,""y"":673,""t"":650},{""x"":945,""y"":675,""t"":684},{""x"":900,""y"":687,""t"":718},{""x"":877,""y"":687,""t"":752},{""x"":860,""y"":685,""t"":786},{""x"":857,""y"":700,""t"":820},{""x"":852,""y"":710,""t"":855},{""x"":860,""y"":706,""t"":889},{""x"":865,""y"":735,""t"":922},{""x"":860,""y"":742,""t"":956},{""x"":870,""y"":738,""t"":990},{""x"":859,""y"":736,""t"":1024},{""x"":845,""y"":740,""t"":1058},{""x"":854,""y"":752,""t"":1092},{""x"":866,""y"":758,""t"":1126},{""x"":884,""y"":755,""t"":1160},{""x"":877,""y"":763,""t"":1194},{""x"":891,""y"":777,""t"":1228},{""x"":886,""y"":782,""t"":1262},{""x"":891,""y"":781,""t"":1296},{""x"":883,""y"":775,""t"":1330},{""x"":884,""y"":770,""t"":1364},{""x"":884,""y"":772,""t"":1398},{""x"":872,""y"":766,""t"":1432},{""x"":864,""y"":761,""t"":1466},{""x"":854,""y"":771,""t"":1500},{""x"":848,""y"":774,""t"":1534},{""x"":852,""y"":768,""t"":1567},{""x"":857,""y"":773,""t"":1602},{""x"":891,""y"":752,""t"":1636},{""x"":897,""y"":737,""t"":1667},{""x"":895,""y"":751,""t"":1704},{""x"":900,""y"":749,""t"":1738},{""x"":894,""y"":746,""t"":1772},{""x"":912,""y"":723,""t"":1805},{""x"":924,""y"":724,""t"":1841},{""x"":949,""y"":703,""t"":1874},{""x"":954,""y"":690,""t"":1907},{""x"":947,""y"":685,""t"":1942},{""x"":949,""y"":695,""t"":1975}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":100,""height"":100,""top"":450,""right"":300,""bottom"":550,""left"":200},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":92,""height"":92,""top"":194.1923788646684,""right"":746,""bottom"":286.1923788646684,""left"":654},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":92.37604307034013,""height"":80,""top"":719.8076211353316,""right"":446.18802153517004,""bottom"":799.8076211353316,""left"":353.81197846482996}]","","",""
"","canvas-keyboard-response","86","171200","0.0-5.0-3.0-2.23","","","","","1149","6","","","","","","","","","","","","","","","","","false","circle","7"
"","html-keyboard-response","87","172203","0.0-5.0-3.0-3.23-0.23-0.23","","","","","null","null","","","<div id=""errorinfo"">error</div>","","","","","","recall","[""4"",""6"",""7"",""9"",""7"",""7"",""9"",""6"",""1"",""4"",""3"",""4"",""4"",""6"",""3"",""4"",""7"",""3"",""7"",""9"",""3"",""6"",""1"",""7"",""1"",""1"",""6"",""9"",""1"",""4"",""1"",""6"",""9"",""3"",""3"",""9""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","88","173212","0.0-5.0-3.0-0.24","","","","","null","null","","","","","","","","","recall","[""4"",""6"",""7"",""9"",""7"",""7"",""9"",""6"",""1"",""4"",""3"",""4"",""4"",""6"",""3"",""4"",""7"",""3"",""7"",""9"",""3"",""6"",""1"",""7"",""1"",""1"",""6"",""9"",""1"",""4"",""1"",""6"",""9"",""3"",""3"",""9""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","89","175220","0.0-5.0-3.0-1.24","","","","","null","null","","","[""triangle"",""circle"",""hexagram"",""rect"",""diamond"",""star""]","","","","","","","","","6","","[{""x"":956,""y"":683,""t"":5},{""x"":926,""y"":651,""t"":41},{""x"":919,""y"":654,""t"":73},{""x"":920,""y"":667,""t"":107},{""x"":920,""y"":644,""t"":140},{""x"":915,""y"":633,""t"":175},{""x"":882,""y"":643,""t"":207},{""x"":823,""y"":677,""t"":242},{""x"":832,""y"":771,""t"":277},{""x"":820,""y"":805,""t"":311},{""x"":801,""y"":799,""t"":344},{""x"":805,""y"":777,""t"":379},{""x"":828,""y"":734,""t"":412},{""x"":842,""y"":672,""t"":446},{""x"":842,""y"":623,""t"":480},{""x"":877,""y"":599,""t"":514},{""x"":860,""y"":595,""t"":548},{""x"":864,""y"":556,""t"":582},{""x"":837,""y"":564,""t"":616},{""x"":837,""y"":574,""t"":650},{""x"":835,""y"":611,""t"":684},{""x"":807,""y"":631,""t"":718},{""x"":792,""y"":657,""t"":751},{""x"":786,""y"":697,""t"":786},{""x"":800,""y"":753,""t"":820},{""x"":833,""y"":848,""t"":854},{""x"":823,""y"":908,""t"":887},{""x"":816,""y"":930,""t"":921},{""x"":813,""y"":889,""t"":956},{""x"":776,""y"":862,""t"":991},{""x"":760,""y"":820,""t"":1024},{""x"":776,""y"":801,""t"":1058},{""x"":763,""y"":766,""t"":1092},{""x"":754,""y"":743,""t"":1125},{""x"":780,""y"":734,""t"":1159},{""x"":773,""y"":712,""t"":1194},{""x"":807,""y"":684,""t"":1228},{""x"":838,""y"":665,""t"":1262},{""x"":861,""y"":645,""t"":1296},{""x"":855,""y"":592,""t"":1329},{""x"":867,""y"":528,""t"":1364},{""x"":888,""y"":516,""t"":1398},{""x"":905,""y"":510,""t"":1430},{""x"":932,""y"":516,""t"":1466},{""x"":982,""y"":521,""t"":1499},{""x"":989,""y"":520,""t"":1535},{""x"":996,""y"":531,""t"":1568},{""x"":974,""y"":527,""t"":1601},{""x"":951,""y"":540,""t"":1635},{""x"":932,""y"":553,""t"":1670},{""x"":925,""y"":550,""t"":1704},{""x"":915,""y"":555,""t"":1737},{""x"":906,""y"":544,""t"":1771},{""x"":888,""y"":564,""t"":1806},{""x"":873,""y"":582,""t"":1837},{""x"":862,""y"":548,""t"":1874},{""x"":864,""y"":585,""t"":1908},{""x"":881,""y"":576,""t"":1943},{""x"":904,""y"":539,""t"":1976}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":92.37604307034013,""height"":80,""top"":200.1923788646684,""right"":746.18802153517,""bottom"":280.1923788646684,""left"":653.81197846483},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":750,""bottom"":809.8076211353316,""left"":650},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]","","",""
"","canvas-keyboard-response","90","177049","0.0-5.0-3.0-2.24","","","","","820","7","","","","","","","","","","","","","","","","","false","star","1"
"","html-keyboard-response","91","178052","0.0-5.0-3.0-3.24-0.24-0.24","","","","","null","null","","","<div id=""errorinfo"">error</div>","","","","","","recall","[""4"",""6"",""7"",""9"",""7"",""7"",""9"",""6"",""1"",""4"",""3"",""4"",""4"",""6"",""3"",""4"",""7"",""3"",""7"",""9"",""3"",""6"",""1"",""7"",""1"",""1"",""6"",""9"",""1"",""4"",""1"",""6"",""9"",""3"",""3"",""9""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","92","179061","0.0-5.0-3.0-0.25","","","","","null","null","","","","","","","","","recall","[""4"",""6"",""7"",""9"",""7"",""7"",""9"",""6"",""1"",""4"",""3"",""4"",""4"",""6"",""3"",""4"",""7"",""3"",""7"",""9"",""3"",""6"",""1"",""7"",""1"",""1"",""6"",""9"",""1"",""4"",""1"",""6"",""9"",""3"",""3"",""9""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","93","181077","0.0-5.0-3.0-1.25","","","","","null","null","","","[""hexagram"",""star"",""circle"",""rect"",""diamond"",""triangle""]","","","","","","","","","6","","[{""x"":908,""y"":540,""t"":5},{""x"":903,""y"":587,""t"":39},{""x"":918,""y"":662,""t"":72},{""x"":972,""y"":726,""t"":107},{""x"":958,""y"":766,""t"":140},{""x"":982,""y"":756,""t"":176},{""x"":1002,""y"":765,""t"":208},{""x"":1028,""y"":761,""t"":243},{""x"":1029,""y"":759,""t"":276},{""x"":1016,""y"":777,""t"":310},{""x"":1021,""y"":791,""t"":342},{""x"":1009,""y"":784,""t"":377},{""x"":994,""y"":777,""t"":412},{""x"":988,""y"":784,""t"":446},{""x"":964,""y"":778,""t"":480},{""x"":957,""y"":779,""t"":514},{""x"":947,""y"":778,""t"":548},{""x"":913,""y"":761,""t"":582},{""x"":892,""y"":743,""t"":616},{""x"":884,""y"":768,""t"":650},{""x"":881,""y"":806,""t"":685},{""x"":867,""y"":831,""t"":718},{""x"":838,""y"":833,""t"":752},{""x"":798,""y"":805,""t"":786},{""x"":795,""y"":787,""t"":819},{""x"":755,""y"":773,""t"":854},{""x"":761,""y"":829,""t"":888},{""x"":759,""y"":882,""t"":922},{""x"":787,""y"":931,""t"":956},{""x"":767,""y"":901,""t"":990},{""x"":784,""y"":870,""t"":1025},{""x"":780,""y"":843,""t"":1057},{""x"":810,""y"":818,""t"":1091},{""x"":827,""y"":801,""t"":1127},{""x"":824,""y"":760,""t"":1160},{""x"":799,""y"":734,""t"":1194},{""x"":799,""y"":728,""t"":1228},{""x"":803,""y"":694,""t"":1262},{""x"":820,""y"":674,""t"":1296},{""x"":792,""y"":671,""t"":1330},{""x"":808,""y"":674,""t"":1364},{""x"":809,""y"":662,""t"":1398},{""x"":833,""y"":629,""t"":1432},{""x"":843,""y"":592,""t"":1467},{""x"":854,""y"":567,""t"":1499},{""x"":881,""y"":536,""t"":1533},{""x"":907,""y"":537,""t"":1568},{""x"":887,""y"":544,""t"":1603},{""x"":884,""y"":561,""t"":1636},{""x"":850,""y"":590,""t"":1670},{""x"":848,""y"":617,""t"":1703},{""x"":856,""y"":632,""t"":1738},{""x"":865,""y"":635,""t"":1772},{""x"":872,""y"":599,""t"":1805},{""x"":861,""y"":607,""t"":1839},{""x"":868,""y"":593,""t"":1874},{""x"":849,""y"":591,""t"":1906},{""x"":867,""y"":591,""t"":1942},{""x"":870,""y"":595,""t"":1976}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":296.18802153517004,""bottom"":540,""left"":203.81197846482993},{""x"":400,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":450,""bottom"":290.1923788646684,""left"":350},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":750,""bottom"":809.8076211353316,""left"":650},{""x"":400,""y"":759.8076211353316,""width"":92,""height"":92,""top"":713.8076211353316,""right"":446,""bottom"":805.8076211353316,""left"":354}]","","",""
"","canvas-keyboard-response","94","182976","0.0-5.0-3.0-2.25","","","","","888","1","","","","","","","","","","","","","","","","","true","triangle","1"
"","canvas-keyboard-response","95","183986","0.0-5.0-3.0-0.26","","","","","null","null","","","","","","","","","recall","[""4"",""6"",""7"",""9"",""7"",""7"",""9"",""6"",""1"",""4"",""3"",""4"",""4"",""6"",""3"",""4"",""7"",""3"",""7"",""9"",""3"",""6"",""1"",""7"",""1"",""1"",""6"",""9"",""1"",""4"",""1"",""6"",""9"",""3"",""3"",""9""]","1000","6","shape","","","","","",""
"","canvas-keyboard-response","96","185994","0.0-5.0-3.0-1.26","","","","","null","null","","","[""circle"",""hexagram"",""rect"",""star"",""triangle"",""diamond""]","","","","","","","","","6","","[{""x"":887,""y"":634,""t"":4},{""x"":915,""y"":669,""t"":38},{""x"":890,""y"":697,""t"":72},{""x"":891,""y"":721,""t"":109},{""x"":891,""y"":763,""t"":141},{""x"":887,""y"":776,""t"":174},{""x"":907,""y"":778,""t"":208},{""x"":952,""y"":818,""t"":242},{""x"":943,""y"":837,""t"":276},{""x"":914,""y"":805,""t"":310},{""x"":908,""y"":785,""t"":344},{""x"":968,""y"":788,""t"":378},{""x"":980,""y"":788,""t"":412},{""x"":989,""y"":816,""t"":445},{""x"":987,""y"":869,""t"":479},{""x"":983,""y"":886,""t"":513},{""x"":1008,""y"":871,""t"":558},{""x"":1003,""y"":879,""t"":586},{""x"":975,""y"":858,""t"":616},{""x"":1001,""y"":849,""t"":650},{""x"":1008,""y"":828,""t"":684},{""x"":988,""y"":802,""t"":717},{""x"":992,""y"":774,""t"":751},{""x"":993,""y"":751,""t"":786},{""x"":955,""y"":750,""t"":820},{""x"":923,""y"":746,""t"":854},{""x"":918,""y"":744,""t"":887},{""x"":908,""y"":742,""t"":922},{""x"":921,""y"":752,""t"":956},{""x"":931,""y"":764,""t"":990},{""x"":937,""y"":749,""t"":1025},{""x"":965,""y"":696,""t"":1058},{""x"":1000,""y"":697,""t"":1092},{""x"":1020,""y"":641,""t"":1126},{""x"":1047,""y"":658,""t"":1160},{""x"":1033,""y"":607,""t"":1194},{""x"":1000,""y"":605,""t"":1228},{""x"":959,""y"":583,""t"":1261},{""x"":927,""y"":587,""t"":1296},{""x"":895,""y"":610,""t"":1329},{""x"":893,""y"":608,""t"":1362},{""x"":884,""y"":615,""t"":1398},{""x"":884,""y"":601,""t"":1433},{""x"":872,""y"":574,""t"":1466},{""x"":851,""y"":607,""t"":1500},{""x"":846,""y"":633,""t"":1534},{""x"":841,""y"":651,""t"":1568},{""x"":836,""y"":669,""t"":1601},{""x"":837,""y"":692,""t"":1636},{""x"":855,""y"":717,""t"":1669},{""x"":861,""y"":723,""t"":1704},{""x"":867,""y"":727,""t"":1735},{""x"":864,""y"":703,""t"":1771},{""x"":893,""y"":696,""t"":1806},{""x"":910,""y"":697,""t"":1840},{""x"":905,""y"":699,""t"":1873},{""x"":926,""y"":678,""t"":1907},{""x"":910,""y"":640,""t"":1943},{""x"":918,""y"":646,""t"":1976}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":92.37604307034013,""height"":80,""top"":200.1923788646684,""right"":446.18802153517004,""bottom"":280.1923788646684,""left"":353.81197846482996},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":92,""height"":92,""top"":713.8076211353316,""right"":746,""bottom"":805.8076211353316,""left"":654},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]","","",""
"","canvas-keyboard-response","97","187745","0.0-5.0-3.0-2.26","","","","","743","6","","","","","","","","","","","","","","","","","true","star","6"
"","canvas-keyboard-response","98","188754","0.0-5.0-3.0-0.27","","","","","null","null","","","","","","","","","recall","[""4"",""6"",""7"",""9"",""7"",""7"",""9"",""6"",""1"",""4"",""3"",""4"",""4"",""6"",""3"",""4"",""7"",""3"",""7"",""9"",""3"",""6"",""1"",""7"",""1"",""1"",""6"",""9"",""1"",""4"",""1"",""6"",""9"",""3"",""3"",""9""]","1000","6","shape","","","","","",""
