"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","1791","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1794","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","3617","0.0-2.0-0.0","","","","","1821","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","5177","0.0-2.0-1.0","","","","","1559","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","5721","0.0-3.0","","","","","542"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","16177","0.0-4.0","","","","","","","","","758","","","","","","","","","","","","","","","","",""
"","html-button-response","6","17105","0.0-5.0-0.0","","","","","926","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","26580","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","27257","0.0-5.0-2.0","","","","","676","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","44093","0.0-5.0-3.0","","","","","","","","","","[[{""x"":545,""y"":482,""dx"":54,""dy"":201,""t"":989},{""x"":559,""y"":467,""dx"":68,""dy"":186,""t"":1025},{""x"":572,""y"":458,""dx"":81,""dy"":177,""t"":1059},{""x"":577,""y"":439,""dx"":86,""dy"":158,""t"":1092},{""x"":569,""y"":439,""dx"":78,""dy"":158,""t"":1127},{""x"":566,""y"":426,""dx"":75,""dy"":145,""t"":1160},{""x"":566,""y"":433,""dx"":75,""dy"":152,""t"":1194},{""x"":572,""y"":408,""dx"":81,""dy"":127,""t"":1228},{""x"":584,""y"":375,""dx"":93,""dy"":94,""t"":1263},{""x"":580,""y"":360,""dx"":89,""dy"":79,""t"":1296},{""x"":580,""y"":337,""dx"":89,""dy"":56,""t"":1330},{""x"":558,""y"":301,""dx"":67,""dy"":20,""t"":1364},{""x"":540,""y"":303,""dx"":49,""dy"":22,""t"":1397},{""x"":563,""y"":337,""dx"":72,""dy"":56,""t"":1432},{""x"":561,""y"":332,""dx"":70,""dy"":51,""t"":1466},{""x"":545,""y"":342,""dx"":54,""dy"":61,""t"":1500},{""x"":546,""y"":310,""dx"":55,""dy"":29,""t"":1533},{""x"":537,""y"":312,""dx"":46,""dy"":31,""t"":1567},{""x"":537,""y"":319,""dx"":46,""dy"":38,""t"":1601},{""x"":564,""y"":377,""dx"":73,""dy"":96,""t"":1636},{""x"":557,""y"":398,""dx"":66,""dy"":117,""t"":1670},{""x"":559,""y"":389,""dx"":68,""dy"":108,""t"":1705},{""x"":596,""y"":410,""dx"":105,""dy"":129,""t"":1739},{""x"":596,""y"":422,""dx"":105,""dy"":141,""t"":1771},{""x"":617,""y"":427,""dx"":126,""dy"":146,""t"":1806},{""x"":621,""y"":417,""dx"":130,""dy"":136,""t"":1840},{""x"":617,""y"":417,""dx"":126,""dy"":136,""t"":1874},{""x"":630,""y"":394,""dx"":139,""dy"":113,""t"":1908},{""x"":623,""y"":374,""dx"":132,""dy"":93,""t"":1942},{""x"":606,""y"":406,""dx"":115,""dy"":125,""t"":1977},{""x"":607,""y"":393,""dx"":116,""dy"":112,""t"":2011},{""x"":602,""y"":386,""dx"":111,""dy"":105,""t"":2044},{""x"":594,""y"":373,""dx"":103,""dy"":92,""t"":2079},{""x"":610,""y"":421,""dx"":119,""dy"":140,""t"":2112},{""x"":600,""y"":411,""dx"":109,""dy"":130,""t"":2146},{""x"":582,""y"":381,""dx"":91,""dy"":100,""t"":2180},{""x"":571,""y"":407,""dx"":80,""dy"":126,""t"":2214},{""x"":562,""y"":388,""dx"":71,""dy"":107,""t"":2248},{""x"":565,""y"":395,""dx"":74,""dy"":114,""t"":2282},{""x"":575,""y"":385,""dx"":84,""dy"":104,""t"":2315},{""x"":559,""y"":374,""dx"":68,""dy"":93,""t"":2349},{""x"":562,""y"":411,""dx"":71,""dy"":130,""t"":2384},{""x"":565,""y"":444,""dx"":74,""dy"":163,""t"":2415},{""x"":565,""y"":409,""dx"":74,""dy"":128,""t"":2452},{""x"":575,""y"":391,""dx"":84,""dy"":110,""t"":2486},{""x"":599,""y"":436,""dx"":108,""dy"":155,""t"":2519},{""x"":598,""y"":403,""dx"":107,""dy"":122,""t"":2553},{""x"":598,""y"":399,""dx"":107,""dy"":118,""t"":2588},{""x"":588,""y"":389,""dx"":97,""dy"":108,""t"":2623},{""x"":577,""y"":398,""dx"":86,""dy"":117,""t"":2656},{""x"":578,""y"":371,""dx"":87,""dy"":90,""t"":2690},{""x"":568,""y"":395,""dx"":77,""dy"":114,""t"":2724},{""x"":561,""y"":401,""dx"":70,""dy"":120,""t"":2758},{""x"":554,""y"":429,""dx"":63,""dy"":148,""t"":2790},{""x"":552,""y"":446,""dx"":61,""dy"":165,""t"":2826},{""x"":561,""y"":437,""dx"":70,""dy"":156,""t"":2885},{""x"":566,""y"":431,""dx"":75,""dy"":150,""t"":2900},{""x"":565,""y"":423,""dx"":74,""dy"":142,""t"":2929},{""x"":578,""y"":461,""dx"":87,""dy"":180,""t"":2962}],[{""x"":1253,""y"":380,""dx"":-198,""dy"":99,""t"":4016},{""x"":1268,""y"":272,""dx"":-183,""dy"":-9,""t"":4050},{""x"":1249,""y"":180,""dx"":-202,""dy"":-101,""t"":4084},{""x"":1238,""y"":119,""dx"":-213,""dy"":-162,""t"":4117},{""x"":1243,""y"":49,""dx"":-208,""dy"":-232,""t"":4152},{""x"":1253,""y"":18,""dx"":-198,""dy"":-263,""t"":4185},{""x"":1249,""y"":-17,""dx"":-202,""dy"":-298,""t"":4219},{""x"":1251,""y"":-16,""dx"":-200,""dy"":-297,""t"":4255},{""x"":1269,""y"":-28,""dx"":-182,""dy"":-309,""t"":4289},{""x"":1261,""y"":-42,""dx"":-190,""dy"":-323,""t"":4322},{""x"":1261,""y"":-16,""dx"":-190,""dy"":-297,""t"":4356},{""x"":1248,""y"":2,""dx"":-203,""dy"":-279,""t"":4388},{""x"":1241,""y"":11,""dx"":-210,""dy"":-270,""t"":4424},{""x"":1285,""y"":12,""dx"":-166,""dy"":-269,""t"":4459},{""x"":1293,""y"":22,""dx"":-158,""dy"":-259,""t"":4492},{""x"":1282,""y"":37,""dx"":-169,""dy"":-244,""t"":4526},{""x"":1301,""y"":48,""dx"":-150,""dy"":-233,""t"":4560},{""x"":1313,""y"":57,""dx"":-138,""dy"":-224,""t"":4595},{""x"":1287,""y"":48,""dx"":-164,""dy"":-233,""t"":4629},{""x"":1307,""y"":77,""dx"":-144,""dy"":-204,""t"":4663},{""x"":1288,""y"":103,""dx"":-163,""dy"":-178,""t"":4696},{""x"":1296,""y"":138,""dx"":-155,""dy"":-143,""t"":4729},{""x"":1319,""y"":138,""dx"":-132,""dy"":-143,""t"":4763},{""x"":1311,""y"":149,""dx"":-140,""dy"":-132,""t"":4798},{""x"":1337,""y"":164,""dx"":-114,""dy"":-117,""t"":4832},{""x"":1334,""y"":178,""dx"":-117,""dy"":-103,""t"":4866},{""x"":1318,""y"":192,""dx"":-133,""dy"":-89,""t"":4900},{""x"":1324,""y"":181,""dx"":-127,""dy"":-100,""t"":4934},{""x"":1337,""y"":203,""dx"":-114,""dy"":-78,""t"":4968},{""x"":1360,""y"":225,""dx"":-91,""dy"":-56,""t"":5002},{""x"":1349,""y"":224,""dx"":-102,""dy"":-57,""t"":5037},{""x"":1340,""y"":222,""dx"":-111,""dy"":-59,""t"":5070},{""x"":1366,""y"":227,""dx"":-85,""dy"":-54,""t"":5105},{""x"":1363,""y"":225,""dx"":-88,""dy"":-56,""t"":5137},{""x"":1349,""y"":213,""dx"":-102,""dy"":-68,""t"":5172},{""x"":1340,""y"":210,""dx"":-111,""dy"":-71,""t"":5207},{""x"":1337,""y"":192,""dx"":-114,""dy"":-89,""t"":5240},{""x"":1336,""y"":181,""dx"":-115,""dy"":-100,""t"":5275},{""x"":1327,""y"":168,""dx"":-124,""dy"":-113,""t"":5308},{""x"":1325,""y"":160,""dx"":-126,""dy"":-121,""t"":5342},{""x"":1319,""y"":141,""dx"":-132,""dy"":-140,""t"":5377},{""x"":1308,""y"":151,""dx"":-143,""dy"":-130,""t"":5410},{""x"":1309,""y"":117,""dx"":-142,""dy"":-164,""t"":5444},{""x"":1312,""y"":107,""dx"":-139,""dy"":-174,""t"":5478},{""x"":1329,""y"":118,""dx"":-122,""dy"":-163,""t"":5512},{""x"":1333,""y"":111,""dx"":-118,""dy"":-170,""t"":5546},{""x"":1339,""y"":123,""dx"":-112,""dy"":-158,""t"":5580},{""x"":1328,""y"":146,""dx"":-123,""dy"":-135,""t"":5615},{""x"":1342,""y"":144,""dx"":-109,""dy"":-137,""t"":5649},{""x"":1327,""y"":144,""dx"":-124,""dy"":-137,""t"":5682},{""x"":1329,""y"":142,""dx"":-122,""dy"":-139,""t"":5716},{""x"":1331,""y"":151,""dx"":-120,""dy"":-130,""t"":5750},{""x"":1321,""y"":165,""dx"":-130,""dy"":-116,""t"":5784},{""x"":1324,""y"":148,""dx"":-127,""dy"":-133,""t"":5817},{""x"":1325,""y"":151,""dx"":-126,""dy"":-130,""t"":5851},{""x"":1314,""y"":172,""dx"":-137,""dy"":-109,""t"":5886},{""x"":1314,""y"":180,""dx"":-137,""dy"":-101,""t"":5921},{""x"":1317,""y"":172,""dx"":-134,""dy"":-109,""t"":5954},{""x"":1319,""y"":164,""dx"":-132,""dy"":-117,""t"":5986}],[{""x"":985,""y"":471,""dx"":14,""dy"":-80,""t"":7042},{""x"":1020,""y"":468,""dx"":49,""dy"":-83,""t"":7075},{""x"":1042,""y"":455,""dx"":71,""dy"":-96,""t"":7109},{""x"":1017,""y"":484,""dx"":46,""dy"":-67,""t"":7144},{""x"":1021,""y"":486,""dx"":50,""dy"":-65,""t"":7179},{""x"":1021,""y"":468,""dx"":50,""dy"":-83,""t"":7211},{""x"":1002,""y"":472,""dx"":31,""dy"":-79,""t"":7245},{""x"":987,""y"":475,""dx"":16,""dy"":-76,""t"":7280},{""x"":980,""y"":467,""dx"":9,""dy"":-84,""t"":7314},{""x"":989,""y"":472,""dx"":18,""dy"":-79,""t"":7347},{""x"":994,""y"":465,""dx"":23,""dy"":-86,""t"":7383},{""x"":1002,""y"":456,""dx"":31,""dy"":-95,""t"":7415},{""x"":1011,""y"":457,""dx"":40,""dy"":-94,""t"":7449},{""x"":1011,""y"":444,""dx"":40,""dy"":-107,""t"":7483},{""x"":1014,""y"":429,""dx"":43,""dy"":-122,""t"":7517},{""x"":1016,""y"":429,""dx"":45,""dy"":-122,""t"":7553},{""x"":994,""y"":404,""dx"":23,""dy"":-147,""t"":7586},{""x"":1000,""y"":439,""dx"":29,""dy"":-112,""t"":7620},{""x"":1002,""y"":455,""dx"":31,""dy"":-96,""t"":7654},{""x"":980,""y"":464,""dx"":9,""dy"":-87,""t"":7688},{""x"":967,""y"":459,""dx"":-4,""dy"":-92,""t"":7722},{""x"":959,""y"":459,""dx"":-12,""dy"":-92,""t"":7755},{""x"":968,""y"":493,""dx"":-3,""dy"":-58,""t"":7790},{""x"":976,""y"":509,""dx"":5,""dy"":-42,""t"":7824},{""x"":966,""y"":503,""dx"":-5,""dy"":-48,""t"":7859},{""x"":965,""y"":515,""dx"":-6,""dy"":-36,""t"":7892},{""x"":963,""y"":524,""dx"":-8,""dy"":-27,""t"":7923},{""x"":966,""y"":531,""dx"":-5,""dy"":-20,""t"":7959},{""x"":970,""y"":521,""dx"":-1,""dy"":-30,""t"":7994},{""x"":972,""y"":515,""dx"":1,""dy"":-36,""t"":8028},{""x"":966,""y"":526,""dx"":-5,""dy"":-25,""t"":8062},{""x"":963,""y"":514,""dx"":-8,""dy"":-37,""t"":8096},{""x"":921,""y"":517,""dx"":-50,""dy"":-34,""t"":8130},{""x"":931,""y"":526,""dx"":-40,""dy"":-25,""t"":8165},{""x"":943,""y"":537,""dx"":-28,""dy"":-14,""t"":8198},{""x"":929,""y"":494,""dx"":-42,""dy"":-57,""t"":8232},{""x"":941,""y"":517,""dx"":-30,""dy"":-34,""t"":8266},{""x"":949,""y"":486,""dx"":-22,""dy"":-65,""t"":8299},{""x"":973,""y"":483,""dx"":2,""dy"":-68,""t"":8333},{""x"":984,""y"":474,""dx"":13,""dy"":-77,""t"":8367},{""x"":999,""y"":466,""dx"":28,""dy"":-85,""t"":8402},{""x"":1006,""y"":477,""dx"":35,""dy"":-74,""t"":8436},{""x"":994,""y"":441,""dx"":23,""dy"":-110,""t"":8469},{""x"":998,""y"":444,""dx"":27,""dy"":-107,""t"":8505},{""x"":995,""y"":475,""dx"":24,""dy"":-76,""t"":8538},{""x"":992,""y"":486,""dx"":21,""dy"":-65,""t"":8572},{""x"":1005,""y"":494,""dx"":34,""dy"":-57,""t"":8606},{""x"":989,""y"":508,""dx"":18,""dy"":-43,""t"":8641},{""x"":984,""y"":510,""dx"":13,""dy"":-41,""t"":8674},{""x"":993,""y"":517,""dx"":22,""dy"":-34,""t"":8707},{""x"":989,""y"":507,""dx"":18,""dy"":-44,""t"":8742},{""x"":978,""y"":508,""dx"":7,""dy"":-43,""t"":8776},{""x"":974,""y"":519,""dx"":3,""dy"":-32,""t"":8810},{""x"":988,""y"":505,""dx"":17,""dy"":-46,""t"":8844},{""x"":986,""y"":480,""dx"":15,""dy"":-71,""t"":8877},{""x"":978,""y"":507,""dx"":7,""dy"":-44,""t"":8912},{""x"":979,""y"":508,""dx"":8,""dy"":-43,""t"":8947},{""x"":970,""y"":507,""dx"":-1,""dy"":-44,""t"":8980},{""x"":967,""y"":504,""dx"":-4,""dy"":-47,""t"":9014}],[{""x"":706,""y"":818,""dx"":215,""dy"":-3,""t"":10033},{""x"":708,""y"":811,""dx"":217,""dy"":-10,""t"":10067},{""x"":713,""y"":810,""dx"":222,""dy"":-11,""t"":10102},{""x"":713,""y"":831,""dx"":222,""dy"":10,""t"":10137},{""x"":713,""y"":809,""dx"":222,""dy"":-12,""t"":10170},{""x"":725,""y"":818,""dx"":234,""dy"":-3,""t"":10203},{""x"":717,""y"":799,""dx"":226,""dy"":-22,""t"":10238},{""x"":701,""y"":805,""dx"":210,""dy"":-16,""t"":10272},{""x"":716,""y"":775,""dx"":225,""dy"":-46,""t"":10306},{""x"":705,""y"":770,""dx"":214,""dy"":-51,""t"":10340},{""x"":713,""y"":759,""dx"":222,""dy"":-62,""t"":10374},{""x"":707,""y"":752,""dx"":216,""dy"":-69,""t"":10408},{""x"":695,""y"":748,""dx"":204,""dy"":-73,""t"":10442},{""x"":697,""y"":748,""dx"":206,""dy"":-73,""t"":10477},{""x"":707,""y"":750,""dx"":216,""dy"":-71,""t"":10510},{""x"":706,""y"":748,""dx"":215,""dy"":-73,""t"":10545},{""x"":686,""y"":774,""dx"":195,""dy"":-47,""t"":10579},{""x"":685,""y"":779,""dx"":194,""dy"":-42,""t"":10612},{""x"":684,""y"":770,""dx"":193,""dy"":-51,""t"":10646},{""x"":669,""y"":807,""dx"":178,""dy"":-14,""t"":10681},{""x"":660,""y"":813,""dx"":169,""dy"":-8,""t"":10714},{""x"":657,""y"":828,""dx"":166,""dy"":7,""t"":10748},{""x"":663,""y"":799,""dx"":172,""dy"":-22,""t"":10782},{""x"":680,""y"":797,""dx"":189,""dy"":-24,""t"":10816},{""x"":694,""y"":796,""dx"":203,""dy"":-25,""t"":10850},{""x"":682,""y"":801,""dx"":191,""dy"":-20,""t"":10884},{""x"":714,""y"":819,""dx"":223,""dy"":-2,""t"":10917},{""x"":715,""y"":845,""dx"":224,""dy"":24,""t"":10952},{""x"":709,""y"":827,""dx"":218,""dy"":6,""t"":10987},{""x"":722,""y"":833,""dx"":231,""dy"":12,""t"":11020},{""x"":708,""y"":860,""dx"":217,""dy"":39,""t"":11055},{""x"":695,""y"":883,""dx"":204,""dy"":62,""t"":11086},{""x"":709,""y"":866,""dx"":218,""dy"":45,""t"":11123},{""x"":713,""y"":840,""dx"":222,""dy"":19,""t"":11156},{""x"":692,""y"":847,""dx"":201,""dy"":26,""t"":11191},{""x"":701,""y"":842,""dx"":210,""dy"":21,""t"":11225},{""x"":699,""y"":834,""dx"":208,""dy"":13,""t"":11258},{""x"":709,""y"":846,""dx"":218,""dy"":25,""t"":11292},{""x"":710,""y"":841,""dx"":219,""dy"":20,""t"":11326},{""x"":690,""y"":839,""dx"":199,""dy"":18,""t"":11360},{""x"":693,""y"":866,""dx"":202,""dy"":45,""t"":11395},{""x"":675,""y"":879,""dx"":184,""dy"":58,""t"":11428},{""x"":675,""y"":890,""dx"":184,""dy"":69,""t"":11462},{""x"":675,""y"":898,""dx"":184,""dy"":77,""t"":11494},{""x"":670,""y"":894,""dx"":179,""dy"":73,""t"":11530},{""x"":668,""y"":888,""dx"":177,""dy"":67,""t"":11563},{""x"":668,""y"":886,""dx"":177,""dy"":65,""t"":11598},{""x"":701,""y"":881,""dx"":210,""dy"":60,""t"":11632},{""x"":688,""y"":872,""dx"":197,""dy"":51,""t"":11667},{""x"":686,""y"":855,""dx"":195,""dy"":34,""t"":11700},{""x"":698,""y"":858,""dx"":207,""dy"":37,""t"":11734},{""x"":704,""y"":867,""dx"":213,""dy"":46,""t"":11767},{""x"":716,""y"":859,""dx"":225,""dy"":38,""t"":11802},{""x"":710,""y"":849,""dx"":219,""dy"":28,""t"":11836},{""x"":708,""y"":873,""dx"":217,""dy"":52,""t"":11870},{""x"":723,""y"":881,""dx"":232,""dy"":60,""t"":11904},{""x"":723,""y"":870,""dx"":232,""dy"":49,""t"":11939},{""x"":719,""y"":883,""dx"":228,""dy"":62,""t"":11972},{""x"":729,""y"":868,""dx"":238,""dy"":47,""t"":12041}],[{""x"":1336,""y"":542,""dx"":-115,""dy"":-279,""t"":13061},{""x"":1334,""y"":531,""dx"":-117,""dy"":-290,""t"":13092},{""x"":1316,""y"":535,""dx"":-135,""dy"":-286,""t"":13129},{""x"":1318,""y"":544,""dx"":-133,""dy"":-277,""t"":13161},{""x"":1330,""y"":556,""dx"":-121,""dy"":-265,""t"":13195},{""x"":1324,""y"":591,""dx"":-127,""dy"":-230,""t"":13230},{""x"":1314,""y"":603,""dx"":-137,""dy"":-218,""t"":13264},{""x"":1310,""y"":602,""dx"":-141,""dy"":-219,""t"":13298},{""x"":1311,""y"":619,""dx"":-140,""dy"":-202,""t"":13332},{""x"":1306,""y"":648,""dx"":-145,""dy"":-173,""t"":13366},{""x"":1301,""y"":662,""dx"":-150,""dy"":-159,""t"":13400},{""x"":1298,""y"":679,""dx"":-153,""dy"":-142,""t"":13434},{""x"":1302,""y"":675,""dx"":-149,""dy"":-146,""t"":13467},{""x"":1313,""y"":687,""dx"":-138,""dy"":-134,""t"":13502},{""x"":1311,""y"":670,""dx"":-140,""dy"":-151,""t"":13536},{""x"":1300,""y"":663,""dx"":-151,""dy"":-158,""t"":13569},{""x"":1297,""y"":655,""dx"":-154,""dy"":-166,""t"":13604},{""x"":1294,""y"":644,""dx"":-157,""dy"":-177,""t"":13637},{""x"":1284,""y"":631,""dx"":-167,""dy"":-190,""t"":13672},{""x"":1272,""y"":707,""dx"":-179,""dy"":-114,""t"":13706},{""x"":1176,""y"":871,""dx"":-275,""dy"":50,""t"":13740},{""x"":1115,""y"":1019,""dx"":-336,""dy"":198,""t"":13775},{""x"":1073,""y"":1132,""dx"":-378,""dy"":311,""t"":13808},{""x"":1077,""y"":1142,""dx"":-374,""dy"":321,""t"":13842},{""x"":1091,""y"":1152,""dx"":-360,""dy"":331,""t"":13876},{""x"":1126,""y"":1152,""dx"":-325,""dy"":331,""t"":13909},{""x"":1186,""y"":1101,""dx"":-265,""dy"":280,""t"":13944},{""x"":1217,""y"":1047,""dx"":-234,""dy"":226,""t"":13979},{""x"":1251,""y"":947,""dx"":-200,""dy"":126,""t"":14012},{""x"":1296,""y"":868,""dx"":-155,""dy"":47,""t"":14046},{""x"":1338,""y"":777,""dx"":-113,""dy"":-44,""t"":14080},{""x"":1358,""y"":731,""dx"":-93,""dy"":-90,""t"":14114},{""x"":1378,""y"":682,""dx"":-73,""dy"":-139,""t"":14148},{""x"":1382,""y"":633,""dx"":-69,""dy"":-188,""t"":14182},{""x"":1380,""y"":626,""dx"":-71,""dy"":-195,""t"":14216},{""x"":1410,""y"":641,""dx"":-41,""dy"":-180,""t"":14249},{""x"":1423,""y"":673,""dx"":-28,""dy"":-148,""t"":14283},{""x"":1416,""y"":646,""dx"":-35,""dy"":-175,""t"":14317},{""x"":1412,""y"":632,""dx"":-39,""dy"":-189,""t"":14353},{""x"":1412,""y"":625,""dx"":-39,""dy"":-196,""t"":14386},{""x"":1426,""y"":611,""dx"":-25,""dy"":-210,""t"":14420},{""x"":1440,""y"":616,""dx"":-11,""dy"":-205,""t"":14454},{""x"":1461,""y"":610,""dx"":10,""dy"":-211,""t"":14488},{""x"":1443,""y"":634,""dx"":-8,""dy"":-187,""t"":14522},{""x"":1432,""y"":645,""dx"":-19,""dy"":-176,""t"":14555},{""x"":1406,""y"":657,""dx"":-45,""dy"":-164,""t"":14591},{""x"":1409,""y"":660,""dx"":-42,""dy"":-161,""t"":14625},{""x"":1411,""y"":663,""dx"":-40,""dy"":-158,""t"":14655},{""x"":1404,""y"":661,""dx"":-47,""dy"":-160,""t"":14691},{""x"":1393,""y"":661,""dx"":-58,""dy"":-160,""t"":14726},{""x"":1373,""y"":675,""dx"":-78,""dy"":-146,""t"":14759},{""x"":1389,""y"":680,""dx"":-62,""dy"":-141,""t"":14793},{""x"":1402,""y"":676,""dx"":-49,""dy"":-145,""t"":14827},{""x"":1403,""y"":693,""dx"":-48,""dy"":-128,""t"":14862},{""x"":1427,""y"":688,""dx"":-24,""dy"":-133,""t"":14896},{""x"":1442,""y"":694,""dx"":-9,""dy"":-127,""t"":14929},{""x"":1442,""y"":702,""dx"":-9,""dy"":-119,""t"":14963},{""x"":1438,""y"":688,""dx"":-13,""dy"":-133,""t"":14998},{""x"":1436,""y"":661,""dx"":-15,""dy"":-160,""t"":15032}]]","[98.30508474576271,57.6271186440678,100,27.11864406779661,44.06779661016949]","[{""x"":84.9322033898305,""y"":115.59322033898304,""r"":32.37623995356155},{""x"":-143.40677966101694,""y"":-151.28813559322035,""r"":58.62949755317814},{""x"":12.457627118644067,""y"":-65.8135593220339,""r"":33.213844055505035},{""x"":207.59322033898306,""y"":8.728813559322035,""r"":37.66131443535347},{""x"":-117.69491525423729,""y"":-107.16949152542372,""r"":106.95525648057253}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","","",""
