"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2143","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2147","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8383","0.0-2.0-0.0","","","","","6235","{""name"":""张小雨"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","10079","0.0-2.0-1.0","","","","","1694","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","10791","0.0-3.0","","","","","710"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","25239","0.0-4.0","","","","","","","","","20","","","","","","","","","","","","","","","","",""
"","html-button-response","6","26191","0.0-5.0-0.0","","","","","950","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","37418","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","39430","0.0-5.0-2.0","","","","","2012","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","62381","0.0-5.0-3.0","","","","","","","","","","[[{""x"":516,""y"":242,""dx"":25,""dy"":-39,""t"":990},{""x"":488,""y"":218,""dx"":-3,""dy"":-63,""t"":1024},{""x"":477,""y"":216,""dx"":-14,""dy"":-65,""t"":1058},{""x"":497,""y"":221,""dx"":6,""dy"":-60,""t"":1092},{""x"":502,""y"":237,""dx"":11,""dy"":-44,""t"":1126},{""x"":479,""y"":240,""dx"":-12,""dy"":-41,""t"":1161},{""x"":486,""y"":231,""dx"":-5,""dy"":-50,""t"":1194},{""x"":492,""y"":232,""dx"":1,""dy"":-49,""t"":1228},{""x"":477,""y"":256,""dx"":-14,""dy"":-25,""t"":1262},{""x"":493,""y"":251,""dx"":2,""dy"":-30,""t"":1296},{""x"":483,""y"":286,""dx"":-8,""dy"":5,""t"":1330},{""x"":484,""y"":279,""dx"":-7,""dy"":-2,""t"":1363},{""x"":472,""y"":264,""dx"":-19,""dy"":-17,""t"":1398},{""x"":480,""y"":266,""dx"":-11,""dy"":-15,""t"":1431},{""x"":493,""y"":276,""dx"":2,""dy"":-5,""t"":1467},{""x"":489,""y"":271,""dx"":-2,""dy"":-10,""t"":1501},{""x"":481,""y"":271,""dx"":-10,""dy"":-10,""t"":1534},{""x"":482,""y"":280,""dx"":-9,""dy"":-1,""t"":1567},{""x"":465,""y"":277,""dx"":-26,""dy"":-4,""t"":1603},{""x"":468,""y"":303,""dx"":-23,""dy"":22,""t"":1635},{""x"":464,""y"":308,""dx"":-27,""dy"":27,""t"":1670},{""x"":457,""y"":297,""dx"":-34,""dy"":16,""t"":1704},{""x"":445,""y"":286,""dx"":-46,""dy"":5,""t"":1738},{""x"":443,""y"":288,""dx"":-48,""dy"":7,""t"":1772},{""x"":439,""y"":283,""dx"":-52,""dy"":2,""t"":1806},{""x"":440,""y"":281,""dx"":-51,""dy"":0,""t"":1840},{""x"":438,""y"":283,""dx"":-53,""dy"":2,""t"":1873},{""x"":446,""y"":284,""dx"":-45,""dy"":3,""t"":1908},{""x"":448,""y"":284,""dx"":-43,""dy"":3,""t"":1942},{""x"":443,""y"":285,""dx"":-48,""dy"":4,""t"":1976},{""x"":439,""y"":285,""dx"":-52,""dy"":4,""t"":2009},{""x"":440,""y"":289,""dx"":-51,""dy"":8,""t"":2044},{""x"":447,""y"":281,""dx"":-44,""dy"":0,""t"":2078},{""x"":454,""y"":285,""dx"":-37,""dy"":4,""t"":2112},{""x"":443,""y"":272,""dx"":-48,""dy"":-9,""t"":2146},{""x"":447,""y"":276,""dx"":-44,""dy"":-5,""t"":2181},{""x"":457,""y"":275,""dx"":-34,""dy"":-6,""t"":2214},{""x"":439,""y"":295,""dx"":-52,""dy"":14,""t"":2248},{""x"":427,""y"":292,""dx"":-64,""dy"":11,""t"":2282},{""x"":425,""y"":296,""dx"":-66,""dy"":15,""t"":2316},{""x"":440,""y"":279,""dx"":-51,""dy"":-2,""t"":2350},{""x"":438,""y"":273,""dx"":-53,""dy"":-8,""t"":2384},{""x"":423,""y"":264,""dx"":-68,""dy"":-17,""t"":2419},{""x"":426,""y"":264,""dx"":-65,""dy"":-17,""t"":2453},{""x"":433,""y"":264,""dx"":-58,""dy"":-17,""t"":2487},{""x"":429,""y"":255,""dx"":-62,""dy"":-26,""t"":2521},{""x"":429,""y"":248,""dx"":-62,""dy"":-33,""t"":2554},{""x"":432,""y"":254,""dx"":-59,""dy"":-27,""t"":2589},{""x"":446,""y"":252,""dx"":-45,""dy"":-29,""t"":2622},{""x"":452,""y"":258,""dx"":-39,""dy"":-23,""t"":2657},{""x"":449,""y"":265,""dx"":-42,""dy"":-16,""t"":2690},{""x"":467,""y"":268,""dx"":-24,""dy"":-13,""t"":2724},{""x"":478,""y"":269,""dx"":-13,""dy"":-12,""t"":2758},{""x"":492,""y"":267,""dx"":1,""dy"":-14,""t"":2792},{""x"":480,""y"":270,""dx"":-11,""dy"":-11,""t"":2826},{""x"":486,""y"":297,""dx"":-5,""dy"":16,""t"":2859},{""x"":487,""y"":304,""dx"":-4,""dy"":23,""t"":2894},{""x"":485,""y"":297,""dx"":-6,""dy"":16,""t"":2928},{""x"":498,""y"":286,""dx"":7,""dy"":5,""t"":2962}],[{""x"":1505,""y"":434,""dx"":54,""dy"":153,""t"":4016},{""x"":1481,""y"":445,""dx"":30,""dy"":164,""t"":4049},{""x"":1464,""y"":437,""dx"":13,""dy"":156,""t"":4083},{""x"":1452,""y"":423,""dx"":1,""dy"":142,""t"":4118},{""x"":1452,""y"":430,""dx"":1,""dy"":149,""t"":4152},{""x"":1443,""y"":423,""dx"":-8,""dy"":142,""t"":4186},{""x"":1439,""y"":410,""dx"":-12,""dy"":129,""t"":4221},{""x"":1420,""y"":426,""dx"":-31,""dy"":145,""t"":4254},{""x"":1415,""y"":416,""dx"":-36,""dy"":135,""t"":4288},{""x"":1425,""y"":411,""dx"":-26,""dy"":130,""t"":4322},{""x"":1440,""y"":390,""dx"":-11,""dy"":109,""t"":4357},{""x"":1459,""y"":391,""dx"":8,""dy"":110,""t"":4391},{""x"":1462,""y"":415,""dx"":11,""dy"":134,""t"":4425},{""x"":1454,""y"":437,""dx"":3,""dy"":156,""t"":4458},{""x"":1459,""y"":455,""dx"":8,""dy"":174,""t"":4492},{""x"":1463,""y"":444,""dx"":12,""dy"":163,""t"":4526},{""x"":1468,""y"":441,""dx"":17,""dy"":160,""t"":4559},{""x"":1474,""y"":459,""dx"":23,""dy"":178,""t"":4594},{""x"":1477,""y"":454,""dx"":26,""dy"":173,""t"":4628},{""x"":1486,""y"":461,""dx"":35,""dy"":180,""t"":4661},{""x"":1476,""y"":463,""dx"":25,""dy"":182,""t"":4698},{""x"":1486,""y"":469,""dx"":35,""dy"":188,""t"":4731},{""x"":1506,""y"":448,""dx"":55,""dy"":167,""t"":4764},{""x"":1521,""y"":476,""dx"":70,""dy"":195,""t"":4798},{""x"":1511,""y"":517,""dx"":60,""dy"":236,""t"":4832},{""x"":1481,""y"":493,""dx"":30,""dy"":212,""t"":4867},{""x"":1476,""y"":486,""dx"":25,""dy"":205,""t"":4900},{""x"":1450,""y"":471,""dx"":-1,""dy"":190,""t"":4933},{""x"":1480,""y"":444,""dx"":29,""dy"":163,""t"":4968},{""x"":1466,""y"":468,""dx"":15,""dy"":187,""t"":5002},{""x"":1473,""y"":492,""dx"":22,""dy"":211,""t"":5036},{""x"":1469,""y"":480,""dx"":18,""dy"":199,""t"":5070},{""x"":1466,""y"":434,""dx"":15,""dy"":153,""t"":5104},{""x"":1471,""y"":441,""dx"":20,""dy"":160,""t"":5137},{""x"":1476,""y"":448,""dx"":25,""dy"":167,""t"":5169},{""x"":1469,""y"":467,""dx"":18,""dy"":186,""t"":5206},{""x"":1458,""y"":444,""dx"":7,""dy"":163,""t"":5240},{""x"":1445,""y"":471,""dx"":-6,""dy"":190,""t"":5274},{""x"":1433,""y"":460,""dx"":-18,""dy"":179,""t"":5308},{""x"":1445,""y"":443,""dx"":-6,""dy"":162,""t"":5342},{""x"":1449,""y"":430,""dx"":-2,""dy"":149,""t"":5375},{""x"":1454,""y"":414,""dx"":3,""dy"":133,""t"":5410},{""x"":1447,""y"":388,""dx"":-4,""dy"":107,""t"":5444},{""x"":1463,""y"":362,""dx"":12,""dy"":81,""t"":5478},{""x"":1463,""y"":355,""dx"":12,""dy"":74,""t"":5512},{""x"":1477,""y"":355,""dx"":26,""dy"":74,""t"":5545},{""x"":1494,""y"":344,""dx"":43,""dy"":63,""t"":5578},{""x"":1499,""y"":321,""dx"":48,""dy"":40,""t"":5614},{""x"":1510,""y"":307,""dx"":59,""dy"":26,""t"":5647},{""x"":1513,""y"":317,""dx"":62,""dy"":36,""t"":5681},{""x"":1528,""y"":312,""dx"":77,""dy"":31,""t"":5716},{""x"":1533,""y"":306,""dx"":82,""dy"":25,""t"":5750},{""x"":1533,""y"":309,""dx"":82,""dy"":28,""t"":5784},{""x"":1513,""y"":336,""dx"":62,""dy"":55,""t"":5819},{""x"":1499,""y"":341,""dx"":48,""dy"":60,""t"":5852},{""x"":1479,""y"":337,""dx"":28,""dy"":56,""t"":5886},{""x"":1469,""y"":332,""dx"":18,""dy"":51,""t"":5921},{""x"":1469,""y"":346,""dx"":18,""dy"":65,""t"":5954}],[{""x"":1077,""y"":370,""dx"":106,""dy"":-181,""t"":7008},{""x"":1064,""y"":357,""dx"":93,""dy"":-194,""t"":7042},{""x"":1063,""y"":366,""dx"":92,""dy"":-185,""t"":7076},{""x"":1074,""y"":390,""dx"":103,""dy"":-161,""t"":7110},{""x"":1069,""y"":394,""dx"":98,""dy"":-157,""t"":7144},{""x"":1066,""y"":396,""dx"":95,""dy"":-155,""t"":7176},{""x"":1050,""y"":373,""dx"":79,""dy"":-178,""t"":7213},{""x"":1050,""y"":403,""dx"":79,""dy"":-148,""t"":7246},{""x"":1041,""y"":395,""dx"":70,""dy"":-156,""t"":7280},{""x"":1060,""y"":430,""dx"":89,""dy"":-121,""t"":7313},{""x"":1072,""y"":420,""dx"":101,""dy"":-131,""t"":7349},{""x"":1092,""y"":413,""dx"":121,""dy"":-138,""t"":7382},{""x"":1098,""y"":403,""dx"":127,""dy"":-148,""t"":7416},{""x"":1104,""y"":392,""dx"":133,""dy"":-159,""t"":7451},{""x"":1110,""y"":380,""dx"":139,""dy"":-171,""t"":7484},{""x"":1087,""y"":362,""dx"":116,""dy"":-189,""t"":7518},{""x"":1066,""y"":348,""dx"":95,""dy"":-203,""t"":7550},{""x"":1071,""y"":353,""dx"":100,""dy"":-198,""t"":7585},{""x"":1077,""y"":351,""dx"":106,""dy"":-200,""t"":7620},{""x"":1074,""y"":338,""dx"":103,""dy"":-213,""t"":7654},{""x"":1080,""y"":325,""dx"":109,""dy"":-226,""t"":7688},{""x"":1075,""y"":328,""dx"":104,""dy"":-223,""t"":7722},{""x"":1089,""y"":343,""dx"":118,""dy"":-208,""t"":7756},{""x"":1089,""y"":352,""dx"":118,""dy"":-199,""t"":7790},{""x"":1091,""y"":357,""dx"":120,""dy"":-194,""t"":7824},{""x"":1085,""y"":360,""dx"":114,""dy"":-191,""t"":7858},{""x"":1088,""y"":359,""dx"":117,""dy"":-192,""t"":7892},{""x"":1087,""y"":354,""dx"":116,""dy"":-197,""t"":7926},{""x"":1108,""y"":370,""dx"":137,""dy"":-181,""t"":7960},{""x"":1107,""y"":377,""dx"":136,""dy"":-174,""t"":7994},{""x"":1112,""y"":371,""dx"":141,""dy"":-180,""t"":8028},{""x"":1114,""y"":362,""dx"":143,""dy"":-189,""t"":8063},{""x"":1083,""y"":350,""dx"":112,""dy"":-201,""t"":8096},{""x"":1097,""y"":371,""dx"":126,""dy"":-180,""t"":8130},{""x"":1088,""y"":366,""dx"":117,""dy"":-185,""t"":8165},{""x"":1069,""y"":356,""dx"":98,""dy"":-195,""t"":8198},{""x"":1050,""y"":356,""dx"":79,""dy"":-195,""t"":8232},{""x"":1044,""y"":345,""dx"":73,""dy"":-206,""t"":8266},{""x"":1037,""y"":345,""dx"":66,""dy"":-206,""t"":8300},{""x"":1054,""y"":353,""dx"":83,""dy"":-198,""t"":8334},{""x"":1064,""y"":357,""dx"":93,""dy"":-194,""t"":8369},{""x"":1079,""y"":350,""dx"":108,""dy"":-201,""t"":8403},{""x"":1079,""y"":369,""dx"":108,""dy"":-182,""t"":8437},{""x"":1078,""y"":390,""dx"":107,""dy"":-161,""t"":8470},{""x"":1060,""y"":400,""dx"":89,""dy"":-151,""t"":8504},{""x"":1065,""y"":385,""dx"":94,""dy"":-166,""t"":8538},{""x"":1074,""y"":398,""dx"":103,""dy"":-153,""t"":8572},{""x"":1077,""y"":386,""dx"":106,""dy"":-165,""t"":8606},{""x"":1059,""y"":376,""dx"":88,""dy"":-175,""t"":8640},{""x"":1058,""y"":396,""dx"":87,""dy"":-155,""t"":8674},{""x"":1071,""y"":389,""dx"":100,""dy"":-162,""t"":8708},{""x"":1083,""y"":383,""dx"":112,""dy"":-168,""t"":8740},{""x"":1064,""y"":368,""dx"":93,""dy"":-183,""t"":8775},{""x"":1065,""y"":374,""dx"":94,""dy"":-177,""t"":8811},{""x"":1051,""y"":370,""dx"":80,""dy"":-181,""t"":8844},{""x"":1027,""y"":365,""dx"":56,""dy"":-186,""t"":8878},{""x"":896,""y"":419,""dx"":-75,""dy"":-132,""t"":8912},{""x"":761,""y"":440,""dx"":-210,""dy"":-111,""t"":8945},{""x"":650,""y"":444,""dx"":-321,""dy"":-107,""t"":8980}],[{""x"":489,""y"":476,""dx"":-2,""dy"":-345,""t"":10000},{""x"":505,""y"":486,""dx"":14,""dy"":-335,""t"":10034},{""x"":511,""y"":476,""dx"":20,""dy"":-345,""t"":10069},{""x"":515,""y"":470,""dx"":24,""dy"":-351,""t"":10102},{""x"":524,""y"":471,""dx"":33,""dy"":-350,""t"":10137},{""x"":523,""y"":465,""dx"":32,""dy"":-356,""t"":10170},{""x"":472,""y"":529,""dx"":-19,""dy"":-292,""t"":10204},{""x"":469,""y"":545,""dx"":-22,""dy"":-276,""t"":10237},{""x"":461,""y"":537,""dx"":-30,""dy"":-284,""t"":10272},{""x"":439,""y"":592,""dx"":-52,""dy"":-229,""t"":10305},{""x"":443,""y"":594,""dx"":-48,""dy"":-227,""t"":10340},{""x"":445,""y"":584,""dx"":-46,""dy"":-237,""t"":10373},{""x"":469,""y"":572,""dx"":-22,""dy"":-249,""t"":10409},{""x"":481,""y"":569,""dx"":-10,""dy"":-252,""t"":10442},{""x"":463,""y"":560,""dx"":-28,""dy"":-261,""t"":10476},{""x"":464,""y"":557,""dx"":-27,""dy"":-264,""t"":10509},{""x"":454,""y"":535,""dx"":-37,""dy"":-286,""t"":10544},{""x"":493,""y"":549,""dx"":2,""dy"":-272,""t"":10577},{""x"":511,""y"":540,""dx"":20,""dy"":-281,""t"":10613},{""x"":485,""y"":561,""dx"":-6,""dy"":-260,""t"":10646},{""x"":487,""y"":575,""dx"":-4,""dy"":-246,""t"":10680},{""x"":491,""y"":582,""dx"":0,""dy"":-239,""t"":10714},{""x"":500,""y"":575,""dx"":9,""dy"":-246,""t"":10747},{""x"":502,""y"":568,""dx"":11,""dy"":-253,""t"":10782},{""x"":493,""y"":571,""dx"":2,""dy"":-250,""t"":10816},{""x"":523,""y"":551,""dx"":32,""dy"":-270,""t"":10851},{""x"":489,""y"":552,""dx"":-2,""dy"":-269,""t"":10885},{""x"":466,""y"":554,""dx"":-25,""dy"":-267,""t"":10918},{""x"":490,""y"":554,""dx"":-1,""dy"":-267,""t"":10952},{""x"":476,""y"":593,""dx"":-15,""dy"":-228,""t"":10985},{""x"":460,""y"":594,""dx"":-31,""dy"":-227,""t"":11020},{""x"":455,""y"":606,""dx"":-36,""dy"":-215,""t"":11054},{""x"":452,""y"":607,""dx"":-39,""dy"":-214,""t"":11089},{""x"":483,""y"":624,""dx"":-8,""dy"":-197,""t"":11122},{""x"":487,""y"":624,""dx"":-4,""dy"":-197,""t"":11157},{""x"":478,""y"":618,""dx"":-13,""dy"":-203,""t"":11190},{""x"":489,""y"":618,""dx"":-2,""dy"":-203,""t"":11225},{""x"":484,""y"":630,""dx"":-7,""dy"":-191,""t"":11258},{""x"":482,""y"":608,""dx"":-9,""dy"":-213,""t"":11292},{""x"":457,""y"":616,""dx"":-34,""dy"":-205,""t"":11326},{""x"":474,""y"":619,""dx"":-17,""dy"":-202,""t"":11359},{""x"":499,""y"":631,""dx"":8,""dy"":-190,""t"":11394},{""x"":491,""y"":651,""dx"":0,""dy"":-170,""t"":11429},{""x"":519,""y"":610,""dx"":28,""dy"":-211,""t"":11462},{""x"":492,""y"":632,""dx"":1,""dy"":-189,""t"":11496},{""x"":467,""y"":636,""dx"":-24,""dy"":-185,""t"":11530},{""x"":469,""y"":632,""dx"":-22,""dy"":-189,""t"":11564},{""x"":476,""y"":634,""dx"":-15,""dy"":-187,""t"":11598},{""x"":468,""y"":638,""dx"":-23,""dy"":-183,""t"":11632},{""x"":477,""y"":643,""dx"":-14,""dy"":-178,""t"":11666},{""x"":494,""y"":642,""dx"":3,""dy"":-179,""t"":11699},{""x"":476,""y"":637,""dx"":-15,""dy"":-184,""t"":11733},{""x"":464,""y"":639,""dx"":-27,""dy"":-182,""t"":11768},{""x"":475,""y"":644,""dx"":-16,""dy"":-177,""t"":11803},{""x"":474,""y"":651,""dx"":-17,""dy"":-170,""t"":11836},{""x"":470,""y"":640,""dx"":-21,""dy"":-181,""t"":11870},{""x"":460,""y"":645,""dx"":-31,""dy"":-176,""t"":11904},{""x"":450,""y"":651,""dx"":-41,""dy"":-170,""t"":11938},{""x"":453,""y"":662,""dx"":-38,""dy"":-159,""t"":11972}],[{""x"":1366,""y"":583,""dx"":-85,""dy"":-238,""t"":12991},{""x"":1355,""y"":589,""dx"":-96,""dy"":-232,""t"":13026},{""x"":1346,""y"":585,""dx"":-105,""dy"":-236,""t"":13060},{""x"":1332,""y"":587,""dx"":-119,""dy"":-234,""t"":13094},{""x"":1344,""y"":579,""dx"":-107,""dy"":-242,""t"":13128},{""x"":1350,""y"":589,""dx"":-101,""dy"":-232,""t"":13163},{""x"":1318,""y"":587,""dx"":-133,""dy"":-234,""t"":13195},{""x"":1316,""y"":586,""dx"":-135,""dy"":-235,""t"":13230},{""x"":1324,""y"":588,""dx"":-127,""dy"":-233,""t"":13264},{""x"":1321,""y"":576,""dx"":-130,""dy"":-245,""t"":13298},{""x"":1319,""y"":595,""dx"":-132,""dy"":-226,""t"":13332},{""x"":1345,""y"":613,""dx"":-106,""dy"":-208,""t"":13366},{""x"":1347,""y"":619,""dx"":-104,""dy"":-202,""t"":13401},{""x"":1342,""y"":628,""dx"":-109,""dy"":-193,""t"":13435},{""x"":1341,""y"":668,""dx"":-110,""dy"":-153,""t"":13468},{""x"":1324,""y"":691,""dx"":-127,""dy"":-130,""t"":13502},{""x"":1316,""y"":700,""dx"":-135,""dy"":-121,""t"":13536},{""x"":1324,""y"":689,""dx"":-127,""dy"":-132,""t"":13570},{""x"":1319,""y"":693,""dx"":-132,""dy"":-128,""t"":13604},{""x"":1338,""y"":682,""dx"":-113,""dy"":-139,""t"":13638},{""x"":1335,""y"":684,""dx"":-116,""dy"":-137,""t"":13672},{""x"":1333,""y"":684,""dx"":-118,""dy"":-137,""t"":13706},{""x"":1335,""y"":691,""dx"":-116,""dy"":-130,""t"":13740},{""x"":1300,""y"":727,""dx"":-151,""dy"":-94,""t"":13774},{""x"":1292,""y"":727,""dx"":-159,""dy"":-94,""t"":13808},{""x"":1275,""y"":716,""dx"":-176,""dy"":-105,""t"":13841},{""x"":1284,""y"":704,""dx"":-167,""dy"":-117,""t"":13875},{""x"":1292,""y"":692,""dx"":-159,""dy"":-129,""t"":13908},{""x"":1293,""y"":738,""dx"":-158,""dy"":-83,""t"":13944},{""x"":1267,""y"":732,""dx"":-184,""dy"":-89,""t"":13978},{""x"":1283,""y"":728,""dx"":-168,""dy"":-93,""t"":14013},{""x"":1283,""y"":724,""dx"":-168,""dy"":-97,""t"":14046},{""x"":1293,""y"":713,""dx"":-158,""dy"":-108,""t"":14080},{""x"":1271,""y"":703,""dx"":-180,""dy"":-118,""t"":14114},{""x"":1262,""y"":729,""dx"":-189,""dy"":-92,""t"":14148},{""x"":1264,""y"":726,""dx"":-187,""dy"":-95,""t"":14182},{""x"":1242,""y"":727,""dx"":-209,""dy"":-94,""t"":14217},{""x"":1228,""y"":720,""dx"":-223,""dy"":-101,""t"":14251},{""x"":1208,""y"":755,""dx"":-243,""dy"":-66,""t"":14283},{""x"":1192,""y"":786,""dx"":-259,""dy"":-35,""t"":14316},{""x"":1215,""y"":751,""dx"":-236,""dy"":-70,""t"":14352},{""x"":1203,""y"":778,""dx"":-248,""dy"":-43,""t"":14387},{""x"":1207,""y"":730,""dx"":-244,""dy"":-91,""t"":14420},{""x"":1200,""y"":748,""dx"":-251,""dy"":-73,""t"":14454},{""x"":1207,""y"":736,""dx"":-244,""dy"":-85,""t"":14488},{""x"":1197,""y"":760,""dx"":-254,""dy"":-61,""t"":14523},{""x"":1223,""y"":725,""dx"":-228,""dy"":-96,""t"":14556},{""x"":1251,""y"":730,""dx"":-200,""dy"":-91,""t"":14591},{""x"":1236,""y"":756,""dx"":-215,""dy"":-65,""t"":14624},{""x"":1253,""y"":754,""dx"":-198,""dy"":-67,""t"":14658},{""x"":1253,""y"":747,""dx"":-198,""dy"":-74,""t"":14692},{""x"":1234,""y"":772,""dx"":-217,""dy"":-49,""t"":14726},{""x"":1247,""y"":772,""dx"":-204,""dy"":-49,""t"":14759},{""x"":1240,""y"":782,""dx"":-211,""dy"":-39,""t"":14794},{""x"":1223,""y"":796,""dx"":-228,""dy"":-25,""t"":14829},{""x"":1228,""y"":806,""dx"":-223,""dy"":-15,""t"":14864},{""x"":1236,""y"":808,""dx"":-215,""dy"":-13,""t"":14897},{""x"":1236,""y"":800,""dx"":-215,""dy"":-21,""t"":14930},{""x"":1248,""y"":794,""dx"":-203,""dy"":-27,""t"":14965},{""x"":1243,""y"":790,""dx"":-208,""dy"":-31,""t"":14998}]]","[100,91.37931034482759,35.59322033898305,33.89830508474576,25]","[{""x"":-29.050847457627118,""y"":-10.220338983050848,""r"":26.886773557987908},{""x"":21.20689655172414,""y"":135.01724137931035,""r"":73.01452821261249},{""x"":87.86440677966101,""y"":-176.54237288135593,""r"":29.887200558996195},{""x"":-11.203389830508474,""y"":-234.135593220339,""r"":43.33991103518531},{""x"":-171.01666666666668,""y"":-118.2,""r"":115.6021667678464}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
