"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","7549","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","7555","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","9723","0.0-2.0-0.0","","","","","2163","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","11243","0.0-2.0-1.0","","","","","1519","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","11803","0.0-3.0","","","","","558"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","16772","0.0-4.0","","","","","","","","","2182","","","","","","","","","","","","","","","",""
"","html-button-response","6","17795","0.0-5.0-0.0","","","","","1021","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","28086","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","28779","0.0-5.0-2.0","","","","","692","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","45651","0.0-5.0-3.0","","","","","","","","","","[[{""x"":398,""y"":49,""dx"":-93,""dy"":-232,""t"":990},{""x"":392,""y"":34,""dx"":-99,""dy"":-247,""t"":1023},{""x"":373,""y"":48,""dx"":-118,""dy"":-233,""t"":1058},{""x"":403,""y"":66,""dx"":-88,""dy"":-215,""t"":1092},{""x"":411,""y"":51,""dx"":-80,""dy"":-230,""t"":1126},{""x"":420,""y"":76,""dx"":-71,""dy"":-205,""t"":1160},{""x"":421,""y"":126,""dx"":-70,""dy"":-155,""t"":1194},{""x"":428,""y"":140,""dx"":-63,""dy"":-141,""t"":1228},{""x"":426,""y"":118,""dx"":-65,""dy"":-163,""t"":1262},{""x"":447,""y"":115,""dx"":-44,""dy"":-166,""t"":1296},{""x"":466,""y"":149,""dx"":-25,""dy"":-132,""t"":1329},{""x"":484,""y"":151,""dx"":-7,""dy"":-130,""t"":1365},{""x"":499,""y"":152,""dx"":8,""dy"":-129,""t"":1395},{""x"":502,""y"":171,""dx"":11,""dy"":-110,""t"":1432},{""x"":548,""y"":170,""dx"":57,""dy"":-111,""t"":1466},{""x"":526,""y"":164,""dx"":35,""dy"":-117,""t"":1501},{""x"":542,""y"":173,""dx"":51,""dy"":-108,""t"":1534},{""x"":568,""y"":177,""dx"":77,""dy"":-104,""t"":1567},{""x"":531,""y"":164,""dx"":40,""dy"":-117,""t"":1601},{""x"":564,""y"":154,""dx"":73,""dy"":-127,""t"":1636},{""x"":592,""y"":154,""dx"":101,""dy"":-127,""t"":1670},{""x"":598,""y"":153,""dx"":107,""dy"":-128,""t"":1704},{""x"":579,""y"":167,""dx"":88,""dy"":-114,""t"":1737},{""x"":540,""y"":180,""dx"":49,""dy"":-101,""t"":1772},{""x"":506,""y"":191,""dx"":15,""dy"":-90,""t"":1803},{""x"":486,""y"":207,""dx"":-5,""dy"":-74,""t"":1841},{""x"":462,""y"":186,""dx"":-29,""dy"":-95,""t"":1873},{""x"":493,""y"":178,""dx"":2,""dy"":-103,""t"":1908},{""x"":549,""y"":191,""dx"":58,""dy"":-90,""t"":1942},{""x"":527,""y"":206,""dx"":36,""dy"":-75,""t"":1976},{""x"":545,""y"":197,""dx"":54,""dy"":-84,""t"":2010},{""x"":519,""y"":218,""dx"":28,""dy"":-63,""t"":2044},{""x"":505,""y"":214,""dx"":14,""dy"":-67,""t"":2079},{""x"":507,""y"":200,""dx"":16,""dy"":-81,""t"":2112},{""x"":490,""y"":218,""dx"":-1,""dy"":-63,""t"":2146},{""x"":518,""y"":185,""dx"":27,""dy"":-96,""t"":2180},{""x"":489,""y"":206,""dx"":-2,""dy"":-75,""t"":2214},{""x"":522,""y"":191,""dx"":31,""dy"":-90,""t"":2248},{""x"":562,""y"":191,""dx"":71,""dy"":-90,""t"":2281},{""x"":599,""y"":218,""dx"":108,""dy"":-63,""t"":2317},{""x"":624,""y"":225,""dx"":133,""dy"":-56,""t"":2350},{""x"":652,""y"":257,""dx"":161,""dy"":-24,""t"":2384},{""x"":667,""y"":278,""dx"":176,""dy"":-3,""t"":2418},{""x"":629,""y"":275,""dx"":138,""dy"":-6,""t"":2452},{""x"":582,""y"":255,""dx"":91,""dy"":-26,""t"":2487},{""x"":539,""y"":231,""dx"":48,""dy"":-50,""t"":2520},{""x"":516,""y"":233,""dx"":25,""dy"":-48,""t"":2554},{""x"":548,""y"":266,""dx"":57,""dy"":-15,""t"":2589},{""x"":579,""y"":261,""dx"":88,""dy"":-20,""t"":2622},{""x"":580,""y"":234,""dx"":89,""dy"":-47,""t"":2655},{""x"":594,""y"":214,""dx"":103,""dy"":-67,""t"":2690},{""x"":584,""y"":184,""dx"":93,""dy"":-97,""t"":2725},{""x"":614,""y"":178,""dx"":123,""dy"":-103,""t"":2758},{""x"":627,""y"":175,""dx"":136,""dy"":-106,""t"":2792},{""x"":650,""y"":209,""dx"":159,""dy"":-72,""t"":2826},{""x"":652,""y"":227,""dx"":161,""dy"":-54,""t"":2860},{""x"":653,""y"":228,""dx"":162,""dy"":-53,""t"":2894},{""x"":644,""y"":218,""dx"":153,""dy"":-63,""t"":2928},{""x"":670,""y"":247,""dx"":179,""dy"":-34,""t"":2961},{""x"":692,""y"":272,""dx"":201,""dy"":-9,""t"":2993}],[{""x"":1482,""y"":164,""dx"":31,""dy"":-117,""t"":4016},{""x"":1461,""y"":141,""dx"":10,""dy"":-140,""t"":4051},{""x"":1441,""y"":149,""dx"":-10,""dy"":-132,""t"":4084},{""x"":1420,""y"":160,""dx"":-31,""dy"":-121,""t"":4119},{""x"":1412,""y"":175,""dx"":-39,""dy"":-106,""t"":4152},{""x"":1421,""y"":185,""dx"":-30,""dy"":-96,""t"":4185},{""x"":1435,""y"":171,""dx"":-16,""dy"":-110,""t"":4220},{""x"":1431,""y"":181,""dx"":-20,""dy"":-100,""t"":4254},{""x"":1447,""y"":159,""dx"":-4,""dy"":-122,""t"":4288},{""x"":1446,""y"":158,""dx"":-5,""dy"":-123,""t"":4323},{""x"":1438,""y"":147,""dx"":-13,""dy"":-134,""t"":4356},{""x"":1452,""y"":163,""dx"":1,""dy"":-118,""t"":4390},{""x"":1449,""y"":134,""dx"":-2,""dy"":-147,""t"":4424},{""x"":1421,""y"":148,""dx"":-30,""dy"":-133,""t"":4458},{""x"":1412,""y"":143,""dx"":-39,""dy"":-138,""t"":4492},{""x"":1394,""y"":143,""dx"":-57,""dy"":-138,""t"":4527},{""x"":1397,""y"":141,""dx"":-54,""dy"":-140,""t"":4560},{""x"":1394,""y"":143,""dx"":-57,""dy"":-138,""t"":4594},{""x"":1381,""y"":137,""dx"":-70,""dy"":-144,""t"":4628},{""x"":1384,""y"":133,""dx"":-67,""dy"":-148,""t"":4661},{""x"":1372,""y"":125,""dx"":-79,""dy"":-156,""t"":4697},{""x"":1380,""y"":131,""dx"":-71,""dy"":-150,""t"":4730},{""x"":1393,""y"":131,""dx"":-58,""dy"":-150,""t"":4764},{""x"":1394,""y"":150,""dx"":-57,""dy"":-131,""t"":4798},{""x"":1399,""y"":148,""dx"":-52,""dy"":-133,""t"":4832},{""x"":1390,""y"":164,""dx"":-61,""dy"":-117,""t"":4866},{""x"":1378,""y"":165,""dx"":-73,""dy"":-116,""t"":4900},{""x"":1375,""y"":173,""dx"":-76,""dy"":-108,""t"":4934},{""x"":1374,""y"":179,""dx"":-77,""dy"":-102,""t"":4965},{""x"":1348,""y"":178,""dx"":-103,""dy"":-103,""t"":5002},{""x"":1346,""y"":156,""dx"":-105,""dy"":-125,""t"":5035},{""x"":1355,""y"":163,""dx"":-96,""dy"":-118,""t"":5070},{""x"":1345,""y"":139,""dx"":-106,""dy"":-142,""t"":5104},{""x"":1373,""y"":146,""dx"":-78,""dy"":-135,""t"":5138},{""x"":1378,""y"":133,""dx"":-73,""dy"":-148,""t"":5172},{""x"":1391,""y"":132,""dx"":-60,""dy"":-149,""t"":5206},{""x"":1411,""y"":134,""dx"":-40,""dy"":-147,""t"":5240},{""x"":1422,""y"":132,""dx"":-29,""dy"":-149,""t"":5274},{""x"":1417,""y"":132,""dx"":-34,""dy"":-149,""t"":5308},{""x"":1406,""y"":120,""dx"":-45,""dy"":-161,""t"":5342},{""x"":1412,""y"":126,""dx"":-39,""dy"":-155,""t"":5374},{""x"":1417,""y"":127,""dx"":-34,""dy"":-154,""t"":5409},{""x"":1415,""y"":116,""dx"":-36,""dy"":-165,""t"":5443},{""x"":1387,""y"":150,""dx"":-64,""dy"":-131,""t"":5478},{""x"":1376,""y"":141,""dx"":-75,""dy"":-140,""t"":5512},{""x"":1383,""y"":123,""dx"":-68,""dy"":-158,""t"":5547},{""x"":1404,""y"":123,""dx"":-47,""dy"":-158,""t"":5580},{""x"":1389,""y"":161,""dx"":-62,""dy"":-120,""t"":5614},{""x"":1406,""y"":200,""dx"":-45,""dy"":-81,""t"":5647},{""x"":1412,""y"":183,""dx"":-39,""dy"":-98,""t"":5683},{""x"":1402,""y"":181,""dx"":-49,""dy"":-100,""t"":5716},{""x"":1399,""y"":193,""dx"":-52,""dy"":-88,""t"":5749},{""x"":1388,""y"":211,""dx"":-63,""dy"":-70,""t"":5783},{""x"":1389,""y"":211,""dx"":-62,""dy"":-70,""t"":5817},{""x"":1397,""y"":194,""dx"":-54,""dy"":-87,""t"":5852},{""x"":1402,""y"":179,""dx"":-49,""dy"":-102,""t"":5886},{""x"":1410,""y"":169,""dx"":-41,""dy"":-112,""t"":5920},{""x"":1394,""y"":164,""dx"":-57,""dy"":-117,""t"":5954},{""x"":1398,""y"":160,""dx"":-53,""dy"":-121,""t"":5988}],[{""x"":962,""y"":607,""dx"":-9,""dy"":56,""t"":7008},{""x"":964,""y"":603,""dx"":-7,""dy"":52,""t"":7042},{""x"":987,""y"":609,""dx"":16,""dy"":58,""t"":7076},{""x"":992,""y"":601,""dx"":21,""dy"":50,""t"":7109},{""x"":987,""y"":580,""dx"":16,""dy"":29,""t"":7145},{""x"":1021,""y"":572,""dx"":50,""dy"":21,""t"":7179},{""x"":1017,""y"":559,""dx"":46,""dy"":8,""t"":7212},{""x"":1045,""y"":570,""dx"":74,""dy"":19,""t"":7246},{""x"":1067,""y"":533,""dx"":96,""dy"":-18,""t"":7280},{""x"":1033,""y"":564,""dx"":62,""dy"":13,""t"":7314},{""x"":1046,""y"":567,""dx"":75,""dy"":16,""t"":7348},{""x"":1070,""y"":564,""dx"":99,""dy"":13,""t"":7382},{""x"":1059,""y"":537,""dx"":88,""dy"":-14,""t"":7416},{""x"":1038,""y"":527,""dx"":67,""dy"":-24,""t"":7450},{""x"":1033,""y"":529,""dx"":62,""dy"":-22,""t"":7484},{""x"":1023,""y"":546,""dx"":52,""dy"":-5,""t"":7518},{""x"":1006,""y"":536,""dx"":35,""dy"":-15,""t"":7552},{""x"":993,""y"":554,""dx"":22,""dy"":3,""t"":7586},{""x"":979,""y"":563,""dx"":8,""dy"":12,""t"":7620},{""x"":972,""y"":551,""dx"":1,""dy"":0,""t"":7654},{""x"":968,""y"":577,""dx"":-3,""dy"":26,""t"":7687},{""x"":964,""y"":562,""dx"":-7,""dy"":11,""t"":7722},{""x"":954,""y"":569,""dx"":-17,""dy"":18,""t"":7756},{""x"":965,""y"":580,""dx"":-6,""dy"":29,""t"":7790},{""x"":964,""y"":564,""dx"":-7,""dy"":13,""t"":7824},{""x"":972,""y"":555,""dx"":1,""dy"":4,""t"":7857},{""x"":990,""y"":537,""dx"":19,""dy"":-14,""t"":7892},{""x"":979,""y"":535,""dx"":8,""dy"":-16,""t"":7926},{""x"":990,""y"":535,""dx"":19,""dy"":-16,""t"":7960},{""x"":970,""y"":533,""dx"":-1,""dy"":-18,""t"":7994},{""x"":993,""y"":542,""dx"":22,""dy"":-9,""t"":8029},{""x"":947,""y"":591,""dx"":-24,""dy"":40,""t"":8062},{""x"":946,""y"":585,""dx"":-25,""dy"":34,""t"":8096},{""x"":962,""y"":579,""dx"":-9,""dy"":28,""t"":8129},{""x"":975,""y"":595,""dx"":4,""dy"":44,""t"":8164},{""x"":989,""y"":569,""dx"":18,""dy"":18,""t"":8198},{""x"":993,""y"":561,""dx"":22,""dy"":10,""t"":8231},{""x"":960,""y"":569,""dx"":-11,""dy"":18,""t"":8266},{""x"":968,""y"":563,""dx"":-3,""dy"":12,""t"":8300},{""x"":948,""y"":556,""dx"":-23,""dy"":5,""t"":8334},{""x"":985,""y"":549,""dx"":14,""dy"":-2,""t"":8367},{""x"":966,""y"":550,""dx"":-5,""dy"":-1,""t"":8401},{""x"":976,""y"":559,""dx"":5,""dy"":8,""t"":8435},{""x"":950,""y"":560,""dx"":-21,""dy"":9,""t"":8470},{""x"":945,""y"":562,""dx"":-26,""dy"":11,""t"":8504},{""x"":941,""y"":563,""dx"":-30,""dy"":12,""t"":8536},{""x"":943,""y"":542,""dx"":-28,""dy"":-9,""t"":8573},{""x"":946,""y"":553,""dx"":-25,""dy"":2,""t"":8606},{""x"":924,""y"":556,""dx"":-47,""dy"":5,""t"":8639},{""x"":936,""y"":562,""dx"":-35,""dy"":11,""t"":8673},{""x"":964,""y"":563,""dx"":-7,""dy"":12,""t"":8708},{""x"":955,""y"":576,""dx"":-16,""dy"":25,""t"":8742},{""x"":963,""y"":552,""dx"":-8,""dy"":1,""t"":8777},{""x"":958,""y"":547,""dx"":-13,""dy"":-4,""t"":8810},{""x"":940,""y"":553,""dx"":-31,""dy"":2,""t"":8844},{""x"":948,""y"":564,""dx"":-23,""dy"":13,""t"":8878},{""x"":940,""y"":561,""dx"":-31,""dy"":10,""t"":8911},{""x"":933,""y"":558,""dx"":-38,""dy"":7,""t"":8943},{""x"":932,""y"":563,""dx"":-39,""dy"":12,""t"":8980}],[{""x"":618,""y"":880,""dx"":127,""dy"":59,""t"":10000},{""x"":641,""y"":891,""dx"":150,""dy"":70,""t"":10033},{""x"":620,""y"":879,""dx"":129,""dy"":58,""t"":10068},{""x"":585,""y"":853,""dx"":94,""dy"":32,""t"":10100},{""x"":606,""y"":894,""dx"":115,""dy"":73,""t"":10137},{""x"":600,""y"":914,""dx"":109,""dy"":93,""t"":10170},{""x"":601,""y"":929,""dx"":110,""dy"":108,""t"":10204},{""x"":608,""y"":914,""dx"":117,""dy"":93,""t"":10238},{""x"":657,""y"":889,""dx"":166,""dy"":68,""t"":10272},{""x"":656,""y"":914,""dx"":165,""dy"":93,""t"":10305},{""x"":645,""y"":946,""dx"":154,""dy"":125,""t"":10340},{""x"":614,""y"":933,""dx"":123,""dy"":112,""t"":10375},{""x"":605,""y"":910,""dx"":114,""dy"":89,""t"":10408},{""x"":611,""y"":891,""dx"":120,""dy"":70,""t"":10442},{""x"":618,""y"":870,""dx"":127,""dy"":49,""t"":10476},{""x"":600,""y"":875,""dx"":109,""dy"":54,""t"":10508},{""x"":593,""y"":880,""dx"":102,""dy"":59,""t"":10544},{""x"":581,""y"":896,""dx"":90,""dy"":75,""t"":10577},{""x"":610,""y"":841,""dx"":119,""dy"":20,""t"":10612},{""x"":596,""y"":855,""dx"":105,""dy"":34,""t"":10646},{""x"":615,""y"":896,""dx"":124,""dy"":75,""t"":10679},{""x"":628,""y"":862,""dx"":137,""dy"":41,""t"":10715},{""x"":640,""y"":882,""dx"":149,""dy"":61,""t"":10749},{""x"":591,""y"":886,""dx"":100,""dy"":65,""t"":10782},{""x"":621,""y"":840,""dx"":130,""dy"":19,""t"":10816},{""x"":627,""y"":858,""dx"":136,""dy"":37,""t"":10850},{""x"":616,""y"":884,""dx"":125,""dy"":63,""t"":10884},{""x"":613,""y"":913,""dx"":122,""dy"":92,""t"":10918},{""x"":609,""y"":945,""dx"":118,""dy"":124,""t"":10952},{""x"":619,""y"":946,""dx"":128,""dy"":125,""t"":10985},{""x"":606,""y"":893,""dx"":115,""dy"":72,""t"":11020},{""x"":633,""y"":860,""dx"":142,""dy"":39,""t"":11055},{""x"":627,""y"":868,""dx"":136,""dy"":47,""t"":11087},{""x"":601,""y"":879,""dx"":110,""dy"":58,""t"":11122},{""x"":585,""y"":896,""dx"":94,""dy"":75,""t"":11156},{""x"":573,""y"":922,""dx"":82,""dy"":101,""t"":11190},{""x"":579,""y"":933,""dx"":88,""dy"":112,""t"":11224},{""x"":570,""y"":965,""dx"":79,""dy"":144,""t"":11258},{""x"":576,""y"":953,""dx"":85,""dy"":132,""t"":11293},{""x"":563,""y"":960,""dx"":72,""dy"":139,""t"":11327},{""x"":554,""y"":938,""dx"":63,""dy"":117,""t"":11360},{""x"":538,""y"":923,""dx"":47,""dy"":102,""t"":11394},{""x"":520,""y"":924,""dx"":29,""dy"":103,""t"":11428},{""x"":535,""y"":879,""dx"":44,""dy"":58,""t"":11462},{""x"":544,""y"":861,""dx"":53,""dy"":40,""t"":11496},{""x"":542,""y"":837,""dx"":51,""dy"":16,""t"":11530},{""x"":528,""y"":883,""dx"":37,""dy"":62,""t"":11565},{""x"":541,""y"":945,""dx"":50,""dy"":124,""t"":11598},{""x"":565,""y"":917,""dx"":74,""dy"":96,""t"":11632},{""x"":560,""y"":979,""dx"":69,""dy"":158,""t"":11666},{""x"":557,""y"":987,""dx"":66,""dy"":166,""t"":11700},{""x"":552,""y"":1015,""dx"":61,""dy"":194,""t"":11734},{""x"":564,""y"":951,""dx"":73,""dy"":130,""t"":11768},{""x"":554,""y"":978,""dx"":63,""dy"":157,""t"":11802},{""x"":556,""y"":918,""dx"":65,""dy"":97,""t"":11836},{""x"":558,""y"":913,""dx"":67,""dy"":92,""t"":11870},{""x"":580,""y"":893,""dx"":89,""dy"":72,""t"":11904},{""x"":593,""y"":871,""dx"":102,""dy"":50,""t"":11938},{""x"":612,""y"":851,""dx"":121,""dy"":30,""t"":11973},{""x"":608,""y"":804,""dx"":117,""dy"":-17,""t"":12006}],[{""x"":1471,""y"":723,""dx"":20,""dy"":-98,""t"":13026},{""x"":1478,""y"":719,""dx"":27,""dy"":-102,""t"":13060},{""x"":1444,""y"":699,""dx"":-7,""dy"":-122,""t"":13094},{""x"":1450,""y"":698,""dx"":-1,""dy"":-123,""t"":13128},{""x"":1398,""y"":680,""dx"":-53,""dy"":-141,""t"":13162},{""x"":1376,""y"":688,""dx"":-75,""dy"":-133,""t"":13196},{""x"":1358,""y"":692,""dx"":-93,""dy"":-129,""t"":13230},{""x"":1369,""y"":694,""dx"":-82,""dy"":-127,""t"":13264},{""x"":1375,""y"":759,""dx"":-76,""dy"":-62,""t"":13298},{""x"":1375,""y"":784,""dx"":-76,""dy"":-37,""t"":13332},{""x"":1379,""y"":814,""dx"":-72,""dy"":-7,""t"":13366},{""x"":1349,""y"":816,""dx"":-102,""dy"":-5,""t"":13400},{""x"":1331,""y"":847,""dx"":-120,""dy"":26,""t"":13434},{""x"":1341,""y"":877,""dx"":-110,""dy"":56,""t"":13467},{""x"":1342,""y"":902,""dx"":-109,""dy"":81,""t"":13502},{""x"":1358,""y"":905,""dx"":-93,""dy"":84,""t"":13536},{""x"":1357,""y"":933,""dx"":-94,""dy"":112,""t"":13569},{""x"":1353,""y"":926,""dx"":-98,""dy"":105,""t"":13605},{""x"":1346,""y"":863,""dx"":-105,""dy"":42,""t"":13638},{""x"":1360,""y"":865,""dx"":-91,""dy"":44,""t"":13672},{""x"":1363,""y"":816,""dx"":-88,""dy"":-5,""t"":13704},{""x"":1351,""y"":782,""dx"":-100,""dy"":-39,""t"":13740},{""x"":1354,""y"":748,""dx"":-97,""dy"":-73,""t"":13775},{""x"":1371,""y"":728,""dx"":-80,""dy"":-93,""t"":13808},{""x"":1347,""y"":737,""dx"":-104,""dy"":-84,""t"":13842},{""x"":1350,""y"":750,""dx"":-101,""dy"":-71,""t"":13877},{""x"":1360,""y"":728,""dx"":-91,""dy"":-93,""t"":13910},{""x"":1356,""y"":803,""dx"":-95,""dy"":-18,""t"":13944},{""x"":1360,""y"":821,""dx"":-91,""dy"":0,""t"":13977},{""x"":1376,""y"":797,""dx"":-75,""dy"":-24,""t"":14012},{""x"":1384,""y"":833,""dx"":-67,""dy"":12,""t"":14046},{""x"":1360,""y"":774,""dx"":-91,""dy"":-47,""t"":14080},{""x"":1348,""y"":763,""dx"":-103,""dy"":-58,""t"":14113},{""x"":1355,""y"":741,""dx"":-96,""dy"":-80,""t"":14148},{""x"":1347,""y"":755,""dx"":-104,""dy"":-66,""t"":14183},{""x"":1360,""y"":757,""dx"":-91,""dy"":-64,""t"":14216},{""x"":1372,""y"":765,""dx"":-79,""dy"":-56,""t"":14250},{""x"":1365,""y"":708,""dx"":-86,""dy"":-113,""t"":14284},{""x"":1367,""y"":699,""dx"":-84,""dy"":-122,""t"":14318},{""x"":1378,""y"":661,""dx"":-73,""dy"":-160,""t"":14352},{""x"":1377,""y"":661,""dx"":-74,""dy"":-160,""t"":14386},{""x"":1389,""y"":677,""dx"":-62,""dy"":-144,""t"":14419},{""x"":1369,""y"":728,""dx"":-82,""dy"":-93,""t"":14455},{""x"":1352,""y"":730,""dx"":-99,""dy"":-91,""t"":14488},{""x"":1361,""y"":723,""dx"":-90,""dy"":-98,""t"":14522},{""x"":1339,""y"":771,""dx"":-112,""dy"":-50,""t"":14556},{""x"":1336,""y"":719,""dx"":-115,""dy"":-102,""t"":14590},{""x"":1321,""y"":690,""dx"":-130,""dy"":-131,""t"":14625},{""x"":1340,""y"":677,""dx"":-111,""dy"":-144,""t"":14658},{""x"":1347,""y"":671,""dx"":-104,""dy"":-150,""t"":14692},{""x"":1343,""y"":665,""dx"":-108,""dy"":-156,""t"":14727},{""x"":1325,""y"":669,""dx"":-126,""dy"":-152,""t"":14760},{""x"":1324,""y"":668,""dx"":-127,""dy"":-153,""t"":14794},{""x"":1334,""y"":669,""dx"":-117,""dy"":-152,""t"":14828},{""x"":1316,""y"":659,""dx"":-135,""dy"":-162,""t"":14862},{""x"":1331,""y"":673,""dx"":-120,""dy"":-148,""t"":14896},{""x"":1328,""y"":654,""dx"":-123,""dy"":-167,""t"":14930},{""x"":1326,""y"":673,""dx"":-125,""dy"":-148,""t"":14964},{""x"":1344,""y"":685,""dx"":-107,""dy"":-136,""t"":14998}]]","[88.33333333333333,100,100,98.33333333333333,96.61016949152543]","[{""x"":46.21666666666667,""y"":-98.23333333333333,""r"":98.18028619619275},{""x"":-48.54237288135593,""y"":-126.45762711864407,""r"":31.145832995058054},{""x"":7.576271186440678,""y"":10.389830508474576,""r"":31.047683207879547},{""x"":100.96666666666667,""y"":81.7,""r"":74.40242564373688},{""x"":-89.37288135593221,""y"":-73.33898305084746,""r"":69.49576051584285}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","",""
