"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","5683","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","5689","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8904","0.0-2.0-0.0","","","","","3214","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","10423","0.0-2.0-1.0","","","","","1518","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","11698","0.0-3.0","","","","","1274"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","14944","0.0-4.0","","","","","","","","","729","","","","","","","","","","","","","","","","",""
"","html-button-response","6","15783","0.0-5.0-0.0","","","","","837","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","26776","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","27555","0.0-5.0-2.0","","","","","778","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","44771","0.0-5.0-3.0","","","","","","","","","","[[{""x"":491,""y"":549,""dx"":0,""dy"":268,""t"":1023},{""x"":510,""y"":554,""dx"":19,""dy"":273,""t"":1055},{""x"":527,""y"":565,""dx"":36,""dy"":284,""t"":1090},{""x"":550,""y"":579,""dx"":59,""dy"":298,""t"":1125},{""x"":565,""y"":575,""dx"":74,""dy"":294,""t"":1158},{""x"":573,""y"":574,""dx"":82,""dy"":293,""t"":1191},{""x"":576,""y"":565,""dx"":85,""dy"":284,""t"":1224},{""x"":564,""y"":557,""dx"":73,""dy"":276,""t"":1261},{""x"":566,""y"":564,""dx"":75,""dy"":283,""t"":1294},{""x"":579,""y"":572,""dx"":88,""dy"":291,""t"":1327},{""x"":569,""y"":583,""dx"":78,""dy"":302,""t"":1362},{""x"":568,""y"":583,""dx"":77,""dy"":302,""t"":1397},{""x"":567,""y"":583,""dx"":76,""dy"":302,""t"":1429},{""x"":541,""y"":571,""dx"":50,""dy"":290,""t"":1463},{""x"":516,""y"":560,""dx"":25,""dy"":279,""t"":1497},{""x"":493,""y"":533,""dx"":2,""dy"":252,""t"":1533},{""x"":486,""y"":513,""dx"":-5,""dy"":232,""t"":1566},{""x"":489,""y"":500,""dx"":-2,""dy"":219,""t"":1599},{""x"":493,""y"":489,""dx"":2,""dy"":208,""t"":1632},{""x"":476,""y"":451,""dx"":-15,""dy"":170,""t"":1669},{""x"":462,""y"":486,""dx"":-29,""dy"":205,""t"":1702},{""x"":463,""y"":471,""dx"":-28,""dy"":190,""t"":1735},{""x"":465,""y"":426,""dx"":-26,""dy"":145,""t"":1771},{""x"":478,""y"":428,""dx"":-13,""dy"":147,""t"":1803},{""x"":474,""y"":418,""dx"":-17,""dy"":137,""t"":1837},{""x"":473,""y"":410,""dx"":-18,""dy"":129,""t"":1873},{""x"":460,""y"":407,""dx"":-31,""dy"":126,""t"":1906},{""x"":451,""y"":431,""dx"":-40,""dy"":150,""t"":1940},{""x"":480,""y"":432,""dx"":-11,""dy"":151,""t"":1975},{""x"":464,""y"":440,""dx"":-27,""dy"":159,""t"":2008},{""x"":485,""y"":430,""dx"":-6,""dy"":149,""t"":2042},{""x"":485,""y"":449,""dx"":-6,""dy"":168,""t"":2077},{""x"":524,""y"":472,""dx"":33,""dy"":191,""t"":2110},{""x"":511,""y"":486,""dx"":20,""dy"":205,""t"":2144},{""x"":506,""y"":494,""dx"":15,""dy"":213,""t"":2179},{""x"":498,""y"":511,""dx"":7,""dy"":230,""t"":2212},{""x"":494,""y"":516,""dx"":3,""dy"":235,""t"":2246},{""x"":501,""y"":543,""dx"":10,""dy"":262,""t"":2281},{""x"":521,""y"":522,""dx"":30,""dy"":241,""t"":2314},{""x"":530,""y"":551,""dx"":39,""dy"":270,""t"":2348},{""x"":527,""y"":517,""dx"":36,""dy"":236,""t"":2384},{""x"":493,""y"":542,""dx"":2,""dy"":261,""t"":2416},{""x"":516,""y"":525,""dx"":25,""dy"":244,""t"":2450},{""x"":496,""y"":551,""dx"":5,""dy"":270,""t"":2485},{""x"":500,""y"":521,""dx"":9,""dy"":240,""t"":2517},{""x"":495,""y"":575,""dx"":4,""dy"":294,""t"":2552},{""x"":509,""y"":552,""dx"":18,""dy"":271,""t"":2585},{""x"":502,""y"":552,""dx"":11,""dy"":271,""t"":2620},{""x"":528,""y"":528,""dx"":37,""dy"":247,""t"":2653},{""x"":512,""y"":528,""dx"":21,""dy"":247,""t"":2687},{""x"":504,""y"":534,""dx"":13,""dy"":253,""t"":2723},{""x"":495,""y"":554,""dx"":4,""dy"":273,""t"":2755},{""x"":483,""y"":531,""dx"":-8,""dy"":250,""t"":2789},{""x"":487,""y"":496,""dx"":-4,""dy"":215,""t"":2822},{""x"":486,""y"":467,""dx"":-5,""dy"":186,""t"":2859},{""x"":468,""y"":453,""dx"":-23,""dy"":172,""t"":2891},{""x"":445,""y"":467,""dx"":-46,""dy"":186,""t"":2925},{""x"":441,""y"":488,""dx"":-50,""dy"":207,""t"":2959},{""x"":469,""y"":492,""dx"":-22,""dy"":211,""t"":2994}],[{""x"":1477,""y"":526,""dx"":26,""dy"":245,""t"":4013},{""x"":1464,""y"":530,""dx"":13,""dy"":249,""t"":4047},{""x"":1432,""y"":526,""dx"":-19,""dy"":245,""t"":4083},{""x"":1427,""y"":520,""dx"":-24,""dy"":239,""t"":4115},{""x"":1429,""y"":512,""dx"":-22,""dy"":231,""t"":4150},{""x"":1423,""y"":510,""dx"":-28,""dy"":229,""t"":4186},{""x"":1428,""y"":510,""dx"":-23,""dy"":229,""t"":4217},{""x"":1411,""y"":493,""dx"":-40,""dy"":212,""t"":4251},{""x"":1410,""y"":494,""dx"":-41,""dy"":213,""t"":4287},{""x"":1379,""y"":485,""dx"":-72,""dy"":204,""t"":4320},{""x"":1381,""y"":475,""dx"":-70,""dy"":194,""t"":4354},{""x"":1380,""y"":469,""dx"":-71,""dy"":188,""t"":4388},{""x"":1373,""y"":471,""dx"":-78,""dy"":190,""t"":4421},{""x"":1373,""y"":473,""dx"":-78,""dy"":192,""t"":4456},{""x"":1404,""y"":459,""dx"":-47,""dy"":178,""t"":4491},{""x"":1421,""y"":456,""dx"":-30,""dy"":175,""t"":4523},{""x"":1443,""y"":451,""dx"":-8,""dy"":170,""t"":4558},{""x"":1441,""y"":463,""dx"":-10,""dy"":182,""t"":4591},{""x"":1413,""y"":454,""dx"":-38,""dy"":173,""t"":4627},{""x"":1434,""y"":441,""dx"":-17,""dy"":160,""t"":4660},{""x"":1461,""y"":444,""dx"":10,""dy"":163,""t"":4693},{""x"":1476,""y"":452,""dx"":25,""dy"":171,""t"":4729},{""x"":1480,""y"":452,""dx"":29,""dy"":171,""t"":4761},{""x"":1456,""y"":478,""dx"":5,""dy"":197,""t"":4795},{""x"":1460,""y"":452,""dx"":9,""dy"":171,""t"":4828},{""x"":1471,""y"":468,""dx"":20,""dy"":187,""t"":4866},{""x"":1467,""y"":467,""dx"":16,""dy"":186,""t"":4897},{""x"":1472,""y"":469,""dx"":21,""dy"":188,""t"":4930},{""x"":1448,""y"":446,""dx"":-3,""dy"":165,""t"":4965},{""x"":1439,""y"":460,""dx"":-12,""dy"":179,""t"":5001},{""x"":1435,""y"":462,""dx"":-16,""dy"":181,""t"":5033},{""x"":1451,""y"":453,""dx"":0,""dy"":172,""t"":5068},{""x"":1451,""y"":471,""dx"":0,""dy"":190,""t"":5102},{""x"":1448,""y"":465,""dx"":-3,""dy"":184,""t"":5137},{""x"":1467,""y"":462,""dx"":16,""dy"":181,""t"":5170},{""x"":1462,""y"":463,""dx"":11,""dy"":182,""t"":5205},{""x"":1459,""y"":485,""dx"":8,""dy"":204,""t"":5238},{""x"":1454,""y"":478,""dx"":3,""dy"":197,""t"":5272},{""x"":1459,""y"":484,""dx"":8,""dy"":203,""t"":5306},{""x"":1469,""y"":472,""dx"":18,""dy"":191,""t"":5342},{""x"":1440,""y"":476,""dx"":-11,""dy"":195,""t"":5373},{""x"":1458,""y"":467,""dx"":7,""dy"":186,""t"":5407},{""x"":1455,""y"":469,""dx"":4,""dy"":188,""t"":5441},{""x"":1459,""y"":477,""dx"":8,""dy"":196,""t"":5476},{""x"":1468,""y"":457,""dx"":17,""dy"":176,""t"":5509},{""x"":1486,""y"":464,""dx"":35,""dy"":183,""t"":5543},{""x"":1469,""y"":420,""dx"":18,""dy"":139,""t"":5579},{""x"":1470,""y"":429,""dx"":19,""dy"":148,""t"":5611},{""x"":1493,""y"":453,""dx"":42,""dy"":172,""t"":5645},{""x"":1486,""y"":462,""dx"":35,""dy"":181,""t"":5681},{""x"":1475,""y"":480,""dx"":24,""dy"":199,""t"":5713},{""x"":1474,""y"":500,""dx"":23,""dy"":219,""t"":5747},{""x"":1480,""y"":494,""dx"":29,""dy"":213,""t"":5783},{""x"":1491,""y"":491,""dx"":40,""dy"":210,""t"":5815},{""x"":1475,""y"":489,""dx"":24,""dy"":208,""t"":5849},{""x"":1469,""y"":470,""dx"":18,""dy"":189,""t"":5885},{""x"":1464,""y"":472,""dx"":13,""dy"":191,""t"":5917},{""x"":1453,""y"":473,""dx"":2,""dy"":192,""t"":5951},{""x"":1444,""y"":473,""dx"":-7,""dy"":192,""t"":5987}],[{""x"":888,""y"":506,""dx"":-83,""dy"":-45,""t"":7007},{""x"":898,""y"":501,""dx"":-73,""dy"":-50,""t"":7039},{""x"":900,""y"":490,""dx"":-71,""dy"":-61,""t"":7073},{""x"":904,""y"":488,""dx"":-67,""dy"":-63,""t"":7109},{""x"":908,""y"":494,""dx"":-63,""dy"":-57,""t"":7141},{""x"":923,""y"":494,""dx"":-48,""dy"":-57,""t"":7175},{""x"":924,""y"":502,""dx"":-47,""dy"":-49,""t"":7211},{""x"":924,""y"":512,""dx"":-47,""dy"":-39,""t"":7243},{""x"":927,""y"":528,""dx"":-44,""dy"":-23,""t"":7277},{""x"":932,""y"":531,""dx"":-39,""dy"":-20,""t"":7313},{""x"":916,""y"":537,""dx"":-55,""dy"":-14,""t"":7345},{""x"":900,""y"":545,""dx"":-71,""dy"":-6,""t"":7379},{""x"":908,""y"":533,""dx"":-63,""dy"":-18,""t"":7415},{""x"":895,""y"":509,""dx"":-76,""dy"":-42,""t"":7447},{""x"":893,""y"":498,""dx"":-78,""dy"":-53,""t"":7481},{""x"":900,""y"":508,""dx"":-71,""dy"":-43,""t"":7517},{""x"":901,""y"":500,""dx"":-70,""dy"":-51,""t"":7549},{""x"":898,""y"":506,""dx"":-73,""dy"":-45,""t"":7583},{""x"":897,""y"":512,""dx"":-74,""dy"":-39,""t"":7619},{""x"":887,""y"":490,""dx"":-84,""dy"":-61,""t"":7651},{""x"":896,""y"":483,""dx"":-75,""dy"":-68,""t"":7685},{""x"":903,""y"":476,""dx"":-68,""dy"":-75,""t"":7718},{""x"":893,""y"":484,""dx"":-78,""dy"":-67,""t"":7755},{""x"":900,""y"":502,""dx"":-71,""dy"":-49,""t"":7787},{""x"":893,""y"":504,""dx"":-78,""dy"":-47,""t"":7821},{""x"":895,""y"":501,""dx"":-76,""dy"":-50,""t"":7857},{""x"":885,""y"":494,""dx"":-86,""dy"":-57,""t"":7889},{""x"":887,""y"":488,""dx"":-84,""dy"":-63,""t"":7924},{""x"":871,""y"":482,""dx"":-100,""dy"":-69,""t"":7959},{""x"":873,""y"":484,""dx"":-98,""dy"":-67,""t"":7992},{""x"":876,""y"":485,""dx"":-95,""dy"":-66,""t"":8025},{""x"":858,""y"":475,""dx"":-113,""dy"":-76,""t"":8060},{""x"":858,""y"":472,""dx"":-113,""dy"":-79,""t"":8096},{""x"":864,""y"":471,""dx"":-107,""dy"":-80,""t"":8126},{""x"":873,""y"":472,""dx"":-98,""dy"":-79,""t"":8161},{""x"":887,""y"":475,""dx"":-84,""dy"":-76,""t"":8195},{""x"":888,""y"":481,""dx"":-83,""dy"":-70,""t"":8231},{""x"":863,""y"":488,""dx"":-108,""dy"":-63,""t"":8263},{""x"":852,""y"":495,""dx"":-119,""dy"":-56,""t"":8297},{""x"":848,""y"":505,""dx"":-123,""dy"":-46,""t"":8333},{""x"":857,""y"":513,""dx"":-114,""dy"":-38,""t"":8365},{""x"":867,""y"":525,""dx"":-104,""dy"":-26,""t"":8399},{""x"":876,""y"":535,""dx"":-95,""dy"":-16,""t"":8433},{""x"":871,""y"":533,""dx"":-100,""dy"":-18,""t"":8469},{""x"":877,""y"":536,""dx"":-94,""dy"":-15,""t"":8501},{""x"":867,""y"":529,""dx"":-104,""dy"":-22,""t"":8536},{""x"":859,""y"":522,""dx"":-112,""dy"":-29,""t"":8571},{""x"":853,""y"":517,""dx"":-118,""dy"":-34,""t"":8603},{""x"":839,""y"":499,""dx"":-132,""dy"":-52,""t"":8638},{""x"":839,""y"":498,""dx"":-132,""dy"":-53,""t"":8673},{""x"":834,""y"":498,""dx"":-137,""dy"":-53,""t"":8706},{""x"":824,""y"":507,""dx"":-147,""dy"":-44,""t"":8740},{""x"":803,""y"":512,""dx"":-168,""dy"":-39,""t"":8776},{""x"":823,""y"":519,""dx"":-148,""dy"":-32,""t"":8809},{""x"":813,""y"":525,""dx"":-158,""dy"":-26,""t"":8841},{""x"":838,""y"":538,""dx"":-133,""dy"":-13,""t"":8877},{""x"":824,""y"":557,""dx"":-147,""dy"":6,""t"":8909},{""x"":818,""y"":569,""dx"":-153,""dy"":18,""t"":8943},{""x"":812,""y"":579,""dx"":-159,""dy"":28,""t"":8979}],[{""x"":551,""y"":692,""dx"":60,""dy"":-129,""t"":10031},{""x"":536,""y"":691,""dx"":45,""dy"":-130,""t"":10065},{""x"":546,""y"":691,""dx"":55,""dy"":-130,""t"":10101},{""x"":556,""y"":682,""dx"":65,""dy"":-139,""t"":10133},{""x"":563,""y"":688,""dx"":72,""dy"":-133,""t"":10167},{""x"":603,""y"":696,""dx"":112,""dy"":-125,""t"":10203},{""x"":630,""y"":716,""dx"":139,""dy"":-105,""t"":10235},{""x"":626,""y"":704,""dx"":135,""dy"":-117,""t"":10270},{""x"":661,""y"":724,""dx"":170,""dy"":-97,""t"":10305},{""x"":707,""y"":732,""dx"":216,""dy"":-89,""t"":10338},{""x"":686,""y"":735,""dx"":195,""dy"":-86,""t"":10372},{""x"":672,""y"":736,""dx"":181,""dy"":-85,""t"":10407},{""x"":667,""y"":736,""dx"":176,""dy"":-85,""t"":10439},{""x"":664,""y"":740,""dx"":173,""dy"":-81,""t"":10473},{""x"":657,""y"":742,""dx"":166,""dy"":-79,""t"":10509},{""x"":639,""y"":724,""dx"":148,""dy"":-97,""t"":10541},{""x"":659,""y"":748,""dx"":168,""dy"":-73,""t"":10575},{""x"":652,""y"":760,""dx"":161,""dy"":-61,""t"":10611},{""x"":647,""y"":755,""dx"":156,""dy"":-66,""t"":10643},{""x"":659,""y"":762,""dx"":168,""dy"":-59,""t"":10677},{""x"":664,""y"":780,""dx"":173,""dy"":-41,""t"":10713},{""x"":675,""y"":793,""dx"":184,""dy"":-28,""t"":10746},{""x"":682,""y"":794,""dx"":191,""dy"":-27,""t"":10780},{""x"":673,""y"":793,""dx"":182,""dy"":-28,""t"":10815},{""x"":667,""y"":790,""dx"":176,""dy"":-31,""t"":10848},{""x"":692,""y"":786,""dx"":201,""dy"":-35,""t"":10881},{""x"":706,""y"":769,""dx"":215,""dy"":-52,""t"":10917},{""x"":716,""y"":760,""dx"":225,""dy"":-61,""t"":10949},{""x"":738,""y"":766,""dx"":247,""dy"":-55,""t"":10983},{""x"":744,""y"":763,""dx"":253,""dy"":-58,""t"":11019},{""x"":755,""y"":777,""dx"":264,""dy"":-44,""t"":11051},{""x"":771,""y"":793,""dx"":280,""dy"":-28,""t"":11085},{""x"":777,""y"":809,""dx"":286,""dy"":-12,""t"":11121},{""x"":800,""y"":814,""dx"":309,""dy"":-7,""t"":11153},{""x"":774,""y"":816,""dx"":283,""dy"":-5,""t"":11187},{""x"":757,""y"":816,""dx"":266,""dy"":-5,""t"":11223},{""x"":740,""y"":810,""dx"":249,""dy"":-11,""t"":11255},{""x"":773,""y"":816,""dx"":282,""dy"":-5,""t"":11289},{""x"":753,""y"":820,""dx"":262,""dy"":-1,""t"":11323},{""x"":730,""y"":805,""dx"":239,""dy"":-16,""t"":11360},{""x"":687,""y"":780,""dx"":196,""dy"":-41,""t"":11391},{""x"":652,""y"":780,""dx"":161,""dy"":-41,""t"":11425},{""x"":633,""y"":762,""dx"":142,""dy"":-59,""t"":11461},{""x"":619,""y"":759,""dx"":128,""dy"":-62,""t"":11493},{""x"":607,""y"":748,""dx"":116,""dy"":-73,""t"":11528},{""x"":617,""y"":756,""dx"":126,""dy"":-65,""t"":11561},{""x"":617,""y"":752,""dx"":126,""dy"":-69,""t"":11597},{""x"":597,""y"":744,""dx"":106,""dy"":-77,""t"":11629},{""x"":573,""y"":737,""dx"":82,""dy"":-84,""t"":11664},{""x"":547,""y"":738,""dx"":56,""dy"":-83,""t"":11698},{""x"":595,""y"":762,""dx"":104,""dy"":-59,""t"":11733},{""x"":636,""y"":785,""dx"":145,""dy"":-36,""t"":11767},{""x"":645,""y"":788,""dx"":154,""dy"":-33,""t"":11799},{""x"":677,""y"":805,""dx"":186,""dy"":-16,""t"":11836},{""x"":701,""y"":810,""dx"":210,""dy"":-11,""t"":11867},{""x"":726,""y"":817,""dx"":235,""dy"":-4,""t"":11901},{""x"":741,""y"":819,""dx"":250,""dy"":-2,""t"":11936},{""x"":765,""y"":824,""dx"":274,""dy"":3,""t"":11970},{""x"":775,""y"":825,""dx"":284,""dy"":4,""t"":12004}],[{""x"":1648,""y"":759,""dx"":197,""dy"":-62,""t"":13025},{""x"":1635,""y"":757,""dx"":184,""dy"":-64,""t"":13057},{""x"":1627,""y"":751,""dx"":176,""dy"":-70,""t"":13091},{""x"":1628,""y"":746,""dx"":177,""dy"":-75,""t"":13127},{""x"":1614,""y"":758,""dx"":163,""dy"":-63,""t"":13159},{""x"":1612,""y"":757,""dx"":161,""dy"":-64,""t"":13193},{""x"":1610,""y"":756,""dx"":159,""dy"":-65,""t"":13226},{""x"":1623,""y"":753,""dx"":172,""dy"":-68,""t"":13263},{""x"":1620,""y"":764,""dx"":169,""dy"":-57,""t"":13295},{""x"":1620,""y"":763,""dx"":169,""dy"":-58,""t"":13329},{""x"":1613,""y"":770,""dx"":162,""dy"":-51,""t"":13363},{""x"":1611,""y"":760,""dx"":160,""dy"":-61,""t"":13399},{""x"":1606,""y"":771,""dx"":155,""dy"":-50,""t"":13430},{""x"":1612,""y"":775,""dx"":161,""dy"":-46,""t"":13465},{""x"":1595,""y"":781,""dx"":144,""dy"":-40,""t"":13499},{""x"":1599,""y"":772,""dx"":148,""dy"":-49,""t"":13535},{""x"":1607,""y"":753,""dx"":156,""dy"":-68,""t"":13568},{""x"":1618,""y"":737,""dx"":167,""dy"":-84,""t"":13602},{""x"":1637,""y"":731,""dx"":186,""dy"":-90,""t"":13637},{""x"":1616,""y"":736,""dx"":165,""dy"":-85,""t"":13670},{""x"":1622,""y"":731,""dx"":171,""dy"":-90,""t"":13704},{""x"":1618,""y"":731,""dx"":167,""dy"":-90,""t"":13738},{""x"":1617,""y"":728,""dx"":166,""dy"":-93,""t"":13771},{""x"":1616,""y"":725,""dx"":165,""dy"":-96,""t"":13806},{""x"":1612,""y"":727,""dx"":161,""dy"":-94,""t"":13839},{""x"":1613,""y"":736,""dx"":162,""dy"":-85,""t"":13875},{""x"":1617,""y"":752,""dx"":166,""dy"":-69,""t"":13907},{""x"":1614,""y"":748,""dx"":163,""dy"":-73,""t"":13941},{""x"":1594,""y"":764,""dx"":143,""dy"":-57,""t"":13977},{""x"":1595,""y"":778,""dx"":144,""dy"":-43,""t"":14009},{""x"":1589,""y"":787,""dx"":138,""dy"":-34,""t"":14044},{""x"":1594,""y"":790,""dx"":143,""dy"":-31,""t"":14078},{""x"":1615,""y"":801,""dx"":164,""dy"":-20,""t"":14111},{""x"":1610,""y"":796,""dx"":159,""dy"":-25,""t"":14145},{""x"":1616,""y"":800,""dx"":165,""dy"":-21,""t"":14182},{""x"":1609,""y"":802,""dx"":158,""dy"":-19,""t"":14213},{""x"":1609,""y"":794,""dx"":158,""dy"":-27,""t"":14247},{""x"":1615,""y"":792,""dx"":164,""dy"":-29,""t"":14283},{""x"":1625,""y"":808,""dx"":174,""dy"":-13,""t"":14315},{""x"":1627,""y"":805,""dx"":176,""dy"":-16,""t"":14349},{""x"":1642,""y"":791,""dx"":191,""dy"":-30,""t"":14385},{""x"":1630,""y"":794,""dx"":179,""dy"":-27,""t"":14417},{""x"":1636,""y"":792,""dx"":185,""dy"":-29,""t"":14451},{""x"":1630,""y"":804,""dx"":179,""dy"":-17,""t"":14487},{""x"":1644,""y"":793,""dx"":193,""dy"":-28,""t"":14518},{""x"":1626,""y"":811,""dx"":175,""dy"":-10,""t"":14553},{""x"":1604,""y"":799,""dx"":153,""dy"":-22,""t"":14587},{""x"":1585,""y"":790,""dx"":134,""dy"":-31,""t"":14623},{""x"":1593,""y"":776,""dx"":142,""dy"":-45,""t"":14656},{""x"":1561,""y"":760,""dx"":110,""dy"":-61,""t"":14689},{""x"":1550,""y"":759,""dx"":99,""dy"":-62,""t"":14725},{""x"":1561,""y"":784,""dx"":110,""dy"":-37,""t"":14757},{""x"":1565,""y"":803,""dx"":114,""dy"":-18,""t"":14791},{""x"":1550,""y"":800,""dx"":99,""dy"":-21,""t"":14824},{""x"":1572,""y"":817,""dx"":121,""dy"":-4,""t"":14861},{""x"":1551,""y"":805,""dx"":100,""dy"":-16,""t"":14893},{""x"":1577,""y"":813,""dx"":126,""dy"":-8,""t"":14927},{""x"":1557,""y"":802,""dx"":106,""dy"":-19,""t"":14962},{""x"":1575,""y"":802,""dx"":124,""dy"":-19,""t"":14997}]]","[27.11864406779661,64.40677966101694,100,61.016949152542374,96.61016949152543]","[{""x"":13.745762711864407,""y"":231.135593220339,""r"":49.169698934471015},{""x"":-2.9152542372881354,""y"":192.16949152542372,""r"":31.225564994431856},{""x"":-95.0677966101695,""y"":-44.016949152542374,""r"":29.036589464362358},{""x"":179.8135593220339,""y"":-56.33898305084746,""r"":55.28291342804566},{""x"":155.5593220338983,""y"":-47.440677966101696,""r"":31.101233082055785}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
