"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","4714","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","4720","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8491","0.0-2.0-0.0","","","","","3768","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","11649","0.0-2.0-1.0","","","","","3157","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","12393","0.0-3.0","","","","","741"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","40159","0.0-4.0","","","","","","","","","2149","","","","","","","","","","","","","","","",""
"","html-button-response","6","41289","0.0-5.0-0.0","","","","","1128","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","54229","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","55128","0.0-5.0-2.0","","","","","899","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","73016","0.0-5.0-3.0","","","","","","","","","","[[{""x"":457,""y"":279,""dx"":-34,""dy"":-2,""t"":990},{""x"":447,""y"":282,""dx"":-44,""dy"":1,""t"":1022},{""x"":442,""y"":273,""dx"":-49,""dy"":-8,""t"":1057},{""x"":458,""y"":270,""dx"":-33,""dy"":-11,""t"":1091},{""x"":464,""y"":273,""dx"":-27,""dy"":-8,""t"":1126},{""x"":466,""y"":268,""dx"":-25,""dy"":-13,""t"":1159},{""x"":461,""y"":274,""dx"":-30,""dy"":-7,""t"":1194},{""x"":460,""y"":279,""dx"":-31,""dy"":-2,""t"":1227},{""x"":462,""y"":269,""dx"":-29,""dy"":-12,""t"":1263},{""x"":472,""y"":271,""dx"":-19,""dy"":-10,""t"":1296},{""x"":470,""y"":271,""dx"":-21,""dy"":-10,""t"":1330},{""x"":470,""y"":276,""dx"":-21,""dy"":-5,""t"":1364},{""x"":473,""y"":273,""dx"":-18,""dy"":-8,""t"":1398},{""x"":475,""y"":271,""dx"":-16,""dy"":-10,""t"":1430},{""x"":490,""y"":264,""dx"":-1,""dy"":-17,""t"":1465},{""x"":493,""y"":268,""dx"":2,""dy"":-13,""t"":1499},{""x"":489,""y"":256,""dx"":-2,""dy"":-25,""t"":1535},{""x"":489,""y"":238,""dx"":-2,""dy"":-43,""t"":1568},{""x"":497,""y"":228,""dx"":6,""dy"":-53,""t"":1602},{""x"":506,""y"":221,""dx"":15,""dy"":-60,""t"":1636},{""x"":520,""y"":204,""dx"":29,""dy"":-77,""t"":1670},{""x"":532,""y"":190,""dx"":41,""dy"":-91,""t"":1704},{""x"":554,""y"":193,""dx"":63,""dy"":-88,""t"":1738},{""x"":548,""y"":225,""dx"":57,""dy"":-56,""t"":1772},{""x"":534,""y"":239,""dx"":43,""dy"":-42,""t"":1807},{""x"":506,""y"":245,""dx"":15,""dy"":-36,""t"":1840},{""x"":479,""y"":251,""dx"":-12,""dy"":-30,""t"":1874},{""x"":471,""y"":256,""dx"":-20,""dy"":-25,""t"":1908},{""x"":461,""y"":264,""dx"":-30,""dy"":-17,""t"":1942},{""x"":453,""y"":264,""dx"":-38,""dy"":-17,""t"":1976},{""x"":451,""y"":266,""dx"":-40,""dy"":-15,""t"":2009},{""x"":446,""y"":268,""dx"":-45,""dy"":-13,""t"":2044},{""x"":458,""y"":270,""dx"":-33,""dy"":-11,""t"":2078},{""x"":453,""y"":270,""dx"":-38,""dy"":-11,""t"":2112},{""x"":453,""y"":266,""dx"":-38,""dy"":-15,""t"":2147},{""x"":446,""y"":252,""dx"":-45,""dy"":-29,""t"":2180},{""x"":427,""y"":250,""dx"":-64,""dy"":-31,""t"":2214},{""x"":421,""y"":240,""dx"":-70,""dy"":-41,""t"":2248},{""x"":437,""y"":253,""dx"":-54,""dy"":-28,""t"":2282},{""x"":448,""y"":255,""dx"":-43,""dy"":-26,""t"":2318},{""x"":452,""y"":257,""dx"":-39,""dy"":-24,""t"":2351},{""x"":456,""y"":255,""dx"":-35,""dy"":-26,""t"":2384},{""x"":448,""y"":245,""dx"":-43,""dy"":-36,""t"":2418},{""x"":460,""y"":239,""dx"":-31,""dy"":-42,""t"":2452},{""x"":465,""y"":251,""dx"":-26,""dy"":-30,""t"":2486},{""x"":487,""y"":260,""dx"":-4,""dy"":-21,""t"":2521},{""x"":497,""y"":262,""dx"":6,""dy"":-19,""t"":2554},{""x"":473,""y"":250,""dx"":-18,""dy"":-31,""t"":2588},{""x"":490,""y"":226,""dx"":-1,""dy"":-55,""t"":2620},{""x"":480,""y"":229,""dx"":-11,""dy"":-52,""t"":2657},{""x"":463,""y"":232,""dx"":-28,""dy"":-49,""t"":2690},{""x"":454,""y"":236,""dx"":-37,""dy"":-45,""t"":2724},{""x"":472,""y"":235,""dx"":-19,""dy"":-46,""t"":2758},{""x"":497,""y"":241,""dx"":6,""dy"":-40,""t"":2791},{""x"":510,""y"":250,""dx"":19,""dy"":-31,""t"":2826},{""x"":521,""y"":246,""dx"":30,""dy"":-35,""t"":2860},{""x"":531,""y"":253,""dx"":40,""dy"":-28,""t"":2896},{""x"":500,""y"":253,""dx"":9,""dy"":-28,""t"":2928},{""x"":477,""y"":251,""dx"":-14,""dy"":-30,""t"":2962},{""x"":459,""y"":257,""dx"":-32,""dy"":-24,""t"":2996}],[{""x"":1708,""y"":222,""dx"":257,""dy"":-59,""t"":4015},{""x"":1694,""y"":225,""dx"":243,""dy"":-56,""t"":4050},{""x"":1686,""y"":223,""dx"":235,""dy"":-58,""t"":4084},{""x"":1674,""y"":223,""dx"":223,""dy"":-58,""t"":4117},{""x"":1653,""y"":218,""dx"":202,""dy"":-63,""t"":4152},{""x"":1652,""y"":216,""dx"":201,""dy"":-65,""t"":4186},{""x"":1646,""y"":222,""dx"":195,""dy"":-59,""t"":4221},{""x"":1647,""y"":217,""dx"":196,""dy"":-64,""t"":4254},{""x"":1649,""y"":211,""dx"":198,""dy"":-70,""t"":4288},{""x"":1638,""y"":214,""dx"":187,""dy"":-67,""t"":4322},{""x"":1634,""y"":212,""dx"":183,""dy"":-69,""t"":4357},{""x"":1641,""y"":222,""dx"":190,""dy"":-59,""t"":4390},{""x"":1647,""y"":227,""dx"":196,""dy"":-54,""t"":4424},{""x"":1651,""y"":240,""dx"":200,""dy"":-41,""t"":4457},{""x"":1651,""y"":250,""dx"":200,""dy"":-31,""t"":4492},{""x"":1643,""y"":243,""dx"":192,""dy"":-38,""t"":4526},{""x"":1640,""y"":252,""dx"":189,""dy"":-29,""t"":4560},{""x"":1639,""y"":260,""dx"":188,""dy"":-21,""t"":4591},{""x"":1639,""y"":268,""dx"":188,""dy"":-13,""t"":4628},{""x"":1640,""y"":274,""dx"":189,""dy"":-7,""t"":4662},{""x"":1631,""y"":268,""dx"":180,""dy"":-13,""t"":4697},{""x"":1624,""y"":254,""dx"":173,""dy"":-27,""t"":4730},{""x"":1634,""y"":257,""dx"":183,""dy"":-24,""t"":4763},{""x"":1629,""y"":254,""dx"":178,""dy"":-27,""t"":4798},{""x"":1625,""y"":259,""dx"":174,""dy"":-22,""t"":4832},{""x"":1618,""y"":261,""dx"":167,""dy"":-20,""t"":4865},{""x"":1623,""y"":269,""dx"":172,""dy"":-12,""t"":4900},{""x"":1632,""y"":246,""dx"":181,""dy"":-35,""t"":4934},{""x"":1635,""y"":252,""dx"":184,""dy"":-29,""t"":4970},{""x"":1637,""y"":258,""dx"":186,""dy"":-23,""t"":5000},{""x"":1655,""y"":276,""dx"":204,""dy"":-5,""t"":5035},{""x"":1656,""y"":272,""dx"":205,""dy"":-9,""t"":5071},{""x"":1652,""y"":280,""dx"":201,""dy"":-1,""t"":5105},{""x"":1637,""y"":271,""dx"":186,""dy"":-10,""t"":5139},{""x"":1635,""y"":293,""dx"":184,""dy"":12,""t"":5172},{""x"":1649,""y"":290,""dx"":198,""dy"":9,""t"":5207},{""x"":1664,""y"":308,""dx"":213,""dy"":27,""t"":5240},{""x"":1665,""y"":334,""dx"":214,""dy"":53,""t"":5274},{""x"":1671,""y"":348,""dx"":220,""dy"":67,""t"":5309},{""x"":1657,""y"":345,""dx"":206,""dy"":64,""t"":5342},{""x"":1654,""y"":356,""dx"":203,""dy"":75,""t"":5376},{""x"":1655,""y"":348,""dx"":204,""dy"":67,""t"":5410},{""x"":1661,""y"":322,""dx"":210,""dy"":41,""t"":5447},{""x"":1614,""y"":328,""dx"":163,""dy"":47,""t"":5478},{""x"":1620,""y"":331,""dx"":169,""dy"":50,""t"":5512},{""x"":1599,""y"":291,""dx"":148,""dy"":10,""t"":5546},{""x"":1593,""y"":283,""dx"":142,""dy"":2,""t"":5579},{""x"":1572,""y"":257,""dx"":121,""dy"":-24,""t"":5614},{""x"":1559,""y"":250,""dx"":108,""dy"":-31,""t"":5647},{""x"":1566,""y"":214,""dx"":115,""dy"":-67,""t"":5682},{""x"":1546,""y"":214,""dx"":95,""dy"":-67,""t"":5715},{""x"":1551,""y"":206,""dx"":100,""dy"":-75,""t"":5750},{""x"":1561,""y"":213,""dx"":110,""dy"":-68,""t"":5785},{""x"":1574,""y"":209,""dx"":123,""dy"":-72,""t"":5818},{""x"":1573,""y"":216,""dx"":122,""dy"":-65,""t"":5852},{""x"":1570,""y"":211,""dx"":119,""dy"":-70,""t"":5887},{""x"":1574,""y"":213,""dx"":123,""dy"":-68,""t"":5920},{""x"":1569,""y"":227,""dx"":118,""dy"":-54,""t"":5954},{""x"":1575,""y"":236,""dx"":124,""dy"":-45,""t"":5988}],[{""x"":984,""y"":456,""dx"":13,""dy"":-95,""t"":7008},{""x"":995,""y"":459,""dx"":24,""dy"":-92,""t"":7042},{""x"":1004,""y"":435,""dx"":33,""dy"":-116,""t"":7076},{""x"":1008,""y"":438,""dx"":37,""dy"":-113,""t"":7109},{""x"":1014,""y"":436,""dx"":43,""dy"":-115,""t"":7145},{""x"":1004,""y"":459,""dx"":33,""dy"":-92,""t"":7179},{""x"":1014,""y"":463,""dx"":43,""dy"":-88,""t"":7212},{""x"":1006,""y"":460,""dx"":35,""dy"":-91,""t"":7246},{""x"":1013,""y"":464,""dx"":42,""dy"":-87,""t"":7280},{""x"":982,""y"":450,""dx"":11,""dy"":-101,""t"":7314},{""x"":984,""y"":459,""dx"":13,""dy"":-92,""t"":7349},{""x"":994,""y"":440,""dx"":23,""dy"":-111,""t"":7382},{""x"":1006,""y"":450,""dx"":35,""dy"":-101,""t"":7415},{""x"":1013,""y"":466,""dx"":42,""dy"":-85,""t"":7449},{""x"":1006,""y"":479,""dx"":35,""dy"":-72,""t"":7484},{""x"":1003,""y"":444,""dx"":32,""dy"":-107,""t"":7518},{""x"":996,""y"":418,""dx"":25,""dy"":-133,""t"":7552},{""x"":1003,""y"":397,""dx"":32,""dy"":-154,""t"":7586},{""x"":1018,""y"":404,""dx"":47,""dy"":-147,""t"":7620},{""x"":1014,""y"":424,""dx"":43,""dy"":-127,""t"":7654},{""x"":1013,""y"":402,""dx"":42,""dy"":-149,""t"":7688},{""x"":1006,""y"":396,""dx"":35,""dy"":-155,""t"":7723},{""x"":995,""y"":392,""dx"":24,""dy"":-159,""t"":7755},{""x"":979,""y"":373,""dx"":8,""dy"":-178,""t"":7790},{""x"":972,""y"":365,""dx"":1,""dy"":-186,""t"":7825},{""x"":965,""y"":376,""dx"":-6,""dy"":-175,""t"":7858},{""x"":957,""y"":388,""dx"":-14,""dy"":-163,""t"":7892},{""x"":952,""y"":438,""dx"":-19,""dy"":-113,""t"":7926},{""x"":953,""y"":477,""dx"":-18,""dy"":-74,""t"":7960},{""x"":966,""y"":484,""dx"":-5,""dy"":-67,""t"":7993},{""x"":967,""y"":481,""dx"":-4,""dy"":-70,""t"":8028},{""x"":970,""y"":465,""dx"":-1,""dy"":-86,""t"":8061},{""x"":988,""y"":445,""dx"":17,""dy"":-106,""t"":8097},{""x"":984,""y"":445,""dx"":13,""dy"":-106,""t"":8130},{""x"":994,""y"":430,""dx"":23,""dy"":-121,""t"":8161},{""x"":960,""y"":427,""dx"":-11,""dy"":-124,""t"":8198},{""x"":951,""y"":422,""dx"":-20,""dy"":-129,""t"":8232},{""x"":959,""y"":410,""dx"":-12,""dy"":-141,""t"":8265},{""x"":945,""y"":421,""dx"":-26,""dy"":-130,""t"":8299},{""x"":959,""y"":416,""dx"":-12,""dy"":-135,""t"":8334},{""x"":944,""y"":427,""dx"":-27,""dy"":-124,""t"":8369},{""x"":952,""y"":423,""dx"":-19,""dy"":-128,""t"":8402},{""x"":932,""y"":428,""dx"":-39,""dy"":-123,""t"":8437},{""x"":950,""y"":417,""dx"":-21,""dy"":-134,""t"":8471},{""x"":940,""y"":428,""dx"":-31,""dy"":-123,""t"":8503},{""x"":948,""y"":433,""dx"":-23,""dy"":-118,""t"":8538},{""x"":962,""y"":423,""dx"":-9,""dy"":-128,""t"":8573},{""x"":958,""y"":423,""dx"":-13,""dy"":-128,""t"":8606},{""x"":948,""y"":428,""dx"":-23,""dy"":-123,""t"":8640},{""x"":961,""y"":435,""dx"":-10,""dy"":-116,""t"":8674},{""x"":938,""y"":440,""dx"":-33,""dy"":-111,""t"":8708},{""x"":932,""y"":454,""dx"":-39,""dy"":-97,""t"":8742},{""x"":938,""y"":467,""dx"":-33,""dy"":-84,""t"":8776},{""x"":944,""y"":486,""dx"":-27,""dy"":-65,""t"":8810},{""x"":962,""y"":485,""dx"":-9,""dy"":-66,""t"":8844},{""x"":969,""y"":484,""dx"":-2,""dy"":-67,""t"":8878},{""x"":980,""y"":476,""dx"":9,""dy"":-75,""t"":8912},{""x"":966,""y"":470,""dx"":-5,""dy"":-81,""t"":8946},{""x"":974,""y"":486,""dx"":3,""dy"":-65,""t"":8980},{""x"":967,""y"":468,""dx"":-4,""dy"":-83,""t"":9013}],[{""x"":594,""y"":701,""dx"":103,""dy"":-120,""t"":10034},{""x"":591,""y"":722,""dx"":100,""dy"":-99,""t"":10068},{""x"":592,""y"":744,""dx"":101,""dy"":-77,""t"":10102},{""x"":611,""y"":771,""dx"":120,""dy"":-50,""t"":10136},{""x"":627,""y"":793,""dx"":136,""dy"":-28,""t"":10168},{""x"":643,""y"":780,""dx"":152,""dy"":-41,""t"":10204},{""x"":661,""y"":759,""dx"":170,""dy"":-62,""t"":10239},{""x"":671,""y"":734,""dx"":180,""dy"":-87,""t"":10273},{""x"":683,""y"":731,""dx"":192,""dy"":-90,""t"":10307},{""x"":689,""y"":730,""dx"":198,""dy"":-91,""t"":10340},{""x"":705,""y"":732,""dx"":214,""dy"":-89,""t"":10373},{""x"":718,""y"":711,""dx"":227,""dy"":-110,""t"":10408},{""x"":723,""y"":709,""dx"":232,""dy"":-112,""t"":10442},{""x"":724,""y"":705,""dx"":233,""dy"":-116,""t"":10476},{""x"":718,""y"":720,""dx"":227,""dy"":-101,""t"":10510},{""x"":714,""y"":705,""dx"":223,""dy"":-116,""t"":10544},{""x"":694,""y"":702,""dx"":203,""dy"":-119,""t"":10578},{""x"":668,""y"":707,""dx"":177,""dy"":-114,""t"":10612},{""x"":637,""y"":683,""dx"":146,""dy"":-138,""t"":10646},{""x"":608,""y"":675,""dx"":117,""dy"":-146,""t"":10680},{""x"":593,""y"":692,""dx"":102,""dy"":-129,""t"":10714},{""x"":587,""y"":655,""dx"":96,""dy"":-166,""t"":10747},{""x"":572,""y"":673,""dx"":81,""dy"":-148,""t"":10782},{""x"":587,""y"":682,""dx"":96,""dy"":-139,""t"":10816},{""x"":575,""y"":685,""dx"":84,""dy"":-136,""t"":10849},{""x"":626,""y"":701,""dx"":135,""dy"":-120,""t"":10883},{""x"":656,""y"":690,""dx"":165,""dy"":-131,""t"":10918},{""x"":656,""y"":693,""dx"":165,""dy"":-128,""t"":10952},{""x"":663,""y"":683,""dx"":172,""dy"":-138,""t"":10986},{""x"":680,""y"":688,""dx"":189,""dy"":-133,""t"":11021},{""x"":680,""y"":683,""dx"":189,""dy"":-138,""t"":11054},{""x"":695,""y"":695,""dx"":204,""dy"":-126,""t"":11089},{""x"":699,""y"":688,""dx"":208,""dy"":-133,""t"":11122},{""x"":707,""y"":700,""dx"":216,""dy"":-121,""t"":11157},{""x"":671,""y"":730,""dx"":180,""dy"":-91,""t"":11189},{""x"":625,""y"":721,""dx"":134,""dy"":-100,""t"":11224},{""x"":583,""y"":704,""dx"":92,""dy"":-117,""t"":11258},{""x"":552,""y"":698,""dx"":61,""dy"":-123,""t"":11292},{""x"":527,""y"":692,""dx"":36,""dy"":-129,""t"":11323},{""x"":496,""y"":687,""dx"":5,""dy"":-134,""t"":11360},{""x"":482,""y"":686,""dx"":-9,""dy"":-135,""t"":11393},{""x"":466,""y"":675,""dx"":-25,""dy"":-146,""t"":11428},{""x"":445,""y"":681,""dx"":-46,""dy"":-140,""t"":11463},{""x"":440,""y"":684,""dx"":-51,""dy"":-137,""t"":11496},{""x"":436,""y"":683,""dx"":-55,""dy"":-138,""t"":11530},{""x"":448,""y"":714,""dx"":-43,""dy"":-107,""t"":11564},{""x"":474,""y"":752,""dx"":-17,""dy"":-69,""t"":11597},{""x"":514,""y"":730,""dx"":23,""dy"":-91,""t"":11632},{""x"":526,""y"":769,""dx"":35,""dy"":-52,""t"":11665},{""x"":536,""y"":807,""dx"":45,""dy"":-14,""t"":11702},{""x"":544,""y"":838,""dx"":53,""dy"":17,""t"":11731},{""x"":538,""y"":864,""dx"":47,""dy"":43,""t"":11767},{""x"":534,""y"":896,""dx"":43,""dy"":75,""t"":11802},{""x"":519,""y"":869,""dx"":28,""dy"":48,""t"":11835},{""x"":524,""y"":899,""dx"":33,""dy"":78,""t"":11869},{""x"":527,""y"":914,""dx"":36,""dy"":93,""t"":11904},{""x"":536,""y"":908,""dx"":45,""dy"":87,""t"":11938},{""x"":545,""y"":907,""dx"":54,""dy"":86,""t"":11973},{""x"":601,""y"":877,""dx"":110,""dy"":56,""t"":12006},{""x"":605,""y"":874,""dx"":114,""dy"":53,""t"":12040}],[{""x"":1314,""y"":620,""dx"":-137,""dy"":-201,""t"":13060},{""x"":1330,""y"":626,""dx"":-121,""dy"":-195,""t"":13094},{""x"":1301,""y"":697,""dx"":-150,""dy"":-124,""t"":13128},{""x"":1314,""y"":688,""dx"":-137,""dy"":-133,""t"":13162},{""x"":1333,""y"":703,""dx"":-118,""dy"":-118,""t"":13195},{""x"":1350,""y"":713,""dx"":-101,""dy"":-108,""t"":13230},{""x"":1367,""y"":714,""dx"":-84,""dy"":-107,""t"":13264},{""x"":1385,""y"":718,""dx"":-66,""dy"":-103,""t"":13298},{""x"":1388,""y"":734,""dx"":-63,""dy"":-87,""t"":13330},{""x"":1401,""y"":709,""dx"":-50,""dy"":-112,""t"":13365},{""x"":1404,""y"":702,""dx"":-47,""dy"":-119,""t"":13400},{""x"":1417,""y"":702,""dx"":-34,""dy"":-119,""t"":13434},{""x"":1413,""y"":715,""dx"":-38,""dy"":-106,""t"":13467},{""x"":1418,""y"":720,""dx"":-33,""dy"":-101,""t"":13501},{""x"":1407,""y"":729,""dx"":-44,""dy"":-92,""t"":13536},{""x"":1404,""y"":730,""dx"":-47,""dy"":-91,""t"":13571},{""x"":1410,""y"":729,""dx"":-41,""dy"":-92,""t"":13604},{""x"":1412,""y"":716,""dx"":-39,""dy"":-105,""t"":13638},{""x"":1413,""y"":709,""dx"":-38,""dy"":-112,""t"":13672},{""x"":1408,""y"":703,""dx"":-43,""dy"":-118,""t"":13706},{""x"":1409,""y"":714,""dx"":-42,""dy"":-107,""t"":13737},{""x"":1406,""y"":714,""dx"":-45,""dy"":-107,""t"":13774},{""x"":1400,""y"":705,""dx"":-51,""dy"":-116,""t"":13808},{""x"":1401,""y"":704,""dx"":-50,""dy"":-117,""t"":13842},{""x"":1388,""y"":700,""dx"":-63,""dy"":-121,""t"":13877},{""x"":1378,""y"":694,""dx"":-73,""dy"":-127,""t"":13911},{""x"":1386,""y"":680,""dx"":-65,""dy"":-141,""t"":13944},{""x"":1374,""y"":676,""dx"":-77,""dy"":-145,""t"":13978},{""x"":1372,""y"":673,""dx"":-79,""dy"":-148,""t"":14012},{""x"":1370,""y"":681,""dx"":-81,""dy"":-140,""t"":14048},{""x"":1369,""y"":680,""dx"":-82,""dy"":-141,""t"":14079},{""x"":1357,""y"":673,""dx"":-94,""dy"":-148,""t"":14114},{""x"":1359,""y"":700,""dx"":-92,""dy"":-121,""t"":14148},{""x"":1346,""y"":692,""dx"":-105,""dy"":-129,""t"":14182},{""x"":1360,""y"":706,""dx"":-91,""dy"":-115,""t"":14215},{""x"":1360,""y"":713,""dx"":-91,""dy"":-108,""t"":14250},{""x"":1359,""y"":701,""dx"":-92,""dy"":-120,""t"":14283},{""x"":1360,""y"":700,""dx"":-91,""dy"":-121,""t"":14318},{""x"":1345,""y"":699,""dx"":-106,""dy"":-122,""t"":14352},{""x"":1350,""y"":701,""dx"":-101,""dy"":-120,""t"":14387},{""x"":1332,""y"":714,""dx"":-119,""dy"":-107,""t"":14420},{""x"":1319,""y"":710,""dx"":-132,""dy"":-111,""t"":14454},{""x"":1330,""y"":721,""dx"":-121,""dy"":-100,""t"":14488},{""x"":1343,""y"":738,""dx"":-108,""dy"":-83,""t"":14522},{""x"":1351,""y"":744,""dx"":-100,""dy"":-77,""t"":14555},{""x"":1361,""y"":743,""dx"":-90,""dy"":-78,""t"":14590},{""x"":1349,""y"":754,""dx"":-102,""dy"":-67,""t"":14624},{""x"":1337,""y"":773,""dx"":-114,""dy"":-48,""t"":14658},{""x"":1337,""y"":798,""dx"":-114,""dy"":-23,""t"":14692},{""x"":1357,""y"":769,""dx"":-94,""dy"":-52,""t"":14726},{""x"":1352,""y"":758,""dx"":-99,""dy"":-63,""t"":14761},{""x"":1355,""y"":765,""dx"":-96,""dy"":-56,""t"":14794},{""x"":1346,""y"":791,""dx"":-105,""dy"":-30,""t"":14828},{""x"":1334,""y"":804,""dx"":-117,""dy"":-17,""t"":14862},{""x"":1325,""y"":815,""dx"":-126,""dy"":-6,""t"":14893},{""x"":1314,""y"":824,""dx"":-137,""dy"":3,""t"":14930},{""x"":1320,""y"":767,""dx"":-131,""dy"":-54,""t"":14964},{""x"":1337,""y"":785,""dx"":-114,""dy"":-36,""t"":14998},{""x"":1325,""y"":792,""dx"":-126,""dy"":-29,""t"":15032}]]","[100,62.71186440677966,100,66.66666666666666,96.61016949152543]","[{""x"":-15.483333333333333,""y"":-28.45,""r"":37.08781808087394},{""x"":177.59322033898306,""y"":-24.06779661016949,""r"":45.12619478643725},{""x"":5.016666666666667,""y"":-112.08333333333333,""r"":52.35404028970201},{""x"":108.01666666666667,""y"":-81.31666666666666,""r"":140.24478582299486},{""x"":-87.23728813559322,""y"":-99.84745762711864,""r"":43.943664805404346}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
