"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2759","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2764","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5913","0.0-2.0-0.0","","","","","3146","{""name"":""范雨祥"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","6969","0.0-2.0-1.0","","","","","1055","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","7609","0.0-3.0","","","","","638"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","28718","0.0-4.0","","","","","","","","","1497","","","","","","","","","","","","","","","","",""
"","html-button-response","6","29665","0.0-5.0-0.0","","","","","945","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","43715","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","44688","0.0-5.0-2.0","","","","","973","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","61712","0.0-5.0-3.0","","","","","","","","","","[[{""x"":487,""y"":296,""dx"":-4,""dy"":15,""t"":990},{""x"":503,""y"":304,""dx"":12,""dy"":23,""t"":1024},{""x"":505,""y"":314,""dx"":14,""dy"":33,""t"":1058},{""x"":501,""y"":327,""dx"":10,""dy"":46,""t"":1092},{""x"":505,""y"":342,""dx"":14,""dy"":61,""t"":1126},{""x"":509,""y"":354,""dx"":18,""dy"":73,""t"":1158},{""x"":500,""y"":362,""dx"":9,""dy"":81,""t"":1193},{""x"":508,""y"":363,""dx"":17,""dy"":82,""t"":1228},{""x"":513,""y"":359,""dx"":22,""dy"":78,""t"":1262},{""x"":516,""y"":367,""dx"":25,""dy"":86,""t"":1296},{""x"":513,""y"":364,""dx"":22,""dy"":83,""t"":1329},{""x"":503,""y"":354,""dx"":12,""dy"":73,""t"":1364},{""x"":506,""y"":348,""dx"":15,""dy"":67,""t"":1398},{""x"":515,""y"":352,""dx"":24,""dy"":71,""t"":1432},{""x"":513,""y"":360,""dx"":22,""dy"":79,""t"":1466},{""x"":495,""y"":362,""dx"":4,""dy"":81,""t"":1501},{""x"":495,""y"":370,""dx"":4,""dy"":89,""t"":1534},{""x"":498,""y"":368,""dx"":7,""dy"":87,""t"":1565},{""x"":497,""y"":350,""dx"":6,""dy"":69,""t"":1602},{""x"":489,""y"":362,""dx"":-2,""dy"":81,""t"":1635},{""x"":501,""y"":368,""dx"":10,""dy"":87,""t"":1670},{""x"":512,""y"":354,""dx"":21,""dy"":73,""t"":1704},{""x"":522,""y"":355,""dx"":31,""dy"":74,""t"":1739},{""x"":534,""y"":336,""dx"":43,""dy"":55,""t"":1772},{""x"":529,""y"":335,""dx"":38,""dy"":54,""t"":1807},{""x"":542,""y"":299,""dx"":51,""dy"":18,""t"":1839},{""x"":546,""y"":292,""dx"":55,""dy"":11,""t"":1875},{""x"":547,""y"":261,""dx"":56,""dy"":-20,""t"":1908},{""x"":555,""y"":233,""dx"":64,""dy"":-48,""t"":1942},{""x"":555,""y"":214,""dx"":64,""dy"":-67,""t"":1975},{""x"":556,""y"":213,""dx"":65,""dy"":-68,""t"":2010},{""x"":555,""y"":242,""dx"":64,""dy"":-39,""t"":2045},{""x"":550,""y"":195,""dx"":59,""dy"":-86,""t"":2078},{""x"":554,""y"":210,""dx"":63,""dy"":-71,""t"":2113},{""x"":549,""y"":233,""dx"":58,""dy"":-48,""t"":2146},{""x"":546,""y"":225,""dx"":55,""dy"":-56,""t"":2179},{""x"":546,""y"":216,""dx"":55,""dy"":-65,""t"":2214},{""x"":547,""y"":213,""dx"":56,""dy"":-68,""t"":2248},{""x"":543,""y"":211,""dx"":52,""dy"":-70,""t"":2281},{""x"":536,""y"":207,""dx"":45,""dy"":-74,""t"":2316},{""x"":542,""y"":254,""dx"":51,""dy"":-27,""t"":2350},{""x"":543,""y"":265,""dx"":52,""dy"":-16,""t"":2385},{""x"":551,""y"":236,""dx"":60,""dy"":-45,""t"":2419},{""x"":547,""y"":213,""dx"":56,""dy"":-68,""t"":2452},{""x"":544,""y"":196,""dx"":53,""dy"":-85,""t"":2486},{""x"":542,""y"":175,""dx"":51,""dy"":-106,""t"":2520},{""x"":540,""y"":154,""dx"":49,""dy"":-127,""t"":2554},{""x"":533,""y"":191,""dx"":42,""dy"":-90,""t"":2587},{""x"":537,""y"":206,""dx"":46,""dy"":-75,""t"":2622},{""x"":527,""y"":202,""dx"":36,""dy"":-79,""t"":2656},{""x"":541,""y"":199,""dx"":50,""dy"":-82,""t"":2690},{""x"":536,""y"":232,""dx"":45,""dy"":-49,""t"":2723},{""x"":532,""y"":260,""dx"":41,""dy"":-21,""t"":2755},{""x"":537,""y"":274,""dx"":46,""dy"":-7,""t"":2792},{""x"":519,""y"":286,""dx"":28,""dy"":5,""t"":2826},{""x"":530,""y"":247,""dx"":39,""dy"":-34,""t"":2861},{""x"":529,""y"":233,""dx"":38,""dy"":-48,""t"":2894},{""x"":535,""y"":222,""dx"":44,""dy"":-59,""t"":2928},{""x"":532,""y"":212,""dx"":41,""dy"":-69,""t"":2962},{""x"":542,""y"":216,""dx"":51,""dy"":-65,""t"":2996}],[{""x"":1495,""y"":430,""dx"":44,""dy"":149,""t"":4016},{""x"":1474,""y"":448,""dx"":23,""dy"":167,""t"":4050},{""x"":1467,""y"":452,""dx"":16,""dy"":171,""t"":4084},{""x"":1442,""y"":449,""dx"":-9,""dy"":168,""t"":4118},{""x"":1429,""y"":435,""dx"":-22,""dy"":154,""t"":4152},{""x"":1426,""y"":427,""dx"":-25,""dy"":146,""t"":4185},{""x"":1426,""y"":442,""dx"":-25,""dy"":161,""t"":4219},{""x"":1424,""y"":423,""dx"":-27,""dy"":142,""t"":4254},{""x"":1419,""y"":405,""dx"":-32,""dy"":124,""t"":4288},{""x"":1414,""y"":394,""dx"":-37,""dy"":113,""t"":4322},{""x"":1414,""y"":399,""dx"":-37,""dy"":118,""t"":4356},{""x"":1412,""y"":414,""dx"":-39,""dy"":133,""t"":4390},{""x"":1407,""y"":403,""dx"":-44,""dy"":122,""t"":4424},{""x"":1402,""y"":400,""dx"":-49,""dy"":119,""t"":4457},{""x"":1402,""y"":389,""dx"":-49,""dy"":108,""t"":4492},{""x"":1394,""y"":397,""dx"":-57,""dy"":116,""t"":4527},{""x"":1395,""y"":415,""dx"":-56,""dy"":134,""t"":4560},{""x"":1387,""y"":424,""dx"":-64,""dy"":143,""t"":4593},{""x"":1398,""y"":458,""dx"":-53,""dy"":177,""t"":4628},{""x"":1401,""y"":472,""dx"":-50,""dy"":191,""t"":4661},{""x"":1399,""y"":464,""dx"":-52,""dy"":183,""t"":4695},{""x"":1402,""y"":474,""dx"":-49,""dy"":193,""t"":4728},{""x"":1395,""y"":460,""dx"":-56,""dy"":179,""t"":4764},{""x"":1392,""y"":432,""dx"":-59,""dy"":151,""t"":4799},{""x"":1397,""y"":420,""dx"":-54,""dy"":139,""t"":4832},{""x"":1396,""y"":397,""dx"":-55,""dy"":116,""t"":4865},{""x"":1393,""y"":375,""dx"":-58,""dy"":94,""t"":4899},{""x"":1388,""y"":360,""dx"":-63,""dy"":79,""t"":4934},{""x"":1388,""y"":350,""dx"":-63,""dy"":69,""t"":4968},{""x"":1390,""y"":367,""dx"":-61,""dy"":86,""t"":5002},{""x"":1394,""y"":406,""dx"":-57,""dy"":125,""t"":5035},{""x"":1398,""y"":407,""dx"":-53,""dy"":126,""t"":5070},{""x"":1405,""y"":433,""dx"":-46,""dy"":152,""t"":5104},{""x"":1416,""y"":458,""dx"":-35,""dy"":177,""t"":5137},{""x"":1418,""y"":458,""dx"":-33,""dy"":177,""t"":5172},{""x"":1426,""y"":458,""dx"":-25,""dy"":177,""t"":5205},{""x"":1416,""y"":423,""dx"":-35,""dy"":142,""t"":5240},{""x"":1418,""y"":414,""dx"":-33,""dy"":133,""t"":5274},{""x"":1425,""y"":430,""dx"":-26,""dy"":149,""t"":5308},{""x"":1437,""y"":424,""dx"":-14,""dy"":143,""t"":5342},{""x"":1439,""y"":409,""dx"":-12,""dy"":128,""t"":5377},{""x"":1444,""y"":436,""dx"":-7,""dy"":155,""t"":5410},{""x"":1443,""y"":443,""dx"":-8,""dy"":162,""t"":5443},{""x"":1444,""y"":455,""dx"":-7,""dy"":174,""t"":5478},{""x"":1443,""y"":442,""dx"":-8,""dy"":161,""t"":5512},{""x"":1443,""y"":426,""dx"":-8,""dy"":145,""t"":5545},{""x"":1429,""y"":445,""dx"":-22,""dy"":164,""t"":5580},{""x"":1423,""y"":436,""dx"":-28,""dy"":155,""t"":5613},{""x"":1420,""y"":430,""dx"":-31,""dy"":149,""t"":5647},{""x"":1429,""y"":410,""dx"":-22,""dy"":129,""t"":5682},{""x"":1431,""y"":419,""dx"":-20,""dy"":138,""t"":5715},{""x"":1432,""y"":419,""dx"":-19,""dy"":138,""t"":5750},{""x"":1434,""y"":416,""dx"":-17,""dy"":135,""t"":5784},{""x"":1428,""y"":414,""dx"":-23,""dy"":133,""t"":5818},{""x"":1420,""y"":415,""dx"":-31,""dy"":134,""t"":5852},{""x"":1410,""y"":423,""dx"":-41,""dy"":142,""t"":5885},{""x"":1413,""y"":414,""dx"":-38,""dy"":133,""t"":5920},{""x"":1419,""y"":420,""dx"":-32,""dy"":139,""t"":5955},{""x"":1417,""y"":416,""dx"":-34,""dy"":135,""t"":5988}],[{""x"":867,""y"":638,""dx"":-104,""dy"":87,""t"":7042},{""x"":863,""y"":580,""dx"":-108,""dy"":29,""t"":7076},{""x"":852,""y"":534,""dx"":-119,""dy"":-17,""t"":7109},{""x"":854,""y"":546,""dx"":-117,""dy"":-5,""t"":7144},{""x"":857,""y"":542,""dx"":-114,""dy"":-9,""t"":7178},{""x"":856,""y"":536,""dx"":-115,""dy"":-15,""t"":7213},{""x"":855,""y"":555,""dx"":-116,""dy"":4,""t"":7246},{""x"":852,""y"":541,""dx"":-119,""dy"":-10,""t"":7280},{""x"":869,""y"":516,""dx"":-102,""dy"":-35,""t"":7314},{""x"":868,""y"":530,""dx"":-103,""dy"":-21,""t"":7348},{""x"":853,""y"":541,""dx"":-118,""dy"":-10,""t"":7382},{""x"":851,""y"":519,""dx"":-120,""dy"":-32,""t"":7415},{""x"":855,""y"":525,""dx"":-116,""dy"":-26,""t"":7450},{""x"":867,""y"":534,""dx"":-104,""dy"":-17,""t"":7484},{""x"":866,""y"":555,""dx"":-105,""dy"":4,""t"":7518},{""x"":868,""y"":577,""dx"":-103,""dy"":26,""t"":7552},{""x"":861,""y"":547,""dx"":-110,""dy"":-4,""t"":7585},{""x"":847,""y"":556,""dx"":-124,""dy"":5,""t"":7620},{""x"":862,""y"":531,""dx"":-109,""dy"":-20,""t"":7654},{""x"":835,""y"":522,""dx"":-136,""dy"":-29,""t"":7688},{""x"":877,""y"":517,""dx"":-94,""dy"":-34,""t"":7722},{""x"":905,""y"":522,""dx"":-66,""dy"":-29,""t"":7757},{""x"":935,""y"":534,""dx"":-36,""dy"":-17,""t"":7790},{""x"":955,""y"":525,""dx"":-16,""dy"":-26,""t"":7824},{""x"":981,""y"":538,""dx"":10,""dy"":-13,""t"":7858},{""x"":974,""y"":549,""dx"":3,""dy"":-2,""t"":7892},{""x"":973,""y"":558,""dx"":2,""dy"":7,""t"":7926},{""x"":968,""y"":551,""dx"":-3,""dy"":0,""t"":7960},{""x"":967,""y"":557,""dx"":-4,""dy"":6,""t"":7994},{""x"":976,""y"":557,""dx"":5,""dy"":6,""t"":8028},{""x"":959,""y"":529,""dx"":-12,""dy"":-22,""t"":8062},{""x"":974,""y"":534,""dx"":3,""dy"":-17,""t"":8095},{""x"":945,""y"":515,""dx"":-26,""dy"":-36,""t"":8130},{""x"":941,""y"":509,""dx"":-30,""dy"":-42,""t"":8164},{""x"":954,""y"":522,""dx"":-17,""dy"":-29,""t"":8198},{""x"":962,""y"":529,""dx"":-9,""dy"":-22,""t"":8232},{""x"":970,""y"":517,""dx"":-1,""dy"":-34,""t"":8265},{""x"":977,""y"":507,""dx"":6,""dy"":-44,""t"":8298},{""x"":959,""y"":473,""dx"":-12,""dy"":-78,""t"":8334},{""x"":964,""y"":469,""dx"":-7,""dy"":-82,""t"":8455},{""x"":965,""y"":473,""dx"":-6,""dy"":-78,""t"":8473},{""x"":963,""y"":529,""dx"":-8,""dy"":-22,""t"":8505},{""x"":962,""y"":533,""dx"":-9,""dy"":-18,""t"":8538},{""x"":959,""y"":529,""dx"":-12,""dy"":-22,""t"":8571},{""x"":924,""y"":528,""dx"":-47,""dy"":-23,""t"":8605},{""x"":900,""y"":518,""dx"":-71,""dy"":-33,""t"":8640},{""x"":919,""y"":533,""dx"":-52,""dy"":-18,""t"":8674},{""x"":884,""y"":519,""dx"":-87,""dy"":-32,""t"":8708},{""x"":856,""y"":532,""dx"":-115,""dy"":-19,""t"":8741},{""x"":868,""y"":570,""dx"":-103,""dy"":19,""t"":8776},{""x"":847,""y"":582,""dx"":-124,""dy"":31,""t"":8810},{""x"":844,""y"":611,""dx"":-127,""dy"":60,""t"":8845},{""x"":846,""y"":662,""dx"":-125,""dy"":111,""t"":8878},{""x"":840,""y"":618,""dx"":-131,""dy"":67,""t"":8911},{""x"":852,""y"":637,""dx"":-119,""dy"":86,""t"":8946},{""x"":852,""y"":662,""dx"":-119,""dy"":111,""t"":8980},{""x"":856,""y"":677,""dx"":-115,""dy"":126,""t"":9014}],[{""x"":402,""y"":564,""dx"":-89,""dy"":-257,""t"":10034},{""x"":402,""y"":555,""dx"":-89,""dy"":-266,""t"":10067},{""x"":406,""y"":549,""dx"":-85,""dy"":-272,""t"":10102},{""x"":408,""y"":547,""dx"":-83,""dy"":-274,""t"":10135},{""x"":424,""y"":565,""dx"":-67,""dy"":-256,""t"":10170},{""x"":436,""y"":563,""dx"":-55,""dy"":-258,""t"":10204},{""x"":437,""y"":562,""dx"":-54,""dy"":-259,""t"":10237},{""x"":433,""y"":565,""dx"":-58,""dy"":-256,""t"":10272},{""x"":439,""y"":566,""dx"":-52,""dy"":-255,""t"":10303},{""x"":450,""y"":589,""dx"":-41,""dy"":-232,""t"":10339},{""x"":453,""y"":581,""dx"":-38,""dy"":-240,""t"":10374},{""x"":454,""y"":572,""dx"":-37,""dy"":-249,""t"":10409},{""x"":454,""y"":570,""dx"":-37,""dy"":-251,""t"":10441},{""x"":456,""y"":567,""dx"":-35,""dy"":-254,""t"":10475},{""x"":464,""y"":582,""dx"":-27,""dy"":-239,""t"":10510},{""x"":461,""y"":572,""dx"":-30,""dy"":-249,""t"":10544},{""x"":473,""y"":579,""dx"":-18,""dy"":-242,""t"":10578},{""x"":467,""y"":572,""dx"":-24,""dy"":-249,""t"":10612},{""x"":464,""y"":564,""dx"":-27,""dy"":-257,""t"":10646},{""x"":462,""y"":568,""dx"":-29,""dy"":-253,""t"":10681},{""x"":465,""y"":568,""dx"":-26,""dy"":-253,""t"":10713},{""x"":461,""y"":556,""dx"":-30,""dy"":-265,""t"":10748},{""x"":458,""y"":549,""dx"":-33,""dy"":-272,""t"":10782},{""x"":451,""y"":544,""dx"":-40,""dy"":-277,""t"":10816},{""x"":452,""y"":549,""dx"":-39,""dy"":-272,""t"":10851},{""x"":445,""y"":569,""dx"":-46,""dy"":-252,""t"":10884},{""x"":458,""y"":570,""dx"":-33,""dy"":-251,""t"":10918},{""x"":463,""y"":582,""dx"":-28,""dy"":-239,""t"":10951},{""x"":469,""y"":576,""dx"":-22,""dy"":-245,""t"":10986},{""x"":468,""y"":554,""dx"":-23,""dy"":-267,""t"":11020},{""x"":473,""y"":564,""dx"":-18,""dy"":-257,""t"":11055},{""x"":478,""y"":586,""dx"":-13,""dy"":-235,""t"":11088},{""x"":470,""y"":597,""dx"":-21,""dy"":-224,""t"":11121},{""x"":465,""y"":615,""dx"":-26,""dy"":-206,""t"":11156},{""x"":458,""y"":609,""dx"":-33,""dy"":-212,""t"":11190},{""x"":458,""y"":623,""dx"":-33,""dy"":-198,""t"":11224},{""x"":461,""y"":629,""dx"":-30,""dy"":-192,""t"":11258},{""x"":453,""y"":631,""dx"":-38,""dy"":-190,""t"":11292},{""x"":440,""y"":614,""dx"":-51,""dy"":-207,""t"":11326},{""x"":424,""y"":631,""dx"":-67,""dy"":-190,""t"":11360},{""x"":418,""y"":637,""dx"":-73,""dy"":-184,""t"":11393},{""x"":416,""y"":640,""dx"":-75,""dy"":-181,""t"":11427},{""x"":412,""y"":641,""dx"":-79,""dy"":-180,""t"":11460},{""x"":412,""y"":612,""dx"":-79,""dy"":-209,""t"":11495},{""x"":403,""y"":624,""dx"":-88,""dy"":-197,""t"":11531},{""x"":402,""y"":629,""dx"":-89,""dy"":-192,""t"":11564},{""x"":400,""y"":588,""dx"":-91,""dy"":-233,""t"":11598},{""x"":411,""y"":586,""dx"":-80,""dy"":-235,""t"":11632},{""x"":406,""y"":548,""dx"":-85,""dy"":-273,""t"":11666},{""x"":410,""y"":573,""dx"":-81,""dy"":-248,""t"":11699},{""x"":420,""y"":580,""dx"":-71,""dy"":-241,""t"":11735},{""x"":426,""y"":608,""dx"":-65,""dy"":-213,""t"":11767},{""x"":425,""y"":638,""dx"":-66,""dy"":-183,""t"":11802},{""x"":427,""y"":623,""dx"":-64,""dy"":-198,""t"":11835},{""x"":426,""y"":654,""dx"":-65,""dy"":-167,""t"":11868},{""x"":420,""y"":648,""dx"":-71,""dy"":-173,""t"":11904},{""x"":417,""y"":667,""dx"":-74,""dy"":-154,""t"":11937},{""x"":420,""y"":683,""dx"":-71,""dy"":-138,""t"":11973},{""x"":427,""y"":654,""dx"":-64,""dy"":-167,""t"":12005},{""x"":438,""y"":642,""dx"":-53,""dy"":-179,""t"":12040}],[{""x"":1441,""y"":784,""dx"":-10,""dy"":-37,""t"":13060},{""x"":1421,""y"":775,""dx"":-30,""dy"":-46,""t"":13093},{""x"":1400,""y"":775,""dx"":-51,""dy"":-46,""t"":13127},{""x"":1392,""y"":761,""dx"":-59,""dy"":-60,""t"":13161},{""x"":1373,""y"":763,""dx"":-78,""dy"":-58,""t"":13196},{""x"":1386,""y"":768,""dx"":-65,""dy"":-53,""t"":13229},{""x"":1370,""y"":770,""dx"":-81,""dy"":-51,""t"":13264},{""x"":1372,""y"":756,""dx"":-79,""dy"":-65,""t"":13297},{""x"":1385,""y"":741,""dx"":-66,""dy"":-80,""t"":13332},{""x"":1383,""y"":728,""dx"":-68,""dy"":-93,""t"":13366},{""x"":1390,""y"":731,""dx"":-61,""dy"":-90,""t"":13400},{""x"":1374,""y"":723,""dx"":-77,""dy"":-98,""t"":13433},{""x"":1359,""y"":716,""dx"":-92,""dy"":-105,""t"":13465},{""x"":1372,""y"":710,""dx"":-79,""dy"":-111,""t"":13502},{""x"":1381,""y"":712,""dx"":-70,""dy"":-109,""t"":13535},{""x"":1389,""y"":707,""dx"":-62,""dy"":-114,""t"":13570},{""x"":1391,""y"":707,""dx"":-60,""dy"":-114,""t"":13603},{""x"":1402,""y"":726,""dx"":-49,""dy"":-95,""t"":13637},{""x"":1396,""y"":739,""dx"":-55,""dy"":-82,""t"":13672},{""x"":1387,""y"":748,""dx"":-64,""dy"":-73,""t"":13706},{""x"":1379,""y"":758,""dx"":-72,""dy"":-63,""t"":13740},{""x"":1369,""y"":761,""dx"":-82,""dy"":-60,""t"":13774},{""x"":1368,""y"":757,""dx"":-83,""dy"":-64,""t"":13808},{""x"":1384,""y"":738,""dx"":-67,""dy"":-83,""t"":13842},{""x"":1389,""y"":739,""dx"":-62,""dy"":-82,""t"":13876},{""x"":1392,""y"":732,""dx"":-59,""dy"":-89,""t"":13910},{""x"":1402,""y"":739,""dx"":-49,""dy"":-82,""t"":13944},{""x"":1402,""y"":724,""dx"":-49,""dy"":-97,""t"":13978},{""x"":1403,""y"":726,""dx"":-48,""dy"":-95,""t"":14011},{""x"":1400,""y"":718,""dx"":-51,""dy"":-103,""t"":14046},{""x"":1385,""y"":708,""dx"":-66,""dy"":-113,""t"":14080},{""x"":1392,""y"":706,""dx"":-59,""dy"":-115,""t"":14114},{""x"":1375,""y"":716,""dx"":-76,""dy"":-105,""t"":14147},{""x"":1374,""y"":738,""dx"":-77,""dy"":-83,""t"":14182},{""x"":1378,""y"":729,""dx"":-73,""dy"":-92,""t"":14217},{""x"":1389,""y"":730,""dx"":-62,""dy"":-91,""t"":14250},{""x"":1402,""y"":734,""dx"":-49,""dy"":-87,""t"":14284},{""x"":1396,""y"":751,""dx"":-55,""dy"":-70,""t"":14318},{""x"":1387,""y"":765,""dx"":-64,""dy"":-56,""t"":14352},{""x"":1390,""y"":753,""dx"":-61,""dy"":-68,""t"":14385},{""x"":1395,""y"":753,""dx"":-56,""dy"":-68,""t"":14421},{""x"":1401,""y"":750,""dx"":-50,""dy"":-71,""t"":14454},{""x"":1379,""y"":762,""dx"":-72,""dy"":-59,""t"":14487},{""x"":1383,""y"":764,""dx"":-68,""dy"":-57,""t"":14522},{""x"":1384,""y"":747,""dx"":-67,""dy"":-74,""t"":14556},{""x"":1390,""y"":757,""dx"":-61,""dy"":-64,""t"":14590},{""x"":1401,""y"":748,""dx"":-50,""dy"":-73,""t"":14623},{""x"":1394,""y"":752,""dx"":-57,""dy"":-69,""t"":14658},{""x"":1403,""y"":748,""dx"":-48,""dy"":-73,""t"":14692},{""x"":1412,""y"":753,""dx"":-39,""dy"":-68,""t"":14725},{""x"":1417,""y"":753,""dx"":-34,""dy"":-68,""t"":14760},{""x"":1415,""y"":756,""dx"":-36,""dy"":-65,""t"":14794},{""x"":1420,""y"":757,""dx"":-31,""dy"":-64,""t"":14828},{""x"":1409,""y"":774,""dx"":-42,""dy"":-47,""t"":14862},{""x"":1411,""y"":763,""dx"":-40,""dy"":-58,""t"":14896},{""x"":1406,""y"":799,""dx"":-45,""dy"":-22,""t"":14930},{""x"":1387,""y"":805,""dx"":-64,""dy"":-16,""t"":14964},{""x"":1389,""y"":795,""dx"":-62,""dy"":-26,""t"":14997},{""x"":1391,""y"":786,""dx"":-60,""dy"":-35,""t"":15030}]]","[100,100,100,20,100]","[{""x"":36.25,""y"":-3.283333333333333,""r"":103.29919196328065},{""x"":-32.66101694915254,""y"":142.28813559322035,""r"":25.120279459102733},{""x"":-69.05263157894737,""y"":-4.508771929824562,""r"":57.24032321201393},{""x"":-51.81666666666667,""y"":-228.61666666666667,""r"":54.12104907978275},{""x"":-59.355932203389834,""y"":-73.8135593220339,""r"":22.735593473047384}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.21","validate","","","","","","","","","","",""
