"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","3876","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3881","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","7746","0.0-2.0-0.0","","","","","3860","{""name"":""黎钰"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9322","0.0-2.0-1.0","","","","","1575","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","9866","0.0-3.0","","","","","542"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","15854","0.0-4.0","","","","","","","","","1458","","","","","","","","","","","","","","","","",""
"","html-button-response","6","16666","0.0-5.0-0.0","","","","","810","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","27262","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","28394","0.0-5.0-2.0","","","","","1131","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","46178","0.0-5.0-3.0","","","","","","","","","","[[{""x"":486,""y"":272,""dx"":-5,""dy"":-9,""t"":990},{""x"":492,""y"":270,""dx"":1,""dy"":-11,""t"":1024},{""x"":471,""y"":266,""dx"":-20,""dy"":-15,""t"":1058},{""x"":451,""y"":265,""dx"":-40,""dy"":-16,""t"":1092},{""x"":470,""y"":268,""dx"":-21,""dy"":-13,""t"":1126},{""x"":451,""y"":264,""dx"":-40,""dy"":-17,""t"":1161},{""x"":439,""y"":267,""dx"":-52,""dy"":-14,""t"":1195},{""x"":434,""y"":268,""dx"":-57,""dy"":-13,""t"":1228},{""x"":430,""y"":275,""dx"":-61,""dy"":-6,""t"":1262},{""x"":431,""y"":274,""dx"":-60,""dy"":-7,""t"":1297},{""x"":434,""y"":276,""dx"":-57,""dy"":-5,""t"":1331},{""x"":451,""y"":279,""dx"":-40,""dy"":-2,""t"":1364},{""x"":446,""y"":264,""dx"":-45,""dy"":-17,""t"":1399},{""x"":440,""y"":254,""dx"":-51,""dy"":-27,""t"":1433},{""x"":441,""y"":255,""dx"":-50,""dy"":-26,""t"":1466},{""x"":433,""y"":256,""dx"":-58,""dy"":-25,""t"":1501},{""x"":433,""y"":264,""dx"":-58,""dy"":-17,""t"":1534},{""x"":440,""y"":267,""dx"":-51,""dy"":-14,""t"":1568},{""x"":437,""y"":268,""dx"":-54,""dy"":-13,""t"":1603},{""x"":440,""y"":273,""dx"":-51,""dy"":-8,""t"":1636},{""x"":442,""y"":272,""dx"":-49,""dy"":-9,""t"":1670},{""x"":449,""y"":282,""dx"":-42,""dy"":1,""t"":1705},{""x"":454,""y"":279,""dx"":-37,""dy"":-2,""t"":1739},{""x"":452,""y"":277,""dx"":-39,""dy"":-4,""t"":1772},{""x"":455,""y"":273,""dx"":-36,""dy"":-8,""t"":1806},{""x"":456,""y"":266,""dx"":-35,""dy"":-15,""t"":1840},{""x"":457,""y"":274,""dx"":-34,""dy"":-7,""t"":1874},{""x"":447,""y"":269,""dx"":-44,""dy"":-12,""t"":1908},{""x"":460,""y"":276,""dx"":-31,""dy"":-5,""t"":1941},{""x"":462,""y"":277,""dx"":-29,""dy"":-4,""t"":1976},{""x"":457,""y"":273,""dx"":-34,""dy"":-8,""t"":2010},{""x"":459,""y"":257,""dx"":-32,""dy"":-24,""t"":2043},{""x"":466,""y"":266,""dx"":-25,""dy"":-15,""t"":2077},{""x"":467,""y"":269,""dx"":-24,""dy"":-12,""t"":2113},{""x"":467,""y"":272,""dx"":-24,""dy"":-9,""t"":2147},{""x"":460,""y"":269,""dx"":-31,""dy"":-12,""t"":2180},{""x"":460,""y"":277,""dx"":-31,""dy"":-4,""t"":2214},{""x"":460,""y"":284,""dx"":-31,""dy"":3,""t"":2246},{""x"":470,""y"":284,""dx"":-21,""dy"":3,""t"":2282},{""x"":476,""y"":290,""dx"":-15,""dy"":9,""t"":2316},{""x"":476,""y"":293,""dx"":-15,""dy"":12,""t"":2350},{""x"":470,""y"":296,""dx"":-21,""dy"":15,""t"":2384},{""x"":471,""y"":297,""dx"":-20,""dy"":16,""t"":2418},{""x"":464,""y"":292,""dx"":-27,""dy"":11,""t"":2452},{""x"":463,""y"":293,""dx"":-28,""dy"":12,""t"":2485},{""x"":457,""y"":296,""dx"":-34,""dy"":15,""t"":2519},{""x"":464,""y"":286,""dx"":-27,""dy"":5,""t"":2554},{""x"":474,""y"":284,""dx"":-17,""dy"":3,""t"":2589},{""x"":476,""y"":283,""dx"":-15,""dy"":2,""t"":2622},{""x"":472,""y"":282,""dx"":-19,""dy"":1,""t"":2656},{""x"":470,""y"":281,""dx"":-21,""dy"":0,""t"":2691},{""x"":476,""y"":283,""dx"":-15,""dy"":2,""t"":2724},{""x"":472,""y"":279,""dx"":-19,""dy"":-2,""t"":2757},{""x"":486,""y"":290,""dx"":-5,""dy"":9,""t"":2792},{""x"":478,""y"":292,""dx"":-13,""dy"":11,""t"":2825},{""x"":481,""y"":280,""dx"":-10,""dy"":-1,""t"":2859},{""x"":494,""y"":285,""dx"":3,""dy"":4,""t"":2894},{""x"":501,""y"":274,""dx"":10,""dy"":-7,""t"":2928},{""x"":494,""y"":273,""dx"":3,""dy"":-8,""t"":2963}],[{""x"":1490,""y"":339,""dx"":39,""dy"":58,""t"":4016},{""x"":1458,""y"":337,""dx"":7,""dy"":56,""t"":4050},{""x"":1493,""y"":336,""dx"":42,""dy"":55,""t"":4084},{""x"":1466,""y"":330,""dx"":15,""dy"":49,""t"":4118},{""x"":1437,""y"":339,""dx"":-14,""dy"":58,""t"":4152},{""x"":1431,""y"":324,""dx"":-20,""dy"":43,""t"":4183},{""x"":1420,""y"":350,""dx"":-31,""dy"":69,""t"":4220},{""x"":1383,""y"":364,""dx"":-68,""dy"":83,""t"":4254},{""x"":1374,""y"":374,""dx"":-77,""dy"":93,""t"":4289},{""x"":1405,""y"":379,""dx"":-46,""dy"":98,""t"":4321},{""x"":1425,""y"":381,""dx"":-26,""dy"":100,""t"":4356},{""x"":1423,""y"":390,""dx"":-28,""dy"":109,""t"":4391},{""x"":1419,""y"":388,""dx"":-32,""dy"":107,""t"":4424},{""x"":1413,""y"":385,""dx"":-38,""dy"":104,""t"":4458},{""x"":1445,""y"":378,""dx"":-6,""dy"":97,""t"":4492},{""x"":1427,""y"":382,""dx"":-24,""dy"":101,""t"":4526},{""x"":1414,""y"":384,""dx"":-37,""dy"":103,""t"":4561},{""x"":1411,""y"":383,""dx"":-40,""dy"":102,""t"":4595},{""x"":1401,""y"":381,""dx"":-50,""dy"":100,""t"":4628},{""x"":1382,""y"":382,""dx"":-69,""dy"":101,""t"":4661},{""x"":1382,""y"":378,""dx"":-69,""dy"":97,""t"":4696},{""x"":1374,""y"":379,""dx"":-77,""dy"":98,""t"":4729},{""x"":1372,""y"":373,""dx"":-79,""dy"":92,""t"":4764},{""x"":1395,""y"":353,""dx"":-56,""dy"":72,""t"":4798},{""x"":1402,""y"":353,""dx"":-49,""dy"":72,""t"":4832},{""x"":1411,""y"":344,""dx"":-40,""dy"":63,""t"":4866},{""x"":1406,""y"":348,""dx"":-45,""dy"":67,""t"":4900},{""x"":1407,""y"":338,""dx"":-44,""dy"":57,""t"":4934},{""x"":1403,""y"":343,""dx"":-48,""dy"":62,""t"":4968},{""x"":1435,""y"":342,""dx"":-16,""dy"":61,""t"":5001},{""x"":1436,""y"":354,""dx"":-15,""dy"":73,""t"":5036},{""x"":1423,""y"":355,""dx"":-28,""dy"":74,""t"":5070},{""x"":1418,""y"":355,""dx"":-33,""dy"":74,""t"":5105},{""x"":1446,""y"":350,""dx"":-5,""dy"":69,""t"":5138},{""x"":1441,""y"":351,""dx"":-10,""dy"":70,""t"":5172},{""x"":1467,""y"":351,""dx"":16,""dy"":70,""t"":5206},{""x"":1444,""y"":359,""dx"":-7,""dy"":78,""t"":5241},{""x"":1439,""y"":366,""dx"":-12,""dy"":85,""t"":5275},{""x"":1461,""y"":344,""dx"":10,""dy"":63,""t"":5308},{""x"":1425,""y"":361,""dx"":-26,""dy"":80,""t"":5342},{""x"":1409,""y"":364,""dx"":-42,""dy"":83,""t"":5375},{""x"":1419,""y"":355,""dx"":-32,""dy"":74,""t"":5411},{""x"":1421,""y"":348,""dx"":-30,""dy"":67,""t"":5444},{""x"":1417,""y"":349,""dx"":-34,""dy"":68,""t"":5477},{""x"":1415,""y"":336,""dx"":-36,""dy"":55,""t"":5512},{""x"":1421,""y"":336,""dx"":-30,""dy"":55,""t"":5547},{""x"":1412,""y"":333,""dx"":-39,""dy"":52,""t"":5580},{""x"":1414,""y"":340,""dx"":-37,""dy"":59,""t"":5614},{""x"":1411,""y"":355,""dx"":-40,""dy"":74,""t"":5648},{""x"":1406,""y"":350,""dx"":-45,""dy"":69,""t"":5682},{""x"":1413,""y"":346,""dx"":-38,""dy"":65,""t"":5716},{""x"":1410,""y"":355,""dx"":-41,""dy"":74,""t"":5749},{""x"":1408,""y"":362,""dx"":-43,""dy"":81,""t"":5781},{""x"":1415,""y"":373,""dx"":-36,""dy"":92,""t"":5818},{""x"":1418,""y"":368,""dx"":-33,""dy"":87,""t"":5852},{""x"":1415,""y"":363,""dx"":-36,""dy"":82,""t"":5886},{""x"":1414,""y"":357,""dx"":-37,""dy"":76,""t"":5920},{""x"":1441,""y"":341,""dx"":-10,""dy"":60,""t"":5954},{""x"":1439,""y"":340,""dx"":-12,""dy"":59,""t"":5989}],[{""x"":1006,""y"":584,""dx"":35,""dy"":33,""t"":7043},{""x"":1014,""y"":587,""dx"":43,""dy"":36,""t"":7076},{""x"":1022,""y"":595,""dx"":51,""dy"":44,""t"":7110},{""x"":1022,""y"":608,""dx"":51,""dy"":57,""t"":7144},{""x"":1030,""y"":615,""dx"":59,""dy"":64,""t"":7179},{""x"":1025,""y"":610,""dx"":54,""dy"":59,""t"":7212},{""x"":1034,""y"":597,""dx"":63,""dy"":46,""t"":7246},{""x"":1038,""y"":601,""dx"":67,""dy"":50,""t"":7280},{""x"":1037,""y"":594,""dx"":66,""dy"":43,""t"":7314},{""x"":1007,""y"":598,""dx"":36,""dy"":47,""t"":7346},{""x"":1013,""y"":579,""dx"":42,""dy"":28,""t"":7382},{""x"":1015,""y"":562,""dx"":44,""dy"":11,""t"":7416},{""x"":1013,""y"":564,""dx"":42,""dy"":13,""t"":7451},{""x"":1007,""y"":551,""dx"":36,""dy"":0,""t"":7485},{""x"":1005,""y"":537,""dx"":34,""dy"":-14,""t"":7517},{""x"":1015,""y"":532,""dx"":44,""dy"":-19,""t"":7552},{""x"":1025,""y"":536,""dx"":54,""dy"":-15,""t"":7587},{""x"":1022,""y"":534,""dx"":51,""dy"":-17,""t"":7620},{""x"":1028,""y"":536,""dx"":57,""dy"":-15,""t"":7655},{""x"":1033,""y"":526,""dx"":62,""dy"":-25,""t"":7689},{""x"":1044,""y"":516,""dx"":73,""dy"":-35,""t"":7722},{""x"":1053,""y"":509,""dx"":82,""dy"":-42,""t"":7754},{""x"":1051,""y"":491,""dx"":80,""dy"":-60,""t"":7790},{""x"":1040,""y"":503,""dx"":69,""dy"":-48,""t"":7824},{""x"":1033,""y"":511,""dx"":62,""dy"":-40,""t"":7858},{""x"":1038,""y"":537,""dx"":67,""dy"":-14,""t"":7892},{""x"":1028,""y"":546,""dx"":57,""dy"":-5,""t"":7926},{""x"":1037,""y"":540,""dx"":66,""dy"":-11,""t"":7960},{""x"":1037,""y"":536,""dx"":66,""dy"":-15,""t"":7994},{""x"":1036,""y"":547,""dx"":65,""dy"":-4,""t"":8029},{""x"":1023,""y"":524,""dx"":52,""dy"":-27,""t"":8062},{""x"":1020,""y"":501,""dx"":49,""dy"":-50,""t"":8097},{""x"":1037,""y"":514,""dx"":66,""dy"":-37,""t"":8130},{""x"":1026,""y"":519,""dx"":55,""dy"":-32,""t"":8164},{""x"":1038,""y"":584,""dx"":67,""dy"":33,""t"":8198},{""x"":1065,""y"":682,""dx"":94,""dy"":131,""t"":8232},{""x"":1120,""y"":787,""dx"":149,""dy"":236,""t"":8266},{""x"":1116,""y"":843,""dx"":145,""dy"":292,""t"":8300},{""x"":1097,""y"":885,""dx"":126,""dy"":334,""t"":8334},{""x"":1077,""y"":914,""dx"":106,""dy"":363,""t"":8369},{""x"":1052,""y"":919,""dx"":81,""dy"":368,""t"":8402},{""x"":1043,""y"":911,""dx"":72,""dy"":360,""t"":8436},{""x"":1041,""y"":887,""dx"":70,""dy"":336,""t"":8471},{""x"":1043,""y"":872,""dx"":72,""dy"":321,""t"":8503},{""x"":1022,""y"":835,""dx"":51,""dy"":284,""t"":8539},{""x"":1021,""y"":812,""dx"":50,""dy"":261,""t"":8572},{""x"":1007,""y"":785,""dx"":36,""dy"":234,""t"":8606},{""x"":987,""y"":741,""dx"":16,""dy"":190,""t"":8641},{""x"":998,""y"":703,""dx"":27,""dy"":152,""t"":8674},{""x"":1011,""y"":674,""dx"":40,""dy"":123,""t"":8708},{""x"":1017,""y"":667,""dx"":46,""dy"":116,""t"":8742},{""x"":1021,""y"":643,""dx"":50,""dy"":92,""t"":8776},{""x"":1005,""y"":639,""dx"":34,""dy"":88,""t"":8810},{""x"":1025,""y"":628,""dx"":54,""dy"":77,""t"":8844},{""x"":1021,""y"":622,""dx"":50,""dy"":71,""t"":8877},{""x"":1010,""y"":615,""dx"":39,""dy"":64,""t"":8913},{""x"":1001,""y"":610,""dx"":30,""dy"":59,""t"":8943},{""x"":996,""y"":615,""dx"":25,""dy"":64,""t"":8980},{""x"":996,""y"":612,""dx"":25,""dy"":61,""t"":9015}],[{""x"":700,""y"":858,""dx"":209,""dy"":37,""t"":10033},{""x"":710,""y"":866,""dx"":219,""dy"":45,""t"":10069},{""x"":724,""y"":877,""dx"":233,""dy"":56,""t"":10101},{""x"":731,""y"":883,""dx"":240,""dy"":62,""t"":10136},{""x"":739,""y"":898,""dx"":248,""dy"":77,""t"":10170},{""x"":738,""y"":913,""dx"":247,""dy"":92,""t"":10204},{""x"":751,""y"":930,""dx"":260,""dy"":109,""t"":10239},{""x"":756,""y"":929,""dx"":265,""dy"":108,""t"":10271},{""x"":764,""y"":925,""dx"":273,""dy"":104,""t"":10305},{""x"":760,""y"":925,""dx"":269,""dy"":104,""t"":10340},{""x"":759,""y"":917,""dx"":268,""dy"":96,""t"":10374},{""x"":753,""y"":904,""dx"":262,""dy"":83,""t"":10407},{""x"":750,""y"":896,""dx"":259,""dy"":75,""t"":10443},{""x"":758,""y"":888,""dx"":267,""dy"":67,""t"":10477},{""x"":752,""y"":877,""dx"":261,""dy"":56,""t"":10509},{""x"":759,""y"":880,""dx"":268,""dy"":59,""t"":10544},{""x"":748,""y"":886,""dx"":257,""dy"":65,""t"":10579},{""x"":742,""y"":885,""dx"":251,""dy"":64,""t"":10612},{""x"":740,""y"":887,""dx"":249,""dy"":66,""t"":10646},{""x"":797,""y"":932,""dx"":306,""dy"":111,""t"":10680},{""x"":900,""y"":884,""dx"":409,""dy"":63,""t"":10714},{""x"":982,""y"":837,""dx"":491,""dy"":16,""t"":10748},{""x"":1058,""y"":839,""dx"":567,""dy"":18,""t"":10782},{""x"":1116,""y"":867,""dx"":625,""dy"":46,""t"":10817},{""x"":1153,""y"":907,""dx"":662,""dy"":86,""t"":10851},{""x"":1161,""y"":958,""dx"":670,""dy"":137,""t"":10885},{""x"":1155,""y"":993,""dx"":664,""dy"":172,""t"":10916},{""x"":1142,""y"":1034,""dx"":651,""dy"":213,""t"":10952},{""x"":1094,""y"":1053,""dx"":603,""dy"":232,""t"":10985},{""x"":1045,""y"":1075,""dx"":554,""dy"":254,""t"":11020},{""x"":1022,""y"":1085,""dx"":531,""dy"":264,""t"":11053},{""x"":1000,""y"":1074,""dx"":509,""dy"":253,""t"":11088},{""x"":979,""y"":1062,""dx"":488,""dy"":241,""t"":11122},{""x"":958,""y"":1063,""dx"":467,""dy"":242,""t"":11156},{""x"":934,""y"":1066,""dx"":443,""dy"":245,""t"":11190},{""x"":928,""y"":1072,""dx"":437,""dy"":251,""t"":11223},{""x"":920,""y"":1066,""dx"":429,""dy"":245,""t"":11257},{""x"":908,""y"":1035,""dx"":417,""dy"":214,""t"":11292},{""x"":906,""y"":1020,""dx"":415,""dy"":199,""t"":11325},{""x"":887,""y"":1003,""dx"":396,""dy"":182,""t"":11360},{""x"":865,""y"":984,""dx"":374,""dy"":163,""t"":11426},{""x"":849,""y"":954,""dx"":358,""dy"":133,""t"":11462},{""x"":840,""y"":957,""dx"":349,""dy"":136,""t"":11495},{""x"":857,""y"":939,""dx"":366,""dy"":118,""t"":11530},{""x"":824,""y"":932,""dx"":333,""dy"":111,""t"":11564},{""x"":809,""y"":923,""dx"":318,""dy"":102,""t"":11599},{""x"":791,""y"":898,""dx"":300,""dy"":77,""t"":11632},{""x"":797,""y"":868,""dx"":306,""dy"":47,""t"":11666},{""x"":788,""y"":858,""dx"":297,""dy"":37,""t"":11700},{""x"":792,""y"":841,""dx"":301,""dy"":20,""t"":11734},{""x"":790,""y"":850,""dx"":299,""dy"":29,""t"":11768},{""x"":788,""y"":838,""dx"":297,""dy"":17,""t"":11802},{""x"":789,""y"":839,""dx"":298,""dy"":18,""t"":11836},{""x"":783,""y"":832,""dx"":292,""dy"":11,""t"":11870},{""x"":770,""y"":822,""dx"":279,""dy"":1,""t"":11903},{""x"":781,""y"":834,""dx"":290,""dy"":13,""t"":11938},{""x"":759,""y"":843,""dx"":268,""dy"":22,""t"":11973},{""x"":768,""y"":852,""dx"":277,""dy"":31,""t"":12006},{""x"":762,""y"":860,""dx"":271,""dy"":39,""t"":12039}],[{""x"":1528,""y"":751,""dx"":77,""dy"":-70,""t"":13060},{""x"":1536,""y"":740,""dx"":85,""dy"":-81,""t"":13094},{""x"":1540,""y"":738,""dx"":89,""dy"":-83,""t"":13128},{""x"":1557,""y"":723,""dx"":106,""dy"":-98,""t"":13162},{""x"":1557,""y"":717,""dx"":106,""dy"":-104,""t"":13196},{""x"":1545,""y"":732,""dx"":94,""dy"":-89,""t"":13230},{""x"":1535,""y"":739,""dx"":84,""dy"":-82,""t"":13264},{""x"":1531,""y"":733,""dx"":80,""dy"":-88,""t"":13299},{""x"":1528,""y"":743,""dx"":77,""dy"":-78,""t"":13332},{""x"":1530,""y"":738,""dx"":79,""dy"":-83,""t"":13366},{""x"":1503,""y"":759,""dx"":52,""dy"":-62,""t"":13400},{""x"":1514,""y"":754,""dx"":63,""dy"":-67,""t"":13433},{""x"":1511,""y"":750,""dx"":60,""dy"":-71,""t"":13468},{""x"":1525,""y"":764,""dx"":74,""dy"":-57,""t"":13501},{""x"":1537,""y"":768,""dx"":86,""dy"":-53,""t"":13537},{""x"":1523,""y"":774,""dx"":72,""dy"":-47,""t"":13570},{""x"":1532,""y"":768,""dx"":81,""dy"":-53,""t"":13604},{""x"":1541,""y"":757,""dx"":90,""dy"":-64,""t"":13638},{""x"":1542,""y"":760,""dx"":91,""dy"":-61,""t"":13672},{""x"":1564,""y"":742,""dx"":113,""dy"":-79,""t"":13706},{""x"":1555,""y"":736,""dx"":104,""dy"":-85,""t"":13741},{""x"":1549,""y"":745,""dx"":98,""dy"":-76,""t"":13775},{""x"":1547,""y"":747,""dx"":96,""dy"":-74,""t"":13808},{""x"":1554,""y"":732,""dx"":103,""dy"":-89,""t"":13842},{""x"":1558,""y"":730,""dx"":107,""dy"":-91,""t"":13876},{""x"":1568,""y"":720,""dx"":117,""dy"":-101,""t"":13910},{""x"":1575,""y"":719,""dx"":124,""dy"":-102,""t"":13945},{""x"":1572,""y"":725,""dx"":121,""dy"":-96,""t"":13978},{""x"":1573,""y"":713,""dx"":122,""dy"":-108,""t"":14012},{""x"":1560,""y"":723,""dx"":109,""dy"":-98,""t"":14046},{""x"":1565,""y"":730,""dx"":114,""dy"":-91,""t"":14080},{""x"":1568,""y"":735,""dx"":117,""dy"":-86,""t"":14112},{""x"":1580,""y"":748,""dx"":129,""dy"":-73,""t"":14147},{""x"":1579,""y"":758,""dx"":128,""dy"":-63,""t"":14182},{""x"":1577,""y"":758,""dx"":126,""dy"":-63,""t"":14216},{""x"":1575,""y"":758,""dx"":124,""dy"":-63,""t"":14250},{""x"":1576,""y"":755,""dx"":125,""dy"":-66,""t"":14284},{""x"":1583,""y"":749,""dx"":132,""dy"":-72,""t"":14317},{""x"":1581,""y"":758,""dx"":130,""dy"":-63,""t"":14352},{""x"":1585,""y"":765,""dx"":134,""dy"":-56,""t"":14386},{""x"":1588,""y"":753,""dx"":137,""dy"":-68,""t"":14419},{""x"":1582,""y"":758,""dx"":131,""dy"":-63,""t"":14454},{""x"":1577,""y"":762,""dx"":126,""dy"":-59,""t"":14486},{""x"":1572,""y"":769,""dx"":121,""dy"":-52,""t"":14523},{""x"":1570,""y"":770,""dx"":119,""dy"":-51,""t"":14556},{""x"":1564,""y"":780,""dx"":113,""dy"":-41,""t"":14590},{""x"":1560,""y"":781,""dx"":109,""dy"":-40,""t"":14624},{""x"":1564,""y"":786,""dx"":113,""dy"":-35,""t"":14658},{""x"":1568,""y"":781,""dx"":117,""dy"":-40,""t"":14693},{""x"":1583,""y"":759,""dx"":132,""dy"":-62,""t"":14727},{""x"":1584,""y"":766,""dx"":133,""dy"":-55,""t"":14759},{""x"":1589,""y"":770,""dx"":138,""dy"":-51,""t"":14794},{""x"":1586,""y"":768,""dx"":135,""dy"":-53,""t"":14828},{""x"":1588,""y"":763,""dx"":137,""dy"":-58,""t"":14863},{""x"":1591,""y"":761,""dx"":140,""dy"":-60,""t"":14896},{""x"":1578,""y"":762,""dx"":127,""dy"":-59,""t"":14930},{""x"":1570,""y"":757,""dx"":119,""dy"":-64,""t"":14966},{""x"":1564,""y"":758,""dx"":113,""dy"":-63,""t"":14998},{""x"":1551,""y"":761,""dx"":100,""dy"":-60,""t"":15032}]]","[100,100,81.35593220338984,0,100]","[{""x"":-30.576271186440678,""y"":-5.237288135593221,""r"":17.175522222952655},{""x"":-30.28813559322034,""y"":76.1864406779661,""r"":23.582509014077008},{""x"":58.559322033898304,""y"":79.9322033898305,""r"":91.23611840671836},{""x"":362.91525423728814,""y"":105.66101694915254,""r"":113.8231011813485},{""x"":108.11864406779661,""y"":-69.83050847457628,""r"":27.014912838216233}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.30","validate","","","","","","","","","","",""
