"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2918","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2923","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","13518","0.0-2.0-0.0","","","","","10592","{""name"":""张昊"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","17045","0.0-2.0-1.0","","","","","3526","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","17461","0.0-3.0","","","","","414"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","28185","0.0-4.0","","","","","","","","","2148","","","","","","","","","","","","","","","",""
"","html-button-response","6","29038","0.0-5.0-0.0","","","","","851","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","41743","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","42652","0.0-5.0-2.0","","","","","909","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","59993","0.0-5.0-3.0","","","","","","","","","","[[{""x"":511,""y"":332,""dx"":20,""dy"":51,""t"":989},{""x"":511,""y"":359,""dx"":20,""dy"":78,""t"":1023},{""x"":517,""y"":364,""dx"":26,""dy"":83,""t"":1058},{""x"":533,""y"":349,""dx"":42,""dy"":68,""t"":1092},{""x"":543,""y"":389,""dx"":52,""dy"":108,""t"":1125},{""x"":580,""y"":361,""dx"":89,""dy"":80,""t"":1160},{""x"":577,""y"":367,""dx"":86,""dy"":86,""t"":1194},{""x"":552,""y"":407,""dx"":61,""dy"":126,""t"":1228},{""x"":565,""y"":405,""dx"":74,""dy"":124,""t"":1262},{""x"":563,""y"":423,""dx"":72,""dy"":142,""t"":1295},{""x"":560,""y"":417,""dx"":69,""dy"":136,""t"":1329},{""x"":556,""y"":414,""dx"":65,""dy"":133,""t"":1364},{""x"":530,""y"":443,""dx"":39,""dy"":162,""t"":1398},{""x"":523,""y"":403,""dx"":32,""dy"":122,""t"":1431},{""x"":523,""y"":420,""dx"":32,""dy"":139,""t"":1463},{""x"":530,""y"":438,""dx"":39,""dy"":157,""t"":1500},{""x"":540,""y"":425,""dx"":49,""dy"":144,""t"":1534},{""x"":538,""y"":424,""dx"":47,""dy"":143,""t"":1568},{""x"":563,""y"":426,""dx"":72,""dy"":145,""t"":1601},{""x"":558,""y"":439,""dx"":67,""dy"":158,""t"":1637},{""x"":547,""y"":436,""dx"":56,""dy"":155,""t"":1670},{""x"":546,""y"":397,""dx"":55,""dy"":116,""t"":1705},{""x"":561,""y"":410,""dx"":70,""dy"":129,""t"":1738},{""x"":564,""y"":418,""dx"":73,""dy"":137,""t"":1772},{""x"":554,""y"":422,""dx"":63,""dy"":141,""t"":1806},{""x"":545,""y"":425,""dx"":54,""dy"":144,""t"":1840},{""x"":541,""y"":418,""dx"":50,""dy"":137,""t"":1872},{""x"":545,""y"":421,""dx"":54,""dy"":140,""t"":1908},{""x"":553,""y"":426,""dx"":62,""dy"":145,""t"":1943},{""x"":551,""y"":424,""dx"":60,""dy"":143,""t"":1975},{""x"":538,""y"":423,""dx"":47,""dy"":142,""t"":2010},{""x"":539,""y"":426,""dx"":48,""dy"":145,""t"":2043},{""x"":537,""y"":426,""dx"":46,""dy"":145,""t"":2077},{""x"":533,""y"":428,""dx"":42,""dy"":147,""t"":2113},{""x"":522,""y"":420,""dx"":31,""dy"":139,""t"":2145},{""x"":532,""y"":398,""dx"":41,""dy"":117,""t"":2180},{""x"":519,""y"":400,""dx"":28,""dy"":119,""t"":2214},{""x"":495,""y"":390,""dx"":4,""dy"":109,""t"":2249},{""x"":478,""y"":382,""dx"":-13,""dy"":101,""t"":2282},{""x"":462,""y"":389,""dx"":-29,""dy"":108,""t"":2316},{""x"":494,""y"":387,""dx"":3,""dy"":106,""t"":2349},{""x"":492,""y"":391,""dx"":1,""dy"":110,""t"":2384},{""x"":503,""y"":410,""dx"":12,""dy"":129,""t"":2418},{""x"":500,""y"":408,""dx"":9,""dy"":127,""t"":2452},{""x"":502,""y"":424,""dx"":11,""dy"":143,""t"":2486},{""x"":511,""y"":367,""dx"":20,""dy"":86,""t"":2520},{""x"":534,""y"":388,""dx"":43,""dy"":107,""t"":2553},{""x"":543,""y"":375,""dx"":52,""dy"":94,""t"":2588},{""x"":535,""y"":369,""dx"":44,""dy"":88,""t"":2622},{""x"":523,""y"":387,""dx"":32,""dy"":106,""t"":2656},{""x"":533,""y"":397,""dx"":42,""dy"":116,""t"":2690},{""x"":527,""y"":410,""dx"":36,""dy"":129,""t"":2724},{""x"":528,""y"":410,""dx"":37,""dy"":129,""t"":2758},{""x"":535,""y"":408,""dx"":44,""dy"":127,""t"":2792},{""x"":553,""y"":406,""dx"":62,""dy"":125,""t"":2826},{""x"":565,""y"":421,""dx"":74,""dy"":140,""t"":2860},{""x"":566,""y"":422,""dx"":75,""dy"":141,""t"":2894},{""x"":559,""y"":428,""dx"":68,""dy"":147,""t"":2928},{""x"":571,""y"":433,""dx"":80,""dy"":152,""t"":2963},{""x"":527,""y"":424,""dx"":36,""dy"":143,""t"":2996}],[{""x"":1570,""y"":327,""dx"":119,""dy"":46,""t"":4016},{""x"":1564,""y"":277,""dx"":113,""dy"":-4,""t"":4050},{""x"":1550,""y"":275,""dx"":99,""dy"":-6,""t"":4084},{""x"":1548,""y"":238,""dx"":97,""dy"":-43,""t"":4118},{""x"":1525,""y"":347,""dx"":74,""dy"":66,""t"":4151},{""x"":1500,""y"":297,""dx"":49,""dy"":16,""t"":4187},{""x"":1492,""y"":281,""dx"":41,""dy"":0,""t"":4219},{""x"":1488,""y"":295,""dx"":37,""dy"":14,""t"":4255},{""x"":1458,""y"":390,""dx"":7,""dy"":109,""t"":4288},{""x"":1444,""y"":350,""dx"":-7,""dy"":69,""t"":4321},{""x"":1450,""y"":425,""dx"":-1,""dy"":144,""t"":4355},{""x"":1453,""y"":382,""dx"":2,""dy"":101,""t"":4390},{""x"":1455,""y"":384,""dx"":4,""dy"":103,""t"":4423},{""x"":1450,""y"":378,""dx"":-1,""dy"":97,""t"":4458},{""x"":1418,""y"":349,""dx"":-33,""dy"":68,""t"":4492},{""x"":1393,""y"":329,""dx"":-58,""dy"":48,""t"":4525},{""x"":1418,""y"":407,""dx"":-33,""dy"":126,""t"":4559},{""x"":1404,""y"":402,""dx"":-47,""dy"":121,""t"":4593},{""x"":1378,""y"":478,""dx"":-73,""dy"":197,""t"":4628},{""x"":1372,""y"":437,""dx"":-79,""dy"":156,""t"":4662},{""x"":1356,""y"":501,""dx"":-95,""dy"":220,""t"":4696},{""x"":1401,""y"":443,""dx"":-50,""dy"":162,""t"":4729},{""x"":1395,""y"":393,""dx"":-56,""dy"":112,""t"":4763},{""x"":1389,""y"":404,""dx"":-62,""dy"":123,""t"":4797},{""x"":1427,""y"":367,""dx"":-24,""dy"":86,""t"":4832},{""x"":1439,""y"":367,""dx"":-12,""dy"":86,""t"":4866},{""x"":1419,""y"":442,""dx"":-32,""dy"":161,""t"":4901},{""x"":1452,""y"":384,""dx"":1,""dy"":103,""t"":4933},{""x"":1473,""y"":363,""dx"":22,""dy"":82,""t"":4967},{""x"":1448,""y"":356,""dx"":-3,""dy"":75,""t"":5002},{""x"":1472,""y"":406,""dx"":21,""dy"":125,""t"":5036},{""x"":1452,""y"":381,""dx"":1,""dy"":100,""t"":5067},{""x"":1478,""y"":361,""dx"":27,""dy"":80,""t"":5104},{""x"":1454,""y"":362,""dx"":3,""dy"":81,""t"":5138},{""x"":1477,""y"":335,""dx"":26,""dy"":54,""t"":5172},{""x"":1464,""y"":334,""dx"":13,""dy"":53,""t"":5206},{""x"":1471,""y"":307,""dx"":20,""dy"":26,""t"":5239},{""x"":1471,""y"":290,""dx"":20,""dy"":9,""t"":5274},{""x"":1499,""y"":310,""dx"":48,""dy"":29,""t"":5307},{""x"":1468,""y"":310,""dx"":17,""dy"":29,""t"":5342},{""x"":1465,""y"":334,""dx"":14,""dy"":53,""t"":5375},{""x"":1488,""y"":371,""dx"":37,""dy"":90,""t"":5410},{""x"":1489,""y"":365,""dx"":38,""dy"":84,""t"":5444},{""x"":1509,""y"":343,""dx"":58,""dy"":62,""t"":5475},{""x"":1519,""y"":336,""dx"":68,""dy"":55,""t"":5511},{""x"":1525,""y"":433,""dx"":74,""dy"":152,""t"":5546},{""x"":1505,""y"":416,""dx"":54,""dy"":135,""t"":5579},{""x"":1499,""y"":474,""dx"":48,""dy"":193,""t"":5613},{""x"":1482,""y"":466,""dx"":31,""dy"":185,""t"":5648},{""x"":1470,""y"":440,""dx"":19,""dy"":159,""t"":5683},{""x"":1455,""y"":436,""dx"":4,""dy"":155,""t"":5715},{""x"":1453,""y"":418,""dx"":2,""dy"":137,""t"":5749},{""x"":1465,""y"":410,""dx"":14,""dy"":129,""t"":5784},{""x"":1496,""y"":372,""dx"":45,""dy"":91,""t"":5817},{""x"":1497,""y"":393,""dx"":46,""dy"":112,""t"":5852},{""x"":1481,""y"":363,""dx"":30,""dy"":82,""t"":5886},{""x"":1493,""y"":353,""dx"":42,""dy"":72,""t"":5920},{""x"":1508,""y"":363,""dx"":57,""dy"":82,""t"":5954},{""x"":1558,""y"":395,""dx"":107,""dy"":114,""t"":5989}],[{""x"":848,""y"":806,""dx"":-123,""dy"":255,""t"":7040},{""x"":917,""y"":732,""dx"":-54,""dy"":181,""t"":7076},{""x"":910,""y"":736,""dx"":-61,""dy"":185,""t"":7110},{""x"":913,""y"":728,""dx"":-58,""dy"":177,""t"":7143},{""x"":920,""y"":752,""dx"":-51,""dy"":201,""t"":7177},{""x"":911,""y"":756,""dx"":-60,""dy"":205,""t"":7211},{""x"":896,""y"":720,""dx"":-75,""dy"":169,""t"":7246},{""x"":842,""y"":735,""dx"":-129,""dy"":184,""t"":7281},{""x"":835,""y"":672,""dx"":-136,""dy"":121,""t"":7314},{""x"":834,""y"":676,""dx"":-137,""dy"":125,""t"":7347},{""x"":840,""y"":692,""dx"":-131,""dy"":141,""t"":7382},{""x"":838,""y"":639,""dx"":-133,""dy"":88,""t"":7416},{""x"":825,""y"":652,""dx"":-146,""dy"":101,""t"":7449},{""x"":821,""y"":658,""dx"":-150,""dy"":107,""t"":7483},{""x"":829,""y"":666,""dx"":-142,""dy"":115,""t"":7517},{""x"":836,""y"":681,""dx"":-135,""dy"":130,""t"":7551},{""x"":814,""y"":683,""dx"":-157,""dy"":132,""t"":7587},{""x"":803,""y"":678,""dx"":-168,""dy"":127,""t"":7620},{""x"":778,""y"":683,""dx"":-193,""dy"":132,""t"":7654},{""x"":790,""y"":622,""dx"":-181,""dy"":71,""t"":7688},{""x"":803,""y"":598,""dx"":-168,""dy"":47,""t"":7722},{""x"":789,""y"":614,""dx"":-182,""dy"":63,""t"":7755},{""x"":785,""y"":572,""dx"":-186,""dy"":21,""t"":7790},{""x"":844,""y"":547,""dx"":-127,""dy"":-4,""t"":7824},{""x"":859,""y"":520,""dx"":-112,""dy"":-31,""t"":7859},{""x"":879,""y"":515,""dx"":-92,""dy"":-36,""t"":7892},{""x"":876,""y"":532,""dx"":-95,""dy"":-19,""t"":7926},{""x"":925,""y"":545,""dx"":-46,""dy"":-6,""t"":7960},{""x"":917,""y"":564,""dx"":-54,""dy"":13,""t"":7993},{""x"":931,""y"":566,""dx"":-40,""dy"":15,""t"":8028},{""x"":913,""y"":570,""dx"":-58,""dy"":19,""t"":8062},{""x"":895,""y"":582,""dx"":-76,""dy"":31,""t"":8096},{""x"":916,""y"":591,""dx"":-55,""dy"":40,""t"":8130},{""x"":912,""y"":605,""dx"":-59,""dy"":54,""t"":8164},{""x"":913,""y"":625,""dx"":-58,""dy"":74,""t"":8198},{""x"":919,""y"":626,""dx"":-52,""dy"":75,""t"":8232},{""x"":896,""y"":625,""dx"":-75,""dy"":74,""t"":8265},{""x"":919,""y"":639,""dx"":-52,""dy"":88,""t"":8300},{""x"":926,""y"":648,""dx"":-45,""dy"":97,""t"":8334},{""x"":930,""y"":660,""dx"":-41,""dy"":109,""t"":8368},{""x"":914,""y"":642,""dx"":-57,""dy"":91,""t"":8402},{""x"":912,""y"":625,""dx"":-59,""dy"":74,""t"":8436},{""x"":932,""y"":644,""dx"":-39,""dy"":93,""t"":8470},{""x"":879,""y"":671,""dx"":-92,""dy"":120,""t"":8505},{""x"":866,""y"":677,""dx"":-105,""dy"":126,""t"":8537},{""x"":845,""y"":680,""dx"":-126,""dy"":129,""t"":8572},{""x"":827,""y"":682,""dx"":-144,""dy"":131,""t"":8603},{""x"":801,""y"":661,""dx"":-170,""dy"":110,""t"":8639},{""x"":796,""y"":655,""dx"":-175,""dy"":104,""t"":8674},{""x"":815,""y"":641,""dx"":-156,""dy"":90,""t"":8707},{""x"":814,""y"":635,""dx"":-157,""dy"":84,""t"":8741},{""x"":811,""y"":629,""dx"":-160,""dy"":78,""t"":8775},{""x"":829,""y"":638,""dx"":-142,""dy"":87,""t"":8809},{""x"":826,""y"":639,""dx"":-145,""dy"":88,""t"":8844},{""x"":830,""y"":633,""dx"":-141,""dy"":82,""t"":8878},{""x"":843,""y"":638,""dx"":-128,""dy"":87,""t"":8912},{""x"":838,""y"":621,""dx"":-133,""dy"":70,""t"":8980},{""x"":834,""y"":606,""dx"":-137,""dy"":55,""t"":9012}],[{""x"":579,""y"":831,""dx"":88,""dy"":10,""t"":10034},{""x"":568,""y"":862,""dx"":77,""dy"":41,""t"":10068},{""x"":594,""y"":853,""dx"":103,""dy"":32,""t"":10102},{""x"":581,""y"":853,""dx"":90,""dy"":32,""t"":10135},{""x"":606,""y"":844,""dx"":115,""dy"":23,""t"":10170},{""x"":626,""y"":836,""dx"":135,""dy"":15,""t"":10201},{""x"":613,""y"":847,""dx"":122,""dy"":26,""t"":10238},{""x"":635,""y"":829,""dx"":144,""dy"":8,""t"":10273},{""x"":611,""y"":847,""dx"":120,""dy"":26,""t"":10305},{""x"":589,""y"":859,""dx"":98,""dy"":38,""t"":10340},{""x"":596,""y"":853,""dx"":105,""dy"":32,""t"":10374},{""x"":634,""y"":826,""dx"":143,""dy"":5,""t"":10407},{""x"":602,""y"":842,""dx"":111,""dy"":21,""t"":10442},{""x"":621,""y"":850,""dx"":130,""dy"":29,""t"":10475},{""x"":617,""y"":840,""dx"":126,""dy"":19,""t"":10510},{""x"":596,""y"":855,""dx"":105,""dy"":34,""t"":10543},{""x"":600,""y"":840,""dx"":109,""dy"":19,""t"":10577},{""x"":576,""y"":853,""dx"":85,""dy"":32,""t"":10610},{""x"":541,""y"":857,""dx"":50,""dy"":36,""t"":10646},{""x"":532,""y"":871,""dx"":41,""dy"":50,""t"":10681},{""x"":537,""y"":874,""dx"":46,""dy"":53,""t"":10714},{""x"":513,""y"":880,""dx"":22,""dy"":59,""t"":10747},{""x"":525,""y"":854,""dx"":34,""dy"":33,""t"":10781},{""x"":516,""y"":817,""dx"":25,""dy"":-4,""t"":10816},{""x"":553,""y"":826,""dx"":62,""dy"":5,""t"":10850},{""x"":569,""y"":805,""dx"":78,""dy"":-16,""t"":10883},{""x"":580,""y"":832,""dx"":89,""dy"":11,""t"":10917},{""x"":557,""y"":806,""dx"":66,""dy"":-15,""t"":10951},{""x"":543,""y"":802,""dx"":52,""dy"":-19,""t"":10985},{""x"":542,""y"":799,""dx"":51,""dy"":-22,""t"":11019},{""x"":513,""y"":799,""dx"":22,""dy"":-22,""t"":11054},{""x"":492,""y"":803,""dx"":1,""dy"":-18,""t"":11088},{""x"":476,""y"":820,""dx"":-15,""dy"":-1,""t"":11122},{""x"":489,""y"":826,""dx"":-2,""dy"":5,""t"":11156},{""x"":455,""y"":831,""dx"":-36,""dy"":10,""t"":11190},{""x"":452,""y"":809,""dx"":-39,""dy"":-12,""t"":11224},{""x"":435,""y"":828,""dx"":-56,""dy"":7,""t"":11258},{""x"":447,""y"":793,""dx"":-44,""dy"":-28,""t"":11293},{""x"":453,""y"":789,""dx"":-38,""dy"":-32,""t"":11326},{""x"":466,""y"":794,""dx"":-25,""dy"":-27,""t"":11360},{""x"":462,""y"":797,""dx"":-29,""dy"":-24,""t"":11393},{""x"":503,""y"":815,""dx"":12,""dy"":-6,""t"":11427},{""x"":508,""y"":817,""dx"":17,""dy"":-4,""t"":11462},{""x"":519,""y"":840,""dx"":28,""dy"":19,""t"":11496},{""x"":538,""y"":835,""dx"":47,""dy"":14,""t"":11529},{""x"":534,""y"":863,""dx"":43,""dy"":42,""t"":11564},{""x"":568,""y"":850,""dx"":77,""dy"":29,""t"":11597},{""x"":569,""y"":827,""dx"":78,""dy"":6,""t"":11632},{""x"":558,""y"":827,""dx"":67,""dy"":6,""t"":11665},{""x"":593,""y"":818,""dx"":102,""dy"":-3,""t"":11699},{""x"":591,""y"":837,""dx"":100,""dy"":16,""t"":11734},{""x"":579,""y"":855,""dx"":88,""dy"":34,""t"":11768},{""x"":580,""y"":841,""dx"":89,""dy"":20,""t"":11802},{""x"":603,""y"":832,""dx"":112,""dy"":11,""t"":11835},{""x"":619,""y"":805,""dx"":128,""dy"":-16,""t"":11869},{""x"":657,""y"":809,""dx"":166,""dy"":-12,""t"":11904},{""x"":637,""y"":832,""dx"":146,""dy"":11,""t"":11938},{""x"":643,""y"":813,""dx"":152,""dy"":-8,""t"":11972},{""x"":628,""y"":805,""dx"":137,""dy"":-16,""t"":12006}],[{""x"":1342,""y"":766,""dx"":-109,""dy"":-55,""t"":13060},{""x"":1323,""y"":795,""dx"":-128,""dy"":-26,""t"":13093},{""x"":1376,""y"":821,""dx"":-75,""dy"":0,""t"":13128},{""x"":1373,""y"":832,""dx"":-78,""dy"":11,""t"":13162},{""x"":1342,""y"":840,""dx"":-109,""dy"":19,""t"":13196},{""x"":1312,""y"":851,""dx"":-139,""dy"":30,""t"":13230},{""x"":1296,""y"":857,""dx"":-155,""dy"":36,""t"":13263},{""x"":1298,""y"":839,""dx"":-153,""dy"":18,""t"":13299},{""x"":1312,""y"":833,""dx"":-139,""dy"":12,""t"":13333},{""x"":1330,""y"":848,""dx"":-121,""dy"":27,""t"":13366},{""x"":1339,""y"":833,""dx"":-112,""dy"":12,""t"":13400},{""x"":1348,""y"":846,""dx"":-103,""dy"":25,""t"":13433},{""x"":1360,""y"":860,""dx"":-91,""dy"":39,""t"":13468},{""x"":1354,""y"":861,""dx"":-97,""dy"":40,""t"":13502},{""x"":1351,""y"":863,""dx"":-100,""dy"":42,""t"":13536},{""x"":1345,""y"":865,""dx"":-106,""dy"":44,""t"":13570},{""x"":1342,""y"":853,""dx"":-109,""dy"":32,""t"":13603},{""x"":1316,""y"":848,""dx"":-135,""dy"":27,""t"":13637},{""x"":1295,""y"":852,""dx"":-156,""dy"":31,""t"":13671},{""x"":1299,""y"":850,""dx"":-152,""dy"":29,""t"":13707},{""x"":1305,""y"":850,""dx"":-146,""dy"":29,""t"":13739},{""x"":1311,""y"":850,""dx"":-140,""dy"":29,""t"":13771},{""x"":1310,""y"":855,""dx"":-141,""dy"":34,""t"":13808},{""x"":1314,""y"":861,""dx"":-137,""dy"":40,""t"":13841},{""x"":1301,""y"":854,""dx"":-150,""dy"":33,""t"":13876},{""x"":1289,""y"":848,""dx"":-162,""dy"":27,""t"":13910},{""x"":1316,""y"":830,""dx"":-135,""dy"":9,""t"":13943},{""x"":1328,""y"":848,""dx"":-123,""dy"":27,""t"":13978},{""x"":1343,""y"":848,""dx"":-108,""dy"":27,""t"":14011},{""x"":1359,""y"":861,""dx"":-92,""dy"":40,""t"":14046},{""x"":1384,""y"":860,""dx"":-67,""dy"":39,""t"":14080},{""x"":1374,""y"":875,""dx"":-77,""dy"":54,""t"":14114},{""x"":1393,""y"":881,""dx"":-58,""dy"":60,""t"":14147},{""x"":1415,""y"":870,""dx"":-36,""dy"":49,""t"":14179},{""x"":1410,""y"":860,""dx"":-41,""dy"":39,""t"":14217},{""x"":1373,""y"":857,""dx"":-78,""dy"":36,""t"":14250},{""x"":1395,""y"":858,""dx"":-56,""dy"":37,""t"":14283},{""x"":1395,""y"":858,""dx"":-56,""dy"":37,""t"":14318},{""x"":1424,""y"":839,""dx"":-27,""dy"":18,""t"":14352},{""x"":1428,""y"":830,""dx"":-23,""dy"":9,""t"":14386},{""x"":1438,""y"":825,""dx"":-13,""dy"":4,""t"":14420},{""x"":1435,""y"":829,""dx"":-16,""dy"":8,""t"":14455},{""x"":1447,""y"":832,""dx"":-4,""dy"":11,""t"":14488},{""x"":1448,""y"":831,""dx"":-3,""dy"":10,""t"":14522},{""x"":1456,""y"":818,""dx"":5,""dy"":-3,""t"":14555},{""x"":1472,""y"":839,""dx"":21,""dy"":18,""t"":14590},{""x"":1458,""y"":830,""dx"":7,""dy"":9,""t"":14624},{""x"":1469,""y"":818,""dx"":18,""dy"":-3,""t"":14658},{""x"":1471,""y"":822,""dx"":20,""dy"":1,""t"":14692},{""x"":1476,""y"":828,""dx"":25,""dy"":7,""t"":14725},{""x"":1499,""y"":840,""dx"":48,""dy"":19,""t"":14760},{""x"":1508,""y"":857,""dx"":57,""dy"":36,""t"":14794},{""x"":1526,""y"":855,""dx"":75,""dy"":34,""t"":14828},{""x"":1499,""y"":853,""dx"":48,""dy"":32,""t"":14862},{""x"":1461,""y"":854,""dx"":10,""dy"":33,""t"":14895},{""x"":1461,""y"":863,""dx"":10,""dy"":42,""t"":14930},{""x"":1485,""y"":865,""dx"":34,""dy"":44,""t"":14963},{""x"":1477,""y"":865,""dx"":26,""dy"":44,""t"":14997},{""x"":1458,""y"":865,""dx"":7,""dy"":44,""t"":15032}]]","[100,96.61016949152543,84.48275862068965,100,100]","[{""x"":44.6,""y"":124.81666666666666,""r"":40.06859224802032},{""x"":16.661016949152543,""y"":90.94915254237289,""r"":57.74666065675665},{""x"":-109.63793103448276,""y"":92.58620689655173,""r"":94.65568093025065},{""x"":66.94915254237289,""y"":10.40677966101695,""r"":45.306660425210964},{""x"":-65.16949152542372,""y"":24.677966101694917,""r"":71.56883773615277}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.30","validate","","","","","","","","","",""
