"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","7432","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","7439","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","13431","0.0-2.0-0.0","","","","","5986","{""name"":""syx"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","14958","0.0-2.0-1.0","","","","","1526","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","16422","0.0-3.0","","","","","1462"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","27534","0.0-4.0","","","","","","","","","2215","","","","","","","","","","","","","","","",""
"","html-button-response","6","28415","0.0-5.0-0.0","","","","","879","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","41172","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","42150","0.0-5.0-2.0","","","","","978","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","59550","0.0-5.0-3.0","","","","","","","","","","[[{""x"":469,""y"":175,""dx"":-22,""dy"":-106,""t"":989},{""x"":482,""y"":182,""dx"":-9,""dy"":-99,""t"":1024},{""x"":484,""y"":202,""dx"":-7,""dy"":-79,""t"":1058},{""x"":491,""y"":202,""dx"":0,""dy"":-79,""t"":1092},{""x"":509,""y"":207,""dx"":18,""dy"":-74,""t"":1125},{""x"":510,""y"":212,""dx"":19,""dy"":-69,""t"":1160},{""x"":507,""y"":211,""dx"":16,""dy"":-70,""t"":1194},{""x"":504,""y"":219,""dx"":13,""dy"":-62,""t"":1228},{""x"":498,""y"":219,""dx"":7,""dy"":-62,""t"":1262},{""x"":501,""y"":231,""dx"":10,""dy"":-50,""t"":1296},{""x"":503,""y"":235,""dx"":12,""dy"":-46,""t"":1330},{""x"":490,""y"":219,""dx"":-1,""dy"":-62,""t"":1365},{""x"":495,""y"":223,""dx"":4,""dy"":-58,""t"":1398},{""x"":491,""y"":209,""dx"":0,""dy"":-72,""t"":1433},{""x"":488,""y"":196,""dx"":-3,""dy"":-85,""t"":1464},{""x"":486,""y"":186,""dx"":-5,""dy"":-95,""t"":1500},{""x"":489,""y"":188,""dx"":-2,""dy"":-93,""t"":1534},{""x"":499,""y"":189,""dx"":8,""dy"":-92,""t"":1568},{""x"":491,""y"":198,""dx"":0,""dy"":-83,""t"":1601},{""x"":488,""y"":203,""dx"":-3,""dy"":-78,""t"":1637},{""x"":486,""y"":226,""dx"":-5,""dy"":-55,""t"":1670},{""x"":486,""y"":221,""dx"":-5,""dy"":-60,""t"":1704},{""x"":489,""y"":238,""dx"":-2,""dy"":-43,""t"":1737},{""x"":491,""y"":246,""dx"":0,""dy"":-35,""t"":1773},{""x"":496,""y"":263,""dx"":5,""dy"":-18,""t"":1806},{""x"":490,""y"":261,""dx"":-1,""dy"":-20,""t"":1840},{""x"":474,""y"":268,""dx"":-17,""dy"":-13,""t"":1874},{""x"":486,""y"":275,""dx"":-5,""dy"":-6,""t"":1910},{""x"":490,""y"":259,""dx"":-1,""dy"":-22,""t"":1942},{""x"":482,""y"":243,""dx"":-9,""dy"":-38,""t"":1976},{""x"":487,""y"":241,""dx"":-4,""dy"":-40,""t"":2010},{""x"":483,""y"":235,""dx"":-8,""dy"":-46,""t"":2044},{""x"":492,""y"":244,""dx"":1,""dy"":-37,""t"":2078},{""x"":496,""y"":250,""dx"":5,""dy"":-31,""t"":2113},{""x"":488,""y"":250,""dx"":-3,""dy"":-31,""t"":2146},{""x"":492,""y"":250,""dx"":1,""dy"":-31,""t"":2180},{""x"":490,""y"":247,""dx"":-1,""dy"":-34,""t"":2215},{""x"":488,""y"":257,""dx"":-3,""dy"":-24,""t"":2269},{""x"":496,""y"":258,""dx"":5,""dy"":-23,""t"":2282},{""x"":491,""y"":256,""dx"":0,""dy"":-25,""t"":2317},{""x"":487,""y"":242,""dx"":-4,""dy"":-39,""t"":2350},{""x"":491,""y"":230,""dx"":0,""dy"":-51,""t"":2384},{""x"":492,""y"":232,""dx"":1,""dy"":-49,""t"":2418},{""x"":493,""y"":235,""dx"":2,""dy"":-46,""t"":2452},{""x"":490,""y"":233,""dx"":-1,""dy"":-48,""t"":2487},{""x"":493,""y"":244,""dx"":2,""dy"":-37,""t"":2520},{""x"":489,""y"":242,""dx"":-2,""dy"":-39,""t"":2554},{""x"":492,""y"":237,""dx"":1,""dy"":-44,""t"":2588},{""x"":493,""y"":240,""dx"":2,""dy"":-41,""t"":2622},{""x"":490,""y"":235,""dx"":-1,""dy"":-46,""t"":2656},{""x"":482,""y"":221,""dx"":-9,""dy"":-60,""t"":2690},{""x"":476,""y"":222,""dx"":-15,""dy"":-59,""t"":2724},{""x"":476,""y"":220,""dx"":-15,""dy"":-61,""t"":2758},{""x"":472,""y"":212,""dx"":-19,""dy"":-69,""t"":2792},{""x"":475,""y"":218,""dx"":-16,""dy"":-63,""t"":2826},{""x"":466,""y"":213,""dx"":-25,""dy"":-68,""t"":2860},{""x"":467,""y"":214,""dx"":-24,""dy"":-67,""t"":2894},{""x"":471,""y"":203,""dx"":-20,""dy"":-78,""t"":2928},{""x"":476,""y"":212,""dx"":-15,""dy"":-69,""t"":2962},{""x"":481,""y"":220,""dx"":-10,""dy"":-61,""t"":2994}],[{""x"":1572,""y"":295,""dx"":121,""dy"":14,""t"":4017},{""x"":1575,""y"":291,""dx"":124,""dy"":10,""t"":4050},{""x"":1568,""y"":288,""dx"":117,""dy"":7,""t"":4084},{""x"":1562,""y"":275,""dx"":111,""dy"":-6,""t"":4118},{""x"":1551,""y"":273,""dx"":100,""dy"":-8,""t"":4152},{""x"":1544,""y"":272,""dx"":93,""dy"":-9,""t"":4186},{""x"":1537,""y"":291,""dx"":86,""dy"":10,""t"":4220},{""x"":1530,""y"":262,""dx"":79,""dy"":-19,""t"":4254},{""x"":1536,""y"":270,""dx"":85,""dy"":-11,""t"":4288},{""x"":1538,""y"":281,""dx"":87,""dy"":0,""t"":4322},{""x"":1511,""y"":261,""dx"":60,""dy"":-20,""t"":4355},{""x"":1506,""y"":240,""dx"":55,""dy"":-41,""t"":4389},{""x"":1509,""y"":227,""dx"":58,""dy"":-54,""t"":4424},{""x"":1518,""y"":238,""dx"":67,""dy"":-43,""t"":4458},{""x"":1524,""y"":246,""dx"":73,""dy"":-35,""t"":4492},{""x"":1516,""y"":256,""dx"":65,""dy"":-25,""t"":4525},{""x"":1525,""y"":251,""dx"":74,""dy"":-30,""t"":4560},{""x"":1526,""y"":268,""dx"":75,""dy"":-13,""t"":4595},{""x"":1521,""y"":252,""dx"":70,""dy"":-29,""t"":4628},{""x"":1531,""y"":276,""dx"":80,""dy"":-5,""t"":4661},{""x"":1534,""y"":283,""dx"":83,""dy"":2,""t"":4696},{""x"":1521,""y"":314,""dx"":70,""dy"":33,""t"":4730},{""x"":1520,""y"":319,""dx"":69,""dy"":38,""t"":4764},{""x"":1522,""y"":306,""dx"":71,""dy"":25,""t"":4797},{""x"":1521,""y"":296,""dx"":70,""dy"":15,""t"":4831},{""x"":1523,""y"":300,""dx"":72,""dy"":19,""t"":4867},{""x"":1519,""y"":287,""dx"":68,""dy"":6,""t"":4901},{""x"":1525,""y"":276,""dx"":74,""dy"":-5,""t"":4934},{""x"":1519,""y"":299,""dx"":68,""dy"":18,""t"":4967},{""x"":1519,""y"":310,""dx"":68,""dy"":29,""t"":4999},{""x"":1506,""y"":299,""dx"":55,""dy"":18,""t"":5037},{""x"":1514,""y"":292,""dx"":63,""dy"":11,""t"":5069},{""x"":1515,""y"":278,""dx"":64,""dy"":-3,""t"":5104},{""x"":1508,""y"":255,""dx"":57,""dy"":-26,""t"":5137},{""x"":1513,""y"":238,""dx"":62,""dy"":-43,""t"":5172},{""x"":1520,""y"":217,""dx"":69,""dy"":-64,""t"":5206},{""x"":1511,""y"":199,""dx"":60,""dy"":-82,""t"":5239},{""x"":1512,""y"":212,""dx"":61,""dy"":-69,""t"":5274},{""x"":1517,""y"":214,""dx"":66,""dy"":-67,""t"":5308},{""x"":1519,""y"":211,""dx"":68,""dy"":-70,""t"":5342},{""x"":1517,""y"":219,""dx"":66,""dy"":-62,""t"":5376},{""x"":1531,""y"":228,""dx"":80,""dy"":-53,""t"":5410},{""x"":1528,""y"":222,""dx"":77,""dy"":-59,""t"":5444},{""x"":1531,""y"":248,""dx"":80,""dy"":-33,""t"":5478},{""x"":1529,""y"":250,""dx"":78,""dy"":-31,""t"":5512},{""x"":1523,""y"":247,""dx"":72,""dy"":-34,""t"":5546},{""x"":1527,""y"":234,""dx"":76,""dy"":-47,""t"":5580},{""x"":1529,""y"":256,""dx"":78,""dy"":-25,""t"":5614},{""x"":1512,""y"":261,""dx"":61,""dy"":-20,""t"":5648},{""x"":1508,""y"":305,""dx"":57,""dy"":24,""t"":5681},{""x"":1512,""y"":276,""dx"":61,""dy"":-5,""t"":5717},{""x"":1506,""y"":290,""dx"":55,""dy"":9,""t"":5750},{""x"":1503,""y"":276,""dx"":52,""dy"":-5,""t"":5784},{""x"":1493,""y"":269,""dx"":42,""dy"":-12,""t"":5817},{""x"":1497,""y"":264,""dx"":46,""dy"":-17,""t"":5852},{""x"":1501,""y"":256,""dx"":50,""dy"":-25,""t"":5886},{""x"":1511,""y"":284,""dx"":60,""dy"":3,""t"":5920},{""x"":1522,""y"":274,""dx"":71,""dy"":-7,""t"":5954},{""x"":1521,""y"":286,""dx"":70,""dy"":5,""t"":5988}],[{""x"":1013,""y"":670,""dx"":42,""dy"":119,""t"":7008},{""x"":1025,""y"":656,""dx"":54,""dy"":105,""t"":7041},{""x"":1025,""y"":638,""dx"":54,""dy"":87,""t"":7076},{""x"":1035,""y"":630,""dx"":64,""dy"":79,""t"":7111},{""x"":1038,""y"":621,""dx"":67,""dy"":70,""t"":7145},{""x"":1042,""y"":613,""dx"":71,""dy"":62,""t"":7179},{""x"":1046,""y"":571,""dx"":75,""dy"":20,""t"":7212},{""x"":1045,""y"":565,""dx"":74,""dy"":14,""t"":7246},{""x"":1046,""y"":556,""dx"":75,""dy"":5,""t"":7280},{""x"":1037,""y"":550,""dx"":66,""dy"":-1,""t"":7313},{""x"":1025,""y"":548,""dx"":54,""dy"":-3,""t"":7348},{""x"":1023,""y"":549,""dx"":52,""dy"":-2,""t"":7382},{""x"":1028,""y"":551,""dx"":57,""dy"":0,""t"":7417},{""x"":1035,""y"":559,""dx"":64,""dy"":8,""t"":7450},{""x"":1042,""y"":562,""dx"":71,""dy"":11,""t"":7484},{""x"":1043,""y"":566,""dx"":72,""dy"":15,""t"":7518},{""x"":1043,""y"":573,""dx"":72,""dy"":22,""t"":7551},{""x"":1045,""y"":595,""dx"":74,""dy"":44,""t"":7586},{""x"":1038,""y"":602,""dx"":67,""dy"":51,""t"":7621},{""x"":1039,""y"":602,""dx"":68,""dy"":51,""t"":7654},{""x"":1020,""y"":609,""dx"":49,""dy"":58,""t"":7688},{""x"":1023,""y"":622,""dx"":52,""dy"":71,""t"":7722},{""x"":1024,""y"":625,""dx"":53,""dy"":74,""t"":7756},{""x"":1023,""y"":617,""dx"":52,""dy"":66,""t"":7790},{""x"":1020,""y"":613,""dx"":49,""dy"":62,""t"":7824},{""x"":1027,""y"":587,""dx"":56,""dy"":36,""t"":7858},{""x"":1029,""y"":590,""dx"":58,""dy"":39,""t"":7891},{""x"":1032,""y"":563,""dx"":61,""dy"":12,""t"":7926},{""x"":1030,""y"":565,""dx"":59,""dy"":14,""t"":7960},{""x"":1034,""y"":567,""dx"":63,""dy"":16,""t"":7994},{""x"":1024,""y"":541,""dx"":53,""dy"":-10,""t"":8028},{""x"":1010,""y"":530,""dx"":39,""dy"":-21,""t"":8062},{""x"":1000,""y"":559,""dx"":29,""dy"":8,""t"":8096},{""x"":1007,""y"":557,""dx"":36,""dy"":6,""t"":8129},{""x"":1012,""y"":549,""dx"":41,""dy"":-2,""t"":8164},{""x"":1029,""y"":561,""dx"":58,""dy"":10,""t"":8198},{""x"":1026,""y"":555,""dx"":55,""dy"":4,""t"":8233},{""x"":1026,""y"":575,""dx"":55,""dy"":24,""t"":8266},{""x"":1031,""y"":582,""dx"":60,""dy"":31,""t"":8300},{""x"":1033,""y"":587,""dx"":62,""dy"":36,""t"":8334},{""x"":1031,""y"":583,""dx"":60,""dy"":32,""t"":8368},{""x"":1030,""y"":589,""dx"":59,""dy"":38,""t"":8401},{""x"":1028,""y"":591,""dx"":57,""dy"":40,""t"":8437},{""x"":1030,""y"":568,""dx"":59,""dy"":17,""t"":8470},{""x"":1025,""y"":581,""dx"":54,""dy"":30,""t"":8504},{""x"":1023,""y"":589,""dx"":52,""dy"":38,""t"":8538},{""x"":1021,""y"":570,""dx"":50,""dy"":19,""t"":8570},{""x"":1011,""y"":576,""dx"":40,""dy"":25,""t"":8606},{""x"":1012,""y"":580,""dx"":41,""dy"":29,""t"":8640},{""x"":1016,""y"":577,""dx"":45,""dy"":26,""t"":8674},{""x"":1018,""y"":574,""dx"":47,""dy"":23,""t"":8709},{""x"":1020,""y"":540,""dx"":49,""dy"":-11,""t"":8742},{""x"":1008,""y"":552,""dx"":37,""dy"":1,""t"":8776},{""x"":1005,""y"":561,""dx"":34,""dy"":10,""t"":8809},{""x"":1015,""y"":550,""dx"":44,""dy"":-1,""t"":8843},{""x"":1005,""y"":553,""dx"":34,""dy"":2,""t"":8878},{""x"":999,""y"":564,""dx"":28,""dy"":13,""t"":8912},{""x"":1012,""y"":570,""dx"":41,""dy"":19,""t"":8946},{""x"":1026,""y"":578,""dx"":55,""dy"":27,""t"":8980},{""x"":1034,""y"":577,""dx"":63,""dy"":26,""t"":9014}],[{""x"":386,""y"":611,""dx"":-105,""dy"":-210,""t"":10033},{""x"":390,""y"":629,""dx"":-101,""dy"":-192,""t"":10069},{""x"":398,""y"":646,""dx"":-93,""dy"":-175,""t"":10102},{""x"":405,""y"":681,""dx"":-86,""dy"":-140,""t"":10134},{""x"":405,""y"":689,""dx"":-86,""dy"":-132,""t"":10170},{""x"":414,""y"":717,""dx"":-77,""dy"":-104,""t"":10203},{""x"":415,""y"":729,""dx"":-76,""dy"":-92,""t"":10238},{""x"":418,""y"":718,""dx"":-73,""dy"":-103,""t"":10271},{""x"":422,""y"":724,""dx"":-69,""dy"":-97,""t"":10305},{""x"":434,""y"":732,""dx"":-57,""dy"":-89,""t"":10339},{""x"":428,""y"":735,""dx"":-63,""dy"":-86,""t"":10374},{""x"":426,""y"":732,""dx"":-65,""dy"":-89,""t"":10408},{""x"":433,""y"":741,""dx"":-58,""dy"":-80,""t"":10441},{""x"":432,""y"":729,""dx"":-59,""dy"":-92,""t"":10476},{""x"":454,""y"":755,""dx"":-37,""dy"":-66,""t"":10510},{""x"":460,""y"":771,""dx"":-31,""dy"":-50,""t"":10542},{""x"":457,""y"":756,""dx"":-34,""dy"":-65,""t"":10577},{""x"":457,""y"":741,""dx"":-34,""dy"":-80,""t"":10612},{""x"":449,""y"":731,""dx"":-42,""dy"":-90,""t"":10646},{""x"":465,""y"":758,""dx"":-26,""dy"":-63,""t"":10680},{""x"":466,""y"":737,""dx"":-25,""dy"":-84,""t"":10713},{""x"":449,""y"":721,""dx"":-42,""dy"":-100,""t"":10748},{""x"":439,""y"":715,""dx"":-52,""dy"":-106,""t"":10782},{""x"":448,""y"":768,""dx"":-43,""dy"":-53,""t"":10816},{""x"":449,""y"":770,""dx"":-42,""dy"":-51,""t"":10850},{""x"":446,""y"":765,""dx"":-45,""dy"":-56,""t"":10884},{""x"":452,""y"":762,""dx"":-39,""dy"":-59,""t"":10918},{""x"":443,""y"":776,""dx"":-48,""dy"":-45,""t"":10951},{""x"":440,""y"":797,""dx"":-51,""dy"":-24,""t"":10985},{""x"":448,""y"":813,""dx"":-43,""dy"":-8,""t"":11021},{""x"":458,""y"":797,""dx"":-33,""dy"":-24,""t"":11054},{""x"":464,""y"":778,""dx"":-27,""dy"":-43,""t"":11088},{""x"":456,""y"":761,""dx"":-35,""dy"":-60,""t"":11122},{""x"":471,""y"":750,""dx"":-20,""dy"":-71,""t"":11156},{""x"":462,""y"":746,""dx"":-29,""dy"":-75,""t"":11189},{""x"":457,""y"":745,""dx"":-34,""dy"":-76,""t"":11224},{""x"":449,""y"":738,""dx"":-42,""dy"":-83,""t"":11258},{""x"":449,""y"":728,""dx"":-42,""dy"":-93,""t"":11292},{""x"":446,""y"":726,""dx"":-45,""dy"":-95,""t"":11326},{""x"":447,""y"":719,""dx"":-44,""dy"":-102,""t"":11360},{""x"":457,""y"":705,""dx"":-34,""dy"":-116,""t"":11394},{""x"":455,""y"":699,""dx"":-36,""dy"":-122,""t"":11427},{""x"":457,""y"":707,""dx"":-34,""dy"":-114,""t"":11462},{""x"":444,""y"":704,""dx"":-47,""dy"":-117,""t"":11496},{""x"":445,""y"":702,""dx"":-46,""dy"":-119,""t"":11530},{""x"":442,""y"":737,""dx"":-49,""dy"":-84,""t"":11564},{""x"":445,""y"":721,""dx"":-46,""dy"":-100,""t"":11598},{""x"":441,""y"":727,""dx"":-50,""dy"":-94,""t"":11632},{""x"":463,""y"":722,""dx"":-28,""dy"":-99,""t"":11666},{""x"":469,""y"":751,""dx"":-22,""dy"":-70,""t"":11700},{""x"":459,""y"":774,""dx"":-32,""dy"":-47,""t"":11732},{""x"":444,""y"":761,""dx"":-47,""dy"":-60,""t"":11769},{""x"":430,""y"":744,""dx"":-61,""dy"":-77,""t"":11802},{""x"":431,""y"":736,""dx"":-60,""dy"":-85,""t"":11836},{""x"":448,""y"":724,""dx"":-43,""dy"":-97,""t"":11870},{""x"":449,""y"":753,""dx"":-42,""dy"":-68,""t"":11904},{""x"":449,""y"":756,""dx"":-42,""dy"":-65,""t"":11937},{""x"":447,""y"":736,""dx"":-44,""dy"":-85,""t"":11972},{""x"":443,""y"":749,""dx"":-48,""dy"":-72,""t"":12005}],[{""x"":1432,""y"":813,""dx"":-19,""dy"":-8,""t"":13059},{""x"":1432,""y"":810,""dx"":-19,""dy"":-11,""t"":13094},{""x"":1428,""y"":791,""dx"":-23,""dy"":-30,""t"":13128},{""x"":1383,""y"":777,""dx"":-68,""dy"":-44,""t"":13163},{""x"":1388,""y"":782,""dx"":-63,""dy"":-39,""t"":13196},{""x"":1348,""y"":762,""dx"":-103,""dy"":-59,""t"":13230},{""x"":1311,""y"":745,""dx"":-140,""dy"":-76,""t"":13264},{""x"":1301,""y"":752,""dx"":-150,""dy"":-69,""t"":13298},{""x"":1297,""y"":754,""dx"":-154,""dy"":-67,""t"":13330},{""x"":1284,""y"":767,""dx"":-167,""dy"":-54,""t"":13366},{""x"":1295,""y"":780,""dx"":-156,""dy"":-41,""t"":13400},{""x"":1290,""y"":789,""dx"":-161,""dy"":-32,""t"":13435},{""x"":1298,""y"":783,""dx"":-153,""dy"":-38,""t"":13468},{""x"":1290,""y"":802,""dx"":-161,""dy"":-19,""t"":13502},{""x"":1297,""y"":804,""dx"":-154,""dy"":-17,""t"":13536},{""x"":1199,""y"":923,""dx"":-252,""dy"":102,""t"":13570},{""x"":1108,""y"":1023,""dx"":-343,""dy"":202,""t"":13604},{""x"":1067,""y"":1065,""dx"":-384,""dy"":244,""t"":13638},{""x"":1050,""y"":1090,""dx"":-401,""dy"":269,""t"":13672},{""x"":1046,""y"":1106,""dx"":-405,""dy"":285,""t"":13703},{""x"":1065,""y"":1068,""dx"":-386,""dy"":247,""t"":13740},{""x"":1100,""y"":1033,""dx"":-351,""dy"":212,""t"":13774},{""x"":1121,""y"":977,""dx"":-330,""dy"":156,""t"":13809},{""x"":1144,""y"":932,""dx"":-307,""dy"":111,""t"":13842},{""x"":1190,""y"":913,""dx"":-261,""dy"":92,""t"":13876},{""x"":1206,""y"":904,""dx"":-245,""dy"":83,""t"":13910},{""x"":1238,""y"":886,""dx"":-213,""dy"":65,""t"":13944},{""x"":1236,""y"":838,""dx"":-215,""dy"":17,""t"":13977},{""x"":1259,""y"":818,""dx"":-192,""dy"":-3,""t"":14012},{""x"":1264,""y"":816,""dx"":-187,""dy"":-5,""t"":14046},{""x"":1290,""y"":807,""dx"":-161,""dy"":-14,""t"":14080},{""x"":1297,""y"":800,""dx"":-154,""dy"":-21,""t"":14113},{""x"":1319,""y"":793,""dx"":-132,""dy"":-28,""t"":14148},{""x"":1314,""y"":781,""dx"":-137,""dy"":-40,""t"":14182},{""x"":1314,""y"":778,""dx"":-137,""dy"":-43,""t"":14216},{""x"":1316,""y"":783,""dx"":-135,""dy"":-38,""t"":14250},{""x"":1293,""y"":776,""dx"":-158,""dy"":-45,""t"":14284},{""x"":1280,""y"":783,""dx"":-171,""dy"":-38,""t"":14318},{""x"":1270,""y"":774,""dx"":-181,""dy"":-47,""t"":14351},{""x"":1254,""y"":770,""dx"":-197,""dy"":-51,""t"":14386},{""x"":1268,""y"":761,""dx"":-183,""dy"":-60,""t"":14421},{""x"":1260,""y"":777,""dx"":-191,""dy"":-44,""t"":14453},{""x"":1255,""y"":772,""dx"":-196,""dy"":-49,""t"":14488},{""x"":1250,""y"":760,""dx"":-201,""dy"":-61,""t"":14522},{""x"":1239,""y"":768,""dx"":-212,""dy"":-53,""t"":14556},{""x"":1230,""y"":774,""dx"":-221,""dy"":-47,""t"":14589},{""x"":1244,""y"":763,""dx"":-207,""dy"":-58,""t"":14623},{""x"":1240,""y"":764,""dx"":-211,""dy"":-57,""t"":14658},{""x"":1241,""y"":766,""dx"":-210,""dy"":-55,""t"":14692},{""x"":1251,""y"":783,""dx"":-200,""dy"":-38,""t"":14726},{""x"":1261,""y"":792,""dx"":-190,""dy"":-29,""t"":14759},{""x"":1244,""y"":794,""dx"":-207,""dy"":-27,""t"":14794},{""x"":1249,""y"":787,""dx"":-202,""dy"":-34,""t"":14828},{""x"":1266,""y"":787,""dx"":-185,""dy"":-34,""t"":14862},{""x"":1269,""y"":776,""dx"":-182,""dy"":-45,""t"":14896},{""x"":1259,""y"":778,""dx"":-192,""dy"":-43,""t"":14931},{""x"":1252,""y"":785,""dx"":-199,""dy"":-36,""t"":14964},{""x"":1241,""y"":787,""dx"":-210,""dy"":-34,""t"":14998},{""x"":1235,""y"":796,""dx"":-216,""dy"":-25,""t"":15032}]]","[100,100,100,96.61016949152543,54.23728813559322]","[{""x"":-2.6666666666666665,""y"":-54.016666666666666,""r"":28.90596595430708},{""x"":72.03389830508475,""y"":-15.525423728813559,""r"":28.021588509214077},{""x"":54.7,""y"":28.233333333333334,""r"":36.69590625717119},{""x"":-48.54237288135593,""y"":-86.33898305084746,""r"":25.82310606152466},{""x"":-195.61016949152543,""y"":4.728813559322034,""r"":62.72975466300212}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
