recognition_color_6_1000_mean,recognition_color_6_1000_std,recognition_color_6_1500_mean,recognition_color_6_1500_std,recognition_color_6_500_mean,recognition_color_6_500_std,recognition_shape_6_1000_mean,recognition_shape_6_1000_std,recognition_shape_6_1500_mean,recognition_shape_6_1500_std,recognition_shape_6_500_mean,recognition_shape_6_500_std
798.9295774647887,125.66069097189144,799.4328358208955,125.12541876303212,728.6478873239437,166.9746001720492,,,,,,
523.5555555555555,79.14506006113949,529.0149253731344,75.31177471167187,504.42857142857144,104.63720227232226,774.4507042253521,335.32384299072504,702.9305555555555,203.28356150252728,694.943661971831,223.65763934600346
567.8028169014085,111.30211392143583,571.2835820895523,98.80602453263624,633.2361111111111,159.6693319928086,,,,,,
492.3333333333333,71.8501962713071,508.5820895522388,52.8827030362112,472.17391304347825,62.04906894161861,739.3194444444445,182.17410233139722,649.6805555555555,123.52644996898653,613.9722222222222,148.09304005692513
593.9861111111111,135.2848318174466,607.723076923077,86.37319240009955,631.1111111111111,128.6264988749696,678.25,180.17438735612487,688.3472222222222,171.6621444091888,701.7361111111111,204.50820384078645
726.3802816901408,200.757804772473,764.5522388059702,181.9881184584953,578.4714285714285,165.1305782327877,580.2083333333334,130.32137281070823,563.0972222222222,129.7473340627877,547.6111111111111,169.97684643947426
492.7761194029851,82.87702114095106,543.3880597014926,97.70936421484437,496.5211267605634,59.99187067664836,646.6619718309859,222.47407191863132,629.4444444444445,158.65347915370256,659.375,204.62651911212208
597.179104477612,107.6454513350438,557.776119402985,88.82103574476828,678.9130434782609,144.3009252681634,725.875,218.49097944444193,774.5138888888889,129.45204050264076,793.4444444444445,186.89184104821493
517.3380281690141,63.64296474686439,543.179104477612,113.64710469363702,491.0845070422535,53.41154141699372,652.3611111111111,128.4706691527325,640.5972222222222,131.76201976036268,654.5138888888889,122.07374740042121
,,,,,,686.6388888888889,267.0491491164472,634.2916666666666,152.1198042963339,639.2361111111111,273.9392084847055
,,,,,,728.5694444444445,170.1555068694424,848.3521126760563,360.6343260182199,802.2957746478874,260.3523653142957
590.0312142339944,106.94459514683463,602.7702257941064,105.64007509655784,579.3986333189691,93.23202812393977,690.2594331420622,58.98811452735297,681.2505433837594,85.61537814357709,678.5698139454008,81.49108356398665
