"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2392","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2399","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5745","0.0-2.0-0.0","","","","","3344","{""name"":""黎钰"",""age"":""22""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","6904","0.0-2.0-1.0","","","","","1158","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","8233","0.0-3.0","","","","","1327"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","12681","0.0-4.0","","","","","","","","","1449","","","","","","","","","","","","","","","",""
"","html-button-response","6","13640","0.0-5.0-0.0","","","","","957","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","24580","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","25200","0.0-5.0-2.0","","","","","620","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","42393","0.0-5.0-3.0","","","","","","","","","","[[{""x"":445,""y"":414,""dx"":-46,""dy"":133,""t"":989},{""x"":465,""y"":405,""dx"":-26,""dy"":124,""t"":1023},{""x"":442,""y"":410,""dx"":-49,""dy"":129,""t"":1059},{""x"":454,""y"":409,""dx"":-37,""dy"":128,""t"":1092},{""x"":471,""y"":410,""dx"":-20,""dy"":129,""t"":1125},{""x"":484,""y"":399,""dx"":-7,""dy"":118,""t"":1160},{""x"":494,""y"":383,""dx"":3,""dy"":102,""t"":1195},{""x"":508,""y"":375,""dx"":17,""dy"":94,""t"":1229},{""x"":513,""y"":358,""dx"":22,""dy"":77,""t"":1262},{""x"":514,""y"":350,""dx"":23,""dy"":69,""t"":1296},{""x"":516,""y"":345,""dx"":25,""dy"":64,""t"":1331},{""x"":534,""y"":348,""dx"":43,""dy"":67,""t"":1365},{""x"":529,""y"":353,""dx"":38,""dy"":72,""t"":1397},{""x"":531,""y"":370,""dx"":40,""dy"":89,""t"":1433},{""x"":537,""y"":367,""dx"":46,""dy"":86,""t"":1466},{""x"":533,""y"":380,""dx"":42,""dy"":99,""t"":1500},{""x"":529,""y"":387,""dx"":38,""dy"":106,""t"":1534},{""x"":526,""y"":387,""dx"":35,""dy"":106,""t"":1566},{""x"":534,""y"":378,""dx"":43,""dy"":97,""t"":1601},{""x"":513,""y"":390,""dx"":22,""dy"":109,""t"":1636},{""x"":517,""y"":390,""dx"":26,""dy"":109,""t"":1669},{""x"":513,""y"":363,""dx"":22,""dy"":82,""t"":1704},{""x"":506,""y"":334,""dx"":15,""dy"":53,""t"":1738},{""x"":518,""y"":336,""dx"":27,""dy"":55,""t"":1771},{""x"":499,""y"":324,""dx"":8,""dy"":43,""t"":1806},{""x"":487,""y"":328,""dx"":-4,""dy"":47,""t"":1840},{""x"":451,""y"":336,""dx"":-40,""dy"":55,""t"":1873},{""x"":454,""y"":343,""dx"":-37,""dy"":62,""t"":1909},{""x"":451,""y"":351,""dx"":-40,""dy"":70,""t"":1943},{""x"":432,""y"":355,""dx"":-59,""dy"":74,""t"":1976},{""x"":447,""y"":351,""dx"":-44,""dy"":70,""t"":2010},{""x"":455,""y"":345,""dx"":-36,""dy"":64,""t"":2044},{""x"":443,""y"":353,""dx"":-48,""dy"":72,""t"":2078},{""x"":431,""y"":349,""dx"":-60,""dy"":68,""t"":2112},{""x"":419,""y"":344,""dx"":-72,""dy"":63,""t"":2146},{""x"":440,""y"":329,""dx"":-51,""dy"":48,""t"":2180},{""x"":460,""y"":322,""dx"":-31,""dy"":41,""t"":2214},{""x"":472,""y"":308,""dx"":-19,""dy"":27,""t"":2249},{""x"":470,""y"":299,""dx"":-21,""dy"":18,""t"":2314},{""x"":446,""y"":295,""dx"":-45,""dy"":14,""t"":2350},{""x"":462,""y"":276,""dx"":-29,""dy"":-5,""t"":2384},{""x"":453,""y"":274,""dx"":-38,""dy"":-7,""t"":2418},{""x"":455,""y"":288,""dx"":-36,""dy"":7,""t"":2451},{""x"":472,""y"":296,""dx"":-19,""dy"":15,""t"":2486},{""x"":482,""y"":311,""dx"":-9,""dy"":30,""t"":2520},{""x"":504,""y"":323,""dx"":13,""dy"":42,""t"":2555},{""x"":530,""y"":334,""dx"":39,""dy"":53,""t"":2588},{""x"":538,""y"":316,""dx"":47,""dy"":35,""t"":2622},{""x"":539,""y"":316,""dx"":48,""dy"":35,""t"":2656},{""x"":545,""y"":306,""dx"":54,""dy"":25,""t"":2690},{""x"":549,""y"":304,""dx"":58,""dy"":23,""t"":2724},{""x"":543,""y"":307,""dx"":52,""dy"":26,""t"":2758},{""x"":541,""y"":303,""dx"":50,""dy"":22,""t"":2792},{""x"":538,""y"":310,""dx"":47,""dy"":29,""t"":2826},{""x"":534,""y"":310,""dx"":43,""dy"":29,""t"":2860},{""x"":536,""y"":318,""dx"":45,""dy"":37,""t"":2894},{""x"":540,""y"":319,""dx"":49,""dy"":38,""t"":2928},{""x"":529,""y"":317,""dx"":38,""dy"":36,""t"":2962},{""x"":529,""y"":317,""dx"":38,""dy"":36,""t"":2996}],[{""x"":1666,""y"":356,""dx"":215,""dy"":75,""t"":4016},{""x"":1658,""y"":344,""dx"":207,""dy"":63,""t"":4050},{""x"":1645,""y"":333,""dx"":194,""dy"":52,""t"":4084},{""x"":1639,""y"":348,""dx"":188,""dy"":67,""t"":4118},{""x"":1619,""y"":367,""dx"":168,""dy"":86,""t"":4154},{""x"":1604,""y"":384,""dx"":153,""dy"":103,""t"":4187},{""x"":1588,""y"":395,""dx"":137,""dy"":114,""t"":4221},{""x"":1590,""y"":393,""dx"":139,""dy"":112,""t"":4253},{""x"":1590,""y"":400,""dx"":139,""dy"":119,""t"":4289},{""x"":1584,""y"":408,""dx"":133,""dy"":127,""t"":4322},{""x"":1583,""y"":401,""dx"":132,""dy"":120,""t"":4356},{""x"":1580,""y"":398,""dx"":129,""dy"":117,""t"":4390},{""x"":1584,""y"":392,""dx"":133,""dy"":111,""t"":4423},{""x"":1598,""y"":366,""dx"":147,""dy"":85,""t"":4457},{""x"":1595,""y"":358,""dx"":144,""dy"":77,""t"":4492},{""x"":1589,""y"":349,""dx"":138,""dy"":68,""t"":4527},{""x"":1589,""y"":330,""dx"":138,""dy"":49,""t"":4560},{""x"":1597,""y"":316,""dx"":146,""dy"":35,""t"":4594},{""x"":1585,""y"":305,""dx"":134,""dy"":24,""t"":4628},{""x"":1567,""y"":312,""dx"":116,""dy"":31,""t"":4661},{""x"":1571,""y"":301,""dx"":120,""dy"":20,""t"":4697},{""x"":1562,""y"":278,""dx"":111,""dy"":-3,""t"":4728},{""x"":1552,""y"":306,""dx"":101,""dy"":25,""t"":4764},{""x"":1538,""y"":328,""dx"":87,""dy"":47,""t"":4798},{""x"":1553,""y"":341,""dx"":102,""dy"":60,""t"":4832},{""x"":1571,""y"":331,""dx"":120,""dy"":50,""t"":4866},{""x"":1548,""y"":366,""dx"":97,""dy"":85,""t"":4900},{""x"":1544,""y"":373,""dx"":93,""dy"":92,""t"":4933},{""x"":1564,""y"":377,""dx"":113,""dy"":96,""t"":4967},{""x"":1579,""y"":391,""dx"":128,""dy"":110,""t"":5002},{""x"":1587,""y"":387,""dx"":136,""dy"":106,""t"":5037},{""x"":1579,""y"":380,""dx"":128,""dy"":99,""t"":5069},{""x"":1573,""y"":367,""dx"":122,""dy"":86,""t"":5104},{""x"":1569,""y"":356,""dx"":118,""dy"":75,""t"":5135},{""x"":1568,""y"":364,""dx"":117,""dy"":83,""t"":5171},{""x"":1569,""y"":372,""dx"":118,""dy"":91,""t"":5205},{""x"":1557,""y"":376,""dx"":106,""dy"":95,""t"":5240},{""x"":1551,""y"":376,""dx"":100,""dy"":95,""t"":5273},{""x"":1555,""y"":386,""dx"":104,""dy"":105,""t"":5309},{""x"":1552,""y"":394,""dx"":101,""dy"":113,""t"":5342},{""x"":1530,""y"":403,""dx"":79,""dy"":122,""t"":5376},{""x"":1521,""y"":406,""dx"":70,""dy"":125,""t"":5410},{""x"":1512,""y"":418,""dx"":61,""dy"":137,""t"":5444},{""x"":1515,""y"":389,""dx"":64,""dy"":108,""t"":5479},{""x"":1514,""y"":384,""dx"":63,""dy"":103,""t"":5513},{""x"":1508,""y"":379,""dx"":57,""dy"":98,""t"":5545},{""x"":1523,""y"":357,""dx"":72,""dy"":76,""t"":5580},{""x"":1538,""y"":329,""dx"":87,""dy"":48,""t"":5614},{""x"":1554,""y"":322,""dx"":103,""dy"":41,""t"":5648},{""x"":1565,""y"":307,""dx"":114,""dy"":26,""t"":5681},{""x"":1578,""y"":303,""dx"":127,""dy"":22,""t"":5716},{""x"":1579,""y"":281,""dx"":128,""dy"":0,""t"":5751},{""x"":1583,""y"":273,""dx"":132,""dy"":-8,""t"":5785},{""x"":1576,""y"":267,""dx"":125,""dy"":-14,""t"":5818},{""x"":1573,""y"":282,""dx"":122,""dy"":1,""t"":5852},{""x"":1565,""y"":283,""dx"":114,""dy"":2,""t"":5887},{""x"":1567,""y"":292,""dx"":116,""dy"":11,""t"":5920},{""x"":1580,""y"":300,""dx"":129,""dy"":19,""t"":5955},{""x"":1575,""y"":312,""dx"":124,""dy"":31,""t"":5988}],[{""x"":885,""y"":639,""dx"":-86,""dy"":88,""t"":7042},{""x"":873,""y"":629,""dx"":-98,""dy"":78,""t"":7076},{""x"":867,""y"":624,""dx"":-104,""dy"":73,""t"":7110},{""x"":857,""y"":614,""dx"":-114,""dy"":63,""t"":7143},{""x"":878,""y"":609,""dx"":-93,""dy"":58,""t"":7179},{""x"":876,""y"":610,""dx"":-95,""dy"":59,""t"":7212},{""x"":891,""y"":606,""dx"":-80,""dy"":55,""t"":7246},{""x"":893,""y"":614,""dx"":-78,""dy"":63,""t"":7280},{""x"":889,""y"":617,""dx"":-82,""dy"":66,""t"":7314},{""x"":886,""y"":614,""dx"":-85,""dy"":63,""t"":7348},{""x"":886,""y"":618,""dx"":-85,""dy"":67,""t"":7382},{""x"":886,""y"":622,""dx"":-85,""dy"":71,""t"":7416},{""x"":872,""y"":611,""dx"":-99,""dy"":60,""t"":7450},{""x"":875,""y"":613,""dx"":-96,""dy"":62,""t"":7485},{""x"":881,""y"":620,""dx"":-90,""dy"":69,""t"":7518},{""x"":874,""y"":618,""dx"":-97,""dy"":67,""t"":7553},{""x"":888,""y"":624,""dx"":-83,""dy"":73,""t"":7585},{""x"":900,""y"":636,""dx"":-71,""dy"":85,""t"":7620},{""x"":908,""y"":650,""dx"":-63,""dy"":99,""t"":7655},{""x"":912,""y"":665,""dx"":-59,""dy"":114,""t"":7688},{""x"":923,""y"":656,""dx"":-48,""dy"":105,""t"":7722},{""x"":924,""y"":666,""dx"":-47,""dy"":115,""t"":7757},{""x"":930,""y"":660,""dx"":-41,""dy"":109,""t"":7790},{""x"":935,""y"":647,""dx"":-36,""dy"":96,""t"":7823},{""x"":926,""y"":655,""dx"":-45,""dy"":104,""t"":7858},{""x"":922,""y"":659,""dx"":-49,""dy"":108,""t"":7893},{""x"":915,""y"":648,""dx"":-56,""dy"":97,""t"":7925},{""x"":916,""y"":656,""dx"":-55,""dy"":105,""t"":7961},{""x"":907,""y"":646,""dx"":-64,""dy"":95,""t"":7993},{""x"":916,""y"":653,""dx"":-55,""dy"":102,""t"":8029},{""x"":910,""y"":656,""dx"":-61,""dy"":105,""t"":8063},{""x"":908,""y"":651,""dx"":-63,""dy"":100,""t"":8097},{""x"":909,""y"":655,""dx"":-62,""dy"":104,""t"":8129},{""x"":913,""y"":642,""dx"":-58,""dy"":91,""t"":8164},{""x"":917,""y"":648,""dx"":-54,""dy"":97,""t"":8197},{""x"":933,""y"":656,""dx"":-38,""dy"":105,""t"":8232},{""x"":919,""y"":655,""dx"":-52,""dy"":104,""t"":8266},{""x"":907,""y"":654,""dx"":-64,""dy"":103,""t"":8297},{""x"":911,""y"":658,""dx"":-60,""dy"":107,""t"":8335},{""x"":921,""y"":656,""dx"":-50,""dy"":105,""t"":8368},{""x"":928,""y"":670,""dx"":-43,""dy"":119,""t"":8402},{""x"":930,""y"":665,""dx"":-41,""dy"":114,""t"":8435},{""x"":931,""y"":657,""dx"":-40,""dy"":106,""t"":8470},{""x"":938,""y"":651,""dx"":-33,""dy"":100,""t"":8503},{""x"":936,""y"":651,""dx"":-35,""dy"":100,""t"":8538},{""x"":950,""y"":661,""dx"":-21,""dy"":110,""t"":8572},{""x"":957,""y"":655,""dx"":-14,""dy"":104,""t"":8606},{""x"":956,""y"":642,""dx"":-15,""dy"":91,""t"":8640},{""x"":951,""y"":630,""dx"":-20,""dy"":79,""t"":8673},{""x"":945,""y"":625,""dx"":-26,""dy"":74,""t"":8705},{""x"":950,""y"":623,""dx"":-21,""dy"":72,""t"":8741},{""x"":948,""y"":612,""dx"":-23,""dy"":61,""t"":8775},{""x"":952,""y"":608,""dx"":-19,""dy"":57,""t"":8810},{""x"":951,""y"":617,""dx"":-20,""dy"":66,""t"":8844},{""x"":959,""y"":618,""dx"":-12,""dy"":67,""t"":8878},{""x"":967,""y"":626,""dx"":-4,""dy"":75,""t"":8913},{""x"":968,""y"":631,""dx"":-3,""dy"":80,""t"":8946},{""x"":962,""y"":634,""dx"":-9,""dy"":83,""t"":8981},{""x"":958,""y"":645,""dx"":-13,""dy"":94,""t"":9015}],[{""x"":632,""y"":804,""dx"":141,""dy"":-17,""t"":10035},{""x"":629,""y"":793,""dx"":138,""dy"":-28,""t"":10068},{""x"":623,""y"":798,""dx"":132,""dy"":-23,""t"":10101},{""x"":619,""y"":793,""dx"":128,""dy"":-28,""t"":10136},{""x"":607,""y"":797,""dx"":116,""dy"":-24,""t"":10170},{""x"":607,""y"":773,""dx"":116,""dy"":-48,""t"":10204},{""x"":612,""y"":752,""dx"":121,""dy"":-69,""t"":10238},{""x"":602,""y"":765,""dx"":111,""dy"":-56,""t"":10270},{""x"":606,""y"":765,""dx"":115,""dy"":-56,""t"":10306},{""x"":615,""y"":759,""dx"":124,""dy"":-62,""t"":10340},{""x"":613,""y"":779,""dx"":122,""dy"":-42,""t"":10373},{""x"":607,""y"":776,""dx"":116,""dy"":-45,""t"":10408},{""x"":601,""y"":760,""dx"":110,""dy"":-61,""t"":10441},{""x"":600,""y"":750,""dx"":109,""dy"":-71,""t"":10475},{""x"":590,""y"":764,""dx"":99,""dy"":-57,""t"":10511},{""x"":593,""y"":760,""dx"":102,""dy"":-61,""t"":10543},{""x"":584,""y"":760,""dx"":93,""dy"":-61,""t"":10579},{""x"":580,""y"":768,""dx"":89,""dy"":-53,""t"":10612},{""x"":584,""y"":766,""dx"":93,""dy"":-55,""t"":10645},{""x"":595,""y"":754,""dx"":104,""dy"":-67,""t"":10680},{""x"":607,""y"":765,""dx"":116,""dy"":-56,""t"":10714},{""x"":622,""y"":763,""dx"":131,""dy"":-58,""t"":10747},{""x"":619,""y"":778,""dx"":128,""dy"":-43,""t"":10782},{""x"":628,""y"":777,""dx"":137,""dy"":-44,""t"":10816},{""x"":631,""y"":781,""dx"":140,""dy"":-40,""t"":10850},{""x"":628,""y"":786,""dx"":137,""dy"":-35,""t"":10884},{""x"":624,""y"":783,""dx"":133,""dy"":-38,""t"":10918},{""x"":625,""y"":777,""dx"":134,""dy"":-44,""t"":10952},{""x"":620,""y"":762,""dx"":129,""dy"":-59,""t"":10986},{""x"":623,""y"":770,""dx"":132,""dy"":-51,""t"":11020},{""x"":626,""y"":752,""dx"":135,""dy"":-69,""t"":11054},{""x"":626,""y"":735,""dx"":135,""dy"":-86,""t"":11089},{""x"":628,""y"":736,""dx"":137,""dy"":-85,""t"":11122},{""x"":626,""y"":734,""dx"":135,""dy"":-87,""t"":11194},{""x"":624,""y"":730,""dx"":133,""dy"":-91,""t"":11225},{""x"":632,""y"":731,""dx"":141,""dy"":-90,""t"":11259},{""x"":626,""y"":732,""dx"":135,""dy"":-89,""t"":11292},{""x"":629,""y"":712,""dx"":138,""dy"":-109,""t"":11326},{""x"":626,""y"":723,""dx"":135,""dy"":-98,""t"":11359},{""x"":633,""y"":730,""dx"":142,""dy"":-91,""t"":11394},{""x"":619,""y"":736,""dx"":128,""dy"":-85,""t"":11427},{""x"":616,""y"":729,""dx"":125,""dy"":-92,""t"":11463},{""x"":616,""y"":711,""dx"":125,""dy"":-110,""t"":11496},{""x"":609,""y"":702,""dx"":118,""dy"":-119,""t"":11531},{""x"":600,""y"":708,""dx"":109,""dy"":-113,""t"":11564},{""x"":609,""y"":723,""dx"":118,""dy"":-98,""t"":11598},{""x"":607,""y"":744,""dx"":116,""dy"":-77,""t"":11632},{""x"":606,""y"":739,""dx"":115,""dy"":-82,""t"":11667},{""x"":611,""y"":753,""dx"":120,""dy"":-68,""t"":11700},{""x"":605,""y"":749,""dx"":114,""dy"":-72,""t"":11733},{""x"":600,""y"":737,""dx"":109,""dy"":-84,""t"":11768},{""x"":590,""y"":745,""dx"":99,""dy"":-76,""t"":11802},{""x"":596,""y"":743,""dx"":105,""dy"":-78,""t"":11836},{""x"":591,""y"":763,""dx"":100,""dy"":-58,""t"":11867},{""x"":598,""y"":754,""dx"":107,""dy"":-67,""t"":11904},{""x"":595,""y"":778,""dx"":104,""dy"":-43,""t"":11939},{""x"":615,""y"":809,""dx"":124,""dy"":-12,""t"":11972},{""x"":662,""y"":981,""dx"":171,""dy"":160,""t"":12005}],[{""x"":1396,""y"":645,""dx"":-55,""dy"":-176,""t"":13060},{""x"":1400,""y"":635,""dx"":-51,""dy"":-186,""t"":13094},{""x"":1417,""y"":626,""dx"":-34,""dy"":-195,""t"":13128},{""x"":1420,""y"":614,""dx"":-31,""dy"":-207,""t"":13162},{""x"":1409,""y"":631,""dx"":-42,""dy"":-190,""t"":13196},{""x"":1412,""y"":641,""dx"":-39,""dy"":-180,""t"":13230},{""x"":1413,""y"":638,""dx"":-38,""dy"":-183,""t"":13264},{""x"":1408,""y"":635,""dx"":-43,""dy"":-186,""t"":13298},{""x"":1395,""y"":632,""dx"":-56,""dy"":-189,""t"":13332},{""x"":1406,""y"":630,""dx"":-45,""dy"":-191,""t"":13366},{""x"":1404,""y"":619,""dx"":-47,""dy"":-202,""t"":13400},{""x"":1393,""y"":618,""dx"":-58,""dy"":-203,""t"":13434},{""x"":1384,""y"":616,""dx"":-67,""dy"":-205,""t"":13465},{""x"":1393,""y"":618,""dx"":-58,""dy"":-203,""t"":13502},{""x"":1413,""y"":617,""dx"":-38,""dy"":-204,""t"":13536},{""x"":1423,""y"":628,""dx"":-28,""dy"":-193,""t"":13569},{""x"":1418,""y"":621,""dx"":-33,""dy"":-200,""t"":13604},{""x"":1425,""y"":617,""dx"":-26,""dy"":-204,""t"":13638},{""x"":1432,""y"":618,""dx"":-19,""dy"":-203,""t"":13671},{""x"":1442,""y"":624,""dx"":-9,""dy"":-197,""t"":13705},{""x"":1423,""y"":634,""dx"":-28,""dy"":-187,""t"":13740},{""x"":1406,""y"":626,""dx"":-45,""dy"":-195,""t"":13773},{""x"":1390,""y"":619,""dx"":-61,""dy"":-202,""t"":13808},{""x"":1373,""y"":616,""dx"":-78,""dy"":-205,""t"":13842},{""x"":1359,""y"":613,""dx"":-92,""dy"":-208,""t"":13874},{""x"":1360,""y"":613,""dx"":-91,""dy"":-208,""t"":13909},{""x"":1366,""y"":599,""dx"":-85,""dy"":-222,""t"":13944},{""x"":1355,""y"":610,""dx"":-96,""dy"":-211,""t"":13978},{""x"":1362,""y"":617,""dx"":-89,""dy"":-204,""t"":14012},{""x"":1376,""y"":609,""dx"":-75,""dy"":-212,""t"":14046},{""x"":1387,""y"":610,""dx"":-64,""dy"":-211,""t"":14080},{""x"":1390,""y"":612,""dx"":-61,""dy"":-209,""t"":14114},{""x"":1383,""y"":613,""dx"":-68,""dy"":-208,""t"":14148},{""x"":1396,""y"":613,""dx"":-55,""dy"":-208,""t"":14181},{""x"":1388,""y"":613,""dx"":-63,""dy"":-208,""t"":14216},{""x"":1395,""y"":623,""dx"":-56,""dy"":-198,""t"":14250},{""x"":1392,""y"":624,""dx"":-59,""dy"":-197,""t"":14283},{""x"":1392,""y"":625,""dx"":-59,""dy"":-196,""t"":14318},{""x"":1393,""y"":635,""dx"":-58,""dy"":-186,""t"":14352},{""x"":1393,""y"":641,""dx"":-58,""dy"":-180,""t"":14386},{""x"":1399,""y"":638,""dx"":-52,""dy"":-183,""t"":14420},{""x"":1401,""y"":638,""dx"":-50,""dy"":-183,""t"":14455},{""x"":1399,""y"":641,""dx"":-52,""dy"":-180,""t"":14488},{""x"":1392,""y"":647,""dx"":-59,""dy"":-174,""t"":14522},{""x"":1401,""y"":667,""dx"":-50,""dy"":-154,""t"":14556},{""x"":1407,""y"":667,""dx"":-44,""dy"":-154,""t"":14591},{""x"":1393,""y"":666,""dx"":-58,""dy"":-155,""t"":14623},{""x"":1371,""y"":658,""dx"":-80,""dy"":-163,""t"":14658},{""x"":1366,""y"":647,""dx"":-85,""dy"":-174,""t"":14692},{""x"":1351,""y"":654,""dx"":-100,""dy"":-167,""t"":14726},{""x"":1340,""y"":648,""dx"":-111,""dy"":-173,""t"":14761},{""x"":1354,""y"":639,""dx"":-97,""dy"":-182,""t"":14795},{""x"":1368,""y"":644,""dx"":-83,""dy"":-177,""t"":14827},{""x"":1376,""y"":658,""dx"":-75,""dy"":-163,""t"":14862},{""x"":1379,""y"":652,""dx"":-72,""dy"":-169,""t"":14896},{""x"":1382,""y"":638,""dx"":-69,""dy"":-183,""t"":14929},{""x"":1385,""y"":633,""dx"":-66,""dy"":-188,""t"":14964},{""x"":1393,""y"":641,""dx"":-58,""dy"":-180,""t"":14998},{""x"":1384,""y"":670,""dx"":-67,""dy"":-151,""t"":15030}]]","[100,94.91525423728814,100,98.27586206896551,52.54237288135594]","[{""x"":3.9491525423728815,""y"":61.67796610169491,""r"":50.647882346756205},{""x"":121,""y"":69.71186440677967,""r"":47.08969053119238},{""x"":-54.45762711864407,""y"":87.15254237288136,""r"":31.858460498187362},{""x"":121.87931034482759,""y"":-60.706896551724135,""r"":37.80546675447347},{""x"":-59.08474576271186,""y"":-189.91525423728814,""r"":22.189800473292394}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.21","validate","","","","","","","","","",""
