"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2553","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2559","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5009","0.0-2.0-0.0","","","","","2448","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","6377","0.0-2.0-1.0","","","","","1366","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","7473","0.0-3.0","","","","","1094"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","19608","0.0-4.0","","","","","","","","","2191","","","","","","","","","","","","","","","","",""
"","html-button-response","6","21520","0.0-5.0-0.0","","","","","1910","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","31477","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","32264","0.0-5.0-2.0","","","","","787","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","49247","0.0-5.0-3.0","","","","","","","","","","[[{""x"":224,""y"":342,""dx"":-267,""dy"":61,""t"":990},{""x"":234,""y"":344,""dx"":-257,""dy"":63,""t"":1024},{""x"":258,""y"":341,""dx"":-233,""dy"":60,""t"":1058},{""x"":268,""y"":311,""dx"":-223,""dy"":30,""t"":1091},{""x"":276,""y"":285,""dx"":-215,""dy"":4,""t"":1124},{""x"":279,""y"":294,""dx"":-212,""dy"":13,""t"":1159},{""x"":287,""y"":307,""dx"":-204,""dy"":26,""t"":1194},{""x"":285,""y"":312,""dx"":-206,""dy"":31,""t"":1227},{""x"":293,""y"":302,""dx"":-198,""dy"":21,""t"":1262},{""x"":303,""y"":322,""dx"":-188,""dy"":41,""t"":1295},{""x"":322,""y"":332,""dx"":-169,""dy"":51,""t"":1330},{""x"":326,""y"":361,""dx"":-165,""dy"":80,""t"":1364},{""x"":326,""y"":400,""dx"":-165,""dy"":119,""t"":1398},{""x"":313,""y"":376,""dx"":-178,""dy"":95,""t"":1432},{""x"":285,""y"":362,""dx"":-206,""dy"":81,""t"":1466},{""x"":286,""y"":375,""dx"":-205,""dy"":94,""t"":1500},{""x"":299,""y"":367,""dx"":-192,""dy"":86,""t"":1534},{""x"":287,""y"":340,""dx"":-204,""dy"":59,""t"":1568},{""x"":305,""y"":325,""dx"":-186,""dy"":44,""t"":1602},{""x"":308,""y"":310,""dx"":-183,""dy"":29,""t"":1635},{""x"":287,""y"":315,""dx"":-204,""dy"":34,""t"":1670},{""x"":296,""y"":331,""dx"":-195,""dy"":50,""t"":1703},{""x"":286,""y"":327,""dx"":-205,""dy"":46,""t"":1737},{""x"":273,""y"":323,""dx"":-218,""dy"":42,""t"":1771},{""x"":249,""y"":318,""dx"":-242,""dy"":37,""t"":1806},{""x"":231,""y"":324,""dx"":-260,""dy"":43,""t"":1840},{""x"":215,""y"":325,""dx"":-276,""dy"":44,""t"":1873},{""x"":255,""y"":311,""dx"":-236,""dy"":30,""t"":1908},{""x"":280,""y"":307,""dx"":-211,""dy"":26,""t"":1941},{""x"":296,""y"":290,""dx"":-195,""dy"":9,""t"":1976},{""x"":300,""y"":288,""dx"":-191,""dy"":7,""t"":2010},{""x"":294,""y"":305,""dx"":-197,""dy"":24,""t"":2044},{""x"":297,""y"":325,""dx"":-194,""dy"":44,""t"":2078},{""x"":301,""y"":334,""dx"":-190,""dy"":53,""t"":2112},{""x"":280,""y"":338,""dx"":-211,""dy"":57,""t"":2146},{""x"":250,""y"":366,""dx"":-241,""dy"":85,""t"":2180},{""x"":234,""y"":350,""dx"":-257,""dy"":69,""t"":2214},{""x"":238,""y"":360,""dx"":-253,""dy"":79,""t"":2248},{""x"":223,""y"":373,""dx"":-268,""dy"":92,""t"":2282},{""x"":213,""y"":392,""dx"":-278,""dy"":111,""t"":2316},{""x"":205,""y"":383,""dx"":-286,""dy"":102,""t"":2349},{""x"":198,""y"":396,""dx"":-293,""dy"":115,""t"":2385},{""x"":180,""y"":404,""dx"":-311,""dy"":123,""t"":2419},{""x"":195,""y"":387,""dx"":-296,""dy"":106,""t"":2451},{""x"":174,""y"":378,""dx"":-317,""dy"":97,""t"":2485},{""x"":176,""y"":386,""dx"":-315,""dy"":105,""t"":2520},{""x"":167,""y"":384,""dx"":-324,""dy"":103,""t"":2554},{""x"":199,""y"":406,""dx"":-292,""dy"":125,""t"":2588},{""x"":205,""y"":407,""dx"":-286,""dy"":126,""t"":2622},{""x"":232,""y"":399,""dx"":-259,""dy"":118,""t"":2656},{""x"":241,""y"":409,""dx"":-250,""dy"":128,""t"":2689},{""x"":249,""y"":417,""dx"":-242,""dy"":136,""t"":2722},{""x"":264,""y"":450,""dx"":-227,""dy"":169,""t"":2758},{""x"":259,""y"":464,""dx"":-232,""dy"":183,""t"":2792},{""x"":277,""y"":485,""dx"":-214,""dy"":204,""t"":2826},{""x"":270,""y"":494,""dx"":-221,""dy"":213,""t"":2860},{""x"":283,""y"":477,""dx"":-208,""dy"":196,""t"":2894},{""x"":288,""y"":472,""dx"":-203,""dy"":191,""t"":2927},{""x"":293,""y"":458,""dx"":-198,""dy"":177,""t"":2962},{""x"":302,""y"":468,""dx"":-189,""dy"":187,""t"":2996}],[{""x"":1357,""y"":120,""dx"":-94,""dy"":-161,""t"":4015},{""x"":1331,""y"":125,""dx"":-120,""dy"":-156,""t"":4049},{""x"":1328,""y"":140,""dx"":-123,""dy"":-141,""t"":4116},{""x"":1311,""y"":142,""dx"":-140,""dy"":-139,""t"":4153},{""x"":1350,""y"":199,""dx"":-101,""dy"":-82,""t"":4185},{""x"":1331,""y"":226,""dx"":-120,""dy"":-55,""t"":4219},{""x"":1319,""y"":246,""dx"":-132,""dy"":-35,""t"":4255},{""x"":1359,""y"":298,""dx"":-92,""dy"":17,""t"":4285},{""x"":1400,""y"":334,""dx"":-51,""dy"":53,""t"":4321},{""x"":1378,""y"":314,""dx"":-73,""dy"":33,""t"":4356},{""x"":1419,""y"":340,""dx"":-32,""dy"":59,""t"":4390},{""x"":1450,""y"":370,""dx"":-1,""dy"":89,""t"":4424},{""x"":1427,""y"":346,""dx"":-24,""dy"":65,""t"":4459},{""x"":1466,""y"":366,""dx"":15,""dy"":85,""t"":4491},{""x"":1430,""y"":330,""dx"":-21,""dy"":49,""t"":4525},{""x"":1400,""y"":293,""dx"":-51,""dy"":12,""t"":4560},{""x"":1379,""y"":281,""dx"":-72,""dy"":0,""t"":4593},{""x"":1374,""y"":269,""dx"":-77,""dy"":-12,""t"":4628},{""x"":1379,""y"":235,""dx"":-72,""dy"":-46,""t"":4661},{""x"":1383,""y"":207,""dx"":-68,""dy"":-74,""t"":4694},{""x"":1403,""y"":205,""dx"":-48,""dy"":-76,""t"":4731},{""x"":1398,""y"":184,""dx"":-53,""dy"":-97,""t"":4764},{""x"":1400,""y"":179,""dx"":-51,""dy"":-102,""t"":4799},{""x"":1384,""y"":173,""dx"":-67,""dy"":-108,""t"":4831},{""x"":1375,""y"":204,""dx"":-76,""dy"":-77,""t"":4866},{""x"":1352,""y"":227,""dx"":-99,""dy"":-54,""t"":4899},{""x"":1325,""y"":254,""dx"":-126,""dy"":-27,""t"":4934},{""x"":1323,""y"":279,""dx"":-128,""dy"":-2,""t"":4968},{""x"":1379,""y"":302,""dx"":-72,""dy"":21,""t"":5002},{""x"":1370,""y"":322,""dx"":-81,""dy"":41,""t"":5036},{""x"":1352,""y"":322,""dx"":-99,""dy"":41,""t"":5069},{""x"":1337,""y"":324,""dx"":-114,""dy"":43,""t"":5104},{""x"":1317,""y"":318,""dx"":-134,""dy"":37,""t"":5137},{""x"":1322,""y"":324,""dx"":-129,""dy"":43,""t"":5171},{""x"":1318,""y"":311,""dx"":-133,""dy"":30,""t"":5206},{""x"":1318,""y"":319,""dx"":-133,""dy"":38,""t"":5240},{""x"":1322,""y"":337,""dx"":-129,""dy"":56,""t"":5274},{""x"":1338,""y"":321,""dx"":-113,""dy"":40,""t"":5308},{""x"":1425,""y"":336,""dx"":-26,""dy"":55,""t"":5341},{""x"":1430,""y"":315,""dx"":-21,""dy"":34,""t"":5376},{""x"":1415,""y"":317,""dx"":-36,""dy"":36,""t"":5411},{""x"":1423,""y"":279,""dx"":-28,""dy"":-2,""t"":5444},{""x"":1431,""y"":277,""dx"":-20,""dy"":-4,""t"":5479},{""x"":1447,""y"":292,""dx"":-4,""dy"":11,""t"":5511},{""x"":1443,""y"":304,""dx"":-8,""dy"":23,""t"":5545},{""x"":1440,""y"":307,""dx"":-11,""dy"":26,""t"":5580},{""x"":1441,""y"":319,""dx"":-10,""dy"":38,""t"":5613},{""x"":1447,""y"":305,""dx"":-4,""dy"":24,""t"":5647},{""x"":1440,""y"":314,""dx"":-11,""dy"":33,""t"":5681},{""x"":1413,""y"":323,""dx"":-38,""dy"":42,""t"":5716},{""x"":1376,""y"":301,""dx"":-75,""dy"":20,""t"":5751},{""x"":1386,""y"":270,""dx"":-65,""dy"":-11,""t"":5783},{""x"":1421,""y"":298,""dx"":-30,""dy"":17,""t"":5817},{""x"":1456,""y"":341,""dx"":5,""dy"":60,""t"":5851},{""x"":1485,""y"":377,""dx"":34,""dy"":96,""t"":5884},{""x"":1485,""y"":375,""dx"":34,""dy"":94,""t"":5920},{""x"":1459,""y"":346,""dx"":8,""dy"":65,""t"":5953},{""x"":1433,""y"":334,""dx"":-18,""dy"":53,""t"":5988}],[{""x"":1062,""y"":731,""dx"":91,""dy"":180,""t"":7042},{""x"":1057,""y"":770,""dx"":86,""dy"":219,""t"":7077},{""x"":1064,""y"":739,""dx"":93,""dy"":188,""t"":7110},{""x"":1072,""y"":704,""dx"":101,""dy"":153,""t"":7144},{""x"":1087,""y"":686,""dx"":116,""dy"":135,""t"":7178},{""x"":1088,""y"":672,""dx"":117,""dy"":121,""t"":7212},{""x"":1083,""y"":688,""dx"":112,""dy"":137,""t"":7247},{""x"":1109,""y"":738,""dx"":138,""dy"":187,""t"":7280},{""x"":1095,""y"":798,""dx"":124,""dy"":247,""t"":7313},{""x"":1103,""y"":843,""dx"":132,""dy"":292,""t"":7348},{""x"":1131,""y"":854,""dx"":160,""dy"":303,""t"":7381},{""x"":1144,""y"":884,""dx"":173,""dy"":333,""t"":7417},{""x"":1107,""y"":883,""dx"":136,""dy"":332,""t"":7449},{""x"":1060,""y"":852,""dx"":89,""dy"":301,""t"":7484},{""x"":1035,""y"":838,""dx"":64,""dy"":287,""t"":7517},{""x"":1004,""y"":781,""dx"":33,""dy"":230,""t"":7552},{""x"":1029,""y"":767,""dx"":58,""dy"":216,""t"":7586},{""x"":1001,""y"":710,""dx"":30,""dy"":159,""t"":7619},{""x"":969,""y"":685,""dx"":-2,""dy"":134,""t"":7654},{""x"":980,""y"":672,""dx"":9,""dy"":121,""t"":7688},{""x"":970,""y"":689,""dx"":-1,""dy"":138,""t"":7721},{""x"":934,""y"":649,""dx"":-37,""dy"":98,""t"":7755},{""x"":980,""y"":633,""dx"":9,""dy"":82,""t"":7791},{""x"":1021,""y"":616,""dx"":50,""dy"":65,""t"":7825},{""x"":1043,""y"":596,""dx"":72,""dy"":45,""t"":7856},{""x"":1058,""y"":569,""dx"":87,""dy"":18,""t"":7891},{""x"":1100,""y"":560,""dx"":129,""dy"":9,""t"":7926},{""x"":1091,""y"":563,""dx"":120,""dy"":12,""t"":7960},{""x"":1078,""y"":555,""dx"":107,""dy"":4,""t"":7994},{""x"":1080,""y"":557,""dx"":109,""dy"":6,""t"":8027},{""x"":1087,""y"":590,""dx"":116,""dy"":39,""t"":8062},{""x"":1119,""y"":619,""dx"":148,""dy"":68,""t"":8097},{""x"":1032,""y"":542,""dx"":61,""dy"":-9,""t"":8131},{""x"":1042,""y"":539,""dx"":71,""dy"":-12,""t"":8164},{""x"":1054,""y"":569,""dx"":83,""dy"":18,""t"":8197},{""x"":1059,""y"":574,""dx"":88,""dy"":23,""t"":8232},{""x"":1063,""y"":579,""dx"":92,""dy"":28,""t"":8263},{""x"":1071,""y"":611,""dx"":100,""dy"":60,""t"":8300},{""x"":1052,""y"":621,""dx"":81,""dy"":70,""t"":8335},{""x"":996,""y"":651,""dx"":25,""dy"":100,""t"":8368},{""x"":958,""y"":644,""dx"":-13,""dy"":93,""t"":8401},{""x"":954,""y"":671,""dx"":-17,""dy"":120,""t"":8436},{""x"":922,""y"":678,""dx"":-49,""dy"":127,""t"":8469},{""x"":902,""y"":672,""dx"":-69,""dy"":121,""t"":8503},{""x"":889,""y"":662,""dx"":-82,""dy"":111,""t"":8538},{""x"":878,""y"":633,""dx"":-93,""dy"":82,""t"":8571},{""x"":873,""y"":610,""dx"":-98,""dy"":59,""t"":8607},{""x"":865,""y"":604,""dx"":-106,""dy"":53,""t"":8640},{""x"":894,""y"":619,""dx"":-77,""dy"":68,""t"":8674},{""x"":909,""y"":624,""dx"":-62,""dy"":73,""t"":8708},{""x"":854,""y"":520,""dx"":-117,""dy"":-31,""t"":8742},{""x"":914,""y"":529,""dx"":-57,""dy"":-22,""t"":8776},{""x"":900,""y"":550,""dx"":-71,""dy"":-1,""t"":8811},{""x"":926,""y"":572,""dx"":-45,""dy"":21,""t"":8844},{""x"":981,""y"":594,""dx"":10,""dy"":43,""t"":8879},{""x"":1020,""y"":599,""dx"":49,""dy"":48,""t"":8912},{""x"":1047,""y"":600,""dx"":76,""dy"":49,""t"":8946},{""x"":1069,""y"":621,""dx"":98,""dy"":70,""t"":8979},{""x"":1106,""y"":626,""dx"":135,""dy"":75,""t"":9014}],[{""x"":576,""y"":924,""dx"":85,""dy"":103,""t"":10033},{""x"":579,""y"":935,""dx"":88,""dy"":114,""t"":10070},{""x"":639,""y"":900,""dx"":148,""dy"":79,""t"":10102},{""x"":630,""y"":902,""dx"":139,""dy"":81,""t"":10137},{""x"":674,""y"":866,""dx"":183,""dy"":45,""t"":10170},{""x"":653,""y"":878,""dx"":162,""dy"":57,""t"":10204},{""x"":633,""y"":879,""dx"":142,""dy"":58,""t"":10238},{""x"":597,""y"":901,""dx"":106,""dy"":80,""t"":10272},{""x"":584,""y"":900,""dx"":93,""dy"":79,""t"":10306},{""x"":578,""y"":897,""dx"":87,""dy"":76,""t"":10339},{""x"":571,""y"":904,""dx"":80,""dy"":83,""t"":10373},{""x"":559,""y"":905,""dx"":68,""dy"":84,""t"":10408},{""x"":565,""y"":926,""dx"":74,""dy"":105,""t"":10442},{""x"":563,""y"":938,""dx"":72,""dy"":117,""t"":10476},{""x"":587,""y"":939,""dx"":96,""dy"":118,""t"":10510},{""x"":604,""y"":953,""dx"":113,""dy"":132,""t"":10544},{""x"":588,""y"":955,""dx"":97,""dy"":134,""t"":10580},{""x"":613,""y"":983,""dx"":122,""dy"":162,""t"":10612},{""x"":619,""y"":1006,""dx"":128,""dy"":185,""t"":10646},{""x"":611,""y"":1007,""dx"":120,""dy"":186,""t"":10680},{""x"":595,""y"":1008,""dx"":104,""dy"":187,""t"":10714},{""x"":594,""y"":1015,""dx"":103,""dy"":194,""t"":10748},{""x"":610,""y"":998,""dx"":119,""dy"":177,""t"":10782},{""x"":627,""y"":965,""dx"":136,""dy"":144,""t"":10815},{""x"":629,""y"":981,""dx"":138,""dy"":160,""t"":10850},{""x"":615,""y"":976,""dx"":124,""dy"":155,""t"":10884},{""x"":659,""y"":933,""dx"":168,""dy"":112,""t"":10917},{""x"":660,""y"":923,""dx"":169,""dy"":102,""t"":10952},{""x"":652,""y"":926,""dx"":161,""dy"":105,""t"":10986},{""x"":646,""y"":943,""dx"":155,""dy"":122,""t"":11020},{""x"":627,""y"":948,""dx"":136,""dy"":127,""t"":11054},{""x"":621,""y"":936,""dx"":130,""dy"":115,""t"":11088},{""x"":603,""y"":951,""dx"":112,""dy"":130,""t"":11122},{""x"":586,""y"":940,""dx"":95,""dy"":119,""t"":11156},{""x"":584,""y"":947,""dx"":93,""dy"":126,""t"":11189},{""x"":577,""y"":961,""dx"":86,""dy"":140,""t"":11225},{""x"":581,""y"":957,""dx"":90,""dy"":136,""t"":11258},{""x"":630,""y"":929,""dx"":139,""dy"":108,""t"":11291},{""x"":628,""y"":944,""dx"":137,""dy"":123,""t"":11326},{""x"":612,""y"":930,""dx"":121,""dy"":109,""t"":11360},{""x"":604,""y"":933,""dx"":113,""dy"":112,""t"":11393},{""x"":595,""y"":929,""dx"":104,""dy"":108,""t"":11426},{""x"":610,""y"":929,""dx"":119,""dy"":108,""t"":11462},{""x"":602,""y"":924,""dx"":111,""dy"":103,""t"":11496},{""x"":603,""y"":936,""dx"":112,""dy"":115,""t"":11530},{""x"":599,""y"":939,""dx"":108,""dy"":118,""t"":11563},{""x"":597,""y"":966,""dx"":106,""dy"":145,""t"":11598},{""x"":616,""y"":972,""dx"":125,""dy"":151,""t"":11633},{""x"":600,""y"":980,""dx"":109,""dy"":159,""t"":11666},{""x"":588,""y"":983,""dx"":97,""dy"":162,""t"":11701},{""x"":600,""y"":981,""dx"":109,""dy"":160,""t"":11733},{""x"":613,""y"":981,""dx"":122,""dy"":160,""t"":11768},{""x"":618,""y"":988,""dx"":127,""dy"":167,""t"":11802},{""x"":621,""y"":993,""dx"":130,""dy"":172,""t"":11833},{""x"":625,""y"":968,""dx"":134,""dy"":147,""t"":11870},{""x"":611,""y"":972,""dx"":120,""dy"":151,""t"":11904},{""x"":613,""y"":980,""dx"":122,""dy"":159,""t"":11937},{""x"":607,""y"":969,""dx"":116,""dy"":148,""t"":11972},{""x"":609,""y"":974,""dx"":118,""dy"":153,""t"":12006}],[{""x"":1526,""y"":641,""dx"":75,""dy"":-180,""t"":13060},{""x"":1518,""y"":639,""dx"":67,""dy"":-182,""t"":13094},{""x"":1500,""y"":647,""dx"":49,""dy"":-174,""t"":13128},{""x"":1497,""y"":631,""dx"":46,""dy"":-190,""t"":13161},{""x"":1478,""y"":633,""dx"":27,""dy"":-188,""t"":13195},{""x"":1472,""y"":658,""dx"":21,""dy"":-163,""t"":13230},{""x"":1477,""y"":652,""dx"":26,""dy"":-169,""t"":13264},{""x"":1455,""y"":652,""dx"":4,""dy"":-169,""t"":13299},{""x"":1429,""y"":659,""dx"":-22,""dy"":-162,""t"":13332},{""x"":1427,""y"":664,""dx"":-24,""dy"":-157,""t"":13366},{""x"":1425,""y"":668,""dx"":-26,""dy"":-153,""t"":13397},{""x"":1412,""y"":655,""dx"":-39,""dy"":-166,""t"":13435},{""x"":1405,""y"":653,""dx"":-46,""dy"":-168,""t"":13468},{""x"":1404,""y"":651,""dx"":-47,""dy"":-170,""t"":13502},{""x"":1410,""y"":653,""dx"":-41,""dy"":-168,""t"":13535},{""x"":1405,""y"":665,""dx"":-46,""dy"":-156,""t"":13570},{""x"":1407,""y"":676,""dx"":-44,""dy"":-145,""t"":13603},{""x"":1418,""y"":661,""dx"":-33,""dy"":-160,""t"":13638},{""x"":1426,""y"":651,""dx"":-25,""dy"":-170,""t"":13671},{""x"":1430,""y"":649,""dx"":-21,""dy"":-172,""t"":13706},{""x"":1432,""y"":647,""dx"":-19,""dy"":-174,""t"":13739},{""x"":1435,""y"":654,""dx"":-16,""dy"":-167,""t"":13774},{""x"":1457,""y"":654,""dx"":6,""dy"":-167,""t"":13808},{""x"":1442,""y"":668,""dx"":-9,""dy"":-153,""t"":13843},{""x"":1435,""y"":686,""dx"":-16,""dy"":-135,""t"":13875},{""x"":1459,""y"":697,""dx"":8,""dy"":-124,""t"":13909},{""x"":1470,""y"":714,""dx"":19,""dy"":-107,""t"":13944},{""x"":1491,""y"":711,""dx"":40,""dy"":-110,""t"":13978},{""x"":1492,""y"":707,""dx"":41,""dy"":-114,""t"":14011},{""x"":1527,""y"":697,""dx"":76,""dy"":-124,""t"":14047},{""x"":1513,""y"":704,""dx"":62,""dy"":-117,""t"":14080},{""x"":1502,""y"":704,""dx"":51,""dy"":-117,""t"":14114},{""x"":1492,""y"":697,""dx"":41,""dy"":-124,""t"":14149},{""x"":1474,""y"":694,""dx"":23,""dy"":-127,""t"":14182},{""x"":1471,""y"":676,""dx"":20,""dy"":-145,""t"":14216},{""x"":1466,""y"":689,""dx"":15,""dy"":-132,""t"":14250},{""x"":1460,""y"":691,""dx"":9,""dy"":-130,""t"":14284},{""x"":1469,""y"":701,""dx"":18,""dy"":-120,""t"":14318},{""x"":1463,""y"":708,""dx"":12,""dy"":-113,""t"":14352},{""x"":1466,""y"":702,""dx"":15,""dy"":-119,""t"":14385},{""x"":1476,""y"":660,""dx"":25,""dy"":-161,""t"":14420},{""x"":1490,""y"":671,""dx"":39,""dy"":-150,""t"":14454},{""x"":1492,""y"":693,""dx"":41,""dy"":-128,""t"":14488},{""x"":1493,""y"":707,""dx"":42,""dy"":-114,""t"":14521},{""x"":1482,""y"":699,""dx"":31,""dy"":-122,""t"":14556},{""x"":1473,""y"":692,""dx"":22,""dy"":-129,""t"":14588},{""x"":1485,""y"":682,""dx"":34,""dy"":-139,""t"":14624},{""x"":1482,""y"":695,""dx"":31,""dy"":-126,""t"":14657},{""x"":1457,""y"":714,""dx"":6,""dy"":-107,""t"":14691},{""x"":1462,""y"":712,""dx"":11,""dy"":-109,""t"":14726},{""x"":1475,""y"":714,""dx"":24,""dy"":-107,""t"":14760},{""x"":1466,""y"":723,""dx"":15,""dy"":-98,""t"":14794},{""x"":1474,""y"":725,""dx"":23,""dy"":-96,""t"":14827},{""x"":1496,""y"":686,""dx"":45,""dy"":-135,""t"":14862},{""x"":1508,""y"":717,""dx"":57,""dy"":-104,""t"":14896},{""x"":1521,""y"":716,""dx"":70,""dy"":-105,""t"":14929},{""x"":1515,""y"":684,""dx"":64,""dy"":-137,""t"":14964},{""x"":1510,""y"":657,""dx"":59,""dy"":-164,""t"":14996},{""x"":1507,""y"":671,""dx"":56,""dy"":-150,""t"":15032}]]","[18.333333333333332,100,77.96610169491525,79.66101694915254,100]","[{""x"":-229.01666666666668,""y"":82.9,""r"":88.47639168086509},{""x"":-61.3448275862069,""y"":2.0344827586206895,""r"":100.10245236764041},{""x"":47.152542372881356,""y"":106.71186440677967,""r"":98.26962832237454},{""x"":117.30508474576271,""y"":126.55932203389831,""r"":33.76864184531248},{""x"":16.8135593220339,""y"":-141.72881355932202,""r"":39.29794703537397}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.30","validate","","","","","","","","","","",""
