"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2089","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2094","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5903","0.0-2.0-0.0","","","","","3803","{""name"":""shh"",""age"":""27""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","8822","0.0-2.0-1.0","","","","","2918","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","13046","0.0-3.0","","","","","4222"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","18445","0.0-4.0","","","","","","","","","1464","","","","","","","","","","","","","","","","",""
"","html-button-response","6","19549","0.0-5.0-0.0","","","","","1103","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","33223","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","34213","0.0-5.0-2.0","","","","","989","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","55213","0.0-5.0-3.0","","","","","","","","","","[[{""x"":567,""y"":588,""dx"":76,""dy"":307,""t"":989},{""x"":563,""y"":539,""dx"":72,""dy"":258,""t"":1025},{""x"":555,""y"":532,""dx"":64,""dy"":251,""t"":1058},{""x"":567,""y"":543,""dx"":76,""dy"":262,""t"":1092},{""x"":581,""y"":563,""dx"":90,""dy"":282,""t"":1126},{""x"":592,""y"":584,""dx"":101,""dy"":303,""t"":1160},{""x"":591,""y"":600,""dx"":100,""dy"":319,""t"":1195},{""x"":593,""y"":622,""dx"":102,""dy"":341,""t"":1226},{""x"":596,""y"":605,""dx"":105,""dy"":324,""t"":1261},{""x"":596,""y"":614,""dx"":105,""dy"":333,""t"":1296},{""x"":605,""y"":619,""dx"":114,""dy"":338,""t"":1330},{""x"":588,""y"":612,""dx"":97,""dy"":331,""t"":1364},{""x"":594,""y"":615,""dx"":103,""dy"":334,""t"":1398},{""x"":607,""y"":624,""dx"":116,""dy"":343,""t"":1432},{""x"":604,""y"":635,""dx"":113,""dy"":354,""t"":1465},{""x"":597,""y"":627,""dx"":106,""dy"":346,""t"":1500},{""x"":589,""y"":614,""dx"":98,""dy"":333,""t"":1534},{""x"":587,""y"":607,""dx"":96,""dy"":326,""t"":1568},{""x"":575,""y"":617,""dx"":84,""dy"":336,""t"":1602},{""x"":585,""y"":607,""dx"":94,""dy"":326,""t"":1636},{""x"":574,""y"":626,""dx"":83,""dy"":345,""t"":1670},{""x"":598,""y"":622,""dx"":107,""dy"":341,""t"":1704},{""x"":605,""y"":615,""dx"":114,""dy"":334,""t"":1738},{""x"":599,""y"":633,""dx"":108,""dy"":352,""t"":1772},{""x"":594,""y"":627,""dx"":103,""dy"":346,""t"":1805},{""x"":590,""y"":630,""dx"":99,""dy"":349,""t"":1840},{""x"":601,""y"":618,""dx"":110,""dy"":337,""t"":1873},{""x"":590,""y"":622,""dx"":99,""dy"":341,""t"":1908},{""x"":604,""y"":601,""dx"":113,""dy"":320,""t"":1942},{""x"":600,""y"":558,""dx"":109,""dy"":277,""t"":1976},{""x"":605,""y"":547,""dx"":114,""dy"":266,""t"":2010},{""x"":598,""y"":483,""dx"":107,""dy"":202,""t"":2045},{""x"":624,""y"":518,""dx"":133,""dy"":237,""t"":2077},{""x"":619,""y"":456,""dx"":128,""dy"":175,""t"":2112},{""x"":626,""y"":498,""dx"":135,""dy"":217,""t"":2146},{""x"":616,""y"":533,""dx"":125,""dy"":252,""t"":2180},{""x"":612,""y"":537,""dx"":121,""dy"":256,""t"":2213},{""x"":578,""y"":504,""dx"":87,""dy"":223,""t"":2248},{""x"":579,""y"":521,""dx"":88,""dy"":240,""t"":2282},{""x"":586,""y"":523,""dx"":95,""dy"":242,""t"":2316},{""x"":585,""y"":545,""dx"":94,""dy"":264,""t"":2349},{""x"":581,""y"":561,""dx"":90,""dy"":280,""t"":2384},{""x"":588,""y"":598,""dx"":97,""dy"":317,""t"":2418},{""x"":585,""y"":630,""dx"":94,""dy"":349,""t"":2452},{""x"":605,""y"":645,""dx"":114,""dy"":364,""t"":2486},{""x"":593,""y"":662,""dx"":102,""dy"":381,""t"":2520},{""x"":589,""y"":667,""dx"":98,""dy"":386,""t"":2553},{""x"":596,""y"":678,""dx"":105,""dy"":397,""t"":2588},{""x"":587,""y"":671,""dx"":96,""dy"":390,""t"":2621},{""x"":590,""y"":670,""dx"":99,""dy"":389,""t"":2656},{""x"":586,""y"":678,""dx"":95,""dy"":397,""t"":2690},{""x"":582,""y"":676,""dx"":91,""dy"":395,""t"":2724},{""x"":575,""y"":670,""dx"":84,""dy"":389,""t"":2759},{""x"":586,""y"":659,""dx"":95,""dy"":378,""t"":2790},{""x"":588,""y"":651,""dx"":97,""dy"":370,""t"":2826},{""x"":598,""y"":656,""dx"":107,""dy"":375,""t"":2860},{""x"":598,""y"":660,""dx"":107,""dy"":379,""t"":2894},{""x"":589,""y"":654,""dx"":98,""dy"":373,""t"":2927},{""x"":598,""y"":651,""dx"":107,""dy"":370,""t"":2962}],[{""x"":1567,""y"":555,""dx"":116,""dy"":274,""t"":4016},{""x"":1557,""y"":536,""dx"":106,""dy"":255,""t"":4050},{""x"":1554,""y"":559,""dx"":103,""dy"":278,""t"":4085},{""x"":1531,""y"":530,""dx"":80,""dy"":249,""t"":4118},{""x"":1521,""y"":550,""dx"":70,""dy"":269,""t"":4152},{""x"":1466,""y"":540,""dx"":15,""dy"":259,""t"":4187},{""x"":1428,""y"":530,""dx"":-23,""dy"":249,""t"":4221},{""x"":1407,""y"":571,""dx"":-44,""dy"":290,""t"":4253},{""x"":1383,""y"":555,""dx"":-68,""dy"":274,""t"":4287},{""x"":1389,""y"":534,""dx"":-62,""dy"":253,""t"":4321},{""x"":1392,""y"":504,""dx"":-59,""dy"":223,""t"":4356},{""x"":1385,""y"":514,""dx"":-66,""dy"":233,""t"":4387},{""x"":1380,""y"":502,""dx"":-71,""dy"":221,""t"":4424},{""x"":1393,""y"":529,""dx"":-58,""dy"":248,""t"":4458},{""x"":1391,""y"":484,""dx"":-60,""dy"":203,""t"":4493},{""x"":1397,""y"":514,""dx"":-54,""dy"":233,""t"":4526},{""x"":1391,""y"":467,""dx"":-60,""dy"":186,""t"":4560},{""x"":1402,""y"":495,""dx"":-49,""dy"":214,""t"":4593},{""x"":1410,""y"":476,""dx"":-41,""dy"":195,""t"":4628},{""x"":1433,""y"":502,""dx"":-18,""dy"":221,""t"":4663},{""x"":1440,""y"":468,""dx"":-11,""dy"":187,""t"":4695},{""x"":1455,""y"":496,""dx"":4,""dy"":215,""t"":4729},{""x"":1463,""y"":472,""dx"":12,""dy"":191,""t"":4764},{""x"":1479,""y"":486,""dx"":28,""dy"":205,""t"":4796},{""x"":1483,""y"":503,""dx"":32,""dy"":222,""t"":4832},{""x"":1446,""y"":488,""dx"":-5,""dy"":207,""t"":4865},{""x"":1462,""y"":505,""dx"":11,""dy"":224,""t"":4899},{""x"":1450,""y"":468,""dx"":-1,""dy"":187,""t"":4935},{""x"":1438,""y"":500,""dx"":-13,""dy"":219,""t"":4969},{""x"":1423,""y"":537,""dx"":-28,""dy"":256,""t"":5002},{""x"":1422,""y"":557,""dx"":-29,""dy"":276,""t"":5035},{""x"":1429,""y"":538,""dx"":-22,""dy"":257,""t"":5070},{""x"":1433,""y"":556,""dx"":-18,""dy"":275,""t"":5104},{""x"":1414,""y"":514,""dx"":-37,""dy"":233,""t"":5139},{""x"":1419,""y"":531,""dx"":-32,""dy"":250,""t"":5172},{""x"":1402,""y"":483,""dx"":-49,""dy"":202,""t"":5206},{""x"":1421,""y"":490,""dx"":-30,""dy"":209,""t"":5240},{""x"":1405,""y"":444,""dx"":-46,""dy"":163,""t"":5274},{""x"":1398,""y"":472,""dx"":-53,""dy"":191,""t"":5307},{""x"":1376,""y"":448,""dx"":-75,""dy"":167,""t"":5342},{""x"":1403,""y"":471,""dx"":-48,""dy"":190,""t"":5376},{""x"":1388,""y"":448,""dx"":-63,""dy"":167,""t"":5411},{""x"":1411,""y"":466,""dx"":-40,""dy"":185,""t"":5444},{""x"":1398,""y"":437,""dx"":-53,""dy"":156,""t"":5477},{""x"":1423,""y"":471,""dx"":-28,""dy"":190,""t"":5512},{""x"":1403,""y"":464,""dx"":-48,""dy"":183,""t"":5547},{""x"":1424,""y"":491,""dx"":-27,""dy"":210,""t"":5580},{""x"":1418,""y"":480,""dx"":-33,""dy"":199,""t"":5614},{""x"":1427,""y"":498,""dx"":-24,""dy"":217,""t"":5648},{""x"":1431,""y"":496,""dx"":-20,""dy"":215,""t"":5682},{""x"":1441,""y"":502,""dx"":-10,""dy"":221,""t"":5716},{""x"":1441,""y"":506,""dx"":-10,""dy"":225,""t"":5750},{""x"":1429,""y"":464,""dx"":-22,""dy"":183,""t"":5784},{""x"":1425,""y"":498,""dx"":-26,""dy"":217,""t"":5818},{""x"":1430,""y"":448,""dx"":-21,""dy"":167,""t"":5852},{""x"":1424,""y"":482,""dx"":-27,""dy"":201,""t"":5886},{""x"":1422,""y"":446,""dx"":-29,""dy"":165,""t"":5920},{""x"":1425,""y"":486,""dx"":-26,""dy"":205,""t"":5952},{""x"":1425,""y"":450,""dx"":-26,""dy"":169,""t"":5988}],[{""x"":977,""y"":859,""dx"":6,""dy"":308,""t"":7007},{""x"":978,""y"":797,""dx"":7,""dy"":246,""t"":7042},{""x"":993,""y"":744,""dx"":22,""dy"":193,""t"":7076},{""x"":1001,""y"":691,""dx"":30,""dy"":140,""t"":7110},{""x"":1014,""y"":645,""dx"":43,""dy"":94,""t"":7144},{""x"":1015,""y"":612,""dx"":44,""dy"":61,""t"":7178},{""x"":1020,""y"":589,""dx"":49,""dy"":38,""t"":7212},{""x"":1037,""y"":576,""dx"":66,""dy"":25,""t"":7246},{""x"":1012,""y"":579,""dx"":41,""dy"":28,""t"":7280},{""x"":1017,""y"":578,""dx"":46,""dy"":27,""t"":7315},{""x"":1012,""y"":563,""dx"":41,""dy"":12,""t"":7348},{""x"":1023,""y"":569,""dx"":52,""dy"":18,""t"":7382},{""x"":1015,""y"":577,""dx"":44,""dy"":26,""t"":7416},{""x"":1009,""y"":582,""dx"":38,""dy"":31,""t"":7450},{""x"":998,""y"":601,""dx"":27,""dy"":50,""t"":7484},{""x"":1002,""y"":615,""dx"":31,""dy"":64,""t"":7518},{""x"":1039,""y"":670,""dx"":68,""dy"":119,""t"":7552},{""x"":1029,""y"":668,""dx"":58,""dy"":117,""t"":7586},{""x"":1021,""y"":661,""dx"":50,""dy"":110,""t"":7619},{""x"":1018,""y"":673,""dx"":47,""dy"":122,""t"":7653},{""x"":1059,""y"":713,""dx"":88,""dy"":162,""t"":7688},{""x"":1073,""y"":698,""dx"":102,""dy"":147,""t"":7722},{""x"":1098,""y"":730,""dx"":127,""dy"":179,""t"":7756},{""x"":1086,""y"":727,""dx"":115,""dy"":176,""t"":7790},{""x"":1125,""y"":768,""dx"":154,""dy"":217,""t"":7825},{""x"":1093,""y"":756,""dx"":122,""dy"":205,""t"":7858},{""x"":1107,""y"":749,""dx"":136,""dy"":198,""t"":7892},{""x"":1092,""y"":728,""dx"":121,""dy"":177,""t"":7926},{""x"":1109,""y"":720,""dx"":138,""dy"":169,""t"":7957},{""x"":1097,""y"":704,""dx"":126,""dy"":153,""t"":7994},{""x"":1120,""y"":686,""dx"":149,""dy"":135,""t"":8029},{""x"":1108,""y"":673,""dx"":137,""dy"":122,""t"":8061},{""x"":1112,""y"":678,""dx"":141,""dy"":127,""t"":8096},{""x"":1085,""y"":668,""dx"":114,""dy"":117,""t"":8130},{""x"":1079,""y"":664,""dx"":108,""dy"":113,""t"":8165},{""x"":1087,""y"":650,""dx"":116,""dy"":99,""t"":8199},{""x"":1079,""y"":654,""dx"":108,""dy"":103,""t"":8232},{""x"":1074,""y"":642,""dx"":103,""dy"":91,""t"":8266},{""x"":1070,""y"":631,""dx"":99,""dy"":80,""t"":8335},{""x"":1049,""y"":639,""dx"":78,""dy"":88,""t"":8368},{""x"":1045,""y"":634,""dx"":74,""dy"":83,""t"":8402},{""x"":1025,""y"":651,""dx"":54,""dy"":100,""t"":8436},{""x"":1010,""y"":666,""dx"":39,""dy"":115,""t"":8470},{""x"":1026,""y"":672,""dx"":55,""dy"":121,""t"":8503},{""x"":1013,""y"":656,""dx"":42,""dy"":105,""t"":8538},{""x"":1015,""y"":667,""dx"":44,""dy"":116,""t"":8572},{""x"":1026,""y"":681,""dx"":55,""dy"":130,""t"":8607},{""x"":1015,""y"":695,""dx"":44,""dy"":144,""t"":8639},{""x"":1006,""y"":702,""dx"":35,""dy"":151,""t"":8674},{""x"":1018,""y"":691,""dx"":47,""dy"":140,""t"":8708},{""x"":1001,""y"":692,""dx"":30,""dy"":141,""t"":8743},{""x"":1020,""y"":686,""dx"":49,""dy"":135,""t"":8776},{""x"":1027,""y"":674,""dx"":56,""dy"":123,""t"":8810},{""x"":1038,""y"":675,""dx"":67,""dy"":124,""t"":8844},{""x"":1031,""y"":679,""dx"":60,""dy"":128,""t"":8878},{""x"":1056,""y"":687,""dx"":85,""dy"":136,""t"":8912},{""x"":1041,""y"":678,""dx"":70,""dy"":127,""t"":8946},{""x"":1054,""y"":686,""dx"":83,""dy"":135,""t"":8979},{""x"":1051,""y"":676,""dx"":80,""dy"":125,""t"":9015}],[{""x"":499,""y"":870,""dx"":8,""dy"":49,""t"":10035},{""x"":525,""y"":865,""dx"":34,""dy"":44,""t"":10067},{""x"":525,""y"":850,""dx"":34,""dy"":29,""t"":10101},{""x"":522,""y"":854,""dx"":31,""dy"":33,""t"":10136},{""x"":532,""y"":856,""dx"":41,""dy"":35,""t"":10170},{""x"":546,""y"":876,""dx"":55,""dy"":55,""t"":10204},{""x"":557,""y"":891,""dx"":66,""dy"":70,""t"":10237},{""x"":554,""y"":899,""dx"":63,""dy"":78,""t"":10272},{""x"":567,""y"":903,""dx"":76,""dy"":82,""t"":10306},{""x"":569,""y"":898,""dx"":78,""dy"":77,""t"":10340},{""x"":583,""y"":890,""dx"":92,""dy"":69,""t"":10375},{""x"":582,""y"":894,""dx"":91,""dy"":73,""t"":10408},{""x"":569,""y"":900,""dx"":78,""dy"":79,""t"":10442},{""x"":567,""y"":907,""dx"":76,""dy"":86,""t"":10476},{""x"":577,""y"":907,""dx"":86,""dy"":86,""t"":10510},{""x"":587,""y"":913,""dx"":96,""dy"":92,""t"":10545},{""x"":561,""y"":901,""dx"":70,""dy"":80,""t"":10577},{""x"":575,""y"":921,""dx"":84,""dy"":100,""t"":10612},{""x"":572,""y"":917,""dx"":81,""dy"":96,""t"":10645},{""x"":568,""y"":920,""dx"":77,""dy"":99,""t"":10680},{""x"":559,""y"":926,""dx"":68,""dy"":105,""t"":10714},{""x"":548,""y"":925,""dx"":57,""dy"":104,""t"":10748},{""x"":524,""y"":901,""dx"":33,""dy"":80,""t"":10782},{""x"":539,""y"":915,""dx"":48,""dy"":94,""t"":10816},{""x"":539,""y"":912,""dx"":48,""dy"":91,""t"":10850},{""x"":528,""y"":920,""dx"":37,""dy"":99,""t"":10884},{""x"":493,""y"":904,""dx"":2,""dy"":83,""t"":10918},{""x"":495,""y"":900,""dx"":4,""dy"":79,""t"":10952},{""x"":499,""y"":893,""dx"":8,""dy"":72,""t"":10987},{""x"":508,""y"":912,""dx"":17,""dy"":91,""t"":11019},{""x"":526,""y"":908,""dx"":35,""dy"":87,""t"":11054},{""x"":492,""y"":868,""dx"":1,""dy"":47,""t"":11088},{""x"":516,""y"":870,""dx"":25,""dy"":49,""t"":11120},{""x"":544,""y"":871,""dx"":53,""dy"":50,""t"":11156},{""x"":565,""y"":880,""dx"":74,""dy"":59,""t"":11190},{""x"":589,""y"":885,""dx"":98,""dy"":64,""t"":11224},{""x"":620,""y"":890,""dx"":129,""dy"":69,""t"":11258},{""x"":587,""y"":870,""dx"":96,""dy"":49,""t"":11292},{""x"":619,""y"":893,""dx"":128,""dy"":72,""t"":11326},{""x"":595,""y"":872,""dx"":104,""dy"":51,""t"":11359},{""x"":603,""y"":878,""dx"":112,""dy"":57,""t"":11394},{""x"":594,""y"":868,""dx"":103,""dy"":47,""t"":11428},{""x"":603,""y"":891,""dx"":112,""dy"":70,""t"":11462},{""x"":601,""y"":884,""dx"":110,""dy"":63,""t"":11496},{""x"":604,""y"":903,""dx"":113,""dy"":82,""t"":11528},{""x"":582,""y"":878,""dx"":91,""dy"":57,""t"":11564},{""x"":551,""y"":856,""dx"":60,""dy"":35,""t"":11598},{""x"":565,""y"":868,""dx"":74,""dy"":47,""t"":11632},{""x"":575,""y"":886,""dx"":84,""dy"":65,""t"":11665},{""x"":575,""y"":880,""dx"":84,""dy"":59,""t"":11700},{""x"":566,""y"":879,""dx"":75,""dy"":58,""t"":11734},{""x"":575,""y"":884,""dx"":84,""dy"":63,""t"":11768},{""x"":536,""y"":870,""dx"":45,""dy"":49,""t"":11802},{""x"":509,""y"":858,""dx"":18,""dy"":37,""t"":11836},{""x"":525,""y"":866,""dx"":34,""dy"":45,""t"":11869},{""x"":542,""y"":880,""dx"":51,""dy"":59,""t"":11904},{""x"":535,""y"":866,""dx"":44,""dy"":45,""t"":11937},{""x"":539,""y"":864,""dx"":48,""dy"":43,""t"":11971},{""x"":562,""y"":906,""dx"":71,""dy"":85,""t"":12006},{""x"":528,""y"":914,""dx"":37,""dy"":93,""t"":12040}],[{""x"":1397,""y"":697,""dx"":-54,""dy"":-124,""t"":13060},{""x"":1388,""y"":694,""dx"":-63,""dy"":-127,""t"":13092},{""x"":1362,""y"":688,""dx"":-89,""dy"":-133,""t"":13127},{""x"":1358,""y"":695,""dx"":-93,""dy"":-126,""t"":13162},{""x"":1335,""y"":708,""dx"":-116,""dy"":-113,""t"":13195},{""x"":1305,""y"":707,""dx"":-146,""dy"":-114,""t"":13229},{""x"":1299,""y"":705,""dx"":-152,""dy"":-116,""t"":13264},{""x"":1298,""y"":706,""dx"":-153,""dy"":-115,""t"":13298},{""x"":1295,""y"":710,""dx"":-156,""dy"":-111,""t"":13331},{""x"":1299,""y"":718,""dx"":-152,""dy"":-103,""t"":13366},{""x"":1277,""y"":730,""dx"":-174,""dy"":-91,""t"":13400},{""x"":1275,""y"":723,""dx"":-176,""dy"":-98,""t"":13433},{""x"":1276,""y"":727,""dx"":-175,""dy"":-94,""t"":13467},{""x"":1266,""y"":705,""dx"":-185,""dy"":-116,""t"":13502},{""x"":1275,""y"":703,""dx"":-176,""dy"":-118,""t"":13536},{""x"":1281,""y"":707,""dx"":-170,""dy"":-114,""t"":13570},{""x"":1283,""y"":709,""dx"":-168,""dy"":-112,""t"":13603},{""x"":1278,""y"":722,""dx"":-173,""dy"":-99,""t"":13639},{""x"":1287,""y"":725,""dx"":-164,""dy"":-96,""t"":13672},{""x"":1293,""y"":731,""dx"":-158,""dy"":-90,""t"":13705},{""x"":1294,""y"":736,""dx"":-157,""dy"":-85,""t"":13739},{""x"":1280,""y"":727,""dx"":-171,""dy"":-94,""t"":13774},{""x"":1268,""y"":753,""dx"":-183,""dy"":-68,""t"":13808},{""x"":1276,""y"":748,""dx"":-175,""dy"":-73,""t"":13842},{""x"":1284,""y"":740,""dx"":-167,""dy"":-81,""t"":13876},{""x"":1290,""y"":743,""dx"":-161,""dy"":-78,""t"":13910},{""x"":1287,""y"":747,""dx"":-164,""dy"":-74,""t"":13944},{""x"":1303,""y"":748,""dx"":-148,""dy"":-73,""t"":13977},{""x"":1303,""y"":754,""dx"":-148,""dy"":-67,""t"":14013},{""x"":1308,""y"":760,""dx"":-143,""dy"":-61,""t"":14046},{""x"":1304,""y"":759,""dx"":-147,""dy"":-62,""t"":14081},{""x"":1320,""y"":754,""dx"":-131,""dy"":-67,""t"":14114},{""x"":1330,""y"":748,""dx"":-121,""dy"":-73,""t"":14148},{""x"":1321,""y"":757,""dx"":-130,""dy"":-64,""t"":14182},{""x"":1337,""y"":753,""dx"":-114,""dy"":-68,""t"":14216},{""x"":1341,""y"":761,""dx"":-110,""dy"":-60,""t"":14250},{""x"":1332,""y"":767,""dx"":-119,""dy"":-54,""t"":14284},{""x"":1322,""y"":763,""dx"":-129,""dy"":-58,""t"":14318},{""x"":1323,""y"":762,""dx"":-128,""dy"":-59,""t"":14353},{""x"":1306,""y"":762,""dx"":-145,""dy"":-59,""t"":14385},{""x"":1299,""y"":767,""dx"":-152,""dy"":-54,""t"":14420},{""x"":1295,""y"":770,""dx"":-156,""dy"":-51,""t"":14454},{""x"":1290,""y"":761,""dx"":-161,""dy"":-60,""t"":14488},{""x"":1287,""y"":753,""dx"":-164,""dy"":-68,""t"":14522},{""x"":1266,""y"":740,""dx"":-185,""dy"":-81,""t"":14556},{""x"":1268,""y"":737,""dx"":-183,""dy"":-84,""t"":14589},{""x"":1271,""y"":752,""dx"":-180,""dy"":-69,""t"":14624},{""x"":1275,""y"":752,""dx"":-176,""dy"":-69,""t"":14658},{""x"":1279,""y"":753,""dx"":-172,""dy"":-68,""t"":14690},{""x"":1281,""y"":763,""dx"":-170,""dy"":-58,""t"":14726},{""x"":1281,""y"":763,""dx"":-170,""dy"":-58,""t"":14760},{""x"":1264,""y"":746,""dx"":-187,""dy"":-75,""t"":14794},{""x"":1269,""y"":743,""dx"":-182,""dy"":-78,""t"":14828},{""x"":1277,""y"":743,""dx"":-174,""dy"":-78,""t"":14862},{""x"":1282,""y"":742,""dx"":-169,""dy"":-79,""t"":14897},{""x"":1285,""y"":740,""dx"":-166,""dy"":-81,""t"":14930},{""x"":1285,""y"":742,""dx"":-166,""dy"":-79,""t"":14964},{""x"":1276,""y"":779,""dx"":-175,""dy"":-42,""t"":14998},{""x"":1279,""y"":779,""dx"":-172,""dy"":-42,""t"":15031}]]","[0,30.508474576271187,83.05084745762711,100,86.4406779661017]","[{""x"":101.01694915254237,""y"":321.0508474576271,""r"":44.76836229490898},{""x"":-20.10169491525424,""y"":217.42372881355934,""r"":39.37654024748153},{""x"":72.22033898305085,""y"":119.76271186440678,""r"":46.81991942460757},{""x"":63.86666666666667,""y"":67.76666666666667,""r"":51.05249728844137},{""x"":-153.28813559322035,""y"":-82.40677966101696,""r"":29.048078502614473}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","","",""
