"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","3391","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3397","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5526","0.0-2.0-0.0","","","","","2127","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","6894","0.0-2.0-1.0","","","","","1367","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","7446","0.0-3.0","","","","","550"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","12840","0.0-4.0","","","","","","","","","2146","","","","","","","","","","","","","","","","",""
"","html-button-response","6","18846","0.0-5.0-0.0","","","","","6004","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","28109","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","28965","0.0-5.0-2.0","","","","","856","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","46134","0.0-5.0-3.0","","","","","","","","","","[[{""x"":486,""y"":242,""dx"":-5,""dy"":-39,""t"":989},{""x"":490,""y"":261,""dx"":-1,""dy"":-20,""t"":1025},{""x"":488,""y"":288,""dx"":-3,""dy"":7,""t"":1059},{""x"":524,""y"":354,""dx"":33,""dy"":73,""t"":1092},{""x"":520,""y"":412,""dx"":29,""dy"":131,""t"":1126},{""x"":520,""y"":360,""dx"":29,""dy"":79,""t"":1160},{""x"":517,""y"":368,""dx"":26,""dy"":87,""t"":1194},{""x"":495,""y"":400,""dx"":4,""dy"":119,""t"":1228},{""x"":477,""y"":428,""dx"":-14,""dy"":147,""t"":1260},{""x"":459,""y"":443,""dx"":-32,""dy"":162,""t"":1295},{""x"":496,""y"":447,""dx"":5,""dy"":166,""t"":1330},{""x"":515,""y"":464,""dx"":24,""dy"":183,""t"":1365},{""x"":537,""y"":469,""dx"":46,""dy"":188,""t"":1398},{""x"":525,""y"":486,""dx"":34,""dy"":205,""t"":1432},{""x"":543,""y"":555,""dx"":52,""dy"":274,""t"":1466},{""x"":526,""y"":539,""dx"":35,""dy"":258,""t"":1500},{""x"":521,""y"":567,""dx"":30,""dy"":286,""t"":1534},{""x"":533,""y"":612,""dx"":42,""dy"":331,""t"":1568},{""x"":541,""y"":590,""dx"":50,""dy"":309,""t"":1601},{""x"":523,""y"":605,""dx"":32,""dy"":324,""t"":1637},{""x"":517,""y"":562,""dx"":26,""dy"":281,""t"":1670},{""x"":497,""y"":547,""dx"":6,""dy"":266,""t"":1705},{""x"":493,""y"":546,""dx"":2,""dy"":265,""t"":1738},{""x"":505,""y"":520,""dx"":14,""dy"":239,""t"":1772},{""x"":493,""y"":514,""dx"":2,""dy"":233,""t"":1806},{""x"":480,""y"":444,""dx"":-11,""dy"":163,""t"":1840},{""x"":462,""y"":390,""dx"":-29,""dy"":109,""t"":1874},{""x"":454,""y"":394,""dx"":-37,""dy"":113,""t"":1908},{""x"":452,""y"":471,""dx"":-39,""dy"":190,""t"":1942},{""x"":468,""y"":520,""dx"":-23,""dy"":239,""t"":1977},{""x"":467,""y"":541,""dx"":-24,""dy"":260,""t"":2009},{""x"":485,""y"":471,""dx"":-6,""dy"":190,""t"":2044},{""x"":481,""y"":424,""dx"":-10,""dy"":143,""t"":2078},{""x"":484,""y"":380,""dx"":-7,""dy"":99,""t"":2112},{""x"":511,""y"":379,""dx"":20,""dy"":98,""t"":2146},{""x"":518,""y"":333,""dx"":27,""dy"":52,""t"":2180},{""x"":524,""y"":374,""dx"":33,""dy"":93,""t"":2214},{""x"":519,""y"":400,""dx"":28,""dy"":119,""t"":2248},{""x"":528,""y"":375,""dx"":37,""dy"":94,""t"":2283},{""x"":547,""y"":353,""dx"":56,""dy"":72,""t"":2316},{""x"":563,""y"":392,""dx"":72,""dy"":111,""t"":2349},{""x"":560,""y"":423,""dx"":69,""dy"":142,""t"":2385},{""x"":551,""y"":391,""dx"":60,""dy"":110,""t"":2418},{""x"":544,""y"":363,""dx"":53,""dy"":82,""t"":2449},{""x"":560,""y"":375,""dx"":69,""dy"":94,""t"":2485},{""x"":573,""y"":392,""dx"":82,""dy"":111,""t"":2520},{""x"":605,""y"":405,""dx"":114,""dy"":124,""t"":2555},{""x"":596,""y"":446,""dx"":105,""dy"":165,""t"":2588},{""x"":594,""y"":435,""dx"":103,""dy"":154,""t"":2622},{""x"":623,""y"":407,""dx"":132,""dy"":126,""t"":2657},{""x"":608,""y"":381,""dx"":117,""dy"":100,""t"":2690},{""x"":593,""y"":420,""dx"":102,""dy"":139,""t"":2724},{""x"":578,""y"":418,""dx"":87,""dy"":137,""t"":2758},{""x"":558,""y"":412,""dx"":67,""dy"":131,""t"":2792},{""x"":537,""y"":410,""dx"":46,""dy"":129,""t"":2824},{""x"":525,""y"":417,""dx"":34,""dy"":136,""t"":2860},{""x"":497,""y"":448,""dx"":6,""dy"":167,""t"":2894},{""x"":481,""y"":430,""dx"":-10,""dy"":149,""t"":2928},{""x"":502,""y"":404,""dx"":11,""dy"":123,""t"":2963}],[{""x"":1440,""y"":575,""dx"":-11,""dy"":294,""t"":4017},{""x"":1444,""y"":564,""dx"":-7,""dy"":283,""t"":4050},{""x"":1447,""y"":533,""dx"":-4,""dy"":252,""t"":4085},{""x"":1452,""y"":526,""dx"":1,""dy"":245,""t"":4117},{""x"":1443,""y"":530,""dx"":-8,""dy"":249,""t"":4152},{""x"":1437,""y"":494,""dx"":-14,""dy"":213,""t"":4186},{""x"":1437,""y"":490,""dx"":-14,""dy"":209,""t"":4220},{""x"":1420,""y"":483,""dx"":-31,""dy"":202,""t"":4254},{""x"":1423,""y"":488,""dx"":-28,""dy"":207,""t"":4289},{""x"":1424,""y"":476,""dx"":-27,""dy"":195,""t"":4322},{""x"":1422,""y"":502,""dx"":-29,""dy"":221,""t"":4356},{""x"":1394,""y"":539,""dx"":-57,""dy"":258,""t"":4390},{""x"":1370,""y"":570,""dx"":-81,""dy"":289,""t"":4422},{""x"":1374,""y"":568,""dx"":-77,""dy"":287,""t"":4457},{""x"":1383,""y"":593,""dx"":-68,""dy"":312,""t"":4492},{""x"":1395,""y"":594,""dx"":-56,""dy"":313,""t"":4525},{""x"":1395,""y"":573,""dx"":-56,""dy"":292,""t"":4561},{""x"":1389,""y"":562,""dx"":-62,""dy"":281,""t"":4594},{""x"":1387,""y"":584,""dx"":-64,""dy"":303,""t"":4628},{""x"":1413,""y"":564,""dx"":-38,""dy"":283,""t"":4662},{""x"":1449,""y"":562,""dx"":-2,""dy"":281,""t"":4697},{""x"":1444,""y"":573,""dx"":-7,""dy"":292,""t"":4730},{""x"":1283,""y"":670,""dx"":-168,""dy"":389,""t"":4765},{""x"":1130,""y"":807,""dx"":-321,""dy"":526,""t"":4798},{""x"":1031,""y"":950,""dx"":-420,""dy"":669,""t"":4833},{""x"":970,""y"":1006,""dx"":-481,""dy"":725,""t"":4866},{""x"":924,""y"":948,""dx"":-527,""dy"":667,""t"":4900},{""x"":943,""y"":903,""dx"":-508,""dy"":622,""t"":4933},{""x"":1038,""y"":893,""dx"":-413,""dy"":612,""t"":4968},{""x"":1127,""y"":841,""dx"":-324,""dy"":560,""t"":5002},{""x"":1215,""y"":755,""dx"":-236,""dy"":474,""t"":5036},{""x"":1266,""y"":710,""dx"":-185,""dy"":429,""t"":5071},{""x"":1317,""y"":652,""dx"":-134,""dy"":371,""t"":5104},{""x"":1372,""y"":593,""dx"":-79,""dy"":312,""t"":5138},{""x"":1427,""y"":588,""dx"":-24,""dy"":307,""t"":5172},{""x"":1439,""y"":554,""dx"":-12,""dy"":273,""t"":5207},{""x"":1456,""y"":517,""dx"":5,""dy"":236,""t"":5240},{""x"":1450,""y"":482,""dx"":-1,""dy"":201,""t"":5274},{""x"":1462,""y"":429,""dx"":11,""dy"":148,""t"":5308},{""x"":1465,""y"":406,""dx"":14,""dy"":125,""t"":5342},{""x"":1454,""y"":404,""dx"":3,""dy"":123,""t"":5376},{""x"":1452,""y"":349,""dx"":1,""dy"":68,""t"":5410},{""x"":1480,""y"":338,""dx"":29,""dy"":57,""t"":5444},{""x"":1492,""y"":373,""dx"":41,""dy"":92,""t"":5478},{""x"":1473,""y"":363,""dx"":22,""dy"":82,""t"":5512},{""x"":1473,""y"":396,""dx"":22,""dy"":115,""t"":5546},{""x"":1490,""y"":376,""dx"":39,""dy"":95,""t"":5579},{""x"":1494,""y"":386,""dx"":43,""dy"":105,""t"":5615},{""x"":1483,""y"":431,""dx"":32,""dy"":150,""t"":5648},{""x"":1475,""y"":451,""dx"":24,""dy"":170,""t"":5682},{""x"":1472,""y"":443,""dx"":21,""dy"":162,""t"":5716},{""x"":1464,""y"":450,""dx"":13,""dy"":169,""t"":5749},{""x"":1442,""y"":455,""dx"":-9,""dy"":174,""t"":5784},{""x"":1426,""y"":448,""dx"":-25,""dy"":167,""t"":5818},{""x"":1406,""y"":434,""dx"":-45,""dy"":153,""t"":5852},{""x"":1389,""y"":455,""dx"":-62,""dy"":174,""t"":5886},{""x"":1417,""y"":490,""dx"":-34,""dy"":209,""t"":5920},{""x"":1405,""y"":506,""dx"":-46,""dy"":225,""t"":5953},{""x"":1409,""y"":521,""dx"":-42,""dy"":240,""t"":5988}],[{""x"":872,""y"":806,""dx"":-99,""dy"":255,""t"":7042},{""x"":880,""y"":828,""dx"":-91,""dy"":277,""t"":7076},{""x"":859,""y"":819,""dx"":-112,""dy"":268,""t"":7110},{""x"":880,""y"":815,""dx"":-91,""dy"":264,""t"":7144},{""x"":890,""y"":805,""dx"":-81,""dy"":254,""t"":7178},{""x"":871,""y"":795,""dx"":-100,""dy"":244,""t"":7212},{""x"":881,""y"":799,""dx"":-90,""dy"":248,""t"":7246},{""x"":885,""y"":774,""dx"":-86,""dy"":223,""t"":7281},{""x"":901,""y"":770,""dx"":-70,""dy"":219,""t"":7315},{""x"":881,""y"":760,""dx"":-90,""dy"":209,""t"":7348},{""x"":869,""y"":770,""dx"":-102,""dy"":219,""t"":7382},{""x"":864,""y"":773,""dx"":-107,""dy"":222,""t"":7416},{""x"":889,""y"":796,""dx"":-82,""dy"":245,""t"":7450},{""x"":913,""y"":791,""dx"":-58,""dy"":240,""t"":7484},{""x"":915,""y"":787,""dx"":-56,""dy"":236,""t"":7517},{""x"":940,""y"":779,""dx"":-31,""dy"":228,""t"":7553},{""x"":950,""y"":758,""dx"":-21,""dy"":207,""t"":7586},{""x"":954,""y"":771,""dx"":-17,""dy"":220,""t"":7620},{""x"":934,""y"":754,""dx"":-37,""dy"":203,""t"":7654},{""x"":940,""y"":711,""dx"":-31,""dy"":160,""t"":7688},{""x"":906,""y"":734,""dx"":-65,""dy"":183,""t"":7722},{""x"":888,""y"":748,""dx"":-83,""dy"":197,""t"":7756},{""x"":881,""y"":744,""dx"":-90,""dy"":193,""t"":7790},{""x"":868,""y"":742,""dx"":-103,""dy"":191,""t"":7825},{""x"":883,""y"":756,""dx"":-88,""dy"":205,""t"":7858},{""x"":868,""y"":757,""dx"":-103,""dy"":206,""t"":7892},{""x"":868,""y"":704,""dx"":-103,""dy"":153,""t"":7927},{""x"":869,""y"":660,""dx"":-102,""dy"":109,""t"":7958},{""x"":904,""y"":688,""dx"":-67,""dy"":137,""t"":7994},{""x"":859,""y"":684,""dx"":-112,""dy"":133,""t"":8029},{""x"":875,""y"":742,""dx"":-96,""dy"":191,""t"":8061},{""x"":880,""y"":776,""dx"":-91,""dy"":225,""t"":8098},{""x"":895,""y"":795,""dx"":-76,""dy"":244,""t"":8130},{""x"":903,""y"":791,""dx"":-68,""dy"":240,""t"":8165},{""x"":909,""y"":786,""dx"":-62,""dy"":235,""t"":8197},{""x"":937,""y"":808,""dx"":-34,""dy"":257,""t"":8232},{""x"":941,""y"":789,""dx"":-30,""dy"":238,""t"":8266},{""x"":935,""y"":741,""dx"":-36,""dy"":190,""t"":8300},{""x"":911,""y"":671,""dx"":-60,""dy"":120,""t"":8333},{""x"":930,""y"":607,""dx"":-41,""dy"":56,""t"":8368},{""x"":945,""y"":572,""dx"":-26,""dy"":21,""t"":8402},{""x"":943,""y"":630,""dx"":-28,""dy"":79,""t"":8436},{""x"":928,""y"":658,""dx"":-43,""dy"":107,""t"":8471},{""x"":950,""y"":606,""dx"":-21,""dy"":55,""t"":8504},{""x"":933,""y"":619,""dx"":-38,""dy"":68,""t"":8538},{""x"":878,""y"":619,""dx"":-93,""dy"":68,""t"":8572},{""x"":854,""y"":598,""dx"":-117,""dy"":47,""t"":8606},{""x"":835,""y"":619,""dx"":-136,""dy"":68,""t"":8640},{""x"":808,""y"":624,""dx"":-163,""dy"":73,""t"":8673},{""x"":822,""y"":635,""dx"":-149,""dy"":84,""t"":8708},{""x"":866,""y"":642,""dx"":-105,""dy"":91,""t"":8742},{""x"":878,""y"":680,""dx"":-93,""dy"":129,""t"":8777},{""x"":882,""y"":693,""dx"":-89,""dy"":142,""t"":8810},{""x"":880,""y"":760,""dx"":-91,""dy"":209,""t"":8844},{""x"":893,""y"":745,""dx"":-78,""dy"":194,""t"":8879},{""x"":917,""y"":715,""dx"":-54,""dy"":164,""t"":8912},{""x"":923,""y"":722,""dx"":-48,""dy"":171,""t"":8946},{""x"":917,""y"":706,""dx"":-54,""dy"":155,""t"":8980},{""x"":910,""y"":689,""dx"":-61,""dy"":138,""t"":9014}],[{""x"":577,""y"":734,""dx"":86,""dy"":-87,""t"":10068},{""x"":557,""y"":706,""dx"":66,""dy"":-115,""t"":10102},{""x"":590,""y"":686,""dx"":99,""dy"":-135,""t"":10136},{""x"":579,""y"":655,""dx"":88,""dy"":-166,""t"":10172},{""x"":565,""y"":653,""dx"":74,""dy"":-168,""t"":10205},{""x"":563,""y"":664,""dx"":72,""dy"":-157,""t"":10238},{""x"":560,""y"":661,""dx"":69,""dy"":-160,""t"":10273},{""x"":555,""y"":673,""dx"":64,""dy"":-148,""t"":10306},{""x"":549,""y"":697,""dx"":58,""dy"":-124,""t"":10340},{""x"":568,""y"":684,""dx"":77,""dy"":-137,""t"":10374},{""x"":593,""y"":686,""dx"":102,""dy"":-135,""t"":10408},{""x"":564,""y"":688,""dx"":73,""dy"":-133,""t"":10442},{""x"":552,""y"":708,""dx"":61,""dy"":-113,""t"":10477},{""x"":537,""y"":716,""dx"":46,""dy"":-105,""t"":10509},{""x"":530,""y"":727,""dx"":39,""dy"":-94,""t"":10544},{""x"":521,""y"":725,""dx"":30,""dy"":-96,""t"":10579},{""x"":521,""y"":750,""dx"":30,""dy"":-71,""t"":10612},{""x"":554,""y"":748,""dx"":63,""dy"":-73,""t"":10646},{""x"":548,""y"":734,""dx"":57,""dy"":-87,""t"":10680},{""x"":543,""y"":745,""dx"":52,""dy"":-76,""t"":10714},{""x"":580,""y"":776,""dx"":89,""dy"":-45,""t"":10748},{""x"":593,""y"":780,""dx"":102,""dy"":-41,""t"":10782},{""x"":570,""y"":760,""dx"":79,""dy"":-61,""t"":10816},{""x"":550,""y"":770,""dx"":59,""dy"":-51,""t"":10850},{""x"":567,""y"":770,""dx"":76,""dy"":-51,""t"":10883},{""x"":593,""y"":756,""dx"":102,""dy"":-65,""t"":10917},{""x"":597,""y"":749,""dx"":106,""dy"":-72,""t"":10952},{""x"":562,""y"":754,""dx"":71,""dy"":-67,""t"":10986},{""x"":551,""y"":775,""dx"":60,""dy"":-46,""t"":11021},{""x"":537,""y"":780,""dx"":46,""dy"":-41,""t"":11054},{""x"":542,""y"":777,""dx"":51,""dy"":-44,""t"":11089},{""x"":537,""y"":750,""dx"":46,""dy"":-71,""t"":11122},{""x"":533,""y"":726,""dx"":42,""dy"":-95,""t"":11153},{""x"":526,""y"":733,""dx"":35,""dy"":-88,""t"":11191},{""x"":534,""y"":737,""dx"":43,""dy"":-84,""t"":11224},{""x"":545,""y"":728,""dx"":54,""dy"":-93,""t"":11258},{""x"":564,""y"":708,""dx"":73,""dy"":-113,""t"":11292},{""x"":554,""y"":703,""dx"":63,""dy"":-118,""t"":11326},{""x"":573,""y"":695,""dx"":82,""dy"":-126,""t"":11360},{""x"":577,""y"":691,""dx"":86,""dy"":-130,""t"":11394},{""x"":576,""y"":680,""dx"":85,""dy"":-141,""t"":11428},{""x"":583,""y"":676,""dx"":92,""dy"":-145,""t"":11462},{""x"":587,""y"":666,""dx"":96,""dy"":-155,""t"":11496},{""x"":606,""y"":672,""dx"":115,""dy"":-149,""t"":11531},{""x"":623,""y"":678,""dx"":132,""dy"":-143,""t"":11561},{""x"":624,""y"":724,""dx"":133,""dy"":-97,""t"":11598},{""x"":607,""y"":729,""dx"":116,""dy"":-92,""t"":11632},{""x"":580,""y"":745,""dx"":89,""dy"":-76,""t"":11666},{""x"":562,""y"":761,""dx"":71,""dy"":-60,""t"":11700},{""x"":532,""y"":759,""dx"":41,""dy"":-62,""t"":11734},{""x"":508,""y"":796,""dx"":17,""dy"":-25,""t"":11769},{""x"":528,""y"":775,""dx"":37,""dy"":-46,""t"":11802},{""x"":538,""y"":818,""dx"":47,""dy"":-3,""t"":11835},{""x"":528,""y"":840,""dx"":37,""dy"":19,""t"":11870},{""x"":542,""y"":835,""dx"":51,""dy"":14,""t"":11904},{""x"":529,""y"":847,""dx"":38,""dy"":26,""t"":11937},{""x"":525,""y"":858,""dx"":34,""dy"":37,""t"":11972},{""x"":519,""y"":855,""dx"":28,""dy"":34,""t"":12006},{""x"":553,""y"":839,""dx"":62,""dy"":18,""t"":12040}],[{""x"":1461,""y"":822,""dx"":10,""dy"":1,""t"":13060},{""x"":1437,""y"":825,""dx"":-14,""dy"":4,""t"":13094},{""x"":1416,""y"":828,""dx"":-35,""dy"":7,""t"":13125},{""x"":1414,""y"":824,""dx"":-37,""dy"":3,""t"":13162},{""x"":1290,""y"":851,""dx"":-161,""dy"":30,""t"":13196},{""x"":1153,""y"":951,""dx"":-298,""dy"":130,""t"":13230},{""x"":1044,""y"":1018,""dx"":-407,""dy"":197,""t"":13264},{""x"":1000,""y"":1041,""dx"":-451,""dy"":220,""t"":13298},{""x"":965,""y"":1027,""dx"":-486,""dy"":206,""t"":13332},{""x"":986,""y"":1003,""dx"":-465,""dy"":182,""t"":13367},{""x"":1075,""y"":951,""dx"":-376,""dy"":130,""t"":13400},{""x"":1133,""y"":941,""dx"":-318,""dy"":120,""t"":13434},{""x"":1226,""y"":901,""dx"":-225,""dy"":80,""t"":13468},{""x"":1277,""y"":862,""dx"":-174,""dy"":41,""t"":13503},{""x"":1355,""y"":826,""dx"":-96,""dy"":5,""t"":13537},{""x"":1391,""y"":819,""dx"":-60,""dy"":-2,""t"":13570},{""x"":1420,""y"":795,""dx"":-31,""dy"":-26,""t"":13604},{""x"":1440,""y"":797,""dx"":-11,""dy"":-24,""t"":13638},{""x"":1453,""y"":805,""dx"":2,""dy"":-16,""t"":13673},{""x"":1462,""y"":796,""dx"":11,""dy"":-25,""t"":13707},{""x"":1468,""y"":792,""dx"":17,""dy"":-29,""t"":13740},{""x"":1448,""y"":773,""dx"":-3,""dy"":-48,""t"":13774},{""x"":1430,""y"":779,""dx"":-21,""dy"":-42,""t"":13809},{""x"":1432,""y"":762,""dx"":-19,""dy"":-59,""t"":13842},{""x"":1442,""y"":758,""dx"":-9,""dy"":-63,""t"":13875},{""x"":1435,""y"":745,""dx"":-16,""dy"":-76,""t"":13911},{""x"":1438,""y"":742,""dx"":-13,""dy"":-79,""t"":13945},{""x"":1428,""y"":763,""dx"":-23,""dy"":-58,""t"":13978},{""x"":1423,""y"":795,""dx"":-28,""dy"":-26,""t"":14011},{""x"":1429,""y"":798,""dx"":-22,""dy"":-23,""t"":14046},{""x"":1433,""y"":793,""dx"":-18,""dy"":-28,""t"":14080},{""x"":1449,""y"":799,""dx"":-2,""dy"":-22,""t"":14114},{""x"":1452,""y"":790,""dx"":1,""dy"":-31,""t"":14148},{""x"":1428,""y"":802,""dx"":-23,""dy"":-19,""t"":14182},{""x"":1402,""y"":795,""dx"":-49,""dy"":-26,""t"":14217},{""x"":1400,""y"":793,""dx"":-51,""dy"":-28,""t"":14250},{""x"":1391,""y"":804,""dx"":-60,""dy"":-17,""t"":14284},{""x"":1386,""y"":798,""dx"":-65,""dy"":-23,""t"":14318},{""x"":1366,""y"":792,""dx"":-85,""dy"":-29,""t"":14353},{""x"":1353,""y"":785,""dx"":-98,""dy"":-36,""t"":14386},{""x"":1333,""y"":803,""dx"":-118,""dy"":-18,""t"":14420},{""x"":1309,""y"":807,""dx"":-142,""dy"":-14,""t"":14454},{""x"":1301,""y"":820,""dx"":-150,""dy"":-1,""t"":14488},{""x"":1344,""y"":812,""dx"":-107,""dy"":-9,""t"":14522},{""x"":1338,""y"":834,""dx"":-113,""dy"":13,""t"":14556},{""x"":1318,""y"":829,""dx"":-133,""dy"":8,""t"":14590},{""x"":1310,""y"":824,""dx"":-141,""dy"":3,""t"":14625},{""x"":1309,""y"":828,""dx"":-142,""dy"":7,""t"":14658},{""x"":1325,""y"":824,""dx"":-126,""dy"":3,""t"":14689},{""x"":1330,""y"":832,""dx"":-121,""dy"":11,""t"":14726},{""x"":1353,""y"":838,""dx"":-98,""dy"":17,""t"":14760},{""x"":1341,""y"":828,""dx"":-110,""dy"":7,""t"":14795},{""x"":1321,""y"":828,""dx"":-130,""dy"":7,""t"":14829},{""x"":1318,""y"":822,""dx"":-133,""dy"":1,""t"":14862},{""x"":1316,""y"":827,""dx"":-135,""dy"":6,""t"":14896},{""x"":1307,""y"":844,""dx"":-144,""dy"":23,""t"":14931},{""x"":1312,""y"":839,""dx"":-139,""dy"":18,""t"":14964},{""x"":1309,""y"":819,""dx"":-142,""dy"":-2,""t"":14998},{""x"":1308,""y"":836,""dx"":-143,""dy"":15,""t"":15033}]]","[76.27118644067797,32.20338983050847,44.06779661016949,100,86.4406779661017]","[{""x"":30.508474576271187,""y"":152.84745762711864,""r"":72.5006869772998},{""x"":-76.54237288135593,""y"":273.50847457627117,""r"":100.56548673136724},{""x"":-75.40677966101696,""y"":176.38983050847457,""r"":62.42659809233851},{""x"":67.66101694915254,""y"":-83.52542372881356,""r"":44.04044131396717},{""x"":-113.15254237288136,""y"":10.101694915254237,""r"":76.48296398887035}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
