"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2617","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2620","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5856","0.0-2.0-0.0","","","","","3234","{""name"":""范雨祥"",""age"":""22""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","6984","0.0-2.0-1.0","","","","","1127","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","9128","0.0-3.0","","","","","2142"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","14738","0.0-4.0","","","","","","","","","2154","","","","","","","","","","","","","","","",""
"","html-button-response","6","15400","0.0-5.0-0.0","","","","","659","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","24198","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","25104","0.0-5.0-2.0","","","","","904","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","42237","0.0-5.0-3.0","","","","","","","","","","[[{""x"":490,""y"":295,""dx"":-1,""dy"":14,""t"":990},{""x"":497,""y"":293,""dx"":6,""dy"":12,""t"":1023},{""x"":499,""y"":284,""dx"":8,""dy"":3,""t"":1059},{""x"":492,""y"":309,""dx"":1,""dy"":28,""t"":1092},{""x"":498,""y"":323,""dx"":7,""dy"":42,""t"":1126},{""x"":488,""y"":322,""dx"":-3,""dy"":41,""t"":1160},{""x"":500,""y"":326,""dx"":9,""dy"":45,""t"":1195},{""x"":489,""y"":319,""dx"":-2,""dy"":38,""t"":1230},{""x"":480,""y"":314,""dx"":-11,""dy"":33,""t"":1261},{""x"":465,""y"":313,""dx"":-26,""dy"":32,""t"":1296},{""x"":499,""y"":330,""dx"":8,""dy"":49,""t"":1331},{""x"":511,""y"":352,""dx"":20,""dy"":71,""t"":1364},{""x"":539,""y"":359,""dx"":48,""dy"":78,""t"":1398},{""x"":546,""y"":356,""dx"":55,""dy"":75,""t"":1432},{""x"":545,""y"":361,""dx"":54,""dy"":80,""t"":1466},{""x"":516,""y"":351,""dx"":25,""dy"":70,""t"":1500},{""x"":514,""y"":359,""dx"":23,""dy"":78,""t"":1534},{""x"":534,""y"":367,""dx"":43,""dy"":86,""t"":1568},{""x"":553,""y"":368,""dx"":62,""dy"":87,""t"":1602},{""x"":555,""y"":344,""dx"":64,""dy"":63,""t"":1636},{""x"":544,""y"":334,""dx"":53,""dy"":53,""t"":1670},{""x"":534,""y"":335,""dx"":43,""dy"":54,""t"":1704},{""x"":525,""y"":339,""dx"":34,""dy"":58,""t"":1738},{""x"":512,""y"":334,""dx"":21,""dy"":53,""t"":1772},{""x"":520,""y"":324,""dx"":29,""dy"":43,""t"":1806},{""x"":526,""y"":346,""dx"":35,""dy"":65,""t"":1839},{""x"":511,""y"":358,""dx"":20,""dy"":77,""t"":1873},{""x"":493,""y"":360,""dx"":2,""dy"":79,""t"":1908},{""x"":483,""y"":356,""dx"":-8,""dy"":75,""t"":1942},{""x"":469,""y"":352,""dx"":-22,""dy"":71,""t"":1976},{""x"":457,""y"":349,""dx"":-34,""dy"":68,""t"":2007},{""x"":447,""y"":349,""dx"":-44,""dy"":68,""t"":2044},{""x"":448,""y"":348,""dx"":-43,""dy"":67,""t"":2078},{""x"":455,""y"":350,""dx"":-36,""dy"":69,""t"":2111},{""x"":445,""y"":346,""dx"":-46,""dy"":65,""t"":2145},{""x"":457,""y"":355,""dx"":-34,""dy"":74,""t"":2181},{""x"":473,""y"":342,""dx"":-18,""dy"":61,""t"":2214},{""x"":477,""y"":333,""dx"":-14,""dy"":52,""t"":2248},{""x"":497,""y"":327,""dx"":6,""dy"":46,""t"":2283},{""x"":491,""y"":309,""dx"":0,""dy"":28,""t"":2316},{""x"":494,""y"":301,""dx"":3,""dy"":20,""t"":2350},{""x"":501,""y"":299,""dx"":10,""dy"":18,""t"":2384},{""x"":507,""y"":299,""dx"":16,""dy"":18,""t"":2415},{""x"":507,""y"":290,""dx"":16,""dy"":9,""t"":2453},{""x"":508,""y"":297,""dx"":17,""dy"":16,""t"":2486},{""x"":525,""y"":323,""dx"":34,""dy"":42,""t"":2520},{""x"":526,""y"":319,""dx"":35,""dy"":38,""t"":2553},{""x"":508,""y"":331,""dx"":17,""dy"":50,""t"":2588},{""x"":504,""y"":323,""dx"":13,""dy"":42,""t"":2622},{""x"":486,""y"":330,""dx"":-5,""dy"":49,""t"":2657},{""x"":480,""y"":319,""dx"":-11,""dy"":38,""t"":2690},{""x"":470,""y"":321,""dx"":-21,""dy"":40,""t"":2724},{""x"":472,""y"":321,""dx"":-19,""dy"":40,""t"":2757},{""x"":457,""y"":337,""dx"":-34,""dy"":56,""t"":2792},{""x"":466,""y"":352,""dx"":-25,""dy"":71,""t"":2825},{""x"":474,""y"":364,""dx"":-17,""dy"":83,""t"":2860},{""x"":490,""y"":362,""dx"":-1,""dy"":81,""t"":2894},{""x"":513,""y"":353,""dx"":22,""dy"":72,""t"":2929},{""x"":515,""y"":343,""dx"":24,""dy"":62,""t"":2961}],[{""x"":1500,""y"":239,""dx"":49,""dy"":-42,""t"":3983},{""x"":1486,""y"":243,""dx"":35,""dy"":-38,""t"":4014},{""x"":1471,""y"":247,""dx"":20,""dy"":-34,""t"":4049},{""x"":1458,""y"":251,""dx"":7,""dy"":-30,""t"":4085},{""x"":1447,""y"":254,""dx"":-4,""dy"":-27,""t"":4119},{""x"":1435,""y"":267,""dx"":-16,""dy"":-14,""t"":4152},{""x"":1427,""y"":250,""dx"":-24,""dy"":-31,""t"":4186},{""x"":1418,""y"":246,""dx"":-33,""dy"":-35,""t"":4250},{""x"":1419,""y"":288,""dx"":-32,""dy"":7,""t"":4257},{""x"":1425,""y"":336,""dx"":-26,""dy"":55,""t"":4287},{""x"":1420,""y"":323,""dx"":-31,""dy"":42,""t"":4322},{""x"":1424,""y"":317,""dx"":-27,""dy"":36,""t"":4356},{""x"":1424,""y"":319,""dx"":-27,""dy"":38,""t"":4390},{""x"":1426,""y"":325,""dx"":-25,""dy"":44,""t"":4424},{""x"":1430,""y"":311,""dx"":-21,""dy"":30,""t"":4458},{""x"":1426,""y"":282,""dx"":-25,""dy"":1,""t"":4492},{""x"":1420,""y"":268,""dx"":-31,""dy"":-13,""t"":4525},{""x"":1418,""y"":273,""dx"":-33,""dy"":-8,""t"":4559},{""x"":1417,""y"":273,""dx"":-34,""dy"":-8,""t"":4594},{""x"":1419,""y"":270,""dx"":-32,""dy"":-11,""t"":4627},{""x"":1428,""y"":286,""dx"":-23,""dy"":5,""t"":4662},{""x"":1426,""y"":282,""dx"":-25,""dy"":1,""t"":4696},{""x"":1428,""y"":278,""dx"":-23,""dy"":-3,""t"":4730},{""x"":1428,""y"":275,""dx"":-23,""dy"":-6,""t"":4764},{""x"":1429,""y"":275,""dx"":-22,""dy"":-6,""t"":4798},{""x"":1430,""y"":302,""dx"":-21,""dy"":21,""t"":4832},{""x"":1432,""y"":312,""dx"":-19,""dy"":31,""t"":4866},{""x"":1428,""y"":301,""dx"":-23,""dy"":20,""t"":4900},{""x"":1426,""y"":299,""dx"":-25,""dy"":18,""t"":4934},{""x"":1424,""y"":301,""dx"":-27,""dy"":20,""t"":4968},{""x"":1429,""y"":299,""dx"":-22,""dy"":18,""t"":5002},{""x"":1428,""y"":280,""dx"":-23,""dy"":-1,""t"":5036},{""x"":1433,""y"":281,""dx"":-18,""dy"":0,""t"":5070},{""x"":1431,""y"":295,""dx"":-20,""dy"":14,""t"":5104},{""x"":1429,""y"":298,""dx"":-22,""dy"":17,""t"":5139},{""x"":1428,""y"":290,""dx"":-23,""dy"":9,""t"":5172},{""x"":1427,""y"":283,""dx"":-24,""dy"":2,""t"":5204},{""x"":1430,""y"":273,""dx"":-21,""dy"":-8,""t"":5240},{""x"":1428,""y"":276,""dx"":-23,""dy"":-5,""t"":5274},{""x"":1425,""y"":283,""dx"":-26,""dy"":2,""t"":5308},{""x"":1421,""y"":283,""dx"":-30,""dy"":2,""t"":5342},{""x"":1387,""y"":300,""dx"":-64,""dy"":19,""t"":5375},{""x"":1389,""y"":282,""dx"":-62,""dy"":1,""t"":5411},{""x"":1387,""y"":279,""dx"":-64,""dy"":-2,""t"":5445},{""x"":1388,""y"":272,""dx"":-63,""dy"":-9,""t"":5478},{""x"":1399,""y"":280,""dx"":-52,""dy"":-1,""t"":5511},{""x"":1403,""y"":275,""dx"":-48,""dy"":-6,""t"":5546},{""x"":1416,""y"":291,""dx"":-35,""dy"":10,""t"":5578},{""x"":1418,""y"":297,""dx"":-33,""dy"":16,""t"":5615},{""x"":1420,""y"":298,""dx"":-31,""dy"":17,""t"":5648},{""x"":1419,""y"":271,""dx"":-32,""dy"":-10,""t"":5682},{""x"":1420,""y"":274,""dx"":-31,""dy"":-7,""t"":5716},{""x"":1421,""y"":269,""dx"":-30,""dy"":-12,""t"":5749},{""x"":1425,""y"":295,""dx"":-26,""dy"":14,""t"":5785},{""x"":1429,""y"":297,""dx"":-22,""dy"":16,""t"":5818},{""x"":1428,""y"":323,""dx"":-23,""dy"":42,""t"":5852},{""x"":1424,""y"":331,""dx"":-27,""dy"":50,""t"":5886},{""x"":1427,""y"":341,""dx"":-24,""dy"":60,""t"":5920},{""x"":1431,""y"":360,""dx"":-20,""dy"":79,""t"":5954},{""x"":1411,""y"":379,""dx"":-40,""dy"":98,""t"":5989}],[{""x"":1000,""y"":625,""dx"":29,""dy"":74,""t"":7008},{""x"":1044,""y"":639,""dx"":73,""dy"":88,""t"":7042},{""x"":1076,""y"":641,""dx"":105,""dy"":90,""t"":7075},{""x"":1046,""y"":630,""dx"":75,""dy"":79,""t"":7109},{""x"":1068,""y"":619,""dx"":97,""dy"":68,""t"":7145},{""x"":1087,""y"":610,""dx"":116,""dy"":59,""t"":7176},{""x"":1110,""y"":624,""dx"":139,""dy"":73,""t"":7212},{""x"":1064,""y"":614,""dx"":93,""dy"":63,""t"":7246},{""x"":1073,""y"":621,""dx"":102,""dy"":70,""t"":7280},{""x"":1062,""y"":639,""dx"":91,""dy"":88,""t"":7315},{""x"":1060,""y"":651,""dx"":89,""dy"":100,""t"":7348},{""x"":1042,""y"":669,""dx"":71,""dy"":118,""t"":7382},{""x"":1015,""y"":662,""dx"":44,""dy"":111,""t"":7416},{""x"":987,""y"":662,""dx"":16,""dy"":111,""t"":7450},{""x"":955,""y"":659,""dx"":-16,""dy"":108,""t"":7484},{""x"":938,""y"":656,""dx"":-33,""dy"":105,""t"":7518},{""x"":929,""y"":649,""dx"":-42,""dy"":98,""t"":7553},{""x"":912,""y"":640,""dx"":-59,""dy"":89,""t"":7586},{""x"":913,""y"":629,""dx"":-58,""dy"":78,""t"":7620},{""x"":920,""y"":629,""dx"":-51,""dy"":78,""t"":7654},{""x"":928,""y"":653,""dx"":-43,""dy"":102,""t"":7689},{""x"":954,""y"":628,""dx"":-17,""dy"":77,""t"":7722},{""x"":983,""y"":618,""dx"":12,""dy"":67,""t"":7756},{""x"":1007,""y"":623,""dx"":36,""dy"":72,""t"":7791},{""x"":1022,""y"":631,""dx"":51,""dy"":80,""t"":7824},{""x"":1016,""y"":630,""dx"":45,""dy"":79,""t"":7858},{""x"":1030,""y"":637,""dx"":59,""dy"":86,""t"":7892},{""x"":1018,""y"":647,""dx"":47,""dy"":96,""t"":7925},{""x"":1022,""y"":643,""dx"":51,""dy"":92,""t"":7961},{""x"":1039,""y"":638,""dx"":68,""dy"":87,""t"":7994},{""x"":1043,""y"":632,""dx"":72,""dy"":81,""t"":8028},{""x"":1026,""y"":640,""dx"":55,""dy"":89,""t"":8062},{""x"":1003,""y"":637,""dx"":32,""dy"":86,""t"":8097},{""x"":976,""y"":630,""dx"":5,""dy"":79,""t"":8130},{""x"":978,""y"":632,""dx"":7,""dy"":81,""t"":8164},{""x"":952,""y"":623,""dx"":-19,""dy"":72,""t"":8197},{""x"":944,""y"":623,""dx"":-27,""dy"":72,""t"":8232},{""x"":953,""y"":594,""dx"":-18,""dy"":43,""t"":8266},{""x"":943,""y"":599,""dx"":-28,""dy"":48,""t"":8300},{""x"":939,""y"":594,""dx"":-32,""dy"":43,""t"":8334},{""x"":939,""y"":609,""dx"":-32,""dy"":58,""t"":8368},{""x"":954,""y"":632,""dx"":-17,""dy"":81,""t"":8402},{""x"":976,""y"":648,""dx"":5,""dy"":97,""t"":8436},{""x"":1003,""y"":637,""dx"":32,""dy"":86,""t"":8470},{""x"":1011,""y"":638,""dx"":40,""dy"":87,""t"":8503},{""x"":1018,""y"":618,""dx"":47,""dy"":67,""t"":8538},{""x"":1038,""y"":619,""dx"":67,""dy"":68,""t"":8572},{""x"":1030,""y"":626,""dx"":59,""dy"":75,""t"":8606},{""x"":1042,""y"":622,""dx"":71,""dy"":71,""t"":8640},{""x"":1037,""y"":616,""dx"":66,""dy"":65,""t"":8674},{""x"":1030,""y"":621,""dx"":59,""dy"":70,""t"":8709},{""x"":1014,""y"":626,""dx"":43,""dy"":75,""t"":8742},{""x"":1000,""y"":631,""dx"":29,""dy"":80,""t"":8773},{""x"":994,""y"":608,""dx"":23,""dy"":57,""t"":8810},{""x"":986,""y"":613,""dx"":15,""dy"":62,""t"":8845},{""x"":1001,""y"":615,""dx"":30,""dy"":64,""t"":8878},{""x"":1007,""y"":601,""dx"":36,""dy"":50,""t"":8912},{""x"":984,""y"":658,""dx"":13,""dy"":107,""t"":8945},{""x"":913,""y"":701,""dx"":-58,""dy"":150,""t"":8981}],[{""x"":471,""y"":736,""dx"":-20,""dy"":-85,""t"":10000},{""x"":464,""y"":710,""dx"":-27,""dy"":-111,""t"":10034},{""x"":461,""y"":707,""dx"":-30,""dy"":-114,""t"":10068},{""x"":472,""y"":719,""dx"":-19,""dy"":-102,""t"":10103},{""x"":469,""y"":719,""dx"":-22,""dy"":-102,""t"":10136},{""x"":455,""y"":734,""dx"":-36,""dy"":-87,""t"":10170},{""x"":454,""y"":746,""dx"":-37,""dy"":-75,""t"":10203},{""x"":451,""y"":755,""dx"":-40,""dy"":-66,""t"":10238},{""x"":443,""y"":739,""dx"":-48,""dy"":-82,""t"":10271},{""x"":436,""y"":751,""dx"":-55,""dy"":-70,""t"":10305},{""x"":442,""y"":767,""dx"":-49,""dy"":-54,""t"":10340},{""x"":455,""y"":771,""dx"":-36,""dy"":-50,""t"":10374},{""x"":460,""y"":788,""dx"":-31,""dy"":-33,""t"":10408},{""x"":474,""y"":812,""dx"":-17,""dy"":-9,""t"":10443},{""x"":489,""y"":836,""dx"":-2,""dy"":15,""t"":10475},{""x"":496,""y"":856,""dx"":5,""dy"":35,""t"":10510},{""x"":487,""y"":852,""dx"":-4,""dy"":31,""t"":10544},{""x"":494,""y"":850,""dx"":3,""dy"":29,""t"":10579},{""x"":488,""y"":850,""dx"":-3,""dy"":29,""t"":10612},{""x"":493,""y"":842,""dx"":2,""dy"":21,""t"":10646},{""x"":481,""y"":837,""dx"":-10,""dy"":16,""t"":10680},{""x"":492,""y"":842,""dx"":1,""dy"":21,""t"":10714},{""x"":495,""y"":834,""dx"":4,""dy"":13,""t"":10745},{""x"":495,""y"":833,""dx"":4,""dy"":12,""t"":10782},{""x"":497,""y"":848,""dx"":6,""dy"":27,""t"":10815},{""x"":496,""y"":851,""dx"":5,""dy"":30,""t"":10849},{""x"":496,""y"":854,""dx"":5,""dy"":33,""t"":10884},{""x"":495,""y"":840,""dx"":4,""dy"":19,""t"":10918},{""x"":493,""y"":836,""dx"":2,""dy"":15,""t"":10953},{""x"":496,""y"":820,""dx"":5,""dy"":-1,""t"":10986},{""x"":491,""y"":809,""dx"":0,""dy"":-12,""t"":11020},{""x"":493,""y"":820,""dx"":2,""dy"":-1,""t"":11054},{""x"":486,""y"":820,""dx"":-5,""dy"":-1,""t"":11088},{""x"":474,""y"":824,""dx"":-17,""dy"":3,""t"":11122},{""x"":470,""y"":838,""dx"":-21,""dy"":17,""t"":11156},{""x"":467,""y"":852,""dx"":-24,""dy"":31,""t"":11190},{""x"":477,""y"":834,""dx"":-14,""dy"":13,""t"":11224},{""x"":497,""y"":837,""dx"":6,""dy"":16,""t"":11258},{""x"":511,""y"":832,""dx"":20,""dy"":11,""t"":11292},{""x"":516,""y"":832,""dx"":25,""dy"":11,""t"":11326},{""x"":531,""y"":816,""dx"":40,""dy"":-5,""t"":11360},{""x"":528,""y"":831,""dx"":37,""dy"":10,""t"":11394},{""x"":538,""y"":811,""dx"":47,""dy"":-10,""t"":11428},{""x"":539,""y"":836,""dx"":48,""dy"":15,""t"":11461},{""x"":543,""y"":838,""dx"":52,""dy"":17,""t"":11496},{""x"":551,""y"":823,""dx"":60,""dy"":2,""t"":11531},{""x"":560,""y"":813,""dx"":69,""dy"":-8,""t"":11564},{""x"":565,""y"":808,""dx"":74,""dy"":-13,""t"":11598},{""x"":564,""y"":787,""dx"":73,""dy"":-34,""t"":11631},{""x"":566,""y"":797,""dx"":75,""dy"":-24,""t"":11665},{""x"":560,""y"":773,""dx"":69,""dy"":-48,""t"":11700},{""x"":556,""y"":775,""dx"":65,""dy"":-46,""t"":11734},{""x"":562,""y"":776,""dx"":71,""dy"":-45,""t"":11768},{""x"":555,""y"":776,""dx"":64,""dy"":-45,""t"":11803},{""x"":547,""y"":768,""dx"":56,""dy"":-53,""t"":11836},{""x"":536,""y"":756,""dx"":45,""dy"":-65,""t"":11870},{""x"":521,""y"":760,""dx"":30,""dy"":-61,""t"":11903},{""x"":511,""y"":766,""dx"":20,""dy"":-55,""t"":11939},{""x"":513,""y"":759,""dx"":22,""dy"":-62,""t"":11972},{""x"":532,""y"":762,""dx"":41,""dy"":-59,""t"":12006}],[{""x"":1462,""y"":771,""dx"":11,""dy"":-50,""t"":13025},{""x"":1461,""y"":764,""dx"":10,""dy"":-57,""t"":13061},{""x"":1457,""y"":766,""dx"":6,""dy"":-55,""t"":13095},{""x"":1449,""y"":766,""dx"":-2,""dy"":-55,""t"":13128},{""x"":1442,""y"":762,""dx"":-9,""dy"":-59,""t"":13162},{""x"":1439,""y"":776,""dx"":-12,""dy"":-45,""t"":13196},{""x"":1442,""y"":774,""dx"":-9,""dy"":-47,""t"":13230},{""x"":1434,""y"":763,""dx"":-17,""dy"":-58,""t"":13265},{""x"":1433,""y"":769,""dx"":-18,""dy"":-52,""t"":13298},{""x"":1443,""y"":761,""dx"":-8,""dy"":-60,""t"":13332},{""x"":1445,""y"":762,""dx"":-6,""dy"":-59,""t"":13367},{""x"":1437,""y"":762,""dx"":-14,""dy"":-59,""t"":13400},{""x"":1432,""y"":777,""dx"":-19,""dy"":-44,""t"":13434},{""x"":1438,""y"":762,""dx"":-13,""dy"":-59,""t"":13507},{""x"":1436,""y"":760,""dx"":-15,""dy"":-61,""t"":13536},{""x"":1441,""y"":751,""dx"":-10,""dy"":-70,""t"":13569},{""x"":1444,""y"":749,""dx"":-7,""dy"":-72,""t"":13604},{""x"":1444,""y"":739,""dx"":-7,""dy"":-82,""t"":13638},{""x"":1444,""y"":753,""dx"":-7,""dy"":-68,""t"":13673},{""x"":1439,""y"":756,""dx"":-12,""dy"":-65,""t"":13705},{""x"":1427,""y"":743,""dx"":-24,""dy"":-78,""t"":13739},{""x"":1423,""y"":743,""dx"":-28,""dy"":-78,""t"":13774},{""x"":1428,""y"":729,""dx"":-23,""dy"":-92,""t"":13809},{""x"":1415,""y"":704,""dx"":-36,""dy"":-117,""t"":13841},{""x"":1419,""y"":697,""dx"":-32,""dy"":-124,""t"":13875},{""x"":1402,""y"":682,""dx"":-49,""dy"":-139,""t"":13907},{""x"":1422,""y"":677,""dx"":-29,""dy"":-144,""t"":13944},{""x"":1434,""y"":685,""dx"":-17,""dy"":-136,""t"":13979},{""x"":1437,""y"":691,""dx"":-14,""dy"":-130,""t"":14012},{""x"":1436,""y"":689,""dx"":-15,""dy"":-132,""t"":14046},{""x"":1432,""y"":709,""dx"":-19,""dy"":-112,""t"":14080},{""x"":1434,""y"":719,""dx"":-17,""dy"":-102,""t"":14114},{""x"":1435,""y"":748,""dx"":-16,""dy"":-73,""t"":14148},{""x"":1435,""y"":745,""dx"":-16,""dy"":-76,""t"":14182},{""x"":1438,""y"":734,""dx"":-13,""dy"":-87,""t"":14216},{""x"":1416,""y"":722,""dx"":-35,""dy"":-99,""t"":14251},{""x"":1403,""y"":707,""dx"":-48,""dy"":-114,""t"":14284},{""x"":1393,""y"":694,""dx"":-58,""dy"":-127,""t"":14316},{""x"":1375,""y"":686,""dx"":-76,""dy"":-135,""t"":14352},{""x"":1379,""y"":683,""dx"":-72,""dy"":-138,""t"":14386},{""x"":1386,""y"":694,""dx"":-65,""dy"":-127,""t"":14421},{""x"":1370,""y"":701,""dx"":-81,""dy"":-120,""t"":14454},{""x"":1397,""y"":724,""dx"":-54,""dy"":-97,""t"":14488},{""x"":1399,""y"":721,""dx"":-52,""dy"":-100,""t"":14522},{""x"":1402,""y"":720,""dx"":-49,""dy"":-101,""t"":14556},{""x"":1401,""y"":704,""dx"":-50,""dy"":-117,""t"":14590},{""x"":1403,""y"":721,""dx"":-48,""dy"":-100,""t"":14624},{""x"":1409,""y"":736,""dx"":-42,""dy"":-85,""t"":14658},{""x"":1415,""y"":741,""dx"":-36,""dy"":-80,""t"":14693},{""x"":1420,""y"":741,""dx"":-31,""dy"":-80,""t"":14725},{""x"":1423,""y"":734,""dx"":-28,""dy"":-87,""t"":14759},{""x"":1412,""y"":720,""dx"":-39,""dy"":-101,""t"":14794},{""x"":1406,""y"":718,""dx"":-45,""dy"":-103,""t"":14829},{""x"":1408,""y"":732,""dx"":-43,""dy"":-89,""t"":14862},{""x"":1407,""y"":747,""dx"":-44,""dy"":-74,""t"":14896},{""x"":1389,""y"":741,""dx"":-62,""dy"":-80,""t"":14930},{""x"":1392,""y"":748,""dx"":-59,""dy"":-73,""t"":14964},{""x"":1404,""y"":757,""dx"":-47,""dy"":-64,""t"":14998}]]","[100,100,100,100,100]","[{""x"":6.915254237288136,""y"":52.47457627118644,""r"":30.5757497418801},{""x"":-25.333333333333332,""y"":8.133333333333333,""r"":27.973805483733457},{""x"":29.915254237288135,""y"":80.50847457627118,""r"":39.27622258367524},{""x"":9.833333333333334,""y"":-19.933333333333334,""r"":75.46080886964464},{""x"":-28.79310344827586,""y"":-87.72413793103448,""r"":46.13895498679484}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","",""
