"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","1526","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1530","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","4368","0.0-2.0-0.0","","","","","2837","{""name"":""张昊"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","5162","0.0-2.0-1.0","","","","","793","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","5640","0.0-3.0","","","","","476"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","16542","0.0-4.0","","","","","","","","","4835","","","","","","","","","","","","","","","","",""
"","html-button-response","6","17121","0.0-5.0-0.0","","","","","577","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","26633","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","27414","0.0-5.0-2.0","","","","","781","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","49043","0.0-5.0-3.0","","","","","","","","","","[[{""x"":547,""y"":350,""dx"":109.16665649414062,""dy"":99,""t"":990},{""x"":551,""y"":325,""dx"":113.16665649414062,""dy"":74,""t"":1025},{""x"":543,""y"":310,""dx"":105.16665649414062,""dy"":59,""t"":1057},{""x"":523,""y"":320,""dx"":85.16665649414062,""dy"":69,""t"":1092},{""x"":554,""y"":311,""dx"":116.16665649414062,""dy"":60,""t"":1123},{""x"":544,""y"":324,""dx"":106.16665649414062,""dy"":73,""t"":1160},{""x"":531,""y"":345,""dx"":93.16665649414062,""dy"":94,""t"":1193},{""x"":486,""y"":342,""dx"":48.166656494140625,""dy"":91,""t"":1226},{""x"":511,""y"":358,""dx"":73.16665649414062,""dy"":107,""t"":1263},{""x"":506,""y"":355,""dx"":68.16665649414062,""dy"":104,""t"":1298},{""x"":485,""y"":318,""dx"":47.166656494140625,""dy"":67,""t"":1327},{""x"":492,""y"":313,""dx"":54.166656494140625,""dy"":62,""t"":1367},{""x"":521,""y"":317,""dx"":83.16665649414062,""dy"":66,""t"":1396},{""x"":523,""y"":290,""dx"":85.16665649414062,""dy"":39,""t"":1432},{""x"":496,""y"":295,""dx"":58.166656494140625,""dy"":44,""t"":1466},{""x"":461,""y"":310,""dx"":23.166656494140625,""dy"":59,""t"":1499},{""x"":450,""y"":340,""dx"":12.166656494140625,""dy"":89,""t"":1535},{""x"":457,""y"":330,""dx"":19.166656494140625,""dy"":79,""t"":1566},{""x"":454,""y"":320,""dx"":16.166656494140625,""dy"":69,""t"":1602},{""x"":440,""y"":304,""dx"":2.166656494140625,""dy"":53,""t"":1638},{""x"":462,""y"":326,""dx"":24.166656494140625,""dy"":75,""t"":1669},{""x"":474,""y"":351,""dx"":36.166656494140625,""dy"":100,""t"":1705},{""x"":487,""y"":358,""dx"":49.166656494140625,""dy"":107,""t"":1735},{""x"":503,""y"":346,""dx"":65.16665649414062,""dy"":95,""t"":1772},{""x"":532,""y"":311,""dx"":94.16665649414062,""dy"":60,""t"":1808},{""x"":559,""y"":340,""dx"":121.16665649414062,""dy"":89,""t"":1838},{""x"":578,""y"":340,""dx"":140.16665649414062,""dy"":89,""t"":1874},{""x"":564,""y"":341,""dx"":126.16665649414062,""dy"":90,""t"":1911},{""x"":570,""y"":348,""dx"":132.16665649414062,""dy"":97,""t"":1941},{""x"":545,""y"":343,""dx"":107.16665649414062,""dy"":92,""t"":1978},{""x"":559,""y"":336,""dx"":121.16665649414062,""dy"":85,""t"":2006},{""x"":587,""y"":348,""dx"":149.16665649414062,""dy"":97,""t"":2044},{""x"":550,""y"":324,""dx"":112.16665649414062,""dy"":73,""t"":2080},{""x"":543,""y"":317,""dx"":105.16665649414062,""dy"":66,""t"":2110},{""x"":517,""y"":329,""dx"":79.16665649414062,""dy"":78,""t"":2145},{""x"":541,""y"":309,""dx"":103.16665649414062,""dy"":58,""t"":2177},{""x"":514,""y"":312,""dx"":76.16665649414062,""dy"":61,""t"":2213},{""x"":478,""y"":281,""dx"":40.166656494140625,""dy"":30,""t"":2250},{""x"":519,""y"":279,""dx"":81.16665649414062,""dy"":28,""t"":2280},{""x"":464,""y"":318,""dx"":26.166656494140625,""dy"":67,""t"":2317},{""x"":439,""y"":315,""dx"":1.166656494140625,""dy"":64,""t"":2348},{""x"":409,""y"":289,""dx"":-28.833343505859375,""dy"":38,""t"":2383},{""x"":449,""y"":273,""dx"":11.166656494140625,""dy"":22,""t"":2417},{""x"":459,""y"":293,""dx"":21.166656494140625,""dy"":42,""t"":2451},{""x"":466,""y"":288,""dx"":28.166656494140625,""dy"":37,""t"":2486},{""x"":428,""y"":294,""dx"":-9.833343505859375,""dy"":43,""t"":2522},{""x"":502,""y"":312,""dx"":64.16665649414062,""dy"":61,""t"":2554},{""x"":501,""y"":307,""dx"":63.166656494140625,""dy"":56,""t"":2589},{""x"":546,""y"":321,""dx"":108.16665649414062,""dy"":70,""t"":2620},{""x"":561,""y"":333,""dx"":123.16665649414062,""dy"":82,""t"":2657},{""x"":559,""y"":333,""dx"":121.16665649414062,""dy"":82,""t"":2695},{""x"":555,""y"":312,""dx"":117.16665649414062,""dy"":61,""t"":2724},{""x"":546,""y"":309,""dx"":108.16665649414062,""dy"":58,""t"":2760},{""x"":548,""y"":261,""dx"":110.16665649414062,""dy"":10,""t"":2789},{""x"":559,""y"":272,""dx"":121.16665649414062,""dy"":21,""t"":2825},{""x"":556,""y"":311,""dx"":118.16665649414062,""dy"":60,""t"":2862},{""x"":559,""y"":325,""dx"":121.16665649414062,""dy"":74,""t"":2891},{""x"":564,""y"":339,""dx"":126.16665649414062,""dy"":88,""t"":2929},{""x"":541,""y"":332,""dx"":103.16665649414062,""dy"":81,""t"":2961}],[{""x"":1366,""y"":412,""dx"":74.5,""dy"":161,""t"":3983},{""x"":1390,""y"":427,""dx"":98.5,""dy"":176,""t"":4014},{""x"":1361,""y"":421,""dx"":69.5,""dy"":170,""t"":4049},{""x"":1319,""y"":426,""dx"":27.5,""dy"":175,""t"":4086},{""x"":1300,""y"":416,""dx"":8.5,""dy"":165,""t"":4116},{""x"":1314,""y"":423,""dx"":22.5,""dy"":172,""t"":4153},{""x"":1318,""y"":401,""dx"":26.5,""dy"":150,""t"":4183},{""x"":1296,""y"":366,""dx"":4.5,""dy"":115,""t"":4220},{""x"":1278,""y"":386,""dx"":-13.5,""dy"":135,""t"":4256},{""x"":1261,""y"":384,""dx"":-30.5,""dy"":133,""t"":4287},{""x"":1326,""y"":390,""dx"":34.5,""dy"":139,""t"":4322},{""x"":1327,""y"":394,""dx"":35.5,""dy"":143,""t"":4353},{""x"":1365,""y"":382,""dx"":73.5,""dy"":131,""t"":4389},{""x"":1350,""y"":380,""dx"":58.5,""dy"":129,""t"":4426},{""x"":1320,""y"":420,""dx"":28.5,""dy"":169,""t"":4456},{""x"":1332,""y"":422,""dx"":40.5,""dy"":171,""t"":4492},{""x"":1324,""y"":442,""dx"":32.5,""dy"":191,""t"":4529},{""x"":1352,""y"":414,""dx"":60.5,""dy"":163,""t"":4557},{""x"":1348,""y"":406,""dx"":56.5,""dy"":155,""t"":4593},{""x"":1346,""y"":377,""dx"":54.5,""dy"":126,""t"":4626},{""x"":1361,""y"":368,""dx"":69.5,""dy"":117,""t"":4662},{""x"":1373,""y"":386,""dx"":81.5,""dy"":135,""t"":4697},{""x"":1367,""y"":389,""dx"":75.5,""dy"":138,""t"":4729},{""x"":1364,""y"":370,""dx"":72.5,""dy"":119,""t"":4765},{""x"":1333,""y"":341,""dx"":41.5,""dy"":90,""t"":4795},{""x"":1303,""y"":349,""dx"":11.5,""dy"":98,""t"":4833},{""x"":1303,""y"":341,""dx"":11.5,""dy"":90,""t"":4865},{""x"":1287,""y"":363,""dx"":-4.5,""dy"":112,""t"":4898},{""x"":1255,""y"":360,""dx"":-36.5,""dy"":109,""t"":4935},{""x"":1268,""y"":372,""dx"":-23.5,""dy"":121,""t"":4965},{""x"":1287,""y"":364,""dx"":-4.5,""dy"":113,""t"":5001},{""x"":1259,""y"":337,""dx"":-32.5,""dy"":86,""t"":5038},{""x"":1279,""y"":344,""dx"":-12.5,""dy"":93,""t"":5067},{""x"":1298,""y"":355,""dx"":6.5,""dy"":104,""t"":5104},{""x"":1290,""y"":357,""dx"":-1.5,""dy"":106,""t"":5138},{""x"":1284,""y"":360,""dx"":-7.5,""dy"":109,""t"":5170},{""x"":1266,""y"":359,""dx"":-25.5,""dy"":108,""t"":5208},{""x"":1221,""y"":355,""dx"":-70.5,""dy"":104,""t"":5237},{""x"":1242,""y"":379,""dx"":-49.5,""dy"":128,""t"":5275},{""x"":1244,""y"":358,""dx"":-47.5,""dy"":107,""t"":5310},{""x"":1245,""y"":350,""dx"":-46.5,""dy"":99,""t"":5365},{""x"":1235,""y"":353,""dx"":-56.5,""dy"":102,""t"":5378},{""x"":1210,""y"":340,""dx"":-81.5,""dy"":89,""t"":5412},{""x"":1236,""y"":357,""dx"":-55.5,""dy"":106,""t"":5444},{""x"":1269,""y"":357,""dx"":-22.5,""dy"":106,""t"":5481},{""x"":1303,""y"":383,""dx"":11.5,""dy"":132,""t"":5509},{""x"":1318,""y"":380,""dx"":26.5,""dy"":129,""t"":5545},{""x"":1323,""y"":411,""dx"":31.5,""dy"":160,""t"":5578},{""x"":1287,""y"":411,""dx"":-4.5,""dy"":160,""t"":5613},{""x"":1263,""y"":428,""dx"":-28.5,""dy"":177,""t"":5649},{""x"":1266,""y"":469,""dx"":-25.5,""dy"":218,""t"":5680},{""x"":1215,""y"":512,""dx"":-76.5,""dy"":261,""t"":5716},{""x"":1153,""y"":525,""dx"":-138.5,""dy"":274,""t"":5753},{""x"":992,""y"":567,""dx"":-299.5,""dy"":316,""t"":5785},{""x"":888,""y"":586,""dx"":-403.5,""dy"":335,""t"":5818},{""x"":803,""y"":602,""dx"":-488.5,""dy"":351,""t"":5850},{""x"":715,""y"":601,""dx"":-576.5,""dy"":350,""t"":5887},{""x"":699,""y"":596,""dx"":-592.5,""dy"":345,""t"":5921},{""x"":682,""y"":578,""dx"":-609.5,""dy"":327,""t"":5952}],[{""x"":689,""y"":574,""dx"":-175.66668701171875,""dy"":83,""t"":7007},{""x"":632,""y"":640,""dx"":-232.66668701171875,""dy"":149,""t"":7041},{""x"":617,""y"":646,""dx"":-247.66668701171875,""dy"":155,""t"":7074},{""x"":639,""y"":614,""dx"":-225.66668701171875,""dy"":123,""t"":7110},{""x"":620,""y"":605,""dx"":-244.66668701171875,""dy"":114,""t"":7145},{""x"":629,""y"":616,""dx"":-235.66668701171875,""dy"":125,""t"":7177},{""x"":699,""y"":579,""dx"":-165.66668701171875,""dy"":88,""t"":7213},{""x"":735,""y"":579,""dx"":-129.66668701171875,""dy"":88,""t"":7243},{""x"":737,""y"":582,""dx"":-127.66668701171875,""dy"":91,""t"":7280},{""x"":694,""y"":595,""dx"":-170.66668701171875,""dy"":104,""t"":7313},{""x"":691,""y"":605,""dx"":-173.66668701171875,""dy"":114,""t"":7346},{""x"":707,""y"":577,""dx"":-157.66668701171875,""dy"":86,""t"":7383},{""x"":713,""y"":564,""dx"":-151.66668701171875,""dy"":73,""t"":7413},{""x"":728,""y"":572,""dx"":-136.66668701171875,""dy"":81,""t"":7449},{""x"":738,""y"":549,""dx"":-126.66668701171875,""dy"":58,""t"":7486},{""x"":731,""y"":575,""dx"":-133.66668701171875,""dy"":84,""t"":7515},{""x"":709,""y"":564,""dx"":-155.66668701171875,""dy"":73,""t"":7552},{""x"":761,""y"":570,""dx"":-103.66668701171875,""dy"":79,""t"":7587},{""x"":752,""y"":574,""dx"":-112.66668701171875,""dy"":83,""t"":7619},{""x"":789,""y"":581,""dx"":-75.66668701171875,""dy"":90,""t"":7655},{""x"":763,""y"":589,""dx"":-101.66668701171875,""dy"":98,""t"":7687},{""x"":762,""y"":594,""dx"":-102.66668701171875,""dy"":103,""t"":7721},{""x"":760,""y"":602,""dx"":-104.66668701171875,""dy"":111,""t"":7757},{""x"":779,""y"":629,""dx"":-85.66668701171875,""dy"":138,""t"":7790},{""x"":752,""y"":639,""dx"":-112.66668701171875,""dy"":148,""t"":7825},{""x"":757,""y"":630,""dx"":-107.66668701171875,""dy"":139,""t"":7855},{""x"":731,""y"":607,""dx"":-133.66668701171875,""dy"":116,""t"":7892},{""x"":747,""y"":621,""dx"":-117.66668701171875,""dy"":130,""t"":7928},{""x"":728,""y"":620,""dx"":-136.66668701171875,""dy"":129,""t"":7958},{""x"":743,""y"":620,""dx"":-121.66668701171875,""dy"":129,""t"":7994},{""x"":779,""y"":599,""dx"":-85.66668701171875,""dy"":108,""t"":8025},{""x"":778,""y"":595,""dx"":-86.66668701171875,""dy"":104,""t"":8061},{""x"":802,""y"":570,""dx"":-62.66668701171875,""dy"":79,""t"":8098},{""x"":821,""y"":549,""dx"":-43.66668701171875,""dy"":58,""t"":8127},{""x"":806,""y"":545,""dx"":-58.66668701171875,""dy"":54,""t"":8164},{""x"":776,""y"":569,""dx"":-88.66668701171875,""dy"":78,""t"":8195},{""x"":747,""y"":588,""dx"":-117.66668701171875,""dy"":97,""t"":8232},{""x"":747,""y"":611,""dx"":-117.66668701171875,""dy"":120,""t"":8265},{""x"":717,""y"":607,""dx"":-147.66668701171875,""dy"":116,""t"":8298},{""x"":720,""y"":601,""dx"":-144.66668701171875,""dy"":110,""t"":8335},{""x"":719,""y"":611,""dx"":-145.66668701171875,""dy"":120,""t"":8370},{""x"":702,""y"":614,""dx"":-162.66668701171875,""dy"":123,""t"":8401},{""x"":681,""y"":619,""dx"":-183.66668701171875,""dy"":128,""t"":8438},{""x"":673,""y"":601,""dx"":-191.66668701171875,""dy"":110,""t"":8467},{""x"":659,""y"":584,""dx"":-205.66668701171875,""dy"":93,""t"":8504},{""x"":623,""y"":590,""dx"":-241.66668701171875,""dy"":99,""t"":8538},{""x"":615,""y"":584,""dx"":-249.66668701171875,""dy"":93,""t"":8570},{""x"":644,""y"":591,""dx"":-220.66668701171875,""dy"":100,""t"":8607},{""x"":643,""y"":583,""dx"":-221.66668701171875,""dy"":92,""t"":8638},{""x"":623,""y"":582,""dx"":-241.66668701171875,""dy"":91,""t"":8673},{""x"":652,""y"":574,""dx"":-212.66668701171875,""dy"":83,""t"":8710},{""x"":658,""y"":572,""dx"":-206.66668701171875,""dy"":81,""t"":8741},{""x"":647,""y"":569,""dx"":-217.66668701171875,""dy"":78,""t"":8776},{""x"":650,""y"":595,""dx"":-214.66668701171875,""dy"":104,""t"":8811},{""x"":625,""y"":596,""dx"":-239.66668701171875,""dy"":105,""t"":8844},{""x"":641,""y"":589,""dx"":-223.66668701171875,""dy"":98,""t"":8879},{""x"":648,""y"":555,""dx"":-216.66668701171875,""dy"":64,""t"":8910},{""x"":640,""y"":565,""dx"":-224.66668701171875,""dy"":74,""t"":8946},{""x"":631,""y"":584,""dx"":-233.66668701171875,""dy"":93,""t"":8983}],[{""x"":486,""y"":675,""dx"":48.166656494140625,""dy"":-56,""t"":10000},{""x"":487,""y"":650,""dx"":49.166656494140625,""dy"":-81,""t"":10031},{""x"":466,""y"":653,""dx"":28.166656494140625,""dy"":-78,""t"":10068},{""x"":479,""y"":649,""dx"":41.166656494140625,""dy"":-82,""t"":10099},{""x"":494,""y"":654,""dx"":56.166656494140625,""dy"":-77,""t"":10134},{""x"":484,""y"":663,""dx"":46.166656494140625,""dy"":-68,""t"":10170},{""x"":471,""y"":686,""dx"":33.166656494140625,""dy"":-45,""t"":10206},{""x"":482,""y"":679,""dx"":44.166656494140625,""dy"":-52,""t"":10237},{""x"":478,""y"":683,""dx"":40.166656494140625,""dy"":-48,""t"":10274},{""x"":467,""y"":706,""dx"":29.166656494140625,""dy"":-25,""t"":10304},{""x"":456,""y"":726,""dx"":18.166656494140625,""dy"":-5,""t"":10340},{""x"":455,""y"":711,""dx"":17.166656494140625,""dy"":-20,""t"":10374},{""x"":484,""y"":699,""dx"":46.166656494140625,""dy"":-32,""t"":10412},{""x"":456,""y"":713,""dx"":18.166656494140625,""dy"":-18,""t"":10441},{""x"":429,""y"":709,""dx"":-8.833343505859375,""dy"":-22,""t"":10474},{""x"":477,""y"":719,""dx"":39.166656494140625,""dy"":-12,""t"":10509},{""x"":505,""y"":715,""dx"":67.16665649414062,""dy"":-16,""t"":10546},{""x"":517,""y"":691,""dx"":79.16665649414062,""dy"":-40,""t"":10576},{""x"":477,""y"":700,""dx"":39.166656494140625,""dy"":-31,""t"":10612},{""x"":487,""y"":665,""dx"":49.166656494140625,""dy"":-66,""t"":10643},{""x"":494,""y"":669,""dx"":56.166656494140625,""dy"":-62,""t"":10680},{""x"":500,""y"":678,""dx"":62.166656494140625,""dy"":-53,""t"":10714},{""x"":491,""y"":676,""dx"":53.166656494140625,""dy"":-55,""t"":10746},{""x"":486,""y"":664,""dx"":48.166656494140625,""dy"":-67,""t"":10783},{""x"":496,""y"":652,""dx"":58.166656494140625,""dy"":-79,""t"":10814},{""x"":463,""y"":660,""dx"":25.166656494140625,""dy"":-71,""t"":10849},{""x"":456,""y"":668,""dx"":18.166656494140625,""dy"":-63,""t"":10886},{""x"":436,""y"":660,""dx"":-1.833343505859375,""dy"":-71,""t"":10915},{""x"":420,""y"":668,""dx"":-17.833343505859375,""dy"":-63,""t"":10952},{""x"":408,""y"":650,""dx"":-29.833343505859375,""dy"":-81,""t"":10986},{""x"":424,""y"":677,""dx"":-13.833343505859375,""dy"":-54,""t"":11019},{""x"":466,""y"":662,""dx"":28.166656494140625,""dy"":-69,""t"":11055},{""x"":453,""y"":711,""dx"":15.166656494140625,""dy"":-20,""t"":11085},{""x"":444,""y"":698,""dx"":6.166656494140625,""dy"":-33,""t"":11122},{""x"":450,""y"":720,""dx"":12.166656494140625,""dy"":-11,""t"":11158},{""x"":443,""y"":709,""dx"":5.166656494140625,""dy"":-22,""t"":11188},{""x"":417,""y"":747,""dx"":-20.833343505859375,""dy"":16,""t"":11226},{""x"":407,""y"":758,""dx"":-30.833343505859375,""dy"":27,""t"":11255},{""x"":389,""y"":743,""dx"":-48.833343505859375,""dy"":12,""t"":11291},{""x"":414,""y"":717,""dx"":-23.833343505859375,""dy"":-14,""t"":11328},{""x"":480,""y"":688,""dx"":42.166656494140625,""dy"":-43,""t"":11358},{""x"":441,""y"":663,""dx"":3.166656494140625,""dy"":-68,""t"":11394},{""x"":434,""y"":660,""dx"":-3.833343505859375,""dy"":-71,""t"":11427},{""x"":462,""y"":662,""dx"":24.166656494140625,""dy"":-69,""t"":11461},{""x"":489,""y"":638,""dx"":51.166656494140625,""dy"":-93,""t"":11497},{""x"":492,""y"":632,""dx"":54.166656494140625,""dy"":-99,""t"":11526},{""x"":466,""y"":638,""dx"":28.166656494140625,""dy"":-93,""t"":11565},{""x"":453,""y"":658,""dx"":15.166656494140625,""dy"":-73,""t"":11600},{""x"":421,""y"":676,""dx"":-16.833343505859375,""dy"":-55,""t"":11629},{""x"":425,""y"":693,""dx"":-12.833343505859375,""dy"":-38,""t"":11666},{""x"":412,""y"":686,""dx"":-25.833343505859375,""dy"":-45,""t"":11697},{""x"":410,""y"":723,""dx"":-27.833343505859375,""dy"":-8,""t"":11733},{""x"":423,""y"":702,""dx"":-14.833343505859375,""dy"":-29,""t"":11770},{""x"":445,""y"":723,""dx"":7.166656494140625,""dy"":-8,""t"":11800},{""x"":414,""y"":730,""dx"":-23.833343505859375,""dy"":-1,""t"":11836},{""x"":403,""y"":751,""dx"":-34.833343505859375,""dy"":20,""t"":11868},{""x"":483,""y"":742,""dx"":45.166656494140625,""dy"":11,""t"":11903},{""x"":480,""y"":755,""dx"":42.166656494140625,""dy"":24,""t"":11937},{""x"":473,""y"":757,""dx"":35.166656494140625,""dy"":26,""t"":11971}],[{""x"":980,""y"":733,""dx"":-311.5,""dy"":2,""t"":12993},{""x"":960,""y"":734,""dx"":-331.5,""dy"":3,""t"":13055},{""x"":950,""y"":725,""dx"":-341.5,""dy"":-6,""t"":13092},{""x"":1023,""y"":746,""dx"":-268.5,""dy"":15,""t"":13127},{""x"":1007,""y"":763,""dx"":-284.5,""dy"":32,""t"":13161},{""x"":1013,""y"":766,""dx"":-278.5,""dy"":35,""t"":13195},{""x"":952,""y"":785,""dx"":-339.5,""dy"":54,""t"":13230},{""x"":956,""y"":751,""dx"":-335.5,""dy"":20,""t"":13266},{""x"":972,""y"":755,""dx"":-319.5,""dy"":24,""t"":13299},{""x"":980,""y"":775,""dx"":-311.5,""dy"":44,""t"":13334},{""x"":947,""y"":779,""dx"":-344.5,""dy"":48,""t"":13363},{""x"":986,""y"":766,""dx"":-305.5,""dy"":35,""t"":13401},{""x"":955,""y"":752,""dx"":-336.5,""dy"":21,""t"":13433},{""x"":942,""y"":754,""dx"":-349.5,""dy"":23,""t"":13467},{""x"":949,""y"":751,""dx"":-342.5,""dy"":20,""t"":13504},{""x"":1026,""y"":747,""dx"":-265.5,""dy"":16,""t"":13533},{""x"":1048,""y"":746,""dx"":-243.5,""dy"":15,""t"":13569},{""x"":1106,""y"":724,""dx"":-185.5,""dy"":-7,""t"":13607},{""x"":1136,""y"":728,""dx"":-155.5,""dy"":-3,""t"":13636},{""x"":1161,""y"":743,""dx"":-130.5,""dy"":12,""t"":13672},{""x"":1134,""y"":729,""dx"":-157.5,""dy"":-2,""t"":13704},{""x"":1135,""y"":727,""dx"":-156.5,""dy"":-4,""t"":13739},{""x"":1119,""y"":730,""dx"":-172.5,""dy"":-1,""t"":13776},{""x"":1082,""y"":730,""dx"":-209.5,""dy"":-1,""t"":13806},{""x"":1055,""y"":720,""dx"":-236.5,""dy"":-11,""t"":13842},{""x"":1033,""y"":734,""dx"":-258.5,""dy"":3,""t"":13879},{""x"":996,""y"":729,""dx"":-295.5,""dy"":-2,""t"":13910},{""x"":1034,""y"":747,""dx"":-257.5,""dy"":16,""t"":13941},{""x"":991,""y"":743,""dx"":-300.5,""dy"":12,""t"":13976},{""x"":950,""y"":745,""dx"":-341.5,""dy"":14,""t"":14013},{""x"":945,""y"":731,""dx"":-346.5,""dy"":0,""t"":14048},{""x"":929,""y"":719,""dx"":-362.5,""dy"":-12,""t"":14078},{""x"":921,""y"":709,""dx"":-370.5,""dy"":-22,""t"":14113},{""x"":893,""y"":714,""dx"":-398.5,""dy"":-17,""t"":14146},{""x"":969,""y"":743,""dx"":-322.5,""dy"":12,""t"":14182},{""x"":930,""y"":722,""dx"":-361.5,""dy"":-9,""t"":14217},{""x"":945,""y"":714,""dx"":-346.5,""dy"":-17,""t"":14249},{""x"":961,""y"":717,""dx"":-330.5,""dy"":-14,""t"":14285},{""x"":992,""y"":703,""dx"":-299.5,""dy"":-28,""t"":14315},{""x"":966,""y"":706,""dx"":-325.5,""dy"":-25,""t"":14352},{""x"":1026,""y"":732,""dx"":-265.5,""dy"":1,""t"":14386},{""x"":1038,""y"":735,""dx"":-253.5,""dy"":4,""t"":14418},{""x"":1067,""y"":727,""dx"":-224.5,""dy"":-4,""t"":14455},{""x"":1089,""y"":711,""dx"":-202.5,""dy"":-20,""t"":14490},{""x"":1101,""y"":711,""dx"":-190.5,""dy"":-20,""t"":14519},{""x"":1126,""y"":699,""dx"":-165.5,""dy"":-32,""t"":14557},{""x"":1140,""y"":679,""dx"":-151.5,""dy"":-52,""t"":14589},{""x"":1186,""y"":733,""dx"":-105.5,""dy"":2,""t"":14624},{""x"":1123,""y"":713,""dx"":-168.5,""dy"":-18,""t"":14663},{""x"":1115,""y"":698,""dx"":-176.5,""dy"":-33,""t"":14691},{""x"":1118,""y"":691,""dx"":-173.5,""dy"":-40,""t"":14727},{""x"":1129,""y"":710,""dx"":-162.5,""dy"":-21,""t"":14757},{""x"":1127,""y"":738,""dx"":-164.5,""dy"":7,""t"":14794},{""x"":1114,""y"":786,""dx"":-177.5,""dy"":55,""t"":14830},{""x"":1098,""y"":789,""dx"":-193.5,""dy"":58,""t"":14861},{""x"":1116,""y"":769,""dx"":-175.5,""dy"":38,""t"":14898},{""x"":1084,""y"":772,""dx"":-207.5,""dy"":41,""t"":14928},{""x"":1140,""y"":763,""dx"":-151.5,""dy"":32,""t"":14963},{""x"":1177,""y"":765,""dx"":-114.5,""dy"":34,""t"":15001}]]","[100,83.05084745762711,59.32203389830508,100,32.20338983050847]","[{""x"":76.8785209009203,""y"":68.54237288135593,""r"":42.16256959921054},{""x"":-44.398305084745765,""y"":157.5084745762712,""r"":75.93918891899118},{""x"":-159.59889040154926,""y"":100.59322033898304,""r"":55.909283953335176},{""x"":19.79377513820842,""y"":-41,""r"":37.74293140462299},{""x"":-255.17796610169492,""y"":5.5423728813559325,""r"":82.77808546648154}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","","",""
