"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2201","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2207","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8753","0.0-2.0-0.0","","","","","6544","{""name"":""罗晨曦"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9985","0.0-2.0-1.0","","","","","1231","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","11161","0.0-3.0","","","","","1174"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","16136","0.0-4.0","","","","","","","","","2166","","","","","","","","","","","","","","","","",""
"","html-button-response","6","16665","0.0-5.0-0.0","","","","","526","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","28661","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","29584","0.0-5.0-2.0","","","","","923","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","46983","0.0-5.0-3.0","","","","","","","","","","[[{""x"":512,""y"":217,""dx"":21,""dy"":-64,""t"":991},{""x"":477,""y"":229,""dx"":-14,""dy"":-52,""t"":1024},{""x"":472,""y"":261,""dx"":-19,""dy"":-20,""t"":1058},{""x"":484,""y"":274,""dx"":-7,""dy"":-7,""t"":1092},{""x"":487,""y"":285,""dx"":-4,""dy"":4,""t"":1127},{""x"":485,""y"":279,""dx"":-6,""dy"":-2,""t"":1158},{""x"":480,""y"":290,""dx"":-11,""dy"":9,""t"":1193},{""x"":462,""y"":288,""dx"":-29,""dy"":7,""t"":1228},{""x"":462,""y"":290,""dx"":-29,""dy"":9,""t"":1262},{""x"":447,""y"":285,""dx"":-44,""dy"":4,""t"":1295},{""x"":456,""y"":281,""dx"":-35,""dy"":0,""t"":1331},{""x"":453,""y"":278,""dx"":-38,""dy"":-3,""t"":1364},{""x"":460,""y"":288,""dx"":-31,""dy"":7,""t"":1398},{""x"":456,""y"":279,""dx"":-35,""dy"":-2,""t"":1432},{""x"":447,""y"":253,""dx"":-44,""dy"":-28,""t"":1467},{""x"":441,""y"":253,""dx"":-50,""dy"":-28,""t"":1500},{""x"":483,""y"":236,""dx"":-8,""dy"":-45,""t"":1534},{""x"":520,""y"":222,""dx"":29,""dy"":-59,""t"":1565},{""x"":502,""y"":228,""dx"":11,""dy"":-53,""t"":1602},{""x"":503,""y"":231,""dx"":12,""dy"":-50,""t"":1636},{""x"":502,""y"":231,""dx"":11,""dy"":-50,""t"":1670},{""x"":491,""y"":242,""dx"":0,""dy"":-39,""t"":1704},{""x"":474,""y"":238,""dx"":-17,""dy"":-43,""t"":1738},{""x"":465,""y"":250,""dx"":-26,""dy"":-31,""t"":1772},{""x"":446,""y"":253,""dx"":-45,""dy"":-28,""t"":1807},{""x"":437,""y"":263,""dx"":-54,""dy"":-18,""t"":1840},{""x"":431,""y"":271,""dx"":-60,""dy"":-10,""t"":1874},{""x"":439,""y"":271,""dx"":-52,""dy"":-10,""t"":1909},{""x"":456,""y"":271,""dx"":-35,""dy"":-10,""t"":1942},{""x"":460,""y"":269,""dx"":-31,""dy"":-12,""t"":1976},{""x"":460,""y"":289,""dx"":-31,""dy"":8,""t"":2010},{""x"":463,""y"":302,""dx"":-28,""dy"":21,""t"":2044},{""x"":488,""y"":319,""dx"":-3,""dy"":38,""t"":2077},{""x"":491,""y"":316,""dx"":0,""dy"":35,""t"":2112},{""x"":477,""y"":319,""dx"":-14,""dy"":38,""t"":2146},{""x"":470,""y"":326,""dx"":-21,""dy"":45,""t"":2180},{""x"":476,""y"":324,""dx"":-15,""dy"":43,""t"":2214},{""x"":499,""y"":326,""dx"":8,""dy"":45,""t"":2248},{""x"":489,""y"":327,""dx"":-2,""dy"":46,""t"":2282},{""x"":491,""y"":327,""dx"":0,""dy"":46,""t"":2317},{""x"":486,""y"":315,""dx"":-5,""dy"":34,""t"":2350},{""x"":489,""y"":314,""dx"":-2,""dy"":33,""t"":2384},{""x"":483,""y"":322,""dx"":-8,""dy"":41,""t"":2419},{""x"":483,""y"":319,""dx"":-8,""dy"":38,""t"":2452},{""x"":486,""y"":310,""dx"":-5,""dy"":29,""t"":2485},{""x"":469,""y"":291,""dx"":-22,""dy"":10,""t"":2520},{""x"":485,""y"":287,""dx"":-6,""dy"":6,""t"":2554},{""x"":478,""y"":281,""dx"":-13,""dy"":0,""t"":2588},{""x"":472,""y"":273,""dx"":-19,""dy"":-8,""t"":2622},{""x"":467,""y"":276,""dx"":-24,""dy"":-5,""t"":2656},{""x"":454,""y"":279,""dx"":-37,""dy"":-2,""t"":2691},{""x"":444,""y"":286,""dx"":-47,""dy"":5,""t"":2724},{""x"":436,""y"":292,""dx"":-55,""dy"":11,""t"":2755},{""x"":426,""y"":291,""dx"":-65,""dy"":10,""t"":2793},{""x"":425,""y"":295,""dx"":-66,""dy"":14,""t"":2827},{""x"":422,""y"":296,""dx"":-69,""dy"":15,""t"":2861},{""x"":456,""y"":260,""dx"":-35,""dy"":-21,""t"":2893},{""x"":474,""y"":259,""dx"":-17,""dy"":-22,""t"":2928},{""x"":481,""y"":257,""dx"":-10,""dy"":-24,""t"":2963},{""x"":462,""y"":264,""dx"":-29,""dy"":-17,""t"":2996}],[{""x"":1452,""y"":304,""dx"":1,""dy"":23,""t"":4016},{""x"":1435,""y"":275,""dx"":-16,""dy"":-6,""t"":4050},{""x"":1424,""y"":277,""dx"":-27,""dy"":-4,""t"":4084},{""x"":1426,""y"":247,""dx"":-25,""dy"":-34,""t"":4118},{""x"":1408,""y"":278,""dx"":-43,""dy"":-3,""t"":4153},{""x"":1395,""y"":280,""dx"":-56,""dy"":-1,""t"":4186},{""x"":1394,""y"":263,""dx"":-57,""dy"":-18,""t"":4220},{""x"":1384,""y"":303,""dx"":-67,""dy"":22,""t"":4254},{""x"":1438,""y"":300,""dx"":-13,""dy"":19,""t"":4287},{""x"":1436,""y"":326,""dx"":-15,""dy"":45,""t"":4322},{""x"":1457,""y"":321,""dx"":6,""dy"":40,""t"":4357},{""x"":1478,""y"":314,""dx"":27,""dy"":33,""t"":4391},{""x"":1490,""y"":310,""dx"":39,""dy"":29,""t"":4424},{""x"":1466,""y"":291,""dx"":15,""dy"":10,""t"":4458},{""x"":1450,""y"":289,""dx"":-1,""dy"":8,""t"":4492},{""x"":1443,""y"":289,""dx"":-8,""dy"":8,""t"":4526},{""x"":1459,""y"":273,""dx"":8,""dy"":-8,""t"":4560},{""x"":1458,""y"":259,""dx"":7,""dy"":-22,""t"":4595},{""x"":1422,""y"":241,""dx"":-29,""dy"":-40,""t"":4628},{""x"":1442,""y"":246,""dx"":-9,""dy"":-35,""t"":4662},{""x"":1401,""y"":254,""dx"":-50,""dy"":-27,""t"":4697},{""x"":1380,""y"":259,""dx"":-71,""dy"":-22,""t"":4727},{""x"":1334,""y"":271,""dx"":-117,""dy"":-10,""t"":4765},{""x"":1337,""y"":248,""dx"":-114,""dy"":-33,""t"":4798},{""x"":1331,""y"":264,""dx"":-120,""dy"":-17,""t"":4831},{""x"":1415,""y"":247,""dx"":-36,""dy"":-34,""t"":4866},{""x"":1408,""y"":240,""dx"":-43,""dy"":-41,""t"":4900},{""x"":1429,""y"":246,""dx"":-22,""dy"":-35,""t"":4934},{""x"":1476,""y"":226,""dx"":25,""dy"":-55,""t"":4967},{""x"":1497,""y"":218,""dx"":46,""dy"":-63,""t"":5002},{""x"":1511,""y"":231,""dx"":60,""dy"":-50,""t"":5036},{""x"":1556,""y"":245,""dx"":105,""dy"":-36,""t"":5070},{""x"":1543,""y"":250,""dx"":92,""dy"":-31,""t"":5104},{""x"":1567,""y"":260,""dx"":116,""dy"":-21,""t"":5139},{""x"":1567,""y"":274,""dx"":116,""dy"":-7,""t"":5172},{""x"":1586,""y"":279,""dx"":135,""dy"":-2,""t"":5206},{""x"":1543,""y"":268,""dx"":92,""dy"":-13,""t"":5240},{""x"":1545,""y"":249,""dx"":94,""dy"":-32,""t"":5274},{""x"":1522,""y"":240,""dx"":71,""dy"":-41,""t"":5308},{""x"":1526,""y"":225,""dx"":75,""dy"":-56,""t"":5343},{""x"":1541,""y"":228,""dx"":90,""dy"":-53,""t"":5377},{""x"":1500,""y"":219,""dx"":49,""dy"":-62,""t"":5410},{""x"":1505,""y"":227,""dx"":54,""dy"":-54,""t"":5446},{""x"":1495,""y"":226,""dx"":44,""dy"":-55,""t"":5478},{""x"":1496,""y"":249,""dx"":45,""dy"":-32,""t"":5512},{""x"":1491,""y"":247,""dx"":40,""dy"":-34,""t"":5547},{""x"":1481,""y"":236,""dx"":30,""dy"":-45,""t"":5580},{""x"":1480,""y"":239,""dx"":29,""dy"":-42,""t"":5614},{""x"":1455,""y"":251,""dx"":4,""dy"":-30,""t"":5649},{""x"":1458,""y"":257,""dx"":7,""dy"":-24,""t"":5682},{""x"":1486,""y"":253,""dx"":35,""dy"":-28,""t"":5717},{""x"":1458,""y"":265,""dx"":7,""dy"":-16,""t"":5750},{""x"":1482,""y"":248,""dx"":31,""dy"":-33,""t"":5784},{""x"":1480,""y"":248,""dx"":29,""dy"":-33,""t"":5817},{""x"":1513,""y"":247,""dx"":62,""dy"":-34,""t"":5852},{""x"":1514,""y"":254,""dx"":63,""dy"":-27,""t"":5887},{""x"":1477,""y"":269,""dx"":26,""dy"":-12,""t"":5920},{""x"":1481,""y"":279,""dx"":30,""dy"":-2,""t"":5954},{""x"":1454,""y"":265,""dx"":3,""dy"":-16,""t"":5988}],[{""x"":900,""y"":619,""dx"":-71,""dy"":68,""t"":7042},{""x"":887,""y"":619,""dx"":-84,""dy"":68,""t"":7077},{""x"":909,""y"":589,""dx"":-62,""dy"":38,""t"":7110},{""x"":905,""y"":581,""dx"":-66,""dy"":30,""t"":7144},{""x"":926,""y"":555,""dx"":-45,""dy"":4,""t"":7178},{""x"":875,""y"":565,""dx"":-96,""dy"":14,""t"":7212},{""x"":875,""y"":576,""dx"":-96,""dy"":25,""t"":7246},{""x"":875,""y"":590,""dx"":-96,""dy"":39,""t"":7280},{""x"":899,""y"":570,""dx"":-72,""dy"":19,""t"":7315},{""x"":911,""y"":544,""dx"":-60,""dy"":-7,""t"":7348},{""x"":948,""y"":502,""dx"":-23,""dy"":-49,""t"":7382},{""x"":953,""y"":503,""dx"":-18,""dy"":-48,""t"":7417},{""x"":938,""y"":535,""dx"":-33,""dy"":-16,""t"":7451},{""x"":934,""y"":534,""dx"":-37,""dy"":-17,""t"":7483},{""x"":931,""y"":527,""dx"":-40,""dy"":-24,""t"":7517},{""x"":904,""y"":554,""dx"":-67,""dy"":3,""t"":7552},{""x"":923,""y"":540,""dx"":-48,""dy"":-11,""t"":7586},{""x"":908,""y"":568,""dx"":-63,""dy"":17,""t"":7620},{""x"":922,""y"":560,""dx"":-49,""dy"":9,""t"":7654},{""x"":921,""y"":576,""dx"":-50,""dy"":25,""t"":7688},{""x"":943,""y"":544,""dx"":-28,""dy"":-7,""t"":7722},{""x"":939,""y"":542,""dx"":-32,""dy"":-9,""t"":7756},{""x"":967,""y"":575,""dx"":-4,""dy"":24,""t"":7790},{""x"":943,""y"":593,""dx"":-28,""dy"":42,""t"":7824},{""x"":923,""y"":603,""dx"":-48,""dy"":52,""t"":7859},{""x"":887,""y"":631,""dx"":-84,""dy"":80,""t"":7890},{""x"":878,""y"":651,""dx"":-93,""dy"":100,""t"":7927},{""x"":861,""y"":658,""dx"":-110,""dy"":107,""t"":7961},{""x"":822,""y"":663,""dx"":-149,""dy"":112,""t"":7993},{""x"":800,""y"":664,""dx"":-171,""dy"":113,""t"":8029},{""x"":795,""y"":672,""dx"":-176,""dy"":121,""t"":8062},{""x"":794,""y"":643,""dx"":-177,""dy"":92,""t"":8096},{""x"":784,""y"":653,""dx"":-187,""dy"":102,""t"":8131},{""x"":778,""y"":677,""dx"":-193,""dy"":126,""t"":8165},{""x"":804,""y"":677,""dx"":-167,""dy"":126,""t"":8198},{""x"":847,""y"":664,""dx"":-124,""dy"":113,""t"":8232},{""x"":833,""y"":672,""dx"":-138,""dy"":121,""t"":8264},{""x"":823,""y"":669,""dx"":-148,""dy"":118,""t"":8301},{""x"":814,""y"":680,""dx"":-157,""dy"":129,""t"":8334},{""x"":826,""y"":675,""dx"":-145,""dy"":124,""t"":8368},{""x"":800,""y"":692,""dx"":-171,""dy"":141,""t"":8402},{""x"":820,""y"":684,""dx"":-151,""dy"":133,""t"":8436},{""x"":840,""y"":676,""dx"":-131,""dy"":125,""t"":8470},{""x"":813,""y"":682,""dx"":-158,""dy"":131,""t"":8504},{""x"":832,""y"":678,""dx"":-139,""dy"":127,""t"":8538},{""x"":831,""y"":686,""dx"":-140,""dy"":135,""t"":8572},{""x"":851,""y"":682,""dx"":-120,""dy"":131,""t"":8606},{""x"":828,""y"":673,""dx"":-143,""dy"":122,""t"":8640},{""x"":876,""y"":654,""dx"":-95,""dy"":103,""t"":8675},{""x"":859,""y"":654,""dx"":-112,""dy"":103,""t"":8708},{""x"":880,""y"":658,""dx"":-91,""dy"":107,""t"":8742},{""x"":893,""y"":669,""dx"":-78,""dy"":118,""t"":8777},{""x"":839,""y"":687,""dx"":-132,""dy"":136,""t"":8810},{""x"":842,""y"":681,""dx"":-129,""dy"":130,""t"":8844},{""x"":805,""y"":704,""dx"":-166,""dy"":153,""t"":8878},{""x"":803,""y"":712,""dx"":-168,""dy"":161,""t"":8912},{""x"":848,""y"":703,""dx"":-123,""dy"":152,""t"":8946},{""x"":877,""y"":678,""dx"":-94,""dy"":127,""t"":8980},{""x"":876,""y"":683,""dx"":-95,""dy"":132,""t"":9014}],[{""x"":383,""y"":860,""dx"":-108,""dy"":39,""t"":10034},{""x"":399,""y"":849,""dx"":-92,""dy"":28,""t"":10067},{""x"":439,""y"":825,""dx"":-52,""dy"":4,""t"":10102},{""x"":446,""y"":819,""dx"":-45,""dy"":-2,""t"":10136},{""x"":445,""y"":827,""dx"":-46,""dy"":6,""t"":10170},{""x"":461,""y"":826,""dx"":-30,""dy"":5,""t"":10205},{""x"":444,""y"":819,""dx"":-47,""dy"":-2,""t"":10238},{""x"":431,""y"":814,""dx"":-60,""dy"":-7,""t"":10269},{""x"":433,""y"":819,""dx"":-58,""dy"":-2,""t"":10306},{""x"":418,""y"":831,""dx"":-73,""dy"":10,""t"":10340},{""x"":430,""y"":819,""dx"":-61,""dy"":-2,""t"":10374},{""x"":402,""y"":824,""dx"":-89,""dy"":3,""t"":10408},{""x"":415,""y"":814,""dx"":-76,""dy"":-7,""t"":10442},{""x"":405,""y"":813,""dx"":-86,""dy"":-8,""t"":10477},{""x"":409,""y"":813,""dx"":-82,""dy"":-8,""t"":10510},{""x"":439,""y"":824,""dx"":-52,""dy"":3,""t"":10544},{""x"":429,""y"":808,""dx"":-62,""dy"":-13,""t"":10577},{""x"":429,""y"":809,""dx"":-62,""dy"":-12,""t"":10612},{""x"":436,""y"":805,""dx"":-55,""dy"":-16,""t"":10646},{""x"":455,""y"":828,""dx"":-36,""dy"":7,""t"":10680},{""x"":445,""y"":840,""dx"":-46,""dy"":19,""t"":10714},{""x"":475,""y"":848,""dx"":-16,""dy"":27,""t"":10749},{""x"":459,""y"":846,""dx"":-32,""dy"":25,""t"":10782},{""x"":454,""y"":837,""dx"":-37,""dy"":16,""t"":10816},{""x"":440,""y"":835,""dx"":-51,""dy"":14,""t"":10850},{""x"":456,""y"":862,""dx"":-35,""dy"":41,""t"":10885},{""x"":443,""y"":856,""dx"":-48,""dy"":35,""t"":10918},{""x"":474,""y"":879,""dx"":-17,""dy"":58,""t"":10951},{""x"":466,""y"":876,""dx"":-25,""dy"":55,""t"":10986},{""x"":463,""y"":879,""dx"":-28,""dy"":58,""t"":11020},{""x"":470,""y"":879,""dx"":-21,""dy"":58,""t"":11054},{""x"":470,""y"":903,""dx"":-21,""dy"":82,""t"":11088},{""x"":489,""y"":885,""dx"":-2,""dy"":64,""t"":11122},{""x"":480,""y"":876,""dx"":-11,""dy"":55,""t"":11156},{""x"":498,""y"":854,""dx"":7,""dy"":33,""t"":11190},{""x"":535,""y"":844,""dx"":44,""dy"":23,""t"":11224},{""x"":542,""y"":822,""dx"":51,""dy"":1,""t"":11258},{""x"":548,""y"":833,""dx"":57,""dy"":12,""t"":11292},{""x"":545,""y"":849,""dx"":54,""dy"":28,""t"":11326},{""x"":548,""y"":852,""dx"":57,""dy"":31,""t"":11359},{""x"":516,""y"":901,""dx"":25,""dy"":80,""t"":11394},{""x"":525,""y"":1016,""dx"":34,""dy"":195,""t"":11429},{""x"":577,""y"":1100,""dx"":86,""dy"":279,""t"":11460},{""x"":618,""y"":1191,""dx"":127,""dy"":370,""t"":11496},{""x"":630,""y"":1254,""dx"":139,""dy"":433,""t"":11530},{""x"":618,""y"":1273,""dx"":127,""dy"":452,""t"":11564},{""x"":608,""y"":1276,""dx"":117,""dy"":455,""t"":11598},{""x"":580,""y"":1241,""dx"":89,""dy"":420,""t"":11632},{""x"":581,""y"":1205,""dx"":90,""dy"":384,""t"":11666},{""x"":554,""y"":1186,""dx"":63,""dy"":365,""t"":11699},{""x"":542,""y"":1145,""dx"":51,""dy"":324,""t"":11734},{""x"":541,""y"":1107,""dx"":50,""dy"":286,""t"":11768},{""x"":530,""y"":1080,""dx"":39,""dy"":259,""t"":11802},{""x"":503,""y"":1031,""dx"":12,""dy"":210,""t"":11837},{""x"":498,""y"":1018,""dx"":7,""dy"":197,""t"":11867},{""x"":515,""y"":970,""dx"":24,""dy"":149,""t"":11904},{""x"":521,""y"":946,""dx"":30,""dy"":125,""t"":11938},{""x"":497,""y"":890,""dx"":6,""dy"":69,""t"":11972},{""x"":485,""y"":873,""dx"":-6,""dy"":52,""t"":12006}],[{""x"":1117,""y"":930,""dx"":-334,""dy"":109,""t"":13058},{""x"":1138,""y"":921,""dx"":-313,""dy"":100,""t"":13094},{""x"":1104,""y"":884,""dx"":-347,""dy"":63,""t"":13129},{""x"":1084,""y"":896,""dx"":-367,""dy"":75,""t"":13162},{""x"":1085,""y"":878,""dx"":-366,""dy"":57,""t"":13197},{""x"":1120,""y"":834,""dx"":-331,""dy"":13,""t"":13230},{""x"":1108,""y"":860,""dx"":-343,""dy"":39,""t"":13264},{""x"":1096,""y"":880,""dx"":-355,""dy"":59,""t"":13299},{""x"":1095,""y"":888,""dx"":-356,""dy"":67,""t"":13332},{""x"":1092,""y"":900,""dx"":-359,""dy"":79,""t"":13366},{""x"":1075,""y"":877,""dx"":-376,""dy"":56,""t"":13400},{""x"":1048,""y"":907,""dx"":-403,""dy"":86,""t"":13434},{""x"":1091,""y"":877,""dx"":-360,""dy"":56,""t"":13465},{""x"":1121,""y"":859,""dx"":-330,""dy"":38,""t"":13502},{""x"":1113,""y"":857,""dx"":-338,""dy"":36,""t"":13536},{""x"":1107,""y"":847,""dx"":-344,""dy"":26,""t"":13572},{""x"":1088,""y"":841,""dx"":-363,""dy"":20,""t"":13604},{""x"":1118,""y"":862,""dx"":-333,""dy"":41,""t"":13638},{""x"":1122,""y"":855,""dx"":-329,""dy"":34,""t"":13672},{""x"":1101,""y"":848,""dx"":-350,""dy"":27,""t"":13706},{""x"":1106,""y"":866,""dx"":-345,""dy"":45,""t"":13740},{""x"":1081,""y"":863,""dx"":-370,""dy"":42,""t"":13774},{""x"":1068,""y"":865,""dx"":-383,""dy"":44,""t"":13808},{""x"":1045,""y"":871,""dx"":-406,""dy"":50,""t"":13843},{""x"":1103,""y"":861,""dx"":-348,""dy"":40,""t"":13876},{""x"":1088,""y"":869,""dx"":-363,""dy"":48,""t"":13909},{""x"":1120,""y"":859,""dx"":-331,""dy"":38,""t"":13944},{""x"":1085,""y"":896,""dx"":-366,""dy"":75,""t"":13978},{""x"":1067,""y"":889,""dx"":-384,""dy"":68,""t"":14012},{""x"":1070,""y"":883,""dx"":-381,""dy"":62,""t"":14046},{""x"":1075,""y"":869,""dx"":-376,""dy"":48,""t"":14080},{""x"":1084,""y"":871,""dx"":-367,""dy"":50,""t"":14114},{""x"":1143,""y"":880,""dx"":-308,""dy"":59,""t"":14148},{""x"":1172,""y"":865,""dx"":-279,""dy"":44,""t"":14182},{""x"":1202,""y"":865,""dx"":-249,""dy"":44,""t"":14216},{""x"":1145,""y"":891,""dx"":-306,""dy"":70,""t"":14249},{""x"":1125,""y"":893,""dx"":-326,""dy"":72,""t"":14284},{""x"":1140,""y"":905,""dx"":-311,""dy"":84,""t"":14319},{""x"":1148,""y"":923,""dx"":-303,""dy"":102,""t"":14351},{""x"":1131,""y"":932,""dx"":-320,""dy"":111,""t"":14386},{""x"":1118,""y"":931,""dx"":-333,""dy"":110,""t"":14420},{""x"":1113,""y"":919,""dx"":-338,""dy"":98,""t"":14454},{""x"":1112,""y"":914,""dx"":-339,""dy"":93,""t"":14488},{""x"":1097,""y"":917,""dx"":-354,""dy"":96,""t"":14522},{""x"":1080,""y"":920,""dx"":-371,""dy"":99,""t"":14556},{""x"":1101,""y"":915,""dx"":-350,""dy"":94,""t"":14590},{""x"":1064,""y"":921,""dx"":-387,""dy"":100,""t"":14624},{""x"":1068,""y"":901,""dx"":-383,""dy"":80,""t"":14658},{""x"":1103,""y"":903,""dx"":-348,""dy"":82,""t"":14693},{""x"":1113,""y"":895,""dx"":-338,""dy"":74,""t"":14726},{""x"":1113,""y"":893,""dx"":-338,""dy"":72,""t"":14760},{""x"":1152,""y"":878,""dx"":-299,""dy"":57,""t"":14794},{""x"":1166,""y"":866,""dx"":-285,""dy"":45,""t"":14828},{""x"":1180,""y"":842,""dx"":-271,""dy"":21,""t"":14863},{""x"":1198,""y"":819,""dx"":-253,""dy"":-2,""t"":14896},{""x"":1135,""y"":819,""dx"":-316,""dy"":-2,""t"":14931},{""x"":1118,""y"":839,""dx"":-333,""dy"":18,""t"":14965},{""x"":1142,""y"":837,""dx"":-309,""dy"":16,""t"":14998},{""x"":1150,""y"":829,""dx"":-301,""dy"":8,""t"":15030}]]","[100,100,81.35593220338984,79.66101694915254,0]","[{""x"":-21.466666666666665,""y"":-1.8666666666666667,""r"":51.99871029548543},{""x"":14.728813559322035,""y"":-20.203389830508474,""r"":49.24339061923187},{""x"":-101.20338983050847,""y"":75.2542372881356,""r"":69.66387267848526},{""x"":-4.779661016949152,""y"":99.40677966101696,""r"":107.03584281014801},{""x"":-340.08474576271186,""y"":58.23728813559322,""r"":37.111774768752866}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
