"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2395","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2400","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8248","0.0-2.0-0.0","","","","","5847","{""name"":""syx"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9871","0.0-2.0-1.0","","","","","1623","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","11160","0.0-3.0","","","","","1286"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","17105","0.0-4.0","","","","","","","","","1489","","","","","","","","","","","","","","","","",""
"","html-button-response","6","18007","0.0-5.0-0.0","","","","","901","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","28621","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","29527","0.0-5.0-2.0","","","","","906","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","48237","0.0-5.0-3.0","","","","","","","","","","[[{""x"":397,""y"":300,""dx"":-94,""dy"":19,""t"":990},{""x"":403,""y"":297,""dx"":-88,""dy"":16,""t"":1025},{""x"":415,""y"":301,""dx"":-76,""dy"":20,""t"":1057},{""x"":421,""y"":300,""dx"":-70,""dy"":19,""t"":1092},{""x"":421,""y"":312,""dx"":-70,""dy"":31,""t"":1125},{""x"":423,""y"":321,""dx"":-68,""dy"":40,""t"":1159},{""x"":425,""y"":327,""dx"":-66,""dy"":46,""t"":1192},{""x"":431,""y"":328,""dx"":-60,""dy"":47,""t"":1229},{""x"":439,""y"":345,""dx"":-52,""dy"":64,""t"":1263},{""x"":431,""y"":337,""dx"":-60,""dy"":56,""t"":1296},{""x"":427,""y"":337,""dx"":-64,""dy"":56,""t"":1331},{""x"":421,""y"":338,""dx"":-70,""dy"":57,""t"":1365},{""x"":418,""y"":332,""dx"":-73,""dy"":51,""t"":1398},{""x"":415,""y"":325,""dx"":-76,""dy"":44,""t"":1433},{""x"":404,""y"":304,""dx"":-87,""dy"":23,""t"":1466},{""x"":387,""y"":287,""dx"":-104,""dy"":6,""t"":1511},{""x"":389,""y"":290,""dx"":-102,""dy"":9,""t"":1546},{""x"":391,""y"":292,""dx"":-100,""dy"":11,""t"":1567},{""x"":394,""y"":270,""dx"":-97,""dy"":-11,""t"":1602},{""x"":388,""y"":261,""dx"":-103,""dy"":-20,""t"":1636},{""x"":375,""y"":252,""dx"":-116,""dy"":-29,""t"":1670},{""x"":363,""y"":246,""dx"":-128,""dy"":-35,""t"":1704},{""x"":355,""y"":243,""dx"":-136,""dy"":-38,""t"":1738},{""x"":366,""y"":258,""dx"":-125,""dy"":-23,""t"":1773},{""x"":385,""y"":253,""dx"":-106,""dy"":-28,""t"":1806},{""x"":397,""y"":267,""dx"":-94,""dy"":-14,""t"":1840},{""x"":402,""y"":279,""dx"":-89,""dy"":-2,""t"":1874},{""x"":402,""y"":269,""dx"":-89,""dy"":-12,""t"":1908},{""x"":400,""y"":255,""dx"":-91,""dy"":-26,""t"":1942},{""x"":407,""y"":244,""dx"":-84,""dy"":-37,""t"":1977},{""x"":408,""y"":252,""dx"":-83,""dy"":-29,""t"":2010},{""x"":404,""y"":264,""dx"":-87,""dy"":-17,""t"":2044},{""x"":407,""y"":275,""dx"":-84,""dy"":-6,""t"":2078},{""x"":400,""y"":280,""dx"":-91,""dy"":-1,""t"":2111},{""x"":391,""y"":269,""dx"":-100,""dy"":-12,""t"":2146},{""x"":368,""y"":264,""dx"":-123,""dy"":-17,""t"":2180},{""x"":358,""y"":259,""dx"":-133,""dy"":-22,""t"":2215},{""x"":348,""y"":265,""dx"":-143,""dy"":-16,""t"":2247},{""x"":335,""y"":253,""dx"":-156,""dy"":-28,""t"":2282},{""x"":331,""y"":264,""dx"":-160,""dy"":-17,""t"":2316},{""x"":336,""y"":261,""dx"":-155,""dy"":-20,""t"":2350},{""x"":338,""y"":254,""dx"":-153,""dy"":-27,""t"":2384},{""x"":346,""y"":248,""dx"":-145,""dy"":-33,""t"":2419},{""x"":339,""y"":253,""dx"":-152,""dy"":-28,""t"":2452},{""x"":338,""y"":261,""dx"":-153,""dy"":-20,""t"":2486},{""x"":338,""y"":248,""dx"":-153,""dy"":-33,""t"":2520},{""x"":344,""y"":245,""dx"":-147,""dy"":-36,""t"":2553},{""x"":340,""y"":230,""dx"":-151,""dy"":-51,""t"":2587},{""x"":364,""y"":240,""dx"":-127,""dy"":-41,""t"":2622},{""x"":375,""y"":232,""dx"":-116,""dy"":-49,""t"":2657},{""x"":381,""y"":247,""dx"":-110,""dy"":-34,""t"":2691},{""x"":390,""y"":261,""dx"":-101,""dy"":-20,""t"":2724},{""x"":391,""y"":253,""dx"":-100,""dy"":-28,""t"":2758},{""x"":392,""y"":255,""dx"":-99,""dy"":-26,""t"":2793},{""x"":391,""y"":266,""dx"":-100,""dy"":-15,""t"":2827},{""x"":380,""y"":246,""dx"":-111,""dy"":-35,""t"":2860},{""x"":383,""y"":261,""dx"":-108,""dy"":-20,""t"":2894},{""x"":392,""y"":286,""dx"":-99,""dy"":5,""t"":2928},{""x"":398,""y"":296,""dx"":-93,""dy"":15,""t"":2961},{""x"":399,""y"":300,""dx"":-92,""dy"":19,""t"":2997}],[{""x"":1472,""y"":319,""dx"":21,""dy"":38,""t"":4016},{""x"":1451,""y"":310,""dx"":0,""dy"":29,""t"":4049},{""x"":1431,""y"":300,""dx"":-20,""dy"":19,""t"":4085},{""x"":1418,""y"":300,""dx"":-33,""dy"":19,""t"":4117},{""x"":1407,""y"":288,""dx"":-44,""dy"":7,""t"":4152},{""x"":1390,""y"":275,""dx"":-61,""dy"":-6,""t"":4187},{""x"":1384,""y"":269,""dx"":-67,""dy"":-12,""t"":4220},{""x"":1374,""y"":263,""dx"":-77,""dy"":-18,""t"":4254},{""x"":1381,""y"":271,""dx"":-70,""dy"":-10,""t"":4287},{""x"":1375,""y"":269,""dx"":-76,""dy"":-12,""t"":4323},{""x"":1376,""y"":266,""dx"":-75,""dy"":-15,""t"":4356},{""x"":1372,""y"":263,""dx"":-79,""dy"":-18,""t"":4391},{""x"":1370,""y"":263,""dx"":-81,""dy"":-18,""t"":4424},{""x"":1371,""y"":273,""dx"":-80,""dy"":-8,""t"":4458},{""x"":1378,""y"":274,""dx"":-73,""dy"":-7,""t"":4492},{""x"":1380,""y"":283,""dx"":-71,""dy"":2,""t"":4526},{""x"":1389,""y"":302,""dx"":-62,""dy"":21,""t"":4560},{""x"":1388,""y"":301,""dx"":-63,""dy"":20,""t"":4594},{""x"":1405,""y"":329,""dx"":-46,""dy"":48,""t"":4629},{""x"":1413,""y"":356,""dx"":-38,""dy"":75,""t"":4661},{""x"":1419,""y"":354,""dx"":-32,""dy"":73,""t"":4696},{""x"":1419,""y"":359,""dx"":-32,""dy"":78,""t"":4728},{""x"":1411,""y"":340,""dx"":-40,""dy"":59,""t"":4765},{""x"":1415,""y"":335,""dx"":-36,""dy"":54,""t"":4798},{""x"":1410,""y"":338,""dx"":-41,""dy"":57,""t"":4831},{""x"":1413,""y"":342,""dx"":-38,""dy"":61,""t"":4866},{""x"":1421,""y"":351,""dx"":-30,""dy"":70,""t"":4900},{""x"":1429,""y"":353,""dx"":-22,""dy"":72,""t"":4933},{""x"":1434,""y"":358,""dx"":-17,""dy"":77,""t"":4969},{""x"":1441,""y"":358,""dx"":-10,""dy"":77,""t"":5001},{""x"":1438,""y"":351,""dx"":-13,""dy"":70,""t"":5037},{""x"":1444,""y"":355,""dx"":-7,""dy"":74,""t"":5070},{""x"":1444,""y"":363,""dx"":-7,""dy"":82,""t"":5104},{""x"":1444,""y"":370,""dx"":-7,""dy"":89,""t"":5136},{""x"":1436,""y"":370,""dx"":-15,""dy"":89,""t"":5171},{""x"":1427,""y"":362,""dx"":-24,""dy"":81,""t"":5206},{""x"":1419,""y"":352,""dx"":-32,""dy"":71,""t"":5240},{""x"":1415,""y"":340,""dx"":-36,""dy"":59,""t"":5273},{""x"":1431,""y"":345,""dx"":-20,""dy"":64,""t"":5307},{""x"":1448,""y"":354,""dx"":-3,""dy"":73,""t"":5343},{""x"":1443,""y"":355,""dx"":-8,""dy"":74,""t"":5376},{""x"":1462,""y"":374,""dx"":11,""dy"":93,""t"":5409},{""x"":1475,""y"":384,""dx"":24,""dy"":103,""t"":5444},{""x"":1475,""y"":378,""dx"":24,""dy"":97,""t"":5477},{""x"":1472,""y"":375,""dx"":21,""dy"":94,""t"":5512},{""x"":1464,""y"":355,""dx"":13,""dy"":74,""t"":5546},{""x"":1456,""y"":352,""dx"":5,""dy"":71,""t"":5580},{""x"":1459,""y"":356,""dx"":8,""dy"":75,""t"":5614},{""x"":1463,""y"":358,""dx"":12,""dy"":77,""t"":5648},{""x"":1465,""y"":362,""dx"":14,""dy"":81,""t"":5682},{""x"":1460,""y"":366,""dx"":9,""dy"":85,""t"":5716},{""x"":1455,""y"":352,""dx"":4,""dy"":71,""t"":5750},{""x"":1462,""y"":360,""dx"":11,""dy"":79,""t"":5785},{""x"":1452,""y"":361,""dx"":1,""dy"":80,""t"":5819},{""x"":1441,""y"":356,""dx"":-10,""dy"":75,""t"":5852},{""x"":1435,""y"":355,""dx"":-16,""dy"":74,""t"":5886},{""x"":1430,""y"":360,""dx"":-21,""dy"":79,""t"":5921},{""x"":1428,""y"":361,""dx"":-23,""dy"":80,""t"":5954},{""x"":1428,""y"":364,""dx"":-23,""dy"":83,""t"":5987}],[{""x"":952,""y"":504,""dx"":-19,""dy"":-47,""t"":7008},{""x"":962,""y"":504,""dx"":-9,""dy"":-47,""t"":7042},{""x"":975,""y"":495,""dx"":4,""dy"":-56,""t"":7076},{""x"":985,""y"":491,""dx"":14,""dy"":-60,""t"":7110},{""x"":1005,""y"":496,""dx"":34,""dy"":-55,""t"":7145},{""x"":1012,""y"":490,""dx"":41,""dy"":-61,""t"":7179},{""x"":1011,""y"":501,""dx"":40,""dy"":-50,""t"":7212},{""x"":1014,""y"":507,""dx"":43,""dy"":-44,""t"":7246},{""x"":1010,""y"":522,""dx"":39,""dy"":-29,""t"":7280},{""x"":1002,""y"":530,""dx"":31,""dy"":-21,""t"":7314},{""x"":991,""y"":527,""dx"":20,""dy"":-24,""t"":7348},{""x"":973,""y"":507,""dx"":2,""dy"":-44,""t"":7381},{""x"":969,""y"":502,""dx"":-2,""dy"":-49,""t"":7416},{""x"":990,""y"":520,""dx"":19,""dy"":-31,""t"":7451},{""x"":998,""y"":534,""dx"":27,""dy"":-17,""t"":7485},{""x"":982,""y"":522,""dx"":11,""dy"":-29,""t"":7517},{""x"":1004,""y"":559,""dx"":33,""dy"":8,""t"":7552},{""x"":998,""y"":546,""dx"":27,""dy"":-5,""t"":7586},{""x"":1024,""y"":577,""dx"":53,""dy"":26,""t"":7620},{""x"":1032,""y"":591,""dx"":61,""dy"":40,""t"":7654},{""x"":1037,""y"":583,""dx"":66,""dy"":32,""t"":7688},{""x"":1031,""y"":582,""dx"":60,""dy"":31,""t"":7722},{""x"":1032,""y"":584,""dx"":61,""dy"":33,""t"":7756},{""x"":1029,""y"":569,""dx"":58,""dy"":18,""t"":7789},{""x"":1026,""y"":558,""dx"":55,""dy"":7,""t"":7824},{""x"":1025,""y"":544,""dx"":54,""dy"":-7,""t"":7859},{""x"":1033,""y"":546,""dx"":62,""dy"":-5,""t"":7891},{""x"":1038,""y"":546,""dx"":67,""dy"":-5,""t"":7926},{""x"":1046,""y"":569,""dx"":75,""dy"":18,""t"":7960},{""x"":1057,""y"":584,""dx"":86,""dy"":33,""t"":7995},{""x"":1053,""y"":583,""dx"":82,""dy"":32,""t"":8029},{""x"":1037,""y"":568,""dx"":66,""dy"":17,""t"":8062},{""x"":1030,""y"":556,""dx"":59,""dy"":5,""t"":8096},{""x"":1042,""y"":580,""dx"":71,""dy"":29,""t"":8129},{""x"":1036,""y"":580,""dx"":65,""dy"":29,""t"":8164},{""x"":1046,""y"":585,""dx"":75,""dy"":34,""t"":8197},{""x"":1052,""y"":603,""dx"":81,""dy"":52,""t"":8234},{""x"":1055,""y"":615,""dx"":84,""dy"":64,""t"":8266},{""x"":1054,""y"":625,""dx"":83,""dy"":74,""t"":8298},{""x"":1057,""y"":635,""dx"":86,""dy"":84,""t"":8335},{""x"":1045,""y"":611,""dx"":74,""dy"":60,""t"":8369},{""x"":1035,""y"":598,""dx"":64,""dy"":47,""t"":8402},{""x"":1034,""y"":612,""dx"":63,""dy"":61,""t"":8436},{""x"":1031,""y"":606,""dx"":60,""dy"":55,""t"":8470},{""x"":992,""y"":565,""dx"":21,""dy"":14,""t"":8505},{""x"":993,""y"":542,""dx"":22,""dy"":-9,""t"":8537},{""x"":983,""y"":524,""dx"":12,""dy"":-27,""t"":8572},{""x"":985,""y"":525,""dx"":14,""dy"":-26,""t"":8606},{""x"":973,""y"":514,""dx"":2,""dy"":-37,""t"":8640},{""x"":960,""y"":510,""dx"":-11,""dy"":-41,""t"":8673},{""x"":949,""y"":508,""dx"":-22,""dy"":-43,""t"":8706},{""x"":948,""y"":515,""dx"":-23,""dy"":-36,""t"":8741},{""x"":971,""y"":524,""dx"":0,""dy"":-27,""t"":8777},{""x"":977,""y"":526,""dx"":6,""dy"":-25,""t"":8810},{""x"":989,""y"":527,""dx"":18,""dy"":-24,""t"":8845},{""x"":1000,""y"":544,""dx"":29,""dy"":-7,""t"":8878},{""x"":992,""y"":542,""dx"":21,""dy"":-9,""t"":8912},{""x"":1010,""y"":553,""dx"":39,""dy"":2,""t"":8946},{""x"":1011,""y"":554,""dx"":40,""dy"":3,""t"":8980},{""x"":1012,""y"":539,""dx"":41,""dy"":-12,""t"":9014}],[{""x"":539,""y"":716,""dx"":48,""dy"":-105,""t"":10033},{""x"":522,""y"":733,""dx"":31,""dy"":-88,""t"":10068},{""x"":509,""y"":755,""dx"":18,""dy"":-66,""t"":10102},{""x"":524,""y"":742,""dx"":33,""dy"":-79,""t"":10137},{""x"":523,""y"":741,""dx"":32,""dy"":-80,""t"":10170},{""x"":512,""y"":731,""dx"":21,""dy"":-90,""t"":10205},{""x"":515,""y"":728,""dx"":24,""dy"":-93,""t"":10238},{""x"":518,""y"":725,""dx"":27,""dy"":-96,""t"":10270},{""x"":518,""y"":707,""dx"":27,""dy"":-114,""t"":10306},{""x"":533,""y"":711,""dx"":42,""dy"":-110,""t"":10340},{""x"":526,""y"":703,""dx"":35,""dy"":-118,""t"":10373},{""x"":533,""y"":688,""dx"":42,""dy"":-133,""t"":10408},{""x"":542,""y"":689,""dx"":51,""dy"":-132,""t"":10441},{""x"":552,""y"":692,""dx"":61,""dy"":-129,""t"":10476},{""x"":572,""y"":691,""dx"":81,""dy"":-130,""t"":10509},{""x"":573,""y"":692,""dx"":82,""dy"":-129,""t"":10546},{""x"":582,""y"":696,""dx"":91,""dy"":-125,""t"":10580},{""x"":583,""y"":695,""dx"":92,""dy"":-126,""t"":10612},{""x"":583,""y"":697,""dx"":92,""dy"":-124,""t"":10684},{""x"":590,""y"":685,""dx"":99,""dy"":-136,""t"":10714},{""x"":589,""y"":693,""dx"":98,""dy"":-128,""t"":10749},{""x"":588,""y"":706,""dx"":97,""dy"":-115,""t"":10781},{""x"":585,""y"":706,""dx"":94,""dy"":-115,""t"":10816},{""x"":589,""y"":715,""dx"":98,""dy"":-106,""t"":10850},{""x"":588,""y"":725,""dx"":97,""dy"":-96,""t"":10884},{""x"":591,""y"":723,""dx"":100,""dy"":-98,""t"":10918},{""x"":596,""y"":709,""dx"":105,""dy"":-112,""t"":10953},{""x"":590,""y"":713,""dx"":99,""dy"":-108,""t"":10987},{""x"":567,""y"":719,""dx"":76,""dy"":-102,""t"":11020},{""x"":565,""y"":720,""dx"":74,""dy"":-101,""t"":11054},{""x"":547,""y"":713,""dx"":56,""dy"":-108,""t"":11089},{""x"":561,""y"":701,""dx"":70,""dy"":-120,""t"":11122},{""x"":578,""y"":702,""dx"":87,""dy"":-119,""t"":11156},{""x"":586,""y"":694,""dx"":95,""dy"":-127,""t"":11189},{""x"":605,""y"":677,""dx"":114,""dy"":-144,""t"":11224},{""x"":619,""y"":683,""dx"":128,""dy"":-138,""t"":11258},{""x"":597,""y"":680,""dx"":106,""dy"":-141,""t"":11291},{""x"":579,""y"":673,""dx"":88,""dy"":-148,""t"":11326},{""x"":542,""y"":654,""dx"":51,""dy"":-167,""t"":11360},{""x"":520,""y"":655,""dx"":29,""dy"":-166,""t"":11395},{""x"":531,""y"":645,""dx"":40,""dy"":-176,""t"":11428},{""x"":530,""y"":636,""dx"":39,""dy"":-185,""t"":11462},{""x"":537,""y"":656,""dx"":46,""dy"":-165,""t"":11496},{""x"":552,""y"":646,""dx"":61,""dy"":-175,""t"":11530},{""x"":531,""y"":618,""dx"":40,""dy"":-203,""t"":11566},{""x"":533,""y"":594,""dx"":42,""dy"":-227,""t"":11597},{""x"":546,""y"":591,""dx"":55,""dy"":-230,""t"":11633},{""x"":519,""y"":574,""dx"":28,""dy"":-247,""t"":11666},{""x"":492,""y"":556,""dx"":1,""dy"":-265,""t"":11701},{""x"":516,""y"":551,""dx"":25,""dy"":-270,""t"":11734},{""x"":500,""y"":551,""dx"":9,""dy"":-270,""t"":11769},{""x"":525,""y"":562,""dx"":34,""dy"":-259,""t"":11802},{""x"":531,""y"":556,""dx"":40,""dy"":-265,""t"":11837},{""x"":537,""y"":552,""dx"":46,""dy"":-269,""t"":11868},{""x"":544,""y"":556,""dx"":53,""dy"":-265,""t"":11904},{""x"":548,""y"":578,""dx"":57,""dy"":-243,""t"":11939},{""x"":551,""y"":583,""dx"":60,""dy"":-238,""t"":11972},{""x"":550,""y"":588,""dx"":59,""dy"":-233,""t"":12006}],[{""x"":1436,""y"":533,""dx"":-15,""dy"":-288,""t"":13026},{""x"":1423,""y"":545,""dx"":-28,""dy"":-276,""t"":13060},{""x"":1418,""y"":540,""dx"":-33,""dy"":-281,""t"":13095},{""x"":1419,""y"":531,""dx"":-32,""dy"":-290,""t"":13127},{""x"":1417,""y"":563,""dx"":-34,""dy"":-258,""t"":13162},{""x"":1407,""y"":540,""dx"":-44,""dy"":-281,""t"":13197},{""x"":1405,""y"":534,""dx"":-46,""dy"":-287,""t"":13231},{""x"":1409,""y"":555,""dx"":-42,""dy"":-266,""t"":13264},{""x"":1410,""y"":538,""dx"":-41,""dy"":-283,""t"":13298},{""x"":1407,""y"":550,""dx"":-44,""dy"":-271,""t"":13332},{""x"":1424,""y"":553,""dx"":-27,""dy"":-268,""t"":13366},{""x"":1420,""y"":557,""dx"":-31,""dy"":-264,""t"":13401},{""x"":1408,""y"":559,""dx"":-43,""dy"":-262,""t"":13432},{""x"":1403,""y"":543,""dx"":-48,""dy"":-278,""t"":13468},{""x"":1392,""y"":539,""dx"":-59,""dy"":-282,""t"":13501},{""x"":1406,""y"":556,""dx"":-45,""dy"":-265,""t"":13536},{""x"":1392,""y"":560,""dx"":-59,""dy"":-261,""t"":13570},{""x"":1395,""y"":557,""dx"":-56,""dy"":-264,""t"":13604},{""x"":1390,""y"":572,""dx"":-61,""dy"":-249,""t"":13638},{""x"":1402,""y"":567,""dx"":-49,""dy"":-254,""t"":13671},{""x"":1413,""y"":565,""dx"":-38,""dy"":-256,""t"":13706},{""x"":1425,""y"":566,""dx"":-26,""dy"":-255,""t"":13740},{""x"":1403,""y"":570,""dx"":-48,""dy"":-251,""t"":13774},{""x"":1422,""y"":620,""dx"":-29,""dy"":-201,""t"":13808},{""x"":1438,""y"":662,""dx"":-13,""dy"":-159,""t"":13840},{""x"":1437,""y"":683,""dx"":-14,""dy"":-138,""t"":13876},{""x"":1434,""y"":706,""dx"":-17,""dy"":-115,""t"":13909},{""x"":1456,""y"":704,""dx"":5,""dy"":-117,""t"":13944},{""x"":1447,""y"":713,""dx"":-4,""dy"":-108,""t"":13979},{""x"":1432,""y"":691,""dx"":-19,""dy"":-130,""t"":14011},{""x"":1425,""y"":668,""dx"":-26,""dy"":-153,""t"":14046},{""x"":1411,""y"":655,""dx"":-40,""dy"":-166,""t"":14081},{""x"":1408,""y"":649,""dx"":-43,""dy"":-172,""t"":14114},{""x"":1405,""y"":642,""dx"":-46,""dy"":-179,""t"":14148},{""x"":1421,""y"":652,""dx"":-30,""dy"":-169,""t"":14182},{""x"":1419,""y"":635,""dx"":-32,""dy"":-186,""t"":14216},{""x"":1441,""y"":630,""dx"":-10,""dy"":-191,""t"":14251},{""x"":1424,""y"":624,""dx"":-27,""dy"":-197,""t"":14283},{""x"":1416,""y"":597,""dx"":-35,""dy"":-224,""t"":14319},{""x"":1407,""y"":587,""dx"":-44,""dy"":-234,""t"":14352},{""x"":1414,""y"":570,""dx"":-37,""dy"":-251,""t"":14386},{""x"":1412,""y"":567,""dx"":-39,""dy"":-254,""t"":14419},{""x"":1404,""y"":560,""dx"":-47,""dy"":-261,""t"":14455},{""x"":1388,""y"":535,""dx"":-63,""dy"":-286,""t"":14488},{""x"":1394,""y"":530,""dx"":-57,""dy"":-291,""t"":14522},{""x"":1380,""y"":504,""dx"":-71,""dy"":-317,""t"":14556},{""x"":1377,""y"":518,""dx"":-74,""dy"":-303,""t"":14589},{""x"":1346,""y"":526,""dx"":-105,""dy"":-295,""t"":14623},{""x"":1333,""y"":524,""dx"":-118,""dy"":-297,""t"":14659},{""x"":1350,""y"":533,""dx"":-101,""dy"":-288,""t"":14691},{""x"":1357,""y"":549,""dx"":-94,""dy"":-272,""t"":14726},{""x"":1345,""y"":553,""dx"":-106,""dy"":-268,""t"":14760},{""x"":1342,""y"":548,""dx"":-109,""dy"":-273,""t"":14795},{""x"":1344,""y"":544,""dx"":-107,""dy"":-277,""t"":14828},{""x"":1347,""y"":558,""dx"":-104,""dy"":-263,""t"":14862},{""x"":1343,""y"":571,""dx"":-108,""dy"":-250,""t"":14897},{""x"":1343,""y"":569,""dx"":-108,""dy"":-252,""t"":14930},{""x"":1369,""y"":582,""dx"":-82,""dy"":-239,""t"":14963},{""x"":1384,""y"":595,""dx"":-67,""dy"":-226,""t"":14998},{""x"":1396,""y"":605,""dx"":-55,""dy"":-216,""t"":15029}]]","[100,100,100,75.86206896551724,23.333333333333332]","[{""x"":-104.38333333333334,""y"":-5.033333333333333,""r"":48.612065288258606},{""x"":-25.440677966101696,""y"":53.03389830508475,""r"":34.99794798433256},{""x"":38.916666666666664,""y"":-1.6833333333333333,""r"":61.661301878305494},{""x"":60.793103448275865,""y"":-152.5344827586207,""r"":79.37287395395924},{""x"":-50.416666666666664,""y"":-240.13333333333333,""r"":70.85504199966306}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","","",""
