"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","3028","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3034","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","9075","0.0-2.0-0.0","","","","","6039","{""name"":""范雨祥"",""age"":""22""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","10211","0.0-2.0-1.0","","","","","1135","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","10627","0.0-3.0","","","","","414"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","22690","0.0-4.0","","","","","","","","","744","","","","","","","","","","","","","","","",""
"","html-button-response","6","23379","0.0-5.0-0.0","","","","","686","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","33335","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","34034","0.0-5.0-2.0","","","","","699","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","50917","0.0-5.0-3.0","","","","","","","","","","[[{""x"":479,""y"":332,""dx"":-12,""dy"":51,""t"":991},{""x"":485,""y"":345,""dx"":-6,""dy"":64,""t"":1024},{""x"":486,""y"":363,""dx"":-5,""dy"":82,""t"":1058},{""x"":492,""y"":390,""dx"":1,""dy"":109,""t"":1092},{""x"":489,""y"":382,""dx"":-2,""dy"":101,""t"":1126},{""x"":489,""y"":399,""dx"":-2,""dy"":118,""t"":1160},{""x"":493,""y"":411,""dx"":2,""dy"":130,""t"":1194},{""x"":481,""y"":404,""dx"":-10,""dy"":123,""t"":1228},{""x"":481,""y"":424,""dx"":-10,""dy"":143,""t"":1262},{""x"":487,""y"":384,""dx"":-4,""dy"":103,""t"":1296},{""x"":492,""y"":376,""dx"":1,""dy"":95,""t"":1329},{""x"":500,""y"":382,""dx"":9,""dy"":101,""t"":1364},{""x"":500,""y"":363,""dx"":9,""dy"":82,""t"":1397},{""x"":494,""y"":374,""dx"":3,""dy"":93,""t"":1431},{""x"":492,""y"":361,""dx"":1,""dy"":80,""t"":1466},{""x"":487,""y"":348,""dx"":-4,""dy"":67,""t"":1500},{""x"":494,""y"":346,""dx"":3,""dy"":65,""t"":1533},{""x"":494,""y"":324,""dx"":3,""dy"":43,""t"":1568},{""x"":499,""y"":347,""dx"":8,""dy"":66,""t"":1602},{""x"":500,""y"":376,""dx"":9,""dy"":95,""t"":1637},{""x"":498,""y"":358,""dx"":7,""dy"":77,""t"":1670},{""x"":491,""y"":363,""dx"":0,""dy"":82,""t"":1704},{""x"":499,""y"":382,""dx"":8,""dy"":101,""t"":1738},{""x"":496,""y"":355,""dx"":5,""dy"":74,""t"":1772},{""x"":507,""y"":331,""dx"":16,""dy"":50,""t"":1806},{""x"":511,""y"":344,""dx"":20,""dy"":63,""t"":1840},{""x"":513,""y"":358,""dx"":22,""dy"":77,""t"":1874},{""x"":517,""y"":371,""dx"":26,""dy"":90,""t"":1908},{""x"":523,""y"":372,""dx"":32,""dy"":91,""t"":1942},{""x"":522,""y"":400,""dx"":31,""dy"":119,""t"":1975},{""x"":518,""y"":383,""dx"":27,""dy"":102,""t"":2010},{""x"":513,""y"":397,""dx"":22,""dy"":116,""t"":2044},{""x"":507,""y"":373,""dx"":16,""dy"":92,""t"":2078},{""x"":508,""y"":386,""dx"":17,""dy"":105,""t"":2110},{""x"":508,""y"":382,""dx"":17,""dy"":101,""t"":2146},{""x"":505,""y"":359,""dx"":14,""dy"":78,""t"":2180},{""x"":501,""y"":348,""dx"":10,""dy"":67,""t"":2215},{""x"":507,""y"":340,""dx"":16,""dy"":59,""t"":2248},{""x"":503,""y"":331,""dx"":12,""dy"":50,""t"":2282},{""x"":501,""y"":330,""dx"":10,""dy"":49,""t"":2316},{""x"":499,""y"":369,""dx"":8,""dy"":88,""t"":2349},{""x"":498,""y"":359,""dx"":7,""dy"":78,""t"":2383},{""x"":495,""y"":365,""dx"":4,""dy"":84,""t"":2417},{""x"":501,""y"":407,""dx"":10,""dy"":126,""t"":2452},{""x"":502,""y"":390,""dx"":11,""dy"":109,""t"":2485},{""x"":506,""y"":377,""dx"":15,""dy"":96,""t"":2517},{""x"":512,""y"":380,""dx"":21,""dy"":99,""t"":2554},{""x"":510,""y"":427,""dx"":19,""dy"":146,""t"":2588},{""x"":507,""y"":407,""dx"":16,""dy"":126,""t"":2622},{""x"":506,""y"":423,""dx"":15,""dy"":142,""t"":2656},{""x"":497,""y"":401,""dx"":6,""dy"":120,""t"":2690},{""x"":493,""y"":393,""dx"":2,""dy"":112,""t"":2724},{""x"":495,""y"":402,""dx"":4,""dy"":121,""t"":2758},{""x"":495,""y"":425,""dx"":4,""dy"":144,""t"":2792},{""x"":497,""y"":388,""dx"":6,""dy"":107,""t"":2826},{""x"":513,""y"":396,""dx"":22,""dy"":115,""t"":2860},{""x"":519,""y"":352,""dx"":28,""dy"":71,""t"":2894},{""x"":508,""y"":354,""dx"":17,""dy"":73,""t"":2928},{""x"":504,""y"":372,""dx"":13,""dy"":91,""t"":2962}],[{""x"":1487,""y"":296,""dx"":36,""dy"":15,""t"":4017},{""x"":1472,""y"":300,""dx"":21,""dy"":19,""t"":4050},{""x"":1469,""y"":300,""dx"":18,""dy"":19,""t"":4084},{""x"":1467,""y"":299,""dx"":16,""dy"":18,""t"":4115},{""x"":1463,""y"":308,""dx"":12,""dy"":27,""t"":4152},{""x"":1456,""y"":304,""dx"":5,""dy"":23,""t"":4186},{""x"":1447,""y"":309,""dx"":-4,""dy"":28,""t"":4220},{""x"":1443,""y"":297,""dx"":-8,""dy"":16,""t"":4254},{""x"":1443,""y"":299,""dx"":-8,""dy"":18,""t"":4288},{""x"":1438,""y"":288,""dx"":-13,""dy"":7,""t"":4322},{""x"":1430,""y"":339,""dx"":-21,""dy"":58,""t"":4356},{""x"":1424,""y"":332,""dx"":-27,""dy"":51,""t"":4391},{""x"":1417,""y"":352,""dx"":-34,""dy"":71,""t"":4424},{""x"":1410,""y"":368,""dx"":-41,""dy"":87,""t"":4458},{""x"":1414,""y"":384,""dx"":-37,""dy"":103,""t"":4492},{""x"":1421,""y"":380,""dx"":-30,""dy"":99,""t"":4526},{""x"":1421,""y"":370,""dx"":-30,""dy"":89,""t"":4561},{""x"":1423,""y"":386,""dx"":-28,""dy"":105,""t"":4594},{""x"":1411,""y"":360,""dx"":-40,""dy"":79,""t"":4628},{""x"":1408,""y"":335,""dx"":-43,""dy"":54,""t"":4662},{""x"":1407,""y"":317,""dx"":-44,""dy"":36,""t"":4695},{""x"":1400,""y"":291,""dx"":-51,""dy"":10,""t"":4730},{""x"":1387,""y"":276,""dx"":-64,""dy"":-5,""t"":4763},{""x"":1398,""y"":308,""dx"":-53,""dy"":27,""t"":4799},{""x"":1406,""y"":323,""dx"":-45,""dy"":42,""t"":4831},{""x"":1419,""y"":302,""dx"":-32,""dy"":21,""t"":4866},{""x"":1420,""y"":339,""dx"":-31,""dy"":58,""t"":4900},{""x"":1429,""y"":363,""dx"":-22,""dy"":82,""t"":4934},{""x"":1425,""y"":359,""dx"":-26,""dy"":78,""t"":4967},{""x"":1432,""y"":363,""dx"":-19,""dy"":82,""t"":5002},{""x"":1411,""y"":398,""dx"":-40,""dy"":117,""t"":5036},{""x"":1418,""y"":403,""dx"":-33,""dy"":122,""t"":5070},{""x"":1416,""y"":387,""dx"":-35,""dy"":106,""t"":5104},{""x"":1421,""y"":389,""dx"":-30,""dy"":108,""t"":5138},{""x"":1410,""y"":386,""dx"":-41,""dy"":105,""t"":5172},{""x"":1398,""y"":413,""dx"":-53,""dy"":132,""t"":5206},{""x"":1393,""y"":392,""dx"":-58,""dy"":111,""t"":5241},{""x"":1410,""y"":391,""dx"":-41,""dy"":110,""t"":5274},{""x"":1408,""y"":402,""dx"":-43,""dy"":121,""t"":5307},{""x"":1408,""y"":386,""dx"":-43,""dy"":105,""t"":5342},{""x"":1409,""y"":389,""dx"":-42,""dy"":108,""t"":5376},{""x"":1417,""y"":392,""dx"":-34,""dy"":111,""t"":5410},{""x"":1401,""y"":365,""dx"":-50,""dy"":84,""t"":5443},{""x"":1405,""y"":366,""dx"":-46,""dy"":85,""t"":5478},{""x"":1394,""y"":346,""dx"":-57,""dy"":65,""t"":5512},{""x"":1406,""y"":361,""dx"":-45,""dy"":80,""t"":5546},{""x"":1404,""y"":356,""dx"":-47,""dy"":75,""t"":5579},{""x"":1406,""y"":313,""dx"":-45,""dy"":32,""t"":5614},{""x"":1411,""y"":330,""dx"":-40,""dy"":49,""t"":5647},{""x"":1416,""y"":327,""dx"":-35,""dy"":46,""t"":5679},{""x"":1416,""y"":341,""dx"":-35,""dy"":60,""t"":5716},{""x"":1414,""y"":351,""dx"":-37,""dy"":70,""t"":5750},{""x"":1406,""y"":375,""dx"":-45,""dy"":94,""t"":5785},{""x"":1406,""y"":364,""dx"":-45,""dy"":83,""t"":5817},{""x"":1410,""y"":370,""dx"":-41,""dy"":89,""t"":5852},{""x"":1412,""y"":383,""dx"":-39,""dy"":102,""t"":5886},{""x"":1409,""y"":411,""dx"":-42,""dy"":130,""t"":5920},{""x"":1420,""y"":421,""dx"":-31,""dy"":140,""t"":5954},{""x"":1423,""y"":413,""dx"":-28,""dy"":132,""t"":5987}],[{""x"":954,""y"":457,""dx"":-17,""dy"":-94,""t"":7008},{""x"":976,""y"":470,""dx"":5,""dy"":-81,""t"":7041},{""x"":985,""y"":471,""dx"":14,""dy"":-80,""t"":7076},{""x"":978,""y"":493,""dx"":7,""dy"":-58,""t"":7110},{""x"":982,""y"":489,""dx"":11,""dy"":-62,""t"":7144},{""x"":981,""y"":489,""dx"":10,""dy"":-62,""t"":7179},{""x"":979,""y"":502,""dx"":8,""dy"":-49,""t"":7212},{""x"":978,""y"":467,""dx"":7,""dy"":-84,""t"":7246},{""x"":978,""y"":438,""dx"":7,""dy"":-113,""t"":7277},{""x"":974,""y"":461,""dx"":3,""dy"":-90,""t"":7314},{""x"":977,""y"":472,""dx"":6,""dy"":-79,""t"":7348},{""x"":962,""y"":496,""dx"":-9,""dy"":-55,""t"":7382},{""x"":967,""y"":500,""dx"":-4,""dy"":-51,""t"":7416},{""x"":973,""y"":515,""dx"":2,""dy"":-36,""t"":7451},{""x"":986,""y"":518,""dx"":15,""dy"":-33,""t"":7484},{""x"":986,""y"":489,""dx"":15,""dy"":-62,""t"":7518},{""x"":977,""y"":512,""dx"":6,""dy"":-39,""t"":7551},{""x"":968,""y"":508,""dx"":-3,""dy"":-43,""t"":7586},{""x"":957,""y"":518,""dx"":-14,""dy"":-33,""t"":7620},{""x"":950,""y"":528,""dx"":-21,""dy"":-23,""t"":7654},{""x"":944,""y"":535,""dx"":-27,""dy"":-16,""t"":7685},{""x"":932,""y"":563,""dx"":-39,""dy"":12,""t"":7722},{""x"":981,""y"":574,""dx"":10,""dy"":23,""t"":7756},{""x"":974,""y"":576,""dx"":3,""dy"":25,""t"":7789},{""x"":991,""y"":557,""dx"":20,""dy"":6,""t"":7824},{""x"":980,""y"":562,""dx"":9,""dy"":11,""t"":7858},{""x"":985,""y"":501,""dx"":14,""dy"":-50,""t"":7892},{""x"":978,""y"":513,""dx"":7,""dy"":-38,""t"":7926},{""x"":978,""y"":487,""dx"":7,""dy"":-64,""t"":7960},{""x"":977,""y"":508,""dx"":6,""dy"":-43,""t"":7994},{""x"":977,""y"":523,""dx"":6,""dy"":-28,""t"":8028},{""x"":975,""y"":528,""dx"":4,""dy"":-23,""t"":8062},{""x"":982,""y"":546,""dx"":11,""dy"":-5,""t"":8123},{""x"":988,""y"":562,""dx"":17,""dy"":11,""t"":8135},{""x"":997,""y"":576,""dx"":26,""dy"":25,""t"":8165},{""x"":992,""y"":578,""dx"":21,""dy"":27,""t"":8198},{""x"":1003,""y"":593,""dx"":32,""dy"":42,""t"":8231},{""x"":1008,""y"":586,""dx"":37,""dy"":35,""t"":8266},{""x"":1019,""y"":585,""dx"":48,""dy"":34,""t"":8301},{""x"":1051,""y"":562,""dx"":80,""dy"":11,""t"":8334},{""x"":1061,""y"":522,""dx"":90,""dy"":-29,""t"":8368},{""x"":1068,""y"":518,""dx"":97,""dy"":-33,""t"":8402},{""x"":1061,""y"":530,""dx"":90,""dy"":-21,""t"":8437},{""x"":1054,""y"":566,""dx"":83,""dy"":15,""t"":8470},{""x"":1050,""y"":577,""dx"":79,""dy"":26,""t"":8504},{""x"":1049,""y"":524,""dx"":78,""dy"":-27,""t"":8538},{""x"":1035,""y"":528,""dx"":64,""dy"":-23,""t"":8572},{""x"":1029,""y"":528,""dx"":58,""dy"":-23,""t"":8606},{""x"":1034,""y"":528,""dx"":63,""dy"":-23,""t"":8640},{""x"":1024,""y"":547,""dx"":53,""dy"":-4,""t"":8675},{""x"":1019,""y"":543,""dx"":48,""dy"":-8,""t"":8708},{""x"":1017,""y"":563,""dx"":46,""dy"":12,""t"":8742},{""x"":1014,""y"":564,""dx"":43,""dy"":13,""t"":8776},{""x"":1020,""y"":558,""dx"":49,""dy"":7,""t"":8809},{""x"":1024,""y"":552,""dx"":53,""dy"":1,""t"":8842},{""x"":1035,""y"":549,""dx"":64,""dy"":-2,""t"":8878},{""x"":1037,""y"":549,""dx"":66,""dy"":-2,""t"":8911},{""x"":1047,""y"":484,""dx"":76,""dy"":-67,""t"":8946},{""x"":1038,""y"":486,""dx"":67,""dy"":-65,""t"":8980}],[{""x"":495,""y"":712,""dx"":4,""dy"":-109,""t"":10034},{""x"":501,""y"":719,""dx"":10,""dy"":-102,""t"":10068},{""x"":507,""y"":698,""dx"":16,""dy"":-123,""t"":10102},{""x"":496,""y"":664,""dx"":5,""dy"":-157,""t"":10136},{""x"":494,""y"":651,""dx"":3,""dy"":-170,""t"":10170},{""x"":481,""y"":660,""dx"":-10,""dy"":-161,""t"":10204},{""x"":478,""y"":686,""dx"":-13,""dy"":-135,""t"":10238},{""x"":487,""y"":711,""dx"":-4,""dy"":-110,""t"":10271},{""x"":476,""y"":697,""dx"":-15,""dy"":-124,""t"":10305},{""x"":480,""y"":741,""dx"":-11,""dy"":-80,""t"":10340},{""x"":481,""y"":734,""dx"":-10,""dy"":-87,""t"":10374},{""x"":480,""y"":737,""dx"":-11,""dy"":-84,""t"":10408},{""x"":480,""y"":758,""dx"":-11,""dy"":-63,""t"":10442},{""x"":474,""y"":754,""dx"":-17,""dy"":-67,""t"":10476},{""x"":470,""y"":720,""dx"":-21,""dy"":-101,""t"":10510},{""x"":471,""y"":718,""dx"":-20,""dy"":-103,""t"":10544},{""x"":469,""y"":698,""dx"":-22,""dy"":-123,""t"":10578},{""x"":469,""y"":711,""dx"":-22,""dy"":-110,""t"":10612},{""x"":472,""y"":678,""dx"":-19,""dy"":-143,""t"":10646},{""x"":484,""y"":731,""dx"":-7,""dy"":-90,""t"":10680},{""x"":480,""y"":749,""dx"":-11,""dy"":-72,""t"":10714},{""x"":480,""y"":778,""dx"":-11,""dy"":-43,""t"":10748},{""x"":481,""y"":785,""dx"":-10,""dy"":-36,""t"":10782},{""x"":491,""y"":768,""dx"":0,""dy"":-53,""t"":10816},{""x"":493,""y"":775,""dx"":2,""dy"":-46,""t"":10848},{""x"":508,""y"":759,""dx"":17,""dy"":-62,""t"":10884},{""x"":506,""y"":794,""dx"":15,""dy"":-27,""t"":10918},{""x"":521,""y"":789,""dx"":30,""dy"":-32,""t"":10952},{""x"":512,""y"":798,""dx"":21,""dy"":-23,""t"":10986},{""x"":507,""y"":801,""dx"":16,""dy"":-20,""t"":11020},{""x"":506,""y"":810,""dx"":15,""dy"":-11,""t"":11054},{""x"":509,""y"":766,""dx"":18,""dy"":-55,""t"":11087},{""x"":513,""y"":789,""dx"":22,""dy"":-32,""t"":11123},{""x"":512,""y"":746,""dx"":21,""dy"":-75,""t"":11156},{""x"":506,""y"":764,""dx"":15,""dy"":-57,""t"":11190},{""x"":490,""y"":777,""dx"":-1,""dy"":-44,""t"":11224},{""x"":482,""y"":743,""dx"":-9,""dy"":-78,""t"":11258},{""x"":488,""y"":725,""dx"":-3,""dy"":-96,""t"":11292},{""x"":489,""y"":761,""dx"":-2,""dy"":-60,""t"":11325},{""x"":496,""y"":804,""dx"":5,""dy"":-17,""t"":11360},{""x"":480,""y"":809,""dx"":-11,""dy"":-12,""t"":11394},{""x"":464,""y"":800,""dx"":-27,""dy"":-21,""t"":11428},{""x"":460,""y"":812,""dx"":-31,""dy"":-9,""t"":11462},{""x"":477,""y"":843,""dx"":-14,""dy"":22,""t"":11496},{""x"":492,""y"":832,""dx"":1,""dy"":11,""t"":11530},{""x"":496,""y"":842,""dx"":5,""dy"":21,""t"":11564},{""x"":503,""y"":862,""dx"":12,""dy"":41,""t"":11598},{""x"":499,""y"":838,""dx"":8,""dy"":17,""t"":11631},{""x"":500,""y"":802,""dx"":9,""dy"":-19,""t"":11665},{""x"":494,""y"":781,""dx"":3,""dy"":-40,""t"":11700},{""x"":493,""y"":778,""dx"":2,""dy"":-43,""t"":11734},{""x"":492,""y"":768,""dx"":1,""dy"":-53,""t"":11768},{""x"":487,""y"":750,""dx"":-4,""dy"":-71,""t"":11802},{""x"":480,""y"":721,""dx"":-11,""dy"":-100,""t"":11836},{""x"":473,""y"":709,""dx"":-18,""dy"":-112,""t"":11869},{""x"":470,""y"":657,""dx"":-21,""dy"":-164,""t"":11904},{""x"":462,""y"":600,""dx"":-29,""dy"":-221,""t"":11938},{""x"":464,""y"":652,""dx"":-27,""dy"":-169,""t"":11973},{""x"":472,""y"":589,""dx"":-19,""dy"":-232,""t"":12006}],[{""x"":1486,""y"":623,""dx"":35,""dy"":-198,""t"":13025},{""x"":1464,""y"":625,""dx"":13,""dy"":-196,""t"":13059},{""x"":1437,""y"":608,""dx"":-14,""dy"":-213,""t"":13094},{""x"":1429,""y"":609,""dx"":-22,""dy"":-212,""t"":13128},{""x"":1421,""y"":623,""dx"":-30,""dy"":-198,""t"":13162},{""x"":1402,""y"":625,""dx"":-49,""dy"":-196,""t"":13196},{""x"":1401,""y"":635,""dx"":-50,""dy"":-186,""t"":13230},{""x"":1404,""y"":650,""dx"":-47,""dy"":-171,""t"":13264},{""x"":1398,""y"":656,""dx"":-53,""dy"":-165,""t"":13297},{""x"":1414,""y"":665,""dx"":-37,""dy"":-156,""t"":13332},{""x"":1420,""y"":666,""dx"":-31,""dy"":-155,""t"":13366},{""x"":1419,""y"":684,""dx"":-32,""dy"":-137,""t"":13400},{""x"":1421,""y"":670,""dx"":-30,""dy"":-151,""t"":13435},{""x"":1420,""y"":665,""dx"":-31,""dy"":-156,""t"":13468},{""x"":1421,""y"":671,""dx"":-30,""dy"":-150,""t"":13502},{""x"":1411,""y"":642,""dx"":-40,""dy"":-179,""t"":13536},{""x"":1416,""y"":632,""dx"":-35,""dy"":-189,""t"":13570},{""x"":1400,""y"":627,""dx"":-51,""dy"":-194,""t"":13603},{""x"":1401,""y"":641,""dx"":-50,""dy"":-180,""t"":13638},{""x"":1415,""y"":670,""dx"":-36,""dy"":-151,""t"":13672},{""x"":1423,""y"":660,""dx"":-28,""dy"":-161,""t"":13706},{""x"":1421,""y"":674,""dx"":-30,""dy"":-147,""t"":13741},{""x"":1422,""y"":656,""dx"":-29,""dy"":-165,""t"":13774},{""x"":1409,""y"":645,""dx"":-42,""dy"":-176,""t"":13808},{""x"":1399,""y"":632,""dx"":-52,""dy"":-189,""t"":13842},{""x"":1400,""y"":651,""dx"":-51,""dy"":-170,""t"":13876},{""x"":1400,""y"":653,""dx"":-51,""dy"":-168,""t"":13911},{""x"":1402,""y"":649,""dx"":-49,""dy"":-172,""t"":13944},{""x"":1411,""y"":677,""dx"":-40,""dy"":-144,""t"":13978},{""x"":1419,""y"":701,""dx"":-32,""dy"":-120,""t"":14009},{""x"":1425,""y"":708,""dx"":-26,""dy"":-113,""t"":14046},{""x"":1418,""y"":685,""dx"":-33,""dy"":-136,""t"":14080},{""x"":1413,""y"":693,""dx"":-38,""dy"":-128,""t"":14115},{""x"":1404,""y"":670,""dx"":-47,""dy"":-151,""t"":14148},{""x"":1397,""y"":668,""dx"":-54,""dy"":-153,""t"":14181},{""x"":1396,""y"":696,""dx"":-55,""dy"":-125,""t"":14216},{""x"":1391,""y"":673,""dx"":-60,""dy"":-148,""t"":14251},{""x"":1385,""y"":646,""dx"":-66,""dy"":-175,""t"":14284},{""x"":1393,""y"":636,""dx"":-58,""dy"":-185,""t"":14318},{""x"":1390,""y"":607,""dx"":-61,""dy"":-214,""t"":14352},{""x"":1395,""y"":621,""dx"":-56,""dy"":-200,""t"":14387},{""x"":1399,""y"":609,""dx"":-52,""dy"":-212,""t"":14417},{""x"":1395,""y"":612,""dx"":-56,""dy"":-209,""t"":14454},{""x"":1394,""y"":645,""dx"":-57,""dy"":-176,""t"":14487},{""x"":1390,""y"":650,""dx"":-61,""dy"":-171,""t"":14521},{""x"":1393,""y"":666,""dx"":-58,""dy"":-155,""t"":14557},{""x"":1391,""y"":672,""dx"":-60,""dy"":-149,""t"":14590},{""x"":1388,""y"":654,""dx"":-63,""dy"":-167,""t"":14623},{""x"":1396,""y"":700,""dx"":-55,""dy"":-121,""t"":14658},{""x"":1400,""y"":697,""dx"":-51,""dy"":-124,""t"":14693},{""x"":1391,""y"":698,""dx"":-60,""dy"":-123,""t"":14726},{""x"":1393,""y"":688,""dx"":-58,""dy"":-133,""t"":14760},{""x"":1381,""y"":694,""dx"":-70,""dy"":-127,""t"":14794},{""x"":1385,""y"":652,""dx"":-66,""dy"":-169,""t"":14828},{""x"":1400,""y"":661,""dx"":-51,""dy"":-160,""t"":14863},{""x"":1404,""y"":650,""dx"":-47,""dy"":-171,""t"":14896},{""x"":1401,""y"":645,""dx"":-50,""dy"":-176,""t"":14930},{""x"":1404,""y"":628,""dx"":-47,""dy"":-193,""t"":14963},{""x"":1397,""y"":641,""dx"":-54,""dy"":-180,""t"":14998}]]","[100,100,100,96.61016949152543,83.05084745762711]","[{""x"":9.322033898305085,""y"":93.2542372881356,""r"":20.613855881293606},{""x"":-31.25423728813559,""y"":71,""r"":35.369194093673755},{""x"":27.23728813559322,""y"":-25.16949152542373,""r"":43.454830815135814},{""x"":-3.3220338983050848,""y"":-73.47457627118644,""r"":41.02405387410466},{""x"":-43.96610169491525,""y"":-165.91525423728814,""r"":23.30690285666231}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","",""
