"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","6071","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","6078","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","9998","0.0-2.0-0.0","","","","","3919","{""name"":""何靓雯"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","11654","0.0-2.0-1.0","","","","","1655","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","12398","0.0-3.0","","","","","742"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","18773","0.0-4.0","","","","","","","","","1520","","","","","","","","","","","","","","","",""
"","html-button-response","6","19847","0.0-5.0-0.0","","","","","1072","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","30916","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","31646","0.0-5.0-2.0","","","","","730","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","49230","0.0-5.0-3.0","","","","","","","","","","[[{""x"":492,""y"":337,""dx"":1,""dy"":56,""t"":990},{""x"":499,""y"":349,""dx"":8,""dy"":68,""t"":1024},{""x"":498,""y"":338,""dx"":7,""dy"":57,""t"":1058},{""x"":497,""y"":324,""dx"":6,""dy"":43,""t"":1092},{""x"":487,""y"":336,""dx"":-4,""dy"":55,""t"":1126},{""x"":472,""y"":339,""dx"":-19,""dy"":58,""t"":1160},{""x"":473,""y"":319,""dx"":-18,""dy"":38,""t"":1194},{""x"":474,""y"":332,""dx"":-17,""dy"":51,""t"":1229},{""x"":469,""y"":339,""dx"":-22,""dy"":58,""t"":1262},{""x"":466,""y"":336,""dx"":-25,""dy"":55,""t"":1297},{""x"":463,""y"":342,""dx"":-28,""dy"":61,""t"":1330},{""x"":453,""y"":350,""dx"":-38,""dy"":69,""t"":1364},{""x"":468,""y"":327,""dx"":-23,""dy"":46,""t"":1398},{""x"":436,""y"":318,""dx"":-55,""dy"":37,""t"":1432},{""x"":453,""y"":314,""dx"":-38,""dy"":33,""t"":1465},{""x"":451,""y"":332,""dx"":-40,""dy"":51,""t"":1500},{""x"":454,""y"":354,""dx"":-37,""dy"":73,""t"":1534},{""x"":451,""y"":358,""dx"":-40,""dy"":77,""t"":1568},{""x"":434,""y"":351,""dx"":-57,""dy"":70,""t"":1602},{""x"":433,""y"":350,""dx"":-58,""dy"":69,""t"":1636},{""x"":432,""y"":350,""dx"":-59,""dy"":69,""t"":1670},{""x"":434,""y"":357,""dx"":-57,""dy"":76,""t"":1704},{""x"":460,""y"":342,""dx"":-31,""dy"":61,""t"":1738},{""x"":445,""y"":329,""dx"":-46,""dy"":48,""t"":1771},{""x"":431,""y"":317,""dx"":-60,""dy"":36,""t"":1803},{""x"":416,""y"":305,""dx"":-75,""dy"":24,""t"":1840},{""x"":412,""y"":300,""dx"":-79,""dy"":19,""t"":1873},{""x"":432,""y"":303,""dx"":-59,""dy"":22,""t"":1907},{""x"":445,""y"":319,""dx"":-46,""dy"":38,""t"":1941},{""x"":470,""y"":333,""dx"":-21,""dy"":52,""t"":1976},{""x"":495,""y"":348,""dx"":4,""dy"":67,""t"":2010},{""x"":498,""y"":310,""dx"":7,""dy"":29,""t"":2044},{""x"":492,""y"":314,""dx"":1,""dy"":33,""t"":2077},{""x"":492,""y"":328,""dx"":1,""dy"":47,""t"":2112},{""x"":481,""y"":332,""dx"":-10,""dy"":51,""t"":2147},{""x"":470,""y"":335,""dx"":-21,""dy"":54,""t"":2178},{""x"":467,""y"":355,""dx"":-24,""dy"":74,""t"":2215},{""x"":475,""y"":336,""dx"":-16,""dy"":55,""t"":2248},{""x"":478,""y"":363,""dx"":-13,""dy"":82,""t"":2281},{""x"":471,""y"":359,""dx"":-20,""dy"":78,""t"":2316},{""x"":467,""y"":367,""dx"":-24,""dy"":86,""t"":2350},{""x"":456,""y"":383,""dx"":-35,""dy"":102,""t"":2384},{""x"":447,""y"":370,""dx"":-44,""dy"":89,""t"":2418},{""x"":432,""y"":384,""dx"":-59,""dy"":103,""t"":2453},{""x"":431,""y"":387,""dx"":-60,""dy"":106,""t"":2486},{""x"":430,""y"":403,""dx"":-61,""dy"":122,""t"":2520},{""x"":440,""y"":389,""dx"":-51,""dy"":108,""t"":2554},{""x"":437,""y"":396,""dx"":-54,""dy"":115,""t"":2588},{""x"":424,""y"":360,""dx"":-67,""dy"":79,""t"":2622},{""x"":476,""y"":379,""dx"":-15,""dy"":98,""t"":2656},{""x"":477,""y"":382,""dx"":-14,""dy"":101,""t"":2689},{""x"":520,""y"":397,""dx"":29,""dy"":116,""t"":2724},{""x"":526,""y"":384,""dx"":35,""dy"":103,""t"":2758},{""x"":518,""y"":355,""dx"":27,""dy"":74,""t"":2792},{""x"":512,""y"":391,""dx"":21,""dy"":110,""t"":2826},{""x"":509,""y"":387,""dx"":18,""dy"":106,""t"":2860},{""x"":515,""y"":381,""dx"":24,""dy"":100,""t"":2894},{""x"":514,""y"":362,""dx"":23,""dy"":81,""t"":2927},{""x"":524,""y"":365,""dx"":33,""dy"":84,""t"":2961},{""x"":554,""y"":390,""dx"":63,""dy"":109,""t"":2996}],[{""x"":1482,""y"":89,""dx"":31,""dy"":-192,""t"":4016},{""x"":1462,""y"":98,""dx"":11,""dy"":-183,""t"":4049},{""x"":1451,""y"":162,""dx"":0,""dy"":-119,""t"":4084},{""x"":1437,""y"":219,""dx"":-14,""dy"":-62,""t"":4118},{""x"":1430,""y"":224,""dx"":-21,""dy"":-57,""t"":4152},{""x"":1417,""y"":274,""dx"":-34,""dy"":-7,""t"":4186},{""x"":1388,""y"":252,""dx"":-63,""dy"":-29,""t"":4220},{""x"":1391,""y"":230,""dx"":-60,""dy"":-51,""t"":4254},{""x"":1388,""y"":284,""dx"":-63,""dy"":3,""t"":4288},{""x"":1373,""y"":335,""dx"":-78,""dy"":54,""t"":4322},{""x"":1369,""y"":380,""dx"":-82,""dy"":99,""t"":4356},{""x"":1369,""y"":355,""dx"":-82,""dy"":74,""t"":4390},{""x"":1382,""y"":357,""dx"":-69,""dy"":76,""t"":4423},{""x"":1391,""y"":327,""dx"":-60,""dy"":46,""t"":4458},{""x"":1406,""y"":348,""dx"":-45,""dy"":67,""t"":4491},{""x"":1424,""y"":334,""dx"":-27,""dy"":53,""t"":4526},{""x"":1412,""y"":358,""dx"":-39,""dy"":77,""t"":4560},{""x"":1370,""y"":305,""dx"":-81,""dy"":24,""t"":4594},{""x"":1371,""y"":279,""dx"":-80,""dy"":-2,""t"":4628},{""x"":1360,""y"":316,""dx"":-91,""dy"":35,""t"":4661},{""x"":1376,""y"":299,""dx"":-75,""dy"":18,""t"":4696},{""x"":1367,""y"":318,""dx"":-84,""dy"":37,""t"":4730},{""x"":1375,""y"":316,""dx"":-76,""dy"":35,""t"":4764},{""x"":1369,""y"":284,""dx"":-82,""dy"":3,""t"":4799},{""x"":1359,""y"":242,""dx"":-92,""dy"":-39,""t"":4832},{""x"":1364,""y"":225,""dx"":-87,""dy"":-56,""t"":4866},{""x"":1368,""y"":261,""dx"":-83,""dy"":-20,""t"":4899},{""x"":1362,""y"":283,""dx"":-89,""dy"":2,""t"":4934},{""x"":1353,""y"":295,""dx"":-98,""dy"":14,""t"":4968},{""x"":1362,""y"":319,""dx"":-89,""dy"":38,""t"":5002},{""x"":1352,""y"":329,""dx"":-99,""dy"":48,""t"":5036},{""x"":1371,""y"":323,""dx"":-80,""dy"":42,""t"":5071},{""x"":1367,""y"":258,""dx"":-84,""dy"":-23,""t"":5104},{""x"":1366,""y"":191,""dx"":-85,""dy"":-90,""t"":5138},{""x"":1363,""y"":152,""dx"":-88,""dy"":-129,""t"":5172},{""x"":1370,""y"":148,""dx"":-81,""dy"":-133,""t"":5206},{""x"":1375,""y"":160,""dx"":-76,""dy"":-121,""t"":5240},{""x"":1385,""y"":156,""dx"":-66,""dy"":-125,""t"":5274},{""x"":1385,""y"":185,""dx"":-66,""dy"":-96,""t"":5308},{""x"":1398,""y"":202,""dx"":-53,""dy"":-79,""t"":5342},{""x"":1409,""y"":217,""dx"":-42,""dy"":-64,""t"":5374},{""x"":1397,""y"":222,""dx"":-54,""dy"":-59,""t"":5410},{""x"":1390,""y"":195,""dx"":-61,""dy"":-86,""t"":5444},{""x"":1408,""y"":198,""dx"":-43,""dy"":-83,""t"":5477},{""x"":1377,""y"":177,""dx"":-74,""dy"":-104,""t"":5512},{""x"":1374,""y"":213,""dx"":-77,""dy"":-68,""t"":5547},{""x"":1357,""y"":220,""dx"":-94,""dy"":-61,""t"":5579},{""x"":1336,""y"":182,""dx"":-115,""dy"":-99,""t"":5614},{""x"":1309,""y"":159,""dx"":-142,""dy"":-122,""t"":5648},{""x"":1320,""y"":140,""dx"":-131,""dy"":-141,""t"":5682},{""x"":1325,""y"":146,""dx"":-126,""dy"":-135,""t"":5717},{""x"":1325,""y"":127,""dx"":-126,""dy"":-154,""t"":5750},{""x"":1348,""y"":122,""dx"":-103,""dy"":-159,""t"":5784},{""x"":1381,""y"":138,""dx"":-70,""dy"":-143,""t"":5818},{""x"":1389,""y"":127,""dx"":-62,""dy"":-154,""t"":5851},{""x"":1410,""y"":164,""dx"":-41,""dy"":-117,""t"":5886},{""x"":1416,""y"":148,""dx"":-35,""dy"":-133,""t"":5920},{""x"":1378,""y"":101,""dx"":-73,""dy"":-180,""t"":5954},{""x"":1361,""y"":92,""dx"":-90,""dy"":-189,""t"":5988}],[{""x"":981,""y"":536,""dx"":10,""dy"":-15,""t"":7007},{""x"":989,""y"":530,""dx"":18,""dy"":-21,""t"":7042},{""x"":990,""y"":499,""dx"":19,""dy"":-52,""t"":7076},{""x"":991,""y"":476,""dx"":20,""dy"":-75,""t"":7110},{""x"":1001,""y"":473,""dx"":30,""dy"":-78,""t"":7143},{""x"":1002,""y"":479,""dx"":31,""dy"":-72,""t"":7178},{""x"":1007,""y"":489,""dx"":36,""dy"":-62,""t"":7213},{""x"":1009,""y"":491,""dx"":38,""dy"":-60,""t"":7247},{""x"":1021,""y"":478,""dx"":50,""dy"":-73,""t"":7280},{""x"":1034,""y"":457,""dx"":63,""dy"":-94,""t"":7314},{""x"":1046,""y"":439,""dx"":75,""dy"":-112,""t"":7345},{""x"":1038,""y"":443,""dx"":67,""dy"":-108,""t"":7382},{""x"":1041,""y"":462,""dx"":70,""dy"":-89,""t"":7417},{""x"":1046,""y"":475,""dx"":75,""dy"":-76,""t"":7450},{""x"":1054,""y"":482,""dx"":83,""dy"":-69,""t"":7484},{""x"":1062,""y"":481,""dx"":91,""dy"":-70,""t"":7518},{""x"":1054,""y"":482,""dx"":83,""dy"":-69,""t"":7551},{""x"":1045,""y"":481,""dx"":74,""dy"":-70,""t"":7586},{""x"":1035,""y"":478,""dx"":64,""dy"":-73,""t"":7620},{""x"":1040,""y"":478,""dx"":69,""dy"":-73,""t"":7654},{""x"":1058,""y"":535,""dx"":87,""dy"":-16,""t"":7688},{""x"":1063,""y"":546,""dx"":92,""dy"":-5,""t"":7722},{""x"":1067,""y"":551,""dx"":96,""dy"":0,""t"":7756},{""x"":1043,""y"":532,""dx"":72,""dy"":-19,""t"":7790},{""x"":1043,""y"":525,""dx"":72,""dy"":-26,""t"":7823},{""x"":1052,""y"":562,""dx"":81,""dy"":11,""t"":7858},{""x"":1052,""y"":534,""dx"":81,""dy"":-17,""t"":7893},{""x"":1039,""y"":521,""dx"":68,""dy"":-30,""t"":7925},{""x"":1023,""y"":496,""dx"":52,""dy"":-55,""t"":7960},{""x"":1011,""y"":494,""dx"":40,""dy"":-57,""t"":7995},{""x"":1012,""y"":472,""dx"":41,""dy"":-79,""t"":8029},{""x"":1004,""y"":484,""dx"":33,""dy"":-67,""t"":8062},{""x"":1000,""y"":482,""dx"":29,""dy"":-69,""t"":8097},{""x"":1005,""y"":489,""dx"":34,""dy"":-62,""t"":8130},{""x"":1001,""y"":483,""dx"":30,""dy"":-68,""t"":8164},{""x"":1009,""y"":493,""dx"":38,""dy"":-58,""t"":8198},{""x"":1011,""y"":536,""dx"":40,""dy"":-15,""t"":8233},{""x"":1013,""y"":533,""dx"":42,""dy"":-18,""t"":8266},{""x"":1015,""y"":550,""dx"":44,""dy"":-1,""t"":8300},{""x"":1013,""y"":545,""dx"":42,""dy"":-6,""t"":8335},{""x"":1009,""y"":548,""dx"":38,""dy"":-3,""t"":8367},{""x"":1007,""y"":534,""dx"":36,""dy"":-17,""t"":8401},{""x"":1010,""y"":526,""dx"":39,""dy"":-25,""t"":8437},{""x"":999,""y"":516,""dx"":28,""dy"":-35,""t"":8470},{""x"":986,""y"":527,""dx"":15,""dy"":-24,""t"":8504},{""x"":976,""y"":537,""dx"":5,""dy"":-14,""t"":8536},{""x"":984,""y"":540,""dx"":13,""dy"":-11,""t"":8572},{""x"":984,""y"":558,""dx"":13,""dy"":7,""t"":8606},{""x"":1001,""y"":576,""dx"":30,""dy"":25,""t"":8640},{""x"":1002,""y"":566,""dx"":31,""dy"":15,""t"":8673},{""x"":1006,""y"":575,""dx"":35,""dy"":24,""t"":8708},{""x"":1020,""y"":575,""dx"":49,""dy"":24,""t"":8741},{""x"":1034,""y"":583,""dx"":63,""dy"":32,""t"":8775},{""x"":1037,""y"":564,""dx"":66,""dy"":13,""t"":8810},{""x"":1026,""y"":557,""dx"":55,""dy"":6,""t"":8845},{""x"":1017,""y"":560,""dx"":46,""dy"":9,""t"":8877},{""x"":1022,""y"":569,""dx"":51,""dy"":18,""t"":8912},{""x"":1012,""y"":596,""dx"":41,""dy"":45,""t"":8944},{""x"":1008,""y"":592,""dx"":37,""dy"":41,""t"":8980},{""x"":999,""y"":610,""dx"":28,""dy"":59,""t"":9014}],[{""x"":621,""y"":827,""dx"":130,""dy"":6,""t"":10034},{""x"":639,""y"":862,""dx"":148,""dy"":41,""t"":10068},{""x"":643,""y"":842,""dx"":152,""dy"":21,""t"":10102},{""x"":643,""y"":830,""dx"":152,""dy"":9,""t"":10136},{""x"":632,""y"":807,""dx"":141,""dy"":-14,""t"":10170},{""x"":649,""y"":799,""dx"":158,""dy"":-22,""t"":10204},{""x"":657,""y"":788,""dx"":166,""dy"":-33,""t"":10238},{""x"":661,""y"":787,""dx"":170,""dy"":-34,""t"":10272},{""x"":654,""y"":730,""dx"":163,""dy"":-91,""t"":10306},{""x"":664,""y"":740,""dx"":173,""dy"":-81,""t"":10340},{""x"":673,""y"":741,""dx"":182,""dy"":-80,""t"":10373},{""x"":668,""y"":766,""dx"":177,""dy"":-55,""t"":10408},{""x"":665,""y"":784,""dx"":174,""dy"":-37,""t"":10442},{""x"":668,""y"":758,""dx"":177,""dy"":-63,""t"":10475},{""x"":671,""y"":736,""dx"":180,""dy"":-85,""t"":10508},{""x"":684,""y"":728,""dx"":193,""dy"":-93,""t"":10544},{""x"":677,""y"":720,""dx"":186,""dy"":-101,""t"":10577},{""x"":688,""y"":752,""dx"":197,""dy"":-69,""t"":10612},{""x"":720,""y"":769,""dx"":229,""dy"":-52,""t"":10645},{""x"":711,""y"":769,""dx"":220,""dy"":-52,""t"":10680},{""x"":721,""y"":786,""dx"":230,""dy"":-35,""t"":10714},{""x"":746,""y"":818,""dx"":255,""dy"":-3,""t"":10748},{""x"":743,""y"":810,""dx"":252,""dy"":-11,""t"":10781},{""x"":736,""y"":793,""dx"":245,""dy"":-28,""t"":10815},{""x"":728,""y"":766,""dx"":237,""dy"":-55,""t"":10850},{""x"":718,""y"":762,""dx"":227,""dy"":-59,""t"":10885},{""x"":709,""y"":759,""dx"":218,""dy"":-62,""t"":10915},{""x"":709,""y"":766,""dx"":218,""dy"":-55,""t"":10953},{""x"":697,""y"":787,""dx"":206,""dy"":-34,""t"":10987},{""x"":692,""y"":804,""dx"":201,""dy"":-17,""t"":11019},{""x"":669,""y"":803,""dx"":178,""dy"":-18,""t"":11055},{""x"":653,""y"":800,""dx"":162,""dy"":-21,""t"":11088},{""x"":654,""y"":766,""dx"":163,""dy"":-55,""t"":11123},{""x"":657,""y"":741,""dx"":166,""dy"":-80,""t"":11155},{""x"":648,""y"":752,""dx"":157,""dy"":-69,""t"":11190},{""x"":656,""y"":734,""dx"":165,""dy"":-87,""t"":11223},{""x"":639,""y"":738,""dx"":148,""dy"":-83,""t"":11258},{""x"":643,""y"":723,""dx"":152,""dy"":-98,""t"":11291},{""x"":653,""y"":732,""dx"":162,""dy"":-89,""t"":11326},{""x"":648,""y"":737,""dx"":157,""dy"":-84,""t"":11360},{""x"":651,""y"":769,""dx"":160,""dy"":-52,""t"":11393},{""x"":665,""y"":782,""dx"":174,""dy"":-39,""t"":11428},{""x"":662,""y"":775,""dx"":171,""dy"":-46,""t"":11462},{""x"":665,""y"":749,""dx"":174,""dy"":-72,""t"":11497},{""x"":660,""y"":755,""dx"":169,""dy"":-66,""t"":11530},{""x"":669,""y"":773,""dx"":178,""dy"":-48,""t"":11565},{""x"":651,""y"":778,""dx"":160,""dy"":-43,""t"":11598},{""x"":663,""y"":766,""dx"":172,""dy"":-55,""t"":11632},{""x"":656,""y"":765,""dx"":165,""dy"":-56,""t"":11666},{""x"":665,""y"":772,""dx"":174,""dy"":-49,""t"":11701},{""x"":683,""y"":775,""dx"":192,""dy"":-46,""t"":11734},{""x"":688,""y"":771,""dx"":197,""dy"":-50,""t"":11768},{""x"":679,""y"":763,""dx"":188,""dy"":-58,""t"":11802},{""x"":673,""y"":751,""dx"":182,""dy"":-70,""t"":11835},{""x"":650,""y"":731,""dx"":159,""dy"":-90,""t"":11870},{""x"":641,""y"":748,""dx"":150,""dy"":-73,""t"":11903},{""x"":647,""y"":747,""dx"":156,""dy"":-74,""t"":11938},{""x"":642,""y"":734,""dx"":151,""dy"":-87,""t"":11971},{""x"":627,""y"":746,""dx"":136,""dy"":-75,""t"":12006}],[{""x"":1331,""y"":655,""dx"":-120,""dy"":-166,""t"":13026},{""x"":1319,""y"":629,""dx"":-132,""dy"":-192,""t"":13060},{""x"":1328,""y"":622,""dx"":-123,""dy"":-199,""t"":13094},{""x"":1314,""y"":590,""dx"":-137,""dy"":-231,""t"":13128},{""x"":1315,""y"":575,""dx"":-136,""dy"":-246,""t"":13163},{""x"":1335,""y"":578,""dx"":-116,""dy"":-243,""t"":13197},{""x"":1338,""y"":556,""dx"":-113,""dy"":-265,""t"":13229},{""x"":1333,""y"":545,""dx"":-118,""dy"":-276,""t"":13264},{""x"":1334,""y"":556,""dx"":-117,""dy"":-265,""t"":13298},{""x"":1311,""y"":556,""dx"":-140,""dy"":-265,""t"":13333},{""x"":1312,""y"":555,""dx"":-139,""dy"":-266,""t"":13365},{""x"":1315,""y"":561,""dx"":-136,""dy"":-260,""t"":13400},{""x"":1315,""y"":562,""dx"":-136,""dy"":-259,""t"":13433},{""x"":1313,""y"":564,""dx"":-138,""dy"":-257,""t"":13468},{""x"":1311,""y"":571,""dx"":-140,""dy"":-250,""t"":13502},{""x"":1309,""y"":583,""dx"":-142,""dy"":-238,""t"":13536},{""x"":1308,""y"":564,""dx"":-143,""dy"":-257,""t"":13570},{""x"":1315,""y"":542,""dx"":-136,""dy"":-279,""t"":13604},{""x"":1306,""y"":564,""dx"":-145,""dy"":-257,""t"":13638},{""x"":1310,""y"":573,""dx"":-141,""dy"":-248,""t"":13673},{""x"":1313,""y"":582,""dx"":-138,""dy"":-239,""t"":13706},{""x"":1319,""y"":570,""dx"":-132,""dy"":-251,""t"":13740},{""x"":1328,""y"":592,""dx"":-123,""dy"":-229,""t"":13773},{""x"":1320,""y"":627,""dx"":-131,""dy"":-194,""t"":13808},{""x"":1341,""y"":672,""dx"":-110,""dy"":-149,""t"":13842},{""x"":1361,""y"":723,""dx"":-90,""dy"":-98,""t"":13877},{""x"":1370,""y"":757,""dx"":-81,""dy"":-64,""t"":13910},{""x"":1374,""y"":801,""dx"":-77,""dy"":-20,""t"":13944},{""x"":1374,""y"":808,""dx"":-77,""dy"":-13,""t"":13978},{""x"":1370,""y"":829,""dx"":-81,""dy"":8,""t"":14012},{""x"":1402,""y"":885,""dx"":-49,""dy"":64,""t"":14046},{""x"":1429,""y"":844,""dx"":-22,""dy"":23,""t"":14077},{""x"":1439,""y"":847,""dx"":-12,""dy"":26,""t"":14114},{""x"":1418,""y"":863,""dx"":-33,""dy"":42,""t"":14148},{""x"":1401,""y"":803,""dx"":-50,""dy"":-18,""t"":14181},{""x"":1368,""y"":782,""dx"":-83,""dy"":-39,""t"":14216},{""x"":1350,""y"":800,""dx"":-101,""dy"":-21,""t"":14250},{""x"":1338,""y"":839,""dx"":-113,""dy"":18,""t"":14284},{""x"":1304,""y"":800,""dx"":-147,""dy"":-21,""t"":14318},{""x"":1299,""y"":832,""dx"":-152,""dy"":11,""t"":14352},{""x"":1304,""y"":823,""dx"":-147,""dy"":2,""t"":14386},{""x"":1292,""y"":861,""dx"":-159,""dy"":40,""t"":14420},{""x"":1317,""y"":817,""dx"":-134,""dy"":-4,""t"":14453},{""x"":1331,""y"":786,""dx"":-120,""dy"":-35,""t"":14488},{""x"":1364,""y"":813,""dx"":-87,""dy"":-8,""t"":14522},{""x"":1387,""y"":834,""dx"":-64,""dy"":13,""t"":14556},{""x"":1403,""y"":882,""dx"":-48,""dy"":61,""t"":14590},{""x"":1378,""y"":898,""dx"":-73,""dy"":77,""t"":14623},{""x"":1386,""y"":928,""dx"":-65,""dy"":107,""t"":14657},{""x"":1408,""y"":843,""dx"":-43,""dy"":22,""t"":14692},{""x"":1394,""y"":808,""dx"":-57,""dy"":-13,""t"":14727},{""x"":1376,""y"":775,""dx"":-75,""dy"":-46,""t"":14760},{""x"":1353,""y"":784,""dx"":-98,""dy"":-37,""t"":14794},{""x"":1371,""y"":761,""dx"":-80,""dy"":-60,""t"":14828},{""x"":1351,""y"":720,""dx"":-100,""dy"":-101,""t"":14862},{""x"":1375,""y"":754,""dx"":-76,""dy"":-67,""t"":14895},{""x"":1380,""y"":722,""dx"":-71,""dy"":-99,""t"":14929},{""x"":1384,""y"":735,""dx"":-67,""dy"":-86,""t"":14964},{""x"":1366,""y"":732,""dx"":-85,""dy"":-89,""t"":14998},{""x"":1354,""y"":749,""dx"":-97,""dy"":-72,""t"":15031}]]","[100,98.30508474576271,100,72.88135593220339,60]","[{""x"":-22.2,""y"":68.86666666666666,""r"":50.572323520967934},{""x"":-70.15254237288136,""y"":-51.16949152542373,""r"":75.94813883936119},{""x"":48.31666666666667,""y"":-31.316666666666666,""r"":64.45349936004823},{""x"":179.23728813559322,""y"":-52.152542372881356,""r"":35.60344082478028},{""x"":-103.26666666666667,""y"":-107.96666666666667,""r"":189.93225457685955}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
