"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","2034","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2039","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","6069","0.0-2.0-0.0","","","","","4027","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","7730","0.0-2.0-1.0","","","","","1661","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","8947","0.0-3.0","","","","","1215"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","11556","0.0-4.0","","","","","","","","","334","","","","","","","","","","","","","","","",""
"","html-button-response","6","12446","0.0-5.0-0.0","","","","","889","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","22588","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","23418","0.0-5.0-2.0","","","","","829","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","41396","0.0-5.0-3.0","","","","","","","","","","[[{""x"":489,""y"":165,""dx"":-2,""dy"":-116,""t"":1021},{""x"":492,""y"":171,""dx"":1,""dy"":-110,""t"":1057},{""x"":506,""y"":172,""dx"":15,""dy"":-109,""t"":1090},{""x"":516,""y"":168,""dx"":25,""dy"":-113,""t"":1123},{""x"":530,""y"":184,""dx"":39,""dy"":-97,""t"":1159},{""x"":533,""y"":177,""dx"":42,""dy"":-104,""t"":1191},{""x"":545,""y"":171,""dx"":54,""dy"":-110,""t"":1225},{""x"":541,""y"":164,""dx"":50,""dy"":-117,""t"":1260},{""x"":537,""y"":158,""dx"":46,""dy"":-123,""t"":1293},{""x"":557,""y"":187,""dx"":66,""dy"":-94,""t"":1328},{""x"":563,""y"":202,""dx"":72,""dy"":-79,""t"":1362},{""x"":567,""y"":232,""dx"":76,""dy"":-49,""t"":1397},{""x"":570,""y"":239,""dx"":79,""dy"":-42,""t"":1430},{""x"":572,""y"":264,""dx"":81,""dy"":-17,""t"":1464},{""x"":562,""y"":268,""dx"":71,""dy"":-13,""t"":1499},{""x"":555,""y"":269,""dx"":64,""dy"":-12,""t"":1532},{""x"":543,""y"":249,""dx"":52,""dy"":-32,""t"":1566},{""x"":526,""y"":246,""dx"":35,""dy"":-35,""t"":1601},{""x"":499,""y"":241,""dx"":8,""dy"":-40,""t"":1634},{""x"":501,""y"":245,""dx"":10,""dy"":-36,""t"":1668},{""x"":488,""y"":233,""dx"":-3,""dy"":-48,""t"":1703},{""x"":486,""y"":232,""dx"":-5,""dy"":-49,""t"":1736},{""x"":477,""y"":222,""dx"":-14,""dy"":-59,""t"":1770},{""x"":481,""y"":218,""dx"":-10,""dy"":-63,""t"":1805},{""x"":469,""y"":207,""dx"":-22,""dy"":-74,""t"":1837},{""x"":480,""y"":197,""dx"":-11,""dy"":-84,""t"":1871},{""x"":481,""y"":193,""dx"":-10,""dy"":-88,""t"":1906},{""x"":487,""y"":186,""dx"":-4,""dy"":-95,""t"":1939},{""x"":490,""y"":186,""dx"":-1,""dy"":-95,""t"":1974},{""x"":504,""y"":186,""dx"":13,""dy"":-95,""t"":2009},{""x"":508,""y"":190,""dx"":17,""dy"":-91,""t"":2042},{""x"":509,""y"":188,""dx"":18,""dy"":-93,""t"":2075},{""x"":507,""y"":179,""dx"":16,""dy"":-102,""t"":2111},{""x"":480,""y"":179,""dx"":-11,""dy"":-102,""t"":2144},{""x"":479,""y"":170,""dx"":-12,""dy"":-111,""t"":2177},{""x"":473,""y"":173,""dx"":-18,""dy"":-108,""t"":2213},{""x"":477,""y"":171,""dx"":-14,""dy"":-110,""t"":2245},{""x"":484,""y"":175,""dx"":-7,""dy"":-106,""t"":2279},{""x"":491,""y"":184,""dx"":0,""dy"":-97,""t"":2314},{""x"":501,""y"":185,""dx"":10,""dy"":-96,""t"":2347},{""x"":510,""y"":182,""dx"":19,""dy"":-99,""t"":2381},{""x"":527,""y"":189,""dx"":36,""dy"":-92,""t"":2417},{""x"":545,""y"":230,""dx"":54,""dy"":-51,""t"":2449},{""x"":537,""y"":196,""dx"":46,""dy"":-85,""t"":2482},{""x"":538,""y"":199,""dx"":47,""dy"":-82,""t"":2517},{""x"":523,""y"":166,""dx"":32,""dy"":-115,""t"":2551},{""x"":521,""y"":184,""dx"":30,""dy"":-97,""t"":2587},{""x"":510,""y"":155,""dx"":19,""dy"":-126,""t"":2619},{""x"":525,""y"":211,""dx"":34,""dy"":-70,""t"":2653},{""x"":513,""y"":210,""dx"":22,""dy"":-71,""t"":2689},{""x"":537,""y"":260,""dx"":46,""dy"":-21,""t"":2721},{""x"":527,""y"":251,""dx"":36,""dy"":-30,""t"":2755},{""x"":535,""y"":276,""dx"":44,""dy"":-5,""t"":2791},{""x"":518,""y"":261,""dx"":27,""dy"":-20,""t"":2823},{""x"":500,""y"":258,""dx"":9,""dy"":-23,""t"":2857},{""x"":485,""y"":259,""dx"":-6,""dy"":-22,""t"":2890},{""x"":481,""y"":252,""dx"":-10,""dy"":-29,""t"":2927},{""x"":478,""y"":229,""dx"":-13,""dy"":-52,""t"":2959}],[{""x"":1451,""y"":259,""dx"":0,""dy"":-22,""t"":4013},{""x"":1421,""y"":267,""dx"":-30,""dy"":-14,""t"":4047},{""x"":1419,""y"":263,""dx"":-32,""dy"":-18,""t"":4083},{""x"":1391,""y"":264,""dx"":-60,""dy"":-17,""t"":4116},{""x"":1395,""y"":260,""dx"":-56,""dy"":-21,""t"":4149},{""x"":1393,""y"":267,""dx"":-58,""dy"":-14,""t"":4183},{""x"":1372,""y"":275,""dx"":-79,""dy"":-6,""t"":4219},{""x"":1386,""y"":278,""dx"":-65,""dy"":-3,""t"":4251},{""x"":1354,""y"":265,""dx"":-97,""dy"":-16,""t"":4286},{""x"":1346,""y"":280,""dx"":-105,""dy"":-1,""t"":4321},{""x"":1354,""y"":287,""dx"":-97,""dy"":6,""t"":4354},{""x"":1336,""y"":285,""dx"":-115,""dy"":4,""t"":4388},{""x"":1332,""y"":289,""dx"":-119,""dy"":8,""t"":4423},{""x"":1349,""y"":288,""dx"":-102,""dy"":7,""t"":4456},{""x"":1356,""y"":271,""dx"":-95,""dy"":-10,""t"":4490},{""x"":1369,""y"":259,""dx"":-82,""dy"":-22,""t"":4524},{""x"":1367,""y"":268,""dx"":-84,""dy"":-13,""t"":4557},{""x"":1379,""y"":264,""dx"":-72,""dy"":-17,""t"":4593},{""x"":1358,""y"":260,""dx"":-93,""dy"":-21,""t"":4626},{""x"":1343,""y"":245,""dx"":-108,""dy"":-36,""t"":4660},{""x"":1364,""y"":240,""dx"":-87,""dy"":-41,""t"":4695},{""x"":1354,""y"":241,""dx"":-97,""dy"":-40,""t"":4728},{""x"":1347,""y"":251,""dx"":-104,""dy"":-30,""t"":4762},{""x"":1336,""y"":249,""dx"":-115,""dy"":-32,""t"":4797},{""x"":1325,""y"":253,""dx"":-126,""dy"":-28,""t"":4830},{""x"":1323,""y"":244,""dx"":-128,""dy"":-37,""t"":4863},{""x"":1317,""y"":244,""dx"":-134,""dy"":-37,""t"":4898},{""x"":1324,""y"":248,""dx"":-127,""dy"":-33,""t"":4931},{""x"":1327,""y"":251,""dx"":-124,""dy"":-30,""t"":4965},{""x"":1342,""y"":248,""dx"":-109,""dy"":-33,""t"":5000},{""x"":1350,""y"":268,""dx"":-101,""dy"":-13,""t"":5033},{""x"":1365,""y"":242,""dx"":-86,""dy"":-39,""t"":5067},{""x"":1362,""y"":254,""dx"":-89,""dy"":-27,""t"":5102},{""x"":1367,""y"":257,""dx"":-84,""dy"":-24,""t"":5135},{""x"":1382,""y"":235,""dx"":-69,""dy"":-46,""t"":5169},{""x"":1383,""y"":229,""dx"":-68,""dy"":-52,""t"":5205},{""x"":1384,""y"":236,""dx"":-67,""dy"":-45,""t"":5237},{""x"":1381,""y"":237,""dx"":-70,""dy"":-44,""t"":5271},{""x"":1374,""y"":240,""dx"":-77,""dy"":-41,""t"":5308},{""x"":1373,""y"":241,""dx"":-78,""dy"":-40,""t"":5339},{""x"":1373,""y"":245,""dx"":-78,""dy"":-36,""t"":5373},{""x"":1373,""y"":252,""dx"":-78,""dy"":-29,""t"":5409},{""x"":1371,""y"":260,""dx"":-80,""dy"":-21,""t"":5441},{""x"":1373,""y"":243,""dx"":-78,""dy"":-38,""t"":5475},{""x"":1375,""y"":249,""dx"":-76,""dy"":-32,""t"":5510},{""x"":1369,""y"":248,""dx"":-82,""dy"":-33,""t"":5544},{""x"":1367,""y"":246,""dx"":-84,""dy"":-35,""t"":5578},{""x"":1385,""y"":248,""dx"":-66,""dy"":-33,""t"":5613},{""x"":1376,""y"":253,""dx"":-75,""dy"":-28,""t"":5645},{""x"":1382,""y"":239,""dx"":-69,""dy"":-42,""t"":5679},{""x"":1383,""y"":233,""dx"":-68,""dy"":-48,""t"":5715},{""x"":1380,""y"":215,""dx"":-71,""dy"":-66,""t"":5747},{""x"":1375,""y"":207,""dx"":-76,""dy"":-74,""t"":5781},{""x"":1373,""y"":212,""dx"":-78,""dy"":-69,""t"":5815},{""x"":1377,""y"":211,""dx"":-74,""dy"":-70,""t"":5851},{""x"":1390,""y"":222,""dx"":-61,""dy"":-59,""t"":5883},{""x"":1391,""y"":221,""dx"":-60,""dy"":-60,""t"":5917},{""x"":1390,""y"":239,""dx"":-61,""dy"":-42,""t"":5953},{""x"":1392,""y"":276,""dx"":-59,""dy"":-5,""t"":5985}],[{""x"":905,""y"":390,""dx"":-66,""dy"":-161,""t"":7005},{""x"":913,""y"":403,""dx"":-58,""dy"":-148,""t"":7039},{""x"":920,""y"":411,""dx"":-51,""dy"":-140,""t"":7075},{""x"":920,""y"":424,""dx"":-51,""dy"":-127,""t"":7108},{""x"":919,""y"":434,""dx"":-52,""dy"":-117,""t"":7141},{""x"":938,""y"":416,""dx"":-33,""dy"":-135,""t"":7177},{""x"":945,""y"":418,""dx"":-26,""dy"":-133,""t"":7209},{""x"":944,""y"":422,""dx"":-27,""dy"":-129,""t"":7243},{""x"":966,""y"":408,""dx"":-5,""dy"":-143,""t"":7279},{""x"":966,""y"":400,""dx"":-5,""dy"":-151,""t"":7311},{""x"":979,""y"":386,""dx"":8,""dy"":-165,""t"":7345},{""x"":994,""y"":391,""dx"":23,""dy"":-160,""t"":7381},{""x"":984,""y"":402,""dx"":13,""dy"":-149,""t"":7413},{""x"":978,""y"":409,""dx"":7,""dy"":-142,""t"":7447},{""x"":968,""y"":427,""dx"":-3,""dy"":-124,""t"":7483},{""x"":957,""y"":441,""dx"":-14,""dy"":-110,""t"":7515},{""x"":949,""y"":451,""dx"":-22,""dy"":-100,""t"":7549},{""x"":939,""y"":461,""dx"":-32,""dy"":-90,""t"":7585},{""x"":933,""y"":468,""dx"":-38,""dy"":-83,""t"":7617},{""x"":932,""y"":477,""dx"":-39,""dy"":-74,""t"":7652},{""x"":931,""y"":483,""dx"":-40,""dy"":-68,""t"":7685},{""x"":934,""y"":481,""dx"":-37,""dy"":-70,""t"":7721},{""x"":936,""y"":479,""dx"":-35,""dy"":-72,""t"":7753},{""x"":947,""y"":471,""dx"":-24,""dy"":-80,""t"":7787},{""x"":955,""y"":467,""dx"":-16,""dy"":-84,""t"":7821},{""x"":961,""y"":463,""dx"":-10,""dy"":-88,""t"":7857},{""x"":971,""y"":456,""dx"":0,""dy"":-95,""t"":7889},{""x"":964,""y"":445,""dx"":-7,""dy"":-106,""t"":7924},{""x"":974,""y"":437,""dx"":3,""dy"":-114,""t"":7959},{""x"":967,""y"":436,""dx"":-4,""dy"":-115,""t"":7992},{""x"":976,""y"":424,""dx"":5,""dy"":-127,""t"":8026},{""x"":981,""y"":401,""dx"":10,""dy"":-150,""t"":8061},{""x"":985,""y"":382,""dx"":14,""dy"":-169,""t"":8094},{""x"":978,""y"":365,""dx"":7,""dy"":-186,""t"":8127},{""x"":979,""y"":377,""dx"":8,""dy"":-174,""t"":8162},{""x"":986,""y"":382,""dx"":15,""dy"":-169,""t"":8197},{""x"":992,""y"":377,""dx"":21,""dy"":-174,""t"":8230},{""x"":996,""y"":370,""dx"":25,""dy"":-181,""t"":8263},{""x"":992,""y"":366,""dx"":21,""dy"":-185,""t"":8299},{""x"":989,""y"":363,""dx"":18,""dy"":-188,""t"":8331},{""x"":991,""y"":359,""dx"":20,""dy"":-192,""t"":8365},{""x"":985,""y"":360,""dx"":14,""dy"":-191,""t"":8401},{""x"":986,""y"":362,""dx"":15,""dy"":-189,""t"":8433},{""x"":984,""y"":361,""dx"":13,""dy"":-190,""t"":8467},{""x"":992,""y"":368,""dx"":21,""dy"":-183,""t"":8503},{""x"":979,""y"":368,""dx"":8,""dy"":-183,""t"":8535},{""x"":978,""y"":378,""dx"":7,""dy"":-173,""t"":8569},{""x"":981,""y"":395,""dx"":10,""dy"":-156,""t"":8605},{""x"":971,""y"":396,""dx"":0,""dy"":-155,""t"":8637},{""x"":962,""y"":398,""dx"":-9,""dy"":-153,""t"":8671},{""x"":954,""y"":402,""dx"":-17,""dy"":-149,""t"":8707},{""x"":929,""y"":404,""dx"":-42,""dy"":-147,""t"":8740},{""x"":923,""y"":409,""dx"":-48,""dy"":-142,""t"":8773},{""x"":917,""y"":410,""dx"":-54,""dy"":-141,""t"":8809},{""x"":919,""y"":404,""dx"":-52,""dy"":-147,""t"":8841},{""x"":909,""y"":400,""dx"":-62,""dy"":-151,""t"":8875},{""x"":913,""y"":402,""dx"":-58,""dy"":-149,""t"":8911},{""x"":938,""y"":399,""dx"":-33,""dy"":-152,""t"":8944},{""x"":948,""y"":406,""dx"":-23,""dy"":-145,""t"":8977}],[{""x"":505,""y"":710,""dx"":14,""dy"":-111,""t"":10033},{""x"":512,""y"":742,""dx"":21,""dy"":-79,""t"":10065},{""x"":510,""y"":712,""dx"":19,""dy"":-109,""t"":10099},{""x"":516,""y"":700,""dx"":25,""dy"":-121,""t"":10135},{""x"":512,""y"":692,""dx"":21,""dy"":-129,""t"":10167},{""x"":521,""y"":702,""dx"":30,""dy"":-119,""t"":10201},{""x"":528,""y"":693,""dx"":37,""dy"":-128,""t"":10237},{""x"":531,""y"":689,""dx"":40,""dy"":-132,""t"":10270},{""x"":528,""y"":702,""dx"":37,""dy"":-119,""t"":10303},{""x"":536,""y"":711,""dx"":45,""dy"":-110,""t"":10339},{""x"":531,""y"":715,""dx"":40,""dy"":-106,""t"":10371},{""x"":539,""y"":718,""dx"":48,""dy"":-103,""t"":10405},{""x"":538,""y"":715,""dx"":47,""dy"":-106,""t"":10441},{""x"":540,""y"":717,""dx"":49,""dy"":-104,""t"":10474},{""x"":543,""y"":723,""dx"":52,""dy"":-98,""t"":10507},{""x"":546,""y"":722,""dx"":55,""dy"":-99,""t"":10543},{""x"":533,""y"":733,""dx"":42,""dy"":-88,""t"":10575},{""x"":529,""y"":711,""dx"":38,""dy"":-110,""t"":10610},{""x"":510,""y"":718,""dx"":19,""dy"":-103,""t"":10645},{""x"":521,""y"":722,""dx"":30,""dy"":-99,""t"":10678},{""x"":519,""y"":720,""dx"":28,""dy"":-101,""t"":10711},{""x"":509,""y"":712,""dx"":18,""dy"":-109,""t"":10747},{""x"":506,""y"":715,""dx"":15,""dy"":-106,""t"":10779},{""x"":508,""y"":702,""dx"":17,""dy"":-119,""t"":10814},{""x"":511,""y"":702,""dx"":20,""dy"":-119,""t"":10849},{""x"":514,""y"":696,""dx"":23,""dy"":-125,""t"":10881},{""x"":509,""y"":691,""dx"":18,""dy"":-130,""t"":10916},{""x"":506,""y"":675,""dx"":15,""dy"":-146,""t"":10949},{""x"":517,""y"":678,""dx"":26,""dy"":-143,""t"":10984},{""x"":521,""y"":690,""dx"":30,""dy"":-131,""t"":11019},{""x"":523,""y"":704,""dx"":32,""dy"":-117,""t"":11051},{""x"":523,""y"":705,""dx"":32,""dy"":-116,""t"":11085},{""x"":522,""y"":720,""dx"":31,""dy"":-101,""t"":11121},{""x"":518,""y"":721,""dx"":27,""dy"":-100,""t"":11154},{""x"":517,""y"":723,""dx"":26,""dy"":-98,""t"":11187},{""x"":519,""y"":736,""dx"":28,""dy"":-85,""t"":11223},{""x"":515,""y"":746,""dx"":24,""dy"":-75,""t"":11255},{""x"":517,""y"":738,""dx"":26,""dy"":-83,""t"":11289},{""x"":518,""y"":732,""dx"":27,""dy"":-89,""t"":11323},{""x"":518,""y"":727,""dx"":27,""dy"":-94,""t"":11358},{""x"":514,""y"":728,""dx"":23,""dy"":-93,""t"":11393},{""x"":513,""y"":733,""dx"":22,""dy"":-88,""t"":11425},{""x"":515,""y"":740,""dx"":24,""dy"":-81,""t"":11459},{""x"":516,""y"":740,""dx"":25,""dy"":-81,""t"":11495},{""x"":517,""y"":734,""dx"":26,""dy"":-87,""t"":11527},{""x"":519,""y"":746,""dx"":28,""dy"":-75,""t"":11562},{""x"":524,""y"":751,""dx"":33,""dy"":-70,""t"":11597},{""x"":536,""y"":800,""dx"":45,""dy"":-21,""t"":11630},{""x"":529,""y"":775,""dx"":38,""dy"":-46,""t"":11664},{""x"":524,""y"":772,""dx"":33,""dy"":-49,""t"":11699},{""x"":514,""y"":762,""dx"":23,""dy"":-59,""t"":11731},{""x"":530,""y"":780,""dx"":39,""dy"":-41,""t"":11766},{""x"":526,""y"":762,""dx"":35,""dy"":-59,""t"":11801},{""x"":540,""y"":780,""dx"":49,""dy"":-41,""t"":11833},{""x"":541,""y"":767,""dx"":50,""dy"":-54,""t"":11867},{""x"":537,""y"":739,""dx"":46,""dy"":-82,""t"":11903},{""x"":539,""y"":723,""dx"":48,""dy"":-98,""t"":11935},{""x"":542,""y"":708,""dx"":51,""dy"":-113,""t"":11970},{""x"":547,""y"":708,""dx"":56,""dy"":-113,""t"":12005}],[{""x"":1390,""y"":671,""dx"":-61,""dy"":-150,""t"":13026},{""x"":1389,""y"":658,""dx"":-62,""dy"":-163,""t"":13057},{""x"":1391,""y"":649,""dx"":-60,""dy"":-172,""t"":13091},{""x"":1388,""y"":621,""dx"":-63,""dy"":-200,""t"":13127},{""x"":1387,""y"":613,""dx"":-64,""dy"":-208,""t"":13159},{""x"":1386,""y"":601,""dx"":-65,""dy"":-220,""t"":13193},{""x"":1375,""y"":581,""dx"":-76,""dy"":-240,""t"":13229},{""x"":1366,""y"":562,""dx"":-85,""dy"":-259,""t"":13261},{""x"":1358,""y"":547,""dx"":-93,""dy"":-274,""t"":13295},{""x"":1371,""y"":561,""dx"":-80,""dy"":-260,""t"":13329},{""x"":1385,""y"":569,""dx"":-66,""dy"":-252,""t"":13365},{""x"":1388,""y"":577,""dx"":-63,""dy"":-244,""t"":13397},{""x"":1385,""y"":595,""dx"":-66,""dy"":-226,""t"":13431},{""x"":1382,""y"":610,""dx"":-69,""dy"":-211,""t"":13468},{""x"":1374,""y"":626,""dx"":-77,""dy"":-195,""t"":13499},{""x"":1355,""y"":653,""dx"":-96,""dy"":-168,""t"":13533},{""x"":1347,""y"":623,""dx"":-104,""dy"":-198,""t"":13569},{""x"":1348,""y"":629,""dx"":-103,""dy"":-192,""t"":13601},{""x"":1345,""y"":631,""dx"":-106,""dy"":-190,""t"":13636},{""x"":1347,""y"":647,""dx"":-104,""dy"":-174,""t"":13671},{""x"":1350,""y"":662,""dx"":-101,""dy"":-159,""t"":13703},{""x"":1344,""y"":675,""dx"":-107,""dy"":-146,""t"":13737},{""x"":1339,""y"":695,""dx"":-112,""dy"":-126,""t"":13773},{""x"":1313,""y"":681,""dx"":-138,""dy"":-140,""t"":13805},{""x"":1331,""y"":665,""dx"":-120,""dy"":-156,""t"":13839},{""x"":1342,""y"":663,""dx"":-109,""dy"":-158,""t"":13875},{""x"":1353,""y"":649,""dx"":-98,""dy"":-172,""t"":13907},{""x"":1366,""y"":637,""dx"":-85,""dy"":-184,""t"":13941},{""x"":1372,""y"":646,""dx"":-79,""dy"":-175,""t"":13978},{""x"":1374,""y"":650,""dx"":-77,""dy"":-171,""t"":14009},{""x"":1379,""y"":651,""dx"":-72,""dy"":-170,""t"":14043},{""x"":1374,""y"":661,""dx"":-77,""dy"":-160,""t"":14079},{""x"":1379,""y"":675,""dx"":-72,""dy"":-146,""t"":14112},{""x"":1377,""y"":676,""dx"":-74,""dy"":-145,""t"":14145},{""x"":1370,""y"":676,""dx"":-81,""dy"":-145,""t"":14179},{""x"":1368,""y"":676,""dx"":-83,""dy"":-145,""t"":14215},{""x"":1368,""y"":663,""dx"":-83,""dy"":-158,""t"":14248},{""x"":1367,""y"":670,""dx"":-84,""dy"":-151,""t"":14281},{""x"":1371,""y"":655,""dx"":-80,""dy"":-166,""t"":14316},{""x"":1359,""y"":649,""dx"":-92,""dy"":-172,""t"":14349},{""x"":1350,""y"":645,""dx"":-101,""dy"":-176,""t"":14383},{""x"":1352,""y"":643,""dx"":-99,""dy"":-178,""t"":14419},{""x"":1350,""y"":655,""dx"":-101,""dy"":-166,""t"":14452},{""x"":1349,""y"":666,""dx"":-102,""dy"":-155,""t"":14485},{""x"":1355,""y"":667,""dx"":-96,""dy"":-154,""t"":14520},{""x"":1356,""y"":659,""dx"":-95,""dy"":-162,""t"":14553},{""x"":1365,""y"":649,""dx"":-86,""dy"":-172,""t"":14589},{""x"":1374,""y"":641,""dx"":-77,""dy"":-180,""t"":14621},{""x"":1377,""y"":645,""dx"":-74,""dy"":-176,""t"":14655},{""x"":1364,""y"":636,""dx"":-87,""dy"":-185,""t"":14691},{""x"":1358,""y"":634,""dx"":-93,""dy"":-187,""t"":14724},{""x"":1355,""y"":631,""dx"":-96,""dy"":-190,""t"":14757},{""x"":1353,""y"":638,""dx"":-98,""dy"":-183,""t"":14793},{""x"":1351,""y"":637,""dx"":-100,""dy"":-184,""t"":14825},{""x"":1366,""y"":651,""dx"":-85,""dy"":-170,""t"":14859},{""x"":1367,""y"":642,""dx"":-84,""dy"":-179,""t"":14893},{""x"":1371,""y"":635,""dx"":-80,""dy"":-186,""t"":14929},{""x"":1366,""y"":641,""dx"":-85,""dy"":-180,""t"":14961},{""x"":1383,""y"":657,""dx"":-68,""dy"":-164,""t"":14995}]]","[100,100,100,100,57.6271186440678]","[{""x"":22.20689655172414,""y"":-74.20689655172414,""r"":62.04320808632295},{""x"":-82.42372881355932,""y"":-29.796610169491526,""r"":24.65560544039204},{""x"":-13.338983050847459,""y"":-140.0677966101695,""r"":40.49901669604756},{""x"":32.08474576271186,""y"":-96.79661016949153,""r"":20.31191701923444},{""x"":-86.33898305084746,""y"":-180.8135593220339,""r"":23.056610695282316}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","",""
