"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","3716","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3722","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","9356","0.0-2.0-0.0","","","","","5631","{""name"":""syx"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","11204","0.0-2.0-1.0","","","","","1847","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","12524","0.0-3.0","","","","","1318"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","18211","0.0-4.0","","","","","","","","","9","","","","","","","","","","","","","","","","",""
"","html-button-response","6","19155","0.0-5.0-0.0","","","","","943","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","30168","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","31067","0.0-5.0-2.0","","","","","898","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","50115","0.0-5.0-3.0","","","","","","","","","","[[{""x"":383,""y"":252,""dx"":-108,""dy"":-29,""t"":990},{""x"":394,""y"":272,""dx"":-97,""dy"":-9,""t"":1024},{""x"":400,""y"":280,""dx"":-91,""dy"":-1,""t"":1059},{""x"":405,""y"":287,""dx"":-86,""dy"":6,""t"":1090},{""x"":406,""y"":287,""dx"":-85,""dy"":6,""t"":1126},{""x"":411,""y"":292,""dx"":-80,""dy"":11,""t"":1161},{""x"":417,""y"":295,""dx"":-74,""dy"":14,""t"":1195},{""x"":423,""y"":295,""dx"":-68,""dy"":14,""t"":1228},{""x"":425,""y"":305,""dx"":-66,""dy"":24,""t"":1262},{""x"":428,""y"":295,""dx"":-63,""dy"":14,""t"":1296},{""x"":431,""y"":288,""dx"":-60,""dy"":7,""t"":1329},{""x"":449,""y"":289,""dx"":-42,""dy"":8,""t"":1364},{""x"":451,""y"":289,""dx"":-40,""dy"":8,""t"":1398},{""x"":441,""y"":291,""dx"":-50,""dy"":10,""t"":1432},{""x"":442,""y"":282,""dx"":-49,""dy"":1,""t"":1466},{""x"":437,""y"":276,""dx"":-54,""dy"":-5,""t"":1500},{""x"":432,""y"":301,""dx"":-59,""dy"":20,""t"":1534},{""x"":449,""y"":307,""dx"":-42,""dy"":26,""t"":1568},{""x"":437,""y"":326,""dx"":-54,""dy"":45,""t"":1602},{""x"":424,""y"":314,""dx"":-67,""dy"":33,""t"":1635},{""x"":413,""y"":290,""dx"":-78,""dy"":9,""t"":1669},{""x"":409,""y"":295,""dx"":-82,""dy"":14,""t"":1704},{""x"":399,""y"":288,""dx"":-92,""dy"":7,""t"":1739},{""x"":394,""y"":283,""dx"":-97,""dy"":2,""t"":1773},{""x"":382,""y"":273,""dx"":-109,""dy"":-8,""t"":1806},{""x"":385,""y"":263,""dx"":-106,""dy"":-18,""t"":1840},{""x"":385,""y"":267,""dx"":-106,""dy"":-14,""t"":1874},{""x"":388,""y"":257,""dx"":-103,""dy"":-24,""t"":1908},{""x"":397,""y"":262,""dx"":-94,""dy"":-19,""t"":1942},{""x"":398,""y"":265,""dx"":-93,""dy"":-16,""t"":1976},{""x"":394,""y"":266,""dx"":-97,""dy"":-15,""t"":2010},{""x"":400,""y"":281,""dx"":-91,""dy"":0,""t"":2044},{""x"":394,""y"":279,""dx"":-97,""dy"":-2,""t"":2078},{""x"":387,""y"":268,""dx"":-104,""dy"":-13,""t"":2112},{""x"":388,""y"":291,""dx"":-103,""dy"":10,""t"":2147},{""x"":386,""y"":289,""dx"":-105,""dy"":8,""t"":2180},{""x"":391,""y"":285,""dx"":-100,""dy"":4,""t"":2214},{""x"":390,""y"":278,""dx"":-101,""dy"":-3,""t"":2259},{""x"":389,""y"":271,""dx"":-102,""dy"":-10,""t"":2293},{""x"":396,""y"":283,""dx"":-95,""dy"":2,""t"":2320},{""x"":393,""y"":285,""dx"":-98,""dy"":4,""t"":2350},{""x"":387,""y"":291,""dx"":-104,""dy"":10,""t"":2384},{""x"":385,""y"":296,""dx"":-106,""dy"":15,""t"":2418},{""x"":398,""y"":297,""dx"":-93,""dy"":16,""t"":2452},{""x"":403,""y"":290,""dx"":-88,""dy"":9,""t"":2486},{""x"":409,""y"":292,""dx"":-82,""dy"":11,""t"":2520},{""x"":412,""y"":295,""dx"":-79,""dy"":14,""t"":2554},{""x"":418,""y"":283,""dx"":-73,""dy"":2,""t"":2588},{""x"":420,""y"":279,""dx"":-71,""dy"":-2,""t"":2622},{""x"":422,""y"":277,""dx"":-69,""dy"":-4,""t"":2653},{""x"":423,""y"":279,""dx"":-68,""dy"":-2,""t"":2690},{""x"":416,""y"":281,""dx"":-75,""dy"":0,""t"":2724},{""x"":415,""y"":273,""dx"":-76,""dy"":-8,""t"":2758},{""x"":422,""y"":268,""dx"":-69,""dy"":-13,""t"":2793},{""x"":422,""y"":274,""dx"":-69,""dy"":-7,""t"":2826},{""x"":420,""y"":277,""dx"":-71,""dy"":-4,""t"":2860},{""x"":421,""y"":288,""dx"":-70,""dy"":7,""t"":2894},{""x"":424,""y"":287,""dx"":-67,""dy"":6,""t"":2928},{""x"":414,""y"":277,""dx"":-77,""dy"":-4,""t"":2962},{""x"":407,""y"":276,""dx"":-84,""dy"":-5,""t"":2996}],[{""x"":1450,""y"":192,""dx"":-1,""dy"":-89,""t"":4016},{""x"":1435,""y"":190,""dx"":-16,""dy"":-91,""t"":4050},{""x"":1430,""y"":189,""dx"":-21,""dy"":-92,""t"":4084},{""x"":1418,""y"":188,""dx"":-33,""dy"":-93,""t"":4118},{""x"":1399,""y"":195,""dx"":-52,""dy"":-86,""t"":4152},{""x"":1392,""y"":200,""dx"":-59,""dy"":-81,""t"":4186},{""x"":1393,""y"":218,""dx"":-58,""dy"":-63,""t"":4219},{""x"":1394,""y"":235,""dx"":-57,""dy"":-46,""t"":4253},{""x"":1389,""y"":235,""dx"":-62,""dy"":-46,""t"":4288},{""x"":1392,""y"":235,""dx"":-59,""dy"":-46,""t"":4323},{""x"":1373,""y"":227,""dx"":-78,""dy"":-54,""t"":4356},{""x"":1372,""y"":230,""dx"":-79,""dy"":-51,""t"":4390},{""x"":1375,""y"":231,""dx"":-76,""dy"":-50,""t"":4424},{""x"":1390,""y"":212,""dx"":-61,""dy"":-69,""t"":4458},{""x"":1384,""y"":228,""dx"":-67,""dy"":-53,""t"":4492},{""x"":1391,""y"":211,""dx"":-60,""dy"":-70,""t"":4527},{""x"":1393,""y"":215,""dx"":-58,""dy"":-66,""t"":4560},{""x"":1389,""y"":185,""dx"":-62,""dy"":-96,""t"":4594},{""x"":1400,""y"":196,""dx"":-51,""dy"":-85,""t"":4629},{""x"":1388,""y"":206,""dx"":-63,""dy"":-75,""t"":4659},{""x"":1380,""y"":185,""dx"":-71,""dy"":-96,""t"":4695},{""x"":1388,""y"":170,""dx"":-63,""dy"":-111,""t"":4729},{""x"":1390,""y"":165,""dx"":-61,""dy"":-116,""t"":4764},{""x"":1394,""y"":179,""dx"":-57,""dy"":-102,""t"":4800},{""x"":1387,""y"":206,""dx"":-64,""dy"":-75,""t"":4831},{""x"":1395,""y"":202,""dx"":-56,""dy"":-79,""t"":4866},{""x"":1410,""y"":194,""dx"":-41,""dy"":-87,""t"":4900},{""x"":1424,""y"":188,""dx"":-27,""dy"":-93,""t"":4934},{""x"":1418,""y"":223,""dx"":-33,""dy"":-58,""t"":4968},{""x"":1412,""y"":198,""dx"":-39,""dy"":-83,""t"":5002},{""x"":1393,""y"":208,""dx"":-58,""dy"":-73,""t"":5036},{""x"":1380,""y"":191,""dx"":-71,""dy"":-90,""t"":5069},{""x"":1404,""y"":178,""dx"":-47,""dy"":-103,""t"":5104},{""x"":1426,""y"":177,""dx"":-25,""dy"":-104,""t"":5138},{""x"":1432,""y"":186,""dx"":-19,""dy"":-95,""t"":5172},{""x"":1456,""y"":186,""dx"":5,""dy"":-95,""t"":5206},{""x"":1464,""y"":179,""dx"":13,""dy"":-102,""t"":5240},{""x"":1454,""y"":176,""dx"":3,""dy"":-105,""t"":5274},{""x"":1446,""y"":164,""dx"":-5,""dy"":-117,""t"":5308},{""x"":1435,""y"":190,""dx"":-16,""dy"":-91,""t"":5343},{""x"":1416,""y"":177,""dx"":-35,""dy"":-104,""t"":5376},{""x"":1398,""y"":173,""dx"":-53,""dy"":-108,""t"":5410},{""x"":1404,""y"":158,""dx"":-47,""dy"":-123,""t"":5444},{""x"":1411,""y"":151,""dx"":-40,""dy"":-130,""t"":5478},{""x"":1438,""y"":153,""dx"":-13,""dy"":-128,""t"":5512},{""x"":1452,""y"":142,""dx"":1,""dy"":-139,""t"":5546},{""x"":1464,""y"":151,""dx"":13,""dy"":-130,""t"":5580},{""x"":1458,""y"":145,""dx"":7,""dy"":-136,""t"":5613},{""x"":1456,""y"":138,""dx"":5,""dy"":-143,""t"":5647},{""x"":1473,""y"":134,""dx"":22,""dy"":-147,""t"":5683},{""x"":1455,""y"":165,""dx"":4,""dy"":-116,""t"":5717},{""x"":1447,""y"":200,""dx"":-4,""dy"":-81,""t"":5750},{""x"":1430,""y"":225,""dx"":-21,""dy"":-56,""t"":5785},{""x"":1429,""y"":246,""dx"":-22,""dy"":-35,""t"":5816},{""x"":1425,""y"":271,""dx"":-26,""dy"":-10,""t"":5852},{""x"":1412,""y"":256,""dx"":-39,""dy"":-25,""t"":5885},{""x"":1421,""y"":253,""dx"":-30,""dy"":-28,""t"":5920},{""x"":1435,""y"":234,""dx"":-16,""dy"":-47,""t"":5955},{""x"":1433,""y"":233,""dx"":-18,""dy"":-48,""t"":5988}],[{""x"":1003,""y"":712,""dx"":32,""dy"":161,""t"":7008},{""x"":1010,""y"":736,""dx"":39,""dy"":185,""t"":7042},{""x"":1036,""y"":744,""dx"":65,""dy"":193,""t"":7077},{""x"":1048,""y"":752,""dx"":77,""dy"":201,""t"":7110},{""x"":1059,""y"":758,""dx"":88,""dy"":207,""t"":7144},{""x"":1068,""y"":767,""dx"":97,""dy"":216,""t"":7179},{""x"":1073,""y"":767,""dx"":102,""dy"":216,""t"":7212},{""x"":1055,""y"":754,""dx"":84,""dy"":203,""t"":7245},{""x"":1045,""y"":752,""dx"":74,""dy"":201,""t"":7280},{""x"":1029,""y"":739,""dx"":58,""dy"":188,""t"":7314},{""x"":1027,""y"":717,""dx"":56,""dy"":166,""t"":7349},{""x"":1030,""y"":659,""dx"":59,""dy"":108,""t"":7382},{""x"":1018,""y"":664,""dx"":47,""dy"":113,""t"":7416},{""x"":1017,""y"":663,""dx"":46,""dy"":112,""t"":7450},{""x"":1010,""y"":661,""dx"":39,""dy"":110,""t"":7484},{""x"":1000,""y"":660,""dx"":29,""dy"":109,""t"":7519},{""x"":981,""y"":662,""dx"":10,""dy"":111,""t"":7552},{""x"":987,""y"":661,""dx"":16,""dy"":110,""t"":7586},{""x"":979,""y"":671,""dx"":8,""dy"":120,""t"":7621},{""x"":978,""y"":628,""dx"":7,""dy"":77,""t"":7654},{""x"":990,""y"":590,""dx"":19,""dy"":39,""t"":7688},{""x"":1006,""y"":575,""dx"":35,""dy"":24,""t"":7724},{""x"":1025,""y"":622,""dx"":54,""dy"":71,""t"":7756},{""x"":1040,""y"":663,""dx"":69,""dy"":112,""t"":7787},{""x"":1029,""y"":660,""dx"":58,""dy"":109,""t"":7823},{""x"":1019,""y"":680,""dx"":48,""dy"":129,""t"":7858},{""x"":1009,""y"":690,""dx"":38,""dy"":139,""t"":7892},{""x"":1004,""y"":650,""dx"":33,""dy"":99,""t"":7926},{""x"":995,""y"":649,""dx"":24,""dy"":98,""t"":7960},{""x"":998,""y"":614,""dx"":27,""dy"":63,""t"":7995},{""x"":991,""y"":574,""dx"":20,""dy"":23,""t"":8028},{""x"":990,""y"":554,""dx"":19,""dy"":3,""t"":8061},{""x"":983,""y"":610,""dx"":12,""dy"":59,""t"":8095},{""x"":986,""y"":621,""dx"":15,""dy"":70,""t"":8130},{""x"":970,""y"":577,""dx"":-1,""dy"":26,""t"":8165},{""x"":973,""y"":610,""dx"":2,""dy"":59,""t"":8196},{""x"":969,""y"":629,""dx"":-2,""dy"":78,""t"":8231},{""x"":960,""y"":589,""dx"":-11,""dy"":38,""t"":8267},{""x"":972,""y"":620,""dx"":1,""dy"":69,""t"":8300},{""x"":983,""y"":631,""dx"":12,""dy"":80,""t"":8334},{""x"":968,""y"":586,""dx"":-3,""dy"":35,""t"":8368},{""x"":948,""y"":536,""dx"":-23,""dy"":-15,""t"":8402},{""x"":956,""y"":584,""dx"":-15,""dy"":33,""t"":8436},{""x"":952,""y"":558,""dx"":-19,""dy"":7,""t"":8470},{""x"":960,""y"":593,""dx"":-11,""dy"":42,""t"":8504},{""x"":956,""y"":566,""dx"":-15,""dy"":15,""t"":8539},{""x"":949,""y"":537,""dx"":-22,""dy"":-14,""t"":8572},{""x"":961,""y"":578,""dx"":-10,""dy"":27,""t"":8605},{""x"":967,""y"":619,""dx"":-4,""dy"":68,""t"":8640},{""x"":972,""y"":640,""dx"":1,""dy"":89,""t"":8673},{""x"":981,""y"":660,""dx"":10,""dy"":109,""t"":8707},{""x"":961,""y"":614,""dx"":-10,""dy"":63,""t"":8743},{""x"":952,""y"":573,""dx"":-19,""dy"":22,""t"":8776},{""x"":918,""y"":533,""dx"":-53,""dy"":-18,""t"":8810},{""x"":917,""y"":533,""dx"":-54,""dy"":-18,""t"":8844},{""x"":917,""y"":585,""dx"":-54,""dy"":34,""t"":8878},{""x"":894,""y"":556,""dx"":-77,""dy"":5,""t"":8912},{""x"":899,""y"":594,""dx"":-72,""dy"":43,""t"":8946},{""x"":886,""y"":562,""dx"":-85,""dy"":11,""t"":8980},{""x"":871,""y"":540,""dx"":-100,""dy"":-11,""t"":9016}],[{""x"":479,""y"":672,""dx"":-12,""dy"":-149,""t"":10035},{""x"":467,""y"":672,""dx"":-24,""dy"":-149,""t"":10068},{""x"":471,""y"":671,""dx"":-20,""dy"":-150,""t"":10101},{""x"":459,""y"":667,""dx"":-32,""dy"":-154,""t"":10136},{""x"":462,""y"":667,""dx"":-29,""dy"":-154,""t"":10169},{""x"":471,""y"":689,""dx"":-20,""dy"":-132,""t"":10204},{""x"":473,""y"":692,""dx"":-18,""dy"":-129,""t"":10239},{""x"":475,""y"":697,""dx"":-16,""dy"":-124,""t"":10272},{""x"":487,""y"":694,""dx"":-4,""dy"":-127,""t"":10305},{""x"":481,""y"":703,""dx"":-10,""dy"":-118,""t"":10341},{""x"":472,""y"":707,""dx"":-19,""dy"":-114,""t"":10375},{""x"":483,""y"":721,""dx"":-8,""dy"":-100,""t"":10408},{""x"":490,""y"":730,""dx"":-1,""dy"":-91,""t"":10442},{""x"":502,""y"":728,""dx"":11,""dy"":-93,""t"":10475},{""x"":505,""y"":716,""dx"":14,""dy"":-105,""t"":10509},{""x"":500,""y"":712,""dx"":9,""dy"":-109,""t"":10545},{""x"":500,""y"":710,""dx"":9,""dy"":-111,""t"":10578},{""x"":498,""y"":708,""dx"":7,""dy"":-113,""t"":10612},{""x"":494,""y"":712,""dx"":3,""dy"":-109,""t"":10646},{""x"":480,""y"":710,""dx"":-11,""dy"":-111,""t"":10680},{""x"":480,""y"":709,""dx"":-11,""dy"":-112,""t"":10713},{""x"":479,""y"":695,""dx"":-12,""dy"":-126,""t"":10748},{""x"":478,""y"":699,""dx"":-13,""dy"":-122,""t"":10782},{""x"":483,""y"":700,""dx"":-8,""dy"":-121,""t"":10816},{""x"":476,""y"":713,""dx"":-15,""dy"":-108,""t"":10850},{""x"":477,""y"":716,""dx"":-14,""dy"":-105,""t"":10884},{""x"":481,""y"":712,""dx"":-10,""dy"":-109,""t"":10918},{""x"":476,""y"":717,""dx"":-15,""dy"":-104,""t"":10952},{""x"":471,""y"":722,""dx"":-20,""dy"":-99,""t"":10984},{""x"":465,""y"":721,""dx"":-26,""dy"":-100,""t"":11019},{""x"":475,""y"":723,""dx"":-16,""dy"":-98,""t"":11054},{""x"":488,""y"":720,""dx"":-3,""dy"":-101,""t"":11089},{""x"":492,""y"":716,""dx"":1,""dy"":-105,""t"":11123},{""x"":478,""y"":716,""dx"":-13,""dy"":-105,""t"":11156},{""x"":492,""y"":718,""dx"":1,""dy"":-103,""t"":11190},{""x"":496,""y"":726,""dx"":5,""dy"":-95,""t"":11224},{""x"":504,""y"":730,""dx"":13,""dy"":-91,""t"":11259},{""x"":492,""y"":729,""dx"":1,""dy"":-92,""t"":11291},{""x"":496,""y"":732,""dx"":5,""dy"":-89,""t"":11326},{""x"":502,""y"":730,""dx"":11,""dy"":-91,""t"":11360},{""x"":506,""y"":729,""dx"":15,""dy"":-92,""t"":11391},{""x"":511,""y"":742,""dx"":20,""dy"":-79,""t"":11427},{""x"":497,""y"":733,""dx"":6,""dy"":-88,""t"":11502},{""x"":485,""y"":734,""dx"":-6,""dy"":-87,""t"":11530},{""x"":478,""y"":728,""dx"":-13,""dy"":-93,""t"":11564},{""x"":481,""y"":714,""dx"":-10,""dy"":-107,""t"":11598},{""x"":474,""y"":702,""dx"":-17,""dy"":-119,""t"":11631},{""x"":474,""y"":693,""dx"":-17,""dy"":-128,""t"":11666},{""x"":470,""y"":693,""dx"":-21,""dy"":-128,""t"":11700},{""x"":460,""y"":716,""dx"":-31,""dy"":-105,""t"":11733},{""x"":450,""y"":715,""dx"":-41,""dy"":-106,""t"":11769},{""x"":454,""y"":727,""dx"":-37,""dy"":-94,""t"":11802},{""x"":456,""y"":731,""dx"":-35,""dy"":-90,""t"":11836},{""x"":449,""y"":729,""dx"":-42,""dy"":-92,""t"":11870},{""x"":446,""y"":742,""dx"":-45,""dy"":-79,""t"":11903},{""x"":445,""y"":754,""dx"":-46,""dy"":-67,""t"":11938},{""x"":443,""y"":753,""dx"":-48,""dy"":-68,""t"":11972},{""x"":443,""y"":753,""dx"":-48,""dy"":-68,""t"":12006},{""x"":447,""y"":751,""dx"":-44,""dy"":-70,""t"":12040}],[{""x"":1349,""y"":585,""dx"":-102,""dy"":-236,""t"":13060},{""x"":1336,""y"":560,""dx"":-115,""dy"":-261,""t"":13094},{""x"":1322,""y"":579,""dx"":-129,""dy"":-242,""t"":13128},{""x"":1319,""y"":593,""dx"":-132,""dy"":-228,""t"":13162},{""x"":1327,""y"":602,""dx"":-124,""dy"":-219,""t"":13196},{""x"":1308,""y"":602,""dx"":-143,""dy"":-219,""t"":13230},{""x"":1291,""y"":610,""dx"":-160,""dy"":-211,""t"":13264},{""x"":1272,""y"":614,""dx"":-179,""dy"":-207,""t"":13297},{""x"":1267,""y"":625,""dx"":-184,""dy"":-196,""t"":13332},{""x"":1263,""y"":634,""dx"":-188,""dy"":-187,""t"":13364},{""x"":1261,""y"":639,""dx"":-190,""dy"":-182,""t"":13401},{""x"":1256,""y"":624,""dx"":-195,""dy"":-197,""t"":13434},{""x"":1251,""y"":630,""dx"":-200,""dy"":-191,""t"":13467},{""x"":1260,""y"":627,""dx"":-191,""dy"":-194,""t"":13502},{""x"":1252,""y"":618,""dx"":-199,""dy"":-203,""t"":13536},{""x"":1249,""y"":615,""dx"":-202,""dy"":-206,""t"":13570},{""x"":1244,""y"":615,""dx"":-207,""dy"":-206,""t"":13605},{""x"":1245,""y"":605,""dx"":-206,""dy"":-216,""t"":13638},{""x"":1252,""y"":588,""dx"":-199,""dy"":-233,""t"":13674},{""x"":1252,""y"":595,""dx"":-199,""dy"":-226,""t"":13706},{""x"":1261,""y"":576,""dx"":-190,""dy"":-245,""t"":13740},{""x"":1254,""y"":580,""dx"":-197,""dy"":-241,""t"":13773},{""x"":1245,""y"":590,""dx"":-206,""dy"":-231,""t"":13808},{""x"":1248,""y"":599,""dx"":-203,""dy"":-222,""t"":13842},{""x"":1261,""y"":586,""dx"":-190,""dy"":-235,""t"":13876},{""x"":1262,""y"":589,""dx"":-189,""dy"":-232,""t"":13910},{""x"":1272,""y"":612,""dx"":-179,""dy"":-209,""t"":13945},{""x"":1276,""y"":591,""dx"":-175,""dy"":-230,""t"":13979},{""x"":1290,""y"":610,""dx"":-161,""dy"":-211,""t"":14012},{""x"":1304,""y"":613,""dx"":-147,""dy"":-208,""t"":14046},{""x"":1310,""y"":635,""dx"":-141,""dy"":-186,""t"":14080},{""x"":1316,""y"":650,""dx"":-135,""dy"":-171,""t"":14115},{""x"":1319,""y"":654,""dx"":-132,""dy"":-167,""t"":14149},{""x"":1319,""y"":680,""dx"":-132,""dy"":-141,""t"":14183},{""x"":1319,""y"":697,""dx"":-132,""dy"":-124,""t"":14215},{""x"":1316,""y"":702,""dx"":-135,""dy"":-119,""t"":14249},{""x"":1305,""y"":701,""dx"":-146,""dy"":-120,""t"":14284},{""x"":1303,""y"":696,""dx"":-148,""dy"":-125,""t"":14318},{""x"":1302,""y"":710,""dx"":-149,""dy"":-111,""t"":14352},{""x"":1302,""y"":669,""dx"":-149,""dy"":-152,""t"":14386},{""x"":1297,""y"":654,""dx"":-154,""dy"":-167,""t"":14420},{""x"":1289,""y"":659,""dx"":-162,""dy"":-162,""t"":14454},{""x"":1297,""y"":659,""dx"":-154,""dy"":-162,""t"":14488},{""x"":1296,""y"":644,""dx"":-155,""dy"":-177,""t"":14521},{""x"":1288,""y"":636,""dx"":-163,""dy"":-185,""t"":14553},{""x"":1283,""y"":664,""dx"":-168,""dy"":-157,""t"":14591},{""x"":1278,""y"":658,""dx"":-173,""dy"":-163,""t"":14624},{""x"":1275,""y"":665,""dx"":-176,""dy"":-156,""t"":14657},{""x"":1269,""y"":666,""dx"":-182,""dy"":-155,""t"":14692},{""x"":1268,""y"":680,""dx"":-183,""dy"":-141,""t"":14726},{""x"":1268,""y"":685,""dx"":-183,""dy"":-136,""t"":14760},{""x"":1274,""y"":699,""dx"":-177,""dy"":-122,""t"":14794},{""x"":1270,""y"":697,""dx"":-181,""dy"":-124,""t"":14828},{""x"":1261,""y"":669,""dx"":-190,""dy"":-152,""t"":14862},{""x"":1256,""y"":662,""dx"":-195,""dy"":-159,""t"":14897},{""x"":1265,""y"":655,""dx"":-186,""dy"":-166,""t"":14930},{""x"":1273,""y"":650,""dx"":-178,""dy"":-171,""t"":14961},{""x"":1265,""y"":641,""dx"":-186,""dy"":-180,""t"":14998},{""x"":1272,""y"":662,""dx"":-179,""dy"":-159,""t"":15032}]]","[100,100,88.33333333333333,100,10.16949152542373]","[{""x"":-81.31666666666666,""y"":2.7,""r"":27.06708557842979},{""x"":-35.88135593220339,""y"":-84.9322033898305,""r"":35.48241428711738},{""x"":14.5,""y"":83.7,""r"":88.53063503040981},{""x"":-13.05084745762712,""y"":-106.40677966101696,""r"":21.352932261717914},{""x"":-169.57627118644066,""y"":-185.32203389830508,""r"":39.083073596758055}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","","",""
