"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","2372","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","11445","0.0-1.0-0.0","9071","{""name"":""pxh"",""age"":""25""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","31780","0.0-1.0-1.0","20334","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","39317","0.0-2.0","","","","2222","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","41052","0.0-3.0-0.0","1733","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","54073","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","55716","0.0-3.0-2.0","1642","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","74524","0.0-3.0-3.0","","","","","","[[{""x"":309,""y"":237,""dx"":-182,""dy"":-44,""t"":990},{""x"":278,""y"":223,""dx"":-213,""dy"":-58,""t"":1024},{""x"":248,""y"":210,""dx"":-243,""dy"":-71,""t"":1059},{""x"":221,""y"":216,""dx"":-270,""dy"":-65,""t"":1090},{""x"":216,""y"":211,""dx"":-275,""dy"":-70,""t"":1126},{""x"":205,""y"":204,""dx"":-286,""dy"":-77,""t"":1159},{""x"":274,""y"":237,""dx"":-217,""dy"":-44,""t"":1194},{""x"":296,""y"":240,""dx"":-195,""dy"":-41,""t"":1229},{""x"":326,""y"":241,""dx"":-165,""dy"":-40,""t"":1262},{""x"":349,""y"":239,""dx"":-142,""dy"":-42,""t"":1296},{""x"":372,""y"":243,""dx"":-119,""dy"":-38,""t"":1330},{""x"":400,""y"":279,""dx"":-91,""dy"":-2,""t"":1363},{""x"":417,""y"":296,""dx"":-74,""dy"":15,""t"":1398},{""x"":448,""y"":333,""dx"":-43,""dy"":52,""t"":1432},{""x"":435,""y"":317,""dx"":-56,""dy"":36,""t"":1465},{""x"":413,""y"":304,""dx"":-78,""dy"":23,""t"":1501},{""x"":395,""y"":298,""dx"":-96,""dy"":17,""t"":1535},{""x"":405,""y"":320,""dx"":-86,""dy"":39,""t"":1568},{""x"":406,""y"":312,""dx"":-85,""dy"":31,""t"":1601},{""x"":396,""y"":292,""dx"":-95,""dy"":11,""t"":1635},{""x"":380,""y"":272,""dx"":-111,""dy"":-9,""t"":1670},{""x"":390,""y"":264,""dx"":-101,""dy"":-17,""t"":1705},{""x"":395,""y"":268,""dx"":-96,""dy"":-13,""t"":1737},{""x"":398,""y"":264,""dx"":-93,""dy"":-17,""t"":1772},{""x"":408,""y"":267,""dx"":-83,""dy"":-14,""t"":1806},{""x"":416,""y"":279,""dx"":-75,""dy"":-2,""t"":1840},{""x"":449,""y"":293,""dx"":-42,""dy"":12,""t"":1874},{""x"":467,""y"":306,""dx"":-24,""dy"":25,""t"":1908},{""x"":481,""y"":305,""dx"":-10,""dy"":24,""t"":1942},{""x"":532,""y"":331,""dx"":41,""dy"":50,""t"":1976},{""x"":577,""y"":349,""dx"":86,""dy"":68,""t"":2010},{""x"":613,""y"":355,""dx"":122,""dy"":74,""t"":2044},{""x"":591,""y"":347,""dx"":100,""dy"":66,""t"":2079},{""x"":557,""y"":338,""dx"":66,""dy"":57,""t"":2112},{""x"":555,""y"":352,""dx"":64,""dy"":71,""t"":2147},{""x"":611,""y"":358,""dx"":120,""dy"":77,""t"":2181},{""x"":575,""y"":349,""dx"":84,""dy"":68,""t"":2215},{""x"":576,""y"":314,""dx"":85,""dy"":33,""t"":2247},{""x"":576,""y"":285,""dx"":85,""dy"":4,""t"":2280},{""x"":572,""y"":251,""dx"":81,""dy"":-30,""t"":2316},{""x"":559,""y"":267,""dx"":68,""dy"":-14,""t"":2350},{""x"":581,""y"":234,""dx"":90,""dy"":-47,""t"":2407},{""x"":611,""y"":265,""dx"":120,""dy"":-16,""t"":2420},{""x"":607,""y"":252,""dx"":116,""dy"":-29,""t"":2452},{""x"":612,""y"":270,""dx"":121,""dy"":-11,""t"":2486},{""x"":590,""y"":302,""dx"":99,""dy"":21,""t"":2519},{""x"":551,""y"":285,""dx"":60,""dy"":4,""t"":2554},{""x"":547,""y"":309,""dx"":56,""dy"":28,""t"":2588},{""x"":538,""y"":308,""dx"":47,""dy"":27,""t"":2622},{""x"":526,""y"":297,""dx"":35,""dy"":16,""t"":2656},{""x"":502,""y"":312,""dx"":11,""dy"":31,""t"":2688},{""x"":519,""y"":298,""dx"":28,""dy"":17,""t"":2724},{""x"":529,""y"":280,""dx"":38,""dy"":-1,""t"":2758},{""x"":558,""y"":283,""dx"":67,""dy"":2,""t"":2791},{""x"":568,""y"":314,""dx"":77,""dy"":33,""t"":2826},{""x"":573,""y"":306,""dx"":82,""dy"":25,""t"":2859},{""x"":598,""y"":276,""dx"":107,""dy"":-5,""t"":2893},{""x"":584,""y"":278,""dx"":93,""dy"":-3,""t"":2928},{""x"":584,""y"":272,""dx"":93,""dy"":-9,""t"":2962}],[{""x"":716,""y"":584,""dx"":225,""dy"":-237,""t"":4016},{""x"":726,""y"":563,""dx"":235,""dy"":-258,""t"":4050},{""x"":729,""y"":591,""dx"":238,""dy"":-230,""t"":4084},{""x"":724,""y"":569,""dx"":233,""dy"":-252,""t"":4118},{""x"":735,""y"":592,""dx"":244,""dy"":-229,""t"":4151},{""x"":720,""y"":576,""dx"":229,""dy"":-245,""t"":4186},{""x"":707,""y"":562,""dx"":216,""dy"":-259,""t"":4217},{""x"":711,""y"":584,""dx"":220,""dy"":-237,""t"":4254},{""x"":717,""y"":573,""dx"":226,""dy"":-248,""t"":4288},{""x"":713,""y"":554,""dx"":222,""dy"":-267,""t"":4321},{""x"":716,""y"":586,""dx"":225,""dy"":-235,""t"":4356},{""x"":698,""y"":566,""dx"":207,""dy"":-255,""t"":4390},{""x"":681,""y"":592,""dx"":190,""dy"":-229,""t"":4423},{""x"":671,""y"":608,""dx"":180,""dy"":-213,""t"":4458},{""x"":654,""y"":619,""dx"":163,""dy"":-202,""t"":4491},{""x"":636,""y"":620,""dx"":145,""dy"":-201,""t"":4526},{""x"":622,""y"":647,""dx"":131,""dy"":-174,""t"":4559},{""x"":608,""y"":658,""dx"":117,""dy"":-163,""t"":4594},{""x"":597,""y"":667,""dx"":106,""dy"":-154,""t"":4626},{""x"":615,""y"":645,""dx"":124,""dy"":-176,""t"":4661},{""x"":652,""y"":613,""dx"":161,""dy"":-208,""t"":4695},{""x"":706,""y"":639,""dx"":215,""dy"":-182,""t"":4730},{""x"":690,""y"":590,""dx"":199,""dy"":-231,""t"":4763},{""x"":705,""y"":592,""dx"":214,""dy"":-229,""t"":4798},{""x"":713,""y"":580,""dx"":222,""dy"":-241,""t"":4833},{""x"":695,""y"":561,""dx"":204,""dy"":-260,""t"":4866},{""x"":696,""y"":541,""dx"":205,""dy"":-280,""t"":4899},{""x"":685,""y"":569,""dx"":194,""dy"":-252,""t"":4934},{""x"":664,""y"":525,""dx"":173,""dy"":-296,""t"":4968},{""x"":653,""y"":499,""dx"":162,""dy"":-322,""t"":5002},{""x"":638,""y"":487,""dx"":147,""dy"":-334,""t"":5036},{""x"":643,""y"":459,""dx"":152,""dy"":-362,""t"":5069},{""x"":652,""y"":462,""dx"":161,""dy"":-359,""t"":5104},{""x"":660,""y"":461,""dx"":169,""dy"":-360,""t"":5137},{""x"":681,""y"":473,""dx"":190,""dy"":-348,""t"":5171},{""x"":699,""y"":482,""dx"":208,""dy"":-339,""t"":5205},{""x"":713,""y"":496,""dx"":222,""dy"":-325,""t"":5245},{""x"":721,""y"":511,""dx"":230,""dy"":-310,""t"":5274},{""x"":738,""y"":526,""dx"":247,""dy"":-295,""t"":5308},{""x"":762,""y"":549,""dx"":271,""dy"":-272,""t"":5342},{""x"":767,""y"":559,""dx"":276,""dy"":-262,""t"":5376},{""x"":771,""y"":567,""dx"":280,""dy"":-254,""t"":5409},{""x"":771,""y"":574,""dx"":280,""dy"":-247,""t"":5443},{""x"":753,""y"":572,""dx"":262,""dy"":-249,""t"":5479},{""x"":750,""y"":576,""dx"":259,""dy"":-245,""t"":5512},{""x"":730,""y"":569,""dx"":239,""dy"":-252,""t"":5546},{""x"":728,""y"":567,""dx"":237,""dy"":-254,""t"":5580},{""x"":710,""y"":576,""dx"":219,""dy"":-245,""t"":5614},{""x"":722,""y"":585,""dx"":231,""dy"":-236,""t"":5648},{""x"":712,""y"":610,""dx"":221,""dy"":-211,""t"":5681},{""x"":710,""y"":627,""dx"":219,""dy"":-194,""t"":5717},{""x"":703,""y"":631,""dx"":212,""dy"":-190,""t"":5750},{""x"":693,""y"":583,""dx"":202,""dy"":-238,""t"":5783},{""x"":679,""y"":593,""dx"":188,""dy"":-228,""t"":5815},{""x"":684,""y"":600,""dx"":193,""dy"":-221,""t"":5852},{""x"":690,""y"":617,""dx"":199,""dy"":-204,""t"":5886},{""x"":681,""y"":638,""dx"":190,""dy"":-183,""t"":5921},{""x"":672,""y"":654,""dx"":181,""dy"":-167,""t"":5953},{""x"":694,""y"":679,""dx"":203,""dy"":-142,""t"":5987}],[{""x"":753,""y"":786,""dx"":-218,""dy"":235,""t"":7008},{""x"":830,""y"":693,""dx"":-141,""dy"":142,""t"":7042},{""x"":876,""y"":617,""dx"":-95,""dy"":66,""t"":7076},{""x"":927,""y"":534,""dx"":-44,""dy"":-17,""t"":7110},{""x"":980,""y"":513,""dx"":9,""dy"":-38,""t"":7143},{""x"":1006,""y"":467,""dx"":35,""dy"":-84,""t"":7178},{""x"":1041,""y"":441,""dx"":70,""dy"":-110,""t"":7212},{""x"":1066,""y"":445,""dx"":95,""dy"":-106,""t"":7246},{""x"":1081,""y"":429,""dx"":110,""dy"":-122,""t"":7280},{""x"":1116,""y"":434,""dx"":145,""dy"":-117,""t"":7314},{""x"":1116,""y"":412,""dx"":145,""dy"":-139,""t"":7348},{""x"":1125,""y"":428,""dx"":154,""dy"":-123,""t"":7382},{""x"":1138,""y"":440,""dx"":167,""dy"":-111,""t"":7416},{""x"":1133,""y"":448,""dx"":162,""dy"":-103,""t"":7450},{""x"":1098,""y"":457,""dx"":127,""dy"":-94,""t"":7484},{""x"":1063,""y"":466,""dx"":92,""dy"":-85,""t"":7518},{""x"":1043,""y"":452,""dx"":72,""dy"":-99,""t"":7552},{""x"":1027,""y"":467,""dx"":56,""dy"":-84,""t"":7585},{""x"":1011,""y"":468,""dx"":40,""dy"":-83,""t"":7619},{""x"":977,""y"":454,""dx"":6,""dy"":-97,""t"":7654},{""x"":984,""y"":464,""dx"":13,""dy"":-87,""t"":7687},{""x"":977,""y"":474,""dx"":6,""dy"":-77,""t"":7722},{""x"":996,""y"":489,""dx"":25,""dy"":-62,""t"":7755},{""x"":1013,""y"":501,""dx"":42,""dy"":-50,""t"":7787},{""x"":1042,""y"":514,""dx"":71,""dy"":-37,""t"":7824},{""x"":1049,""y"":516,""dx"":78,""dy"":-35,""t"":7858},{""x"":1056,""y"":527,""dx"":85,""dy"":-24,""t"":7892},{""x"":1041,""y"":521,""dx"":70,""dy"":-30,""t"":7926},{""x"":1041,""y"":528,""dx"":70,""dy"":-23,""t"":7959},{""x"":1047,""y"":528,""dx"":76,""dy"":-23,""t"":7994},{""x"":1054,""y"":528,""dx"":83,""dy"":-23,""t"":8029},{""x"":1059,""y"":525,""dx"":88,""dy"":-26,""t"":8061},{""x"":1056,""y"":527,""dx"":85,""dy"":-24,""t"":8096},{""x"":1068,""y"":531,""dx"":97,""dy"":-20,""t"":8130},{""x"":1069,""y"":525,""dx"":98,""dy"":-26,""t"":8164},{""x"":1069,""y"":520,""dx"":98,""dy"":-31,""t"":8195},{""x"":1064,""y"":544,""dx"":93,""dy"":-7,""t"":8231},{""x"":1053,""y"":549,""dx"":82,""dy"":-2,""t"":8267},{""x"":1052,""y"":558,""dx"":81,""dy"":7,""t"":8299},{""x"":1024,""y"":513,""dx"":53,""dy"":-38,""t"":8334},{""x"":1003,""y"":521,""dx"":32,""dy"":-30,""t"":8367},{""x"":986,""y"":497,""dx"":15,""dy"":-54,""t"":8402},{""x"":985,""y"":468,""dx"":14,""dy"":-83,""t"":8435},{""x"":1006,""y"":464,""dx"":35,""dy"":-87,""t"":8469},{""x"":999,""y"":501,""dx"":28,""dy"":-50,""t"":8503},{""x"":991,""y"":477,""dx"":20,""dy"":-74,""t"":8537},{""x"":1001,""y"":470,""dx"":30,""dy"":-81,""t"":8572},{""x"":999,""y"":427,""dx"":28,""dy"":-124,""t"":8605},{""x"":1009,""y"":468,""dx"":38,""dy"":-83,""t"":8640},{""x"":1028,""y"":461,""dx"":57,""dy"":-90,""t"":8675},{""x"":1055,""y"":503,""dx"":84,""dy"":-48,""t"":8709},{""x"":1052,""y"":489,""dx"":81,""dy"":-62,""t"":8742},{""x"":1050,""y"":529,""dx"":79,""dy"":-22,""t"":8775},{""x"":1046,""y"":494,""dx"":75,""dy"":-57,""t"":8810},{""x"":1046,""y"":532,""dx"":75,""dy"":-19,""t"":8844},{""x"":1033,""y"":496,""dx"":62,""dy"":-55,""t"":8877},{""x"":1035,""y"":509,""dx"":64,""dy"":-42,""t"":8912},{""x"":1015,""y"":517,""dx"":44,""dy"":-34,""t"":8946},{""x"":1031,""y"":554,""dx"":60,""dy"":3,""t"":8980}],[{""x"":1536,""y"":341,""dx"":85,""dy"":60,""t"":9999},{""x"":1454,""y"":352,""dx"":3,""dy"":71,""t"":10034},{""x"":1397,""y"":355,""dx"":-54,""dy"":74,""t"":10068},{""x"":1389,""y"":347,""dx"":-62,""dy"":66,""t"":10103},{""x"":1376,""y"":343,""dx"":-75,""dy"":62,""t"":10136},{""x"":1381,""y"":333,""dx"":-70,""dy"":52,""t"":10170},{""x"":1400,""y"":330,""dx"":-51,""dy"":49,""t"":10204},{""x"":1422,""y"":340,""dx"":-29,""dy"":59,""t"":10238},{""x"":1425,""y"":339,""dx"":-26,""dy"":58,""t"":10273},{""x"":1420,""y"":338,""dx"":-31,""dy"":57,""t"":10306},{""x"":1404,""y"":340,""dx"":-47,""dy"":59,""t"":10339},{""x"":1407,""y"":341,""dx"":-44,""dy"":60,""t"":10373},{""x"":1403,""y"":341,""dx"":-48,""dy"":60,""t"":10408},{""x"":1374,""y"":350,""dx"":-77,""dy"":69,""t"":10441},{""x"":1414,""y"":334,""dx"":-37,""dy"":53,""t"":10475},{""x"":1356,""y"":343,""dx"":-95,""dy"":62,""t"":10509},{""x"":1379,""y"":354,""dx"":-72,""dy"":73,""t"":10544},{""x"":1424,""y"":361,""dx"":-27,""dy"":80,""t"":10577},{""x"":1424,""y"":371,""dx"":-27,""dy"":90,""t"":10611},{""x"":1441,""y"":369,""dx"":-10,""dy"":88,""t"":10647},{""x"":1477,""y"":385,""dx"":26,""dy"":104,""t"":10680},{""x"":1478,""y"":373,""dx"":27,""dy"":92,""t"":10714},{""x"":1503,""y"":381,""dx"":52,""dy"":100,""t"":10748},{""x"":1522,""y"":388,""dx"":71,""dy"":107,""t"":10782},{""x"":1501,""y"":387,""dx"":50,""dy"":106,""t"":10817},{""x"":1518,""y"":354,""dx"":67,""dy"":73,""t"":10850},{""x"":1549,""y"":344,""dx"":98,""dy"":63,""t"":10884},{""x"":1559,""y"":342,""dx"":108,""dy"":61,""t"":10919},{""x"":1568,""y"":310,""dx"":117,""dy"":29,""t"":10951},{""x"":1563,""y"":290,""dx"":112,""dy"":9,""t"":10983},{""x"":1572,""y"":271,""dx"":121,""dy"":-10,""t"":11019},{""x"":1552,""y"":233,""dx"":101,""dy"":-48,""t"":11054},{""x"":1538,""y"":243,""dx"":87,""dy"":-38,""t"":11088},{""x"":1533,""y"":225,""dx"":82,""dy"":-56,""t"":11122},{""x"":1513,""y"":240,""dx"":62,""dy"":-41,""t"":11156},{""x"":1519,""y"":245,""dx"":68,""dy"":-36,""t"":11190},{""x"":1516,""y"":235,""dx"":65,""dy"":-46,""t"":11223},{""x"":1502,""y"":248,""dx"":51,""dy"":-33,""t"":11257},{""x"":1482,""y"":235,""dx"":31,""dy"":-46,""t"":11292},{""x"":1494,""y"":244,""dx"":43,""dy"":-37,""t"":11326},{""x"":1460,""y"":244,""dx"":9,""dy"":-37,""t"":11357},{""x"":1443,""y"":241,""dx"":-8,""dy"":-40,""t"":11422},{""x"":1430,""y"":239,""dx"":-21,""dy"":-42,""t"":11435},{""x"":1419,""y"":238,""dx"":-32,""dy"":-43,""t"":11460},{""x"":1412,""y"":244,""dx"":-39,""dy"":-37,""t"":11495},{""x"":1397,""y"":243,""dx"":-54,""dy"":-38,""t"":11531},{""x"":1400,""y"":243,""dx"":-51,""dy"":-38,""t"":11563},{""x"":1390,""y"":249,""dx"":-61,""dy"":-32,""t"":11597},{""x"":1395,""y"":258,""dx"":-56,""dy"":-23,""t"":11632},{""x"":1411,""y"":258,""dx"":-40,""dy"":-23,""t"":11666},{""x"":1427,""y"":267,""dx"":-24,""dy"":-14,""t"":11700},{""x"":1449,""y"":262,""dx"":-2,""dy"":-19,""t"":11734},{""x"":1469,""y"":257,""dx"":18,""dy"":-24,""t"":11765},{""x"":1490,""y"":265,""dx"":39,""dy"":-16,""t"":11802},{""x"":1497,""y"":270,""dx"":46,""dy"":-11,""t"":11836},{""x"":1509,""y"":271,""dx"":58,""dy"":-10,""t"":11869},{""x"":1491,""y"":278,""dx"":40,""dy"":-3,""t"":11905},{""x"":1510,""y"":274,""dx"":59,""dy"":-7,""t"":11937},{""x"":1516,""y"":261,""dx"":65,""dy"":-20,""t"":11972},{""x"":1501,""y"":245,""dx"":50,""dy"":-36,""t"":12006}],[{""x"":1411,""y"":507,""dx"":-40,""dy"":-314,""t"":13026},{""x"":1416,""y"":492,""dx"":-35,""dy"":-329,""t"":13059},{""x"":1399,""y"":516,""dx"":-52,""dy"":-305,""t"":13095},{""x"":1377,""y"":537,""dx"":-74,""dy"":-284,""t"":13128},{""x"":1356,""y"":529,""dx"":-95,""dy"":-292,""t"":13162},{""x"":1348,""y"":550,""dx"":-103,""dy"":-271,""t"":13196},{""x"":1325,""y"":559,""dx"":-126,""dy"":-262,""t"":13229},{""x"":1302,""y"":555,""dx"":-149,""dy"":-266,""t"":13264},{""x"":1317,""y"":560,""dx"":-134,""dy"":-261,""t"":13298},{""x"":1310,""y"":549,""dx"":-141,""dy"":-272,""t"":13333},{""x"":1305,""y"":539,""dx"":-146,""dy"":-282,""t"":13363},{""x"":1354,""y"":558,""dx"":-97,""dy"":-263,""t"":13399},{""x"":1401,""y"":595,""dx"":-50,""dy"":-226,""t"":13434},{""x"":1430,""y"":634,""dx"":-21,""dy"":-187,""t"":13468},{""x"":1463,""y"":658,""dx"":12,""dy"":-163,""t"":13502},{""x"":1502,""y"":615,""dx"":51,""dy"":-206,""t"":13536},{""x"":1526,""y"":577,""dx"":75,""dy"":-244,""t"":13569},{""x"":1503,""y"":623,""dx"":52,""dy"":-198,""t"":13604},{""x"":1507,""y"":634,""dx"":56,""dy"":-187,""t"":13639},{""x"":1488,""y"":641,""dx"":37,""dy"":-180,""t"":13671},{""x"":1489,""y"":621,""dx"":38,""dy"":-200,""t"":13705},{""x"":1458,""y"":619,""dx"":7,""dy"":-202,""t"":13739},{""x"":1438,""y"":601,""dx"":-13,""dy"":-220,""t"":13774},{""x"":1410,""y"":608,""dx"":-41,""dy"":-213,""t"":13808},{""x"":1387,""y"":607,""dx"":-64,""dy"":-214,""t"":13843},{""x"":1373,""y"":616,""dx"":-78,""dy"":-205,""t"":13876},{""x"":1359,""y"":616,""dx"":-92,""dy"":-205,""t"":13910},{""x"":1360,""y"":606,""dx"":-91,""dy"":-215,""t"":13944},{""x"":1349,""y"":592,""dx"":-102,""dy"":-229,""t"":13978},{""x"":1348,""y"":597,""dx"":-103,""dy"":-224,""t"":14012},{""x"":1339,""y"":598,""dx"":-112,""dy"":-223,""t"":14046},{""x"":1327,""y"":595,""dx"":-124,""dy"":-226,""t"":14079},{""x"":1341,""y"":581,""dx"":-110,""dy"":-240,""t"":14114},{""x"":1361,""y"":588,""dx"":-90,""dy"":-233,""t"":14149},{""x"":1355,""y"":556,""dx"":-96,""dy"":-265,""t"":14182},{""x"":1356,""y"":534,""dx"":-95,""dy"":-287,""t"":14216},{""x"":1376,""y"":531,""dx"":-75,""dy"":-290,""t"":14250},{""x"":1364,""y"":522,""dx"":-87,""dy"":-299,""t"":14284},{""x"":1364,""y"":522,""dx"":-87,""dy"":-299,""t"":14318},{""x"":1373,""y"":564,""dx"":-78,""dy"":-257,""t"":14351},{""x"":1378,""y"":592,""dx"":-73,""dy"":-229,""t"":14386},{""x"":1369,""y"":614,""dx"":-82,""dy"":-207,""t"":14419},{""x"":1367,""y"":618,""dx"":-84,""dy"":-203,""t"":14455},{""x"":1359,""y"":653,""dx"":-92,""dy"":-168,""t"":14487},{""x"":1360,""y"":670,""dx"":-91,""dy"":-151,""t"":14522},{""x"":1362,""y"":682,""dx"":-89,""dy"":-139,""t"":14555},{""x"":1393,""y"":671,""dx"":-58,""dy"":-150,""t"":14590},{""x"":1415,""y"":670,""dx"":-36,""dy"":-151,""t"":14624},{""x"":1450,""y"":655,""dx"":-1,""dy"":-166,""t"":14658},{""x"":1490,""y"":647,""dx"":39,""dy"":-174,""t"":14692},{""x"":1484,""y"":656,""dx"":33,""dy"":-165,""t"":14726},{""x"":1466,""y"":659,""dx"":15,""dy"":-162,""t"":14759},{""x"":1457,""y"":657,""dx"":6,""dy"":-164,""t"":14794},{""x"":1457,""y"":664,""dx"":6,""dy"":-157,""t"":14828},{""x"":1444,""y"":669,""dx"":-7,""dy"":-152,""t"":14862},{""x"":1437,""y"":672,""dx"":-14,""dy"":-149,""t"":14896},{""x"":1431,""y"":675,""dx"":-20,""dy"":-146,""t"":14928},{""x"":1451,""y"":680,""dx"":0,""dy"":-141,""t"":14964},{""x"":1459,""y"":672,""dx"":8,""dy"":-149,""t"":14998}]]","[89.83050847457628,1.694915254237288,93.22033898305084,100,33.89830508474576]","[{""x"":-22.10169491525424,""y"":3.864406779661017,""r"":103.29583112293155},{""x"":205.3050847457627,""y"":-245.61016949152543,""r"":53.39625734791459},{""x"":55.96610169491525,""y"":-49.13559322033898,""r"":43.2815286358646},{""x"":10.683333333333334,""y"":19.033333333333335,""r"":112.53740877146632},{""x"":-51.067796610169495,""y"":-217.98305084745763,""r"":78.31144775673489}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.41","validate","","","","","","","","","","","","","","",""
"","html-button-response","8","75532","0.0-3.0-4.0-0.0-0.0","1007","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","","","","","",""
"","webgazer-calibrate","9","94350","0.0-3.0-4.0-0.0-1.0","","","","","","","","","","","","recalibration","","","","","","","","","","","","","",""
