"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","4695340","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","4700332","0.0-1.0-0.0","4989","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","4702060","0.0-1.0-1.0","1727","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","4707131","0.0-2.0","","","","2232","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","4708540","0.0-3.0-0.0","1406","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","4719184","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","4719995","0.0-3.0-2.0","810","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","4737196","0.0-3.0-3.0","","","","","","[[{""x"":474,""y"":453,""dx"":-17,""dy"":172,""t"":991},{""x"":480,""y"":472,""dx"":-11,""dy"":191,""t"":1023},{""x"":479,""y"":473,""dx"":-12,""dy"":192,""t"":1057},{""x"":493,""y"":500,""dx"":2,""dy"":219,""t"":1091},{""x"":506,""y"":507,""dx"":15,""dy"":226,""t"":1125},{""x"":524,""y"":503,""dx"":33,""dy"":222,""t"":1160},{""x"":540,""y"":500,""dx"":49,""dy"":219,""t"":1192},{""x"":537,""y"":513,""dx"":46,""dy"":232,""t"":1228},{""x"":533,""y"":510,""dx"":42,""dy"":229,""t"":1262},{""x"":528,""y"":499,""dx"":37,""dy"":218,""t"":1296},{""x"":531,""y"":505,""dx"":40,""dy"":224,""t"":1329},{""x"":530,""y"":459,""dx"":39,""dy"":178,""t"":1363},{""x"":524,""y"":456,""dx"":33,""dy"":175,""t"":1398},{""x"":517,""y"":474,""dx"":26,""dy"":193,""t"":1432},{""x"":517,""y"":467,""dx"":26,""dy"":186,""t"":1466},{""x"":528,""y"":498,""dx"":37,""dy"":217,""t"":1499},{""x"":526,""y"":471,""dx"":35,""dy"":190,""t"":1534},{""x"":529,""y"":496,""dx"":38,""dy"":215,""t"":1567},{""x"":532,""y"":519,""dx"":41,""dy"":238,""t"":1600},{""x"":530,""y"":530,""dx"":39,""dy"":249,""t"":1637},{""x"":530,""y"":531,""dx"":39,""dy"":250,""t"":1669},{""x"":522,""y"":532,""dx"":31,""dy"":251,""t"":1704},{""x"":517,""y"":530,""dx"":26,""dy"":249,""t"":1738},{""x"":512,""y"":491,""dx"":21,""dy"":210,""t"":1771},{""x"":516,""y"":506,""dx"":25,""dy"":225,""t"":1807},{""x"":538,""y"":527,""dx"":47,""dy"":246,""t"":1839},{""x"":554,""y"":538,""dx"":63,""dy"":257,""t"":1873},{""x"":559,""y"":554,""dx"":68,""dy"":273,""t"":1908},{""x"":545,""y"":524,""dx"":54,""dy"":243,""t"":1943},{""x"":555,""y"":536,""dx"":64,""dy"":255,""t"":1976},{""x"":569,""y"":535,""dx"":78,""dy"":254,""t"":2010},{""x"":590,""y"":547,""dx"":99,""dy"":266,""t"":2044},{""x"":602,""y"":544,""dx"":111,""dy"":263,""t"":2078},{""x"":599,""y"":551,""dx"":108,""dy"":270,""t"":2113},{""x"":607,""y"":557,""dx"":116,""dy"":276,""t"":2146},{""x"":609,""y"":567,""dx"":118,""dy"":286,""t"":2180},{""x"":609,""y"":539,""dx"":118,""dy"":258,""t"":2214},{""x"":620,""y"":513,""dx"":129,""dy"":232,""t"":2248},{""x"":612,""y"":485,""dx"":121,""dy"":204,""t"":2281},{""x"":616,""y"":468,""dx"":125,""dy"":187,""t"":2316},{""x"":597,""y"":472,""dx"":106,""dy"":191,""t"":2350},{""x"":607,""y"":497,""dx"":116,""dy"":216,""t"":2384},{""x"":588,""y"":522,""dx"":97,""dy"":241,""t"":2418},{""x"":589,""y"":532,""dx"":98,""dy"":251,""t"":2452},{""x"":587,""y"":539,""dx"":96,""dy"":258,""t"":2486},{""x"":600,""y"":514,""dx"":109,""dy"":233,""t"":2520},{""x"":613,""y"":504,""dx"":122,""dy"":223,""t"":2553},{""x"":619,""y"":533,""dx"":128,""dy"":252,""t"":2588},{""x"":607,""y"":519,""dx"":116,""dy"":238,""t"":2622},{""x"":590,""y"":492,""dx"":99,""dy"":211,""t"":2656},{""x"":592,""y"":502,""dx"":101,""dy"":221,""t"":2689},{""x"":596,""y"":509,""dx"":105,""dy"":228,""t"":2725},{""x"":599,""y"":490,""dx"":108,""dy"":209,""t"":2758},{""x"":601,""y"":474,""dx"":110,""dy"":193,""t"":2790},{""x"":603,""y"":466,""dx"":112,""dy"":185,""t"":2826},{""x"":615,""y"":485,""dx"":124,""dy"":204,""t"":2861},{""x"":605,""y"":530,""dx"":114,""dy"":249,""t"":2894},{""x"":597,""y"":529,""dx"":106,""dy"":248,""t"":2929},{""x"":578,""y"":509,""dx"":87,""dy"":228,""t"":2962}],[{""x"":548,""y"":728,""dx"":57,""dy"":-93,""t"":4015},{""x"":549,""y"":727,""dx"":58,""dy"":-94,""t"":4050},{""x"":567,""y"":724,""dx"":76,""dy"":-97,""t"":4083},{""x"":570,""y"":716,""dx"":79,""dy"":-105,""t"":4119},{""x"":569,""y"":719,""dx"":78,""dy"":-102,""t"":4152},{""x"":591,""y"":734,""dx"":100,""dy"":-87,""t"":4186},{""x"":606,""y"":739,""dx"":115,""dy"":-82,""t"":4220},{""x"":597,""y"":767,""dx"":106,""dy"":-54,""t"":4254},{""x"":621,""y"":775,""dx"":130,""dy"":-46,""t"":4288},{""x"":616,""y"":770,""dx"":125,""dy"":-51,""t"":4322},{""x"":611,""y"":765,""dx"":120,""dy"":-56,""t"":4353},{""x"":603,""y"":738,""dx"":112,""dy"":-83,""t"":4389},{""x"":606,""y"":739,""dx"":115,""dy"":-82,""t"":4425},{""x"":588,""y"":721,""dx"":97,""dy"":-100,""t"":4458},{""x"":596,""y"":719,""dx"":105,""dy"":-102,""t"":4493},{""x"":589,""y"":732,""dx"":98,""dy"":-89,""t"":4526},{""x"":595,""y"":746,""dx"":104,""dy"":-75,""t"":4560},{""x"":615,""y"":748,""dx"":124,""dy"":-73,""t"":4594},{""x"":619,""y"":763,""dx"":128,""dy"":-58,""t"":4627},{""x"":633,""y"":774,""dx"":142,""dy"":-47,""t"":4662},{""x"":639,""y"":766,""dx"":148,""dy"":-55,""t"":4696},{""x"":628,""y"":772,""dx"":137,""dy"":-49,""t"":4729},{""x"":619,""y"":776,""dx"":128,""dy"":-45,""t"":4762},{""x"":629,""y"":763,""dx"":138,""dy"":-58,""t"":4797},{""x"":614,""y"":766,""dx"":123,""dy"":-55,""t"":4832},{""x"":609,""y"":773,""dx"":118,""dy"":-48,""t"":4865},{""x"":620,""y"":785,""dx"":129,""dy"":-36,""t"":4901},{""x"":617,""y"":794,""dx"":126,""dy"":-27,""t"":4934},{""x"":615,""y"":802,""dx"":124,""dy"":-19,""t"":4967},{""x"":619,""y"":805,""dx"":128,""dy"":-16,""t"":5003},{""x"":623,""y"":797,""dx"":132,""dy"":-24,""t"":5037},{""x"":623,""y"":791,""dx"":132,""dy"":-30,""t"":5069},{""x"":612,""y"":766,""dx"":121,""dy"":-55,""t"":5103},{""x"":596,""y"":754,""dx"":105,""dy"":-67,""t"":5138},{""x"":594,""y"":734,""dx"":103,""dy"":-87,""t"":5172},{""x"":609,""y"":737,""dx"":118,""dy"":-84,""t"":5206},{""x"":606,""y"":730,""dx"":115,""dy"":-91,""t"":5240},{""x"":633,""y"":756,""dx"":142,""dy"":-65,""t"":5275},{""x"":618,""y"":752,""dx"":127,""dy"":-69,""t"":5309},{""x"":611,""y"":749,""dx"":120,""dy"":-72,""t"":5341},{""x"":590,""y"":756,""dx"":99,""dy"":-65,""t"":5375},{""x"":586,""y"":779,""dx"":95,""dy"":-42,""t"":5410},{""x"":587,""y"":789,""dx"":96,""dy"":-32,""t"":5444},{""x"":597,""y"":790,""dx"":106,""dy"":-31,""t"":5478},{""x"":589,""y"":795,""dx"":98,""dy"":-26,""t"":5511},{""x"":583,""y"":795,""dx"":92,""dy"":-26,""t"":5546},{""x"":594,""y"":793,""dx"":103,""dy"":-28,""t"":5581},{""x"":593,""y"":784,""dx"":102,""dy"":-37,""t"":5614},{""x"":594,""y"":776,""dx"":103,""dy"":-45,""t"":5647},{""x"":582,""y"":762,""dx"":91,""dy"":-59,""t"":5681},{""x"":571,""y"":763,""dx"":80,""dy"":-58,""t"":5716},{""x"":568,""y"":777,""dx"":77,""dy"":-44,""t"":5750},{""x"":567,""y"":774,""dx"":76,""dy"":-47,""t"":5783},{""x"":553,""y"":762,""dx"":62,""dy"":-59,""t"":5817},{""x"":571,""y"":762,""dx"":80,""dy"":-59,""t"":5851},{""x"":579,""y"":760,""dx"":88,""dy"":-61,""t"":5885},{""x"":572,""y"":760,""dx"":81,""dy"":-61,""t"":5919},{""x"":572,""y"":772,""dx"":81,""dy"":-49,""t"":5954},{""x"":563,""y"":742,""dx"":72,""dy"":-79,""t"":5988}],[{""x"":957,""y"":643,""dx"":-14,""dy"":92,""t"":7008},{""x"":935,""y"":655,""dx"":-36,""dy"":104,""t"":7042},{""x"":953,""y"":658,""dx"":-18,""dy"":107,""t"":7076},{""x"":964,""y"":651,""dx"":-7,""dy"":100,""t"":7109},{""x"":941,""y"":650,""dx"":-30,""dy"":99,""t"":7144},{""x"":961,""y"":648,""dx"":-10,""dy"":97,""t"":7178},{""x"":992,""y"":617,""dx"":21,""dy"":66,""t"":7212},{""x"":1004,""y"":635,""dx"":33,""dy"":84,""t"":7246},{""x"":1012,""y"":622,""dx"":41,""dy"":71,""t"":7281},{""x"":1038,""y"":604,""dx"":67,""dy"":53,""t"":7313},{""x"":1029,""y"":604,""dx"":58,""dy"":53,""t"":7347},{""x"":1025,""y"":607,""dx"":54,""dy"":56,""t"":7382},{""x"":1021,""y"":613,""dx"":50,""dy"":62,""t"":7415},{""x"":1029,""y"":619,""dx"":58,""dy"":68,""t"":7450},{""x"":1037,""y"":610,""dx"":66,""dy"":59,""t"":7484},{""x"":1028,""y"":600,""dx"":57,""dy"":49,""t"":7519},{""x"":1021,""y"":599,""dx"":50,""dy"":48,""t"":7551},{""x"":1004,""y"":626,""dx"":33,""dy"":75,""t"":7585},{""x"":1019,""y"":617,""dx"":48,""dy"":66,""t"":7620},{""x"":1018,""y"":615,""dx"":47,""dy"":64,""t"":7655},{""x"":1037,""y"":622,""dx"":66,""dy"":71,""t"":7688},{""x"":1000,""y"":640,""dx"":29,""dy"":89,""t"":7722},{""x"":984,""y"":630,""dx"":13,""dy"":79,""t"":7756},{""x"":980,""y"":636,""dx"":9,""dy"":85,""t"":7791},{""x"":994,""y"":647,""dx"":23,""dy"":96,""t"":7824},{""x"":1017,""y"":661,""dx"":46,""dy"":110,""t"":7857},{""x"":1005,""y"":651,""dx"":34,""dy"":100,""t"":7892},{""x"":995,""y"":641,""dx"":24,""dy"":90,""t"":7923},{""x"":994,""y"":637,""dx"":23,""dy"":86,""t"":7960},{""x"":993,""y"":625,""dx"":22,""dy"":74,""t"":7994},{""x"":1024,""y"":614,""dx"":53,""dy"":63,""t"":8028},{""x"":1021,""y"":600,""dx"":50,""dy"":49,""t"":8061},{""x"":1059,""y"":593,""dx"":88,""dy"":42,""t"":8096},{""x"":1020,""y"":584,""dx"":49,""dy"":33,""t"":8130},{""x"":1032,""y"":596,""dx"":61,""dy"":45,""t"":8164},{""x"":1021,""y"":606,""dx"":50,""dy"":55,""t"":8197},{""x"":1026,""y"":598,""dx"":55,""dy"":47,""t"":8232},{""x"":1033,""y"":606,""dx"":62,""dy"":55,""t"":8266},{""x"":1006,""y"":618,""dx"":35,""dy"":67,""t"":8299},{""x"":983,""y"":628,""dx"":12,""dy"":77,""t"":8332},{""x"":981,""y"":624,""dx"":10,""dy"":73,""t"":8368},{""x"":977,""y"":619,""dx"":6,""dy"":68,""t"":8401},{""x"":951,""y"":630,""dx"":-20,""dy"":79,""t"":8436},{""x"":940,""y"":626,""dx"":-31,""dy"":75,""t"":8471},{""x"":935,""y"":640,""dx"":-36,""dy"":89,""t"":8504},{""x"":970,""y"":638,""dx"":-1,""dy"":87,""t"":8538},{""x"":960,""y"":644,""dx"":-11,""dy"":93,""t"":8572},{""x"":953,""y"":665,""dx"":-18,""dy"":114,""t"":8606},{""x"":954,""y"":643,""dx"":-17,""dy"":92,""t"":8639},{""x"":937,""y"":617,""dx"":-34,""dy"":66,""t"":8674},{""x"":932,""y"":620,""dx"":-39,""dy"":69,""t"":8708},{""x"":952,""y"":627,""dx"":-19,""dy"":76,""t"":8742},{""x"":996,""y"":623,""dx"":25,""dy"":72,""t"":8776},{""x"":986,""y"":617,""dx"":15,""dy"":66,""t"":8810},{""x"":980,""y"":593,""dx"":9,""dy"":42,""t"":8873},{""x"":983,""y"":579,""dx"":12,""dy"":28,""t"":8880},{""x"":993,""y"":605,""dx"":22,""dy"":54,""t"":8913},{""x"":997,""y"":600,""dx"":26,""dy"":49,""t"":8946},{""x"":997,""y"":603,""dx"":26,""dy"":52,""t"":8980}],[{""x"":1537,""y"":257,""dx"":86,""dy"":-24,""t"":10033},{""x"":1517,""y"":249,""dx"":66,""dy"":-32,""t"":10069},{""x"":1521,""y"":254,""dx"":70,""dy"":-27,""t"":10102},{""x"":1526,""y"":250,""dx"":75,""dy"":-31,""t"":10136},{""x"":1520,""y"":243,""dx"":69,""dy"":-38,""t"":10169},{""x"":1499,""y"":257,""dx"":48,""dy"":-24,""t"":10204},{""x"":1496,""y"":276,""dx"":45,""dy"":-5,""t"":10238},{""x"":1499,""y"":274,""dx"":48,""dy"":-7,""t"":10273},{""x"":1503,""y"":271,""dx"":52,""dy"":-10,""t"":10303},{""x"":1494,""y"":296,""dx"":43,""dy"":15,""t"":10341},{""x"":1494,""y"":295,""dx"":43,""dy"":14,""t"":10374},{""x"":1488,""y"":324,""dx"":37,""dy"":43,""t"":10409},{""x"":1472,""y"":342,""dx"":21,""dy"":61,""t"":10441},{""x"":1472,""y"":365,""dx"":21,""dy"":84,""t"":10475},{""x"":1468,""y"":380,""dx"":17,""dy"":99,""t"":10510},{""x"":1479,""y"":374,""dx"":28,""dy"":93,""t"":10544},{""x"":1461,""y"":360,""dx"":10,""dy"":79,""t"":10578},{""x"":1450,""y"":363,""dx"":-1,""dy"":82,""t"":10611},{""x"":1446,""y"":365,""dx"":-5,""dy"":84,""t"":10646},{""x"":1478,""y"":356,""dx"":27,""dy"":75,""t"":10680},{""x"":1506,""y"":348,""dx"":55,""dy"":67,""t"":10714},{""x"":1496,""y"":376,""dx"":45,""dy"":95,""t"":10748},{""x"":1489,""y"":357,""dx"":38,""dy"":76,""t"":10782},{""x"":1507,""y"":345,""dx"":56,""dy"":64,""t"":10816},{""x"":1513,""y"":333,""dx"":62,""dy"":52,""t"":10851},{""x"":1515,""y"":290,""dx"":64,""dy"":9,""t"":10884},{""x"":1523,""y"":265,""dx"":72,""dy"":-16,""t"":10918},{""x"":1506,""y"":276,""dx"":55,""dy"":-5,""t"":10951},{""x"":1511,""y"":269,""dx"":60,""dy"":-12,""t"":10986},{""x"":1517,""y"":264,""dx"":66,""dy"":-17,""t"":11020},{""x"":1532,""y"":265,""dx"":81,""dy"":-16,""t"":11053},{""x"":1536,""y"":283,""dx"":85,""dy"":2,""t"":11087},{""x"":1530,""y"":284,""dx"":79,""dy"":3,""t"":11122},{""x"":1532,""y"":294,""dx"":81,""dy"":13,""t"":11156},{""x"":1525,""y"":254,""dx"":74,""dy"":-27,""t"":11190},{""x"":1519,""y"":272,""dx"":68,""dy"":-9,""t"":11223},{""x"":1508,""y"":284,""dx"":57,""dy"":3,""t"":11257},{""x"":1510,""y"":324,""dx"":59,""dy"":43,""t"":11292},{""x"":1520,""y"":325,""dx"":69,""dy"":44,""t"":11325},{""x"":1501,""y"":297,""dx"":50,""dy"":16,""t"":11359},{""x"":1513,""y"":284,""dx"":62,""dy"":3,""t"":11393},{""x"":1504,""y"":299,""dx"":53,""dy"":18,""t"":11427},{""x"":1479,""y"":266,""dx"":28,""dy"":-15,""t"":11462},{""x"":1485,""y"":259,""dx"":34,""dy"":-22,""t"":11494},{""x"":1503,""y"":261,""dx"":52,""dy"":-20,""t"":11529},{""x"":1514,""y"":289,""dx"":63,""dy"":8,""t"":11564},{""x"":1503,""y"":305,""dx"":52,""dy"":24,""t"":11597},{""x"":1518,""y"":318,""dx"":67,""dy"":37,""t"":11631},{""x"":1529,""y"":296,""dx"":78,""dy"":15,""t"":11666},{""x"":1506,""y"":268,""dx"":55,""dy"":-13,""t"":11701},{""x"":1525,""y"":293,""dx"":74,""dy"":12,""t"":11734},{""x"":1517,""y"":296,""dx"":66,""dy"":15,""t"":11767},{""x"":1518,""y"":283,""dx"":67,""dy"":2,""t"":11803},{""x"":1508,""y"":271,""dx"":57,""dy"":-10,""t"":11835},{""x"":1514,""y"":253,""dx"":63,""dy"":-28,""t"":11869},{""x"":1519,""y"":238,""dx"":68,""dy"":-43,""t"":11903},{""x"":1528,""y"":259,""dx"":77,""dy"":-22,""t"":11937},{""x"":1512,""y"":239,""dx"":61,""dy"":-42,""t"":11972},{""x"":1505,""y"":286,""dx"":54,""dy"":5,""t"":12005}],[{""x"":1379,""y"":730,""dx"":-72,""dy"":-91,""t"":13026},{""x"":1388,""y"":719,""dx"":-63,""dy"":-102,""t"":13059},{""x"":1397,""y"":709,""dx"":-54,""dy"":-112,""t"":13092},{""x"":1397,""y"":727,""dx"":-54,""dy"":-94,""t"":13128},{""x"":1404,""y"":713,""dx"":-47,""dy"":-108,""t"":13161},{""x"":1402,""y"":713,""dx"":-49,""dy"":-108,""t"":13195},{""x"":1410,""y"":692,""dx"":-41,""dy"":-129,""t"":13229},{""x"":1410,""y"":704,""dx"":-41,""dy"":-117,""t"":13264},{""x"":1412,""y"":704,""dx"":-39,""dy"":-117,""t"":13297},{""x"":1407,""y"":721,""dx"":-44,""dy"":-100,""t"":13332},{""x"":1434,""y"":689,""dx"":-17,""dy"":-132,""t"":13366},{""x"":1413,""y"":693,""dx"":-38,""dy"":-128,""t"":13401},{""x"":1414,""y"":686,""dx"":-37,""dy"":-135,""t"":13433},{""x"":1412,""y"":686,""dx"":-39,""dy"":-135,""t"":13468},{""x"":1410,""y"":687,""dx"":-41,""dy"":-134,""t"":13500},{""x"":1412,""y"":683,""dx"":-39,""dy"":-138,""t"":13536},{""x"":1389,""y"":666,""dx"":-62,""dy"":-155,""t"":13569},{""x"":1378,""y"":660,""dx"":-73,""dy"":-161,""t"":13603},{""x"":1373,""y"":652,""dx"":-78,""dy"":-169,""t"":13638},{""x"":1366,""y"":668,""dx"":-85,""dy"":-153,""t"":13671},{""x"":1359,""y"":680,""dx"":-92,""dy"":-141,""t"":13706},{""x"":1357,""y"":705,""dx"":-94,""dy"":-116,""t"":13739},{""x"":1351,""y"":726,""dx"":-100,""dy"":-95,""t"":13774},{""x"":1367,""y"":706,""dx"":-84,""dy"":-115,""t"":13808},{""x"":1372,""y"":718,""dx"":-79,""dy"":-103,""t"":13842},{""x"":1370,""y"":696,""dx"":-81,""dy"":-125,""t"":13875},{""x"":1389,""y"":695,""dx"":-62,""dy"":-126,""t"":13911},{""x"":1385,""y"":740,""dx"":-66,""dy"":-81,""t"":13944},{""x"":1380,""y"":761,""dx"":-71,""dy"":-60,""t"":13978},{""x"":1378,""y"":769,""dx"":-73,""dy"":-52,""t"":14011},{""x"":1369,""y"":769,""dx"":-82,""dy"":-52,""t"":14045},{""x"":1366,""y"":778,""dx"":-85,""dy"":-43,""t"":14080},{""x"":1373,""y"":798,""dx"":-78,""dy"":-23,""t"":14114},{""x"":1377,""y"":800,""dx"":-74,""dy"":-21,""t"":14148},{""x"":1385,""y"":772,""dx"":-66,""dy"":-49,""t"":14182},{""x"":1386,""y"":755,""dx"":-65,""dy"":-66,""t"":14216},{""x"":1403,""y"":744,""dx"":-48,""dy"":-77,""t"":14251},{""x"":1369,""y"":770,""dx"":-82,""dy"":-51,""t"":14284},{""x"":1362,""y"":764,""dx"":-89,""dy"":-57,""t"":14318},{""x"":1365,""y"":750,""dx"":-86,""dy"":-71,""t"":14353},{""x"":1359,""y"":743,""dx"":-92,""dy"":-78,""t"":14385},{""x"":1356,""y"":733,""dx"":-95,""dy"":-88,""t"":14420},{""x"":1356,""y"":730,""dx"":-95,""dy"":-91,""t"":14454},{""x"":1370,""y"":743,""dx"":-81,""dy"":-78,""t"":14489},{""x"":1380,""y"":747,""dx"":-71,""dy"":-74,""t"":14522},{""x"":1396,""y"":716,""dx"":-55,""dy"":-105,""t"":14556},{""x"":1411,""y"":716,""dx"":-40,""dy"":-105,""t"":14589},{""x"":1418,""y"":708,""dx"":-33,""dy"":-113,""t"":14625},{""x"":1420,""y"":709,""dx"":-31,""dy"":-112,""t"":14657},{""x"":1417,""y"":708,""dx"":-34,""dy"":-113,""t"":14692},{""x"":1414,""y"":693,""dx"":-37,""dy"":-128,""t"":14725},{""x"":1408,""y"":714,""dx"":-43,""dy"":-107,""t"":14759},{""x"":1417,""y"":725,""dx"":-34,""dy"":-96,""t"":14793},{""x"":1427,""y"":712,""dx"":-24,""dy"":-109,""t"":14828},{""x"":1432,""y"":723,""dx"":-19,""dy"":-98,""t"":14862},{""x"":1417,""y"":721,""dx"":-34,""dy"":-100,""t"":14896},{""x"":1412,""y"":712,""dx"":-39,""dy"":-109,""t"":14930},{""x"":1412,""y"":695,""dx"":-39,""dy"":-126,""t"":14964},{""x"":1412,""y"":681,""dx"":-39,""dy"":-140,""t"":14997},{""x"":1423,""y"":672,""dx"":-28,""dy"":-149,""t"":15033}]]","[13.559322033898304,100,100,100,100]","[{""x"":70.38983050847457,""y"":227.4406779661017,""r"":46.81652318211218},{""x"":106.1864406779661,""y"":-59.932203389830505,""r"":27.765764199666773},{""x"":21.983050847457626,""y"":71.69491525423729,""r"":36.055632267555055},{""x"":54.355932203389834,""y"":14.23728813559322,""r"":33.593481159944574},{""x"":-58.88333333333333,""y"":-102.68333333333334,""r"":51.188935765916355}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.41","validate","","","","","","","","","","","","","","",""
"","html-button-response","8","4737763","0.0-3.0-4.0-0.0-0.0","567","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","","","","","",""
"","webgazer-calibrate","9","4746501","0.0-3.0-4.0-0.0-1.0","","","","","","","","","","","","recalibration","","","","","","","","","","","","","",""
