"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","23951","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","27694","0.0-1.0-0.0","3741","{""name"":""syx"",""age"":""23""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","28766","0.0-1.0-1.0","1071","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","34269","0.0-2.0","","","","2211","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","35029","0.0-3.0-0.0","758","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","46821","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","48069","0.0-3.0-2.0","1248","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","66468","0.0-3.0-3.0","","","","","","[[{""x"":394,""y"":279,""dx"":-97,""dy"":-2,""t"":991},{""x"":395,""y"":250,""dx"":-96,""dy"":-31,""t"":1023},{""x"":404,""y"":243,""dx"":-87,""dy"":-38,""t"":1058},{""x"":398,""y"":256,""dx"":-93,""dy"":-25,""t"":1092},{""x"":409,""y"":265,""dx"":-82,""dy"":-16,""t"":1126},{""x"":433,""y"":275,""dx"":-58,""dy"":-6,""t"":1160},{""x"":440,""y"":285,""dx"":-51,""dy"":4,""t"":1193},{""x"":434,""y"":292,""dx"":-57,""dy"":11,""t"":1227},{""x"":444,""y"":293,""dx"":-47,""dy"":12,""t"":1262},{""x"":429,""y"":278,""dx"":-62,""dy"":-3,""t"":1296},{""x"":428,""y"":293,""dx"":-63,""dy"":12,""t"":1330},{""x"":427,""y"":305,""dx"":-64,""dy"":24,""t"":1362},{""x"":412,""y"":300,""dx"":-79,""dy"":19,""t"":1398},{""x"":406,""y"":306,""dx"":-85,""dy"":25,""t"":1433},{""x"":381,""y"":316,""dx"":-110,""dy"":35,""t"":1466},{""x"":379,""y"":303,""dx"":-112,""dy"":22,""t"":1499},{""x"":369,""y"":316,""dx"":-122,""dy"":35,""t"":1534},{""x"":362,""y"":311,""dx"":-129,""dy"":30,""t"":1568},{""x"":371,""y"":296,""dx"":-120,""dy"":15,""t"":1602},{""x"":354,""y"":307,""dx"":-137,""dy"":26,""t"":1637},{""x"":338,""y"":324,""dx"":-153,""dy"":43,""t"":1670},{""x"":338,""y"":328,""dx"":-153,""dy"":47,""t"":1703},{""x"":333,""y"":332,""dx"":-158,""dy"":51,""t"":1738},{""x"":329,""y"":335,""dx"":-162,""dy"":54,""t"":1769},{""x"":315,""y"":323,""dx"":-176,""dy"":42,""t"":1805},{""x"":302,""y"":316,""dx"":-189,""dy"":35,""t"":1840},{""x"":304,""y"":317,""dx"":-187,""dy"":36,""t"":1874},{""x"":333,""y"":323,""dx"":-158,""dy"":42,""t"":1907},{""x"":343,""y"":330,""dx"":-148,""dy"":49,""t"":1942},{""x"":327,""y"":338,""dx"":-164,""dy"":57,""t"":1975},{""x"":339,""y"":334,""dx"":-152,""dy"":53,""t"":2011},{""x"":342,""y"":329,""dx"":-149,""dy"":48,""t"":2043},{""x"":341,""y"":321,""dx"":-150,""dy"":40,""t"":2077},{""x"":330,""y"":302,""dx"":-161,""dy"":21,""t"":2112},{""x"":327,""y"":283,""dx"":-164,""dy"":2,""t"":2145},{""x"":322,""y"":302,""dx"":-169,""dy"":21,""t"":2180},{""x"":311,""y"":286,""dx"":-180,""dy"":5,""t"":2214},{""x"":314,""y"":276,""dx"":-177,""dy"":-5,""t"":2247},{""x"":311,""y"":277,""dx"":-180,""dy"":-4,""t"":2282},{""x"":306,""y"":271,""dx"":-185,""dy"":-10,""t"":2316},{""x"":299,""y"":261,""dx"":-192,""dy"":-20,""t"":2351},{""x"":305,""y"":254,""dx"":-186,""dy"":-27,""t"":2384},{""x"":310,""y"":257,""dx"":-181,""dy"":-24,""t"":2417},{""x"":322,""y"":256,""dx"":-169,""dy"":-25,""t"":2452},{""x"":320,""y"":263,""dx"":-171,""dy"":-18,""t"":2487},{""x"":325,""y"":266,""dx"":-166,""dy"":-15,""t"":2520},{""x"":339,""y"":277,""dx"":-152,""dy"":-4,""t"":2554},{""x"":359,""y"":288,""dx"":-132,""dy"":7,""t"":2588},{""x"":368,""y"":296,""dx"":-123,""dy"":15,""t"":2621},{""x"":364,""y"":295,""dx"":-127,""dy"":14,""t"":2656},{""x"":382,""y"":301,""dx"":-109,""dy"":20,""t"":2691},{""x"":384,""y"":300,""dx"":-107,""dy"":19,""t"":2723},{""x"":382,""y"":307,""dx"":-109,""dy"":26,""t"":2758},{""x"":381,""y"":308,""dx"":-110,""dy"":27,""t"":2791},{""x"":375,""y"":301,""dx"":-116,""dy"":20,""t"":2826},{""x"":369,""y"":296,""dx"":-122,""dy"":15,""t"":2859},{""x"":358,""y"":295,""dx"":-133,""dy"":14,""t"":2894},{""x"":401,""y"":279,""dx"":-90,""dy"":-2,""t"":2928},{""x"":402,""y"":280,""dx"":-89,""dy"":-1,""t"":2960},{""x"":397,""y"":274,""dx"":-94,""dy"":-7,""t"":2996}],[{""x"":634,""y"":959,""dx"":143,""dy"":138,""t"":4016},{""x"":649,""y"":961,""dx"":158,""dy"":140,""t"":4050},{""x"":662,""y"":946,""dx"":171,""dy"":125,""t"":4083},{""x"":660,""y"":932,""dx"":169,""dy"":111,""t"":4118},{""x"":632,""y"":917,""dx"":141,""dy"":96,""t"":4152},{""x"":609,""y"":910,""dx"":118,""dy"":89,""t"":4186},{""x"":586,""y"":903,""dx"":95,""dy"":82,""t"":4219},{""x"":602,""y"":895,""dx"":111,""dy"":74,""t"":4254},{""x"":590,""y"":888,""dx"":99,""dy"":67,""t"":4287},{""x"":604,""y"":891,""dx"":113,""dy"":70,""t"":4321},{""x"":612,""y"":887,""dx"":121,""dy"":66,""t"":4356},{""x"":597,""y"":901,""dx"":106,""dy"":80,""t"":4390},{""x"":589,""y"":887,""dx"":98,""dy"":66,""t"":4424},{""x"":576,""y"":901,""dx"":85,""dy"":80,""t"":4458},{""x"":571,""y"":908,""dx"":80,""dy"":87,""t"":4491},{""x"":595,""y"":918,""dx"":104,""dy"":97,""t"":4527},{""x"":613,""y"":928,""dx"":122,""dy"":107,""t"":4559},{""x"":619,""y"":930,""dx"":128,""dy"":109,""t"":4593},{""x"":628,""y"":914,""dx"":137,""dy"":93,""t"":4628},{""x"":625,""y"":907,""dx"":134,""dy"":86,""t"":4662},{""x"":626,""y"":903,""dx"":135,""dy"":82,""t"":4696},{""x"":640,""y"":909,""dx"":149,""dy"":88,""t"":4730},{""x"":640,""y"":899,""dx"":149,""dy"":78,""t"":4763},{""x"":632,""y"":900,""dx"":141,""dy"":79,""t"":4816},{""x"":621,""y"":883,""dx"":130,""dy"":62,""t"":4841},{""x"":615,""y"":877,""dx"":124,""dy"":56,""t"":4866},{""x"":622,""y"":874,""dx"":131,""dy"":53,""t"":4900},{""x"":627,""y"":871,""dx"":136,""dy"":50,""t"":4932},{""x"":624,""y"":874,""dx"":133,""dy"":53,""t"":4968},{""x"":610,""y"":878,""dx"":119,""dy"":57,""t"":5001},{""x"":610,""y"":866,""dx"":119,""dy"":45,""t"":5035},{""x"":605,""y"":858,""dx"":114,""dy"":37,""t"":5070},{""x"":606,""y"":873,""dx"":115,""dy"":52,""t"":5103},{""x"":608,""y"":882,""dx"":117,""dy"":61,""t"":5137},{""x"":618,""y"":875,""dx"":127,""dy"":54,""t"":5171},{""x"":609,""y"":888,""dx"":118,""dy"":67,""t"":5206},{""x"":600,""y"":886,""dx"":109,""dy"":65,""t"":5239},{""x"":616,""y"":887,""dx"":125,""dy"":66,""t"":5274},{""x"":629,""y"":900,""dx"":138,""dy"":79,""t"":5308},{""x"":621,""y"":895,""dx"":130,""dy"":74,""t"":5342},{""x"":635,""y"":900,""dx"":144,""dy"":79,""t"":5376},{""x"":639,""y"":893,""dx"":148,""dy"":72,""t"":5410},{""x"":655,""y"":883,""dx"":164,""dy"":62,""t"":5444},{""x"":647,""y"":864,""dx"":156,""dy"":43,""t"":5478},{""x"":642,""y"":861,""dx"":151,""dy"":40,""t"":5511},{""x"":650,""y"":862,""dx"":159,""dy"":41,""t"":5545},{""x"":654,""y"":863,""dx"":163,""dy"":42,""t"":5579},{""x"":637,""y"":869,""dx"":146,""dy"":48,""t"":5614},{""x"":623,""y"":877,""dx"":132,""dy"":56,""t"":5648},{""x"":640,""y"":880,""dx"":149,""dy"":59,""t"":5682},{""x"":623,""y"":884,""dx"":132,""dy"":63,""t"":5715},{""x"":613,""y"":892,""dx"":122,""dy"":71,""t"":5750},{""x"":616,""y"":893,""dx"":125,""dy"":72,""t"":5783},{""x"":607,""y"":881,""dx"":116,""dy"":60,""t"":5819},{""x"":598,""y"":884,""dx"":107,""dy"":63,""t"":5852},{""x"":598,""y"":889,""dx"":107,""dy"":68,""t"":5885},{""x"":594,""y"":879,""dx"":103,""dy"":58,""t"":5920},{""x"":577,""y"":863,""dx"":86,""dy"":42,""t"":5954},{""x"":599,""y"":870,""dx"":108,""dy"":49,""t"":5988}],[{""x"":1060,""y"":605,""dx"":89,""dy"":54,""t"":7042},{""x"":1033,""y"":654,""dx"":62,""dy"":103,""t"":7075},{""x"":993,""y"":728,""dx"":22,""dy"":177,""t"":7110},{""x"":950,""y"":797,""dx"":-21,""dy"":246,""t"":7143},{""x"":911,""y"":802,""dx"":-60,""dy"":251,""t"":7178},{""x"":893,""y"":779,""dx"":-78,""dy"":228,""t"":7212},{""x"":886,""y"":764,""dx"":-85,""dy"":213,""t"":7247},{""x"":885,""y"":735,""dx"":-86,""dy"":184,""t"":7280},{""x"":916,""y"":720,""dx"":-55,""dy"":169,""t"":7314},{""x"":923,""y"":699,""dx"":-48,""dy"":148,""t"":7348},{""x"":938,""y"":683,""dx"":-33,""dy"":132,""t"":7381},{""x"":950,""y"":658,""dx"":-21,""dy"":107,""t"":7416},{""x"":963,""y"":623,""dx"":-8,""dy"":72,""t"":7450},{""x"":980,""y"":618,""dx"":9,""dy"":67,""t"":7485},{""x"":975,""y"":612,""dx"":4,""dy"":61,""t"":7517},{""x"":986,""y"":609,""dx"":15,""dy"":58,""t"":7551},{""x"":985,""y"":605,""dx"":14,""dy"":54,""t"":7586},{""x"":989,""y"":603,""dx"":18,""dy"":52,""t"":7620},{""x"":983,""y"":604,""dx"":12,""dy"":53,""t"":7654},{""x"":988,""y"":598,""dx"":17,""dy"":47,""t"":7688},{""x"":995,""y"":587,""dx"":24,""dy"":36,""t"":7722},{""x"":982,""y"":584,""dx"":11,""dy"":33,""t"":7756},{""x"":992,""y"":591,""dx"":21,""dy"":40,""t"":7791},{""x"":990,""y"":592,""dx"":19,""dy"":41,""t"":7824},{""x"":980,""y"":600,""dx"":9,""dy"":49,""t"":7858},{""x"":969,""y"":585,""dx"":-2,""dy"":34,""t"":7892},{""x"":971,""y"":581,""dx"":0,""dy"":30,""t"":7926},{""x"":977,""y"":573,""dx"":6,""dy"":22,""t"":7960},{""x"":979,""y"":580,""dx"":8,""dy"":29,""t"":7994},{""x"":980,""y"":582,""dx"":9,""dy"":31,""t"":8027},{""x"":983,""y"":587,""dx"":12,""dy"":36,""t"":8061},{""x"":986,""y"":591,""dx"":15,""dy"":40,""t"":8094},{""x"":985,""y"":601,""dx"":14,""dy"":50,""t"":8130},{""x"":984,""y"":613,""dx"":13,""dy"":62,""t"":8164},{""x"":979,""y"":608,""dx"":8,""dy"":57,""t"":8198},{""x"":989,""y"":624,""dx"":18,""dy"":73,""t"":8232},{""x"":991,""y"":632,""dx"":20,""dy"":81,""t"":8266},{""x"":997,""y"":627,""dx"":26,""dy"":76,""t"":8300},{""x"":991,""y"":642,""dx"":20,""dy"":91,""t"":8334},{""x"":987,""y"":627,""dx"":16,""dy"":76,""t"":8368},{""x"":997,""y"":622,""dx"":26,""dy"":71,""t"":8402},{""x"":996,""y"":630,""dx"":25,""dy"":79,""t"":8436},{""x"":985,""y"":636,""dx"":14,""dy"":85,""t"":8470},{""x"":976,""y"":642,""dx"":5,""dy"":91,""t"":8503},{""x"":984,""y"":638,""dx"":13,""dy"":87,""t"":8538},{""x"":980,""y"":650,""dx"":9,""dy"":99,""t"":8572},{""x"":979,""y"":653,""dx"":8,""dy"":102,""t"":8606},{""x"":993,""y"":652,""dx"":22,""dy"":101,""t"":8640},{""x"":999,""y"":658,""dx"":28,""dy"":107,""t"":8674},{""x"":998,""y"":645,""dx"":27,""dy"":94,""t"":8708},{""x"":1010,""y"":648,""dx"":39,""dy"":97,""t"":8741},{""x"":1004,""y"":642,""dx"":33,""dy"":91,""t"":8776},{""x"":1003,""y"":658,""dx"":32,""dy"":107,""t"":8810},{""x"":992,""y"":641,""dx"":21,""dy"":90,""t"":8844},{""x"":997,""y"":640,""dx"":26,""dy"":89,""t"":8878},{""x"":998,""y"":630,""dx"":27,""dy"":79,""t"":8912},{""x"":987,""y"":647,""dx"":16,""dy"":96,""t"":8946},{""x"":979,""y"":629,""dx"":8,""dy"":78,""t"":8979},{""x"":984,""y"":636,""dx"":13,""dy"":85,""t"":9013}],[{""x"":1398,""y"":363,""dx"":-53,""dy"":82,""t"":10034},{""x"":1407,""y"":364,""dx"":-44,""dy"":83,""t"":10068},{""x"":1414,""y"":366,""dx"":-37,""dy"":85,""t"":10100},{""x"":1409,""y"":362,""dx"":-42,""dy"":81,""t"":10135},{""x"":1428,""y"":391,""dx"":-23,""dy"":110,""t"":10170},{""x"":1431,""y"":362,""dx"":-20,""dy"":81,""t"":10204},{""x"":1429,""y"":369,""dx"":-22,""dy"":88,""t"":10237},{""x"":1392,""y"":385,""dx"":-59,""dy"":104,""t"":10271},{""x"":1381,""y"":406,""dx"":-70,""dy"":125,""t"":10305},{""x"":1391,""y"":438,""dx"":-60,""dy"":157,""t"":10339},{""x"":1395,""y"":446,""dx"":-56,""dy"":165,""t"":10374},{""x"":1404,""y"":459,""dx"":-47,""dy"":178,""t"":10408},{""x"":1396,""y"":456,""dx"":-55,""dy"":175,""t"":10441},{""x"":1382,""y"":434,""dx"":-69,""dy"":153,""t"":10475},{""x"":1392,""y"":448,""dx"":-59,""dy"":167,""t"":10510},{""x"":1378,""y"":423,""dx"":-73,""dy"":142,""t"":10544},{""x"":1370,""y"":415,""dx"":-81,""dy"":134,""t"":10578},{""x"":1359,""y"":403,""dx"":-92,""dy"":122,""t"":10612},{""x"":1348,""y"":392,""dx"":-103,""dy"":111,""t"":10646},{""x"":1351,""y"":368,""dx"":-100,""dy"":87,""t"":10680},{""x"":1343,""y"":347,""dx"":-108,""dy"":66,""t"":10713},{""x"":1352,""y"":341,""dx"":-99,""dy"":60,""t"":10749},{""x"":1371,""y"":344,""dx"":-80,""dy"":63,""t"":10781},{""x"":1391,""y"":378,""dx"":-60,""dy"":97,""t"":10815},{""x"":1397,""y"":398,""dx"":-54,""dy"":117,""t"":10850},{""x"":1403,""y"":411,""dx"":-48,""dy"":130,""t"":10884},{""x"":1402,""y"":400,""dx"":-49,""dy"":119,""t"":10918},{""x"":1402,""y"":398,""dx"":-49,""dy"":117,""t"":10952},{""x"":1398,""y"":405,""dx"":-53,""dy"":124,""t"":10986},{""x"":1396,""y"":412,""dx"":-55,""dy"":131,""t"":11020},{""x"":1379,""y"":403,""dx"":-72,""dy"":122,""t"":11054},{""x"":1394,""y"":391,""dx"":-57,""dy"":110,""t"":11088},{""x"":1380,""y"":415,""dx"":-71,""dy"":134,""t"":11121},{""x"":1377,""y"":411,""dx"":-74,""dy"":130,""t"":11156},{""x"":1374,""y"":408,""dx"":-77,""dy"":127,""t"":11190},{""x"":1402,""y"":399,""dx"":-49,""dy"":118,""t"":11223},{""x"":1386,""y"":409,""dx"":-65,""dy"":128,""t"":11257},{""x"":1372,""y"":401,""dx"":-79,""dy"":120,""t"":11293},{""x"":1358,""y"":367,""dx"":-93,""dy"":86,""t"":11326},{""x"":1363,""y"":353,""dx"":-88,""dy"":72,""t"":11359},{""x"":1365,""y"":348,""dx"":-86,""dy"":67,""t"":11394},{""x"":1367,""y"":352,""dx"":-84,""dy"":71,""t"":11428},{""x"":1363,""y"":349,""dx"":-88,""dy"":68,""t"":11481},{""x"":1364,""y"":362,""dx"":-87,""dy"":81,""t"":11505},{""x"":1369,""y"":370,""dx"":-82,""dy"":89,""t"":11535},{""x"":1374,""y"":378,""dx"":-77,""dy"":97,""t"":11561},{""x"":1382,""y"":392,""dx"":-69,""dy"":111,""t"":11598},{""x"":1385,""y"":380,""dx"":-66,""dy"":99,""t"":11632},{""x"":1385,""y"":398,""dx"":-66,""dy"":117,""t"":11663},{""x"":1387,""y"":388,""dx"":-64,""dy"":107,""t"":11700},{""x"":1378,""y"":382,""dx"":-73,""dy"":101,""t"":11734},{""x"":1389,""y"":376,""dx"":-62,""dy"":95,""t"":11767},{""x"":1394,""y"":389,""dx"":-57,""dy"":108,""t"":11802},{""x"":1413,""y"":397,""dx"":-38,""dy"":116,""t"":11835},{""x"":1425,""y"":406,""dx"":-26,""dy"":125,""t"":11870},{""x"":1422,""y"":440,""dx"":-29,""dy"":159,""t"":11904},{""x"":1427,""y"":407,""dx"":-24,""dy"":126,""t"":11937},{""x"":1455,""y"":376,""dx"":4,""dy"":95,""t"":11971},{""x"":1448,""y"":367,""dx"":-3,""dy"":86,""t"":12005},{""x"":1460,""y"":353,""dx"":9,""dy"":72,""t"":12040}],[{""x"":1214,""y"":831,""dx"":-237,""dy"":10,""t"":13061},{""x"":1210,""y"":827,""dx"":-241,""dy"":6,""t"":13094},{""x"":1221,""y"":830,""dx"":-230,""dy"":9,""t"":13127},{""x"":1201,""y"":795,""dx"":-250,""dy"":-26,""t"":13161},{""x"":1206,""y"":831,""dx"":-245,""dy"":10,""t"":13195},{""x"":1216,""y"":845,""dx"":-235,""dy"":24,""t"":13230},{""x"":1214,""y"":846,""dx"":-237,""dy"":25,""t"":13264},{""x"":1211,""y"":840,""dx"":-240,""dy"":19,""t"":13298},{""x"":1216,""y"":849,""dx"":-235,""dy"":28,""t"":13332},{""x"":1209,""y"":845,""dx"":-242,""dy"":24,""t"":13366},{""x"":1215,""y"":853,""dx"":-236,""dy"":32,""t"":13400},{""x"":1202,""y"":815,""dx"":-249,""dy"":-6,""t"":13435},{""x"":1221,""y"":837,""dx"":-230,""dy"":16,""t"":13467},{""x"":1205,""y"":813,""dx"":-246,""dy"":-8,""t"":13502},{""x"":1198,""y"":846,""dx"":-253,""dy"":25,""t"":13536},{""x"":1193,""y"":848,""dx"":-258,""dy"":27,""t"":13570},{""x"":1190,""y"":826,""dx"":-261,""dy"":5,""t"":13604},{""x"":1177,""y"":815,""dx"":-274,""dy"":-6,""t"":13635},{""x"":1183,""y"":811,""dx"":-268,""dy"":-10,""t"":13672},{""x"":1198,""y"":824,""dx"":-253,""dy"":3,""t"":13706},{""x"":1186,""y"":815,""dx"":-265,""dy"":-6,""t"":13739},{""x"":1198,""y"":827,""dx"":-253,""dy"":6,""t"":13774},{""x"":1207,""y"":831,""dx"":-244,""dy"":10,""t"":13809},{""x"":1195,""y"":802,""dx"":-256,""dy"":-19,""t"":13841},{""x"":1197,""y"":819,""dx"":-254,""dy"":-2,""t"":13890},{""x"":1193,""y"":823,""dx"":-258,""dy"":2,""t"":13918},{""x"":1201,""y"":826,""dx"":-250,""dy"":5,""t"":13943},{""x"":1197,""y"":822,""dx"":-254,""dy"":1,""t"":13978},{""x"":1209,""y"":847,""dx"":-242,""dy"":26,""t"":14012},{""x"":1209,""y"":821,""dx"":-242,""dy"":0,""t"":14046},{""x"":1209,""y"":835,""dx"":-242,""dy"":14,""t"":14081},{""x"":1197,""y"":799,""dx"":-254,""dy"":-22,""t"":14113},{""x"":1193,""y"":795,""dx"":-258,""dy"":-26,""t"":14148},{""x"":1191,""y"":794,""dx"":-260,""dy"":-27,""t"":14181},{""x"":1189,""y"":801,""dx"":-262,""dy"":-20,""t"":14216},{""x"":1199,""y"":801,""dx"":-252,""dy"":-20,""t"":14249},{""x"":1217,""y"":814,""dx"":-234,""dy"":-7,""t"":14284},{""x"":1226,""y"":825,""dx"":-225,""dy"":4,""t"":14318},{""x"":1227,""y"":846,""dx"":-224,""dy"":25,""t"":14352},{""x"":1213,""y"":824,""dx"":-238,""dy"":3,""t"":14386},{""x"":1237,""y"":848,""dx"":-214,""dy"":27,""t"":14420},{""x"":1224,""y"":817,""dx"":-227,""dy"":-4,""t"":14454},{""x"":1229,""y"":851,""dx"":-222,""dy"":30,""t"":14488},{""x"":1232,""y"":880,""dx"":-219,""dy"":59,""t"":14521},{""x"":1222,""y"":881,""dx"":-229,""dy"":60,""t"":14555},{""x"":1212,""y"":848,""dx"":-239,""dy"":27,""t"":14590},{""x"":1213,""y"":862,""dx"":-238,""dy"":41,""t"":14624},{""x"":1206,""y"":837,""dx"":-245,""dy"":16,""t"":14658},{""x"":1200,""y"":823,""dx"":-251,""dy"":2,""t"":14692},{""x"":1194,""y"":815,""dx"":-257,""dy"":-6,""t"":14726},{""x"":1179,""y"":802,""dx"":-272,""dy"":-19,""t"":14760},{""x"":1193,""y"":778,""dx"":-258,""dy"":-43,""t"":14793},{""x"":1179,""y"":767,""dx"":-272,""dy"":-54,""t"":14828},{""x"":1171,""y"":748,""dx"":-280,""dy"":-73,""t"":14862},{""x"":1166,""y"":732,""dx"":-285,""dy"":-89,""t"":14896},{""x"":1157,""y"":713,""dx"":-294,""dy"":-108,""t"":14930},{""x"":1155,""y"":726,""dx"":-296,""dy"":-95,""t"":14963},{""x"":1140,""y"":746,""dx"":-311,""dy"":-75,""t"":14998},{""x"":1173,""y"":781,""dx"":-278,""dy"":-40,""t"":15032}]]","[100,94.91525423728814,91.52542372881356,100,0]","[{""x"":-129.06666666666666,""y"":13.5,""r"":65.38097450151167},{""x"":127.28813559322033,""y"":71.33898305084746,""r"":22.91275936674441},{""x"":7.220338983050848,""y"":87.98305084745763,""r"":33.03410701641157},{""x"":-60.21666666666667,""y"":109.85,""r"":48.86566535123491},{""x"":-250.40677966101694,""y"":-3.2203389830508473,""r"":23.78599043542158}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.42","validate","","","","","","","","","","","","","","",""
"","html-button-response","8","67180","0.0-3.0-4.0-0.0-0.0","711","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","","","","","",""
"","webgazer-calibrate","9","77156","0.0-3.0-4.0-0.0-1.0","","","","","","","","","","","","recalibration","","","","","","","","","","","","","",""
