"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","81923","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","143210","0.0-1.0-0.0","61285","{""name"":""syx"",""age"":""23""}","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","145050","0.0-1.0-1.0","1838","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","151307","0.0-2.0","","","","2233","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","152217","0.0-3.0-0.0","908","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","163762","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","164585","0.0-3.0-2.0","823","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","181895","0.0-3.0-3.0","","","","","","[[{""x"":462,""y"":199,""dx"":-29,""dy"":-82,""t"":990},{""x"":488,""y"":203,""dx"":-3,""dy"":-78,""t"":1024},{""x"":513,""y"":198,""dx"":22,""dy"":-83,""t"":1057},{""x"":541,""y"":188,""dx"":50,""dy"":-93,""t"":1092},{""x"":562,""y"":189,""dx"":71,""dy"":-92,""t"":1126},{""x"":588,""y"":189,""dx"":97,""dy"":-92,""t"":1160},{""x"":606,""y"":210,""dx"":115,""dy"":-71,""t"":1191},{""x"":568,""y"":226,""dx"":77,""dy"":-55,""t"":1228},{""x"":550,""y"":232,""dx"":59,""dy"":-49,""t"":1262},{""x"":536,""y"":246,""dx"":45,""dy"":-35,""t"":1295},{""x"":565,""y"":225,""dx"":74,""dy"":-56,""t"":1331},{""x"":530,""y"":235,""dx"":39,""dy"":-46,""t"":1364},{""x"":501,""y"":240,""dx"":10,""dy"":-41,""t"":1398},{""x"":463,""y"":260,""dx"":-28,""dy"":-21,""t"":1431},{""x"":495,""y"":237,""dx"":4,""dy"":-44,""t"":1468},{""x"":492,""y"":248,""dx"":1,""dy"":-33,""t"":1499},{""x"":517,""y"":230,""dx"":26,""dy"":-51,""t"":1534},{""x"":501,""y"":235,""dx"":10,""dy"":-46,""t"":1567},{""x"":490,""y"":236,""dx"":-1,""dy"":-45,""t"":1601},{""x"":475,""y"":242,""dx"":-16,""dy"":-39,""t"":1636},{""x"":460,""y"":239,""dx"":-31,""dy"":-42,""t"":1670},{""x"":447,""y"":243,""dx"":-44,""dy"":-38,""t"":1704},{""x"":441,""y"":246,""dx"":-50,""dy"":-35,""t"":1738},{""x"":434,""y"":236,""dx"":-57,""dy"":-45,""t"":1771},{""x"":432,""y"":236,""dx"":-59,""dy"":-45,""t"":1806},{""x"":433,""y"":229,""dx"":-58,""dy"":-52,""t"":1840},{""x"":444,""y"":225,""dx"":-47,""dy"":-56,""t"":1874},{""x"":447,""y"":238,""dx"":-44,""dy"":-43,""t"":1908},{""x"":462,""y"":239,""dx"":-29,""dy"":-42,""t"":1942},{""x"":483,""y"":226,""dx"":-8,""dy"":-55,""t"":1976},{""x"":498,""y"":204,""dx"":7,""dy"":-77,""t"":2010},{""x"":481,""y"":213,""dx"":-10,""dy"":-68,""t"":2043},{""x"":500,""y"":202,""dx"":9,""dy"":-79,""t"":2078},{""x"":508,""y"":195,""dx"":17,""dy"":-86,""t"":2113},{""x"":493,""y"":197,""dx"":2,""dy"":-84,""t"":2146},{""x"":493,""y"":209,""dx"":2,""dy"":-72,""t"":2180},{""x"":530,""y"":195,""dx"":39,""dy"":-86,""t"":2214},{""x"":522,""y"":208,""dx"":31,""dy"":-73,""t"":2248},{""x"":536,""y"":207,""dx"":45,""dy"":-74,""t"":2282},{""x"":516,""y"":219,""dx"":25,""dy"":-62,""t"":2316},{""x"":534,""y"":204,""dx"":43,""dy"":-77,""t"":2349},{""x"":543,""y"":189,""dx"":52,""dy"":-92,""t"":2384},{""x"":543,""y"":186,""dx"":52,""dy"":-95,""t"":2418},{""x"":560,""y"":189,""dx"":69,""dy"":-92,""t"":2451},{""x"":560,""y"":175,""dx"":69,""dy"":-106,""t"":2486},{""x"":556,""y"":173,""dx"":65,""dy"":-108,""t"":2520},{""x"":557,""y"":164,""dx"":66,""dy"":-117,""t"":2555},{""x"":553,""y"":162,""dx"":62,""dy"":-119,""t"":2588},{""x"":552,""y"":157,""dx"":61,""dy"":-124,""t"":2621},{""x"":556,""y"":169,""dx"":65,""dy"":-112,""t"":2655},{""x"":562,""y"":168,""dx"":71,""dy"":-113,""t"":2691},{""x"":561,""y"":171,""dx"":70,""dy"":-110,""t"":2724},{""x"":560,""y"":172,""dx"":69,""dy"":-109,""t"":2756},{""x"":573,""y"":163,""dx"":82,""dy"":-118,""t"":2791},{""x"":589,""y"":158,""dx"":98,""dy"":-123,""t"":2825},{""x"":579,""y"":150,""dx"":88,""dy"":-131,""t"":2860},{""x"":578,""y"":153,""dx"":87,""dy"":-128,""t"":2893},{""x"":589,""y"":165,""dx"":98,""dy"":-116,""t"":2927},{""x"":565,""y"":194,""dx"":74,""dy"":-87,""t"":2963}],[{""x"":537,""y"":660,""dx"":46,""dy"":-161,""t"":4015},{""x"":548,""y"":668,""dx"":57,""dy"":-153,""t"":4050},{""x"":552,""y"":675,""dx"":61,""dy"":-146,""t"":4085},{""x"":567,""y"":688,""dx"":76,""dy"":-133,""t"":4118},{""x"":564,""y"":722,""dx"":73,""dy"":-99,""t"":4151},{""x"":574,""y"":743,""dx"":83,""dy"":-78,""t"":4186},{""x"":576,""y"":769,""dx"":85,""dy"":-52,""t"":4220},{""x"":588,""y"":786,""dx"":97,""dy"":-35,""t"":4254},{""x"":593,""y"":773,""dx"":102,""dy"":-48,""t"":4287},{""x"":593,""y"":783,""dx"":102,""dy"":-38,""t"":4322},{""x"":592,""y"":790,""dx"":101,""dy"":-31,""t"":4353},{""x"":589,""y"":772,""dx"":98,""dy"":-49,""t"":4390},{""x"":578,""y"":740,""dx"":87,""dy"":-81,""t"":4424},{""x"":565,""y"":722,""dx"":74,""dy"":-99,""t"":4458},{""x"":568,""y"":719,""dx"":77,""dy"":-102,""t"":4492},{""x"":562,""y"":717,""dx"":71,""dy"":-104,""t"":4526},{""x"":547,""y"":703,""dx"":56,""dy"":-118,""t"":4559},{""x"":547,""y"":698,""dx"":56,""dy"":-123,""t"":4594},{""x"":553,""y"":685,""dx"":62,""dy"":-136,""t"":4628},{""x"":551,""y"":699,""dx"":60,""dy"":-122,""t"":4663},{""x"":542,""y"":710,""dx"":51,""dy"":-111,""t"":4695},{""x"":541,""y"":699,""dx"":50,""dy"":-122,""t"":4730},{""x"":530,""y"":697,""dx"":39,""dy"":-124,""t"":4761},{""x"":529,""y"":680,""dx"":38,""dy"":-141,""t"":4798},{""x"":528,""y"":668,""dx"":37,""dy"":-153,""t"":4832},{""x"":542,""y"":691,""dx"":51,""dy"":-130,""t"":4866},{""x"":535,""y"":699,""dx"":44,""dy"":-122,""t"":4899},{""x"":548,""y"":690,""dx"":57,""dy"":-131,""t"":4934},{""x"":546,""y"":697,""dx"":55,""dy"":-124,""t"":4968},{""x"":553,""y"":704,""dx"":62,""dy"":-117,""t"":5001},{""x"":570,""y"":708,""dx"":79,""dy"":-113,""t"":5036},{""x"":592,""y"":728,""dx"":101,""dy"":-93,""t"":5070},{""x"":582,""y"":723,""dx"":91,""dy"":-98,""t"":5104},{""x"":581,""y"":741,""dx"":90,""dy"":-80,""t"":5139},{""x"":573,""y"":725,""dx"":82,""dy"":-96,""t"":5172},{""x"":560,""y"":722,""dx"":69,""dy"":-99,""t"":5206},{""x"":561,""y"":733,""dx"":70,""dy"":-88,""t"":5241},{""x"":560,""y"":710,""dx"":69,""dy"":-111,""t"":5274},{""x"":567,""y"":708,""dx"":76,""dy"":-113,""t"":5308},{""x"":570,""y"":694,""dx"":79,""dy"":-127,""t"":5341},{""x"":560,""y"":676,""dx"":69,""dy"":-145,""t"":5376},{""x"":558,""y"":661,""dx"":67,""dy"":-160,""t"":5410},{""x"":554,""y"":648,""dx"":63,""dy"":-173,""t"":5444},{""x"":545,""y"":646,""dx"":54,""dy"":-175,""t"":5478},{""x"":541,""y"":678,""dx"":50,""dy"":-143,""t"":5512},{""x"":557,""y"":688,""dx"":66,""dy"":-133,""t"":5546},{""x"":555,""y"":702,""dx"":64,""dy"":-119,""t"":5580},{""x"":546,""y"":688,""dx"":55,""dy"":-133,""t"":5614},{""x"":549,""y"":701,""dx"":58,""dy"":-120,""t"":5648},{""x"":533,""y"":693,""dx"":42,""dy"":-128,""t"":5682},{""x"":536,""y"":696,""dx"":45,""dy"":-125,""t"":5715},{""x"":534,""y"":683,""dx"":43,""dy"":-138,""t"":5750},{""x"":537,""y"":698,""dx"":46,""dy"":-123,""t"":5784},{""x"":552,""y"":716,""dx"":61,""dy"":-105,""t"":5818},{""x"":561,""y"":721,""dx"":70,""dy"":-100,""t"":5852},{""x"":564,""y"":720,""dx"":73,""dy"":-101,""t"":5886},{""x"":586,""y"":731,""dx"":95,""dy"":-90,""t"":5919},{""x"":585,""y"":735,""dx"":94,""dy"":-86,""t"":5954},{""x"":593,""y"":737,""dx"":102,""dy"":-84,""t"":5987}],[{""x"":1011,""y"":740,""dx"":40,""dy"":189,""t"":7009},{""x"":1010,""y"":680,""dx"":39,""dy"":129,""t"":7041},{""x"":1007,""y"":614,""dx"":36,""dy"":63,""t"":7076},{""x"":1025,""y"":581,""dx"":54,""dy"":30,""t"":7110},{""x"":1052,""y"":540,""dx"":81,""dy"":-11,""t"":7143},{""x"":1057,""y"":508,""dx"":86,""dy"":-43,""t"":7178},{""x"":1041,""y"":484,""dx"":70,""dy"":-67,""t"":7212},{""x"":1040,""y"":478,""dx"":69,""dy"":-73,""t"":7246},{""x"":1006,""y"":457,""dx"":35,""dy"":-94,""t"":7281},{""x"":996,""y"":439,""dx"":25,""dy"":-112,""t"":7314},{""x"":1019,""y"":427,""dx"":48,""dy"":-124,""t"":7347},{""x"":1031,""y"":425,""dx"":60,""dy"":-126,""t"":7382},{""x"":1067,""y"":418,""dx"":96,""dy"":-133,""t"":7416},{""x"":1055,""y"":406,""dx"":84,""dy"":-145,""t"":7450},{""x"":1037,""y"":407,""dx"":66,""dy"":-144,""t"":7483},{""x"":1030,""y"":407,""dx"":59,""dy"":-144,""t"":7518},{""x"":1017,""y"":401,""dx"":46,""dy"":-150,""t"":7552},{""x"":1001,""y"":405,""dx"":30,""dy"":-146,""t"":7586},{""x"":983,""y"":407,""dx"":12,""dy"":-144,""t"":7620},{""x"":989,""y"":411,""dx"":18,""dy"":-140,""t"":7653},{""x"":991,""y"":409,""dx"":20,""dy"":-142,""t"":7688},{""x"":994,""y"":413,""dx"":23,""dy"":-138,""t"":7721},{""x"":1016,""y"":416,""dx"":45,""dy"":-135,""t"":7756},{""x"":1049,""y"":435,""dx"":78,""dy"":-116,""t"":7790},{""x"":1062,""y"":444,""dx"":91,""dy"":-107,""t"":7823},{""x"":1090,""y"":436,""dx"":119,""dy"":-115,""t"":7859},{""x"":1093,""y"":441,""dx"":122,""dy"":-110,""t"":7891},{""x"":1105,""y"":445,""dx"":134,""dy"":-106,""t"":7923},{""x"":1110,""y"":438,""dx"":139,""dy"":-113,""t"":7960},{""x"":1108,""y"":442,""dx"":137,""dy"":-109,""t"":7993},{""x"":1102,""y"":448,""dx"":131,""dy"":-103,""t"":8028},{""x"":1126,""y"":449,""dx"":155,""dy"":-102,""t"":8062},{""x"":1115,""y"":448,""dx"":144,""dy"":-103,""t"":8095},{""x"":1112,""y"":458,""dx"":141,""dy"":-93,""t"":8129},{""x"":1102,""y"":452,""dx"":131,""dy"":-99,""t"":8164},{""x"":1105,""y"":445,""dx"":134,""dy"":-106,""t"":8198},{""x"":1098,""y"":441,""dx"":127,""dy"":-110,""t"":8231},{""x"":1093,""y"":448,""dx"":122,""dy"":-103,""t"":8266},{""x"":1070,""y"":433,""dx"":99,""dy"":-118,""t"":8300},{""x"":1081,""y"":433,""dx"":110,""dy"":-118,""t"":8332},{""x"":1078,""y"":430,""dx"":107,""dy"":-121,""t"":8367},{""x"":1082,""y"":444,""dx"":111,""dy"":-107,""t"":8403},{""x"":1079,""y"":445,""dx"":108,""dy"":-106,""t"":8435},{""x"":1064,""y"":430,""dx"":93,""dy"":-121,""t"":8470},{""x"":1052,""y"":436,""dx"":81,""dy"":-115,""t"":8504},{""x"":1039,""y"":449,""dx"":68,""dy"":-102,""t"":8538},{""x"":1039,""y"":474,""dx"":68,""dy"":-77,""t"":8572},{""x"":1028,""y"":456,""dx"":57,""dy"":-95,""t"":8605},{""x"":1003,""y"":449,""dx"":32,""dy"":-102,""t"":8640},{""x"":969,""y"":436,""dx"":-2,""dy"":-115,""t"":8674},{""x"":969,""y"":415,""dx"":-2,""dy"":-136,""t"":8707},{""x"":948,""y"":423,""dx"":-23,""dy"":-128,""t"":8742},{""x"":948,""y"":420,""dx"":-23,""dy"":-131,""t"":8776},{""x"":960,""y"":431,""dx"":-11,""dy"":-120,""t"":8810},{""x"":942,""y"":426,""dx"":-29,""dy"":-125,""t"":8843},{""x"":957,""y"":418,""dx"":-14,""dy"":-133,""t"":8878},{""x"":963,""y"":417,""dx"":-8,""dy"":-134,""t"":8912},{""x"":953,""y"":416,""dx"":-18,""dy"":-135,""t"":8945},{""x"":959,""y"":406,""dx"":-12,""dy"":-145,""t"":8980}],[{""x"":1482,""y"":94,""dx"":31,""dy"":-187,""t"":10034},{""x"":1461,""y"":114,""dx"":10,""dy"":-167,""t"":10067},{""x"":1462,""y"":116,""dx"":11,""dy"":-165,""t"":10102},{""x"":1457,""y"":121,""dx"":6,""dy"":-160,""t"":10137},{""x"":1454,""y"":123,""dx"":3,""dy"":-158,""t"":10173},{""x"":1482,""y"":133,""dx"":31,""dy"":-148,""t"":10204},{""x"":1487,""y"":129,""dx"":36,""dy"":-152,""t"":10238},{""x"":1489,""y"":123,""dx"":38,""dy"":-158,""t"":10272},{""x"":1499,""y"":133,""dx"":48,""dy"":-148,""t"":10306},{""x"":1521,""y"":133,""dx"":70,""dy"":-148,""t"":10339},{""x"":1513,""y"":129,""dx"":62,""dy"":-152,""t"":10374},{""x"":1504,""y"":117,""dx"":53,""dy"":-164,""t"":10408},{""x"":1493,""y"":139,""dx"":42,""dy"":-142,""t"":10442},{""x"":1489,""y"":137,""dx"":38,""dy"":-144,""t"":10476},{""x"":1472,""y"":143,""dx"":21,""dy"":-138,""t"":10509},{""x"":1460,""y"":123,""dx"":9,""dy"":-158,""t"":10544},{""x"":1460,""y"":110,""dx"":9,""dy"":-171,""t"":10578},{""x"":1464,""y"":111,""dx"":13,""dy"":-170,""t"":10613},{""x"":1479,""y"":95,""dx"":28,""dy"":-186,""t"":10645},{""x"":1493,""y"":94,""dx"":42,""dy"":-187,""t"":10680},{""x"":1499,""y"":86,""dx"":48,""dy"":-195,""t"":10714},{""x"":1507,""y"":83,""dx"":56,""dy"":-198,""t"":10748},{""x"":1515,""y"":83,""dx"":64,""dy"":-198,""t"":10782},{""x"":1514,""y"":90,""dx"":63,""dy"":-191,""t"":10815},{""x"":1508,""y"":82,""dx"":57,""dy"":-199,""t"":10850},{""x"":1497,""y"":79,""dx"":46,""dy"":-202,""t"":10884},{""x"":1511,""y"":93,""dx"":60,""dy"":-188,""t"":10919},{""x"":1511,""y"":90,""dx"":60,""dy"":-191,""t"":10952},{""x"":1511,""y"":110,""dx"":60,""dy"":-171,""t"":10986},{""x"":1492,""y"":122,""dx"":41,""dy"":-159,""t"":11020},{""x"":1481,""y"":139,""dx"":30,""dy"":-142,""t"":11053},{""x"":1476,""y"":152,""dx"":25,""dy"":-129,""t"":11089},{""x"":1474,""y"":167,""dx"":23,""dy"":-114,""t"":11123},{""x"":1486,""y"":162,""dx"":35,""dy"":-119,""t"":11156},{""x"":1469,""y"":163,""dx"":18,""dy"":-118,""t"":11190},{""x"":1477,""y"":168,""dx"":26,""dy"":-113,""t"":11224},{""x"":1470,""y"":170,""dx"":19,""dy"":-111,""t"":11258},{""x"":1453,""y"":158,""dx"":2,""dy"":-123,""t"":11291},{""x"":1448,""y"":147,""dx"":-3,""dy"":-134,""t"":11325},{""x"":1463,""y"":143,""dx"":12,""dy"":-138,""t"":11359},{""x"":1470,""y"":143,""dx"":19,""dy"":-138,""t"":11393},{""x"":1457,""y"":145,""dx"":6,""dy"":-136,""t"":11428},{""x"":1456,""y"":137,""dx"":5,""dy"":-144,""t"":11462},{""x"":1455,""y"":130,""dx"":4,""dy"":-151,""t"":11494},{""x"":1466,""y"":128,""dx"":15,""dy"":-153,""t"":11530},{""x"":1477,""y"":121,""dx"":26,""dy"":-160,""t"":11564},{""x"":1488,""y"":134,""dx"":37,""dy"":-147,""t"":11598},{""x"":1499,""y"":142,""dx"":48,""dy"":-139,""t"":11632},{""x"":1494,""y"":139,""dx"":43,""dy"":-142,""t"":11666},{""x"":1504,""y"":149,""dx"":53,""dy"":-132,""t"":11700},{""x"":1504,""y"":151,""dx"":53,""dy"":-130,""t"":11734},{""x"":1518,""y"":144,""dx"":67,""dy"":-137,""t"":11768},{""x"":1522,""y"":148,""dx"":71,""dy"":-133,""t"":11802},{""x"":1529,""y"":152,""dx"":78,""dy"":-129,""t"":11836},{""x"":1523,""y"":147,""dx"":72,""dy"":-134,""t"":11870},{""x"":1517,""y"":142,""dx"":66,""dy"":-139,""t"":11901},{""x"":1524,""y"":131,""dx"":73,""dy"":-150,""t"":11938},{""x"":1514,""y"":150,""dx"":63,""dy"":-131,""t"":11971},{""x"":1536,""y"":147,""dx"":85,""dy"":-134,""t"":12006}],[{""x"":1284,""y"":755,""dx"":-167,""dy"":-66,""t"":13025},{""x"":1281,""y"":737,""dx"":-170,""dy"":-84,""t"":13058},{""x"":1287,""y"":738,""dx"":-164,""dy"":-83,""t"":13093},{""x"":1280,""y"":755,""dx"":-171,""dy"":-66,""t"":13128},{""x"":1284,""y"":761,""dx"":-167,""dy"":-60,""t"":13162},{""x"":1284,""y"":762,""dx"":-167,""dy"":-59,""t"":13196},{""x"":1304,""y"":732,""dx"":-147,""dy"":-89,""t"":13230},{""x"":1335,""y"":717,""dx"":-116,""dy"":-104,""t"":13263},{""x"":1328,""y"":715,""dx"":-123,""dy"":-106,""t"":13299},{""x"":1323,""y"":710,""dx"":-128,""dy"":-111,""t"":13331},{""x"":1342,""y"":694,""dx"":-109,""dy"":-127,""t"":13367},{""x"":1361,""y"":687,""dx"":-90,""dy"":-134,""t"":13400},{""x"":1349,""y"":682,""dx"":-102,""dy"":-139,""t"":13434},{""x"":1330,""y"":667,""dx"":-121,""dy"":-154,""t"":13466},{""x"":1333,""y"":656,""dx"":-118,""dy"":-165,""t"":13501},{""x"":1353,""y"":653,""dx"":-98,""dy"":-168,""t"":13535},{""x"":1369,""y"":630,""dx"":-82,""dy"":-191,""t"":13569},{""x"":1355,""y"":630,""dx"":-96,""dy"":-191,""t"":13604},{""x"":1346,""y"":637,""dx"":-105,""dy"":-184,""t"":13638},{""x"":1311,""y"":638,""dx"":-140,""dy"":-183,""t"":13672},{""x"":1312,""y"":657,""dx"":-139,""dy"":-164,""t"":13706},{""x"":1313,""y"":689,""dx"":-138,""dy"":-132,""t"":13740},{""x"":1318,""y"":710,""dx"":-133,""dy"":-111,""t"":13773},{""x"":1333,""y"":738,""dx"":-118,""dy"":-83,""t"":13807},{""x"":1340,""y"":762,""dx"":-111,""dy"":-59,""t"":13842},{""x"":1341,""y"":759,""dx"":-110,""dy"":-62,""t"":13876},{""x"":1347,""y"":740,""dx"":-104,""dy"":-81,""t"":13910},{""x"":1344,""y"":726,""dx"":-107,""dy"":-95,""t"":13943},{""x"":1346,""y"":695,""dx"":-105,""dy"":-126,""t"":13978},{""x"":1354,""y"":678,""dx"":-97,""dy"":-143,""t"":14011},{""x"":1356,""y"":685,""dx"":-95,""dy"":-136,""t"":14046},{""x"":1345,""y"":681,""dx"":-106,""dy"":-140,""t"":14081},{""x"":1361,""y"":674,""dx"":-90,""dy"":-147,""t"":14113},{""x"":1359,""y"":675,""dx"":-92,""dy"":-146,""t"":14147},{""x"":1363,""y"":678,""dx"":-88,""dy"":-143,""t"":14182},{""x"":1371,""y"":689,""dx"":-80,""dy"":-132,""t"":14215},{""x"":1371,""y"":710,""dx"":-80,""dy"":-111,""t"":14250},{""x"":1367,""y"":741,""dx"":-84,""dy"":-80,""t"":14284},{""x"":1366,""y"":752,""dx"":-85,""dy"":-69,""t"":14319},{""x"":1365,""y"":747,""dx"":-86,""dy"":-74,""t"":14352},{""x"":1351,""y"":736,""dx"":-100,""dy"":-85,""t"":14385},{""x"":1364,""y"":738,""dx"":-87,""dy"":-83,""t"":14419},{""x"":1363,""y"":731,""dx"":-88,""dy"":-90,""t"":14454},{""x"":1361,""y"":734,""dx"":-90,""dy"":-87,""t"":14488},{""x"":1359,""y"":740,""dx"":-92,""dy"":-81,""t"":14522},{""x"":1364,""y"":760,""dx"":-87,""dy"":-61,""t"":14556},{""x"":1354,""y"":753,""dx"":-97,""dy"":-68,""t"":14589},{""x"":1350,""y"":769,""dx"":-101,""dy"":-52,""t"":14623},{""x"":1363,""y"":767,""dx"":-88,""dy"":-54,""t"":14658},{""x"":1354,""y"":758,""dx"":-97,""dy"":-63,""t"":14692},{""x"":1359,""y"":750,""dx"":-92,""dy"":-71,""t"":14726},{""x"":1351,""y"":760,""dx"":-100,""dy"":-61,""t"":14760},{""x"":1353,""y"":741,""dx"":-98,""dy"":-80,""t"":14793},{""x"":1356,""y"":736,""dx"":-95,""dy"":-85,""t"":14828},{""x"":1359,""y"":727,""dx"":-92,""dy"":-94,""t"":14862},{""x"":1357,""y"":733,""dx"":-94,""dy"":-88,""t"":14895},{""x"":1360,""y"":718,""dx"":-91,""dy"":-103,""t"":14930},{""x"":1350,""y"":736,""dx"":-101,""dy"":-85,""t"":14964},{""x"":1364,""y"":726,""dx"":-87,""dy"":-95,""t"":14998}]]","[100,100,100,88.13559322033898,89.83050847457628]","[{""x"":28.88135593220339,""y"":-75.30508474576271,""r"":49.07523142642935},{""x"":68.32203389830508,""y"":-111.55932203389831,""r"":25.30042415105918},{""x"":65.0677966101695,""y"":-99.64406779661017,""r"":58.125922010214076},{""x"":37.74576271186441,""y"":-152.45762711864407,""r"":33.08698589248624},{""x"":-108.57627118644068,""y"":-104.8135593220339,""r"":38.59077875009683}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.41","validate","","","","","","","","","","","","","",""
"","html-button-response","8","244617","0.0-4.0-0.0","62722","0","","","<p>正式试验：试验都以 500 毫秒的固定时间开始，然后会有一个 2000 ms的样本显示，然后是 1000 毫秒的空白间隔。</p> <p style=""font-weight: bold"">要求：记忆所呈现刺激物和其对应的位置，根据目标提示选择对应刺激的位置,并根据数字键盘的 ""4"" ,""8"" ,""6"" ,""2"" 进行选择响应。</p>","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","9","245634","0.0-4.0-1.0-0.0","null","null","","","","","","","","","recall","[""4"",""4"",""6"",""6"",""2"",""2"",""6"",""6"",""2"",""2"",""8"",""8"",""4"",""4"",""4"",""4"",""4"",""4"",""6"",""6"",""2"",""2"",""8"",""8"",""8"",""8"",""6"",""6"",""2"",""2"",""8"",""8"",""2"",""2"",""8"",""8"",""2"",""2"",""6"",""6"",""2"",""2"",""6"",""6"",""8"",""8"",""4"",""4"",""4"",""4"",""4"",""4"",""8"",""8"",""4"",""4"",""8"",""8"",""6"",""6"",""6"",""6"",""2"",""2"",""7"",""7"",""3"",""3"",""1"",""1"",""4"",""4"",""3"",""3"",""6"",""6"",""7"",""7"",""1"",""1"",""1"",""1"",""4"",""4"",""1"",""1"",""1"",""1"",""3"",""3"",""7"",""7"",""6"",""6"",""6"",""6"",""6"",""6"",""6"",""6"",""9"",""9"",""9"",""9"",""4"",""4"",""9"",""9"",""9"",""9"",""4"",""4"",""4"",""4"",""7"",""7"",""1"",""1"",""3"",""3"",""3"",""3"",""4"",""4"",""9"",""9"",""7"",""7"",""3"",""3"",""7"",""7"",""6"",""6"",""9"",""9""]","1000","shape","4","","","","","","","","","",""
