"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","1761","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","3598","0.0-1.0-0.0","1836","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","5151","0.0-1.0-1.0","1551","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","9741","0.0-2.0","","","","2158","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","11846","0.0-3.0-0.0","2103","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","24022","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","24606","0.0-3.0-2.0","584","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","41475","0.0-3.0-3.0","","","","","","[[{""x"":486,""y"":554,""dx"":-5,""dy"":273,""t"":990},{""x"":499,""y"":578,""dx"":8,""dy"":297,""t"":1023},{""x"":494,""y"":597,""dx"":3,""dy"":316,""t"":1057},{""x"":507,""y"":565,""dx"":16,""dy"":284,""t"":1091},{""x"":506,""y"":564,""dx"":15,""dy"":283,""t"":1126},{""x"":502,""y"":540,""dx"":11,""dy"":259,""t"":1160},{""x"":498,""y"":520,""dx"":7,""dy"":239,""t"":1193},{""x"":492,""y"":503,""dx"":1,""dy"":222,""t"":1228},{""x"":497,""y"":554,""dx"":6,""dy"":273,""t"":1262},{""x"":489,""y"":575,""dx"":-2,""dy"":294,""t"":1297},{""x"":490,""y"":563,""dx"":-1,""dy"":282,""t"":1330},{""x"":493,""y"":544,""dx"":2,""dy"":263,""t"":1365},{""x"":500,""y"":546,""dx"":9,""dy"":265,""t"":1398},{""x"":498,""y"":542,""dx"":7,""dy"":261,""t"":1433},{""x"":487,""y"":507,""dx"":-4,""dy"":226,""t"":1467},{""x"":498,""y"":487,""dx"":7,""dy"":206,""t"":1501},{""x"":513,""y"":514,""dx"":22,""dy"":233,""t"":1533},{""x"":526,""y"":539,""dx"":35,""dy"":258,""t"":1565},{""x"":521,""y"":509,""dx"":30,""dy"":228,""t"":1602},{""x"":519,""y"":525,""dx"":28,""dy"":244,""t"":1637},{""x"":519,""y"":509,""dx"":28,""dy"":228,""t"":1669},{""x"":512,""y"":543,""dx"":21,""dy"":262,""t"":1703},{""x"":505,""y"":560,""dx"":14,""dy"":279,""t"":1738},{""x"":504,""y"":586,""dx"":13,""dy"":305,""t"":1772},{""x"":515,""y"":547,""dx"":24,""dy"":266,""t"":1807},{""x"":512,""y"":501,""dx"":21,""dy"":220,""t"":1840},{""x"":518,""y"":491,""dx"":27,""dy"":210,""t"":1873},{""x"":509,""y"":460,""dx"":18,""dy"":179,""t"":1907},{""x"":497,""y"":452,""dx"":6,""dy"":171,""t"":1942},{""x"":488,""y"":471,""dx"":-3,""dy"":190,""t"":1976},{""x"":491,""y"":452,""dx"":0,""dy"":171,""t"":2011},{""x"":502,""y"":452,""dx"":11,""dy"":171,""t"":2044},{""x"":510,""y"":462,""dx"":19,""dy"":181,""t"":2079},{""x"":510,""y"":471,""dx"":19,""dy"":190,""t"":2112},{""x"":525,""y"":490,""dx"":34,""dy"":209,""t"":2146},{""x"":524,""y"":475,""dx"":33,""dy"":194,""t"":2180},{""x"":503,""y"":498,""dx"":12,""dy"":217,""t"":2214},{""x"":492,""y"":476,""dx"":1,""dy"":195,""t"":2248},{""x"":491,""y"":464,""dx"":0,""dy"":183,""t"":2282},{""x"":493,""y"":412,""dx"":2,""dy"":131,""t"":2316},{""x"":489,""y"":432,""dx"":-2,""dy"":151,""t"":2350},{""x"":498,""y"":411,""dx"":7,""dy"":130,""t"":2385},{""x"":507,""y"":413,""dx"":16,""dy"":132,""t"":2418},{""x"":501,""y"":376,""dx"":10,""dy"":95,""t"":2452},{""x"":506,""y"":406,""dx"":15,""dy"":125,""t"":2487},{""x"":506,""y"":401,""dx"":15,""dy"":120,""t"":2520},{""x"":504,""y"":420,""dx"":13,""dy"":139,""t"":2555},{""x"":514,""y"":466,""dx"":23,""dy"":185,""t"":2588},{""x"":509,""y"":482,""dx"":18,""dy"":201,""t"":2622},{""x"":497,""y"":530,""dx"":6,""dy"":249,""t"":2656},{""x"":506,""y"":519,""dx"":15,""dy"":238,""t"":2690},{""x"":501,""y"":551,""dx"":10,""dy"":270,""t"":2723},{""x"":499,""y"":562,""dx"":8,""dy"":281,""t"":2758},{""x"":490,""y"":539,""dx"":-1,""dy"":258,""t"":2792},{""x"":489,""y"":562,""dx"":-2,""dy"":281,""t"":2826},{""x"":492,""y"":560,""dx"":1,""dy"":279,""t"":2860},{""x"":493,""y"":554,""dx"":2,""dy"":273,""t"":2894},{""x"":506,""y"":501,""dx"":15,""dy"":220,""t"":2927},{""x"":503,""y"":513,""dx"":12,""dy"":232,""t"":2961}],[{""x"":547,""y"":910,""dx"":56,""dy"":89,""t"":3982},{""x"":558,""y"":933,""dx"":67,""dy"":112,""t"":4016},{""x"":565,""y"":922,""dx"":74,""dy"":101,""t"":4050},{""x"":540,""y"":923,""dx"":49,""dy"":102,""t"":4084},{""x"":542,""y"":937,""dx"":51,""dy"":116,""t"":4118},{""x"":555,""y"":929,""dx"":64,""dy"":108,""t"":4152},{""x"":551,""y"":917,""dx"":60,""dy"":96,""t"":4186},{""x"":555,""y"":923,""dx"":64,""dy"":102,""t"":4220},{""x"":564,""y"":906,""dx"":73,""dy"":85,""t"":4255},{""x"":561,""y"":893,""dx"":70,""dy"":72,""t"":4287},{""x"":560,""y"":874,""dx"":69,""dy"":53,""t"":4322},{""x"":570,""y"":846,""dx"":79,""dy"":25,""t"":4356},{""x"":574,""y"":866,""dx"":83,""dy"":45,""t"":4390},{""x"":598,""y"":846,""dx"":107,""dy"":25,""t"":4423},{""x"":588,""y"":847,""dx"":97,""dy"":26,""t"":4457},{""x"":586,""y"":845,""dx"":95,""dy"":24,""t"":4492},{""x"":563,""y"":816,""dx"":72,""dy"":-5,""t"":4526},{""x"":560,""y"":821,""dx"":69,""dy"":0,""t"":4560},{""x"":557,""y"":844,""dx"":66,""dy"":23,""t"":4595},{""x"":555,""y"":844,""dx"":64,""dy"":23,""t"":4628},{""x"":560,""y"":880,""dx"":69,""dy"":59,""t"":4662},{""x"":556,""y"":919,""dx"":65,""dy"":98,""t"":4697},{""x"":539,""y"":925,""dx"":48,""dy"":104,""t"":4730},{""x"":525,""y"":929,""dx"":34,""dy"":108,""t"":4762},{""x"":528,""y"":931,""dx"":37,""dy"":110,""t"":4798},{""x"":544,""y"":937,""dx"":53,""dy"":116,""t"":4834},{""x"":555,""y"":922,""dx"":64,""dy"":101,""t"":4866},{""x"":572,""y"":897,""dx"":81,""dy"":76,""t"":4900},{""x"":558,""y"":924,""dx"":67,""dy"":103,""t"":4934},{""x"":549,""y"":936,""dx"":58,""dy"":115,""t"":4967},{""x"":553,""y"":940,""dx"":62,""dy"":119,""t"":5002},{""x"":554,""y"":969,""dx"":63,""dy"":148,""t"":5036},{""x"":537,""y"":955,""dx"":46,""dy"":134,""t"":5070},{""x"":523,""y"":936,""dx"":32,""dy"":115,""t"":5104},{""x"":540,""y"":944,""dx"":49,""dy"":123,""t"":5136},{""x"":516,""y"":894,""dx"":25,""dy"":73,""t"":5172},{""x"":521,""y"":906,""dx"":30,""dy"":85,""t"":5206},{""x"":510,""y"":879,""dx"":19,""dy"":58,""t"":5239},{""x"":522,""y"":891,""dx"":31,""dy"":70,""t"":5273},{""x"":555,""y"":905,""dx"":64,""dy"":84,""t"":5309},{""x"":540,""y"":909,""dx"":49,""dy"":88,""t"":5342},{""x"":520,""y"":887,""dx"":29,""dy"":66,""t"":5376},{""x"":532,""y"":914,""dx"":41,""dy"":93,""t"":5410},{""x"":543,""y"":947,""dx"":52,""dy"":126,""t"":5445},{""x"":558,""y"":936,""dx"":67,""dy"":115,""t"":5478},{""x"":576,""y"":931,""dx"":85,""dy"":110,""t"":5512},{""x"":591,""y"":958,""dx"":100,""dy"":137,""t"":5547},{""x"":576,""y"":944,""dx"":85,""dy"":123,""t"":5579},{""x"":557,""y"":924,""dx"":66,""dy"":103,""t"":5614},{""x"":548,""y"":902,""dx"":57,""dy"":81,""t"":5648},{""x"":525,""y"":899,""dx"":34,""dy"":78,""t"":5682},{""x"":501,""y"":869,""dx"":10,""dy"":48,""t"":5716},{""x"":489,""y"":842,""dx"":-2,""dy"":21,""t"":5750},{""x"":509,""y"":880,""dx"":18,""dy"":59,""t"":5784},{""x"":524,""y"":893,""dx"":33,""dy"":72,""t"":5818},{""x"":508,""y"":881,""dx"":17,""dy"":60,""t"":5851},{""x"":500,""y"":884,""dx"":9,""dy"":63,""t"":5885},{""x"":499,""y"":897,""dx"":8,""dy"":76,""t"":5919},{""x"":500,""y"":862,""dx"":9,""dy"":41,""t"":5954},{""x"":494,""y"":814,""dx"":3,""dy"":-7,""t"":5988}],[{""x"":908,""y"":525,""dx"":-63,""dy"":-26,""t"":7043},{""x"":920,""y"":576,""dx"":-51,""dy"":25,""t"":7075},{""x"":930,""y"":620,""dx"":-41,""dy"":69,""t"":7108},{""x"":946,""y"":595,""dx"":-25,""dy"":44,""t"":7144},{""x"":965,""y"":558,""dx"":-6,""dy"":7,""t"":7178},{""x"":971,""y"":556,""dx"":0,""dy"":5,""t"":7212},{""x"":991,""y"":534,""dx"":20,""dy"":-17,""t"":7246},{""x"":976,""y"":547,""dx"":5,""dy"":-4,""t"":7281},{""x"":999,""y"":536,""dx"":28,""dy"":-15,""t"":7314},{""x"":960,""y"":554,""dx"":-11,""dy"":3,""t"":7348},{""x"":974,""y"":550,""dx"":3,""dy"":-1,""t"":7381},{""x"":959,""y"":537,""dx"":-12,""dy"":-14,""t"":7417},{""x"":933,""y"":539,""dx"":-38,""dy"":-12,""t"":7450},{""x"":896,""y"":520,""dx"":-75,""dy"":-31,""t"":7484},{""x"":899,""y"":498,""dx"":-72,""dy"":-53,""t"":7518},{""x"":897,""y"":493,""dx"":-74,""dy"":-58,""t"":7553},{""x"":900,""y"":514,""dx"":-71,""dy"":-37,""t"":7587},{""x"":926,""y"":518,""dx"":-45,""dy"":-33,""t"":7619},{""x"":952,""y"":497,""dx"":-19,""dy"":-54,""t"":7654},{""x"":968,""y"":490,""dx"":-3,""dy"":-61,""t"":7688},{""x"":986,""y"":498,""dx"":15,""dy"":-53,""t"":7722},{""x"":984,""y"":493,""dx"":13,""dy"":-58,""t"":7756},{""x"":969,""y"":510,""dx"":-2,""dy"":-41,""t"":7789},{""x"":969,""y"":525,""dx"":-2,""dy"":-26,""t"":7825},{""x"":952,""y"":518,""dx"":-19,""dy"":-33,""t"":7857},{""x"":923,""y"":575,""dx"":-48,""dy"":24,""t"":7892},{""x"":915,""y"":582,""dx"":-56,""dy"":31,""t"":7926},{""x"":933,""y"":577,""dx"":-38,""dy"":26,""t"":7960},{""x"":937,""y"":584,""dx"":-34,""dy"":33,""t"":7994},{""x"":947,""y"":569,""dx"":-24,""dy"":18,""t"":8028},{""x"":958,""y"":570,""dx"":-13,""dy"":19,""t"":8062},{""x"":967,""y"":562,""dx"":-4,""dy"":11,""t"":8096},{""x"":968,""y"":543,""dx"":-3,""dy"":-8,""t"":8129},{""x"":968,""y"":554,""dx"":-3,""dy"":3,""t"":8164},{""x"":966,""y"":557,""dx"":-5,""dy"":6,""t"":8197},{""x"":972,""y"":554,""dx"":1,""dy"":3,""t"":8233},{""x"":982,""y"":560,""dx"":11,""dy"":9,""t"":8266},{""x"":985,""y"":553,""dx"":14,""dy"":2,""t"":8301},{""x"":988,""y"":546,""dx"":17,""dy"":-5,""t"":8332},{""x"":1025,""y"":509,""dx"":54,""dy"":-42,""t"":8368},{""x"":999,""y"":541,""dx"":28,""dy"":-10,""t"":8429},{""x"":1011,""y"":551,""dx"":40,""dy"":0,""t"":8443},{""x"":991,""y"":581,""dx"":20,""dy"":30,""t"":8468},{""x"":1002,""y"":593,""dx"":31,""dy"":42,""t"":8504},{""x"":1001,""y"":594,""dx"":30,""dy"":43,""t"":8538},{""x"":1004,""y"":592,""dx"":33,""dy"":41,""t"":8573},{""x"":987,""y"":600,""dx"":16,""dy"":49,""t"":8606},{""x"":953,""y"":606,""dx"":-18,""dy"":55,""t"":8640},{""x"":925,""y"":608,""dx"":-46,""dy"":57,""t"":8674},{""x"":903,""y"":610,""dx"":-68,""dy"":59,""t"":8705},{""x"":872,""y"":621,""dx"":-99,""dy"":70,""t"":8742},{""x"":838,""y"":642,""dx"":-133,""dy"":91,""t"":8777},{""x"":827,""y"":663,""dx"":-144,""dy"":112,""t"":8811},{""x"":847,""y"":657,""dx"":-124,""dy"":106,""t"":8844},{""x"":849,""y"":677,""dx"":-122,""dy"":126,""t"":8878},{""x"":881,""y"":679,""dx"":-90,""dy"":128,""t"":8912},{""x"":863,""y"":685,""dx"":-108,""dy"":134,""t"":8947},{""x"":876,""y"":650,""dx"":-95,""dy"":99,""t"":8981},{""x"":882,""y"":615,""dx"":-89,""dy"":64,""t"":9014}],[{""x"":1562,""y"":398,""dx"":111,""dy"":117,""t"":10034},{""x"":1536,""y"":377,""dx"":85,""dy"":96,""t"":10068},{""x"":1529,""y"":348,""dx"":78,""dy"":67,""t"":10102},{""x"":1518,""y"":335,""dx"":67,""dy"":54,""t"":10135},{""x"":1528,""y"":358,""dx"":77,""dy"":77,""t"":10171},{""x"":1549,""y"":376,""dx"":98,""dy"":95,""t"":10204},{""x"":1535,""y"":366,""dx"":84,""dy"":85,""t"":10238},{""x"":1532,""y"":353,""dx"":81,""dy"":72,""t"":10272},{""x"":1529,""y"":342,""dx"":78,""dy"":61,""t"":10304},{""x"":1525,""y"":328,""dx"":74,""dy"":47,""t"":10339},{""x"":1518,""y"":297,""dx"":67,""dy"":16,""t"":10374},{""x"":1539,""y"":323,""dx"":88,""dy"":42,""t"":10409},{""x"":1551,""y"":360,""dx"":100,""dy"":79,""t"":10442},{""x"":1533,""y"":345,""dx"":82,""dy"":64,""t"":10475},{""x"":1540,""y"":372,""dx"":89,""dy"":91,""t"":10509},{""x"":1520,""y"":388,""dx"":69,""dy"":107,""t"":10545},{""x"":1538,""y"":407,""dx"":87,""dy"":126,""t"":10578},{""x"":1553,""y"":401,""dx"":102,""dy"":120,""t"":10612},{""x"":1572,""y"":423,""dx"":121,""dy"":142,""t"":10647},{""x"":1577,""y"":427,""dx"":126,""dy"":146,""t"":10680},{""x"":1582,""y"":465,""dx"":131,""dy"":184,""t"":10715},{""x"":1585,""y"":443,""dx"":134,""dy"":162,""t"":10748},{""x"":1568,""y"":379,""dx"":117,""dy"":98,""t"":10782},{""x"":1576,""y"":431,""dx"":125,""dy"":150,""t"":10816},{""x"":1578,""y"":449,""dx"":127,""dy"":168,""t"":10850},{""x"":1587,""y"":455,""dx"":136,""dy"":174,""t"":10884},{""x"":1591,""y"":471,""dx"":140,""dy"":190,""t"":10918},{""x"":1591,""y"":479,""dx"":140,""dy"":198,""t"":10953},{""x"":1586,""y"":475,""dx"":135,""dy"":194,""t"":10987},{""x"":1591,""y"":470,""dx"":140,""dy"":189,""t"":11021},{""x"":1562,""y"":424,""dx"":111,""dy"":143,""t"":11054},{""x"":1563,""y"":433,""dx"":112,""dy"":152,""t"":11088},{""x"":1566,""y"":434,""dx"":115,""dy"":153,""t"":11122},{""x"":1559,""y"":449,""dx"":108,""dy"":168,""t"":11156},{""x"":1546,""y"":449,""dx"":95,""dy"":168,""t"":11190},{""x"":1548,""y"":479,""dx"":97,""dy"":198,""t"":11224},{""x"":1551,""y"":465,""dx"":100,""dy"":184,""t"":11257},{""x"":1549,""y"":440,""dx"":98,""dy"":159,""t"":11292},{""x"":1551,""y"":437,""dx"":100,""dy"":156,""t"":11326},{""x"":1563,""y"":439,""dx"":112,""dy"":158,""t"":11361},{""x"":1558,""y"":428,""dx"":107,""dy"":147,""t"":11394},{""x"":1553,""y"":453,""dx"":102,""dy"":172,""t"":11428},{""x"":1549,""y"":456,""dx"":98,""dy"":175,""t"":11462},{""x"":1528,""y"":455,""dx"":77,""dy"":174,""t"":11496},{""x"":1542,""y"":461,""dx"":91,""dy"":180,""t"":11530},{""x"":1542,""y"":485,""dx"":91,""dy"":204,""t"":11564},{""x"":1546,""y"":490,""dx"":95,""dy"":209,""t"":11598},{""x"":1554,""y"":488,""dx"":103,""dy"":207,""t"":11631},{""x"":1566,""y"":471,""dx"":115,""dy"":190,""t"":11666},{""x"":1564,""y"":475,""dx"":113,""dy"":194,""t"":11700},{""x"":1570,""y"":502,""dx"":119,""dy"":221,""t"":11734},{""x"":1586,""y"":503,""dx"":135,""dy"":222,""t"":11768},{""x"":1566,""y"":530,""dx"":115,""dy"":249,""t"":11803},{""x"":1552,""y"":533,""dx"":101,""dy"":252,""t"":11836},{""x"":1532,""y"":524,""dx"":81,""dy"":243,""t"":11871},{""x"":1515,""y"":516,""dx"":64,""dy"":235,""t"":11902},{""x"":1517,""y"":499,""dx"":66,""dy"":218,""t"":11938},{""x"":1513,""y"":513,""dx"":62,""dy"":232,""t"":11972},{""x"":1517,""y"":538,""dx"":66,""dy"":257,""t"":12006}],[{""x"":1397,""y"":783,""dx"":-54,""dy"":-38,""t"":13061},{""x"":1416,""y"":757,""dx"":-35,""dy"":-64,""t"":13094},{""x"":1426,""y"":762,""dx"":-25,""dy"":-59,""t"":13129},{""x"":1411,""y"":782,""dx"":-40,""dy"":-39,""t"":13162},{""x"":1428,""y"":783,""dx"":-23,""dy"":-38,""t"":13197},{""x"":1421,""y"":796,""dx"":-30,""dy"":-25,""t"":13229},{""x"":1408,""y"":786,""dx"":-43,""dy"":-35,""t"":13264},{""x"":1440,""y"":764,""dx"":-11,""dy"":-57,""t"":13299},{""x"":1458,""y"":783,""dx"":7,""dy"":-38,""t"":13332},{""x"":1456,""y"":804,""dx"":5,""dy"":-17,""t"":13366},{""x"":1459,""y"":821,""dx"":8,""dy"":0,""t"":13401},{""x"":1470,""y"":825,""dx"":19,""dy"":4,""t"":13434},{""x"":1479,""y"":828,""dx"":28,""dy"":7,""t"":13467},{""x"":1478,""y"":863,""dx"":27,""dy"":42,""t"":13502},{""x"":1443,""y"":901,""dx"":-8,""dy"":80,""t"":13535},{""x"":1427,""y"":912,""dx"":-24,""dy"":91,""t"":13570},{""x"":1425,""y"":900,""dx"":-26,""dy"":79,""t"":13604},{""x"":1452,""y"":886,""dx"":1,""dy"":65,""t"":13638},{""x"":1457,""y"":899,""dx"":6,""dy"":78,""t"":13673},{""x"":1458,""y"":891,""dx"":7,""dy"":70,""t"":13706},{""x"":1455,""y"":884,""dx"":4,""dy"":63,""t"":13740},{""x"":1473,""y"":866,""dx"":22,""dy"":45,""t"":13774},{""x"":1483,""y"":852,""dx"":32,""dy"":31,""t"":13807},{""x"":1471,""y"":868,""dx"":20,""dy"":47,""t"":13843},{""x"":1466,""y"":847,""dx"":15,""dy"":26,""t"":13875},{""x"":1423,""y"":868,""dx"":-28,""dy"":47,""t"":13910},{""x"":1392,""y"":894,""dx"":-59,""dy"":73,""t"":13945},{""x"":1400,""y"":872,""dx"":-51,""dy"":51,""t"":13978},{""x"":1405,""y"":876,""dx"":-46,""dy"":55,""t"":14012},{""x"":1383,""y"":906,""dx"":-68,""dy"":85,""t"":14046},{""x"":1356,""y"":937,""dx"":-95,""dy"":116,""t"":14079},{""x"":1368,""y"":933,""dx"":-83,""dy"":112,""t"":14114},{""x"":1376,""y"":914,""dx"":-75,""dy"":93,""t"":14148},{""x"":1405,""y"":881,""dx"":-46,""dy"":60,""t"":14182},{""x"":1419,""y"":834,""dx"":-32,""dy"":13,""t"":14216},{""x"":1416,""y"":845,""dx"":-35,""dy"":24,""t"":14250},{""x"":1420,""y"":845,""dx"":-31,""dy"":24,""t"":14284},{""x"":1394,""y"":847,""dx"":-57,""dy"":26,""t"":14319},{""x"":1392,""y"":826,""dx"":-59,""dy"":5,""t"":14351},{""x"":1393,""y"":831,""dx"":-58,""dy"":10,""t"":14386},{""x"":1372,""y"":855,""dx"":-79,""dy"":34,""t"":14420},{""x"":1373,""y"":826,""dx"":-78,""dy"":5,""t"":14454},{""x"":1388,""y"":817,""dx"":-63,""dy"":-4,""t"":14488},{""x"":1360,""y"":816,""dx"":-91,""dy"":-5,""t"":14522},{""x"":1369,""y"":837,""dx"":-82,""dy"":16,""t"":14556},{""x"":1385,""y"":838,""dx"":-66,""dy"":17,""t"":14590},{""x"":1388,""y"":827,""dx"":-63,""dy"":6,""t"":14624},{""x"":1386,""y"":827,""dx"":-65,""dy"":6,""t"":14657},{""x"":1407,""y"":820,""dx"":-44,""dy"":-1,""t"":14693},{""x"":1425,""y"":810,""dx"":-26,""dy"":-11,""t"":14725},{""x"":1411,""y"":834,""dx"":-40,""dy"":13,""t"":14760},{""x"":1413,""y"":847,""dx"":-38,""dy"":26,""t"":14794},{""x"":1426,""y"":824,""dx"":-25,""dy"":3,""t"":14827},{""x"":1433,""y"":806,""dx"":-18,""dy"":-15,""t"":14862},{""x"":1432,""y"":792,""dx"":-19,""dy"":-29,""t"":14896},{""x"":1438,""y"":794,""dx"":-13,""dy"":-27,""t"":14930},{""x"":1458,""y"":783,""dx"":7,""dy"":-38,""t"":14964},{""x"":1470,""y"":749,""dx"":19,""dy"":-72,""t"":14998},{""x"":1456,""y"":738,""dx"":5,""dy"":-83,""t"":15031}]]","[32.20338983050847,100,100,55.932203389830505,100]","[{""x"":11.457627118644067,""y"":224.01694915254237,""r"":42.58717338556451},{""x"":53.266666666666666,""y"":79.56666666666666,""r"":53.96523925555171},{""x"":-27.35593220338983,""y"":16.135593220338983,""r"":54.404099939287335},{""x"":100.64406779661017,""y"":153.0677966101695,""r"":53.43945501135252},{""x"":-29.152542372881356,""y"":16.152542372881356,""r"":52.946206432937046}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.42","validate","","","","","","","","","","","","","","",""
"","html-button-response","8","41971","0.0-3.0-4.0-0.0-0.0","495","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","","","","","",""
"","webgazer-calibrate","9","52075","0.0-3.0-4.0-0.0-1.0","","","","","","","","","","","","recalibration","","","","","","","","","","","","","",""
