"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","2080","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","5144","0.0-1.0-0.0","3062","{""name"":""黎钰"",""age"":""22""}","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","6168","0.0-1.0-1.0","1023","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","10120","0.0-2.0","","","","2134","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","10752","0.0-3.0-0.0","630","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","20273","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","21247","0.0-3.0-2.0","973","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","38589","0.0-3.0-3.0","","","","","","[[{""x"":433,""y"":388,""dx"":-58,""dy"":107,""t"":990},{""x"":437,""y"":387,""dx"":-54,""dy"":106,""t"":1023},{""x"":456,""y"":385,""dx"":-35,""dy"":104,""t"":1059},{""x"":469,""y"":388,""dx"":-22,""dy"":107,""t"":1092},{""x"":467,""y"":366,""dx"":-24,""dy"":85,""t"":1125},{""x"":461,""y"":356,""dx"":-30,""dy"":75,""t"":1160},{""x"":455,""y"":363,""dx"":-36,""dy"":82,""t"":1194},{""x"":448,""y"":366,""dx"":-43,""dy"":85,""t"":1229},{""x"":436,""y"":348,""dx"":-55,""dy"":67,""t"":1262},{""x"":419,""y"":347,""dx"":-72,""dy"":66,""t"":1296},{""x"":424,""y"":330,""dx"":-67,""dy"":49,""t"":1330},{""x"":413,""y"":340,""dx"":-78,""dy"":59,""t"":1364},{""x"":414,""y"":334,""dx"":-77,""dy"":53,""t"":1398},{""x"":394,""y"":326,""dx"":-97,""dy"":45,""t"":1432},{""x"":392,""y"":318,""dx"":-99,""dy"":37,""t"":1466},{""x"":388,""y"":318,""dx"":-103,""dy"":37,""t"":1500},{""x"":382,""y"":320,""dx"":-109,""dy"":39,""t"":1534},{""x"":393,""y"":332,""dx"":-98,""dy"":51,""t"":1569},{""x"":394,""y"":337,""dx"":-97,""dy"":56,""t"":1602},{""x"":405,""y"":338,""dx"":-86,""dy"":57,""t"":1636},{""x"":411,""y"":336,""dx"":-80,""dy"":55,""t"":1670},{""x"":420,""y"":328,""dx"":-71,""dy"":47,""t"":1704},{""x"":432,""y"":330,""dx"":-59,""dy"":49,""t"":1738},{""x"":430,""y"":355,""dx"":-61,""dy"":74,""t"":1772},{""x"":422,""y"":349,""dx"":-69,""dy"":68,""t"":1806},{""x"":431,""y"":344,""dx"":-60,""dy"":63,""t"":1840},{""x"":430,""y"":332,""dx"":-61,""dy"":51,""t"":1873},{""x"":426,""y"":363,""dx"":-65,""dy"":82,""t"":1908},{""x"":423,""y"":345,""dx"":-68,""dy"":64,""t"":1942},{""x"":420,""y"":341,""dx"":-71,""dy"":60,""t"":1977},{""x"":418,""y"":338,""dx"":-73,""dy"":57,""t"":2007},{""x"":411,""y"":365,""dx"":-80,""dy"":84,""t"":2044},{""x"":416,""y"":371,""dx"":-75,""dy"":90,""t"":2078},{""x"":425,""y"":357,""dx"":-66,""dy"":76,""t"":2113},{""x"":423,""y"":353,""dx"":-68,""dy"":72,""t"":2147},{""x"":424,""y"":395,""dx"":-67,""dy"":114,""t"":2180},{""x"":429,""y"":417,""dx"":-62,""dy"":136,""t"":2215},{""x"":428,""y"":424,""dx"":-63,""dy"":143,""t"":2249},{""x"":438,""y"":424,""dx"":-53,""dy"":143,""t"":2282},{""x"":428,""y"":410,""dx"":-63,""dy"":129,""t"":2316},{""x"":425,""y"":407,""dx"":-66,""dy"":126,""t"":2349},{""x"":422,""y"":403,""dx"":-69,""dy"":122,""t"":2382},{""x"":413,""y"":393,""dx"":-78,""dy"":112,""t"":2418},{""x"":415,""y"":387,""dx"":-76,""dy"":106,""t"":2452},{""x"":412,""y"":431,""dx"":-79,""dy"":150,""t"":2486},{""x"":415,""y"":455,""dx"":-76,""dy"":174,""t"":2520},{""x"":423,""y"":475,""dx"":-68,""dy"":194,""t"":2556},{""x"":422,""y"":480,""dx"":-69,""dy"":199,""t"":2588},{""x"":418,""y"":482,""dx"":-73,""dy"":201,""t"":2622},{""x"":418,""y"":440,""dx"":-73,""dy"":159,""t"":2656},{""x"":418,""y"":421,""dx"":-73,""dy"":140,""t"":2690},{""x"":418,""y"":444,""dx"":-73,""dy"":163,""t"":2723},{""x"":434,""y"":402,""dx"":-57,""dy"":121,""t"":2759},{""x"":421,""y"":390,""dx"":-70,""dy"":109,""t"":2793},{""x"":425,""y"":410,""dx"":-66,""dy"":129,""t"":2827},{""x"":430,""y"":418,""dx"":-61,""dy"":137,""t"":2860},{""x"":418,""y"":398,""dx"":-73,""dy"":117,""t"":2894},{""x"":409,""y"":396,""dx"":-82,""dy"":115,""t"":2928},{""x"":400,""y"":390,""dx"":-91,""dy"":109,""t"":2962}],[{""x"":549,""y"":890,""dx"":58,""dy"":69,""t"":4016},{""x"":561,""y"":862,""dx"":70,""dy"":41,""t"":4050},{""x"":557,""y"":829,""dx"":66,""dy"":8,""t"":4084},{""x"":547,""y"":808,""dx"":56,""dy"":-13,""t"":4119},{""x"":538,""y"":807,""dx"":47,""dy"":-14,""t"":4152},{""x"":542,""y"":810,""dx"":51,""dy"":-11,""t"":4186},{""x"":538,""y"":799,""dx"":47,""dy"":-22,""t"":4221},{""x"":550,""y"":802,""dx"":59,""dy"":-19,""t"":4255},{""x"":552,""y"":802,""dx"":61,""dy"":-19,""t"":4287},{""x"":554,""y"":799,""dx"":63,""dy"":-22,""t"":4323},{""x"":557,""y"":784,""dx"":66,""dy"":-37,""t"":4359},{""x"":564,""y"":776,""dx"":73,""dy"":-45,""t"":4393},{""x"":566,""y"":775,""dx"":75,""dy"":-46,""t"":4423},{""x"":559,""y"":774,""dx"":68,""dy"":-47,""t"":4459},{""x"":563,""y"":791,""dx"":72,""dy"":-30,""t"":4493},{""x"":562,""y"":802,""dx"":71,""dy"":-19,""t"":4526},{""x"":564,""y"":810,""dx"":73,""dy"":-11,""t"":4560},{""x"":567,""y"":819,""dx"":76,""dy"":-2,""t"":4594},{""x"":565,""y"":834,""dx"":74,""dy"":13,""t"":4628},{""x"":569,""y"":841,""dx"":78,""dy"":20,""t"":4662},{""x"":566,""y"":839,""dx"":75,""dy"":18,""t"":4696},{""x"":568,""y"":855,""dx"":77,""dy"":34,""t"":4731},{""x"":581,""y"":832,""dx"":90,""dy"":11,""t"":4764},{""x"":595,""y"":810,""dx"":104,""dy"":-11,""t"":4797},{""x"":596,""y"":792,""dx"":105,""dy"":-29,""t"":4832},{""x"":597,""y"":800,""dx"":106,""dy"":-21,""t"":4866},{""x"":587,""y"":803,""dx"":96,""dy"":-18,""t"":4900},{""x"":582,""y"":797,""dx"":91,""dy"":-24,""t"":4934},{""x"":582,""y"":777,""dx"":91,""dy"":-44,""t"":4968},{""x"":578,""y"":777,""dx"":87,""dy"":-44,""t"":5001},{""x"":577,""y"":780,""dx"":86,""dy"":-41,""t"":5037},{""x"":560,""y"":779,""dx"":69,""dy"":-42,""t"":5071},{""x"":547,""y"":809,""dx"":56,""dy"":-12,""t"":5104},{""x"":543,""y"":839,""dx"":52,""dy"":18,""t"":5138},{""x"":533,""y"":834,""dx"":42,""dy"":13,""t"":5172},{""x"":539,""y"":849,""dx"":48,""dy"":28,""t"":5206},{""x"":536,""y"":851,""dx"":45,""dy"":30,""t"":5239},{""x"":553,""y"":839,""dx"":62,""dy"":18,""t"":5273},{""x"":553,""y"":832,""dx"":62,""dy"":11,""t"":5308},{""x"":551,""y"":838,""dx"":60,""dy"":17,""t"":5342},{""x"":554,""y"":837,""dx"":63,""dy"":16,""t"":5377},{""x"":544,""y"":834,""dx"":53,""dy"":13,""t"":5410},{""x"":541,""y"":807,""dx"":50,""dy"":-14,""t"":5444},{""x"":522,""y"":795,""dx"":31,""dy"":-26,""t"":5478},{""x"":518,""y"":804,""dx"":27,""dy"":-17,""t"":5512},{""x"":522,""y"":795,""dx"":31,""dy"":-26,""t"":5547},{""x"":527,""y"":788,""dx"":36,""dy"":-33,""t"":5578},{""x"":524,""y"":777,""dx"":33,""dy"":-44,""t"":5614},{""x"":545,""y"":781,""dx"":54,""dy"":-40,""t"":5649},{""x"":551,""y"":786,""dx"":60,""dy"":-35,""t"":5682},{""x"":572,""y"":800,""dx"":81,""dy"":-21,""t"":5716},{""x"":567,""y"":806,""dx"":76,""dy"":-15,""t"":5749},{""x"":553,""y"":795,""dx"":62,""dy"":-26,""t"":5784},{""x"":563,""y"":796,""dx"":72,""dy"":-25,""t"":5819},{""x"":557,""y"":806,""dx"":66,""dy"":-15,""t"":5852},{""x"":549,""y"":807,""dx"":58,""dy"":-14,""t"":5887},{""x"":572,""y"":799,""dx"":81,""dy"":-22,""t"":5920},{""x"":592,""y"":793,""dx"":101,""dy"":-28,""t"":5952},{""x"":583,""y"":803,""dx"":92,""dy"":-18,""t"":5988}],[{""x"":1003,""y"":606,""dx"":32,""dy"":55,""t"":7043},{""x"":993,""y"":610,""dx"":22,""dy"":59,""t"":7076},{""x"":988,""y"":615,""dx"":17,""dy"":64,""t"":7109},{""x"":984,""y"":620,""dx"":13,""dy"":69,""t"":7142},{""x"":986,""y"":591,""dx"":15,""dy"":40,""t"":7178},{""x"":991,""y"":590,""dx"":20,""dy"":39,""t"":7212},{""x"":987,""y"":601,""dx"":16,""dy"":50,""t"":7246},{""x"":981,""y"":607,""dx"":10,""dy"":56,""t"":7281},{""x"":993,""y"":597,""dx"":22,""dy"":46,""t"":7313},{""x"":988,""y"":600,""dx"":17,""dy"":49,""t"":7348},{""x"":983,""y"":593,""dx"":12,""dy"":42,""t"":7381},{""x"":985,""y"":594,""dx"":14,""dy"":43,""t"":7416},{""x"":983,""y"":579,""dx"":12,""dy"":28,""t"":7449},{""x"":975,""y"":590,""dx"":4,""dy"":39,""t"":7485},{""x"":972,""y"":571,""dx"":1,""dy"":20,""t"":7519},{""x"":970,""y"":554,""dx"":-1,""dy"":3,""t"":7550},{""x"":971,""y"":545,""dx"":0,""dy"":-6,""t"":7586},{""x"":972,""y"":551,""dx"":1,""dy"":0,""t"":7619},{""x"":969,""y"":546,""dx"":-2,""dy"":-5,""t"":7653},{""x"":966,""y"":532,""dx"":-5,""dy"":-19,""t"":7688},{""x"":967,""y"":544,""dx"":-4,""dy"":-7,""t"":7722},{""x"":971,""y"":567,""dx"":0,""dy"":16,""t"":7756},{""x"":966,""y"":587,""dx"":-5,""dy"":36,""t"":7790},{""x"":962,""y"":589,""dx"":-9,""dy"":38,""t"":7824},{""x"":964,""y"":597,""dx"":-7,""dy"":46,""t"":7859},{""x"":959,""y"":601,""dx"":-12,""dy"":50,""t"":7893},{""x"":963,""y"":617,""dx"":-8,""dy"":66,""t"":7927},{""x"":959,""y"":633,""dx"":-12,""dy"":82,""t"":7960},{""x"":958,""y"":633,""dx"":-13,""dy"":82,""t"":7994},{""x"":963,""y"":623,""dx"":-8,""dy"":72,""t"":8028},{""x"":971,""y"":635,""dx"":0,""dy"":84,""t"":8062},{""x"":982,""y"":624,""dx"":11,""dy"":73,""t"":8096},{""x"":986,""y"":638,""dx"":15,""dy"":87,""t"":8130},{""x"":981,""y"":618,""dx"":10,""dy"":67,""t"":8164},{""x"":982,""y"":616,""dx"":11,""dy"":65,""t"":8198},{""x"":974,""y"":605,""dx"":3,""dy"":54,""t"":8232},{""x"":973,""y"":599,""dx"":2,""dy"":48,""t"":8265},{""x"":975,""y"":600,""dx"":4,""dy"":49,""t"":8301},{""x"":972,""y"":607,""dx"":1,""dy"":56,""t"":8335},{""x"":969,""y"":596,""dx"":-2,""dy"":45,""t"":8369},{""x"":973,""y"":603,""dx"":2,""dy"":52,""t"":8402},{""x"":970,""y"":604,""dx"":-1,""dy"":53,""t"":8436},{""x"":966,""y"":598,""dx"":-5,""dy"":47,""t"":8470},{""x"":971,""y"":587,""dx"":0,""dy"":36,""t"":8503},{""x"":969,""y"":557,""dx"":-2,""dy"":6,""t"":8537},{""x"":967,""y"":563,""dx"":-4,""dy"":12,""t"":8572},{""x"":970,""y"":563,""dx"":-1,""dy"":12,""t"":8605},{""x"":966,""y"":589,""dx"":-5,""dy"":38,""t"":8639},{""x"":964,""y"":575,""dx"":-7,""dy"":24,""t"":8673},{""x"":960,""y"":588,""dx"":-11,""dy"":37,""t"":8708},{""x"":959,""y"":561,""dx"":-12,""dy"":10,""t"":8743},{""x"":967,""y"":551,""dx"":-4,""dy"":0,""t"":8776},{""x"":973,""y"":528,""dx"":2,""dy"":-23,""t"":8810},{""x"":975,""y"":551,""dx"":4,""dy"":0,""t"":8844},{""x"":981,""y"":558,""dx"":10,""dy"":7,""t"":8878},{""x"":982,""y"":565,""dx"":11,""dy"":14,""t"":8911},{""x"":984,""y"":566,""dx"":13,""dy"":15,""t"":8945},{""x"":979,""y"":590,""dx"":8,""dy"":39,""t"":8980},{""x"":972,""y"":614,""dx"":1,""dy"":63,""t"":9015}],[{""x"":1480,""y"":298,""dx"":29,""dy"":17,""t"":10034},{""x"":1489,""y"":287,""dx"":38,""dy"":6,""t"":10068},{""x"":1473,""y"":286,""dx"":22,""dy"":5,""t"":10103},{""x"":1465,""y"":297,""dx"":14,""dy"":16,""t"":10136},{""x"":1455,""y"":311,""dx"":4,""dy"":30,""t"":10171},{""x"":1437,""y"":314,""dx"":-14,""dy"":33,""t"":10203},{""x"":1429,""y"":326,""dx"":-22,""dy"":45,""t"":10238},{""x"":1421,""y"":336,""dx"":-30,""dy"":55,""t"":10271},{""x"":1427,""y"":350,""dx"":-24,""dy"":69,""t"":10306},{""x"":1424,""y"":361,""dx"":-27,""dy"":80,""t"":10339},{""x"":1420,""y"":382,""dx"":-31,""dy"":101,""t"":10373},{""x"":1434,""y"":365,""dx"":-17,""dy"":84,""t"":10408},{""x"":1437,""y"":373,""dx"":-14,""dy"":92,""t"":10442},{""x"":1426,""y"":399,""dx"":-25,""dy"":118,""t"":10475},{""x"":1432,""y"":400,""dx"":-19,""dy"":119,""t"":10510},{""x"":1443,""y"":389,""dx"":-8,""dy"":108,""t"":10543},{""x"":1418,""y"":400,""dx"":-33,""dy"":119,""t"":10579},{""x"":1409,""y"":398,""dx"":-42,""dy"":117,""t"":10612},{""x"":1420,""y"":384,""dx"":-31,""dy"":103,""t"":10645},{""x"":1421,""y"":382,""dx"":-30,""dy"":101,""t"":10680},{""x"":1421,""y"":380,""dx"":-30,""dy"":99,""t"":10711},{""x"":1427,""y"":376,""dx"":-24,""dy"":95,""t"":10748},{""x"":1416,""y"":368,""dx"":-35,""dy"":87,""t"":10782},{""x"":1423,""y"":364,""dx"":-28,""dy"":83,""t"":10816},{""x"":1428,""y"":372,""dx"":-23,""dy"":91,""t"":10850},{""x"":1434,""y"":368,""dx"":-17,""dy"":87,""t"":10883},{""x"":1435,""y"":383,""dx"":-16,""dy"":102,""t"":10919},{""x"":1450,""y"":369,""dx"":-1,""dy"":88,""t"":10952},{""x"":1454,""y"":362,""dx"":3,""dy"":81,""t"":10986},{""x"":1449,""y"":360,""dx"":-2,""dy"":79,""t"":11020},{""x"":1412,""y"":384,""dx"":-39,""dy"":103,""t"":11055},{""x"":1423,""y"":374,""dx"":-28,""dy"":93,""t"":11088},{""x"":1408,""y"":368,""dx"":-43,""dy"":87,""t"":11119},{""x"":1420,""y"":370,""dx"":-31,""dy"":89,""t"":11156},{""x"":1423,""y"":363,""dx"":-28,""dy"":82,""t"":11189},{""x"":1421,""y"":381,""dx"":-30,""dy"":100,""t"":11223},{""x"":1416,""y"":398,""dx"":-35,""dy"":117,""t"":11258},{""x"":1423,""y"":392,""dx"":-28,""dy"":111,""t"":11293},{""x"":1424,""y"":388,""dx"":-27,""dy"":107,""t"":11326},{""x"":1426,""y"":394,""dx"":-25,""dy"":113,""t"":11360},{""x"":1431,""y"":390,""dx"":-20,""dy"":109,""t"":11395},{""x"":1433,""y"":401,""dx"":-18,""dy"":120,""t"":11428},{""x"":1446,""y"":385,""dx"":-5,""dy"":104,""t"":11462},{""x"":1447,""y"":366,""dx"":-4,""dy"":85,""t"":11496},{""x"":1444,""y"":375,""dx"":-7,""dy"":94,""t"":11529},{""x"":1437,""y"":354,""dx"":-14,""dy"":73,""t"":11563},{""x"":1442,""y"":356,""dx"":-9,""dy"":75,""t"":11598},{""x"":1446,""y"":345,""dx"":-5,""dy"":64,""t"":11631},{""x"":1440,""y"":346,""dx"":-11,""dy"":65,""t"":11666},{""x"":1437,""y"":348,""dx"":-14,""dy"":67,""t"":11700},{""x"":1453,""y"":349,""dx"":2,""dy"":68,""t"":11735},{""x"":1443,""y"":369,""dx"":-8,""dy"":88,""t"":11768},{""x"":1442,""y"":372,""dx"":-9,""dy"":91,""t"":11802},{""x"":1434,""y"":364,""dx"":-17,""dy"":83,""t"":11836},{""x"":1446,""y"":353,""dx"":-5,""dy"":72,""t"":11870},{""x"":1459,""y"":333,""dx"":8,""dy"":52,""t"":11904},{""x"":1475,""y"":304,""dx"":24,""dy"":23,""t"":11938},{""x"":1471,""y"":303,""dx"":20,""dy"":22,""t"":11972},{""x"":1452,""y"":320,""dx"":1,""dy"":39,""t"":12007}],[{""x"":1264,""y"":883,""dx"":-187,""dy"":62,""t"":13060},{""x"":1270,""y"":873,""dx"":-181,""dy"":52,""t"":13095},{""x"":1275,""y"":883,""dx"":-176,""dy"":62,""t"":13128},{""x"":1272,""y"":875,""dx"":-179,""dy"":54,""t"":13162},{""x"":1279,""y"":871,""dx"":-172,""dy"":50,""t"":13196},{""x"":1293,""y"":867,""dx"":-158,""dy"":46,""t"":13231},{""x"":1289,""y"":844,""dx"":-162,""dy"":23,""t"":13264},{""x"":1282,""y"":840,""dx"":-169,""dy"":19,""t"":13298},{""x"":1274,""y"":841,""dx"":-177,""dy"":20,""t"":13332},{""x"":1271,""y"":860,""dx"":-180,""dy"":39,""t"":13367},{""x"":1251,""y"":857,""dx"":-200,""dy"":36,""t"":13400},{""x"":1263,""y"":863,""dx"":-188,""dy"":42,""t"":13434},{""x"":1267,""y"":844,""dx"":-184,""dy"":23,""t"":13468},{""x"":1248,""y"":842,""dx"":-203,""dy"":21,""t"":13502},{""x"":1248,""y"":837,""dx"":-203,""dy"":16,""t"":13536},{""x"":1241,""y"":835,""dx"":-210,""dy"":14,""t"":13570},{""x"":1258,""y"":857,""dx"":-193,""dy"":36,""t"":13604},{""x"":1256,""y"":855,""dx"":-195,""dy"":34,""t"":13638},{""x"":1267,""y"":854,""dx"":-184,""dy"":33,""t"":13672},{""x"":1246,""y"":847,""dx"":-205,""dy"":26,""t"":13706},{""x"":1254,""y"":841,""dx"":-197,""dy"":20,""t"":13740},{""x"":1238,""y"":841,""dx"":-213,""dy"":20,""t"":13773},{""x"":1238,""y"":835,""dx"":-213,""dy"":14,""t"":13808},{""x"":1239,""y"":843,""dx"":-212,""dy"":22,""t"":13842},{""x"":1257,""y"":837,""dx"":-194,""dy"":16,""t"":13877},{""x"":1248,""y"":854,""dx"":-203,""dy"":33,""t"":13910},{""x"":1242,""y"":858,""dx"":-209,""dy"":37,""t"":13944},{""x"":1248,""y"":872,""dx"":-203,""dy"":51,""t"":13978},{""x"":1247,""y"":895,""dx"":-204,""dy"":74,""t"":14012},{""x"":1255,""y"":899,""dx"":-196,""dy"":78,""t"":14047},{""x"":1279,""y"":902,""dx"":-172,""dy"":81,""t"":14080},{""x"":1269,""y"":889,""dx"":-182,""dy"":68,""t"":14114},{""x"":1280,""y"":887,""dx"":-171,""dy"":66,""t"":14148},{""x"":1275,""y"":882,""dx"":-176,""dy"":61,""t"":14181},{""x"":1268,""y"":892,""dx"":-183,""dy"":71,""t"":14217},{""x"":1267,""y"":898,""dx"":-184,""dy"":77,""t"":14250},{""x"":1265,""y"":903,""dx"":-186,""dy"":82,""t"":14283},{""x"":1259,""y"":911,""dx"":-192,""dy"":90,""t"":14318},{""x"":1259,""y"":902,""dx"":-192,""dy"":81,""t"":14352},{""x"":1259,""y"":899,""dx"":-192,""dy"":78,""t"":14386},{""x"":1266,""y"":898,""dx"":-185,""dy"":77,""t"":14421},{""x"":1254,""y"":884,""dx"":-197,""dy"":63,""t"":14455},{""x"":1257,""y"":884,""dx"":-194,""dy"":63,""t"":14488},{""x"":1271,""y"":869,""dx"":-180,""dy"":48,""t"":14522},{""x"":1277,""y"":869,""dx"":-174,""dy"":48,""t"":14557},{""x"":1276,""y"":866,""dx"":-175,""dy"":45,""t"":14590},{""x"":1278,""y"":883,""dx"":-173,""dy"":62,""t"":14623},{""x"":1275,""y"":894,""dx"":-176,""dy"":73,""t"":14658},{""x"":1273,""y"":903,""dx"":-178,""dy"":82,""t"":14690},{""x"":1273,""y"":895,""dx"":-178,""dy"":74,""t"":14727},{""x"":1256,""y"":894,""dx"":-195,""dy"":73,""t"":14761},{""x"":1266,""y"":894,""dx"":-185,""dy"":73,""t"":14794},{""x"":1273,""y"":893,""dx"":-178,""dy"":72,""t"":14829},{""x"":1277,""y"":892,""dx"":-174,""dy"":71,""t"":14862},{""x"":1285,""y"":887,""dx"":-166,""dy"":66,""t"":14896},{""x"":1285,""y"":897,""dx"":-166,""dy"":76,""t"":14930},{""x"":1269,""y"":885,""dx"":-182,""dy"":64,""t"":14964},{""x"":1262,""y"":880,""dx"":-189,""dy"":59,""t"":14998},{""x"":1277,""y"":893,""dx"":-174,""dy"":72,""t"":15032}]]","[94.91525423728814,100,100,100,64.40677966101694]","[{""x"":-68.61016949152543,""y"":96.72881355932203,""r"":38.879715657035895},{""x"":66.69491525423729,""y"":-11.59322033898305,""r"":29.366547968991064},{""x"":3.3220338983050848,""y"":37.67796610169491,""r"":24.656706478667818},{""x"":-14.203389830508474,""y"":79.76271186440678,""r"":25.672567536767826},{""x"":-186.42372881355934,""y"":52.355932203389834,""r"":23.225522123488357}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.41","validate","","","","","","","","","","","","","",""
"","html-button-response","8","40320","0.0-4.0-0.0","1729","0","","","<p>正式试验：试验都以 500 毫秒的固定时间开始，然后会有一个 2000 ms的样本显示，然后是 1000 毫秒的空白间隔。</p> <p style=""font-weight: bold"">要求：记忆所呈现刺激物和其对应的位置，根据目标提示选择对应刺激的位置,并根据数字键盘的 ""4"" ,""8"" ,""6"" ,""2"" 进行选择响应。</p>","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","9","41326","0.0-4.0-1.0-0.0","null","null","","","","","","","","","recall","[""8"",""8"",""6"",""6"",""2"",""2"",""4"",""4"",""2"",""2"",""4"",""4"",""6"",""6"",""2"",""2"",""8"",""8"",""4"",""4"",""8"",""8"",""6"",""6"",""4"",""4"",""4"",""4"",""2"",""2"",""6"",""6"",""2"",""2"",""4"",""4"",""2"",""2"",""4"",""4"",""6"",""6"",""8"",""8"",""2"",""2"",""8"",""8"",""6"",""6"",""2"",""2"",""8"",""8"",""4"",""4"",""6"",""6"",""8"",""8"",""6"",""6"",""8"",""8""]","1000","color","4","","","","","","","","","",""
