"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2097","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2103","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","6480","0.0-2.0-0.0","","","","","4371","{""name"":""刘晓"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","8430","0.0-2.0-1.0","","","","","1949","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","9246","0.0-3.0","","","","","814"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","16521","0.0-4.0","","","","","","","","","24","","","","","","","","","","","","","","","","",""
"","html-button-response","6","17365","0.0-5.0-0.0","","","","","842","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","28514","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","29470","0.0-5.0-2.0","","","","","955","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","47070","0.0-5.0-3.0","","","","","","","","","","[[{""x"":361,""y"":250,""dx"":-130,""dy"":-31,""t"":987},{""x"":355,""y"":263,""dx"":-136,""dy"":-18,""t"":1024},{""x"":399,""y"":311,""dx"":-92,""dy"":30,""t"":1058},{""x"":403,""y"":319,""dx"":-88,""dy"":38,""t"":1091},{""x"":412,""y"":318,""dx"":-79,""dy"":37,""t"":1127},{""x"":410,""y"":317,""dx"":-81,""dy"":36,""t"":1160},{""x"":413,""y"":320,""dx"":-78,""dy"":39,""t"":1194},{""x"":413,""y"":324,""dx"":-78,""dy"":43,""t"":1228},{""x"":408,""y"":294,""dx"":-83,""dy"":13,""t"":1262},{""x"":405,""y"":294,""dx"":-86,""dy"":13,""t"":1296},{""x"":391,""y"":290,""dx"":-100,""dy"":9,""t"":1329},{""x"":412,""y"":273,""dx"":-79,""dy"":-8,""t"":1364},{""x"":408,""y"":256,""dx"":-83,""dy"":-25,""t"":1397},{""x"":414,""y"":260,""dx"":-77,""dy"":-21,""t"":1433},{""x"":430,""y"":255,""dx"":-61,""dy"":-26,""t"":1466},{""x"":429,""y"":245,""dx"":-62,""dy"":-36,""t"":1500},{""x"":435,""y"":255,""dx"":-56,""dy"":-26,""t"":1536},{""x"":440,""y"":266,""dx"":-51,""dy"":-15,""t"":1568},{""x"":436,""y"":275,""dx"":-55,""dy"":-6,""t"":1603},{""x"":444,""y"":278,""dx"":-47,""dy"":-3,""t"":1636},{""x"":449,""y"":271,""dx"":-42,""dy"":-10,""t"":1670},{""x"":450,""y"":286,""dx"":-41,""dy"":5,""t"":1704},{""x"":444,""y"":293,""dx"":-47,""dy"":12,""t"":1737},{""x"":439,""y"":294,""dx"":-52,""dy"":13,""t"":1773},{""x"":431,""y"":301,""dx"":-60,""dy"":20,""t"":1806},{""x"":438,""y"":301,""dx"":-53,""dy"":20,""t"":1840},{""x"":444,""y"":285,""dx"":-47,""dy"":4,""t"":1875},{""x"":446,""y"":289,""dx"":-45,""dy"":8,""t"":1908},{""x"":455,""y"":319,""dx"":-36,""dy"":38,""t"":1941},{""x"":451,""y"":309,""dx"":-40,""dy"":28,""t"":1975},{""x"":454,""y"":308,""dx"":-37,""dy"":27,""t"":2010},{""x"":458,""y"":307,""dx"":-33,""dy"":26,""t"":2045},{""x"":461,""y"":312,""dx"":-30,""dy"":31,""t"":2078},{""x"":467,""y"":314,""dx"":-24,""dy"":33,""t"":2112},{""x"":462,""y"":323,""dx"":-29,""dy"":42,""t"":2146},{""x"":457,""y"":330,""dx"":-34,""dy"":49,""t"":2177},{""x"":468,""y"":337,""dx"":-23,""dy"":56,""t"":2215},{""x"":483,""y"":356,""dx"":-8,""dy"":75,""t"":2248},{""x"":484,""y"":354,""dx"":-7,""dy"":73,""t"":2282},{""x"":484,""y"":324,""dx"":-7,""dy"":43,""t"":2316},{""x"":484,""y"":318,""dx"":-7,""dy"":37,""t"":2350},{""x"":503,""y"":325,""dx"":12,""dy"":44,""t"":2383},{""x"":500,""y"":343,""dx"":9,""dy"":62,""t"":2418},{""x"":486,""y"":347,""dx"":-5,""dy"":66,""t"":2452},{""x"":504,""y"":372,""dx"":13,""dy"":91,""t"":2487},{""x"":519,""y"":354,""dx"":28,""dy"":73,""t"":2520},{""x"":504,""y"":365,""dx"":13,""dy"":84,""t"":2554},{""x"":499,""y"":366,""dx"":8,""dy"":85,""t"":2585},{""x"":482,""y"":363,""dx"":-9,""dy"":82,""t"":2622},{""x"":488,""y"":363,""dx"":-3,""dy"":82,""t"":2655},{""x"":488,""y"":360,""dx"":-3,""dy"":79,""t"":2690},{""x"":474,""y"":346,""dx"":-17,""dy"":65,""t"":2725},{""x"":471,""y"":349,""dx"":-20,""dy"":68,""t"":2757},{""x"":471,""y"":352,""dx"":-20,""dy"":71,""t"":2791},{""x"":484,""y"":358,""dx"":-7,""dy"":77,""t"":2826},{""x"":483,""y"":347,""dx"":-8,""dy"":66,""t"":2859},{""x"":493,""y"":346,""dx"":2,""dy"":65,""t"":2893},{""x"":493,""y"":332,""dx"":2,""dy"":51,""t"":2929},{""x"":479,""y"":341,""dx"":-12,""dy"":60,""t"":2962},{""x"":485,""y"":339,""dx"":-6,""dy"":58,""t"":2996}],[{""x"":1401,""y"":535,""dx"":-50,""dy"":254,""t"":4015},{""x"":1402,""y"":519,""dx"":-49,""dy"":238,""t"":4050},{""x"":1397,""y"":511,""dx"":-54,""dy"":230,""t"":4084},{""x"":1399,""y"":501,""dx"":-52,""dy"":220,""t"":4119},{""x"":1433,""y"":516,""dx"":-18,""dy"":235,""t"":4152},{""x"":1462,""y"":529,""dx"":11,""dy"":248,""t"":4183},{""x"":1458,""y"":530,""dx"":7,""dy"":249,""t"":4220},{""x"":1444,""y"":482,""dx"":-7,""dy"":201,""t"":4253},{""x"":1423,""y"":452,""dx"":-28,""dy"":171,""t"":4287},{""x"":1389,""y"":431,""dx"":-62,""dy"":150,""t"":4322},{""x"":1384,""y"":398,""dx"":-67,""dy"":117,""t"":4356},{""x"":1369,""y"":386,""dx"":-82,""dy"":105,""t"":4389},{""x"":1371,""y"":380,""dx"":-80,""dy"":99,""t"":4423},{""x"":1356,""y"":395,""dx"":-95,""dy"":114,""t"":4458},{""x"":1380,""y"":413,""dx"":-71,""dy"":132,""t"":4492},{""x"":1370,""y"":416,""dx"":-81,""dy"":135,""t"":4527},{""x"":1363,""y"":419,""dx"":-88,""dy"":138,""t"":4557},{""x"":1364,""y"":436,""dx"":-87,""dy"":155,""t"":4595},{""x"":1373,""y"":440,""dx"":-78,""dy"":159,""t"":4628},{""x"":1357,""y"":443,""dx"":-94,""dy"":162,""t"":4662},{""x"":1368,""y"":454,""dx"":-83,""dy"":173,""t"":4695},{""x"":1374,""y"":459,""dx"":-77,""dy"":178,""t"":4730},{""x"":1365,""y"":459,""dx"":-86,""dy"":178,""t"":4764},{""x"":1359,""y"":453,""dx"":-92,""dy"":172,""t"":4798},{""x"":1359,""y"":446,""dx"":-92,""dy"":165,""t"":4832},{""x"":1348,""y"":484,""dx"":-103,""dy"":203,""t"":4866},{""x"":1322,""y"":471,""dx"":-129,""dy"":190,""t"":4900},{""x"":1324,""y"":523,""dx"":-127,""dy"":242,""t"":4935},{""x"":1300,""y"":525,""dx"":-151,""dy"":244,""t"":4967},{""x"":1297,""y"":543,""dx"":-154,""dy"":262,""t"":5002},{""x"":1293,""y"":550,""dx"":-158,""dy"":269,""t"":5036},{""x"":1302,""y"":509,""dx"":-149,""dy"":228,""t"":5069},{""x"":1297,""y"":529,""dx"":-154,""dy"":248,""t"":5105},{""x"":1257,""y"":450,""dx"":-194,""dy"":169,""t"":5139},{""x"":1268,""y"":487,""dx"":-183,""dy"":206,""t"":5172},{""x"":1273,""y"":506,""dx"":-178,""dy"":225,""t"":5206},{""x"":1279,""y"":470,""dx"":-172,""dy"":189,""t"":5240},{""x"":1297,""y"":497,""dx"":-154,""dy"":216,""t"":5275},{""x"":1310,""y"":464,""dx"":-141,""dy"":183,""t"":5308},{""x"":1324,""y"":434,""dx"":-127,""dy"":153,""t"":5342},{""x"":1334,""y"":425,""dx"":-117,""dy"":144,""t"":5376},{""x"":1344,""y"":424,""dx"":-107,""dy"":143,""t"":5411},{""x"":1355,""y"":428,""dx"":-96,""dy"":147,""t"":5444},{""x"":1363,""y"":431,""dx"":-88,""dy"":150,""t"":5478},{""x"":1365,""y"":434,""dx"":-86,""dy"":153,""t"":5513},{""x"":1377,""y"":443,""dx"":-74,""dy"":162,""t"":5546},{""x"":1377,""y"":431,""dx"":-74,""dy"":150,""t"":5581},{""x"":1363,""y"":424,""dx"":-88,""dy"":143,""t"":5614},{""x"":1354,""y"":412,""dx"":-97,""dy"":131,""t"":5647},{""x"":1371,""y"":404,""dx"":-80,""dy"":123,""t"":5682},{""x"":1384,""y"":406,""dx"":-67,""dy"":125,""t"":5716},{""x"":1393,""y"":409,""dx"":-58,""dy"":128,""t"":5748},{""x"":1379,""y"":405,""dx"":-72,""dy"":124,""t"":5784},{""x"":1384,""y"":411,""dx"":-67,""dy"":130,""t"":5818},{""x"":1385,""y"":460,""dx"":-66,""dy"":179,""t"":5853},{""x"":1381,""y"":455,""dx"":-70,""dy"":174,""t"":5886},{""x"":1375,""y"":506,""dx"":-76,""dy"":225,""t"":5920},{""x"":1394,""y"":485,""dx"":-57,""dy"":204,""t"":5954},{""x"":1388,""y"":524,""dx"":-63,""dy"":243,""t"":5988}],[{""x"":944,""y"":680,""dx"":-27,""dy"":129,""t"":7008},{""x"":945,""y"":696,""dx"":-26,""dy"":145,""t"":7042},{""x"":968,""y"":682,""dx"":-3,""dy"":131,""t"":7076},{""x"":968,""y"":697,""dx"":-3,""dy"":146,""t"":7109},{""x"":977,""y"":649,""dx"":6,""dy"":98,""t"":7144},{""x"":966,""y"":666,""dx"":-5,""dy"":115,""t"":7179},{""x"":948,""y"":685,""dx"":-23,""dy"":134,""t"":7211},{""x"":941,""y"":702,""dx"":-30,""dy"":151,""t"":7245},{""x"":947,""y"":712,""dx"":-24,""dy"":161,""t"":7279},{""x"":951,""y"":722,""dx"":-20,""dy"":171,""t"":7314},{""x"":908,""y"":719,""dx"":-63,""dy"":168,""t"":7347},{""x"":938,""y"":725,""dx"":-33,""dy"":174,""t"":7382},{""x"":946,""y"":742,""dx"":-25,""dy"":191,""t"":7417},{""x"":940,""y"":749,""dx"":-31,""dy"":198,""t"":7450},{""x"":932,""y"":750,""dx"":-39,""dy"":199,""t"":7484},{""x"":954,""y"":736,""dx"":-17,""dy"":185,""t"":7518},{""x"":932,""y"":718,""dx"":-39,""dy"":167,""t"":7552},{""x"":973,""y"":709,""dx"":2,""dy"":158,""t"":7587},{""x"":984,""y"":711,""dx"":13,""dy"":160,""t"":7620},{""x"":975,""y"":744,""dx"":4,""dy"":193,""t"":7654},{""x"":943,""y"":771,""dx"":-28,""dy"":220,""t"":7688},{""x"":949,""y"":766,""dx"":-22,""dy"":215,""t"":7722},{""x"":954,""y"":760,""dx"":-17,""dy"":209,""t"":7753},{""x"":921,""y"":759,""dx"":-50,""dy"":208,""t"":7790},{""x"":874,""y"":758,""dx"":-97,""dy"":207,""t"":7824},{""x"":843,""y"":735,""dx"":-128,""dy"":184,""t"":7858},{""x"":822,""y"":732,""dx"":-149,""dy"":181,""t"":7891},{""x"":826,""y"":754,""dx"":-145,""dy"":203,""t"":7925},{""x"":823,""y"":729,""dx"":-148,""dy"":178,""t"":7961},{""x"":782,""y"":738,""dx"":-189,""dy"":187,""t"":7994},{""x"":773,""y"":739,""dx"":-198,""dy"":188,""t"":8027},{""x"":802,""y"":713,""dx"":-169,""dy"":162,""t"":8062},{""x"":804,""y"":691,""dx"":-167,""dy"":140,""t"":8096},{""x"":842,""y"":687,""dx"":-129,""dy"":136,""t"":8130},{""x"":824,""y"":691,""dx"":-147,""dy"":140,""t"":8164},{""x"":818,""y"":680,""dx"":-153,""dy"":129,""t"":8198},{""x"":839,""y"":675,""dx"":-132,""dy"":124,""t"":8231},{""x"":859,""y"":663,""dx"":-112,""dy"":112,""t"":8265},{""x"":888,""y"":664,""dx"":-83,""dy"":113,""t"":8300},{""x"":918,""y"":654,""dx"":-53,""dy"":103,""t"":8334},{""x"":932,""y"":637,""dx"":-39,""dy"":86,""t"":8368},{""x"":930,""y"":639,""dx"":-41,""dy"":88,""t"":8402},{""x"":935,""y"":640,""dx"":-36,""dy"":89,""t"":8436},{""x"":938,""y"":656,""dx"":-33,""dy"":105,""t"":8470},{""x"":941,""y"":676,""dx"":-30,""dy"":125,""t"":8505},{""x"":943,""y"":699,""dx"":-28,""dy"":148,""t"":8538},{""x"":940,""y"":710,""dx"":-31,""dy"":159,""t"":8572},{""x"":956,""y"":706,""dx"":-15,""dy"":155,""t"":8606},{""x"":929,""y"":714,""dx"":-42,""dy"":163,""t"":8640},{""x"":918,""y"":691,""dx"":-53,""dy"":140,""t"":8673},{""x"":926,""y"":682,""dx"":-45,""dy"":131,""t"":8708},{""x"":943,""y"":668,""dx"":-28,""dy"":117,""t"":8741},{""x"":911,""y"":665,""dx"":-60,""dy"":114,""t"":8776},{""x"":908,""y"":665,""dx"":-63,""dy"":114,""t"":8809},{""x"":925,""y"":657,""dx"":-46,""dy"":106,""t"":8843},{""x"":910,""y"":649,""dx"":-61,""dy"":98,""t"":8878},{""x"":922,""y"":653,""dx"":-49,""dy"":102,""t"":8912},{""x"":902,""y"":663,""dx"":-69,""dy"":112,""t"":8946},{""x"":855,""y"":664,""dx"":-116,""dy"":113,""t"":8980},{""x"":839,""y"":650,""dx"":-132,""dy"":99,""t"":9014}],[{""x"":677,""y"":894,""dx"":186,""dy"":73,""t"":10034},{""x"":657,""y"":873,""dx"":166,""dy"":52,""t"":10068},{""x"":641,""y"":855,""dx"":150,""dy"":34,""t"":10102},{""x"":623,""y"":842,""dx"":132,""dy"":21,""t"":10137},{""x"":599,""y"":834,""dx"":108,""dy"":13,""t"":10170},{""x"":590,""y"":815,""dx"":99,""dy"":-6,""t"":10204},{""x"":589,""y"":810,""dx"":98,""dy"":-11,""t"":10239},{""x"":573,""y"":815,""dx"":82,""dy"":-6,""t"":10272},{""x"":560,""y"":815,""dx"":69,""dy"":-6,""t"":10305},{""x"":559,""y"":815,""dx"":68,""dy"":-6,""t"":10339},{""x"":554,""y"":802,""dx"":63,""dy"":-19,""t"":10373},{""x"":537,""y"":794,""dx"":46,""dy"":-27,""t"":10407},{""x"":563,""y"":806,""dx"":72,""dy"":-15,""t"":10441},{""x"":561,""y"":805,""dx"":70,""dy"":-16,""t"":10476},{""x"":563,""y"":817,""dx"":72,""dy"":-4,""t"":10510},{""x"":582,""y"":844,""dx"":91,""dy"":23,""t"":10544},{""x"":583,""y"":847,""dx"":92,""dy"":26,""t"":10579},{""x"":596,""y"":865,""dx"":105,""dy"":44,""t"":10613},{""x"":592,""y"":858,""dx"":101,""dy"":37,""t"":10647},{""x"":601,""y"":858,""dx"":110,""dy"":37,""t"":10680},{""x"":613,""y"":849,""dx"":122,""dy"":28,""t"":10714},{""x"":633,""y"":862,""dx"":142,""dy"":41,""t"":10748},{""x"":620,""y"":864,""dx"":129,""dy"":43,""t"":10782},{""x"":640,""y"":877,""dx"":149,""dy"":56,""t"":10816},{""x"":663,""y"":879,""dx"":172,""dy"":58,""t"":10850},{""x"":693,""y"":890,""dx"":202,""dy"":69,""t"":10885},{""x"":718,""y"":899,""dx"":227,""dy"":78,""t"":10916},{""x"":734,""y"":914,""dx"":243,""dy"":93,""t"":10953},{""x"":736,""y"":919,""dx"":245,""dy"":98,""t"":10987},{""x"":717,""y"":926,""dx"":226,""dy"":105,""t"":11019},{""x"":715,""y"":939,""dx"":224,""dy"":118,""t"":11054},{""x"":696,""y"":935,""dx"":205,""dy"":114,""t"":11088},{""x"":681,""y"":949,""dx"":190,""dy"":128,""t"":11122},{""x"":649,""y"":936,""dx"":158,""dy"":115,""t"":11156},{""x"":633,""y"":928,""dx"":142,""dy"":107,""t"":11190},{""x"":610,""y"":915,""dx"":119,""dy"":94,""t"":11225},{""x"":590,""y"":909,""dx"":99,""dy"":88,""t"":11258},{""x"":587,""y"":900,""dx"":96,""dy"":79,""t"":11292},{""x"":585,""y"":892,""dx"":94,""dy"":71,""t"":11324},{""x"":590,""y"":886,""dx"":99,""dy"":65,""t"":11359},{""x"":576,""y"":885,""dx"":85,""dy"":64,""t"":11394},{""x"":585,""y"":878,""dx"":94,""dy"":57,""t"":11427},{""x"":592,""y"":884,""dx"":101,""dy"":63,""t"":11462},{""x"":576,""y"":874,""dx"":85,""dy"":53,""t"":11496},{""x"":583,""y"":879,""dx"":92,""dy"":58,""t"":11530},{""x"":582,""y"":881,""dx"":91,""dy"":60,""t"":11563},{""x"":574,""y"":809,""dx"":83,""dy"":-12,""t"":11598},{""x"":599,""y"":824,""dx"":108,""dy"":3,""t"":11633},{""x"":590,""y"":755,""dx"":99,""dy"":-66,""t"":11666},{""x"":604,""y"":782,""dx"":113,""dy"":-39,""t"":11699},{""x"":598,""y"":809,""dx"":107,""dy"":-12,""t"":11734},{""x"":611,""y"":844,""dx"":120,""dy"":23,""t"":11769},{""x"":639,""y"":870,""dx"":148,""dy"":49,""t"":11801},{""x"":636,""y"":904,""dx"":145,""dy"":83,""t"":11836},{""x"":638,""y"":852,""dx"":147,""dy"":31,""t"":11870},{""x"":657,""y"":876,""dx"":166,""dy"":55,""t"":11904},{""x"":647,""y"":883,""dx"":156,""dy"":62,""t"":11938},{""x"":667,""y"":917,""dx"":176,""dy"":96,""t"":11972},{""x"":664,""y"":875,""dx"":173,""dy"":54,""t"":12006}],[{""x"":1414,""y"":965,""dx"":-37,""dy"":144,""t"":13026},{""x"":1404,""y"":962,""dx"":-47,""dy"":141,""t"":13060},{""x"":1391,""y"":952,""dx"":-60,""dy"":131,""t"":13094},{""x"":1383,""y"":947,""dx"":-68,""dy"":126,""t"":13128},{""x"":1392,""y"":954,""dx"":-59,""dy"":133,""t"":13162},{""x"":1384,""y"":943,""dx"":-67,""dy"":122,""t"":13196},{""x"":1376,""y"":951,""dx"":-75,""dy"":130,""t"":13230},{""x"":1369,""y"":957,""dx"":-82,""dy"":136,""t"":13261},{""x"":1370,""y"":954,""dx"":-81,""dy"":133,""t"":13298},{""x"":1376,""y"":963,""dx"":-75,""dy"":142,""t"":13333},{""x"":1367,""y"":967,""dx"":-84,""dy"":146,""t"":13367},{""x"":1371,""y"":977,""dx"":-80,""dy"":156,""t"":13400},{""x"":1372,""y"":979,""dx"":-79,""dy"":158,""t"":13434},{""x"":1373,""y"":992,""dx"":-78,""dy"":171,""t"":13469},{""x"":1384,""y"":1015,""dx"":-67,""dy"":194,""t"":13501},{""x"":1382,""y"":1022,""dx"":-69,""dy"":201,""t"":13536},{""x"":1382,""y"":1044,""dx"":-69,""dy"":223,""t"":13569},{""x"":1379,""y"":1038,""dx"":-72,""dy"":217,""t"":13604},{""x"":1379,""y"":1060,""dx"":-72,""dy"":239,""t"":13638},{""x"":1379,""y"":1030,""dx"":-72,""dy"":209,""t"":13672},{""x"":1386,""y"":1030,""dx"":-65,""dy"":209,""t"":13706},{""x"":1388,""y"":1030,""dx"":-63,""dy"":209,""t"":13740},{""x"":1389,""y"":957,""dx"":-62,""dy"":136,""t"":13775},{""x"":1388,""y"":962,""dx"":-63,""dy"":141,""t"":13808},{""x"":1385,""y"":969,""dx"":-66,""dy"":148,""t"":13841},{""x"":1361,""y"":963,""dx"":-90,""dy"":142,""t"":13875},{""x"":1362,""y"":971,""dx"":-89,""dy"":150,""t"":13910},{""x"":1360,""y"":983,""dx"":-91,""dy"":162,""t"":13944},{""x"":1367,""y"":993,""dx"":-84,""dy"":172,""t"":13978},{""x"":1366,""y"":1002,""dx"":-85,""dy"":181,""t"":14012},{""x"":1364,""y"":1030,""dx"":-87,""dy"":209,""t"":14046},{""x"":1340,""y"":1030,""dx"":-111,""dy"":209,""t"":14081},{""x"":1334,""y"":1028,""dx"":-117,""dy"":207,""t"":14114},{""x"":1325,""y"":1056,""dx"":-126,""dy"":235,""t"":14148},{""x"":1310,""y"":1041,""dx"":-141,""dy"":220,""t"":14181},{""x"":1232,""y"":1053,""dx"":-219,""dy"":232,""t"":14215},{""x"":1150,""y"":1089,""dx"":-301,""dy"":268,""t"":14250},{""x"":1095,""y"":1127,""dx"":-356,""dy"":306,""t"":14284},{""x"":1097,""y"":1124,""dx"":-354,""dy"":303,""t"":14318},{""x"":1140,""y"":1126,""dx"":-311,""dy"":305,""t"":14351},{""x"":1187,""y"":1145,""dx"":-264,""dy"":324,""t"":14386},{""x"":1236,""y"":1133,""dx"":-215,""dy"":312,""t"":14421},{""x"":1273,""y"":1124,""dx"":-178,""dy"":303,""t"":14454},{""x"":1305,""y"":1115,""dx"":-146,""dy"":294,""t"":14486},{""x"":1332,""y"":1086,""dx"":-119,""dy"":265,""t"":14523},{""x"":1353,""y"":1068,""dx"":-98,""dy"":247,""t"":14556},{""x"":1386,""y"":1091,""dx"":-65,""dy"":270,""t"":14590},{""x"":1394,""y"":1085,""dx"":-57,""dy"":264,""t"":14624},{""x"":1419,""y"":1048,""dx"":-32,""dy"":227,""t"":14658},{""x"":1424,""y"":1054,""dx"":-27,""dy"":233,""t"":14692},{""x"":1422,""y"":1051,""dx"":-29,""dy"":230,""t"":14726},{""x"":1411,""y"":1058,""dx"":-40,""dy"":237,""t"":14760},{""x"":1420,""y"":1061,""dx"":-31,""dy"":240,""t"":14794},{""x"":1423,""y"":1060,""dx"":-28,""dy"":239,""t"":14828},{""x"":1418,""y"":1063,""dx"":-33,""dy"":242,""t"":14863},{""x"":1413,""y"":1065,""dx"":-38,""dy"":244,""t"":14894},{""x"":1415,""y"":1037,""dx"":-36,""dy"":216,""t"":14931},{""x"":1413,""y"":1037,""dx"":-38,""dy"":216,""t"":14964},{""x"":1411,""y"":1040,""dx"":-40,""dy"":219,""t"":14999},{""x"":1414,""y"":1040,""dx"":-37,""dy"":219,""t"":15032}]]","[100,57.6271186440678,71.66666666666667,84.7457627118644,36.666666666666664]","[{""x"":-38.78333333333333,""y"":33.36666666666667,""r"":65.70186715830964},{""x"":-90.37288135593221,""y"":179.3728813559322,""r"":54.62575396518973},{""x"":-61.93333333333333,""y"":147.95,""r"":88.32048146494105},{""x"":128,""y"":43.6271186440678,""r"":47.58207955462739},{""x"":-97.08333333333333,""y"":207.28333333333333,""r"":100.94009443543953}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.40","validate","","","","","","","","","","",""
