"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","18472","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","18478","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","87814","0.0-2.0-0.0","","","","","69330","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","90029","0.0-2.0-1.0","","","","","2214","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","92910","0.0-3.0","","","","","2877"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","100357","0.0-4.0","","","","","","","","","2258","","","","","","","","","","","","","","","","",""
"","html-button-response","6","102782","0.0-5.0-0.0","","","","","2423","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","116376","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","117262","0.0-5.0-2.0","","","","","885","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","135645","0.0-5.0-3.0","","","","","","","","","","[[{""x"":957,""y"":391,""dx"":466,""dy"":110,""t"":990},{""x"":937,""y"":389,""dx"":446,""dy"":108,""t"":1023},{""x"":935,""y"":374,""dx"":444,""dy"":93,""t"":1058},{""x"":912,""y"":370,""dx"":421,""dy"":89,""t"":1092},{""x"":868,""y"":370,""dx"":377,""dy"":89,""t"":1126},{""x"":874,""y"":377,""dx"":383,""dy"":96,""t"":1160},{""x"":859,""y"":385,""dx"":368,""dy"":104,""t"":1195},{""x"":847,""y"":392,""dx"":356,""dy"":111,""t"":1226},{""x"":843,""y"":382,""dx"":352,""dy"":101,""t"":1262},{""x"":854,""y"":371,""dx"":363,""dy"":90,""t"":1296},{""x"":850,""y"":373,""dx"":359,""dy"":92,""t"":1329},{""x"":848,""y"":358,""dx"":357,""dy"":77,""t"":1365},{""x"":836,""y"":358,""dx"":345,""dy"":77,""t"":1397},{""x"":771,""y"":333,""dx"":280,""dy"":52,""t"":1431},{""x"":772,""y"":281,""dx"":281,""dy"":0,""t"":1466},{""x"":804,""y"":258,""dx"":313,""dy"":-23,""t"":1500},{""x"":816,""y"":244,""dx"":325,""dy"":-37,""t"":1534},{""x"":812,""y"":211,""dx"":321,""dy"":-70,""t"":1568},{""x"":828,""y"":196,""dx"":337,""dy"":-85,""t"":1602},{""x"":843,""y"":186,""dx"":352,""dy"":-95,""t"":1634},{""x"":815,""y"":176,""dx"":324,""dy"":-105,""t"":1669},{""x"":803,""y"":159,""dx"":312,""dy"":-122,""t"":1704},{""x"":809,""y"":154,""dx"":318,""dy"":-127,""t"":1738},{""x"":804,""y"":141,""dx"":313,""dy"":-140,""t"":1773},{""x"":813,""y"":167,""dx"":322,""dy"":-114,""t"":1806},{""x"":820,""y"":178,""dx"":329,""dy"":-103,""t"":1840},{""x"":815,""y"":194,""dx"":324,""dy"":-87,""t"":1873},{""x"":822,""y"":203,""dx"":331,""dy"":-78,""t"":1908},{""x"":818,""y"":217,""dx"":327,""dy"":-64,""t"":1941},{""x"":802,""y"":223,""dx"":311,""dy"":-58,""t"":1976},{""x"":780,""y"":227,""dx"":289,""dy"":-54,""t"":2010},{""x"":772,""y"":233,""dx"":281,""dy"":-48,""t"":2046},{""x"":789,""y"":224,""dx"":298,""dy"":-57,""t"":2078},{""x"":811,""y"":221,""dx"":320,""dy"":-60,""t"":2112},{""x"":773,""y"":233,""dx"":282,""dy"":-48,""t"":2146},{""x"":774,""y"":242,""dx"":283,""dy"":-39,""t"":2180},{""x"":770,""y"":241,""dx"":279,""dy"":-40,""t"":2214},{""x"":760,""y"":219,""dx"":269,""dy"":-62,""t"":2248},{""x"":757,""y"":242,""dx"":266,""dy"":-39,""t"":2282},{""x"":730,""y"":249,""dx"":239,""dy"":-32,""t"":2315},{""x"":740,""y"":245,""dx"":249,""dy"":-36,""t"":2350},{""x"":744,""y"":244,""dx"":253,""dy"":-37,""t"":2384},{""x"":743,""y"":224,""dx"":252,""dy"":-57,""t"":2418},{""x"":759,""y"":196,""dx"":268,""dy"":-85,""t"":2453},{""x"":780,""y"":202,""dx"":289,""dy"":-79,""t"":2486},{""x"":838,""y"":187,""dx"":347,""dy"":-94,""t"":2520},{""x"":830,""y"":186,""dx"":339,""dy"":-95,""t"":2554},{""x"":856,""y"":195,""dx"":365,""dy"":-86,""t"":2589},{""x"":884,""y"":193,""dx"":393,""dy"":-88,""t"":2622},{""x"":897,""y"":175,""dx"":406,""dy"":-106,""t"":2656},{""x"":902,""y"":181,""dx"":411,""dy"":-100,""t"":2690},{""x"":902,""y"":196,""dx"":411,""dy"":-85,""t"":2724},{""x"":888,""y"":182,""dx"":397,""dy"":-99,""t"":2758},{""x"":895,""y"":187,""dx"":404,""dy"":-94,""t"":2792},{""x"":907,""y"":195,""dx"":416,""dy"":-86,""t"":2826},{""x"":902,""y"":202,""dx"":411,""dy"":-79,""t"":2860},{""x"":927,""y"":191,""dx"":436,""dy"":-90,""t"":2894},{""x"":898,""y"":200,""dx"":407,""dy"":-81,""t"":2928},{""x"":911,""y"":189,""dx"":420,""dy"":-92,""t"":2962},{""x"":898,""y"":186,""dx"":407,""dy"":-95,""t"":2997}],[{""x"":1934,""y"":132,""dx"":483,""dy"":-149,""t"":4017},{""x"":1938,""y"":156,""dx"":487,""dy"":-125,""t"":4050},{""x"":1954,""y"":139,""dx"":503,""dy"":-142,""t"":4083},{""x"":1964,""y"":119,""dx"":513,""dy"":-162,""t"":4117},{""x"":1977,""y"":114,""dx"":526,""dy"":-167,""t"":4152},{""x"":1970,""y"":140,""dx"":519,""dy"":-141,""t"":4187},{""x"":1962,""y"":163,""dx"":511,""dy"":-118,""t"":4220},{""x"":1980,""y"":129,""dx"":529,""dy"":-152,""t"":4254},{""x"":1958,""y"":109,""dx"":507,""dy"":-172,""t"":4288},{""x"":1969,""y"":124,""dx"":518,""dy"":-157,""t"":4322},{""x"":1953,""y"":137,""dx"":502,""dy"":-144,""t"":4356},{""x"":1985,""y"":124,""dx"":534,""dy"":-157,""t"":4390},{""x"":2006,""y"":88,""dx"":555,""dy"":-193,""t"":4424},{""x"":1983,""y"":91,""dx"":532,""dy"":-190,""t"":4457},{""x"":2007,""y"":69,""dx"":556,""dy"":-212,""t"":4491},{""x"":1987,""y"":77,""dx"":536,""dy"":-204,""t"":4527},{""x"":1959,""y"":95,""dx"":508,""dy"":-186,""t"":4560},{""x"":1945,""y"":110,""dx"":494,""dy"":-171,""t"":4594},{""x"":1919,""y"":126,""dx"":468,""dy"":-155,""t"":4628},{""x"":1954,""y"":125,""dx"":503,""dy"":-156,""t"":4663},{""x"":1943,""y"":122,""dx"":492,""dy"":-159,""t"":4695},{""x"":1882,""y"":171,""dx"":431,""dy"":-110,""t"":4730},{""x"":1856,""y"":166,""dx"":405,""dy"":-115,""t"":4764},{""x"":1836,""y"":160,""dx"":385,""dy"":-121,""t"":4796},{""x"":1816,""y"":182,""dx"":365,""dy"":-99,""t"":4832},{""x"":1799,""y"":205,""dx"":348,""dy"":-76,""t"":4866},{""x"":1806,""y"":215,""dx"":355,""dy"":-66,""t"":4900},{""x"":1776,""y"":208,""dx"":325,""dy"":-73,""t"":4934},{""x"":1772,""y"":211,""dx"":321,""dy"":-70,""t"":4967},{""x"":1816,""y"":181,""dx"":365,""dy"":-100,""t"":5002},{""x"":1854,""y"":184,""dx"":403,""dy"":-97,""t"":5037},{""x"":1878,""y"":180,""dx"":427,""dy"":-101,""t"":5070},{""x"":1924,""y"":152,""dx"":473,""dy"":-129,""t"":5104},{""x"":1922,""y"":158,""dx"":471,""dy"":-123,""t"":5138},{""x"":1915,""y"":169,""dx"":464,""dy"":-112,""t"":5172},{""x"":1908,""y"":178,""dx"":457,""dy"":-103,""t"":5205},{""x"":1924,""y"":189,""dx"":473,""dy"":-92,""t"":5240},{""x"":1884,""y"":204,""dx"":433,""dy"":-77,""t"":5275},{""x"":1867,""y"":219,""dx"":416,""dy"":-62,""t"":5308},{""x"":1875,""y"":233,""dx"":424,""dy"":-48,""t"":5342},{""x"":1885,""y"":226,""dx"":434,""dy"":-55,""t"":5376},{""x"":1867,""y"":248,""dx"":416,""dy"":-33,""t"":5410},{""x"":1874,""y"":257,""dx"":423,""dy"":-24,""t"":5444},{""x"":1845,""y"":275,""dx"":394,""dy"":-6,""t"":5478},{""x"":1844,""y"":253,""dx"":393,""dy"":-28,""t"":5512},{""x"":1842,""y"":249,""dx"":391,""dy"":-32,""t"":5547},{""x"":1865,""y"":214,""dx"":414,""dy"":-67,""t"":5580},{""x"":1823,""y"":256,""dx"":372,""dy"":-25,""t"":5613},{""x"":1819,""y"":265,""dx"":368,""dy"":-16,""t"":5647},{""x"":1787,""y"":269,""dx"":336,""dy"":-12,""t"":5682},{""x"":1768,""y"":275,""dx"":317,""dy"":-6,""t"":5715},{""x"":1710,""y"":309,""dx"":259,""dy"":28,""t"":5750},{""x"":1666,""y"":337,""dx"":215,""dy"":56,""t"":5784},{""x"":1627,""y"":347,""dx"":176,""dy"":66,""t"":5818},{""x"":1668,""y"":346,""dx"":217,""dy"":65,""t"":5852},{""x"":1730,""y"":327,""dx"":279,""dy"":46,""t"":5886},{""x"":1767,""y"":304,""dx"":316,""dy"":23,""t"":5919},{""x"":1823,""y"":265,""dx"":372,""dy"":-16,""t"":5954},{""x"":1883,""y"":259,""dx"":432,""dy"":-22,""t"":5988}],[{""x"":771,""y"":643,""dx"":-200,""dy"":92,""t"":7009},{""x"":793,""y"":639,""dx"":-178,""dy"":88,""t"":7041},{""x"":807,""y"":643,""dx"":-164,""dy"":92,""t"":7076},{""x"":809,""y"":633,""dx"":-162,""dy"":82,""t"":7111},{""x"":862,""y"":626,""dx"":-109,""dy"":75,""t"":7145},{""x"":884,""y"":594,""dx"":-87,""dy"":43,""t"":7178},{""x"":905,""y"":596,""dx"":-66,""dy"":45,""t"":7212},{""x"":948,""y"":571,""dx"":-23,""dy"":20,""t"":7246},{""x"":913,""y"":577,""dx"":-58,""dy"":26,""t"":7281},{""x"":973,""y"":570,""dx"":2,""dy"":19,""t"":7314},{""x"":1020,""y"":559,""dx"":49,""dy"":8,""t"":7348},{""x"":1047,""y"":549,""dx"":76,""dy"":-2,""t"":7382},{""x"":1051,""y"":531,""dx"":80,""dy"":-20,""t"":7416},{""x"":1070,""y"":546,""dx"":99,""dy"":-5,""t"":7450},{""x"":1099,""y"":523,""dx"":128,""dy"":-28,""t"":7484},{""x"":1033,""y"":536,""dx"":62,""dy"":-15,""t"":7518},{""x"":1066,""y"":537,""dx"":95,""dy"":-14,""t"":7552},{""x"":1133,""y"":511,""dx"":162,""dy"":-40,""t"":7586},{""x"":1147,""y"":511,""dx"":176,""dy"":-40,""t"":7619},{""x"":1219,""y"":494,""dx"":248,""dy"":-57,""t"":7654},{""x"":1168,""y"":478,""dx"":197,""dy"":-73,""t"":7689},{""x"":1203,""y"":444,""dx"":232,""dy"":-107,""t"":7722},{""x"":1258,""y"":437,""dx"":287,""dy"":-114,""t"":7756},{""x"":1286,""y"":434,""dx"":315,""dy"":-117,""t"":7790},{""x"":1323,""y"":434,""dx"":352,""dy"":-117,""t"":7824},{""x"":1342,""y"":461,""dx"":371,""dy"":-90,""t"":7857},{""x"":1354,""y"":477,""dx"":383,""dy"":-74,""t"":7892},{""x"":1369,""y"":500,""dx"":398,""dy"":-51,""t"":7926},{""x"":1356,""y"":517,""dx"":385,""dy"":-34,""t"":7961},{""x"":1334,""y"":516,""dx"":363,""dy"":-35,""t"":7995},{""x"":1281,""y"":527,""dx"":310,""dy"":-24,""t"":8028},{""x"":1251,""y"":548,""dx"":280,""dy"":-3,""t"":8061},{""x"":1235,""y"":571,""dx"":264,""dy"":20,""t"":8097},{""x"":1246,""y"":569,""dx"":275,""dy"":18,""t"":8130},{""x"":1241,""y"":563,""dx"":270,""dy"":12,""t"":8164},{""x"":1180,""y"":552,""dx"":209,""dy"":1,""t"":8198},{""x"":1123,""y"":567,""dx"":152,""dy"":16,""t"":8232},{""x"":1096,""y"":568,""dx"":125,""dy"":17,""t"":8266},{""x"":1136,""y"":545,""dx"":165,""dy"":-6,""t"":8299},{""x"":1169,""y"":488,""dx"":198,""dy"":-63,""t"":8334},{""x"":1198,""y"":439,""dx"":227,""dy"":-112,""t"":8366},{""x"":1150,""y"":474,""dx"":179,""dy"":-77,""t"":8402},{""x"":1127,""y"":504,""dx"":156,""dy"":-47,""t"":8436},{""x"":1132,""y"":519,""dx"":161,""dy"":-32,""t"":8469},{""x"":1179,""y"":491,""dx"":208,""dy"":-60,""t"":8504},{""x"":1206,""y"":472,""dx"":235,""dy"":-79,""t"":8538},{""x"":1202,""y"":483,""dx"":231,""dy"":-68,""t"":8572},{""x"":1192,""y"":476,""dx"":221,""dy"":-75,""t"":8606},{""x"":1153,""y"":507,""dx"":182,""dy"":-44,""t"":8640},{""x"":1112,""y"":532,""dx"":141,""dy"":-19,""t"":8675},{""x"":1140,""y"":521,""dx"":169,""dy"":-30,""t"":8708},{""x"":1162,""y"":525,""dx"":191,""dy"":-26,""t"":8741},{""x"":1174,""y"":549,""dx"":203,""dy"":-2,""t"":8775},{""x"":1169,""y"":554,""dx"":198,""dy"":3,""t"":8809},{""x"":1123,""y"":581,""dx"":152,""dy"":30,""t"":8843},{""x"":1106,""y"":601,""dx"":135,""dy"":50,""t"":8878},{""x"":1113,""y"":596,""dx"":142,""dy"":45,""t"":8913},{""x"":1098,""y"":591,""dx"":127,""dy"":40,""t"":8946},{""x"":1081,""y"":592,""dx"":110,""dy"":41,""t"":8980},{""x"":1088,""y"":593,""dx"":117,""dy"":42,""t"":9014}],[{""x"":525,""y"":554,""dx"":34,""dy"":-267,""t"":10033},{""x"":515,""y"":557,""dx"":24,""dy"":-264,""t"":10068},{""x"":490,""y"":569,""dx"":-1,""dy"":-252,""t"":10103},{""x"":501,""y"":583,""dx"":10,""dy"":-238,""t"":10136},{""x"":498,""y"":582,""dx"":7,""dy"":-239,""t"":10170},{""x"":585,""y"":583,""dx"":94,""dy"":-238,""t"":10203},{""x"":631,""y"":553,""dx"":140,""dy"":-268,""t"":10238},{""x"":615,""y"":556,""dx"":124,""dy"":-265,""t"":10272},{""x"":638,""y"":549,""dx"":147,""dy"":-272,""t"":10306},{""x"":632,""y"":569,""dx"":141,""dy"":-252,""t"":10340},{""x"":626,""y"":586,""dx"":135,""dy"":-235,""t"":10371},{""x"":684,""y"":564,""dx"":193,""dy"":-257,""t"":10407},{""x"":649,""y"":573,""dx"":158,""dy"":-248,""t"":10442},{""x"":625,""y"":558,""dx"":134,""dy"":-263,""t"":10477},{""x"":604,""y"":538,""dx"":113,""dy"":-283,""t"":10509},{""x"":572,""y"":547,""dx"":81,""dy"":-274,""t"":10544},{""x"":535,""y"":550,""dx"":44,""dy"":-271,""t"":10578},{""x"":620,""y"":524,""dx"":129,""dy"":-297,""t"":10612},{""x"":666,""y"":515,""dx"":175,""dy"":-306,""t"":10646},{""x"":649,""y"":514,""dx"":158,""dy"":-307,""t"":10680},{""x"":643,""y"":557,""dx"":152,""dy"":-264,""t"":10715},{""x"":639,""y"":579,""dx"":148,""dy"":-242,""t"":10748},{""x"":664,""y"":549,""dx"":173,""dy"":-272,""t"":10782},{""x"":698,""y"":529,""dx"":207,""dy"":-292,""t"":10816},{""x"":706,""y"":581,""dx"":215,""dy"":-240,""t"":10850},{""x"":680,""y"":612,""dx"":189,""dy"":-209,""t"":10884},{""x"":660,""y"":607,""dx"":169,""dy"":-214,""t"":10918},{""x"":685,""y"":573,""dx"":194,""dy"":-248,""t"":10951},{""x"":649,""y"":577,""dx"":158,""dy"":-244,""t"":10986},{""x"":696,""y"":536,""dx"":205,""dy"":-285,""t"":11020},{""x"":693,""y"":524,""dx"":202,""dy"":-297,""t"":11054},{""x"":690,""y"":521,""dx"":199,""dy"":-300,""t"":11087},{""x"":676,""y"":538,""dx"":185,""dy"":-283,""t"":11121},{""x"":632,""y"":564,""dx"":141,""dy"":-257,""t"":11155},{""x"":641,""y"":509,""dx"":150,""dy"":-312,""t"":11190},{""x"":703,""y"":458,""dx"":212,""dy"":-363,""t"":11224},{""x"":684,""y"":477,""dx"":193,""dy"":-344,""t"":11258},{""x"":660,""y"":478,""dx"":169,""dy"":-343,""t"":11292},{""x"":625,""y"":502,""dx"":134,""dy"":-319,""t"":11327},{""x"":628,""y"":493,""dx"":137,""dy"":-328,""t"":11360},{""x"":655,""y"":468,""dx"":164,""dy"":-353,""t"":11394},{""x"":672,""y"":435,""dx"":181,""dy"":-386,""t"":11428},{""x"":642,""y"":455,""dx"":151,""dy"":-366,""t"":11462},{""x"":602,""y"":485,""dx"":111,""dy"":-336,""t"":11496},{""x"":607,""y"":482,""dx"":116,""dy"":-339,""t"":11531},{""x"":599,""y"":507,""dx"":108,""dy"":-314,""t"":11564},{""x"":567,""y"":528,""dx"":76,""dy"":-293,""t"":11598},{""x"":562,""y"":550,""dx"":71,""dy"":-271,""t"":11633},{""x"":559,""y"":548,""dx"":68,""dy"":-273,""t"":11666},{""x"":589,""y"":566,""dx"":98,""dy"":-255,""t"":11700},{""x"":592,""y"":578,""dx"":101,""dy"":-243,""t"":11734},{""x"":595,""y"":587,""dx"":104,""dy"":-234,""t"":11767},{""x"":574,""y"":606,""dx"":83,""dy"":-215,""t"":11802},{""x"":602,""y"":610,""dx"":111,""dy"":-211,""t"":11836},{""x"":612,""y"":579,""dx"":121,""dy"":-242,""t"":11869},{""x"":633,""y"":582,""dx"":142,""dy"":-239,""t"":11904},{""x"":613,""y"":563,""dx"":122,""dy"":-258,""t"":11935},{""x"":598,""y"":567,""dx"":107,""dy"":-254,""t"":11972},{""x"":667,""y"":554,""dx"":176,""dy"":-267,""t"":12007}],[{""x"":1442,""y"":502,""dx"":-9,""dy"":-319,""t"":13026},{""x"":1478,""y"":498,""dx"":27,""dy"":-323,""t"":13060},{""x"":1469,""y"":492,""dx"":18,""dy"":-329,""t"":13093},{""x"":1454,""y"":502,""dx"":3,""dy"":-319,""t"":13128},{""x"":1450,""y"":501,""dx"":-1,""dy"":-320,""t"":13162},{""x"":1448,""y"":506,""dx"":-3,""dy"":-315,""t"":13196},{""x"":1437,""y"":532,""dx"":-14,""dy"":-289,""t"":13230},{""x"":1434,""y"":510,""dx"":-17,""dy"":-311,""t"":13263},{""x"":1423,""y"":506,""dx"":-28,""dy"":-315,""t"":13298},{""x"":1389,""y"":517,""dx"":-62,""dy"":-304,""t"":13331},{""x"":1418,""y"":481,""dx"":-33,""dy"":-340,""t"":13366},{""x"":1439,""y"":451,""dx"":-12,""dy"":-370,""t"":13399},{""x"":1431,""y"":499,""dx"":-20,""dy"":-322,""t"":13434},{""x"":1422,""y"":521,""dx"":-29,""dy"":-300,""t"":13467},{""x"":1415,""y"":540,""dx"":-36,""dy"":-281,""t"":13500},{""x"":1415,""y"":555,""dx"":-36,""dy"":-266,""t"":13537},{""x"":1397,""y"":554,""dx"":-54,""dy"":-267,""t"":13570},{""x"":1399,""y"":545,""dx"":-52,""dy"":-276,""t"":13604},{""x"":1385,""y"":524,""dx"":-66,""dy"":-297,""t"":13638},{""x"":1341,""y"":559,""dx"":-110,""dy"":-262,""t"":13672},{""x"":1336,""y"":556,""dx"":-115,""dy"":-265,""t"":13706},{""x"":1356,""y"":533,""dx"":-95,""dy"":-288,""t"":13740},{""x"":1303,""y"":559,""dx"":-148,""dy"":-262,""t"":13773},{""x"":1336,""y"":542,""dx"":-115,""dy"":-279,""t"":13809},{""x"":1343,""y"":551,""dx"":-108,""dy"":-270,""t"":13842},{""x"":1334,""y"":545,""dx"":-117,""dy"":-276,""t"":13876},{""x"":1326,""y"":540,""dx"":-125,""dy"":-281,""t"":13908},{""x"":1307,""y"":544,""dx"":-144,""dy"":-277,""t"":13944},{""x"":1355,""y"":537,""dx"":-96,""dy"":-284,""t"":13978},{""x"":1347,""y"":536,""dx"":-104,""dy"":-285,""t"":14012},{""x"":1314,""y"":559,""dx"":-137,""dy"":-262,""t"":14046},{""x"":1377,""y"":530,""dx"":-74,""dy"":-291,""t"":14079},{""x"":1391,""y"":524,""dx"":-60,""dy"":-297,""t"":14114},{""x"":1406,""y"":524,""dx"":-45,""dy"":-297,""t"":14148},{""x"":1419,""y"":524,""dx"":-32,""dy"":-297,""t"":14182},{""x"":1406,""y"":522,""dx"":-45,""dy"":-299,""t"":14216},{""x"":1410,""y"":520,""dx"":-41,""dy"":-301,""t"":14249},{""x"":1396,""y"":524,""dx"":-55,""dy"":-297,""t"":14284},{""x"":1366,""y"":528,""dx"":-85,""dy"":-293,""t"":14318},{""x"":1408,""y"":519,""dx"":-43,""dy"":-302,""t"":14352},{""x"":1430,""y"":519,""dx"":-21,""dy"":-302,""t"":14386},{""x"":1449,""y"":516,""dx"":-2,""dy"":-305,""t"":14420},{""x"":1454,""y"":515,""dx"":3,""dy"":-306,""t"":14454},{""x"":1424,""y"":514,""dx"":-27,""dy"":-307,""t"":14488},{""x"":1424,""y"":518,""dx"":-27,""dy"":-303,""t"":14522},{""x"":1464,""y"":506,""dx"":13,""dy"":-315,""t"":14556},{""x"":1457,""y"":514,""dx"":6,""dy"":-307,""t"":14589},{""x"":1412,""y"":517,""dx"":-39,""dy"":-304,""t"":14625},{""x"":1386,""y"":535,""dx"":-65,""dy"":-286,""t"":14658},{""x"":1373,""y"":541,""dx"":-78,""dy"":-280,""t"":14692},{""x"":1361,""y"":535,""dx"":-90,""dy"":-286,""t"":14726},{""x"":1321,""y"":528,""dx"":-130,""dy"":-293,""t"":14760},{""x"":1319,""y"":554,""dx"":-132,""dy"":-267,""t"":14794},{""x"":1314,""y"":562,""dx"":-137,""dy"":-259,""t"":14828},{""x"":1296,""y"":591,""dx"":-155,""dy"":-230,""t"":14861},{""x"":1283,""y"":618,""dx"":-168,""dy"":-203,""t"":14896},{""x"":1263,""y"":642,""dx"":-188,""dy"":-179,""t"":14931},{""x"":1278,""y"":634,""dx"":-173,""dy"":-187,""t"":14964},{""x"":1264,""y"":651,""dx"":-187,""dy"":-170,""t"":14998},{""x"":1287,""y"":666,""dx"":-164,""dy"":-155,""t"":15032}]]","[0,1.694915254237288,58.333333333333336,0,0]","[{""x"":342.4,""y"":-36.03333333333333,""r"":125.48414152413436},{""x"":424.4237288135593,""y"":-88.88135593220339,""r"":89.77716516594923},{""x"":152.43333333333334,""y"":-14.583333333333334,""r"":136.12773198925095},{""x"":131.91525423728814,""y"":-276.2881355932203,""r"":53.50737665506272},{""x"":-67.98333333333333,""y"":-284.53333333333336,""r"":75.25908839213713}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
