"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","4295","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","4300","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","17079","0.0-2.0-0.0","","","","","12776","{""name"":""syx"",""age"":""22""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","19375","0.0-2.0-1.0","","","","","2295","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","20583","0.0-3.0","","","","","1206"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","49341","0.0-4.0","","","","","","","","","2229","","","","","","","","","","","","","","","",""
"","html-button-response","6","53056","0.0-5.0-0.0","","","","","3712","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","64209","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","66655","0.0-5.0-2.0","","","","","2445","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","85203","0.0-5.0-3.0","","","","","","","","","","[[{""x"":353,""y"":353,""dx"":-138,""dy"":72,""t"":990},{""x"":373,""y"":380,""dx"":-118,""dy"":99,""t"":1024},{""x"":378,""y"":368,""dx"":-113,""dy"":87,""t"":1058},{""x"":380,""y"":350,""dx"":-111,""dy"":69,""t"":1093},{""x"":387,""y"":366,""dx"":-104,""dy"":85,""t"":1126},{""x"":387,""y"":351,""dx"":-104,""dy"":70,""t"":1160},{""x"":396,""y"":323,""dx"":-95,""dy"":42,""t"":1195},{""x"":399,""y"":299,""dx"":-92,""dy"":18,""t"":1228},{""x"":405,""y"":298,""dx"":-86,""dy"":17,""t"":1262},{""x"":416,""y"":300,""dx"":-75,""dy"":19,""t"":1295},{""x"":427,""y"":304,""dx"":-64,""dy"":23,""t"":1330},{""x"":428,""y"":296,""dx"":-63,""dy"":15,""t"":1365},{""x"":438,""y"":302,""dx"":-53,""dy"":21,""t"":1398},{""x"":432,""y"":298,""dx"":-59,""dy"":17,""t"":1431},{""x"":432,""y"":300,""dx"":-59,""dy"":19,""t"":1466},{""x"":418,""y"":319,""dx"":-73,""dy"":38,""t"":1499},{""x"":410,""y"":328,""dx"":-81,""dy"":47,""t"":1534},{""x"":405,""y"":341,""dx"":-86,""dy"":60,""t"":1568},{""x"":394,""y"":343,""dx"":-97,""dy"":62,""t"":1602},{""x"":402,""y"":352,""dx"":-89,""dy"":71,""t"":1636},{""x"":403,""y"":357,""dx"":-88,""dy"":76,""t"":1670},{""x"":407,""y"":366,""dx"":-84,""dy"":85,""t"":1704},{""x"":410,""y"":367,""dx"":-81,""dy"":86,""t"":1737},{""x"":408,""y"":367,""dx"":-83,""dy"":86,""t"":1773},{""x"":413,""y"":374,""dx"":-78,""dy"":93,""t"":1805},{""x"":422,""y"":380,""dx"":-69,""dy"":99,""t"":1840},{""x"":424,""y"":365,""dx"":-67,""dy"":84,""t"":1874},{""x"":425,""y"":380,""dx"":-66,""dy"":99,""t"":1909},{""x"":428,""y"":374,""dx"":-63,""dy"":93,""t"":1942},{""x"":426,""y"":378,""dx"":-65,""dy"":97,""t"":1976},{""x"":423,""y"":356,""dx"":-68,""dy"":75,""t"":2010},{""x"":424,""y"":348,""dx"":-67,""dy"":67,""t"":2043},{""x"":427,""y"":346,""dx"":-64,""dy"":65,""t"":2078},{""x"":436,""y"":327,""dx"":-55,""dy"":46,""t"":2112},{""x"":434,""y"":322,""dx"":-57,""dy"":41,""t"":2145},{""x"":436,""y"":311,""dx"":-55,""dy"":30,""t"":2180},{""x"":432,""y"":316,""dx"":-59,""dy"":35,""t"":2214},{""x"":444,""y"":318,""dx"":-47,""dy"":37,""t"":2248},{""x"":433,""y"":315,""dx"":-58,""dy"":34,""t"":2281},{""x"":438,""y"":321,""dx"":-53,""dy"":40,""t"":2316},{""x"":440,""y"":329,""dx"":-51,""dy"":48,""t"":2350},{""x"":438,""y"":322,""dx"":-53,""dy"":41,""t"":2384},{""x"":436,""y"":329,""dx"":-55,""dy"":48,""t"":2418},{""x"":435,""y"":336,""dx"":-56,""dy"":55,""t"":2450},{""x"":433,""y"":329,""dx"":-58,""dy"":48,""t"":2487},{""x"":431,""y"":322,""dx"":-60,""dy"":41,""t"":2521},{""x"":431,""y"":333,""dx"":-60,""dy"":52,""t"":2555},{""x"":428,""y"":354,""dx"":-63,""dy"":73,""t"":2589},{""x"":436,""y"":346,""dx"":-55,""dy"":65,""t"":2622},{""x"":436,""y"":343,""dx"":-55,""dy"":62,""t"":2656},{""x"":442,""y"":339,""dx"":-49,""dy"":58,""t"":2690},{""x"":442,""y"":337,""dx"":-49,""dy"":56,""t"":2724},{""x"":437,""y"":345,""dx"":-54,""dy"":64,""t"":2758},{""x"":451,""y"":348,""dx"":-40,""dy"":67,""t"":2793},{""x"":451,""y"":361,""dx"":-40,""dy"":80,""t"":2826},{""x"":439,""y"":351,""dx"":-52,""dy"":70,""t"":2860},{""x"":434,""y"":342,""dx"":-57,""dy"":61,""t"":2893},{""x"":435,""y"":344,""dx"":-56,""dy"":63,""t"":2928},{""x"":435,""y"":363,""dx"":-56,""dy"":82,""t"":2962}],[{""x"":1595,""y"":471,""dx"":144,""dy"":190,""t"":4014},{""x"":1574,""y"":466,""dx"":123,""dy"":185,""t"":4050},{""x"":1565,""y"":462,""dx"":114,""dy"":181,""t"":4083},{""x"":1549,""y"":457,""dx"":98,""dy"":176,""t"":4118},{""x"":1547,""y"":448,""dx"":96,""dy"":167,""t"":4152},{""x"":1527,""y"":441,""dx"":76,""dy"":160,""t"":4186},{""x"":1533,""y"":451,""dx"":82,""dy"":170,""t"":4220},{""x"":1548,""y"":478,""dx"":97,""dy"":197,""t"":4254},{""x"":1545,""y"":473,""dx"":94,""dy"":192,""t"":4288},{""x"":1518,""y"":449,""dx"":67,""dy"":168,""t"":4322},{""x"":1505,""y"":439,""dx"":54,""dy"":158,""t"":4357},{""x"":1504,""y"":432,""dx"":53,""dy"":151,""t"":4390},{""x"":1504,""y"":426,""dx"":53,""dy"":145,""t"":4422},{""x"":1497,""y"":442,""dx"":46,""dy"":161,""t"":4457},{""x"":1485,""y"":443,""dx"":34,""dy"":162,""t"":4492},{""x"":1477,""y"":431,""dx"":26,""dy"":150,""t"":4526},{""x"":1484,""y"":424,""dx"":33,""dy"":143,""t"":4560},{""x"":1487,""y"":428,""dx"":36,""dy"":147,""t"":4594},{""x"":1489,""y"":425,""dx"":38,""dy"":144,""t"":4627},{""x"":1498,""y"":433,""dx"":47,""dy"":152,""t"":4661},{""x"":1509,""y"":449,""dx"":58,""dy"":168,""t"":4696},{""x"":1518,""y"":469,""dx"":67,""dy"":188,""t"":4730},{""x"":1527,""y"":472,""dx"":76,""dy"":191,""t"":4764},{""x"":1523,""y"":474,""dx"":72,""dy"":193,""t"":4798},{""x"":1531,""y"":489,""dx"":80,""dy"":208,""t"":4832},{""x"":1531,""y"":502,""dx"":80,""dy"":221,""t"":4867},{""x"":1518,""y"":469,""dx"":67,""dy"":188,""t"":4900},{""x"":1511,""y"":465,""dx"":60,""dy"":184,""t"":4934},{""x"":1511,""y"":480,""dx"":60,""dy"":199,""t"":4968},{""x"":1524,""y"":508,""dx"":73,""dy"":227,""t"":5002},{""x"":1520,""y"":496,""dx"":69,""dy"":215,""t"":5036},{""x"":1512,""y"":475,""dx"":61,""dy"":194,""t"":5070},{""x"":1520,""y"":465,""dx"":69,""dy"":184,""t"":5103},{""x"":1510,""y"":452,""dx"":59,""dy"":171,""t"":5138},{""x"":1509,""y"":466,""dx"":58,""dy"":185,""t"":5172},{""x"":1511,""y"":469,""dx"":60,""dy"":188,""t"":5206},{""x"":1510,""y"":468,""dx"":59,""dy"":187,""t"":5240},{""x"":1505,""y"":478,""dx"":54,""dy"":197,""t"":5274},{""x"":1510,""y"":480,""dx"":59,""dy"":199,""t"":5309},{""x"":1528,""y"":470,""dx"":77,""dy"":189,""t"":5343},{""x"":1523,""y"":465,""dx"":72,""dy"":184,""t"":5375},{""x"":1504,""y"":452,""dx"":53,""dy"":171,""t"":5410},{""x"":1497,""y"":442,""dx"":46,""dy"":161,""t"":5443},{""x"":1506,""y"":436,""dx"":55,""dy"":155,""t"":5478},{""x"":1498,""y"":434,""dx"":47,""dy"":153,""t"":5512},{""x"":1500,""y"":421,""dx"":49,""dy"":140,""t"":5546},{""x"":1507,""y"":425,""dx"":56,""dy"":144,""t"":5578},{""x"":1498,""y"":414,""dx"":47,""dy"":133,""t"":5614},{""x"":1514,""y"":447,""dx"":63,""dy"":166,""t"":5648},{""x"":1518,""y"":448,""dx"":67,""dy"":167,""t"":5682},{""x"":1522,""y"":445,""dx"":71,""dy"":164,""t"":5716},{""x"":1525,""y"":442,""dx"":74,""dy"":161,""t"":5750},{""x"":1528,""y"":440,""dx"":77,""dy"":159,""t"":5784},{""x"":1526,""y"":435,""dx"":75,""dy"":154,""t"":5818},{""x"":1521,""y"":427,""dx"":70,""dy"":146,""t"":5852},{""x"":1515,""y"":422,""dx"":64,""dy"":141,""t"":5886},{""x"":1524,""y"":430,""dx"":73,""dy"":149,""t"":5920},{""x"":1525,""y"":426,""dx"":74,""dy"":145,""t"":5954},{""x"":1518,""y"":399,""dx"":67,""dy"":118,""t"":5986}],[{""x"":1029,""y"":447,""dx"":58,""dy"":-104,""t"":7007},{""x"":1013,""y"":454,""dx"":42,""dy"":-97,""t"":7042},{""x"":1000,""y"":461,""dx"":29,""dy"":-90,""t"":7076},{""x"":1001,""y"":459,""dx"":30,""dy"":-92,""t"":7111},{""x"":990,""y"":466,""dx"":19,""dy"":-85,""t"":7143},{""x"":1006,""y"":464,""dx"":35,""dy"":-87,""t"":7178},{""x"":1006,""y"":459,""dx"":35,""dy"":-92,""t"":7212},{""x"":1016,""y"":463,""dx"":45,""dy"":-88,""t"":7246},{""x"":1025,""y"":464,""dx"":54,""dy"":-87,""t"":7280},{""x"":1033,""y"":460,""dx"":62,""dy"":-91,""t"":7313},{""x"":1045,""y"":469,""dx"":74,""dy"":-82,""t"":7348},{""x"":1045,""y"":464,""dx"":74,""dy"":-87,""t"":7382},{""x"":1036,""y"":471,""dx"":65,""dy"":-80,""t"":7417},{""x"":1062,""y"":480,""dx"":91,""dy"":-71,""t"":7451},{""x"":1079,""y"":479,""dx"":108,""dy"":-72,""t"":7485},{""x"":1083,""y"":476,""dx"":112,""dy"":-75,""t"":7518},{""x"":1081,""y"":472,""dx"":110,""dy"":-79,""t"":7552},{""x"":1079,""y"":470,""dx"":108,""dy"":-81,""t"":7584},{""x"":1053,""y"":458,""dx"":82,""dy"":-93,""t"":7620},{""x"":1039,""y"":441,""dx"":68,""dy"":-110,""t"":7654},{""x"":1036,""y"":438,""dx"":65,""dy"":-113,""t"":7688},{""x"":1035,""y"":433,""dx"":64,""dy"":-118,""t"":7723},{""x"":1026,""y"":437,""dx"":55,""dy"":-114,""t"":7756},{""x"":1027,""y"":437,""dx"":56,""dy"":-114,""t"":7790},{""x"":1055,""y"":459,""dx"":84,""dy"":-92,""t"":7823},{""x"":1065,""y"":465,""dx"":94,""dy"":-86,""t"":7858},{""x"":1048,""y"":456,""dx"":77,""dy"":-95,""t"":7892},{""x"":1039,""y"":449,""dx"":68,""dy"":-102,""t"":7927},{""x"":1044,""y"":456,""dx"":73,""dy"":-95,""t"":7959},{""x"":1038,""y"":454,""dx"":67,""dy"":-97,""t"":7994},{""x"":1056,""y"":462,""dx"":85,""dy"":-89,""t"":8028},{""x"":1077,""y"":472,""dx"":106,""dy"":-79,""t"":8062},{""x"":1075,""y"":467,""dx"":104,""dy"":-84,""t"":8095},{""x"":1058,""y"":463,""dx"":87,""dy"":-88,""t"":8130},{""x"":1059,""y"":468,""dx"":88,""dy"":-83,""t"":8164},{""x"":1051,""y"":474,""dx"":80,""dy"":-77,""t"":8197},{""x"":1048,""y"":471,""dx"":77,""dy"":-80,""t"":8232},{""x"":1038,""y"":473,""dx"":67,""dy"":-78,""t"":8267},{""x"":1010,""y"":462,""dx"":39,""dy"":-89,""t"":8300},{""x"":982,""y"":456,""dx"":11,""dy"":-95,""t"":8334},{""x"":960,""y"":450,""dx"":-11,""dy"":-101,""t"":8368},{""x"":956,""y"":466,""dx"":-15,""dy"":-85,""t"":8402},{""x"":964,""y"":473,""dx"":-7,""dy"":-78,""t"":8436},{""x"":980,""y"":497,""dx"":9,""dy"":-54,""t"":8470},{""x"":971,""y"":496,""dx"":0,""dy"":-55,""t"":8504},{""x"":1000,""y"":517,""dx"":29,""dy"":-34,""t"":8538},{""x"":1020,""y"":522,""dx"":49,""dy"":-29,""t"":8572},{""x"":1053,""y"":538,""dx"":82,""dy"":-13,""t"":8606},{""x"":1064,""y"":526,""dx"":93,""dy"":-25,""t"":8639},{""x"":1069,""y"":516,""dx"":98,""dy"":-35,""t"":8674},{""x"":1051,""y"":504,""dx"":80,""dy"":-47,""t"":8708},{""x"":1067,""y"":502,""dx"":96,""dy"":-49,""t"":8741},{""x"":1058,""y"":492,""dx"":87,""dy"":-59,""t"":8776},{""x"":1053,""y"":480,""dx"":82,""dy"":-71,""t"":8809},{""x"":1054,""y"":475,""dx"":83,""dy"":-76,""t"":8843},{""x"":1041,""y"":468,""dx"":70,""dy"":-83,""t"":8878},{""x"":1042,""y"":474,""dx"":71,""dy"":-77,""t"":8912},{""x"":1000,""y"":445,""dx"":29,""dy"":-106,""t"":8946},{""x"":975,""y"":433,""dx"":4,""dy"":-118,""t"":8980}],[{""x"":418,""y"":652,""dx"":-73,""dy"":-169,""t"":10034},{""x"":418,""y"":644,""dx"":-73,""dy"":-177,""t"":10068},{""x"":419,""y"":660,""dx"":-72,""dy"":-161,""t"":10102},{""x"":432,""y"":674,""dx"":-59,""dy"":-147,""t"":10135},{""x"":438,""y"":680,""dx"":-53,""dy"":-141,""t"":10170},{""x"":472,""y"":675,""dx"":-19,""dy"":-146,""t"":10205},{""x"":486,""y"":665,""dx"":-5,""dy"":-156,""t"":10237},{""x"":474,""y"":682,""dx"":-17,""dy"":-139,""t"":10272},{""x"":491,""y"":656,""dx"":0,""dy"":-165,""t"":10306},{""x"":495,""y"":637,""dx"":4,""dy"":-184,""t"":10340},{""x"":494,""y"":633,""dx"":3,""dy"":-188,""t"":10375},{""x"":484,""y"":637,""dx"":-7,""dy"":-184,""t"":10408},{""x"":503,""y"":620,""dx"":12,""dy"":-201,""t"":10442},{""x"":517,""y"":617,""dx"":26,""dy"":-204,""t"":10477},{""x"":516,""y"":616,""dx"":25,""dy"":-205,""t"":10510},{""x"":524,""y"":600,""dx"":33,""dy"":-221,""t"":10543},{""x"":530,""y"":600,""dx"":39,""dy"":-221,""t"":10578},{""x"":533,""y"":603,""dx"":42,""dy"":-218,""t"":10612},{""x"":537,""y"":592,""dx"":46,""dy"":-229,""t"":10647},{""x"":535,""y"":598,""dx"":44,""dy"":-223,""t"":10679},{""x"":523,""y"":599,""dx"":32,""dy"":-222,""t"":10713},{""x"":512,""y"":600,""dx"":21,""dy"":-221,""t"":10746},{""x"":505,""y"":601,""dx"":14,""dy"":-220,""t"":10782},{""x"":496,""y"":602,""dx"":5,""dy"":-219,""t"":10816},{""x"":481,""y"":620,""dx"":-10,""dy"":-201,""t"":10850},{""x"":489,""y"":611,""dx"":-2,""dy"":-210,""t"":10885},{""x"":486,""y"":627,""dx"":-5,""dy"":-194,""t"":10918},{""x"":495,""y"":616,""dx"":4,""dy"":-205,""t"":10952},{""x"":497,""y"":600,""dx"":6,""dy"":-221,""t"":10985},{""x"":499,""y"":612,""dx"":8,""dy"":-209,""t"":11020},{""x"":499,""y"":617,""dx"":8,""dy"":-204,""t"":11055},{""x"":496,""y"":618,""dx"":5,""dy"":-203,""t"":11089},{""x"":503,""y"":641,""dx"":12,""dy"":-180,""t"":11122},{""x"":508,""y"":660,""dx"":17,""dy"":-161,""t"":11154},{""x"":530,""y"":646,""dx"":39,""dy"":-175,""t"":11190},{""x"":521,""y"":658,""dx"":30,""dy"":-163,""t"":11224},{""x"":514,""y"":657,""dx"":23,""dy"":-164,""t"":11257},{""x"":493,""y"":664,""dx"":2,""dy"":-157,""t"":11293},{""x"":476,""y"":673,""dx"":-15,""dy"":-148,""t"":11326},{""x"":468,""y"":670,""dx"":-23,""dy"":-151,""t"":11360},{""x"":461,""y"":681,""dx"":-30,""dy"":-140,""t"":11394},{""x"":466,""y"":687,""dx"":-25,""dy"":-134,""t"":11429},{""x"":452,""y"":681,""dx"":-39,""dy"":-140,""t"":11462},{""x"":459,""y"":681,""dx"":-32,""dy"":-140,""t"":11496},{""x"":464,""y"":660,""dx"":-27,""dy"":-161,""t"":11530},{""x"":455,""y"":673,""dx"":-36,""dy"":-148,""t"":11564},{""x"":454,""y"":662,""dx"":-37,""dy"":-159,""t"":11598},{""x"":451,""y"":665,""dx"":-40,""dy"":-156,""t"":11631},{""x"":457,""y"":652,""dx"":-34,""dy"":-169,""t"":11666},{""x"":471,""y"":642,""dx"":-20,""dy"":-179,""t"":11700},{""x"":466,""y"":649,""dx"":-25,""dy"":-172,""t"":11734},{""x"":461,""y"":658,""dx"":-30,""dy"":-163,""t"":11767},{""x"":449,""y"":667,""dx"":-42,""dy"":-154,""t"":11802},{""x"":471,""y"":648,""dx"":-20,""dy"":-173,""t"":11836},{""x"":485,""y"":640,""dx"":-6,""dy"":-181,""t"":11870},{""x"":496,""y"":646,""dx"":5,""dy"":-175,""t"":11904},{""x"":508,""y"":621,""dx"":17,""dy"":-200,""t"":11938},{""x"":487,""y"":636,""dx"":-4,""dy"":-185,""t"":11972},{""x"":481,""y"":667,""dx"":-10,""dy"":-154,""t"":12005}],[{""x"":1561,""y"":719,""dx"":110,""dy"":-102,""t"":13026},{""x"":1539,""y"":709,""dx"":88,""dy"":-112,""t"":13060},{""x"":1519,""y"":716,""dx"":68,""dy"":-105,""t"":13093},{""x"":1501,""y"":722,""dx"":50,""dy"":-99,""t"":13126},{""x"":1486,""y"":727,""dx"":35,""dy"":-94,""t"":13162},{""x"":1493,""y"":728,""dx"":42,""dy"":-93,""t"":13196},{""x"":1472,""y"":712,""dx"":21,""dy"":-109,""t"":13229},{""x"":1461,""y"":716,""dx"":10,""dy"":-105,""t"":13265},{""x"":1458,""y"":702,""dx"":7,""dy"":-119,""t"":13298},{""x"":1453,""y"":681,""dx"":2,""dy"":-140,""t"":13332},{""x"":1455,""y"":680,""dx"":4,""dy"":-141,""t"":13366},{""x"":1454,""y"":669,""dx"":3,""dy"":-152,""t"":13400},{""x"":1450,""y"":662,""dx"":-1,""dy"":-159,""t"":13433},{""x"":1453,""y"":665,""dx"":2,""dy"":-156,""t"":13469},{""x"":1461,""y"":666,""dx"":10,""dy"":-155,""t"":13501},{""x"":1459,""y"":665,""dx"":8,""dy"":-156,""t"":13537},{""x"":1455,""y"":668,""dx"":4,""dy"":-153,""t"":13569},{""x"":1454,""y"":665,""dx"":3,""dy"":-156,""t"":13604},{""x"":1457,""y"":681,""dx"":6,""dy"":-140,""t"":13637},{""x"":1457,""y"":676,""dx"":6,""dy"":-145,""t"":13672},{""x"":1471,""y"":681,""dx"":20,""dy"":-140,""t"":13705},{""x"":1456,""y"":681,""dx"":5,""dy"":-140,""t"":13740},{""x"":1462,""y"":688,""dx"":11,""dy"":-133,""t"":13774},{""x"":1468,""y"":684,""dx"":17,""dy"":-137,""t"":13809},{""x"":1481,""y"":697,""dx"":30,""dy"":-124,""t"":13842},{""x"":1480,""y"":697,""dx"":29,""dy"":-124,""t"":13876},{""x"":1479,""y"":693,""dx"":28,""dy"":-128,""t"":13910},{""x"":1474,""y"":703,""dx"":23,""dy"":-118,""t"":13944},{""x"":1475,""y"":710,""dx"":24,""dy"":-111,""t"":13978},{""x"":1475,""y"":709,""dx"":24,""dy"":-112,""t"":14012},{""x"":1457,""y"":704,""dx"":6,""dy"":-117,""t"":14045},{""x"":1458,""y"":696,""dx"":7,""dy"":-125,""t"":14080},{""x"":1468,""y"":687,""dx"":17,""dy"":-134,""t"":14114},{""x"":1465,""y"":672,""dx"":14,""dy"":-149,""t"":14148},{""x"":1457,""y"":668,""dx"":6,""dy"":-153,""t"":14181},{""x"":1452,""y"":672,""dx"":1,""dy"":-149,""t"":14216},{""x"":1459,""y"":668,""dx"":8,""dy"":-153,""t"":14250},{""x"":1462,""y"":662,""dx"":11,""dy"":-159,""t"":14284},{""x"":1465,""y"":658,""dx"":14,""dy"":-163,""t"":14315},{""x"":1459,""y"":651,""dx"":8,""dy"":-170,""t"":14352},{""x"":1452,""y"":650,""dx"":1,""dy"":-171,""t"":14386},{""x"":1457,""y"":652,""dx"":6,""dy"":-169,""t"":14420},{""x"":1464,""y"":663,""dx"":13,""dy"":-158,""t"":14454},{""x"":1465,""y"":659,""dx"":14,""dy"":-162,""t"":14488},{""x"":1458,""y"":665,""dx"":7,""dy"":-156,""t"":14523},{""x"":1453,""y"":663,""dx"":2,""dy"":-158,""t"":14556},{""x"":1466,""y"":659,""dx"":15,""dy"":-162,""t"":14590},{""x"":1467,""y"":656,""dx"":16,""dy"":-165,""t"":14624},{""x"":1463,""y"":661,""dx"":12,""dy"":-160,""t"":14658},{""x"":1467,""y"":665,""dx"":16,""dy"":-156,""t"":14691},{""x"":1471,""y"":669,""dx"":20,""dy"":-152,""t"":14724},{""x"":1485,""y"":671,""dx"":34,""dy"":-150,""t"":14760},{""x"":1485,""y"":678,""dx"":34,""dy"":-143,""t"":14793},{""x"":1486,""y"":675,""dx"":35,""dy"":-146,""t"":14828},{""x"":1486,""y"":667,""dx"":35,""dy"":-154,""t"":14862},{""x"":1491,""y"":670,""dx"":40,""dy"":-151,""t"":14896},{""x"":1487,""y"":673,""dx"":36,""dy"":-148,""t"":14930},{""x"":1491,""y"":675,""dx"":40,""dy"":-146,""t"":14964},{""x"":1498,""y"":678,""dx"":47,""dy"":-143,""t"":14998}]]","[100,71.1864406779661,100,66.10169491525424,100]","[{""x"":-69.59322033898304,""y"":58.52542372881356,""r"":27.12621186778375},{""x"":66.59322033898304,""y"":170.94915254237287,""r"":24.140097894229932},{""x"":62.32203389830509,""y"":-81.45762711864407,""r"":31.655849213507526},{""x"":-6.237288135593221,""y"":-179.4915254237288,""r"":33.08785846013211},{""x"":20.406779661016948,""y"":-140.33898305084745,""r"":20.897872072713074}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
