"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"","html-keyboard-response","10","54440","0.0-5.0-1.0","","","","","7650"," ","","","<p>本次试验包含6个刺激物。根据数字键盘的"" 1 ""， "" 4 "" ,"" 7 "","" 9 ""，"" 6 "","" 3 "" 进行选择响应,如果不记得或者不存在选择""5""。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","57024","0.0-5.0-2.0","","","","","2072"," ","","","<p>要求：记忆项目的颜色。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","12","58045","0.0-5.0-3.0-0.0","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","","","","","","",""
"","canvas-keyboard-response","13","58169","0.0-5.0-3.0-1.0","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","1","","","","","",""
"","canvas-keyboard-response","14","60471","0.0-5.0-3.0-2.0","","","","","783","4","","","[""circle"",""circle"",""circle"",""circle"",""circle"",""circle""]","","","","","","","","","","","[{""x"":530,""y"":470,""t"":4},{""x"":618,""y"":470,""t"":45},{""x"":677,""y"":479,""t"":72},{""x"":699,""y"":488,""t"":107},{""x"":736,""y"":506,""t"":153},{""x"":766,""y"":515,""t"":179},{""x"":793,""y"":510,""t"":206},{""x"":811,""y"":512,""t"":243},{""x"":831,""y"":515,""t"":278},{""x"":825,""y"":513,""t"":311},{""x"":826,""y"":518,""t"":355},{""x"":791,""y"":508,""t"":384},{""x"":777,""y"":504,""t"":412},{""x"":748,""y"":509,""t"":450},{""x"":721,""y"":520,""t"":480},{""x"":721,""y"":536,""t"":527},{""x"":716,""y"":548,""t"":556},{""x"":699,""y"":545,""t"":583},{""x"":693,""y"":580,""t"":616},{""x"":735,""y"":682,""t"":651},{""x"":802,""y"":900,""t"":698},{""x"":813,""y"":1036,""t"":721},{""x"":827,""y"":1088,""t"":751}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","blue","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]"
"","canvas-keyboard-response","15","61485","0.0-5.0-3.0-0.1","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","1","","","","","",""
"","canvas-keyboard-response","16","61608","0.0-5.0-3.0-1.1","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","1","","","","","",""
"","canvas-keyboard-response","17","63735","0.0-5.0-3.0-2.1","","","","","612","4","","","[""circle"",""circle"",""circle"",""circle"",""circle"",""circle""]","","","","","","","","","","","[{""x"":841,""y"":966,""t"":5},{""x"":869,""y"":817,""t"":40},{""x"":888,""y"":721,""t"":72},{""x"":912,""y"":639,""t"":107},{""x"":922,""y"":565,""t"":153},{""x"":922,""y"":511,""t"":182},{""x"":922,""y"":463,""t"":211},{""x"":927,""y"":429,""t"":241},{""x"":942,""y"":404,""t"":277},{""x"":953,""y"":387,""t"":309},{""x"":899,""y"":395,""t"":344},{""x"":832,""y"":405,""t"":386},{""x"":784,""y"":408,""t"":413},{""x"":733,""y"":428,""t"":449},{""x"":709,""y"":431,""t"":480},{""x"":694,""y"":440,""t"":527},{""x"":674,""y"":443,""t"":551},{""x"":661,""y"":446,""t"":582}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","red","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]"
"","canvas-keyboard-response","18","64748","0.0-5.0-3.0-0.2","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","1","","","","","",""
"","canvas-keyboard-response","19","64858","0.0-5.0-3.0-1.2","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","1","","","","","",""
"","canvas-keyboard-response","20","67239","0.0-5.0-3.0-2.2","","","","","871","1","","","[""circle"",""circle"",""circle"",""circle"",""circle"",""circle""]","","","","","","","","","","","[{""x"":725,""y"":409,""t"":4},{""x"":781,""y"":392,""t"":39},{""x"":841,""y"":378,""t"":76},{""x"":869,""y"":390,""t"":105},{""x"":906,""y"":368,""t"":153},{""x"":931,""y"":351,""t"":181},{""x"":931,""y"":353,""t"":209},{""x"":959,""y"":379,""t"":245},{""x"":949,""y"":386,""t"":276},{""x"":926,""y"":391,""t"":323},{""x"":894,""y"":419,""t"":353},{""x"":842,""y"":454,""t"":381},{""x"":803,""y"":478,""t"":413},{""x"":775,""y"":479,""t"":448},{""x"":746,""y"":494,""t"":480},{""x"":730,""y"":515,""t"":523},{""x"":731,""y"":488,""t"":548},{""x"":735,""y"":516,""t"":583},{""x"":746,""y"":527,""t"":619},{""x"":765,""y"":566,""t"":650},{""x"":777,""y"":565,""t"":696},{""x"":785,""y"":594,""t"":726},{""x"":792,""y"":607,""t"":753},{""x"":794,""y"":614,""t"":786},{""x"":804,""y"":629,""t"":822}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","cyan","1","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]"
"","canvas-keyboard-response","21","68263","0.0-5.0-3.0-0.3","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","1","","","","","",""
"","canvas-keyboard-response","22","68373","0.0-5.0-3.0-1.3","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","1","","","","","",""
"","canvas-keyboard-response","23","70615","0.0-5.0-3.0-2.3","","","","","731","1","","","[""circle"",""circle"",""circle"",""circle"",""circle"",""circle""]","","","","","","","","","","","[{""x"":813,""y"":549,""t"":4},{""x"":852,""y"":485,""t"":39},{""x"":860,""y"":444,""t"":74},{""x"":866,""y"":399,""t"":111},{""x"":870,""y"":362,""t"":138},{""x"":867,""y"":345,""t"":175},{""x"":867,""y"":329,""t"":214},{""x"":905,""y"":309,""t"":243},{""x"":936,""y"":294,""t"":274},{""x"":921,""y"":278,""t"":318},{""x"":906,""y"":265,""t"":345},{""x"":867,""y"":298,""t"":383},{""x"":833,""y"":346,""t"":413},{""x"":789,""y"":392,""t"":446},{""x"":774,""y"":427,""t"":493},{""x"":775,""y"":420,""t"":519},{""x"":764,""y"":452,""t"":548},{""x"":763,""y"":489,""t"":587},{""x"":766,""y"":529,""t"":616},{""x"":769,""y"":572,""t"":650},{""x"":766,""y"":596,""t"":687}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","red","1","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]"
"","canvas-keyboard-response","24","71629","0.0-5.0-3.0-0.4","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","1","","","","","",""
"","canvas-keyboard-response","25","71738","0.0-5.0-3.0-1.4","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","1","","","","","",""
"","canvas-keyboard-response","26","73919","0.0-5.0-3.0-2.4","","","","","669","1","","","[""circle"",""circle"",""circle"",""circle"",""circle"",""circle""]","","","","","","","","","","","[{""x"":810,""y"":543,""t"":4},{""x"":860,""y"":490,""t"":39},{""x"":894,""y"":434,""t"":74},{""x"":929,""y"":391,""t"":106},{""x"":946,""y"":351,""t"":152},{""x"":934,""y"":355,""t"":182},{""x"":955,""y"":332,""t"":212},{""x"":977,""y"":310,""t"":242},{""x"":995,""y"":292,""t"":277},{""x"":1009,""y"":285,""t"":313},{""x"":1014,""y"":291,""t"":344},{""x"":980,""y"":300,""t"":386},{""x"":950,""y"":349,""t"":412},{""x"":933,""y"":361,""t"":448},{""x"":918,""y"":370,""t"":477},{""x"":892,""y"":412,""t"":520},{""x"":851,""y"":458,""t"":550},{""x"":853,""y"":511,""t"":582},{""x"":831,""y"":534,""t"":617}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","yellow","1","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]"
"","canvas-keyboard-response","27","74936","0.0-5.0-3.0-0.5","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","1","","","","","",""
"","canvas-keyboard-response","28","75046","0.0-5.0-3.0-1.5","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","1","","","","","",""
"","canvas-keyboard-response","29","77494","0.0-5.0-3.0-2.5","","","","","927","7","","","[""circle"",""circle"",""circle"",""circle"",""circle"",""circle""]","","","","","","","","","","","[{""x"":829,""y"":520,""t"":5},{""x"":845,""y"":479,""t"":39},{""x"":869,""y"":450,""t"":72},{""x"":888,""y"":422,""t"":107},{""x"":901,""y"":404,""t"":153},{""x"":957,""y"":394,""t"":181},{""x"":992,""y"":388,""t"":210},{""x"":991,""y"":371,""t"":241},{""x"":992,""y"":359,""t"":277},{""x"":979,""y"":367,""t"":324},{""x"":921,""y"":371,""t"":352},{""x"":886,""y"":365,""t"":379},{""x"":865,""y"":352,""t"":418},{""x"":856,""y"":320,""t"":446},{""x"":850,""y"":313,""t"":480},{""x"":838,""y"":307,""t"":526},{""x"":825,""y"":301,""t"":554},{""x"":822,""y"":302,""t"":582},{""x"":841,""y"":303,""t"":621},{""x"":828,""y"":298,""t"":650},{""x"":831,""y"":295,""t"":691},{""x"":833,""y"":303,""t"":718},{""x"":822,""y"":304,""t"":761},{""x"":826,""y"":326,""t"":789},{""x"":838,""y"":326,""t"":821},{""x"":837,""y"":306,""t"":867},{""x"":836,""y"":289,""t"":892}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","cyan","7","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]"
"","canvas-keyboard-response","30","78516","0.0-5.0-3.0-0.6","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","1","","","","","",""
"","canvas-keyboard-response","31","78631","0.0-5.0-3.0-1.6","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","1","","","","","",""
"","canvas-keyboard-response","32","80750","0.0-5.0-3.0-2.6","","","","","607","6","","","[""circle"",""circle"",""circle"",""circle"",""circle"",""circle""]","","","","","","","","","","","[{""x"":859,""y"":299,""t"":4},{""x"":880,""y"":306,""t"":43},{""x"":903,""y"":301,""t"":74},{""x"":909,""y"":327,""t"":111},{""x"":920,""y"":328,""t"":141},{""x"":944,""y"":327,""t"":187},{""x"":963,""y"":326,""t"":213},{""x"":975,""y"":317,""t"":242},{""x"":981,""y"":306,""t"":280},{""x"":956,""y"":346,""t"":310},{""x"":1025,""y"":368,""t"":359},{""x"":1084,""y"":386,""t"":381},{""x"":1134,""y"":391,""t"":412},{""x"":1179,""y"":381,""t"":451},{""x"":1236,""y"":375,""t"":481},{""x"":1254,""y"":371,""t"":514},{""x"":1268,""y"":381,""t"":555},{""x"":1276,""y"":394,""t"":579}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","yellow","6","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]"
"","canvas-keyboard-response","33","81768","0.0-5.0-3.0-0.7","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","1","","","","","",""
"","canvas-keyboard-response","34","81879","0.0-5.0-3.0-1.7","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","1","","","","","",""
"","canvas-keyboard-response","35","83967","0.0-5.0-3.0-2.7","","","","","570","6","","","[""circle"",""circle"",""circle"",""circle"",""circle"",""circle""]","","","","","","","","","","","[{""x"":1221,""y"":393,""t"":6},{""x"":1144,""y"":384,""t"":42},{""x"":1095,""y"":368,""t"":72},{""x"":1053,""y"":361,""t"":107},{""x"":1024,""y"":353,""t"":154},{""x"":992,""y"":346,""t"":182},{""x"":957,""y"":337,""t"":212},{""x"":948,""y"":340,""t"":240},{""x"":954,""y"":334,""t"":278},{""x"":991,""y"":334,""t"":310},{""x"":1028,""y"":354,""t"":358},{""x"":1084,""y"":340,""t"":383},{""x"":1135,""y"":333,""t"":412},{""x"":1175,""y"":342,""t"":452},{""x"":1205,""y"":353,""t"":479},{""x"":1242,""y"":366,""t"":514}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","blue","6","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]"
"","canvas-keyboard-response","36","84980","0.0-5.0-3.0-0.8","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","1","","","","","",""
"","canvas-keyboard-response","37","85096","0.0-5.0-3.0-1.8","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","1","","","","","",""
"","canvas-keyboard-response","38","87575","0.0-5.0-3.0-2.8","","","","","969","9","","","[""circle"",""circle"",""circle"",""circle"",""circle"",""circle""]","","","","","","","","","","","[{""x"":1203,""y"":376,""t"":5},{""x"":1148,""y"":370,""t"":40},{""x"":1085,""y"":369,""t"":72},{""x"":1037,""y"":360,""t"":111},{""x"":996,""y"":383,""t"":140},{""x"":985,""y"":383,""t"":174},{""x"":950,""y"":373,""t"":220},{""x"":953,""y"":354,""t"":245},{""x"":938,""y"":343,""t"":276},{""x"":940,""y"":339,""t"":313},{""x"":929,""y"":328,""t"":343},{""x"":947,""y"":319,""t"":391},{""x"":957,""y"":313,""t"":419},{""x"":958,""y"":314,""t"":446},{""x"":990,""y"":282,""t"":485},{""x"":1010,""y"":263,""t"":513},{""x"":1029,""y"":253,""t"":548},{""x"":1041,""y"":244,""t"":595},{""x"":1034,""y"":222,""t"":622},{""x"":1043,""y"":242,""t"":650},{""x"":1032,""y"":270,""t"":689},{""x"":1024,""y"":282,""t"":717},{""x"":1020,""y"":324,""t"":764},{""x"":1035,""y"":305,""t"":790},{""x"":1062,""y"":275,""t"":820},{""x"":1071,""y"":267,""t"":860},{""x"":1055,""y"":318,""t"":887},{""x"":1042,""y"":348,""t"":924}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","green","9","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]"
"","canvas-keyboard-response","39","88593","0.0-5.0-3.0-0.9","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","1","","","","","",""
"","canvas-keyboard-response","40","88701","0.0-5.0-3.0-1.9","","","","","null","null","","","","","","","","","recognition","[""4"",""4"",""1"",""1"",""1"",""7"",""6"",""6"",""9"",""9"",""9"",""6"",""1"",""7"",""7"",""9"",""7"",""6"",""1"",""6"",""3"",""3"",""3"",""4"",""9"",""4"",""4"",""1"",""3"",""6"",""7"",""7"",""3"",""4"",""9"",""3""]","1500","6","1","","","","","",""
