"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"","canvas-keyboard-response","39","81545","0.0-5.0-3.0-0.9","","","","","null","null","","","","","","","","","recognition","[""1"",""4"",""1"",""7"",""3"",""3"",""7"",""6"",""4"",""3"",""1"",""4"",""3"",""7"",""3"",""4"",""1"",""4"",""7"",""6"",""7"",""1"",""9"",""9"",""6"",""3"",""6"",""1"",""9"",""7"",""4"",""9"",""9"",""9"",""6"",""6""]","1500","6","shape","","","","","",""
"","canvas-keyboard-response","40","81653","0.0-5.0-3.0-1.9","","","","","null","null","","","","","","","","","recognition","[""1"",""4"",""1"",""7"",""3"",""3"",""7"",""6"",""4"",""3"",""1"",""4"",""3"",""7"",""3"",""4"",""1"",""4"",""7"",""6"",""7"",""1"",""9"",""9"",""6"",""3"",""6"",""1"",""9"",""7"",""4"",""9"",""9"",""9"",""6"",""6""]","1500","6","shape","","","","","",""
"","canvas-keyboard-response","41","84036","0.0-5.0-3.0-2.9","","","","","859","3","","","[""hexagram"",""triangle"",""circle"",""diamond"",""rect"",""star""]","","","","","","","","","","","[{""x"":691,""y"":430,""t"":4},{""x"":754,""y"":445,""t"":41},{""x"":805,""y"":430,""t"":73},{""x"":832,""y"":437,""t"":107},{""x"":885,""y"":455,""t"":143},{""x"":909,""y"":448,""t"":173},{""x"":894,""y"":437,""t"":207},{""x"":874,""y"":429,""t"":254},{""x"":914,""y"":444,""t"":282},{""x"":946,""y"":458,""t"":309},{""x"":907,""y"":435,""t"":346},{""x"":892,""y"":445,""t"":378},{""x"":901,""y"":460,""t"":413},{""x"":926,""y"":494,""t"":460},{""x"":905,""y"":516,""t"":483},{""x"":961,""y"":505,""t"":513},{""x"":1001,""y"":464,""t"":556},{""x"":1040,""y"":431,""t"":581},{""x"":1068,""y"":443,""t"":620},{""x"":1053,""y"":423,""t"":651},{""x"":1043,""y"":419,""t"":684},{""x"":1107,""y"":424,""t"":732},{""x"":1080,""y"":462,""t"":759},{""x"":1099,""y"":499,""t"":786},{""x"":1093,""y"":535,""t"":827}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","rect","3","true","[{""x"":250,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":296.18802153517004,""bottom"":540,""left"":203.81197846482993},{""x"":400,""y"":240.1923788646684,""width"":92,""height"":92,""top"":194.1923788646684,""right"":446,""bottom"":286.1923788646684,""left"":354},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]"
"","canvas-keyboard-response","42","85051","0.0-5.0-3.0-0.10","","","","","null","null","","","","","","","","","recognition","[""1"",""4"",""1"",""7"",""3"",""3"",""7"",""6"",""4"",""3"",""1"",""4"",""3"",""7"",""3"",""4"",""1"",""4"",""7"",""6"",""7"",""1"",""9"",""9"",""6"",""3"",""6"",""1"",""9"",""7"",""4"",""9"",""9"",""9"",""6"",""6""]","1500","6","shape","","","","","",""
"","canvas-keyboard-response","43","85160","0.0-5.0-3.0-1.10","","","","","null","null","","","","","","","","","recognition","[""1"",""4"",""1"",""7"",""3"",""3"",""7"",""6"",""4"",""3"",""1"",""4"",""3"",""7"",""3"",""4"",""1"",""4"",""7"",""6"",""7"",""1"",""9"",""9"",""6"",""3"",""6"",""1"",""9"",""7"",""4"",""9"",""9"",""9"",""6"",""6""]","1500","6","shape","","","","","",""
"","canvas-keyboard-response","44","87570","0.0-5.0-3.0-2.10","","","","","899","1","","","[""circle"",""star"",""diamond"",""triangle"",""hexagram"",""rect""]","","","","","","","","","","","[{""x"":1035,""y"":596,""t"":4},{""x"":1017,""y"":552,""t"":38},{""x"":959,""y"":512,""t"":74},{""x"":946,""y"":535,""t"":117},{""x"":969,""y"":481,""t"":145},{""x"":929,""y"":492,""t"":173},{""x"":935,""y"":487,""t"":212},{""x"":944,""y"":490,""t"":241},{""x"":945,""y"":508,""t"":276},{""x"":913,""y"":508,""t"":321},{""x"":900,""y"":535,""t"":349},{""x"":911,""y"":567,""t"":376},{""x"":937,""y"":550,""t"":414},{""x"":901,""y"":541,""t"":446},{""x"":911,""y"":538,""t"":484},{""x"":920,""y"":535,""t"":512},{""x"":915,""y"":519,""t"":548},{""x"":921,""y"":538,""t"":586},{""x"":868,""y"":538,""t"":616},{""x"":883,""y"":517,""t"":665},{""x"":867,""y"":526,""t"":688},{""x"":886,""y"":535,""t"":717},{""x"":909,""y"":550,""t"":760},{""x"":867,""y"":532,""t"":788},{""x"":831,""y"":516,""t"":817},{""x"":798,""y"":505,""t"":869}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","rect","1","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":450,""bottom"":290.1923788646684,""left"":350},{""x"":700,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":750,""bottom"":290.1923788646684,""left"":650},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804},{""x"":700,""y"":759.8076211353316,""width"":92.37604307034013,""height"":80,""top"":719.8076211353316,""right"":746.18802153517,""bottom"":799.8076211353316,""left"":653.81197846483},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]"
"","canvas-keyboard-response","45","88593","0.0-5.0-3.0-0.11","","","","","null","null","","","","","","","","","recognition","[""1"",""4"",""1"",""7"",""3"",""3"",""7"",""6"",""4"",""3"",""1"",""4"",""3"",""7"",""3"",""4"",""1"",""4"",""7"",""6"",""7"",""1"",""9"",""9"",""6"",""3"",""6"",""1"",""9"",""7"",""4"",""9"",""9"",""9"",""6"",""6""]","1500","6","shape","","","","","",""
"","canvas-keyboard-response","46","88717","0.0-5.0-3.0-1.11","","","","","null","null","","","","","","","","","recognition","[""1"",""4"",""1"",""7"",""3"",""3"",""7"",""6"",""4"",""3"",""1"",""4"",""3"",""7"",""3"",""4"",""1"",""4"",""7"",""6"",""7"",""1"",""9"",""9"",""6"",""3"",""6"",""1"",""9"",""7"",""4"",""9"",""9"",""9"",""6"",""6""]","1500","6","shape","","","","","",""
"","canvas-keyboard-response","47","91071","0.0-5.0-3.0-2.11","","","","","841","4","","","[""rect"",""circle"",""triangle"",""diamond"",""hexagram"",""star""]","","","","","","","","","","","[{""x"":818,""y"":564,""t"":5},{""x"":855,""y"":593,""t"":41},{""x"":895,""y"":592,""t"":72},{""x"":907,""y"":589,""t"":120},{""x"":882,""y"":572,""t"":147},{""x"":862,""y"":544,""t"":174},{""x"":864,""y"":527,""t"":214},{""x"":898,""y"":456,""t"":242},{""x"":909,""y"":392,""t"":277},{""x"":890,""y"":425,""t"":317},{""x"":896,""y"":409,""t"":346},{""x"":886,""y"":425,""t"":377},{""x"":886,""y"":420,""t"":414},{""x"":831,""y"":446,""t"":446},{""x"":805,""y"":452,""t"":492},{""x"":774,""y"":451,""t"":515},{""x"":791,""y"":413,""t"":548},{""x"":845,""y"":419,""t"":586},{""x"":904,""y"":443,""t"":616},{""x"":946,""y"":425,""t"":653},{""x"":980,""y"":409,""t"":682},{""x"":923,""y"":393,""t"":717},{""x"":905,""y"":400,""t"":757},{""x"":888,""y"":407,""t"":783},{""x"":873,""y"":415,""t"":820}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","rect","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":92,""height"":92,""top"":194.1923788646684,""right"":746,""bottom"":286.1923788646684,""left"":654},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":92.37604307034013,""height"":80,""top"":719.8076211353316,""right"":746.18802153517,""bottom"":799.8076211353316,""left"":653.81197846483},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]"
"","canvas-keyboard-response","48","92081","0.0-5.0-3.0-0.12","","","","","null","null","","","","","","","","","recognition","[""1"",""4"",""1"",""7"",""3"",""3"",""7"",""6"",""4"",""3"",""1"",""4"",""3"",""7"",""3"",""4"",""1"",""4"",""7"",""6"",""7"",""1"",""9"",""9"",""6"",""3"",""6"",""1"",""9"",""7"",""4"",""9"",""9"",""9"",""6"",""6""]","1500","6","shape","","","","","",""
"","canvas-keyboard-response","49","92194","0.0-5.0-3.0-1.12","","","","","null","null","","","","","","","","","recognition","[""1"",""4"",""1"",""7"",""3"",""3"",""7"",""6"",""4"",""3"",""1"",""4"",""3"",""7"",""3"",""4"",""1"",""4"",""7"",""6"",""7"",""1"",""9"",""9"",""6"",""3"",""6"",""1"",""9"",""7"",""4"",""9"",""9"",""9"",""6"",""6""]","1500","6","shape","","","","","",""
"","canvas-keyboard-response","50","94363","0.0-5.0-3.0-2.12","","","","","656","3","","","[""circle"",""hexagram"",""triangle"",""diamond"",""star"",""rect""]","","","","","","","","","","","[{""x"":934,""y"":434,""t"":5},{""x"":948,""y"":469,""t"":42},{""x"":960,""y"":470,""t"":69},{""x"":999,""y"":463,""t"":106},{""x"":1040,""y"":489,""t"":152},{""x"":1065,""y"":490,""t"":181},{""x"":1044,""y"":487,""t"":208},{""x"":1058,""y"":483,""t"":246},{""x"":1028,""y"":487,""t"":276},{""x"":1027,""y"":481,""t"":312},{""x"":993,""y"":475,""t"":341},{""x"":963,""y"":491,""t"":386},{""x"":961,""y"":480,""t"":411},{""x"":962,""y"":482,""t"":448},{""x"":962,""y"":484,""t"":478},{""x"":982,""y"":479,""t"":520},{""x"":982,""y"":493,""t"":548},{""x"":978,""y"":488,""t"":584},{""x"":998,""y"":487,""t"":615}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","star","3","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":92.37604307034013,""height"":80,""top"":200.1923788646684,""right"":446.18802153517004,""bottom"":280.1923788646684,""left"":353.81197846482996},{""x"":700,""y"":240.1923788646684,""width"":92,""height"":92,""top"":194.1923788646684,""right"":746,""bottom"":286.1923788646684,""left"":654},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":750,""bottom"":809.8076211353316,""left"":650},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]"
"","canvas-keyboard-response","51","95379","0.0-5.0-3.0-0.13","","","","","null","null","","","","","","","","","recognition","[""1"",""4"",""1"",""7"",""3"",""3"",""7"",""6"",""4"",""3"",""1"",""4"",""3"",""7"",""3"",""4"",""1"",""4"",""7"",""6"",""7"",""1"",""9"",""9"",""6"",""3"",""6"",""1"",""9"",""7"",""4"",""9"",""9"",""9"",""6"",""6""]","1500","6","shape","","","","","",""
"","canvas-keyboard-response","52","95489","0.0-5.0-3.0-1.13","","","","","null","null","","","","","","","","","recognition","[""1"",""4"",""1"",""7"",""3"",""3"",""7"",""6"",""4"",""3"",""1"",""4"",""3"",""7"",""3"",""4"",""1"",""4"",""7"",""6"",""7"",""1"",""9"",""9"",""6"",""3"",""6"",""1"",""9"",""7"",""4"",""9"",""9"",""9"",""6"",""6""]","1500","6","shape","","","","","",""
"","canvas-keyboard-response","53","98079","0.0-5.0-3.0-2.13","","","","","1071","7","","","[""rect"",""hexagram"",""diamond"",""star"",""triangle"",""circle""]","","","","","","","","","","","[{""x"":937,""y"":439,""t"":5},{""x"":936,""y"":462,""t"":42},{""x"":907,""y"":490,""t"":73},{""x"":896,""y"":501,""t"":106},{""x"":912,""y"":502,""t"":143},{""x"":919,""y"":524,""t"":173},{""x"":942,""y"":534,""t"":211},{""x"":896,""y"":509,""t"":242},{""x"":896,""y"":501,""t"":275},{""x"":871,""y"":505,""t"":317},{""x"":851,""y"":509,""t"":343},{""x"":911,""y"":524,""t"":378},{""x"":892,""y"":546,""t"":419},{""x"":875,""y"":566,""t"":444},{""x"":870,""y"":538,""t"":483},{""x"":867,""y"":514,""t"":512},{""x"":856,""y"":523,""t"":547},{""x"":857,""y"":521,""t"":597},{""x"":861,""y"":529,""t"":621},{""x"":844,""y"":511,""t"":650},{""x"":859,""y"":540,""t"":689},{""x"":854,""y"":542,""t"":718},{""x"":851,""y"":543,""t"":749},{""x"":856,""y"":528,""t"":787},{""x"":873,""y"":509,""t"":820},{""x"":887,""y"":492,""t"":860},{""x"":926,""y"":473,""t"":888},{""x"":978,""y"":486,""t"":922},{""x"":971,""y"":470,""t"":970},{""x"":980,""y"":471,""t"":998},{""x"":947,""y"":471,""t"":1023}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","hexagram","7","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":92.37604307034013,""height"":80,""top"":200.1923788646684,""right"":446.18802153517004,""bottom"":280.1923788646684,""left"":353.81197846482996},{""x"":700,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":750,""bottom"":290.1923788646684,""left"":650},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":92,""height"":92,""top"":713.8076211353316,""right"":746,""bottom"":805.8076211353316,""left"":654},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]"
"","canvas-keyboard-response","54","99088","0.0-5.0-3.0-0.14","","","","","null","null","","","","","","","","","recognition","[""1"",""4"",""1"",""7"",""3"",""3"",""7"",""6"",""4"",""3"",""1"",""4"",""3"",""7"",""3"",""4"",""1"",""4"",""7"",""6"",""7"",""1"",""9"",""9"",""6"",""3"",""6"",""1"",""9"",""7"",""4"",""9"",""9"",""9"",""6"",""6""]","1500","6","shape","","","","","",""
"","canvas-keyboard-response","55","99199","0.0-5.0-3.0-1.14","","","","","null","null","","","","","","","","","recognition","[""1"",""4"",""1"",""7"",""3"",""3"",""7"",""6"",""4"",""3"",""1"",""4"",""3"",""7"",""3"",""4"",""1"",""4"",""7"",""6"",""7"",""1"",""9"",""9"",""6"",""3"",""6"",""1"",""9"",""7"",""4"",""9"",""9"",""9"",""6"",""6""]","1500","6","shape","","","","","",""
"","canvas-keyboard-response","56","102082","0.0-5.0-3.0-2.14","","","","","1372","6","","","[""diamond"",""star"",""triangle"",""hexagram"",""circle"",""rect""]","","","","","","","","","","","[{""x"":903,""y"":477,""t"":5},{""x"":884,""y"":489,""t"":42},{""x"":872,""y"":491,""t"":73},{""x"":874,""y"":521,""t"":107},{""x"":888,""y"":522,""t"":142},{""x"":896,""y"":522,""t"":174},{""x"":891,""y"":495,""t"":216},{""x"":901,""y"":474,""t"":242},{""x"":891,""y"":467,""t"":277},{""x"":897,""y"":471,""t"":318},{""x"":903,""y"":476,""t"":342},{""x"":892,""y"":456,""t"":381},{""x"":882,""y"":440,""t"":410},{""x"":849,""y"":453,""t"":446},{""x"":830,""y"":441,""t"":492},{""x"":824,""y"":442,""t"":520},{""x"":813,""y"":455,""t"":548},{""x"":792,""y"":493,""t"":586},{""x"":775,""y"":526,""t"":613},{""x"":745,""y"":532,""t"":654},{""x"":717,""y"":523,""t"":684},{""x"":797,""y"":522,""t"":717},{""x"":884,""y"":501,""t"":755},{""x"":939,""y"":497,""t"":786},{""x"":998,""y"":511,""t"":834},{""x"":1086,""y"":513,""t"":860},{""x"":1077,""y"":496,""t"":889},{""x"":1101,""y"":490,""t"":928},{""x"":1144,""y"":453,""t"":956},{""x"":1168,""y"":418,""t"":990},{""x"":1188,""y"":440,""t"":1036},{""x"":1176,""y"":417,""t"":1063},{""x"":1164,""y"":394,""t"":1091},{""x"":1103,""y"":460,""t"":1131},{""x"":1015,""y"":446,""t"":1161},{""x"":941,""y"":468,""t"":1209},{""x"":893,""y"":459,""t"":1231},{""x"":825,""y"":457,""t"":1262},{""x"":871,""y"":412,""t"":1303},{""x"":928,""y"":379,""t"":1329}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","circle","3","false","[{""x"":250,""y"":500,""width"":100,""height"":100,""top"":450,""right"":300,""bottom"":550,""left"":200},{""x"":400,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":450,""bottom"":290.1923788646684,""left"":350},{""x"":700,""y"":240.1923788646684,""width"":92,""height"":92,""top"":194.1923788646684,""right"":746,""bottom"":286.1923788646684,""left"":654},{""x"":850,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":896.18802153517,""bottom"":540,""left"":803.81197846483},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]"
"","html-keyboard-response","57","103089","0.0-5.0-3.0-3.14-0.14-0.14","","","","","null","null","","","<div id=""errorinfo"">Error</div>","","","","","","recognition","[""1"",""4"",""1"",""7"",""3"",""3"",""7"",""6"",""4"",""3"",""1"",""4"",""3"",""7"",""3"",""4"",""1"",""4"",""7"",""6"",""7"",""1"",""9"",""9"",""6"",""3"",""6"",""1"",""9"",""7"",""4"",""9"",""9"",""9"",""6"",""6""]","1500","6","shape","","","","","",""
"","canvas-keyboard-response","58","104106","0.0-5.0-3.0-0.15","","","","","null","null","","","","","","","","","recognition","[""1"",""4"",""1"",""7"",""3"",""3"",""7"",""6"",""4"",""3"",""1"",""4"",""3"",""7"",""3"",""4"",""1"",""4"",""7"",""6"",""7"",""1"",""9"",""9"",""6"",""3"",""6"",""1"",""9"",""7"",""4"",""9"",""9"",""9"",""6"",""6""]","1500","6","shape","","","","","",""
"","canvas-keyboard-response","59","104216","0.0-5.0-3.0-1.15","","","","","null","null","","","","","","","","","recognition","[""1"",""4"",""1"",""7"",""3"",""3"",""7"",""6"",""4"",""3"",""1"",""4"",""3"",""7"",""3"",""4"",""1"",""4"",""7"",""6"",""7"",""1"",""9"",""9"",""6"",""3"",""6"",""1"",""9"",""7"",""4"",""9"",""9"",""9"",""6"",""6""]","1500","6","shape","","","","","",""
"","canvas-keyboard-response","60","106396","0.0-5.0-3.0-2.15","","","","","650","4","","","[""diamond"",""rect"",""circle"",""star"",""triangle"",""hexagram""]","","","","","","","","","","","[{""x"":938,""y"":411,""t"":5},{""x"":909,""y"":490,""t"":38},{""x"":907,""y"":522,""t"":82},{""x"":906,""y"":548,""t"":110},{""x"":904,""y"":570,""t"":141},{""x"":892,""y"":530,""t"":176},{""x"":916,""y"":550,""t"":208},{""x"":914,""y"":540,""t"":242},{""x"":899,""y"":582,""t"":284},{""x"":914,""y"":610,""t"":311},{""x"":883,""y"":562,""t"":343},{""x"":877,""y"":568,""t"":385},{""x"":871,""y"":573,""t"":411},{""x"":829,""y"":598,""t"":446},{""x"":800,""y"":606,""t"":481},{""x"":771,""y"":635,""t"":513},{""x"":770,""y"":609,""t"":562},{""x"":787,""y"":568,""t"":590},{""x"":798,""y"":565,""t"":616}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","diamond","4","true","[{""x"":250,""y"":500,""width"":100,""height"":100,""top"":450,""right"":300,""bottom"":550,""left"":200},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":92,""height"":92,""top"":713.8076211353316,""right"":746,""bottom"":805.8076211353316,""left"":654},{""x"":400,""y"":759.8076211353316,""width"":92.37604307034013,""height"":80,""top"":719.8076211353316,""right"":446.18802153517004,""bottom"":799.8076211353316,""left"":353.81197846482996}]"
"","canvas-keyboard-response","61","107406","0.0-5.0-3.0-0.16","","","","","null","null","","","","","","","","","recognition","[""1"",""4"",""1"",""7"",""3"",""3"",""7"",""6"",""4"",""3"",""1"",""4"",""3"",""7"",""3"",""4"",""1"",""4"",""7"",""6"",""7"",""1"",""9"",""9"",""6"",""3"",""6"",""1"",""9"",""7"",""4"",""9"",""9"",""9"",""6"",""6""]","1500","6","shape","","","","","",""
"","canvas-keyboard-response","62","107521","0.0-5.0-3.0-1.16","","","","","null","null","","","","","","","","","recognition","[""1"",""4"",""1"",""7"",""3"",""3"",""7"",""6"",""4"",""3"",""1"",""4"",""3"",""7"",""3"",""4"",""1"",""4"",""7"",""6"",""7"",""1"",""9"",""9"",""6"",""3"",""6"",""1"",""9"",""7"",""4"",""9"",""9"",""9"",""6"",""6""]","1500","6","shape","","","","","",""
"","canvas-keyboard-response","63","110152","0.0-5.0-3.0-2.16","","","","","1119","1","","","[""rect"",""hexagram"",""circle"",""triangle"",""star"",""diamond""]","","","","","","","","","","","[{""x"":824,""y"":506,""t"":4},{""x"":846,""y"":537,""t"":40},{""x"":877,""y"":486,""t"":73},{""x"":916,""y"":461,""t"":108},{""x"":948,""y"":432,""t"":141},{""x"":973,""y"":464,""t"":186},{""x"":981,""y"":406,""t"":214},{""x"":994,""y"":440,""t"":242},{""x"":1008,""y"":484,""t"":280},{""x"":1005,""y"":506,""t"":310},{""x"":978,""y"":480,""t"":358},{""x"":942,""y"":446,""t"":382},{""x"":942,""y"":429,""t"":411},{""x"":934,""y"":403,""t"":451},{""x"":899,""y"":371,""t"":480},{""x"":894,""y"":368,""t"":522},{""x"":891,""y"":366,""t"":546},{""x"":863,""y"":327,""t"":586},{""x"":886,""y"":305,""t"":613},{""x"":886,""y"":303,""t"":654},{""x"":905,""y"":240,""t"":683},{""x"":893,""y"":215,""t"":730},{""x"":898,""y"":212,""t"":756},{""x"":864,""y"":279,""t"":786},{""x"":855,""y"":335,""t"":824},{""x"":805,""y"":381,""t"":854},{""x"":839,""y"":442,""t"":890},{""x"":882,""y"":508,""t"":919},{""x"":893,""y"":541,""t"":964},{""x"":881,""y"":547,""t"":990},{""x"":870,""y"":549,""t"":1024},{""x"":847,""y"":570,""t"":1058},{""x"":819,""y"":543,""t"":1098}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","diamond","1","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":92.37604307034013,""height"":80,""top"":200.1923788646684,""right"":446.18802153517004,""bottom"":280.1923788646684,""left"":353.81197846482996},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804},{""x"":700,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":750,""bottom"":809.8076211353316,""left"":650},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]"
"","canvas-keyboard-response","64","111173","0.0-5.0-3.0-0.17","","","","","null","null","","","","","","","","","recognition","[""1"",""4"",""1"",""7"",""3"",""3"",""7"",""6"",""4"",""3"",""1"",""4"",""3"",""7"",""3"",""4"",""1"",""4"",""7"",""6"",""7"",""1"",""9"",""9"",""6"",""3"",""6"",""1"",""9"",""7"",""4"",""9"",""9"",""9"",""6"",""6""]","1500","6","shape","","","","","",""
"","canvas-keyboard-response","65","111297","0.0-5.0-3.0-1.17","","","","","null","null","","","","","","","","","recognition","[""1"",""4"",""1"",""7"",""3"",""3"",""7"",""6"",""4"",""3"",""1"",""4"",""3"",""7"",""3"",""4"",""1"",""4"",""7"",""6"",""7"",""1"",""9"",""9"",""6"",""3"",""6"",""1"",""9"",""7"",""4"",""9"",""9"",""9"",""6"",""6""]","1500","6","shape","","","","","",""
"","canvas-keyboard-response","66","113516","0.0-5.0-3.0-2.17","","","","","705","4","","","[""hexagram"",""star"",""rect"",""diamond"",""triangle"",""circle""]","","","","","","","","","","","[{""x"":863,""y"":595,""t"":4},{""x"":870,""y"":661,""t"":39},{""x"":877,""y"":687,""t"":74},{""x"":897,""y"":691,""t"":107},{""x"":872,""y"":690,""t"":152},{""x"":901,""y"":705,""t"":179},{""x"":913,""y"":701,""t"":208},{""x"":963,""y"":718,""t"":244},{""x"":952,""y"":668,""t"":276},{""x"":958,""y"":629,""t"":313},{""x"":948,""y"":545,""t"":342},{""x"":948,""y"":522,""t"":383},{""x"":945,""y"":515,""t"":410},{""x"":956,""y"":562,""t"":456},{""x"":964,""y"":604,""t"":480},{""x"":958,""y"":607,""t"":515},{""x"":904,""y"":614,""t"":553},{""x"":857,""y"":619,""t"":580},{""x"":829,""y"":602,""t"":617},{""x"":859,""y"":615,""t"":650}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","hexagram","4","true","[{""x"":250,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":296.18802153517004,""bottom"":540,""left"":203.81197846482993},{""x"":400,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":450,""bottom"":290.1923788646684,""left"":350},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":92,""height"":92,""top"":713.8076211353316,""right"":746,""bottom"":805.8076211353316,""left"":654},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]"
