"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2215","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2219","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","6872","0.0-2.0-0.0","","","","","4651","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9086","0.0-2.0-1.0","","","","","2213","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","10566","0.0-3.0","","","","","1478"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","16302","0.0-4.0","","","","","","","","","1429","","","","","","","","","","","","","","","","",""
"","html-button-response","6","17301","0.0-5.0-0.0","","","","","998","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","29875","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","30813","0.0-5.0-2.0","","","","","937","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","50697","0.0-5.0-3.0","","","","","","","","","","[[{""x"":658,""y"":346,""dx"":167,""dy"":65,""t"":990},{""x"":652,""y"":311,""dx"":161,""dy"":30,""t"":1024},{""x"":617,""y"":280,""dx"":126,""dy"":-1,""t"":1058},{""x"":605,""y"":252,""dx"":114,""dy"":-29,""t"":1092},{""x"":601,""y"":250,""dx"":110,""dy"":-31,""t"":1127},{""x"":560,""y"":263,""dx"":69,""dy"":-18,""t"":1160},{""x"":581,""y"":268,""dx"":90,""dy"":-13,""t"":1194},{""x"":602,""y"":275,""dx"":111,""dy"":-6,""t"":1228},{""x"":620,""y"":281,""dx"":129,""dy"":0,""t"":1262},{""x"":646,""y"":284,""dx"":155,""dy"":3,""t"":1296},{""x"":674,""y"":315,""dx"":183,""dy"":34,""t"":1330},{""x"":696,""y"":342,""dx"":205,""dy"":61,""t"":1361},{""x"":697,""y"":372,""dx"":206,""dy"":91,""t"":1398},{""x"":686,""y"":410,""dx"":195,""dy"":129,""t"":1432},{""x"":665,""y"":418,""dx"":174,""dy"":137,""t"":1466},{""x"":653,""y"":422,""dx"":162,""dy"":141,""t"":1501},{""x"":632,""y"":400,""dx"":141,""dy"":119,""t"":1534},{""x"":601,""y"":393,""dx"":110,""dy"":112,""t"":1569},{""x"":594,""y"":369,""dx"":103,""dy"":88,""t"":1602},{""x"":606,""y"":378,""dx"":115,""dy"":97,""t"":1636},{""x"":598,""y"":415,""dx"":107,""dy"":134,""t"":1670},{""x"":621,""y"":426,""dx"":130,""dy"":145,""t"":1704},{""x"":606,""y"":446,""dx"":115,""dy"":165,""t"":1738},{""x"":635,""y"":460,""dx"":144,""dy"":179,""t"":1771},{""x"":659,""y"":473,""dx"":168,""dy"":192,""t"":1807},{""x"":673,""y"":492,""dx"":182,""dy"":211,""t"":1840},{""x"":685,""y"":499,""dx"":194,""dy"":218,""t"":1873},{""x"":685,""y"":509,""dx"":194,""dy"":228,""t"":1908},{""x"":681,""y"":482,""dx"":190,""dy"":201,""t"":1942},{""x"":677,""y"":491,""dx"":186,""dy"":210,""t"":1976},{""x"":669,""y"":496,""dx"":178,""dy"":215,""t"":2010},{""x"":668,""y"":502,""dx"":177,""dy"":221,""t"":2044},{""x"":665,""y"":508,""dx"":174,""dy"":227,""t"":2078},{""x"":677,""y"":520,""dx"":186,""dy"":239,""t"":2112},{""x"":677,""y"":529,""dx"":186,""dy"":248,""t"":2146},{""x"":677,""y"":530,""dx"":186,""dy"":249,""t"":2180},{""x"":672,""y"":486,""dx"":181,""dy"":205,""t"":2214},{""x"":665,""y"":490,""dx"":174,""dy"":209,""t"":2247},{""x"":653,""y"":489,""dx"":162,""dy"":208,""t"":2282},{""x"":640,""y"":486,""dx"":149,""dy"":205,""t"":2316},{""x"":632,""y"":490,""dx"":141,""dy"":209,""t"":2351},{""x"":624,""y"":494,""dx"":133,""dy"":213,""t"":2384},{""x"":598,""y"":455,""dx"":107,""dy"":174,""t"":2418},{""x"":596,""y"":463,""dx"":105,""dy"":182,""t"":2451},{""x"":596,""y"":470,""dx"":105,""dy"":189,""t"":2486},{""x"":599,""y"":478,""dx"":108,""dy"":197,""t"":2520},{""x"":602,""y"":485,""dx"":111,""dy"":204,""t"":2552},{""x"":605,""y"":491,""dx"":114,""dy"":210,""t"":2588},{""x"":605,""y"":494,""dx"":114,""dy"":213,""t"":2623},{""x"":612,""y"":496,""dx"":121,""dy"":215,""t"":2656},{""x"":593,""y"":458,""dx"":102,""dy"":177,""t"":2690},{""x"":599,""y"":414,""dx"":108,""dy"":133,""t"":2725},{""x"":608,""y"":420,""dx"":117,""dy"":139,""t"":2760},{""x"":640,""y"":402,""dx"":149,""dy"":121,""t"":2792},{""x"":674,""y"":384,""dx"":183,""dy"":103,""t"":2826},{""x"":693,""y"":364,""dx"":202,""dy"":83,""t"":2860},{""x"":680,""y"":374,""dx"":189,""dy"":93,""t"":2894},{""x"":668,""y"":383,""dx"":177,""dy"":102,""t"":2925},{""x"":676,""y"":401,""dx"":185,""dy"":120,""t"":2962},{""x"":699,""y"":378,""dx"":208,""dy"":97,""t"":2996}],[{""x"":1503,""y"":385,""dx"":52,""dy"":104,""t"":4016},{""x"":1535,""y"":407,""dx"":84,""dy"":126,""t"":4050},{""x"":1544,""y"":364,""dx"":93,""dy"":83,""t"":4083},{""x"":1550,""y"":316,""dx"":99,""dy"":35,""t"":4119},{""x"":1536,""y"":338,""dx"":85,""dy"":57,""t"":4153},{""x"":1543,""y"":298,""dx"":92,""dy"":17,""t"":4186},{""x"":1495,""y"":339,""dx"":44,""dy"":58,""t"":4220},{""x"":1477,""y"":336,""dx"":26,""dy"":55,""t"":4254},{""x"":1478,""y"":331,""dx"":27,""dy"":50,""t"":4289},{""x"":1450,""y"":368,""dx"":-1,""dy"":87,""t"":4322},{""x"":1452,""y"":371,""dx"":1,""dy"":90,""t"":4356},{""x"":1472,""y"":356,""dx"":21,""dy"":75,""t"":4390},{""x"":1478,""y"":340,""dx"":27,""dy"":59,""t"":4424},{""x"":1503,""y"":317,""dx"":52,""dy"":36,""t"":4458},{""x"":1545,""y"":299,""dx"":94,""dy"":18,""t"":4492},{""x"":1581,""y"":285,""dx"":130,""dy"":4,""t"":4523},{""x"":1611,""y"":271,""dx"":160,""dy"":-10,""t"":4559},{""x"":1645,""y"":287,""dx"":194,""dy"":6,""t"":4594},{""x"":1624,""y"":280,""dx"":173,""dy"":-1,""t"":4628},{""x"":1611,""y"":268,""dx"":160,""dy"":-13,""t"":4662},{""x"":1583,""y"":275,""dx"":132,""dy"":-6,""t"":4696},{""x"":1573,""y"":339,""dx"":122,""dy"":58,""t"":4730},{""x"":1565,""y"":389,""dx"":114,""dy"":108,""t"":4764},{""x"":1578,""y"":382,""dx"":127,""dy"":101,""t"":4798},{""x"":1572,""y"":383,""dx"":121,""dy"":102,""t"":4832},{""x"":1557,""y"":424,""dx"":106,""dy"":143,""t"":4866},{""x"":1583,""y"":447,""dx"":132,""dy"":166,""t"":4901},{""x"":1564,""y"":473,""dx"":113,""dy"":192,""t"":4931},{""x"":1534,""y"":498,""dx"":83,""dy"":217,""t"":4968},{""x"":1516,""y"":493,""dx"":65,""dy"":212,""t"":5002},{""x"":1509,""y"":536,""dx"":58,""dy"":255,""t"":5035},{""x"":1501,""y"":517,""dx"":50,""dy"":236,""t"":5071},{""x"":1460,""y"":557,""dx"":9,""dy"":276,""t"":5104},{""x"":1428,""y"":577,""dx"":-23,""dy"":296,""t"":5138},{""x"":1431,""y"":566,""dx"":-20,""dy"":285,""t"":5171},{""x"":1473,""y"":558,""dx"":22,""dy"":277,""t"":5207},{""x"":1481,""y"":534,""dx"":30,""dy"":253,""t"":5240},{""x"":1515,""y"":518,""dx"":64,""dy"":237,""t"":5274},{""x"":1551,""y"":509,""dx"":100,""dy"":228,""t"":5308},{""x"":1547,""y"":493,""dx"":96,""dy"":212,""t"":5343},{""x"":1546,""y"":488,""dx"":95,""dy"":207,""t"":5377},{""x"":1546,""y"":447,""dx"":95,""dy"":166,""t"":5410},{""x"":1525,""y"":439,""dx"":74,""dy"":158,""t"":5444},{""x"":1523,""y"":427,""dx"":72,""dy"":146,""t"":5479},{""x"":1527,""y"":417,""dx"":76,""dy"":136,""t"":5512},{""x"":1550,""y"":415,""dx"":99,""dy"":134,""t"":5546},{""x"":1548,""y"":403,""dx"":97,""dy"":122,""t"":5580},{""x"":1511,""y"":412,""dx"":60,""dy"":131,""t"":5615},{""x"":1503,""y"":423,""dx"":52,""dy"":142,""t"":5648},{""x"":1504,""y"":431,""dx"":53,""dy"":150,""t"":5682},{""x"":1508,""y"":427,""dx"":57,""dy"":146,""t"":5716},{""x"":1513,""y"":427,""dx"":62,""dy"":146,""t"":5750},{""x"":1518,""y"":432,""dx"":67,""dy"":151,""t"":5784},{""x"":1555,""y"":387,""dx"":104,""dy"":106,""t"":5818},{""x"":1554,""y"":400,""dx"":103,""dy"":119,""t"":5852},{""x"":1552,""y"":415,""dx"":101,""dy"":134,""t"":5886},{""x"":1560,""y"":419,""dx"":109,""dy"":138,""t"":5920},{""x"":1553,""y"":414,""dx"":102,""dy"":133,""t"":5955},{""x"":1566,""y"":424,""dx"":115,""dy"":143,""t"":5989}],[{""x"":859,""y"":692,""dx"":-112,""dy"":141,""t"":7042},{""x"":875,""y"":714,""dx"":-96,""dy"":163,""t"":7076},{""x"":880,""y"":733,""dx"":-91,""dy"":182,""t"":7110},{""x"":887,""y"":745,""dx"":-84,""dy"":194,""t"":7144},{""x"":900,""y"":758,""dx"":-71,""dy"":207,""t"":7179},{""x"":913,""y"":756,""dx"":-58,""dy"":205,""t"":7212},{""x"":915,""y"":754,""dx"":-56,""dy"":203,""t"":7246},{""x"":916,""y"":757,""dx"":-55,""dy"":206,""t"":7280},{""x"":926,""y"":749,""dx"":-45,""dy"":198,""t"":7314},{""x"":917,""y"":744,""dx"":-54,""dy"":193,""t"":7348},{""x"":910,""y"":733,""dx"":-61,""dy"":182,""t"":7382},{""x"":918,""y"":692,""dx"":-53,""dy"":141,""t"":7416},{""x"":924,""y"":699,""dx"":-47,""dy"":148,""t"":7451},{""x"":919,""y"":715,""dx"":-52,""dy"":164,""t"":7484},{""x"":909,""y"":728,""dx"":-62,""dy"":177,""t"":7519},{""x"":913,""y"":739,""dx"":-58,""dy"":188,""t"":7552},{""x"":905,""y"":747,""dx"":-66,""dy"":196,""t"":7586},{""x"":907,""y"":751,""dx"":-64,""dy"":200,""t"":7622},{""x"":916,""y"":756,""dx"":-55,""dy"":205,""t"":7655},{""x"":921,""y"":742,""dx"":-50,""dy"":191,""t"":7687},{""x"":922,""y"":736,""dx"":-49,""dy"":185,""t"":7722},{""x"":921,""y"":735,""dx"":-50,""dy"":184,""t"":7756},{""x"":912,""y"":741,""dx"":-59,""dy"":190,""t"":7790},{""x"":930,""y"":714,""dx"":-41,""dy"":163,""t"":7825},{""x"":931,""y"":679,""dx"":-40,""dy"":128,""t"":7860},{""x"":937,""y"":653,""dx"":-34,""dy"":102,""t"":7892},{""x"":941,""y"":636,""dx"":-30,""dy"":85,""t"":7926},{""x"":929,""y"":665,""dx"":-42,""dy"":114,""t"":7960},{""x"":948,""y"":655,""dx"":-23,""dy"":104,""t"":7994},{""x"":940,""y"":626,""dx"":-31,""dy"":75,""t"":8029},{""x"":950,""y"":625,""dx"":-21,""dy"":74,""t"":8062},{""x"":957,""y"":626,""dx"":-14,""dy"":75,""t"":8094},{""x"":978,""y"":630,""dx"":7,""dy"":79,""t"":8130},{""x"":975,""y"":637,""dx"":4,""dy"":86,""t"":8164},{""x"":985,""y"":643,""dx"":14,""dy"":92,""t"":8198},{""x"":992,""y"":636,""dx"":21,""dy"":85,""t"":8232},{""x"":985,""y"":632,""dx"":14,""dy"":81,""t"":8266},{""x"":973,""y"":628,""dx"":2,""dy"":77,""t"":8300},{""x"":973,""y"":632,""dx"":2,""dy"":81,""t"":8334},{""x"":974,""y"":643,""dx"":3,""dy"":92,""t"":8368},{""x"":986,""y"":657,""dx"":15,""dy"":106,""t"":8402},{""x"":987,""y"":662,""dx"":16,""dy"":111,""t"":8437},{""x"":992,""y"":672,""dx"":21,""dy"":121,""t"":8470},{""x"":995,""y"":681,""dx"":24,""dy"":130,""t"":8501},{""x"":988,""y"":690,""dx"":17,""dy"":139,""t"":8538},{""x"":973,""y"":711,""dx"":2,""dy"":160,""t"":8573},{""x"":968,""y"":718,""dx"":-3,""dy"":167,""t"":8605},{""x"":984,""y"":707,""dx"":13,""dy"":156,""t"":8639},{""x"":1010,""y"":695,""dx"":39,""dy"":144,""t"":8674},{""x"":999,""y"":716,""dx"":28,""dy"":165,""t"":8708},{""x"":1018,""y"":699,""dx"":47,""dy"":148,""t"":8742},{""x"":996,""y"":710,""dx"":25,""dy"":159,""t"":8777},{""x"":979,""y"":709,""dx"":8,""dy"":158,""t"":8810},{""x"":967,""y"":718,""dx"":-4,""dy"":167,""t"":8844},{""x"":936,""y"":707,""dx"":-35,""dy"":156,""t"":8878},{""x"":918,""y"":710,""dx"":-53,""dy"":159,""t"":8912},{""x"":899,""y"":702,""dx"":-72,""dy"":151,""t"":8946},{""x"":895,""y"":689,""dx"":-76,""dy"":138,""t"":8981},{""x"":887,""y"":689,""dx"":-84,""dy"":138,""t"":9015}],[{""x"":648,""y"":700,""dx"":157,""dy"":-121,""t"":10034},{""x"":663,""y"":700,""dx"":172,""dy"":-121,""t"":10066},{""x"":660,""y"":709,""dx"":169,""dy"":-112,""t"":10102},{""x"":669,""y"":698,""dx"":178,""dy"":-123,""t"":10136},{""x"":685,""y"":694,""dx"":194,""dy"":-127,""t"":10170},{""x"":677,""y"":697,""dx"":186,""dy"":-124,""t"":10203},{""x"":652,""y"":710,""dx"":161,""dy"":-111,""t"":10237},{""x"":654,""y"":707,""dx"":163,""dy"":-114,""t"":10272},{""x"":659,""y"":703,""dx"":168,""dy"":-118,""t"":10306},{""x"":669,""y"":705,""dx"":178,""dy"":-116,""t"":10340},{""x"":667,""y"":715,""dx"":176,""dy"":-106,""t"":10374},{""x"":680,""y"":730,""dx"":189,""dy"":-91,""t"":10408},{""x"":647,""y"":730,""dx"":156,""dy"":-91,""t"":10442},{""x"":643,""y"":751,""dx"":152,""dy"":-70,""t"":10476},{""x"":608,""y"":761,""dx"":117,""dy"":-60,""t"":10510},{""x"":607,""y"":769,""dx"":116,""dy"":-52,""t"":10544},{""x"":588,""y"":787,""dx"":97,""dy"":-34,""t"":10578},{""x"":587,""y"":796,""dx"":96,""dy"":-25,""t"":10612},{""x"":574,""y"":804,""dx"":83,""dy"":-17,""t"":10646},{""x"":587,""y"":811,""dx"":96,""dy"":-10,""t"":10680},{""x"":587,""y"":830,""dx"":96,""dy"":9,""t"":10714},{""x"":600,""y"":846,""dx"":109,""dy"":25,""t"":10748},{""x"":613,""y"":830,""dx"":122,""dy"":9,""t"":10783},{""x"":611,""y"":830,""dx"":120,""dy"":9,""t"":10816},{""x"":602,""y"":803,""dx"":111,""dy"":-18,""t"":10849},{""x"":613,""y"":765,""dx"":122,""dy"":-56,""t"":10884},{""x"":634,""y"":747,""dx"":143,""dy"":-74,""t"":10918},{""x"":644,""y"":744,""dx"":153,""dy"":-77,""t"":10952},{""x"":630,""y"":744,""dx"":139,""dy"":-77,""t"":10985},{""x"":619,""y"":744,""dx"":128,""dy"":-77,""t"":11022},{""x"":624,""y"":743,""dx"":133,""dy"":-78,""t"":11053},{""x"":600,""y"":721,""dx"":109,""dy"":-100,""t"":11089},{""x"":575,""y"":722,""dx"":84,""dy"":-99,""t"":11122},{""x"":570,""y"":733,""dx"":79,""dy"":-88,""t"":11156},{""x"":554,""y"":743,""dx"":63,""dy"":-78,""t"":11190},{""x"":535,""y"":754,""dx"":44,""dy"":-67,""t"":11224},{""x"":545,""y"":756,""dx"":54,""dy"":-65,""t"":11258},{""x"":558,""y"":765,""dx"":67,""dy"":-56,""t"":11293},{""x"":553,""y"":783,""dx"":62,""dy"":-38,""t"":11327},{""x"":578,""y"":772,""dx"":87,""dy"":-49,""t"":11360},{""x"":595,""y"":781,""dx"":104,""dy"":-40,""t"":11394},{""x"":614,""y"":769,""dx"":123,""dy"":-52,""t"":11429},{""x"":628,""y"":771,""dx"":137,""dy"":-50,""t"":11463},{""x"":626,""y"":784,""dx"":135,""dy"":-37,""t"":11496},{""x"":625,""y"":796,""dx"":134,""dy"":-25,""t"":11530},{""x"":607,""y"":786,""dx"":116,""dy"":-35,""t"":11564},{""x"":623,""y"":779,""dx"":132,""dy"":-42,""t"":11599},{""x"":625,""y"":773,""dx"":134,""dy"":-48,""t"":11632},{""x"":627,""y"":768,""dx"":136,""dy"":-53,""t"":11663},{""x"":630,""y"":763,""dx"":139,""dy"":-58,""t"":11700},{""x"":605,""y"":783,""dx"":114,""dy"":-38,""t"":11734},{""x"":596,""y"":785,""dx"":105,""dy"":-36,""t"":11768},{""x"":605,""y"":793,""dx"":114,""dy"":-28,""t"":11802},{""x"":607,""y"":802,""dx"":116,""dy"":-19,""t"":11836},{""x"":614,""y"":799,""dx"":123,""dy"":-22,""t"":11870},{""x"":609,""y"":781,""dx"":118,""dy"":-40,""t"":11904},{""x"":611,""y"":770,""dx"":120,""dy"":-51,""t"":11938},{""x"":610,""y"":780,""dx"":119,""dy"":-41,""t"":11972},{""x"":621,""y"":761,""dx"":130,""dy"":-60,""t"":12007}],[{""x"":1285,""y"":808,""dx"":-166,""dy"":-13,""t"":13027},{""x"":1271,""y"":820,""dx"":-180,""dy"":-1,""t"":13060},{""x"":1264,""y"":801,""dx"":-187,""dy"":-20,""t"":13094},{""x"":1258,""y"":789,""dx"":-193,""dy"":-32,""t"":13128},{""x"":1250,""y"":774,""dx"":-201,""dy"":-47,""t"":13162},{""x"":1251,""y"":763,""dx"":-200,""dy"":-58,""t"":13196},{""x"":1251,""y"":755,""dx"":-200,""dy"":-66,""t"":13228},{""x"":1248,""y"":749,""dx"":-203,""dy"":-72,""t"":13264},{""x"":1242,""y"":745,""dx"":-209,""dy"":-76,""t"":13298},{""x"":1242,""y"":744,""dx"":-209,""dy"":-77,""t"":13332},{""x"":1220,""y"":778,""dx"":-231,""dy"":-43,""t"":13366},{""x"":1221,""y"":774,""dx"":-230,""dy"":-47,""t"":13400},{""x"":1207,""y"":789,""dx"":-244,""dy"":-32,""t"":13434},{""x"":1209,""y"":776,""dx"":-242,""dy"":-45,""t"":13468},{""x"":1220,""y"":802,""dx"":-231,""dy"":-19,""t"":13503},{""x"":1228,""y"":797,""dx"":-223,""dy"":-24,""t"":13535},{""x"":1245,""y"":798,""dx"":-206,""dy"":-23,""t"":13570},{""x"":1237,""y"":793,""dx"":-214,""dy"":-28,""t"":13604},{""x"":1231,""y"":788,""dx"":-220,""dy"":-33,""t"":13635},{""x"":1228,""y"":802,""dx"":-223,""dy"":-19,""t"":13672},{""x"":1212,""y"":785,""dx"":-239,""dy"":-36,""t"":13707},{""x"":1214,""y"":764,""dx"":-237,""dy"":-57,""t"":13740},{""x"":1214,""y"":749,""dx"":-237,""dy"":-72,""t"":13774},{""x"":1202,""y"":753,""dx"":-249,""dy"":-68,""t"":13808},{""x"":1211,""y"":748,""dx"":-240,""dy"":-73,""t"":13842},{""x"":1208,""y"":760,""dx"":-243,""dy"":-61,""t"":13876},{""x"":1224,""y"":766,""dx"":-227,""dy"":-55,""t"":13910},{""x"":1241,""y"":770,""dx"":-210,""dy"":-51,""t"":13944},{""x"":1235,""y"":768,""dx"":-216,""dy"":-53,""t"":13978},{""x"":1230,""y"":768,""dx"":-221,""dy"":-53,""t"":14012},{""x"":1241,""y"":792,""dx"":-210,""dy"":-29,""t"":14046},{""x"":1234,""y"":786,""dx"":-217,""dy"":-35,""t"":14080},{""x"":1238,""y"":800,""dx"":-213,""dy"":-21,""t"":14114},{""x"":1241,""y"":792,""dx"":-210,""dy"":-29,""t"":14148},{""x"":1227,""y"":794,""dx"":-224,""dy"":-27,""t"":14182},{""x"":1229,""y"":792,""dx"":-222,""dy"":-29,""t"":14216},{""x"":1227,""y"":795,""dx"":-224,""dy"":-26,""t"":14250},{""x"":1213,""y"":808,""dx"":-238,""dy"":-13,""t"":14284},{""x"":1201,""y"":801,""dx"":-250,""dy"":-20,""t"":14318},{""x"":1205,""y"":783,""dx"":-246,""dy"":-38,""t"":14352},{""x"":1210,""y"":798,""dx"":-241,""dy"":-23,""t"":14386},{""x"":1214,""y"":808,""dx"":-237,""dy"":-13,""t"":14420},{""x"":1222,""y"":807,""dx"":-229,""dy"":-14,""t"":14454},{""x"":1219,""y"":815,""dx"":-232,""dy"":-6,""t"":14488},{""x"":1224,""y"":800,""dx"":-227,""dy"":-21,""t"":14522},{""x"":1232,""y"":791,""dx"":-219,""dy"":-30,""t"":14556},{""x"":1228,""y"":781,""dx"":-223,""dy"":-40,""t"":14589},{""x"":1220,""y"":771,""dx"":-231,""dy"":-50,""t"":14624},{""x"":1217,""y"":770,""dx"":-234,""dy"":-51,""t"":14658},{""x"":1194,""y"":796,""dx"":-257,""dy"":-25,""t"":14692},{""x"":1207,""y"":778,""dx"":-244,""dy"":-43,""t"":14726},{""x"":1195,""y"":780,""dx"":-256,""dy"":-41,""t"":14760},{""x"":1206,""y"":787,""dx"":-245,""dy"":-34,""t"":14793},{""x"":1200,""y"":795,""dx"":-251,""dy"":-26,""t"":14825},{""x"":1204,""y"":782,""dx"":-247,""dy"":-39,""t"":14862},{""x"":1197,""y"":792,""dx"":-254,""dy"":-29,""t"":14896},{""x"":1212,""y"":780,""dx"":-239,""dy"":-41,""t"":14930},{""x"":1200,""y"":790,""dx"":-251,""dy"":-31,""t"":14965},{""x"":1220,""y"":777,""dx"":-231,""dy"":-44,""t"":14998},{""x"":1206,""y"":807,""dx"":-245,""dy"":-14,""t"":15032}]]","[33.33333333333333,74.57627118644068,81.35593220338984,84.7457627118644,6.666666666666667]","[{""x"":149.46666666666667,""y"":138.2,""r"":111.24116246477723},{""x"":79.77966101694915,""y"":126.98305084745763,""r"":78.46837659004305},{""x"":-29.305084745762713,""y"":145.91525423728814,""r"":55.8592230604694},{""x"":125.05084745762711,""y"":-60.389830508474574,""r"":42.3678641097411},{""x"":-226.3,""y"":-37.266666666666666,""r"":30.871040403675956}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
