"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","70535","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","70544","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","75966","0.0-2.0-0.0","","","","","5419","{""name"":""张梦洋"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","77790","0.0-2.0-1.0","","","","","1822","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","80606","0.0-3.0","","","","","2813"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","88139","0.0-4.0","","","","","","","","","1467","","","","","","","","","","","","","","","","",""
"","html-button-response","6","89278","0.0-5.0-0.0","","","","","1137","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","102996","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","104559","0.0-5.0-2.0","","","","","1562","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","125592","0.0-5.0-3.0","","","","","","","","","","[[{""x"":368,""y"":240,""dx"":-118.5,""dy"":-37.5,""t"":991},{""x"":373,""y"":252,""dx"":-113.5,""dy"":-25.5,""t"":1024},{""x"":405,""y"":344,""dx"":-81.5,""dy"":66.5,""t"":1058},{""x"":458,""y"":473,""dx"":-28.5,""dy"":195.5,""t"":1092},{""x"":502,""y"":543,""dx"":15.5,""dy"":265.5,""t"":1126},{""x"":522,""y"":555,""dx"":35.5,""dy"":277.5,""t"":1160},{""x"":534,""y"":546,""dx"":47.5,""dy"":268.5,""t"":1194},{""x"":558,""y"":544,""dx"":71.5,""dy"":266.5,""t"":1228},{""x"":581,""y"":544,""dx"":94.5,""dy"":266.5,""t"":1262},{""x"":577,""y"":545,""dx"":90.5,""dy"":267.5,""t"":1295},{""x"":537,""y"":501,""dx"":50.5,""dy"":223.5,""t"":1331},{""x"":544,""y"":495,""dx"":57.5,""dy"":217.5,""t"":1364},{""x"":515,""y"":501,""dx"":28.5,""dy"":223.5,""t"":1398},{""x"":522,""y"":505,""dx"":35.5,""dy"":227.5,""t"":1430},{""x"":494,""y"":490,""dx"":7.5,""dy"":212.5,""t"":1466},{""x"":494,""y"":489,""dx"":7.5,""dy"":211.5,""t"":1500},{""x"":512,""y"":506,""dx"":25.5,""dy"":228.5,""t"":1535},{""x"":521,""y"":519,""dx"":34.5,""dy"":241.5,""t"":1569},{""x"":516,""y"":523,""dx"":29.5,""dy"":245.5,""t"":1602},{""x"":513,""y"":527,""dx"":26.5,""dy"":249.5,""t"":1637},{""x"":519,""y"":507,""dx"":32.5,""dy"":229.5,""t"":1670},{""x"":538,""y"":523,""dx"":51.5,""dy"":245.5,""t"":1704},{""x"":523,""y"":482,""dx"":36.5,""dy"":204.5,""t"":1738},{""x"":520,""y"":487,""dx"":33.5,""dy"":209.5,""t"":1772},{""x"":531,""y"":488,""dx"":44.5,""dy"":210.5,""t"":1806},{""x"":540,""y"":489,""dx"":53.5,""dy"":211.5,""t"":1838},{""x"":547,""y"":499,""dx"":60.5,""dy"":221.5,""t"":1874},{""x"":550,""y"":492,""dx"":63.5,""dy"":214.5,""t"":1908},{""x"":554,""y"":479,""dx"":67.5,""dy"":201.5,""t"":1943},{""x"":557,""y"":475,""dx"":70.5,""dy"":197.5,""t"":1975},{""x"":545,""y"":480,""dx"":58.5,""dy"":202.5,""t"":2010},{""x"":542,""y"":474,""dx"":55.5,""dy"":196.5,""t"":2045},{""x"":543,""y"":476,""dx"":56.5,""dy"":198.5,""t"":2079},{""x"":541,""y"":466,""dx"":54.5,""dy"":188.5,""t"":2112},{""x"":544,""y"":475,""dx"":57.5,""dy"":197.5,""t"":2146},{""x"":541,""y"":477,""dx"":54.5,""dy"":199.5,""t"":2191},{""x"":540,""y"":475,""dx"":53.5,""dy"":197.5,""t"":2219},{""x"":532,""y"":471,""dx"":45.5,""dy"":193.5,""t"":2247},{""x"":539,""y"":468,""dx"":52.5,""dy"":190.5,""t"":2282},{""x"":549,""y"":471,""dx"":62.5,""dy"":193.5,""t"":2316},{""x"":547,""y"":472,""dx"":60.5,""dy"":194.5,""t"":2351},{""x"":551,""y"":465,""dx"":64.5,""dy"":187.5,""t"":2384},{""x"":552,""y"":458,""dx"":65.5,""dy"":180.5,""t"":2418},{""x"":556,""y"":447,""dx"":69.5,""dy"":169.5,""t"":2452},{""x"":540,""y"":436,""dx"":53.5,""dy"":158.5,""t"":2487},{""x"":548,""y"":440,""dx"":61.5,""dy"":162.5,""t"":2520},{""x"":542,""y"":434,""dx"":55.5,""dy"":156.5,""t"":2554},{""x"":532,""y"":432,""dx"":45.5,""dy"":154.5,""t"":2588},{""x"":519,""y"":432,""dx"":32.5,""dy"":154.5,""t"":2623},{""x"":521,""y"":431,""dx"":34.5,""dy"":153.5,""t"":2656},{""x"":523,""y"":423,""dx"":36.5,""dy"":145.5,""t"":2691},{""x"":520,""y"":415,""dx"":33.5,""dy"":137.5,""t"":2724},{""x"":483,""y"":418,""dx"":-3.5,""dy"":140.5,""t"":2758},{""x"":500,""y"":422,""dx"":13.5,""dy"":144.5,""t"":2792},{""x"":514,""y"":423,""dx"":27.5,""dy"":145.5,""t"":2826},{""x"":496,""y"":426,""dx"":9.5,""dy"":148.5,""t"":2860},{""x"":513,""y"":434,""dx"":26.5,""dy"":156.5,""t"":2894},{""x"":524,""y"":449,""dx"":37.5,""dy"":171.5,""t"":2927},{""x"":530,""y"":446,""dx"":43.5,""dy"":168.5,""t"":2961},{""x"":536,""y"":443,""dx"":49.5,""dy"":165.5,""t"":2994}],[{""x"":1344,""y"":799,""dx"":-93.5,""dy"":521.5,""t"":4016},{""x"":1377,""y"":678,""dx"":-60.5,""dy"":400.5,""t"":4050},{""x"":1414,""y"":574,""dx"":-23.5,""dy"":296.5,""t"":4084},{""x"":1429,""y"":497,""dx"":-8.5,""dy"":219.5,""t"":4118},{""x"":1437,""y"":433,""dx"":-0.5,""dy"":155.5,""t"":4152},{""x"":1434,""y"":379,""dx"":-3.5,""dy"":101.5,""t"":4186},{""x"":1437,""y"":336,""dx"":-0.5,""dy"":58.5,""t"":4220},{""x"":1445,""y"":316,""dx"":7.5,""dy"":38.5,""t"":4254},{""x"":1460,""y"":296,""dx"":22.5,""dy"":18.5,""t"":4288},{""x"":1450,""y"":283,""dx"":12.5,""dy"":5.5,""t"":4322},{""x"":1445,""y"":284,""dx"":7.5,""dy"":6.5,""t"":4356},{""x"":1454,""y"":276,""dx"":16.5,""dy"":-1.5,""t"":4390},{""x"":1454,""y"":286,""dx"":16.5,""dy"":8.5,""t"":4424},{""x"":1439,""y"":284,""dx"":1.5,""dy"":6.5,""t"":4458},{""x"":1438,""y"":286,""dx"":0.5,""dy"":8.5,""t"":4493},{""x"":1436,""y"":291,""dx"":-1.5,""dy"":13.5,""t"":4526},{""x"":1439,""y"":287,""dx"":1.5,""dy"":9.5,""t"":4560},{""x"":1426,""y"":286,""dx"":-11.5,""dy"":8.5,""t"":4594},{""x"":1414,""y"":293,""dx"":-23.5,""dy"":15.5,""t"":4628},{""x"":1404,""y"":300,""dx"":-33.5,""dy"":22.5,""t"":4662},{""x"":1413,""y"":312,""dx"":-24.5,""dy"":34.5,""t"":4697},{""x"":1422,""y"":315,""dx"":-15.5,""dy"":37.5,""t"":4731},{""x"":1390,""y"":317,""dx"":-47.5,""dy"":39.5,""t"":4764},{""x"":1402,""y"":325,""dx"":-35.5,""dy"":47.5,""t"":4798},{""x"":1403,""y"":323,""dx"":-34.5,""dy"":45.5,""t"":4832},{""x"":1419,""y"":317,""dx"":-18.5,""dy"":39.5,""t"":4866},{""x"":1404,""y"":306,""dx"":-33.5,""dy"":28.5,""t"":4900},{""x"":1428,""y"":302,""dx"":-9.5,""dy"":24.5,""t"":4934},{""x"":1412,""y"":299,""dx"":-25.5,""dy"":21.5,""t"":4968},{""x"":1399,""y"":297,""dx"":-38.5,""dy"":19.5,""t"":5000},{""x"":1407,""y"":299,""dx"":-30.5,""dy"":21.5,""t"":5037},{""x"":1384,""y"":305,""dx"":-53.5,""dy"":27.5,""t"":5071},{""x"":1393,""y"":319,""dx"":-44.5,""dy"":41.5,""t"":5104},{""x"":1384,""y"":334,""dx"":-53.5,""dy"":56.5,""t"":5137},{""x"":1362,""y"":327,""dx"":-75.5,""dy"":49.5,""t"":5172},{""x"":1359,""y"":334,""dx"":-78.5,""dy"":56.5,""t"":5205},{""x"":1355,""y"":328,""dx"":-82.5,""dy"":50.5,""t"":5240},{""x"":1361,""y"":324,""dx"":-76.5,""dy"":46.5,""t"":5274},{""x"":1380,""y"":325,""dx"":-57.5,""dy"":47.5,""t"":5308},{""x"":1378,""y"":312,""dx"":-59.5,""dy"":34.5,""t"":5354},{""x"":1371,""y"":311,""dx"":-66.5,""dy"":33.5,""t"":5383},{""x"":1389,""y"":306,""dx"":-48.5,""dy"":28.5,""t"":5409},{""x"":1385,""y"":314,""dx"":-52.5,""dy"":36.5,""t"":5444},{""x"":1384,""y"":309,""dx"":-53.5,""dy"":31.5,""t"":5478},{""x"":1392,""y"":307,""dx"":-45.5,""dy"":29.5,""t"":5512},{""x"":1383,""y"":312,""dx"":-54.5,""dy"":34.5,""t"":5546},{""x"":1382,""y"":301,""dx"":-55.5,""dy"":23.5,""t"":5579},{""x"":1400,""y"":304,""dx"":-37.5,""dy"":26.5,""t"":5615},{""x"":1399,""y"":298,""dx"":-38.5,""dy"":20.5,""t"":5648},{""x"":1402,""y"":295,""dx"":-35.5,""dy"":17.5,""t"":5682},{""x"":1404,""y"":303,""dx"":-33.5,""dy"":25.5,""t"":5716},{""x"":1399,""y"":320,""dx"":-38.5,""dy"":42.5,""t"":5751},{""x"":1400,""y"":339,""dx"":-37.5,""dy"":61.5,""t"":5784},{""x"":1410,""y"":345,""dx"":-27.5,""dy"":67.5,""t"":5819},{""x"":1398,""y"":333,""dx"":-39.5,""dy"":55.5,""t"":5852},{""x"":1396,""y"":318,""dx"":-41.5,""dy"":40.5,""t"":5886},{""x"":1427,""y"":330,""dx"":-10.5,""dy"":52.5,""t"":5920},{""x"":1423,""y"":326,""dx"":-14.5,""dy"":48.5,""t"":5954},{""x"":1428,""y"":316,""dx"":-9.5,""dy"":38.5,""t"":5988}],[{""x"":948,""y"":537,""dx"":-14,""dy"":-7,""t"":7041},{""x"":957,""y"":530,""dx"":-5,""dy"":-14,""t"":7077},{""x"":961,""y"":528,""dx"":-1,""dy"":-16,""t"":7110},{""x"":967,""y"":517,""dx"":5,""dy"":-27,""t"":7145},{""x"":976,""y"":510,""dx"":14,""dy"":-34,""t"":7178},{""x"":973,""y"":511,""dx"":11,""dy"":-33,""t"":7212},{""x"":972,""y"":511,""dx"":10,""dy"":-33,""t"":7246},{""x"":982,""y"":557,""dx"":20,""dy"":13,""t"":7280},{""x"":984,""y"":545,""dx"":22,""dy"":1,""t"":7315},{""x"":982,""y"":531,""dx"":20,""dy"":-13,""t"":7348},{""x"":993,""y"":526,""dx"":31,""dy"":-18,""t"":7382},{""x"":993,""y"":517,""dx"":31,""dy"":-27,""t"":7416},{""x"":1000,""y"":500,""dx"":38,""dy"":-44,""t"":7450},{""x"":1000,""y"":556,""dx"":38,""dy"":12,""t"":7485},{""x"":996,""y"":545,""dx"":34,""dy"":1,""t"":7518},{""x"":994,""y"":532,""dx"":32,""dy"":-12,""t"":7552},{""x"":992,""y"":518,""dx"":30,""dy"":-26,""t"":7586},{""x"":983,""y"":515,""dx"":21,""dy"":-29,""t"":7620},{""x"":964,""y"":530,""dx"":2,""dy"":-14,""t"":7654},{""x"":969,""y"":521,""dx"":7,""dy"":-23,""t"":7688},{""x"":969,""y"":511,""dx"":7,""dy"":-33,""t"":7722},{""x"":978,""y"":491,""dx"":16,""dy"":-53,""t"":7756},{""x"":984,""y"":481,""dx"":22,""dy"":-63,""t"":7790},{""x"":989,""y"":483,""dx"":27,""dy"":-61,""t"":7825},{""x"":981,""y"":499,""dx"":19,""dy"":-45,""t"":7858},{""x"":993,""y"":504,""dx"":31,""dy"":-40,""t"":7892},{""x"":991,""y"":509,""dx"":29,""dy"":-35,""t"":7926},{""x"":992,""y"":530,""dx"":30,""dy"":-14,""t"":7961},{""x"":997,""y"":525,""dx"":35,""dy"":-19,""t"":7994},{""x"":992,""y"":507,""dx"":30,""dy"":-37,""t"":8028},{""x"":989,""y"":527,""dx"":27,""dy"":-17,""t"":8063},{""x"":991,""y"":535,""dx"":29,""dy"":-9,""t"":8096},{""x"":981,""y"":492,""dx"":19,""dy"":-52,""t"":8131},{""x"":965,""y"":495,""dx"":3,""dy"":-49,""t"":8162},{""x"":964,""y"":491,""dx"":2,""dy"":-53,""t"":8198},{""x"":973,""y"":494,""dx"":11,""dy"":-50,""t"":8232},{""x"":977,""y"":514,""dx"":15,""dy"":-30,""t"":8267},{""x"":988,""y"":537,""dx"":26,""dy"":-7,""t"":8300},{""x"":988,""y"":541,""dx"":26,""dy"":-3,""t"":8334},{""x"":999,""y"":565,""dx"":37,""dy"":21,""t"":8368},{""x"":1009,""y"":577,""dx"":47,""dy"":33,""t"":8403},{""x"":1004,""y"":573,""dx"":42,""dy"":29,""t"":8437},{""x"":1016,""y"":572,""dx"":54,""dy"":28,""t"":8482},{""x"":1024,""y"":572,""dx"":62,""dy"":28,""t"":8510},{""x"":1045,""y"":548,""dx"":83,""dy"":4,""t"":8539},{""x"":1060,""y"":546,""dx"":98,""dy"":2,""t"":8570},{""x"":1067,""y"":544,""dx"":105,""dy"":0,""t"":8606},{""x"":1079,""y"":506,""dx"":117,""dy"":-38,""t"":8640},{""x"":1083,""y"":516,""dx"":121,""dy"":-28,""t"":8674},{""x"":1084,""y"":488,""dx"":122,""dy"":-56,""t"":8709},{""x"":1094,""y"":491,""dx"":132,""dy"":-53,""t"":8742},{""x"":1092,""y"":503,""dx"":130,""dy"":-41,""t"":8776},{""x"":1073,""y"":473,""dx"":111,""dy"":-71,""t"":8810},{""x"":1085,""y"":489,""dx"":123,""dy"":-55,""t"":8844},{""x"":1073,""y"":503,""dx"":111,""dy"":-41,""t"":8878},{""x"":1070,""y"":504,""dx"":108,""dy"":-40,""t"":8912},{""x"":1071,""y"":519,""dx"":109,""dy"":-25,""t"":8946},{""x"":1075,""y"":522,""dx"":113,""dy"":-22,""t"":8980},{""x"":1065,""y"":527,""dx"":103,""dy"":-17,""t"":9014}],[{""x"":479,""y"":638,""dx"":-7.5,""dy"":-172.5,""t"":10033},{""x"":495,""y"":642,""dx"":8.5,""dy"":-168.5,""t"":10068},{""x"":509,""y"":646,""dx"":22.5,""dy"":-164.5,""t"":10102},{""x"":520,""y"":650,""dx"":33.5,""dy"":-160.5,""t"":10133},{""x"":512,""y"":665,""dx"":25.5,""dy"":-145.5,""t"":10170},{""x"":523,""y"":657,""dx"":36.5,""dy"":-153.5,""t"":10205},{""x"":522,""y"":673,""dx"":35.5,""dy"":-137.5,""t"":10237},{""x"":537,""y"":724,""dx"":50.5,""dy"":-86.5,""t"":10272},{""x"":537,""y"":717,""dx"":50.5,""dy"":-93.5,""t"":10306},{""x"":554,""y"":762,""dx"":67.5,""dy"":-48.5,""t"":10340},{""x"":571,""y"":786,""dx"":84.5,""dy"":-24.5,""t"":10375},{""x"":561,""y"":762,""dx"":74.5,""dy"":-48.5,""t"":10408},{""x"":558,""y"":740,""dx"":71.5,""dy"":-70.5,""t"":10442},{""x"":560,""y"":748,""dx"":73.5,""dy"":-62.5,""t"":10476},{""x"":552,""y"":743,""dx"":65.5,""dy"":-67.5,""t"":10508},{""x"":547,""y"":727,""dx"":60.5,""dy"":-83.5,""t"":10545},{""x"":563,""y"":763,""dx"":76.5,""dy"":-47.5,""t"":10577},{""x"":551,""y"":750,""dx"":64.5,""dy"":-60.5,""t"":10613},{""x"":543,""y"":718,""dx"":56.5,""dy"":-92.5,""t"":10646},{""x"":542,""y"":752,""dx"":55.5,""dy"":-58.5,""t"":10680},{""x"":538,""y"":752,""dx"":51.5,""dy"":-58.5,""t"":10714},{""x"":539,""y"":781,""dx"":52.5,""dy"":-29.5,""t"":10748},{""x"":532,""y"":769,""dx"":45.5,""dy"":-41.5,""t"":10782},{""x"":526,""y"":744,""dx"":39.5,""dy"":-66.5,""t"":10816},{""x"":524,""y"":740,""dx"":37.5,""dy"":-70.5,""t"":10850},{""x"":526,""y"":737,""dx"":39.5,""dy"":-73.5,""t"":10884},{""x"":528,""y"":715,""dx"":41.5,""dy"":-95.5,""t"":10919},{""x"":522,""y"":705,""dx"":35.5,""dy"":-105.5,""t"":10952},{""x"":523,""y"":710,""dx"":36.5,""dy"":-100.5,""t"":10986},{""x"":523,""y"":699,""dx"":36.5,""dy"":-111.5,""t"":11020},{""x"":524,""y"":702,""dx"":37.5,""dy"":-108.5,""t"":11054},{""x"":529,""y"":707,""dx"":42.5,""dy"":-103.5,""t"":11087},{""x"":529,""y"":700,""dx"":42.5,""dy"":-110.5,""t"":11121},{""x"":532,""y"":703,""dx"":45.5,""dy"":-107.5,""t"":11156},{""x"":530,""y"":708,""dx"":43.5,""dy"":-102.5,""t"":11191},{""x"":525,""y"":713,""dx"":38.5,""dy"":-97.5,""t"":11225},{""x"":529,""y"":713,""dx"":42.5,""dy"":-97.5,""t"":11258},{""x"":531,""y"":720,""dx"":44.5,""dy"":-90.5,""t"":11293},{""x"":527,""y"":719,""dx"":40.5,""dy"":-91.5,""t"":11326},{""x"":533,""y"":721,""dx"":46.5,""dy"":-89.5,""t"":11360},{""x"":534,""y"":723,""dx"":47.5,""dy"":-87.5,""t"":11394},{""x"":532,""y"":732,""dx"":45.5,""dy"":-78.5,""t"":11428},{""x"":533,""y"":728,""dx"":46.5,""dy"":-82.5,""t"":11463},{""x"":529,""y"":731,""dx"":42.5,""dy"":-79.5,""t"":11495},{""x"":537,""y"":725,""dx"":50.5,""dy"":-85.5,""t"":11533},{""x"":538,""y"":719,""dx"":51.5,""dy"":-91.5,""t"":11564},{""x"":537,""y"":714,""dx"":50.5,""dy"":-96.5,""t"":11598},{""x"":534,""y"":711,""dx"":47.5,""dy"":-99.5,""t"":11632},{""x"":556,""y"":742,""dx"":69.5,""dy"":-68.5,""t"":11665},{""x"":569,""y"":775,""dx"":82.5,""dy"":-35.5,""t"":11698},{""x"":570,""y"":791,""dx"":83.5,""dy"":-19.5,""t"":11735},{""x"":562,""y"":776,""dx"":75.5,""dy"":-34.5,""t"":11768},{""x"":568,""y"":798,""dx"":81.5,""dy"":-12.5,""t"":11803},{""x"":562,""y"":773,""dx"":75.5,""dy"":-37.5,""t"":11835},{""x"":556,""y"":752,""dx"":69.5,""dy"":-58.5,""t"":11870},{""x"":554,""y"":768,""dx"":67.5,""dy"":-42.5,""t"":11904},{""x"":558,""y"":799,""dx"":71.5,""dy"":-11.5,""t"":11937},{""x"":560,""y"":776,""dx"":73.5,""dy"":-34.5,""t"":11972},{""x"":549,""y"":765,""dx"":62.5,""dy"":-45.5,""t"":12007},{""x"":547,""y"":757,""dx"":60.5,""dy"":-53.5,""t"":12042}],[{""x"":1423,""y"":729,""dx"":-14.5,""dy"":-81.5,""t"":13061},{""x"":1396,""y"":761,""dx"":-41.5,""dy"":-49.5,""t"":13094},{""x"":1384,""y"":707,""dx"":-53.5,""dy"":-103.5,""t"":13128},{""x"":1386,""y"":663,""dx"":-51.5,""dy"":-147.5,""t"":13162},{""x"":1398,""y"":627,""dx"":-39.5,""dy"":-183.5,""t"":13197},{""x"":1371,""y"":684,""dx"":-66.5,""dy"":-126.5,""t"":13231},{""x"":1346,""y"":738,""dx"":-91.5,""dy"":-72.5,""t"":13264},{""x"":1331,""y"":720,""dx"":-106.5,""dy"":-90.5,""t"":13298},{""x"":1320,""y"":754,""dx"":-117.5,""dy"":-56.5,""t"":13332},{""x"":1316,""y"":780,""dx"":-121.5,""dy"":-30.5,""t"":13367},{""x"":1340,""y"":821,""dx"":-97.5,""dy"":10.5,""t"":13400},{""x"":1330,""y"":787,""dx"":-107.5,""dy"":-23.5,""t"":13435},{""x"":1323,""y"":751,""dx"":-114.5,""dy"":-59.5,""t"":13468},{""x"":1319,""y"":718,""dx"":-118.5,""dy"":-92.5,""t"":13502},{""x"":1323,""y"":680,""dx"":-114.5,""dy"":-130.5,""t"":13536},{""x"":1321,""y"":671,""dx"":-116.5,""dy"":-139.5,""t"":13569},{""x"":1315,""y"":719,""dx"":-122.5,""dy"":-91.5,""t"":13604},{""x"":1323,""y"":694,""dx"":-114.5,""dy"":-116.5,""t"":13637},{""x"":1315,""y"":688,""dx"":-122.5,""dy"":-122.5,""t"":13673},{""x"":1309,""y"":683,""dx"":-128.5,""dy"":-127.5,""t"":13703},{""x"":1315,""y"":685,""dx"":-122.5,""dy"":-125.5,""t"":13741},{""x"":1304,""y"":691,""dx"":-133.5,""dy"":-119.5,""t"":13774},{""x"":1303,""y"":690,""dx"":-134.5,""dy"":-120.5,""t"":13808},{""x"":1316,""y"":682,""dx"":-121.5,""dy"":-128.5,""t"":13842},{""x"":1335,""y"":677,""dx"":-102.5,""dy"":-133.5,""t"":13876},{""x"":1363,""y"":718,""dx"":-74.5,""dy"":-92.5,""t"":13910},{""x"":1368,""y"":705,""dx"":-69.5,""dy"":-105.5,""t"":13945},{""x"":1368,""y"":691,""dx"":-69.5,""dy"":-119.5,""t"":13978},{""x"":1372,""y"":691,""dx"":-65.5,""dy"":-119.5,""t"":14011},{""x"":1373,""y"":680,""dx"":-64.5,""dy"":-130.5,""t"":14046},{""x"":1373,""y"":670,""dx"":-64.5,""dy"":-140.5,""t"":14078},{""x"":1376,""y"":651,""dx"":-61.5,""dy"":-159.5,""t"":14113},{""x"":1381,""y"":641,""dx"":-56.5,""dy"":-169.5,""t"":14148},{""x"":1383,""y"":627,""dx"":-54.5,""dy"":-183.5,""t"":14183},{""x"":1402,""y"":623,""dx"":-35.5,""dy"":-187.5,""t"":14215},{""x"":1377,""y"":636,""dx"":-60.5,""dy"":-174.5,""t"":14251},{""x"":1378,""y"":618,""dx"":-59.5,""dy"":-192.5,""t"":14284},{""x"":1370,""y"":625,""dx"":-67.5,""dy"":-185.5,""t"":14318},{""x"":1342,""y"":637,""dx"":-95.5,""dy"":-173.5,""t"":14352},{""x"":1316,""y"":650,""dx"":-121.5,""dy"":-160.5,""t"":14386},{""x"":1323,""y"":649,""dx"":-114.5,""dy"":-161.5,""t"":14420},{""x"":1328,""y"":661,""dx"":-109.5,""dy"":-149.5,""t"":14454},{""x"":1342,""y"":670,""dx"":-95.5,""dy"":-140.5,""t"":14488},{""x"":1362,""y"":677,""dx"":-75.5,""dy"":-133.5,""t"":14522},{""x"":1384,""y"":665,""dx"":-53.5,""dy"":-145.5,""t"":14556},{""x"":1403,""y"":658,""dx"":-34.5,""dy"":-152.5,""t"":14590},{""x"":1414,""y"":659,""dx"":-23.5,""dy"":-151.5,""t"":14624},{""x"":1422,""y"":659,""dx"":-15.5,""dy"":-151.5,""t"":14658},{""x"":1417,""y"":664,""dx"":-20.5,""dy"":-146.5,""t"":14702},{""x"":1407,""y"":675,""dx"":-30.5,""dy"":-135.5,""t"":14732},{""x"":1400,""y"":670,""dx"":-37.5,""dy"":-140.5,""t"":14759},{""x"":1386,""y"":671,""dx"":-51.5,""dy"":-139.5,""t"":14795},{""x"":1382,""y"":668,""dx"":-55.5,""dy"":-142.5,""t"":14828},{""x"":1369,""y"":670,""dx"":-68.5,""dy"":-140.5,""t"":14862},{""x"":1343,""y"":678,""dx"":-94.5,""dy"":-132.5,""t"":14896},{""x"":1342,""y"":658,""dx"":-95.5,""dy"":-152.5,""t"":14931},{""x"":1340,""y"":658,""dx"":-97.5,""dy"":-152.5,""t"":14964},{""x"":1331,""y"":670,""dx"":-106.5,""dy"":-140.5,""t"":14998},{""x"":1333,""y"":675,""dx"":-104.5,""dy"":-135.5,""t"":15033}]]","[43.333333333333336,93.22033898305084,100,100,96.61016949152543]","[{""x"":36.63333333333333,""y"":189.86666666666667,""r"":54.65429789754397},{""x"":-30.66949152542373,""y"":57.601694915254235,""r"":36.944370705969504},{""x"":45.389830508474574,""y"":-22.966101694915253,""r"":42.24645886239403},{""x"":51.68333333333333,""y"":-80.9,""r"":38.44762641402056},{""x"":-81.02542372881356,""y"":-127.14406779661017,""r"":44.62893389807847}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
