"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2273","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2278","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","7728","0.0-2.0-0.0","","","","","5446","{""name"":""范雨祥"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9464","0.0-2.0-1.0","","","","","1734","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","10304","0.0-3.0","","","","","838"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","16375","0.0-4.0","","","","","","","","","1444","","","","","","","","","","","","","","","","",""
"","html-button-response","6","17160","0.0-5.0-0.0","","","","","783","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","26803","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","27664","0.0-5.0-2.0","","","","","860","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","44601","0.0-5.0-3.0","","","","","","","","","","[[{""x"":540,""y"":351,""dx"":49,""dy"":70,""t"":990},{""x"":553,""y"":359,""dx"":62,""dy"":78,""t"":1023},{""x"":560,""y"":354,""dx"":69,""dy"":73,""t"":1058},{""x"":560,""y"":387,""dx"":69,""dy"":106,""t"":1092},{""x"":566,""y"":378,""dx"":75,""dy"":97,""t"":1125},{""x"":573,""y"":375,""dx"":82,""dy"":94,""t"":1160},{""x"":566,""y"":375,""dx"":75,""dy"":94,""t"":1194},{""x"":556,""y"":382,""dx"":65,""dy"":101,""t"":1228},{""x"":564,""y"":377,""dx"":73,""dy"":96,""t"":1262},{""x"":569,""y"":375,""dx"":78,""dy"":94,""t"":1293},{""x"":570,""y"":382,""dx"":79,""dy"":101,""t"":1330},{""x"":555,""y"":382,""dx"":64,""dy"":101,""t"":1364},{""x"":568,""y"":381,""dx"":77,""dy"":100,""t"":1398},{""x"":571,""y"":399,""dx"":80,""dy"":118,""t"":1431},{""x"":584,""y"":426,""dx"":93,""dy"":145,""t"":1467},{""x"":582,""y"":436,""dx"":91,""dy"":155,""t"":1500},{""x"":591,""y"":458,""dx"":100,""dy"":177,""t"":1534},{""x"":595,""y"":450,""dx"":104,""dy"":169,""t"":1568},{""x"":587,""y"":442,""dx"":96,""dy"":161,""t"":1602},{""x"":607,""y"":437,""dx"":116,""dy"":156,""t"":1636},{""x"":601,""y"":442,""dx"":110,""dy"":161,""t"":1670},{""x"":606,""y"":441,""dx"":115,""dy"":160,""t"":1704},{""x"":608,""y"":450,""dx"":117,""dy"":169,""t"":1738},{""x"":604,""y"":446,""dx"":113,""dy"":165,""t"":1773},{""x"":603,""y"":453,""dx"":112,""dy"":172,""t"":1806},{""x"":604,""y"":450,""dx"":113,""dy"":169,""t"":1840},{""x"":594,""y"":436,""dx"":103,""dy"":155,""t"":1874},{""x"":593,""y"":430,""dx"":102,""dy"":149,""t"":1908},{""x"":586,""y"":435,""dx"":95,""dy"":154,""t"":1941},{""x"":579,""y"":427,""dx"":88,""dy"":146,""t"":1976},{""x"":584,""y"":425,""dx"":93,""dy"":144,""t"":2010},{""x"":588,""y"":424,""dx"":97,""dy"":143,""t"":2044},{""x"":581,""y"":415,""dx"":90,""dy"":134,""t"":2077},{""x"":568,""y"":419,""dx"":77,""dy"":138,""t"":2111},{""x"":569,""y"":422,""dx"":78,""dy"":141,""t"":2146},{""x"":566,""y"":422,""dx"":75,""dy"":141,""t"":2179},{""x"":569,""y"":438,""dx"":78,""dy"":157,""t"":2214},{""x"":566,""y"":443,""dx"":75,""dy"":162,""t"":2247},{""x"":569,""y"":443,""dx"":78,""dy"":162,""t"":2282},{""x"":575,""y"":430,""dx"":84,""dy"":149,""t"":2316},{""x"":575,""y"":421,""dx"":84,""dy"":140,""t"":2350},{""x"":577,""y"":418,""dx"":86,""dy"":137,""t"":2383},{""x"":578,""y"":416,""dx"":87,""dy"":135,""t"":2417},{""x"":579,""y"":414,""dx"":88,""dy"":133,""t"":2449},{""x"":580,""y"":396,""dx"":89,""dy"":115,""t"":2486},{""x"":571,""y"":414,""dx"":80,""dy"":133,""t"":2520},{""x"":586,""y"":424,""dx"":95,""dy"":143,""t"":2554},{""x"":590,""y"":445,""dx"":99,""dy"":164,""t"":2587},{""x"":594,""y"":429,""dx"":103,""dy"":148,""t"":2622},{""x"":595,""y"":435,""dx"":104,""dy"":154,""t"":2655},{""x"":596,""y"":446,""dx"":105,""dy"":165,""t"":2690},{""x"":604,""y"":445,""dx"":113,""dy"":164,""t"":2724},{""x"":607,""y"":463,""dx"":116,""dy"":182,""t"":2758},{""x"":606,""y"":471,""dx"":115,""dy"":190,""t"":2791},{""x"":600,""y"":463,""dx"":109,""dy"":182,""t"":2827},{""x"":601,""y"":464,""dx"":110,""dy"":183,""t"":2858},{""x"":594,""y"":445,""dx"":103,""dy"":164,""t"":2894},{""x"":601,""y"":430,""dx"":110,""dy"":149,""t"":2927},{""x"":599,""y"":445,""dx"":108,""dy"":164,""t"":2963},{""x"":591,""y"":444,""dx"":100,""dy"":163,""t"":2995}],[{""x"":1567,""y"":335,""dx"":116,""dy"":54,""t"":4016},{""x"":1555,""y"":345,""dx"":104,""dy"":64,""t"":4051},{""x"":1550,""y"":381,""dx"":99,""dy"":100,""t"":4084},{""x"":1535,""y"":398,""dx"":84,""dy"":117,""t"":4118},{""x"":1520,""y"":398,""dx"":69,""dy"":117,""t"":4152},{""x"":1496,""y"":385,""dx"":45,""dy"":104,""t"":4185},{""x"":1488,""y"":395,""dx"":37,""dy"":114,""t"":4219},{""x"":1483,""y"":386,""dx"":32,""dy"":105,""t"":4254},{""x"":1483,""y"":409,""dx"":32,""dy"":128,""t"":4287},{""x"":1481,""y"":428,""dx"":30,""dy"":147,""t"":4323},{""x"":1481,""y"":441,""dx"":30,""dy"":160,""t"":4356},{""x"":1474,""y"":444,""dx"":23,""dy"":163,""t"":4390},{""x"":1474,""y"":451,""dx"":23,""dy"":170,""t"":4424},{""x"":1476,""y"":457,""dx"":25,""dy"":176,""t"":4456},{""x"":1470,""y"":443,""dx"":19,""dy"":162,""t"":4492},{""x"":1471,""y"":433,""dx"":20,""dy"":152,""t"":4526},{""x"":1480,""y"":436,""dx"":29,""dy"":155,""t"":4560},{""x"":1469,""y"":418,""dx"":18,""dy"":137,""t"":4594},{""x"":1462,""y"":408,""dx"":11,""dy"":127,""t"":4628},{""x"":1462,""y"":416,""dx"":11,""dy"":135,""t"":4661},{""x"":1458,""y"":418,""dx"":7,""dy"":137,""t"":4696},{""x"":1458,""y"":417,""dx"":7,""dy"":136,""t"":4730},{""x"":1462,""y"":410,""dx"":11,""dy"":129,""t"":4764},{""x"":1471,""y"":431,""dx"":20,""dy"":150,""t"":4798},{""x"":1470,""y"":446,""dx"":19,""dy"":165,""t"":4831},{""x"":1476,""y"":457,""dx"":25,""dy"":176,""t"":4867},{""x"":1460,""y"":466,""dx"":9,""dy"":185,""t"":4900},{""x"":1444,""y"":452,""dx"":-7,""dy"":171,""t"":4934},{""x"":1453,""y"":453,""dx"":2,""dy"":172,""t"":4967},{""x"":1460,""y"":450,""dx"":9,""dy"":169,""t"":5002},{""x"":1453,""y"":420,""dx"":2,""dy"":139,""t"":5036},{""x"":1452,""y"":414,""dx"":1,""dy"":133,""t"":5070},{""x"":1457,""y"":419,""dx"":6,""dy"":138,""t"":5104},{""x"":1453,""y"":435,""dx"":2,""dy"":154,""t"":5137},{""x"":1472,""y"":446,""dx"":21,""dy"":165,""t"":5172},{""x"":1469,""y"":449,""dx"":18,""dy"":168,""t"":5207},{""x"":1477,""y"":448,""dx"":26,""dy"":167,""t"":5240},{""x"":1473,""y"":431,""dx"":22,""dy"":150,""t"":5273},{""x"":1480,""y"":431,""dx"":29,""dy"":150,""t"":5308},{""x"":1478,""y"":422,""dx"":27,""dy"":141,""t"":5343},{""x"":1461,""y"":422,""dx"":10,""dy"":141,""t"":5376},{""x"":1470,""y"":425,""dx"":19,""dy"":144,""t"":5410},{""x"":1464,""y"":419,""dx"":13,""dy"":138,""t"":5443},{""x"":1460,""y"":412,""dx"":9,""dy"":131,""t"":5477},{""x"":1462,""y"":421,""dx"":11,""dy"":140,""t"":5512},{""x"":1466,""y"":435,""dx"":15,""dy"":154,""t"":5546},{""x"":1471,""y"":441,""dx"":20,""dy"":160,""t"":5580},{""x"":1468,""y"":431,""dx"":17,""dy"":150,""t"":5614},{""x"":1447,""y"":389,""dx"":-4,""dy"":108,""t"":5648},{""x"":1453,""y"":410,""dx"":2,""dy"":129,""t"":5682},{""x"":1454,""y"":419,""dx"":3,""dy"":138,""t"":5716},{""x"":1447,""y"":407,""dx"":-4,""dy"":126,""t"":5750},{""x"":1436,""y"":387,""dx"":-15,""dy"":106,""t"":5784},{""x"":1443,""y"":380,""dx"":-8,""dy"":99,""t"":5818},{""x"":1441,""y"":385,""dx"":-10,""dy"":104,""t"":5852},{""x"":1438,""y"":385,""dx"":-13,""dy"":104,""t"":5886},{""x"":1436,""y"":403,""dx"":-15,""dy"":122,""t"":5919},{""x"":1448,""y"":421,""dx"":-3,""dy"":140,""t"":5954},{""x"":1431,""y"":405,""dx"":-20,""dy"":124,""t"":5988}],[{""x"":1035,""y"":548,""dx"":64,""dy"":-3,""t"":7041},{""x"":1065,""y"":606,""dx"":94,""dy"":55,""t"":7075},{""x"":1076,""y"":636,""dx"":105,""dy"":85,""t"":7110},{""x"":1100,""y"":644,""dx"":129,""dy"":93,""t"":7144},{""x"":1111,""y"":664,""dx"":140,""dy"":113,""t"":7178},{""x"":1113,""y"":684,""dx"":142,""dy"":133,""t"":7211},{""x"":1122,""y"":689,""dx"":151,""dy"":138,""t"":7246},{""x"":1120,""y"":697,""dx"":149,""dy"":146,""t"":7279},{""x"":1116,""y"":714,""dx"":145,""dy"":163,""t"":7314},{""x"":1122,""y"":727,""dx"":151,""dy"":176,""t"":7347},{""x"":1122,""y"":742,""dx"":151,""dy"":191,""t"":7382},{""x"":1112,""y"":746,""dx"":141,""dy"":195,""t"":7415},{""x"":1085,""y"":677,""dx"":114,""dy"":126,""t"":7450},{""x"":1087,""y"":635,""dx"":116,""dy"":84,""t"":7484},{""x"":1060,""y"":633,""dx"":89,""dy"":82,""t"":7518},{""x"":1064,""y"":637,""dx"":93,""dy"":86,""t"":7552},{""x"":1044,""y"":651,""dx"":73,""dy"":100,""t"":7586},{""x"":1060,""y"":676,""dx"":89,""dy"":125,""t"":7617},{""x"":1031,""y"":614,""dx"":60,""dy"":63,""t"":7654},{""x"":1042,""y"":640,""dx"":71,""dy"":89,""t"":7688},{""x"":1028,""y"":612,""dx"":57,""dy"":61,""t"":7722},{""x"":1009,""y"":572,""dx"":38,""dy"":21,""t"":7756},{""x"":1066,""y"":551,""dx"":95,""dy"":0,""t"":7790},{""x"":1046,""y"":527,""dx"":75,""dy"":-24,""t"":7824},{""x"":1060,""y"":518,""dx"":89,""dy"":-33,""t"":7858},{""x"":1082,""y"":529,""dx"":111,""dy"":-22,""t"":7892},{""x"":1104,""y"":543,""dx"":133,""dy"":-8,""t"":7925},{""x"":1101,""y"":545,""dx"":130,""dy"":-6,""t"":7960},{""x"":1100,""y"":564,""dx"":129,""dy"":13,""t"":7994},{""x"":1099,""y"":580,""dx"":128,""dy"":29,""t"":8026},{""x"":1099,""y"":596,""dx"":128,""dy"":45,""t"":8062},{""x"":1096,""y"":583,""dx"":125,""dy"":32,""t"":8095},{""x"":1107,""y"":548,""dx"":136,""dy"":-3,""t"":8130},{""x"":1095,""y"":546,""dx"":124,""dy"":-5,""t"":8164},{""x"":1082,""y"":543,""dx"":111,""dy"":-8,""t"":8198},{""x"":1073,""y"":550,""dx"":102,""dy"":-1,""t"":8232},{""x"":1079,""y"":513,""dx"":108,""dy"":-38,""t"":8265},{""x"":1068,""y"":507,""dx"":97,""dy"":-44,""t"":8300},{""x"":1047,""y"":498,""dx"":76,""dy"":-53,""t"":8334},{""x"":1057,""y"":468,""dx"":86,""dy"":-83,""t"":8369},{""x"":1043,""y"":479,""dx"":72,""dy"":-72,""t"":8402},{""x"":1051,""y"":512,""dx"":80,""dy"":-39,""t"":8436},{""x"":1068,""y"":547,""dx"":97,""dy"":-4,""t"":8470},{""x"":1077,""y"":551,""dx"":106,""dy"":0,""t"":8504},{""x"":1066,""y"":567,""dx"":95,""dy"":16,""t"":8537},{""x"":1067,""y"":565,""dx"":96,""dy"":14,""t"":8571},{""x"":1055,""y"":591,""dx"":84,""dy"":40,""t"":8606},{""x"":1072,""y"":559,""dx"":101,""dy"":8,""t"":8640},{""x"":1072,""y"":567,""dx"":101,""dy"":16,""t"":8674},{""x"":1103,""y"":567,""dx"":132,""dy"":16,""t"":8708},{""x"":1087,""y"":583,""dx"":116,""dy"":32,""t"":8741},{""x"":1119,""y"":557,""dx"":148,""dy"":6,""t"":8775},{""x"":1094,""y"":578,""dx"":123,""dy"":27,""t"":8810},{""x"":1081,""y"":548,""dx"":110,""dy"":-3,""t"":8844},{""x"":1054,""y"":549,""dx"":83,""dy"":-2,""t"":8878},{""x"":1056,""y"":513,""dx"":85,""dy"":-38,""t"":8911},{""x"":1050,""y"":509,""dx"":79,""dy"":-42,""t"":8946},{""x"":1047,""y"":506,""dx"":76,""dy"":-45,""t"":8980},{""x"":1022,""y"":541,""dx"":51,""dy"":-10,""t"":9013}],[{""x"":570,""y"":627,""dx"":79,""dy"":-194,""t"":10034},{""x"":582,""y"":639,""dx"":91,""dy"":-182,""t"":10068},{""x"":598,""y"":634,""dx"":107,""dy"":-187,""t"":10102},{""x"":594,""y"":600,""dx"":103,""dy"":-221,""t"":10136},{""x"":600,""y"":616,""dx"":109,""dy"":-205,""t"":10169},{""x"":590,""y"":575,""dx"":99,""dy"":-246,""t"":10204},{""x"":585,""y"":580,""dx"":94,""dy"":-241,""t"":10238},{""x"":587,""y"":577,""dx"":96,""dy"":-244,""t"":10272},{""x"":582,""y"":591,""dx"":91,""dy"":-230,""t"":10305},{""x"":571,""y"":590,""dx"":80,""dy"":-231,""t"":10340},{""x"":565,""y"":585,""dx"":74,""dy"":-236,""t"":10373},{""x"":557,""y"":600,""dx"":66,""dy"":-221,""t"":10408},{""x"":563,""y"":628,""dx"":72,""dy"":-193,""t"":10441},{""x"":561,""y"":637,""dx"":70,""dy"":-184,""t"":10476},{""x"":563,""y"":633,""dx"":72,""dy"":-188,""t"":10510},{""x"":567,""y"":598,""dx"":76,""dy"":-223,""t"":10543},{""x"":573,""y"":603,""dx"":82,""dy"":-218,""t"":10578},{""x"":576,""y"":611,""dx"":85,""dy"":-210,""t"":10611},{""x"":570,""y"":590,""dx"":79,""dy"":-231,""t"":10646},{""x"":566,""y"":574,""dx"":75,""dy"":-247,""t"":10680},{""x"":573,""y"":553,""dx"":82,""dy"":-268,""t"":10714},{""x"":567,""y"":585,""dx"":76,""dy"":-236,""t"":10748},{""x"":577,""y"":618,""dx"":86,""dy"":-203,""t"":10782},{""x"":573,""y"":594,""dx"":82,""dy"":-227,""t"":10816},{""x"":565,""y"":596,""dx"":74,""dy"":-225,""t"":10850},{""x"":565,""y"":595,""dx"":74,""dy"":-226,""t"":10883},{""x"":569,""y"":611,""dx"":78,""dy"":-210,""t"":10918},{""x"":572,""y"":609,""dx"":81,""dy"":-212,""t"":10952},{""x"":572,""y"":622,""dx"":81,""dy"":-199,""t"":10986},{""x"":575,""y"":643,""dx"":84,""dy"":-178,""t"":11020},{""x"":565,""y"":629,""dx"":74,""dy"":-192,""t"":11053},{""x"":568,""y"":645,""dx"":77,""dy"":-176,""t"":11087},{""x"":559,""y"":642,""dx"":68,""dy"":-179,""t"":11123},{""x"":555,""y"":627,""dx"":64,""dy"":-194,""t"":11156},{""x"":551,""y"":614,""dx"":60,""dy"":-207,""t"":11187},{""x"":558,""y"":619,""dx"":67,""dy"":-202,""t"":11224},{""x"":566,""y"":623,""dx"":75,""dy"":-198,""t"":11258},{""x"":584,""y"":635,""dx"":93,""dy"":-186,""t"":11291},{""x"":587,""y"":637,""dx"":96,""dy"":-184,""t"":11326},{""x"":576,""y"":622,""dx"":85,""dy"":-199,""t"":11360},{""x"":568,""y"":604,""dx"":77,""dy"":-217,""t"":11394},{""x"":576,""y"":592,""dx"":85,""dy"":-229,""t"":11428},{""x"":570,""y"":603,""dx"":79,""dy"":-218,""t"":11462},{""x"":565,""y"":600,""dx"":74,""dy"":-221,""t"":11496},{""x"":567,""y"":619,""dx"":76,""dy"":-202,""t"":11530},{""x"":571,""y"":614,""dx"":80,""dy"":-207,""t"":11565},{""x"":573,""y"":609,""dx"":82,""dy"":-212,""t"":11595},{""x"":566,""y"":603,""dx"":75,""dy"":-218,""t"":11632},{""x"":570,""y"":604,""dx"":79,""dy"":-217,""t"":11667},{""x"":568,""y"":610,""dx"":77,""dy"":-211,""t"":11700},{""x"":566,""y"":614,""dx"":75,""dy"":-207,""t"":11734},{""x"":564,""y"":624,""dx"":73,""dy"":-197,""t"":11768},{""x"":562,""y"":643,""dx"":71,""dy"":-178,""t"":11802},{""x"":560,""y"":661,""dx"":69,""dy"":-160,""t"":11836},{""x"":569,""y"":658,""dx"":78,""dy"":-163,""t"":11870},{""x"":581,""y"":667,""dx"":90,""dy"":-154,""t"":11904},{""x"":575,""y"":647,""dx"":84,""dy"":-174,""t"":11938},{""x"":583,""y"":659,""dx"":92,""dy"":-162,""t"":11972},{""x"":561,""y"":663,""dx"":70,""dy"":-158,""t"":12006}],[{""x"":1460,""y"":473,""dx"":9,""dy"":-348,""t"":13027},{""x"":1478,""y"":457,""dx"":27,""dy"":-364,""t"":13059},{""x"":1466,""y"":461,""dx"":15,""dy"":-360,""t"":13093},{""x"":1443,""y"":473,""dx"":-8,""dy"":-348,""t"":13128},{""x"":1443,""y"":481,""dx"":-8,""dy"":-340,""t"":13159},{""x"":1436,""y"":482,""dx"":-15,""dy"":-339,""t"":13196},{""x"":1437,""y"":487,""dx"":-14,""dy"":-334,""t"":13230},{""x"":1429,""y"":551,""dx"":-22,""dy"":-270,""t"":13263},{""x"":1415,""y"":556,""dx"":-36,""dy"":-265,""t"":13298},{""x"":1425,""y"":531,""dx"":-26,""dy"":-290,""t"":13332},{""x"":1439,""y"":568,""dx"":-12,""dy"":-253,""t"":13365},{""x"":1443,""y"":604,""dx"":-8,""dy"":-217,""t"":13399},{""x"":1444,""y"":601,""dx"":-7,""dy"":-220,""t"":13434},{""x"":1450,""y"":644,""dx"":-1,""dy"":-177,""t"":13468},{""x"":1455,""y"":670,""dx"":4,""dy"":-151,""t"":13502},{""x"":1442,""y"":636,""dx"":-9,""dy"":-185,""t"":13536},{""x"":1453,""y"":648,""dx"":2,""dy"":-173,""t"":13569},{""x"":1466,""y"":666,""dx"":15,""dy"":-155,""t"":13603},{""x"":1479,""y"":694,""dx"":28,""dy"":-127,""t"":13638},{""x"":1461,""y"":709,""dx"":10,""dy"":-112,""t"":13672},{""x"":1466,""y"":723,""dx"":15,""dy"":-98,""t"":13706},{""x"":1448,""y"":736,""dx"":-3,""dy"":-85,""t"":13739},{""x"":1427,""y"":671,""dx"":-24,""dy"":-150,""t"":13775},{""x"":1403,""y"":704,""dx"":-48,""dy"":-117,""t"":13807},{""x"":1398,""y"":677,""dx"":-53,""dy"":-144,""t"":13841},{""x"":1389,""y"":633,""dx"":-62,""dy"":-188,""t"":13875},{""x"":1386,""y"":576,""dx"":-65,""dy"":-245,""t"":13910},{""x"":1386,""y"":552,""dx"":-65,""dy"":-269,""t"":13943},{""x"":1385,""y"":591,""dx"":-66,""dy"":-230,""t"":13978},{""x"":1379,""y"":558,""dx"":-72,""dy"":-263,""t"":14011},{""x"":1378,""y"":561,""dx"":-73,""dy"":-260,""t"":14047},{""x"":1372,""y"":559,""dx"":-79,""dy"":-262,""t"":14081},{""x"":1378,""y"":525,""dx"":-73,""dy"":-296,""t"":14114},{""x"":1386,""y"":532,""dx"":-65,""dy"":-289,""t"":14148},{""x"":1375,""y"":527,""dx"":-76,""dy"":-294,""t"":14182},{""x"":1366,""y"":532,""dx"":-85,""dy"":-289,""t"":14215},{""x"":1369,""y"":529,""dx"":-82,""dy"":-292,""t"":14250},{""x"":1363,""y"":517,""dx"":-88,""dy"":-304,""t"":14283},{""x"":1378,""y"":485,""dx"":-73,""dy"":-336,""t"":14318},{""x"":1376,""y"":484,""dx"":-75,""dy"":-337,""t"":14353},{""x"":1396,""y"":479,""dx"":-55,""dy"":-342,""t"":14385},{""x"":1394,""y"":514,""dx"":-57,""dy"":-307,""t"":14419},{""x"":1384,""y"":528,""dx"":-67,""dy"":-293,""t"":14453},{""x"":1396,""y"":484,""dx"":-55,""dy"":-337,""t"":14487},{""x"":1400,""y"":486,""dx"":-51,""dy"":-335,""t"":14522},{""x"":1412,""y"":562,""dx"":-39,""dy"":-259,""t"":14556},{""x"":1422,""y"":538,""dx"":-29,""dy"":-283,""t"":14590},{""x"":1422,""y"":527,""dx"":-29,""dy"":-294,""t"":14624},{""x"":1400,""y"":529,""dx"":-51,""dy"":-292,""t"":14659},{""x"":1391,""y"":533,""dx"":-60,""dy"":-288,""t"":14692},{""x"":1397,""y"":521,""dx"":-54,""dy"":-300,""t"":14726},{""x"":1396,""y"":531,""dx"":-55,""dy"":-290,""t"":14757},{""x"":1406,""y"":507,""dx"":-45,""dy"":-314,""t"":14793},{""x"":1423,""y"":490,""dx"":-28,""dy"":-331,""t"":14828},{""x"":1438,""y"":469,""dx"":-13,""dy"":-352,""t"":14861},{""x"":1449,""y"":441,""dx"":-2,""dy"":-380,""t"":14896},{""x"":1461,""y"":459,""dx"":10,""dy"":-362,""t"":14929},{""x"":1462,""y"":459,""dx"":11,""dy"":-362,""t"":14964},{""x"":1470,""y"":446,""dx"":19,""dy"":-375,""t"":14998},{""x"":1451,""y"":494,""dx"":0,""dy"":-327,""t"":15032}]]","[86.66666666666667,100,89.83050847457628,18.64406779661017,21.666666666666668]","[{""x"":91.56666666666666,""y"":141.08333333333334,""r"":39.55061468842931},{""x"":19.322033898305083,""y"":137.96610169491527,""r"":24.036055699111955},{""x"":104.7457627118644,""y"":34.45762711864407,""r"":53.074008048807066},{""x"":80.38983050847457,""y"":-205.72881355932202,""r"":21.25443327025586},{""x"":-31.966666666666665,""y"":-269.98333333333335,""r"":98.79555501945151}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","","",""
