"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","5074","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","5081","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","17338","0.0-2.0-0.0","","","","","12251","{""name"":""陈舒雨"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","19418","0.0-2.0-1.0","","","","","2079","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","20178","0.0-3.0","","","","","758"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","26175","0.0-4.0","","","","","","","","","1466","","","","","","","","","","","","","","","","",""
"","html-button-response","6","27641","0.0-5.0-0.0","","","","","1465","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","42103","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","43001","0.0-5.0-2.0","","","","","898","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","61257","0.0-5.0-3.0","","","","","","","","","","[[{""x"":359,""y"":230,""dx"":-132,""dy"":-51,""t"":990},{""x"":370,""y"":222,""dx"":-121,""dy"":-59,""t"":1022},{""x"":374,""y"":215,""dx"":-117,""dy"":-66,""t"":1058},{""x"":392,""y"":200,""dx"":-99,""dy"":-81,""t"":1091},{""x"":413,""y"":222,""dx"":-78,""dy"":-59,""t"":1126},{""x"":420,""y"":227,""dx"":-71,""dy"":-54,""t"":1160},{""x"":428,""y"":231,""dx"":-63,""dy"":-50,""t"":1193},{""x"":433,""y"":228,""dx"":-58,""dy"":-53,""t"":1228},{""x"":435,""y"":235,""dx"":-56,""dy"":-46,""t"":1262},{""x"":440,""y"":247,""dx"":-51,""dy"":-34,""t"":1296},{""x"":456,""y"":252,""dx"":-35,""dy"":-29,""t"":1330},{""x"":449,""y"":253,""dx"":-42,""dy"":-28,""t"":1365},{""x"":458,""y"":261,""dx"":-33,""dy"":-20,""t"":1398},{""x"":458,""y"":248,""dx"":-33,""dy"":-33,""t"":1429},{""x"":464,""y"":248,""dx"":-27,""dy"":-33,""t"":1466},{""x"":485,""y"":238,""dx"":-6,""dy"":-43,""t"":1500},{""x"":467,""y"":243,""dx"":-24,""dy"":-38,""t"":1535},{""x"":484,""y"":223,""dx"":-7,""dy"":-58,""t"":1568},{""x"":468,""y"":237,""dx"":-23,""dy"":-44,""t"":1601},{""x"":472,""y"":255,""dx"":-19,""dy"":-26,""t"":1636},{""x"":441,""y"":252,""dx"":-50,""dy"":-29,""t"":1670},{""x"":433,""y"":256,""dx"":-58,""dy"":-25,""t"":1704},{""x"":446,""y"":249,""dx"":-45,""dy"":-32,""t"":1739},{""x"":452,""y"":247,""dx"":-39,""dy"":-34,""t"":1773},{""x"":448,""y"":228,""dx"":-43,""dy"":-53,""t"":1806},{""x"":468,""y"":215,""dx"":-23,""dy"":-66,""t"":1840},{""x"":442,""y"":222,""dx"":-49,""dy"":-59,""t"":1874},{""x"":444,""y"":231,""dx"":-47,""dy"":-50,""t"":1908},{""x"":428,""y"":235,""dx"":-63,""dy"":-46,""t"":1941},{""x"":462,""y"":228,""dx"":-29,""dy"":-53,""t"":1976},{""x"":436,""y"":235,""dx"":-55,""dy"":-46,""t"":2009},{""x"":462,""y"":226,""dx"":-29,""dy"":-55,""t"":2043},{""x"":450,""y"":229,""dx"":-41,""dy"":-52,""t"":2078},{""x"":478,""y"":234,""dx"":-13,""dy"":-47,""t"":2112},{""x"":492,""y"":229,""dx"":1,""dy"":-52,""t"":2146},{""x"":513,""y"":234,""dx"":22,""dy"":-47,""t"":2179},{""x"":526,""y"":235,""dx"":35,""dy"":-46,""t"":2214},{""x"":532,""y"":221,""dx"":41,""dy"":-60,""t"":2248},{""x"":545,""y"":236,""dx"":54,""dy"":-45,""t"":2282},{""x"":561,""y"":212,""dx"":70,""dy"":-69,""t"":2316},{""x"":573,""y"":219,""dx"":82,""dy"":-62,""t"":2349},{""x"":593,""y"":201,""dx"":102,""dy"":-80,""t"":2385},{""x"":575,""y"":201,""dx"":84,""dy"":-80,""t"":2417},{""x"":583,""y"":190,""dx"":92,""dy"":-91,""t"":2452},{""x"":565,""y"":188,""dx"":74,""dy"":-93,""t"":2487},{""x"":563,""y"":176,""dx"":72,""dy"":-105,""t"":2521},{""x"":544,""y"":185,""dx"":53,""dy"":-96,""t"":2553},{""x"":535,""y"":176,""dx"":44,""dy"":-105,""t"":2586},{""x"":530,""y"":187,""dx"":39,""dy"":-94,""t"":2623},{""x"":539,""y"":180,""dx"":48,""dy"":-101,""t"":2656},{""x"":516,""y"":186,""dx"":25,""dy"":-95,""t"":2690},{""x"":506,""y"":171,""dx"":15,""dy"":-110,""t"":2724},{""x"":506,""y"":181,""dx"":15,""dy"":-100,""t"":2758},{""x"":512,""y"":189,""dx"":21,""dy"":-92,""t"":2791},{""x"":504,""y"":206,""dx"":13,""dy"":-75,""t"":2825},{""x"":512,""y"":210,""dx"":21,""dy"":-71,""t"":2860},{""x"":529,""y"":214,""dx"":38,""dy"":-67,""t"":2895},{""x"":531,""y"":200,""dx"":40,""dy"":-81,""t"":2928},{""x"":514,""y"":198,""dx"":23,""dy"":-83,""t"":2962},{""x"":514,""y"":190,""dx"":23,""dy"":-91,""t"":2994}],[{""x"":1571,""y"":307,""dx"":120,""dy"":26,""t"":4016},{""x"":1582,""y"":310,""dx"":131,""dy"":29,""t"":4050},{""x"":1581,""y"":299,""dx"":130,""dy"":18,""t"":4084},{""x"":1544,""y"":286,""dx"":93,""dy"":5,""t"":4119},{""x"":1532,""y"":293,""dx"":81,""dy"":12,""t"":4152},{""x"":1509,""y"":293,""dx"":58,""dy"":12,""t"":4187},{""x"":1458,""y"":274,""dx"":7,""dy"":-7,""t"":4220},{""x"":1422,""y"":274,""dx"":-29,""dy"":-7,""t"":4254},{""x"":1395,""y"":272,""dx"":-56,""dy"":-9,""t"":4288},{""x"":1368,""y"":273,""dx"":-83,""dy"":-8,""t"":4322},{""x"":1338,""y"":255,""dx"":-113,""dy"":-26,""t"":4356},{""x"":1306,""y"":259,""dx"":-145,""dy"":-22,""t"":4390},{""x"":1284,""y"":257,""dx"":-167,""dy"":-24,""t"":4424},{""x"":1280,""y"":242,""dx"":-171,""dy"":-39,""t"":4457},{""x"":1310,""y"":265,""dx"":-141,""dy"":-16,""t"":4492},{""x"":1313,""y"":271,""dx"":-138,""dy"":-10,""t"":4526},{""x"":1313,""y"":285,""dx"":-138,""dy"":4,""t"":4558},{""x"":1339,""y"":266,""dx"":-112,""dy"":-15,""t"":4593},{""x"":1351,""y"":271,""dx"":-100,""dy"":-10,""t"":4628},{""x"":1363,""y"":288,""dx"":-88,""dy"":7,""t"":4662},{""x"":1370,""y"":302,""dx"":-81,""dy"":21,""t"":4697},{""x"":1371,""y"":292,""dx"":-80,""dy"":11,""t"":4729},{""x"":1383,""y"":285,""dx"":-68,""dy"":4,""t"":4764},{""x"":1383,""y"":285,""dx"":-68,""dy"":4,""t"":4798},{""x"":1383,""y"":266,""dx"":-68,""dy"":-15,""t"":4832},{""x"":1402,""y"":281,""dx"":-49,""dy"":0,""t"":4866},{""x"":1393,""y"":273,""dx"":-58,""dy"":-8,""t"":4900},{""x"":1411,""y"":269,""dx"":-40,""dy"":-12,""t"":4934},{""x"":1425,""y"":265,""dx"":-26,""dy"":-16,""t"":4966},{""x"":1422,""y"":276,""dx"":-29,""dy"":-5,""t"":5002},{""x"":1419,""y"":276,""dx"":-32,""dy"":-5,""t"":5037},{""x"":1422,""y"":260,""dx"":-29,""dy"":-21,""t"":5070},{""x"":1418,""y"":281,""dx"":-33,""dy"":0,""t"":5104},{""x"":1408,""y"":281,""dx"":-43,""dy"":0,""t"":5138},{""x"":1423,""y"":285,""dx"":-28,""dy"":4,""t"":5173},{""x"":1424,""y"":286,""dx"":-27,""dy"":5,""t"":5206},{""x"":1424,""y"":278,""dx"":-27,""dy"":-3,""t"":5239},{""x"":1421,""y"":294,""dx"":-30,""dy"":13,""t"":5275},{""x"":1409,""y"":297,""dx"":-42,""dy"":16,""t"":5308},{""x"":1390,""y"":286,""dx"":-61,""dy"":5,""t"":5342},{""x"":1381,""y"":279,""dx"":-70,""dy"":-2,""t"":5376},{""x"":1362,""y"":259,""dx"":-89,""dy"":-22,""t"":5410},{""x"":1344,""y"":275,""dx"":-107,""dy"":-6,""t"":5444},{""x"":1326,""y"":261,""dx"":-125,""dy"":-20,""t"":5478},{""x"":1348,""y"":271,""dx"":-103,""dy"":-10,""t"":5513},{""x"":1329,""y"":288,""dx"":-122,""dy"":7,""t"":5546},{""x"":1337,""y"":308,""dx"":-114,""dy"":27,""t"":5581},{""x"":1338,""y"":291,""dx"":-113,""dy"":10,""t"":5614},{""x"":1366,""y"":311,""dx"":-85,""dy"":30,""t"":5648},{""x"":1363,""y"":319,""dx"":-88,""dy"":38,""t"":5682},{""x"":1352,""y"":296,""dx"":-99,""dy"":15,""t"":5716},{""x"":1346,""y"":277,""dx"":-105,""dy"":-4,""t"":5749},{""x"":1339,""y"":278,""dx"":-112,""dy"":-3,""t"":5784},{""x"":1333,""y"":267,""dx"":-118,""dy"":-14,""t"":5818},{""x"":1332,""y"":276,""dx"":-119,""dy"":-5,""t"":5852},{""x"":1326,""y"":308,""dx"":-125,""dy"":27,""t"":5886},{""x"":1320,""y"":305,""dx"":-131,""dy"":24,""t"":5920},{""x"":1335,""y"":326,""dx"":-116,""dy"":45,""t"":5954},{""x"":1359,""y"":347,""dx"":-92,""dy"":66,""t"":5988}],[{""x"":978,""y"":414,""dx"":7,""dy"":-137,""t"":7007},{""x"":988,""y"":393,""dx"":17,""dy"":-158,""t"":7041},{""x"":994,""y"":409,""dx"":23,""dy"":-142,""t"":7075},{""x"":998,""y"":412,""dx"":27,""dy"":-139,""t"":7110},{""x"":1016,""y"":433,""dx"":45,""dy"":-118,""t"":7145},{""x"":985,""y"":407,""dx"":14,""dy"":-144,""t"":7178},{""x"":991,""y"":420,""dx"":20,""dy"":-131,""t"":7213},{""x"":987,""y"":399,""dx"":16,""dy"":-152,""t"":7245},{""x"":993,""y"":431,""dx"":22,""dy"":-120,""t"":7280},{""x"":970,""y"":442,""dx"":-1,""dy"":-109,""t"":7314},{""x"":974,""y"":456,""dx"":3,""dy"":-95,""t"":7349},{""x"":986,""y"":411,""dx"":15,""dy"":-140,""t"":7382},{""x"":978,""y"":445,""dx"":7,""dy"":-106,""t"":7415},{""x"":990,""y"":465,""dx"":19,""dy"":-86,""t"":7450},{""x"":997,""y"":444,""dx"":26,""dy"":-107,""t"":7484},{""x"":1000,""y"":447,""dx"":29,""dy"":-104,""t"":7518},{""x"":997,""y"":425,""dx"":26,""dy"":-126,""t"":7552},{""x"":990,""y"":391,""dx"":19,""dy"":-160,""t"":7585},{""x"":966,""y"":388,""dx"":-5,""dy"":-163,""t"":7620},{""x"":956,""y"":368,""dx"":-15,""dy"":-183,""t"":7653},{""x"":969,""y"":390,""dx"":-2,""dy"":-161,""t"":7688},{""x"":975,""y"":404,""dx"":4,""dy"":-147,""t"":7721},{""x"":953,""y"":412,""dx"":-18,""dy"":-139,""t"":7756},{""x"":950,""y"":428,""dx"":-21,""dy"":-123,""t"":7791},{""x"":979,""y"":456,""dx"":8,""dy"":-95,""t"":7824},{""x"":958,""y"":427,""dx"":-13,""dy"":-124,""t"":7858},{""x"":961,""y"":460,""dx"":-10,""dy"":-91,""t"":7891},{""x"":956,""y"":477,""dx"":-15,""dy"":-74,""t"":7926},{""x"":973,""y"":500,""dx"":2,""dy"":-51,""t"":7960},{""x"":965,""y"":510,""dx"":-6,""dy"":-41,""t"":7993},{""x"":955,""y"":472,""dx"":-16,""dy"":-79,""t"":8029},{""x"":979,""y"":468,""dx"":8,""dy"":-83,""t"":8062},{""x"":954,""y"":434,""dx"":-17,""dy"":-117,""t"":8096},{""x"":971,""y"":401,""dx"":0,""dy"":-150,""t"":8130},{""x"":985,""y"":373,""dx"":14,""dy"":-178,""t"":8161},{""x"":997,""y"":377,""dx"":26,""dy"":-174,""t"":8198},{""x"":1016,""y"":366,""dx"":45,""dy"":-185,""t"":8231},{""x"":1029,""y"":370,""dx"":58,""dy"":-181,""t"":8267},{""x"":1039,""y"":359,""dx"":68,""dy"":-192,""t"":8300},{""x"":1049,""y"":373,""dx"":78,""dy"":-178,""t"":8334},{""x"":1047,""y"":383,""dx"":76,""dy"":-168,""t"":8368},{""x"":1047,""y"":391,""dx"":76,""dy"":-160,""t"":8402},{""x"":1052,""y"":386,""dx"":81,""dy"":-165,""t"":8436},{""x"":1048,""y"":398,""dx"":77,""dy"":-153,""t"":8470},{""x"":1044,""y"":395,""dx"":73,""dy"":-156,""t"":8504},{""x"":1041,""y"":398,""dx"":70,""dy"":-153,""t"":8538},{""x"":1033,""y"":408,""dx"":62,""dy"":-143,""t"":8572},{""x"":1040,""y"":408,""dx"":69,""dy"":-143,""t"":8606},{""x"":1040,""y"":450,""dx"":69,""dy"":-101,""t"":8640},{""x"":1023,""y"":455,""dx"":52,""dy"":-96,""t"":8674},{""x"":1024,""y"":458,""dx"":53,""dy"":-93,""t"":8707},{""x"":1038,""y"":450,""dx"":67,""dy"":-101,""t"":8742},{""x"":1041,""y"":437,""dx"":70,""dy"":-114,""t"":8776},{""x"":1059,""y"":428,""dx"":88,""dy"":-123,""t"":8810},{""x"":1076,""y"":425,""dx"":105,""dy"":-126,""t"":8844},{""x"":1077,""y"":427,""dx"":106,""dy"":-124,""t"":8878},{""x"":1072,""y"":423,""dx"":101,""dy"":-128,""t"":8912},{""x"":1086,""y"":412,""dx"":115,""dy"":-139,""t"":8946},{""x"":1100,""y"":407,""dx"":129,""dy"":-144,""t"":8979},{""x"":1104,""y"":409,""dx"":133,""dy"":-142,""t"":9014}],[{""x"":473,""y"":771,""dx"":-18,""dy"":-50,""t"":10034},{""x"":474,""y"":767,""dx"":-17,""dy"":-54,""t"":10068},{""x"":483,""y"":761,""dx"":-8,""dy"":-60,""t"":10102},{""x"":493,""y"":757,""dx"":2,""dy"":-64,""t"":10134},{""x"":506,""y"":744,""dx"":15,""dy"":-77,""t"":10169},{""x"":507,""y"":742,""dx"":16,""dy"":-79,""t"":10206},{""x"":508,""y"":743,""dx"":17,""dy"":-78,""t"":10238},{""x"":508,""y"":740,""dx"":17,""dy"":-81,""t"":10272},{""x"":506,""y"":745,""dx"":15,""dy"":-76,""t"":10306},{""x"":500,""y"":747,""dx"":9,""dy"":-74,""t"":10341},{""x"":498,""y"":750,""dx"":7,""dy"":-71,""t"":10374},{""x"":499,""y"":746,""dx"":8,""dy"":-75,""t"":10408},{""x"":494,""y"":747,""dx"":3,""dy"":-74,""t"":10442},{""x"":492,""y"":742,""dx"":1,""dy"":-79,""t"":10477},{""x"":492,""y"":744,""dx"":1,""dy"":-77,""t"":10510},{""x"":496,""y"":750,""dx"":5,""dy"":-71,""t"":10545},{""x"":496,""y"":743,""dx"":5,""dy"":-78,""t"":10577},{""x"":486,""y"":737,""dx"":-5,""dy"":-84,""t"":10612},{""x"":482,""y"":736,""dx"":-9,""dy"":-85,""t"":10646},{""x"":470,""y"":729,""dx"":-21,""dy"":-92,""t"":10681},{""x"":481,""y"":716,""dx"":-10,""dy"":-105,""t"":10714},{""x"":481,""y"":713,""dx"":-10,""dy"":-108,""t"":10749},{""x"":467,""y"":704,""dx"":-24,""dy"":-117,""t"":10783},{""x"":489,""y"":687,""dx"":-2,""dy"":-134,""t"":10816},{""x"":503,""y"":679,""dx"":12,""dy"":-142,""t"":10850},{""x"":518,""y"":681,""dx"":27,""dy"":-140,""t"":10884},{""x"":522,""y"":670,""dx"":31,""dy"":-151,""t"":10917},{""x"":516,""y"":660,""dx"":25,""dy"":-161,""t"":10952},{""x"":495,""y"":648,""dx"":4,""dy"":-173,""t"":10986},{""x"":478,""y"":651,""dx"":-13,""dy"":-170,""t"":11021},{""x"":460,""y"":650,""dx"":-31,""dy"":-171,""t"":11054},{""x"":499,""y"":659,""dx"":8,""dy"":-162,""t"":11088},{""x"":482,""y"":666,""dx"":-9,""dy"":-155,""t"":11121},{""x"":511,""y"":660,""dx"":20,""dy"":-161,""t"":11157},{""x"":545,""y"":667,""dx"":54,""dy"":-154,""t"":11190},{""x"":555,""y"":663,""dx"":64,""dy"":-158,""t"":11224},{""x"":583,""y"":667,""dx"":92,""dy"":-154,""t"":11258},{""x"":567,""y"":671,""dx"":76,""dy"":-150,""t"":11292},{""x"":551,""y"":674,""dx"":60,""dy"":-147,""t"":11324},{""x"":574,""y"":695,""dx"":83,""dy"":-126,""t"":11361},{""x"":567,""y"":701,""dx"":76,""dy"":-120,""t"":11393},{""x"":553,""y"":696,""dx"":62,""dy"":-125,""t"":11429},{""x"":543,""y"":696,""dx"":52,""dy"":-125,""t"":11461},{""x"":554,""y"":705,""dx"":63,""dy"":-116,""t"":11496},{""x"":545,""y"":705,""dx"":54,""dy"":-116,""t"":11530},{""x"":539,""y"":699,""dx"":48,""dy"":-122,""t"":11564},{""x"":532,""y"":702,""dx"":41,""dy"":-119,""t"":11598},{""x"":528,""y"":695,""dx"":37,""dy"":-126,""t"":11632},{""x"":519,""y"":694,""dx"":28,""dy"":-127,""t"":11667},{""x"":519,""y"":692,""dx"":28,""dy"":-129,""t"":11700},{""x"":518,""y"":691,""dx"":27,""dy"":-130,""t"":11732},{""x"":519,""y"":696,""dx"":28,""dy"":-125,""t"":11768},{""x"":514,""y"":693,""dx"":23,""dy"":-128,""t"":11802},{""x"":512,""y"":684,""dx"":21,""dy"":-137,""t"":11837},{""x"":501,""y"":677,""dx"":10,""dy"":-144,""t"":11871},{""x"":508,""y"":681,""dx"":17,""dy"":-140,""t"":11904},{""x"":507,""y"":677,""dx"":16,""dy"":-144,""t"":11938},{""x"":506,""y"":674,""dx"":15,""dy"":-147,""t"":11973},{""x"":494,""y"":670,""dx"":3,""dy"":-151,""t"":12007}],[{""x"":1348,""y"":697,""dx"":-103,""dy"":-124,""t"":13026},{""x"":1339,""y"":729,""dx"":-112,""dy"":-92,""t"":13060},{""x"":1335,""y"":747,""dx"":-116,""dy"":-74,""t"":13094},{""x"":1335,""y"":767,""dx"":-116,""dy"":-54,""t"":13129},{""x"":1329,""y"":727,""dx"":-122,""dy"":-94,""t"":13161},{""x"":1314,""y"":701,""dx"":-137,""dy"":-120,""t"":13196},{""x"":1298,""y"":686,""dx"":-153,""dy"":-135,""t"":13230},{""x"":1306,""y"":668,""dx"":-145,""dy"":-153,""t"":13264},{""x"":1312,""y"":654,""dx"":-139,""dy"":-167,""t"":13295},{""x"":1290,""y"":671,""dx"":-161,""dy"":-150,""t"":13332},{""x"":1281,""y"":700,""dx"":-170,""dy"":-121,""t"":13367},{""x"":1265,""y"":690,""dx"":-186,""dy"":-131,""t"":13401},{""x"":1251,""y"":708,""dx"":-200,""dy"":-113,""t"":13433},{""x"":1207,""y"":700,""dx"":-244,""dy"":-121,""t"":13468},{""x"":1205,""y"":724,""dx"":-246,""dy"":-97,""t"":13502},{""x"":1215,""y"":725,""dx"":-236,""dy"":-96,""t"":13536},{""x"":1184,""y"":726,""dx"":-267,""dy"":-95,""t"":13570},{""x"":1197,""y"":743,""dx"":-254,""dy"":-78,""t"":13603},{""x"":1208,""y"":698,""dx"":-243,""dy"":-123,""t"":13638},{""x"":1244,""y"":683,""dx"":-207,""dy"":-138,""t"":13672},{""x"":1224,""y"":696,""dx"":-227,""dy"":-125,""t"":13705},{""x"":1251,""y"":644,""dx"":-200,""dy"":-177,""t"":13740},{""x"":1241,""y"":661,""dx"":-210,""dy"":-160,""t"":13775},{""x"":1231,""y"":654,""dx"":-220,""dy"":-167,""t"":13809},{""x"":1240,""y"":687,""dx"":-211,""dy"":-134,""t"":13842},{""x"":1227,""y"":719,""dx"":-224,""dy"":-102,""t"":13876},{""x"":1218,""y"":743,""dx"":-233,""dy"":-78,""t"":13909},{""x"":1219,""y"":753,""dx"":-232,""dy"":-68,""t"":13944},{""x"":1245,""y"":698,""dx"":-206,""dy"":-123,""t"":13978},{""x"":1263,""y"":681,""dx"":-188,""dy"":-140,""t"":14012},{""x"":1250,""y"":697,""dx"":-201,""dy"":-124,""t"":14046},{""x"":1269,""y"":656,""dx"":-182,""dy"":-165,""t"":14080},{""x"":1255,""y"":682,""dx"":-196,""dy"":-139,""t"":14114},{""x"":1270,""y"":626,""dx"":-181,""dy"":-195,""t"":14149},{""x"":1289,""y"":660,""dx"":-162,""dy"":-161,""t"":14182},{""x"":1302,""y"":630,""dx"":-149,""dy"":-191,""t"":14217},{""x"":1287,""y"":657,""dx"":-164,""dy"":-164,""t"":14251},{""x"":1245,""y"":624,""dx"":-206,""dy"":-197,""t"":14284},{""x"":1241,""y"":629,""dx"":-210,""dy"":-192,""t"":14318},{""x"":1260,""y"":600,""dx"":-191,""dy"":-221,""t"":14352},{""x"":1245,""y"":604,""dx"":-206,""dy"":-217,""t"":14386},{""x"":1236,""y"":605,""dx"":-215,""dy"":-216,""t"":14420},{""x"":1260,""y"":631,""dx"":-191,""dy"":-190,""t"":14454},{""x"":1253,""y"":643,""dx"":-198,""dy"":-178,""t"":14488},{""x"":1282,""y"":663,""dx"":-169,""dy"":-158,""t"":14522},{""x"":1272,""y"":696,""dx"":-179,""dy"":-125,""t"":14556},{""x"":1258,""y"":675,""dx"":-193,""dy"":-146,""t"":14591},{""x"":1278,""y"":642,""dx"":-173,""dy"":-179,""t"":14623},{""x"":1272,""y"":650,""dx"":-179,""dy"":-171,""t"":14658},{""x"":1287,""y"":631,""dx"":-164,""dy"":-190,""t"":14692},{""x"":1273,""y"":638,""dx"":-178,""dy"":-183,""t"":14727},{""x"":1277,""y"":611,""dx"":-174,""dy"":-210,""t"":14759},{""x"":1293,""y"":592,""dx"":-158,""dy"":-229,""t"":14795},{""x"":1294,""y"":604,""dx"":-157,""dy"":-217,""t"":14829},{""x"":1269,""y"":645,""dx"":-182,""dy"":-176,""t"":14860},{""x"":1278,""y"":627,""dx"":-173,""dy"":-194,""t"":14896},{""x"":1260,""y"":642,""dx"":-191,""dy"":-179,""t"":14930},{""x"":1277,""y"":626,""dx"":-174,""dy"":-195,""t"":14964},{""x"":1267,""y"":626,""dx"":-184,""dy"":-195,""t"":14999},{""x"":1253,""y"":632,""dx"":-198,""dy"":-189,""t"":15031}]]","[100,100,98.33333333333333,100,10]","[{""x"":-8.866666666666667,""y"":-60.71666666666667,""r"":71.42654872180536},{""x"":-64.62711864406779,""y"":2.0508474576271185,""r"":42.433867975866605},{""x"":36.31666666666667,""y"":-130.91666666666666,""r"":70.36002066309895},{""x"":19.47457627118644,""y"":-116.76271186440678,""r"":42.039652421899184},{""x"":-186.43333333333334,""y"":-150.6,""r"":66.83223397886351}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
