"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","58174","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","58180","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","67508","0.0-2.0-0.0","","","","","9325","{""name"":""csq"",""age"":""22""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","68932","0.0-2.0-1.0","","","","","1423","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","70052","0.0-3.0","","","","","1118"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","74892","0.0-4.0","","","","","","","","","2289","","","","","","","","","","","","","","","",""
"","html-button-response","6","75452","0.0-5.0-0.0","","","","","558","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","87101","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","87651","0.0-5.0-2.0","","","","","550","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","104930","0.0-5.0-3.0","","","","","","","","","","[[{""x"":592,""y"":167,""dx"":101,""dy"":-114,""t"":990},{""x"":555,""y"":163,""dx"":64,""dy"":-118,""t"":1025},{""x"":547,""y"":162,""dx"":56,""dy"":-119,""t"":1059},{""x"":530,""y"":164,""dx"":39,""dy"":-117,""t"":1092},{""x"":541,""y"":190,""dx"":50,""dy"":-91,""t"":1127},{""x"":541,""y"":191,""dx"":50,""dy"":-90,""t"":1160},{""x"":531,""y"":184,""dx"":40,""dy"":-97,""t"":1194},{""x"":516,""y"":175,""dx"":25,""dy"":-106,""t"":1228},{""x"":503,""y"":171,""dx"":12,""dy"":-110,""t"":1262},{""x"":507,""y"":170,""dx"":16,""dy"":-111,""t"":1296},{""x"":538,""y"":178,""dx"":47,""dy"":-103,""t"":1330},{""x"":524,""y"":190,""dx"":33,""dy"":-91,""t"":1364},{""x"":538,""y"":192,""dx"":47,""dy"":-89,""t"":1398},{""x"":528,""y"":181,""dx"":37,""dy"":-100,""t"":1432},{""x"":541,""y"":176,""dx"":50,""dy"":-105,""t"":1466},{""x"":548,""y"":193,""dx"":57,""dy"":-88,""t"":1501},{""x"":564,""y"":199,""dx"":73,""dy"":-82,""t"":1535},{""x"":568,""y"":200,""dx"":77,""dy"":-81,""t"":1569},{""x"":588,""y"":208,""dx"":97,""dy"":-73,""t"":1602},{""x"":609,""y"":203,""dx"":118,""dy"":-78,""t"":1636},{""x"":624,""y"":208,""dx"":133,""dy"":-73,""t"":1668},{""x"":630,""y"":205,""dx"":139,""dy"":-76,""t"":1705},{""x"":633,""y"":188,""dx"":142,""dy"":-93,""t"":1738},{""x"":633,""y"":204,""dx"":142,""dy"":-77,""t"":1772},{""x"":642,""y"":203,""dx"":151,""dy"":-78,""t"":1806},{""x"":628,""y"":186,""dx"":137,""dy"":-95,""t"":1840},{""x"":612,""y"":184,""dx"":121,""dy"":-97,""t"":1874},{""x"":588,""y"":174,""dx"":97,""dy"":-107,""t"":1909},{""x"":604,""y"":177,""dx"":113,""dy"":-104,""t"":1942},{""x"":581,""y"":198,""dx"":90,""dy"":-83,""t"":1976},{""x"":566,""y"":195,""dx"":75,""dy"":-86,""t"":2011},{""x"":539,""y"":213,""dx"":48,""dy"":-68,""t"":2044},{""x"":517,""y"":228,""dx"":26,""dy"":-53,""t"":2077},{""x"":499,""y"":244,""dx"":8,""dy"":-37,""t"":2112},{""x"":476,""y"":253,""dx"":-15,""dy"":-28,""t"":2147},{""x"":464,""y"":246,""dx"":-27,""dy"":-35,""t"":2179},{""x"":472,""y"":253,""dx"":-19,""dy"":-28,""t"":2215},{""x"":509,""y"":254,""dx"":18,""dy"":-27,""t"":2249},{""x"":502,""y"":245,""dx"":11,""dy"":-36,""t"":2282},{""x"":511,""y"":249,""dx"":20,""dy"":-32,""t"":2315},{""x"":514,""y"":249,""dx"":23,""dy"":-32,""t"":2351},{""x"":510,""y"":236,""dx"":19,""dy"":-45,""t"":2384},{""x"":507,""y"":244,""dx"":16,""dy"":-37,""t"":2418},{""x"":516,""y"":241,""dx"":25,""dy"":-40,""t"":2451},{""x"":527,""y"":234,""dx"":36,""dy"":-47,""t"":2486},{""x"":570,""y"":227,""dx"":79,""dy"":-54,""t"":2520},{""x"":567,""y"":209,""dx"":76,""dy"":-72,""t"":2554},{""x"":584,""y"":207,""dx"":93,""dy"":-74,""t"":2588},{""x"":576,""y"":191,""dx"":85,""dy"":-90,""t"":2622},{""x"":552,""y"":200,""dx"":61,""dy"":-81,""t"":2657},{""x"":536,""y"":198,""dx"":45,""dy"":-83,""t"":2690},{""x"":528,""y"":197,""dx"":37,""dy"":-84,""t"":2724},{""x"":511,""y"":192,""dx"":20,""dy"":-89,""t"":2781},{""x"":497,""y"":187,""dx"":6,""dy"":-94,""t"":2795},{""x"":482,""y"":188,""dx"":-9,""dy"":-93,""t"":2825},{""x"":506,""y"":204,""dx"":15,""dy"":-77,""t"":2860},{""x"":496,""y"":210,""dx"":5,""dy"":-71,""t"":2893},{""x"":482,""y"":221,""dx"":-9,""dy"":-60,""t"":2928},{""x"":481,""y"":223,""dx"":-10,""dy"":-58,""t"":2962},{""x"":484,""y"":212,""dx"":-7,""dy"":-69,""t"":2997}],[{""x"":1708,""y"":282,""dx"":257,""dy"":1,""t"":4016},{""x"":1700,""y"":286,""dx"":249,""dy"":5,""t"":4047},{""x"":1689,""y"":272,""dx"":238,""dy"":-9,""t"":4084},{""x"":1665,""y"":289,""dx"":214,""dy"":8,""t"":4118},{""x"":1626,""y"":288,""dx"":175,""dy"":7,""t"":4152},{""x"":1618,""y"":289,""dx"":167,""dy"":8,""t"":4186},{""x"":1612,""y"":282,""dx"":161,""dy"":1,""t"":4221},{""x"":1605,""y"":278,""dx"":154,""dy"":-3,""t"":4254},{""x"":1597,""y"":283,""dx"":146,""dy"":2,""t"":4288},{""x"":1616,""y"":295,""dx"":165,""dy"":14,""t"":4321},{""x"":1632,""y"":306,""dx"":181,""dy"":25,""t"":4356},{""x"":1655,""y"":306,""dx"":204,""dy"":25,""t"":4390},{""x"":1615,""y"":324,""dx"":164,""dy"":43,""t"":4424},{""x"":1633,""y"":325,""dx"":182,""dy"":44,""t"":4458},{""x"":1643,""y"":316,""dx"":192,""dy"":35,""t"":4492},{""x"":1664,""y"":304,""dx"":213,""dy"":23,""t"":4527},{""x"":1684,""y"":302,""dx"":233,""dy"":21,""t"":4561},{""x"":1691,""y"":296,""dx"":240,""dy"":15,""t"":4594},{""x"":1699,""y"":305,""dx"":248,""dy"":24,""t"":4629},{""x"":1689,""y"":300,""dx"":238,""dy"":19,""t"":4662},{""x"":1690,""y"":300,""dx"":239,""dy"":19,""t"":4696},{""x"":1700,""y"":288,""dx"":249,""dy"":7,""t"":4731},{""x"":1714,""y"":273,""dx"":263,""dy"":-8,""t"":4764},{""x"":1707,""y"":278,""dx"":256,""dy"":-3,""t"":4798},{""x"":1673,""y"":289,""dx"":222,""dy"":8,""t"":4833},{""x"":1633,""y"":293,""dx"":182,""dy"":12,""t"":4866},{""x"":1645,""y"":299,""dx"":194,""dy"":18,""t"":4900},{""x"":1664,""y"":291,""dx"":213,""dy"":10,""t"":4934},{""x"":1625,""y"":292,""dx"":174,""dy"":11,""t"":4968},{""x"":1602,""y"":287,""dx"":151,""dy"":6,""t"":5002},{""x"":1632,""y"":283,""dx"":181,""dy"":2,""t"":5036},{""x"":1599,""y"":262,""dx"":148,""dy"":-19,""t"":5072},{""x"":1603,""y"":271,""dx"":152,""dy"":-10,""t"":5105},{""x"":1621,""y"":273,""dx"":170,""dy"":-8,""t"":5138},{""x"":1608,""y"":297,""dx"":157,""dy"":16,""t"":5171},{""x"":1575,""y"":295,""dx"":124,""dy"":14,""t"":5206},{""x"":1559,""y"":307,""dx"":108,""dy"":26,""t"":5238},{""x"":1529,""y"":320,""dx"":78,""dy"":39,""t"":5273},{""x"":1527,""y"":336,""dx"":76,""dy"":55,""t"":5309},{""x"":1507,""y"":324,""dx"":56,""dy"":43,""t"":5343},{""x"":1549,""y"":332,""dx"":98,""dy"":51,""t"":5377},{""x"":1590,""y"":329,""dx"":139,""dy"":48,""t"":5410},{""x"":1612,""y"":341,""dx"":161,""dy"":60,""t"":5443},{""x"":1617,""y"":352,""dx"":166,""dy"":71,""t"":5479},{""x"":1589,""y"":335,""dx"":138,""dy"":54,""t"":5512},{""x"":1606,""y"":340,""dx"":155,""dy"":59,""t"":5546},{""x"":1626,""y"":333,""dx"":175,""dy"":52,""t"":5581},{""x"":1650,""y"":330,""dx"":199,""dy"":49,""t"":5614},{""x"":1670,""y"":327,""dx"":219,""dy"":46,""t"":5646},{""x"":1659,""y"":319,""dx"":208,""dy"":38,""t"":5682},{""x"":1654,""y"":320,""dx"":203,""dy"":39,""t"":5715},{""x"":1650,""y"":322,""dx"":199,""dy"":41,""t"":5750},{""x"":1654,""y"":332,""dx"":203,""dy"":51,""t"":5785},{""x"":1614,""y"":327,""dx"":163,""dy"":46,""t"":5818},{""x"":1606,""y"":332,""dx"":155,""dy"":51,""t"":5851},{""x"":1601,""y"":339,""dx"":150,""dy"":58,""t"":5887},{""x"":1570,""y"":331,""dx"":119,""dy"":50,""t"":5920},{""x"":1580,""y"":334,""dx"":129,""dy"":53,""t"":5954},{""x"":1576,""y"":321,""dx"":125,""dy"":40,""t"":5989}],[{""x"":1003,""y"":513,""dx"":32,""dy"":-38,""t"":7042},{""x"":987,""y"":509,""dx"":16,""dy"":-42,""t"":7075},{""x"":976,""y"":506,""dx"":5,""dy"":-45,""t"":7110},{""x"":926,""y"":539,""dx"":-45,""dy"":-12,""t"":7144},{""x"":940,""y"":514,""dx"":-31,""dy"":-37,""t"":7178},{""x"":939,""y"":512,""dx"":-32,""dy"":-39,""t"":7212},{""x"":939,""y"":510,""dx"":-32,""dy"":-41,""t"":7243},{""x"":963,""y"":497,""dx"":-8,""dy"":-54,""t"":7281},{""x"":987,""y"":500,""dx"":16,""dy"":-51,""t"":7314},{""x"":1021,""y"":503,""dx"":50,""dy"":-48,""t"":7348},{""x"":1044,""y"":505,""dx"":73,""dy"":-46,""t"":7382},{""x"":1044,""y"":520,""dx"":73,""dy"":-31,""t"":7416},{""x"":1045,""y"":510,""dx"":74,""dy"":-41,""t"":7450},{""x"":1040,""y"":509,""dx"":69,""dy"":-42,""t"":7484},{""x"":1064,""y"":518,""dx"":93,""dy"":-33,""t"":7518},{""x"":1038,""y"":498,""dx"":67,""dy"":-53,""t"":7552},{""x"":1036,""y"":510,""dx"":65,""dy"":-41,""t"":7586},{""x"":1033,""y"":497,""dx"":62,""dy"":-54,""t"":7620},{""x"":1053,""y"":496,""dx"":82,""dy"":-55,""t"":7654},{""x"":1060,""y"":495,""dx"":89,""dy"":-56,""t"":7688},{""x"":1049,""y"":494,""dx"":78,""dy"":-57,""t"":7722},{""x"":1045,""y"":493,""dx"":74,""dy"":-58,""t"":7757},{""x"":1032,""y"":498,""dx"":61,""dy"":-53,""t"":7790},{""x"":1047,""y"":518,""dx"":76,""dy"":-33,""t"":7824},{""x"":1044,""y"":534,""dx"":73,""dy"":-17,""t"":7858},{""x"":1032,""y"":544,""dx"":61,""dy"":-7,""t"":7892},{""x"":1016,""y"":544,""dx"":45,""dy"":-7,""t"":7927},{""x"":985,""y"":554,""dx"":14,""dy"":3,""t"":7960},{""x"":988,""y"":535,""dx"":17,""dy"":-16,""t"":7994},{""x"":1032,""y"":502,""dx"":61,""dy"":-49,""t"":8029},{""x"":1037,""y"":513,""dx"":66,""dy"":-38,""t"":8063},{""x"":1043,""y"":507,""dx"":72,""dy"":-44,""t"":8096},{""x"":1048,""y"":500,""dx"":77,""dy"":-51,""t"":8130},{""x"":1031,""y"":504,""dx"":60,""dy"":-47,""t"":8163},{""x"":1031,""y"":513,""dx"":60,""dy"":-38,""t"":8198},{""x"":1050,""y"":501,""dx"":79,""dy"":-50,""t"":8232},{""x"":1020,""y"":487,""dx"":49,""dy"":-64,""t"":8266},{""x"":1012,""y"":495,""dx"":41,""dy"":-56,""t"":8300},{""x"":1020,""y"":491,""dx"":49,""dy"":-60,""t"":8334},{""x"":1012,""y"":490,""dx"":41,""dy"":-61,""t"":8368},{""x"":1028,""y"":486,""dx"":57,""dy"":-65,""t"":8402},{""x"":1043,""y"":495,""dx"":72,""dy"":-56,""t"":8436},{""x"":1051,""y"":496,""dx"":80,""dy"":-55,""t"":8471},{""x"":1066,""y"":507,""dx"":95,""dy"":-44,""t"":8504},{""x"":1080,""y"":510,""dx"":109,""dy"":-41,""t"":8538},{""x"":1104,""y"":492,""dx"":133,""dy"":-59,""t"":8572},{""x"":1119,""y"":507,""dx"":148,""dy"":-44,""t"":8607},{""x"":1132,""y"":516,""dx"":161,""dy"":-35,""t"":8640},{""x"":1127,""y"":503,""dx"":156,""dy"":-48,""t"":8674},{""x"":1150,""y"":511,""dx"":179,""dy"":-40,""t"":8707},{""x"":1123,""y"":525,""dx"":152,""dy"":-26,""t"":8742},{""x"":1114,""y"":522,""dx"":143,""dy"":-29,""t"":8777},{""x"":1099,""y"":514,""dx"":128,""dy"":-37,""t"":8808},{""x"":1062,""y"":492,""dx"":91,""dy"":-59,""t"":8844},{""x"":1064,""y"":493,""dx"":93,""dy"":-58,""t"":8878},{""x"":1067,""y"":495,""dx"":96,""dy"":-56,""t"":8912},{""x"":1038,""y"":512,""dx"":67,""dy"":-39,""t"":8947},{""x"":1033,""y"":546,""dx"":62,""dy"":-5,""t"":8981},{""x"":1028,""y"":527,""dx"":57,""dy"":-24,""t"":9015}],[{""x"":589,""y"":813,""dx"":98,""dy"":-8,""t"":10035},{""x"":598,""y"":821,""dx"":107,""dy"":0,""t"":10067},{""x"":599,""y"":836,""dx"":108,""dy"":15,""t"":10102},{""x"":582,""y"":823,""dx"":91,""dy"":2,""t"":10136},{""x"":584,""y"":819,""dx"":93,""dy"":-2,""t"":10170},{""x"":569,""y"":804,""dx"":78,""dy"":-17,""t"":10204},{""x"":563,""y"":793,""dx"":72,""dy"":-28,""t"":10238},{""x"":552,""y"":784,""dx"":61,""dy"":-37,""t"":10272},{""x"":583,""y"":783,""dx"":92,""dy"":-38,""t"":10306},{""x"":581,""y"":803,""dx"":90,""dy"":-18,""t"":10341},{""x"":628,""y"":857,""dx"":137,""dy"":36,""t"":10374},{""x"":619,""y"":943,""dx"":128,""dy"":122,""t"":10405},{""x"":643,""y"":1071,""dx"":152,""dy"":250,""t"":10442},{""x"":653,""y"":1177,""dx"":162,""dy"":356,""t"":10477},{""x"":661,""y"":1243,""dx"":170,""dy"":422,""t"":10510},{""x"":694,""y"":1271,""dx"":203,""dy"":450,""t"":10544},{""x"":702,""y"":1259,""dx"":211,""dy"":438,""t"":10578},{""x"":691,""y"":1227,""dx"":200,""dy"":406,""t"":10612},{""x"":673,""y"":1171,""dx"":182,""dy"":350,""t"":10647},{""x"":670,""y"":1104,""dx"":179,""dy"":283,""t"":10680},{""x"":673,""y"":1062,""dx"":182,""dy"":241,""t"":10714},{""x"":668,""y"":1014,""dx"":177,""dy"":193,""t"":10748},{""x"":639,""y"":962,""dx"":148,""dy"":141,""t"":10782},{""x"":615,""y"":919,""dx"":124,""dy"":98,""t"":10813},{""x"":622,""y"":880,""dx"":131,""dy"":59,""t"":10850},{""x"":604,""y"":822,""dx"":113,""dy"":1,""t"":10884},{""x"":630,""y"":797,""dx"":139,""dy"":-24,""t"":10919},{""x"":647,""y"":773,""dx"":156,""dy"":-48,""t"":10952},{""x"":664,""y"":778,""dx"":173,""dy"":-43,""t"":10986},{""x"":621,""y"":782,""dx"":130,""dy"":-39,""t"":11020},{""x"":610,""y"":762,""dx"":119,""dy"":-59,""t"":11054},{""x"":576,""y"":746,""dx"":85,""dy"":-75,""t"":11088},{""x"":564,""y"":742,""dx"":73,""dy"":-79,""t"":11121},{""x"":557,""y"":739,""dx"":66,""dy"":-82,""t"":11156},{""x"":526,""y"":723,""dx"":35,""dy"":-98,""t"":11190},{""x"":526,""y"":737,""dx"":35,""dy"":-84,""t"":11224},{""x"":556,""y"":717,""dx"":65,""dy"":-104,""t"":11259},{""x"":573,""y"":736,""dx"":82,""dy"":-85,""t"":11292},{""x"":576,""y"":742,""dx"":85,""dy"":-79,""t"":11327},{""x"":574,""y"":755,""dx"":83,""dy"":-66,""t"":11360},{""x"":569,""y"":765,""dx"":78,""dy"":-56,""t"":11394},{""x"":570,""y"":766,""dx"":79,""dy"":-55,""t"":11428},{""x"":566,""y"":778,""dx"":75,""dy"":-43,""t"":11462},{""x"":571,""y"":803,""dx"":80,""dy"":-18,""t"":11496},{""x"":555,""y"":807,""dx"":64,""dy"":-14,""t"":11558},{""x"":542,""y"":811,""dx"":51,""dy"":-10,""t"":11569},{""x"":560,""y"":815,""dx"":69,""dy"":-6,""t"":11598},{""x"":593,""y"":825,""dx"":102,""dy"":4,""t"":11632},{""x"":605,""y"":819,""dx"":114,""dy"":-2,""t"":11666},{""x"":618,""y"":814,""dx"":127,""dy"":-7,""t"":11701},{""x"":591,""y"":798,""dx"":100,""dy"":-23,""t"":11734},{""x"":602,""y"":807,""dx"":111,""dy"":-14,""t"":11768},{""x"":596,""y"":807,""dx"":105,""dy"":-14,""t"":11803},{""x"":565,""y"":805,""dx"":74,""dy"":-16,""t"":11836},{""x"":571,""y"":782,""dx"":80,""dy"":-39,""t"":11870},{""x"":560,""y"":808,""dx"":69,""dy"":-13,""t"":11904},{""x"":558,""y"":814,""dx"":67,""dy"":-7,""t"":11938},{""x"":587,""y"":785,""dx"":96,""dy"":-36,""t"":11971},{""x"":609,""y"":791,""dx"":118,""dy"":-30,""t"":12006}],[{""x"":1295,""y"":683,""dx"":-156,""dy"":-138,""t"":13060},{""x"":1307,""y"":671,""dx"":-144,""dy"":-150,""t"":13094},{""x"":1328,""y"":650,""dx"":-123,""dy"":-171,""t"":13128},{""x"":1338,""y"":645,""dx"":-113,""dy"":-176,""t"":13162},{""x"":1353,""y"":629,""dx"":-98,""dy"":-192,""t"":13196},{""x"":1392,""y"":644,""dx"":-59,""dy"":-177,""t"":13230},{""x"":1391,""y"":685,""dx"":-60,""dy"":-136,""t"":13264},{""x"":1441,""y"":706,""dx"":-10,""dy"":-115,""t"":13299},{""x"":1419,""y"":724,""dx"":-32,""dy"":-97,""t"":13332},{""x"":1433,""y"":720,""dx"":-18,""dy"":-101,""t"":13366},{""x"":1428,""y"":728,""dx"":-23,""dy"":-93,""t"":13401},{""x"":1429,""y"":746,""dx"":-22,""dy"":-75,""t"":13435},{""x"":1433,""y"":752,""dx"":-18,""dy"":-69,""t"":13468},{""x"":1460,""y"":752,""dx"":9,""dy"":-69,""t"":13503},{""x"":1463,""y"":749,""dx"":12,""dy"":-72,""t"":13536},{""x"":1466,""y"":742,""dx"":15,""dy"":-79,""t"":13571},{""x"":1482,""y"":744,""dx"":31,""dy"":-77,""t"":13604},{""x"":1470,""y"":732,""dx"":19,""dy"":-89,""t"":13638},{""x"":1435,""y"":736,""dx"":-16,""dy"":-85,""t"":13671},{""x"":1417,""y"":740,""dx"":-34,""dy"":-81,""t"":13707},{""x"":1380,""y"":739,""dx"":-71,""dy"":-82,""t"":13742},{""x"":1374,""y"":727,""dx"":-77,""dy"":-94,""t"":13775},{""x"":1406,""y"":732,""dx"":-45,""dy"":-89,""t"":13807},{""x"":1404,""y"":736,""dx"":-47,""dy"":-85,""t"":13842},{""x"":1415,""y"":726,""dx"":-36,""dy"":-95,""t"":13876},{""x"":1425,""y"":724,""dx"":-26,""dy"":-97,""t"":13911},{""x"":1422,""y"":712,""dx"":-29,""dy"":-109,""t"":13944},{""x"":1429,""y"":731,""dx"":-22,""dy"":-90,""t"":13976},{""x"":1430,""y"":736,""dx"":-21,""dy"":-85,""t"":14012},{""x"":1429,""y"":720,""dx"":-22,""dy"":-101,""t"":14046},{""x"":1471,""y"":724,""dx"":20,""dy"":-97,""t"":14080},{""x"":1467,""y"":699,""dx"":16,""dy"":-122,""t"":14114},{""x"":1487,""y"":707,""dx"":36,""dy"":-114,""t"":14147},{""x"":1507,""y"":717,""dx"":56,""dy"":-104,""t"":14183},{""x"":1494,""y"":722,""dx"":43,""dy"":-99,""t"":14216},{""x"":1479,""y"":734,""dx"":28,""dy"":-87,""t"":14250},{""x"":1449,""y"":733,""dx"":-2,""dy"":-88,""t"":14284},{""x"":1438,""y"":743,""dx"":-13,""dy"":-78,""t"":14318},{""x"":1458,""y"":754,""dx"":7,""dy"":-67,""t"":14352},{""x"":1455,""y"":749,""dx"":4,""dy"":-72,""t"":14384},{""x"":1443,""y"":735,""dx"":-8,""dy"":-86,""t"":14419},{""x"":1412,""y"":751,""dx"":-39,""dy"":-70,""t"":14455},{""x"":1402,""y"":731,""dx"":-49,""dy"":-90,""t"":14488},{""x"":1372,""y"":743,""dx"":-79,""dy"":-78,""t"":14522},{""x"":1350,""y"":740,""dx"":-101,""dy"":-81,""t"":14556},{""x"":1396,""y"":756,""dx"":-55,""dy"":-65,""t"":14590},{""x"":1399,""y"":775,""dx"":-52,""dy"":-46,""t"":14624},{""x"":1405,""y"":790,""dx"":-46,""dy"":-31,""t"":14658},{""x"":1419,""y"":797,""dx"":-32,""dy"":-24,""t"":14692},{""x"":1425,""y"":783,""dx"":-26,""dy"":-38,""t"":14726},{""x"":1401,""y"":781,""dx"":-50,""dy"":-40,""t"":14761},{""x"":1391,""y"":762,""dx"":-60,""dy"":-59,""t"":14795},{""x"":1384,""y"":767,""dx"":-67,""dy"":-54,""t"":14828},{""x"":1388,""y"":754,""dx"":-63,""dy"":-67,""t"":14862},{""x"":1371,""y"":762,""dx"":-80,""dy"":-59,""t"":14896},{""x"":1367,""y"":779,""dx"":-84,""dy"":-42,""t"":14930},{""x"":1367,""y"":784,""dx"":-84,""dy"":-37,""t"":14963},{""x"":1381,""y"":775,""dx"":-70,""dy"":-46,""t"":14998},{""x"":1395,""y"":776,""dx"":-56,""dy"":-45,""t"":15032}]]","[100,62.71186440677966,100,81.35593220338984,91.52542372881356]","[{""x"":51.75,""y"":-77.1,""r"":68.30440912116728},{""x"":178.27118644067798,""y"":25.47457627118644,""r"":39.905954510583356},{""x"":66.96610169491525,""y"":-42.067796610169495,""r"":28.100406831921596},{""x"":109.72881355932203,""y"":39.847457627118644,""r"":81.41156290093562},{""x"":-36.30508474576271,""y"":-87.37288135593221,""r"":45.34233157284632}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
