"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","8941","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","8947","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","11877","0.0-2.0-0.0","","","","","2924","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","13525","0.0-2.0-1.0","","","","","1647","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","14349","0.0-3.0","","","","","822"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","19500","0.0-4.0","","","","","","","","","2258","","","","","","","","","","","","","","","","",""
"","html-button-response","6","20269","0.0-5.0-0.0","","","","","767","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","32840","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","33596","0.0-5.0-2.0","","","","","756","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","50629","0.0-5.0-3.0","","","","","","","","","","[[{""x"":386,""y"":388,""dx"":-105,""dy"":107,""t"":990},{""x"":395,""y"":361,""dx"":-96,""dy"":80,""t"":1024},{""x"":396,""y"":374,""dx"":-95,""dy"":93,""t"":1059},{""x"":416,""y"":371,""dx"":-75,""dy"":90,""t"":1100},{""x"":421,""y"":375,""dx"":-70,""dy"":94,""t"":1133},{""x"":429,""y"":359,""dx"":-62,""dy"":78,""t"":1157},{""x"":431,""y"":354,""dx"":-60,""dy"":73,""t"":1193},{""x"":437,""y"":345,""dx"":-54,""dy"":64,""t"":1228},{""x"":466,""y"":363,""dx"":-25,""dy"":82,""t"":1262},{""x"":466,""y"":349,""dx"":-25,""dy"":68,""t"":1296},{""x"":473,""y"":358,""dx"":-18,""dy"":77,""t"":1330},{""x"":451,""y"":297,""dx"":-40,""dy"":16,""t"":1364},{""x"":459,""y"":344,""dx"":-32,""dy"":63,""t"":1397},{""x"":456,""y"":356,""dx"":-35,""dy"":75,""t"":1431},{""x"":517,""y"":351,""dx"":26,""dy"":70,""t"":1466},{""x"":505,""y"":332,""dx"":14,""dy"":51,""t"":1500},{""x"":496,""y"":287,""dx"":5,""dy"":6,""t"":1534},{""x"":492,""y"":292,""dx"":1,""dy"":11,""t"":1566},{""x"":508,""y"":355,""dx"":17,""dy"":74,""t"":1603},{""x"":501,""y"":338,""dx"":10,""dy"":57,""t"":1636},{""x"":495,""y"":299,""dx"":4,""dy"":18,""t"":1670},{""x"":509,""y"":257,""dx"":18,""dy"":-24,""t"":1704},{""x"":529,""y"":221,""dx"":38,""dy"":-60,""t"":1739},{""x"":534,""y"":228,""dx"":43,""dy"":-53,""t"":1772},{""x"":499,""y"":237,""dx"":8,""dy"":-44,""t"":1806},{""x"":515,""y"":204,""dx"":24,""dy"":-77,""t"":1840},{""x"":539,""y"":278,""dx"":48,""dy"":-3,""t"":1874},{""x"":554,""y"":331,""dx"":63,""dy"":50,""t"":1908},{""x"":525,""y"":315,""dx"":34,""dy"":34,""t"":1942},{""x"":500,""y"":300,""dx"":9,""dy"":19,""t"":1973},{""x"":525,""y"":265,""dx"":34,""dy"":-16,""t"":2011},{""x"":514,""y"":285,""dx"":23,""dy"":4,""t"":2044},{""x"":477,""y"":265,""dx"":-14,""dy"":-16,""t"":2079},{""x"":489,""y"":242,""dx"":-2,""dy"":-39,""t"":2112},{""x"":507,""y"":223,""dx"":16,""dy"":-58,""t"":2146},{""x"":515,""y"":202,""dx"":24,""dy"":-79,""t"":2180},{""x"":529,""y"":178,""dx"":38,""dy"":-103,""t"":2214},{""x"":526,""y"":189,""dx"":35,""dy"":-92,""t"":2249},{""x"":521,""y"":189,""dx"":30,""dy"":-92,""t"":2282},{""x"":523,""y"":202,""dx"":32,""dy"":-79,""t"":2316},{""x"":500,""y"":213,""dx"":9,""dy"":-68,""t"":2351},{""x"":511,""y"":210,""dx"":20,""dy"":-71,""t"":2384},{""x"":503,""y"":223,""dx"":12,""dy"":-58,""t"":2419},{""x"":483,""y"":223,""dx"":-8,""dy"":-58,""t"":2452},{""x"":476,""y"":206,""dx"":-15,""dy"":-75,""t"":2486},{""x"":494,""y"":185,""dx"":3,""dy"":-96,""t"":2520},{""x"":518,""y"":181,""dx"":27,""dy"":-100,""t"":2554},{""x"":503,""y"":179,""dx"":12,""dy"":-102,""t"":2588},{""x"":505,""y"":176,""dx"":14,""dy"":-105,""t"":2622},{""x"":518,""y"":231,""dx"":27,""dy"":-50,""t"":2656},{""x"":520,""y"":195,""dx"":29,""dy"":-86,""t"":2690},{""x"":521,""y"":189,""dx"":30,""dy"":-92,""t"":2724},{""x"":522,""y"":197,""dx"":31,""dy"":-84,""t"":2759},{""x"":533,""y"":210,""dx"":42,""dy"":-71,""t"":2792},{""x"":546,""y"":212,""dx"":55,""dy"":-69,""t"":2826},{""x"":559,""y"":217,""dx"":68,""dy"":-64,""t"":2860},{""x"":583,""y"":209,""dx"":92,""dy"":-72,""t"":2894},{""x"":573,""y"":214,""dx"":82,""dy"":-67,""t"":2928},{""x"":580,""y"":202,""dx"":89,""dy"":-79,""t"":2961}],[{""x"":1543,""y"":327,""dx"":92,""dy"":46,""t"":4016},{""x"":1531,""y"":321,""dx"":80,""dy"":40,""t"":4050},{""x"":1555,""y"":340,""dx"":104,""dy"":59,""t"":4084},{""x"":1538,""y"":333,""dx"":87,""dy"":52,""t"":4118},{""x"":1539,""y"":332,""dx"":88,""dy"":51,""t"":4152},{""x"":1553,""y"":335,""dx"":102,""dy"":54,""t"":4187},{""x"":1550,""y"":329,""dx"":99,""dy"":48,""t"":4220},{""x"":1537,""y"":348,""dx"":86,""dy"":67,""t"":4254},{""x"":1530,""y"":352,""dx"":79,""dy"":71,""t"":4289},{""x"":1511,""y"":348,""dx"":60,""dy"":67,""t"":4323},{""x"":1509,""y"":346,""dx"":58,""dy"":65,""t"":4356},{""x"":1515,""y"":351,""dx"":64,""dy"":70,""t"":4390},{""x"":1510,""y"":353,""dx"":59,""dy"":72,""t"":4424},{""x"":1498,""y"":351,""dx"":47,""dy"":70,""t"":4458},{""x"":1502,""y"":344,""dx"":51,""dy"":63,""t"":4492},{""x"":1500,""y"":344,""dx"":49,""dy"":63,""t"":4526},{""x"":1494,""y"":347,""dx"":43,""dy"":66,""t"":4559},{""x"":1506,""y"":343,""dx"":55,""dy"":62,""t"":4595},{""x"":1486,""y"":357,""dx"":35,""dy"":76,""t"":4628},{""x"":1470,""y"":357,""dx"":19,""dy"":76,""t"":4661},{""x"":1465,""y"":344,""dx"":14,""dy"":63,""t"":4696},{""x"":1454,""y"":335,""dx"":3,""dy"":54,""t"":4731},{""x"":1486,""y"":328,""dx"":35,""dy"":47,""t"":4764},{""x"":1487,""y"":325,""dx"":36,""dy"":44,""t"":4798},{""x"":1516,""y"":400,""dx"":65,""dy"":119,""t"":4832},{""x"":1490,""y"":371,""dx"":39,""dy"":90,""t"":4866},{""x"":1514,""y"":404,""dx"":63,""dy"":123,""t"":4901},{""x"":1524,""y"":406,""dx"":73,""dy"":125,""t"":4934},{""x"":1515,""y"":385,""dx"":64,""dy"":104,""t"":4968},{""x"":1517,""y"":401,""dx"":66,""dy"":120,""t"":5003},{""x"":1505,""y"":398,""dx"":54,""dy"":117,""t"":5037},{""x"":1504,""y"":408,""dx"":53,""dy"":127,""t"":5070},{""x"":1468,""y"":371,""dx"":17,""dy"":90,""t"":5104},{""x"":1485,""y"":405,""dx"":34,""dy"":124,""t"":5135},{""x"":1497,""y"":374,""dx"":46,""dy"":93,""t"":5173},{""x"":1490,""y"":381,""dx"":39,""dy"":100,""t"":5206},{""x"":1478,""y"":365,""dx"":27,""dy"":84,""t"":5240},{""x"":1512,""y"":434,""dx"":61,""dy"":153,""t"":5274},{""x"":1497,""y"":391,""dx"":46,""dy"":110,""t"":5308},{""x"":1510,""y"":373,""dx"":59,""dy"":92,""t"":5342},{""x"":1530,""y"":370,""dx"":79,""dy"":89,""t"":5376},{""x"":1537,""y"":347,""dx"":86,""dy"":66,""t"":5411},{""x"":1507,""y"":322,""dx"":56,""dy"":41,""t"":5444},{""x"":1505,""y"":311,""dx"":54,""dy"":30,""t"":5478},{""x"":1521,""y"":352,""dx"":70,""dy"":71,""t"":5512},{""x"":1516,""y"":319,""dx"":65,""dy"":38,""t"":5548},{""x"":1530,""y"":359,""dx"":79,""dy"":78,""t"":5581},{""x"":1553,""y"":393,""dx"":102,""dy"":112,""t"":5614},{""x"":1568,""y"":412,""dx"":117,""dy"":131,""t"":5648},{""x"":1531,""y"":408,""dx"":80,""dy"":127,""t"":5682},{""x"":1540,""y"":418,""dx"":89,""dy"":137,""t"":5715},{""x"":1537,""y"":442,""dx"":86,""dy"":161,""t"":5750},{""x"":1527,""y"":453,""dx"":76,""dy"":172,""t"":5785},{""x"":1511,""y"":417,""dx"":60,""dy"":136,""t"":5818},{""x"":1488,""y"":443,""dx"":37,""dy"":162,""t"":5852},{""x"":1483,""y"":461,""dx"":32,""dy"":180,""t"":5886},{""x"":1482,""y"":480,""dx"":31,""dy"":199,""t"":5920},{""x"":1512,""y"":487,""dx"":61,""dy"":206,""t"":5954},{""x"":1555,""y"":494,""dx"":104,""dy"":213,""t"":5988}],[{""x"":885,""y"":421,""dx"":-86,""dy"":-130,""t"":7008},{""x"":927,""y"":458,""dx"":-44,""dy"":-93,""t"":7041},{""x"":923,""y"":463,""dx"":-48,""dy"":-88,""t"":7076},{""x"":918,""y"":467,""dx"":-53,""dy"":-84,""t"":7107},{""x"":899,""y"":459,""dx"":-72,""dy"":-92,""t"":7144},{""x"":878,""y"":409,""dx"":-93,""dy"":-142,""t"":7178},{""x"":872,""y"":449,""dx"":-99,""dy"":-102,""t"":7212},{""x"":882,""y"":429,""dx"":-89,""dy"":-122,""t"":7247},{""x"":844,""y"":437,""dx"":-127,""dy"":-114,""t"":7280},{""x"":841,""y"":398,""dx"":-130,""dy"":-153,""t"":7315},{""x"":848,""y"":405,""dx"":-123,""dy"":-146,""t"":7348},{""x"":844,""y"":395,""dx"":-127,""dy"":-156,""t"":7382},{""x"":856,""y"":403,""dx"":-115,""dy"":-148,""t"":7415},{""x"":859,""y"":377,""dx"":-112,""dy"":-174,""t"":7450},{""x"":869,""y"":367,""dx"":-102,""dy"":-184,""t"":7485},{""x"":886,""y"":354,""dx"":-85,""dy"":-197,""t"":7518},{""x"":869,""y"":323,""dx"":-102,""dy"":-228,""t"":7552},{""x"":872,""y"":315,""dx"":-99,""dy"":-236,""t"":7586},{""x"":849,""y"":317,""dx"":-122,""dy"":-234,""t"":7620},{""x"":866,""y"":337,""dx"":-105,""dy"":-214,""t"":7654},{""x"":855,""y"":346,""dx"":-116,""dy"":-205,""t"":7689},{""x"":859,""y"":338,""dx"":-112,""dy"":-213,""t"":7722},{""x"":886,""y"":315,""dx"":-85,""dy"":-236,""t"":7756},{""x"":885,""y"":314,""dx"":-86,""dy"":-237,""t"":7791},{""x"":891,""y"":316,""dx"":-80,""dy"":-235,""t"":7824},{""x"":875,""y"":348,""dx"":-96,""dy"":-203,""t"":7858},{""x"":896,""y"":343,""dx"":-75,""dy"":-208,""t"":7892},{""x"":889,""y"":343,""dx"":-82,""dy"":-208,""t"":7926},{""x"":896,""y"":322,""dx"":-75,""dy"":-229,""t"":7960},{""x"":897,""y"":314,""dx"":-74,""dy"":-237,""t"":7994},{""x"":893,""y"":309,""dx"":-78,""dy"":-242,""t"":8029},{""x"":884,""y"":301,""dx"":-87,""dy"":-250,""t"":8062},{""x"":895,""y"":298,""dx"":-76,""dy"":-253,""t"":8096},{""x"":912,""y"":284,""dx"":-59,""dy"":-267,""t"":8131},{""x"":914,""y"":281,""dx"":-57,""dy"":-270,""t"":8165},{""x"":890,""y"":282,""dx"":-81,""dy"":-269,""t"":8198},{""x"":862,""y"":291,""dx"":-109,""dy"":-260,""t"":8232},{""x"":894,""y"":282,""dx"":-77,""dy"":-269,""t"":8265},{""x"":892,""y"":277,""dx"":-79,""dy"":-274,""t"":8298},{""x"":903,""y"":275,""dx"":-68,""dy"":-276,""t"":8334},{""x"":894,""y"":278,""dx"":-77,""dy"":-273,""t"":8369},{""x"":898,""y"":292,""dx"":-73,""dy"":-259,""t"":8403},{""x"":892,""y"":273,""dx"":-79,""dy"":-278,""t"":8436},{""x"":909,""y"":277,""dx"":-62,""dy"":-274,""t"":8470},{""x"":899,""y"":304,""dx"":-72,""dy"":-247,""t"":8504},{""x"":901,""y"":307,""dx"":-70,""dy"":-244,""t"":8538},{""x"":874,""y"":314,""dx"":-97,""dy"":-237,""t"":8572},{""x"":865,""y"":320,""dx"":-106,""dy"":-231,""t"":8606},{""x"":848,""y"":323,""dx"":-123,""dy"":-228,""t"":8640},{""x"":840,""y"":332,""dx"":-131,""dy"":-219,""t"":8675},{""x"":833,""y"":339,""dx"":-138,""dy"":-212,""t"":8706},{""x"":814,""y"":348,""dx"":-157,""dy"":-203,""t"":8742},{""x"":817,""y"":340,""dx"":-154,""dy"":-211,""t"":8776},{""x"":817,""y"":335,""dx"":-154,""dy"":-216,""t"":8811},{""x"":834,""y"":365,""dx"":-137,""dy"":-186,""t"":8844},{""x"":810,""y"":365,""dx"":-161,""dy"":-186,""t"":8878},{""x"":787,""y"":350,""dx"":-184,""dy"":-201,""t"":8912},{""x"":794,""y"":354,""dx"":-177,""dy"":-197,""t"":8947},{""x"":794,""y"":357,""dx"":-177,""dy"":-194,""t"":8980}],[{""x"":576,""y"":915,""dx"":85,""dy"":94,""t"":10000},{""x"":552,""y"":857,""dx"":61,""dy"":36,""t"":10034},{""x"":550,""y"":869,""dx"":59,""dy"":48,""t"":10068},{""x"":541,""y"":872,""dx"":50,""dy"":51,""t"":10102},{""x"":523,""y"":801,""dx"":32,""dy"":-20,""t"":10136},{""x"":503,""y"":810,""dx"":12,""dy"":-11,""t"":10206},{""x"":527,""y"":811,""dx"":36,""dy"":-10,""t"":10237},{""x"":523,""y"":817,""dx"":32,""dy"":-4,""t"":10269},{""x"":537,""y"":834,""dx"":46,""dy"":13,""t"":10306},{""x"":540,""y"":832,""dx"":49,""dy"":11,""t"":10340},{""x"":555,""y"":847,""dx"":64,""dy"":26,""t"":10374},{""x"":558,""y"":864,""dx"":67,""dy"":43,""t"":10407},{""x"":530,""y"":803,""dx"":39,""dy"":-18,""t"":10443},{""x"":545,""y"":812,""dx"":54,""dy"":-9,""t"":10475},{""x"":536,""y"":740,""dx"":45,""dy"":-81,""t"":10510},{""x"":543,""y"":766,""dx"":52,""dy"":-55,""t"":10544},{""x"":545,""y"":785,""dx"":54,""dy"":-36,""t"":10579},{""x"":542,""y"":817,""dx"":51,""dy"":-4,""t"":10613},{""x"":557,""y"":848,""dx"":66,""dy"":27,""t"":10646},{""x"":547,""y"":843,""dx"":56,""dy"":22,""t"":10677},{""x"":574,""y"":849,""dx"":83,""dy"":28,""t"":10713},{""x"":598,""y"":809,""dx"":107,""dy"":-12,""t"":10749},{""x"":584,""y"":806,""dx"":93,""dy"":-15,""t"":10782},{""x"":582,""y"":814,""dx"":91,""dy"":-7,""t"":10816},{""x"":583,""y"":826,""dx"":92,""dy"":5,""t"":10851},{""x"":584,""y"":751,""dx"":93,""dy"":-70,""t"":10885},{""x"":559,""y"":787,""dx"":68,""dy"":-34,""t"":10917},{""x"":574,""y"":708,""dx"":83,""dy"":-113,""t"":10953},{""x"":573,""y"":664,""dx"":82,""dy"":-157,""t"":10987},{""x"":586,""y"":687,""dx"":95,""dy"":-134,""t"":11021},{""x"":574,""y"":706,""dx"":83,""dy"":-115,""t"":11054},{""x"":572,""y"":741,""dx"":81,""dy"":-80,""t"":11089},{""x"":593,""y"":783,""dx"":102,""dy"":-38,""t"":11122},{""x"":604,""y"":766,""dx"":113,""dy"":-55,""t"":11155},{""x"":583,""y"":709,""dx"":92,""dy"":-112,""t"":11190},{""x"":571,""y"":674,""dx"":80,""dy"":-147,""t"":11224},{""x"":579,""y"":681,""dx"":88,""dy"":-140,""t"":11258},{""x"":585,""y"":726,""dx"":94,""dy"":-95,""t"":11293},{""x"":555,""y"":733,""dx"":64,""dy"":-88,""t"":11327},{""x"":550,""y"":768,""dx"":59,""dy"":-53,""t"":11360},{""x"":553,""y"":817,""dx"":62,""dy"":-4,""t"":11394},{""x"":566,""y"":842,""dx"":75,""dy"":21,""t"":11428},{""x"":562,""y"":870,""dx"":71,""dy"":49,""t"":11462},{""x"":562,""y"":765,""dx"":71,""dy"":-56,""t"":11496},{""x"":541,""y"":798,""dx"":50,""dy"":-23,""t"":11530},{""x"":546,""y"":819,""dx"":55,""dy"":-2,""t"":11565},{""x"":538,""y"":835,""dx"":47,""dy"":14,""t"":11598},{""x"":550,""y"":846,""dx"":59,""dy"":25,""t"":11632},{""x"":550,""y"":854,""dx"":59,""dy"":33,""t"":11667},{""x"":510,""y"":850,""dx"":19,""dy"":29,""t"":11701},{""x"":535,""y"":873,""dx"":44,""dy"":52,""t"":11734},{""x"":532,""y"":771,""dx"":41,""dy"":-50,""t"":11768},{""x"":541,""y"":792,""dx"":50,""dy"":-29,""t"":11802},{""x"":555,""y"":815,""dx"":64,""dy"":-6,""t"":11836},{""x"":567,""y"":836,""dx"":76,""dy"":15,""t"":11868},{""x"":555,""y"":731,""dx"":64,""dy"":-90,""t"":11905},{""x"":574,""y"":768,""dx"":83,""dy"":-53,""t"":11938},{""x"":595,""y"":780,""dx"":104,""dy"":-41,""t"":11973},{""x"":591,""y"":805,""dx"":100,""dy"":-16,""t"":12006}],[{""x"":1363,""y"":643,""dx"":-88,""dy"":-178,""t"":13026},{""x"":1339,""y"":624,""dx"":-112,""dy"":-197,""t"":13061},{""x"":1354,""y"":628,""dx"":-97,""dy"":-193,""t"":13094},{""x"":1363,""y"":614,""dx"":-88,""dy"":-207,""t"":13128},{""x"":1341,""y"":609,""dx"":-110,""dy"":-212,""t"":13162},{""x"":1314,""y"":621,""dx"":-137,""dy"":-200,""t"":13197},{""x"":1276,""y"":609,""dx"":-175,""dy"":-212,""t"":13231},{""x"":1286,""y"":595,""dx"":-165,""dy"":-226,""t"":13265},{""x"":1333,""y"":658,""dx"":-118,""dy"":-163,""t"":13298},{""x"":1313,""y"":639,""dx"":-138,""dy"":-182,""t"":13332},{""x"":1281,""y"":647,""dx"":-170,""dy"":-174,""t"":13366},{""x"":1257,""y"":619,""dx"":-194,""dy"":-202,""t"":13399},{""x"":1256,""y"":607,""dx"":-195,""dy"":-214,""t"":13434},{""x"":1278,""y"":599,""dx"":-173,""dy"":-222,""t"":13469},{""x"":1267,""y"":583,""dx"":-184,""dy"":-238,""t"":13502},{""x"":1331,""y"":667,""dx"":-120,""dy"":-154,""t"":13536},{""x"":1299,""y"":747,""dx"":-152,""dy"":-74,""t"":13570},{""x"":1296,""y"":826,""dx"":-155,""dy"":5,""t"":13604},{""x"":1292,""y"":769,""dx"":-159,""dy"":-52,""t"":13638},{""x"":1326,""y"":828,""dx"":-125,""dy"":7,""t"":13671},{""x"":1304,""y"":795,""dx"":-147,""dy"":-26,""t"":13708},{""x"":1339,""y"":823,""dx"":-112,""dy"":2,""t"":13740},{""x"":1331,""y"":849,""dx"":-120,""dy"":28,""t"":13774},{""x"":1351,""y"":790,""dx"":-100,""dy"":-31,""t"":13809},{""x"":1368,""y"":737,""dx"":-83,""dy"":-84,""t"":13839},{""x"":1371,""y"":697,""dx"":-80,""dy"":-124,""t"":13875},{""x"":1357,""y"":668,""dx"":-94,""dy"":-153,""t"":13910},{""x"":1360,""y"":609,""dx"":-91,""dy"":-212,""t"":13944},{""x"":1358,""y"":598,""dx"":-93,""dy"":-223,""t"":13978},{""x"":1323,""y"":571,""dx"":-128,""dy"":-250,""t"":14013},{""x"":1290,""y"":560,""dx"":-161,""dy"":-261,""t"":14047},{""x"":1289,""y"":540,""dx"":-162,""dy"":-281,""t"":14080},{""x"":1278,""y"":536,""dx"":-173,""dy"":-285,""t"":14115},{""x"":1283,""y"":529,""dx"":-168,""dy"":-292,""t"":14148},{""x"":1265,""y"":526,""dx"":-186,""dy"":-295,""t"":14183},{""x"":1294,""y"":523,""dx"":-157,""dy"":-298,""t"":14216},{""x"":1306,""y"":507,""dx"":-145,""dy"":-314,""t"":14250},{""x"":1311,""y"":513,""dx"":-140,""dy"":-308,""t"":14285},{""x"":1330,""y"":520,""dx"":-121,""dy"":-301,""t"":14317},{""x"":1344,""y"":542,""dx"":-107,""dy"":-279,""t"":14352},{""x"":1336,""y"":564,""dx"":-115,""dy"":-257,""t"":14386},{""x"":1318,""y"":552,""dx"":-133,""dy"":-269,""t"":14421},{""x"":1300,""y"":558,""dx"":-151,""dy"":-263,""t"":14455},{""x"":1301,""y"":565,""dx"":-150,""dy"":-256,""t"":14488},{""x"":1383,""y"":669,""dx"":-68,""dy"":-152,""t"":14523},{""x"":1396,""y"":644,""dx"":-55,""dy"":-177,""t"":14556},{""x"":1365,""y"":647,""dx"":-86,""dy"":-174,""t"":14591},{""x"":1375,""y"":613,""dx"":-76,""dy"":-208,""t"":14624},{""x"":1331,""y"":594,""dx"":-120,""dy"":-227,""t"":14658},{""x"":1334,""y"":588,""dx"":-117,""dy"":-233,""t"":14693},{""x"":1312,""y"":594,""dx"":-139,""dy"":-227,""t"":14725},{""x"":1280,""y"":610,""dx"":-171,""dy"":-211,""t"":14760},{""x"":1347,""y"":691,""dx"":-104,""dy"":-130,""t"":14794},{""x"":1346,""y"":743,""dx"":-105,""dy"":-78,""t"":14828},{""x"":1354,""y"":724,""dx"":-97,""dy"":-97,""t"":14862},{""x"":1356,""y"":695,""dx"":-95,""dy"":-126,""t"":14896},{""x"":1375,""y"":652,""dx"":-76,""dy"":-169,""t"":14931},{""x"":1370,""y"":642,""dx"":-81,""dy"":-179,""t"":14965},{""x"":1327,""y"":610,""dx"":-124,""dy"":-211,""t"":14998},{""x"":1334,""y"":577,""dx"":-117,""dy"":-244,""t"":15032}]]","[100,94.91525423728814,18.64406779661017,100,36.666666666666664]","[{""x"":6.864406779661017,""y"":-14.372881355932204,""r"":73.69167192276727},{""x"":61.271186440677965,""y"":94.33898305084746,""r"":37.64984044445175},{""x"":-100.23728813559322,""y"":-206.33898305084745,""r"":54.37177447201675},{""x"":66.89830508474576,""y"":-24.423728813559322,""r"":46.140574333525976},{""x"":-126.71666666666667,""y"":-186.05,""r"":102.4853479692996}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","","",""
