"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2425","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2432","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","9371","0.0-2.0-0.0","","","","","6934","{""name"":""syx"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","11203","0.0-2.0-1.0","","","","","1831","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","12403","0.0-3.0","","","","","1198"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","18769","0.0-4.0","","","","","","","","","1524","","","","","","","","","","","","","","","","",""
"","html-button-response","6","19627","0.0-5.0-0.0","","","","","856","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","29703","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","30731","0.0-5.0-2.0","","","","","1028","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","49147","0.0-5.0-3.0","","","","","","","","","","[[{""x"":348,""y"":260,""dx"":-143,""dy"":-21,""t"":990},{""x"":393,""y"":254,""dx"":-98,""dy"":-27,""t"":1024},{""x"":432,""y"":248,""dx"":-59,""dy"":-33,""t"":1057},{""x"":436,""y"":219,""dx"":-55,""dy"":-62,""t"":1092},{""x"":452,""y"":252,""dx"":-39,""dy"":-29,""t"":1127},{""x"":440,""y"":256,""dx"":-51,""dy"":-25,""t"":1159},{""x"":410,""y"":283,""dx"":-81,""dy"":2,""t"":1194},{""x"":401,""y"":313,""dx"":-90,""dy"":32,""t"":1228},{""x"":383,""y"":309,""dx"":-108,""dy"":28,""t"":1262},{""x"":368,""y"":322,""dx"":-123,""dy"":41,""t"":1296},{""x"":347,""y"":342,""dx"":-144,""dy"":61,""t"":1330},{""x"":342,""y"":365,""dx"":-149,""dy"":84,""t"":1364},{""x"":333,""y"":370,""dx"":-158,""dy"":89,""t"":1398},{""x"":338,""y"":377,""dx"":-153,""dy"":96,""t"":1432},{""x"":361,""y"":319,""dx"":-130,""dy"":38,""t"":1467},{""x"":371,""y"":322,""dx"":-120,""dy"":41,""t"":1501},{""x"":394,""y"":277,""dx"":-97,""dy"":-4,""t"":1535},{""x"":423,""y"":231,""dx"":-68,""dy"":-50,""t"":1568},{""x"":440,""y"":206,""dx"":-51,""dy"":-75,""t"":1602},{""x"":459,""y"":197,""dx"":-32,""dy"":-84,""t"":1637},{""x"":478,""y"":173,""dx"":-13,""dy"":-108,""t"":1671},{""x"":458,""y"":222,""dx"":-33,""dy"":-59,""t"":1704},{""x"":474,""y"":251,""dx"":-17,""dy"":-30,""t"":1739},{""x"":486,""y"":279,""dx"":-5,""dy"":-2,""t"":1772},{""x"":473,""y"":295,""dx"":-18,""dy"":14,""t"":1805},{""x"":457,""y"":300,""dx"":-34,""dy"":19,""t"":1841},{""x"":442,""y"":315,""dx"":-49,""dy"":34,""t"":1875},{""x"":448,""y"":316,""dx"":-43,""dy"":35,""t"":1910},{""x"":457,""y"":294,""dx"":-34,""dy"":13,""t"":1943},{""x"":459,""y"":274,""dx"":-32,""dy"":-7,""t"":1977},{""x"":445,""y"":260,""dx"":-46,""dy"":-21,""t"":2010},{""x"":451,""y"":231,""dx"":-40,""dy"":-50,""t"":2044},{""x"":467,""y"":215,""dx"":-24,""dy"":-66,""t"":2077},{""x"":471,""y"":218,""dx"":-20,""dy"":-63,""t"":2112},{""x"":475,""y"":214,""dx"":-16,""dy"":-67,""t"":2146},{""x"":463,""y"":196,""dx"":-28,""dy"":-85,""t"":2180},{""x"":465,""y"":213,""dx"":-26,""dy"":-68,""t"":2215},{""x"":472,""y"":244,""dx"":-19,""dy"":-37,""t"":2249},{""x"":468,""y"":280,""dx"":-23,""dy"":-1,""t"":2283},{""x"":478,""y"":277,""dx"":-13,""dy"":-4,""t"":2317},{""x"":489,""y"":280,""dx"":-2,""dy"":-1,""t"":2351},{""x"":497,""y"":313,""dx"":6,""dy"":32,""t"":2385},{""x"":493,""y"":325,""dx"":2,""dy"":44,""t"":2418},{""x"":470,""y"":307,""dx"":-21,""dy"":26,""t"":2452},{""x"":452,""y"":305,""dx"":-39,""dy"":24,""t"":2486},{""x"":474,""y"":324,""dx"":-17,""dy"":43,""t"":2520},{""x"":480,""y"":332,""dx"":-11,""dy"":51,""t"":2553},{""x"":473,""y"":346,""dx"":-18,""dy"":65,""t"":2589},{""x"":477,""y"":343,""dx"":-14,""dy"":62,""t"":2622},{""x"":481,""y"":340,""dx"":-10,""dy"":59,""t"":2653},{""x"":478,""y"":288,""dx"":-13,""dy"":7,""t"":2690},{""x"":473,""y"":279,""dx"":-18,""dy"":-2,""t"":2724},{""x"":462,""y"":262,""dx"":-29,""dy"":-19,""t"":2758},{""x"":448,""y"":299,""dx"":-43,""dy"":18,""t"":2792},{""x"":443,""y"":270,""dx"":-48,""dy"":-11,""t"":2827},{""x"":453,""y"":263,""dx"":-38,""dy"":-18,""t"":2860},{""x"":451,""y"":276,""dx"":-40,""dy"":-5,""t"":2894},{""x"":457,""y"":259,""dx"":-34,""dy"":-22,""t"":2928},{""x"":451,""y"":247,""dx"":-40,""dy"":-34,""t"":2962},{""x"":460,""y"":234,""dx"":-31,""dy"":-47,""t"":2996}],[{""x"":1545,""y"":346,""dx"":94,""dy"":65,""t"":4017},{""x"":1536,""y"":369,""dx"":85,""dy"":88,""t"":4051},{""x"":1562,""y"":364,""dx"":111,""dy"":83,""t"":4084},{""x"":1546,""y"":354,""dx"":95,""dy"":73,""t"":4118},{""x"":1573,""y"":373,""dx"":122,""dy"":92,""t"":4151},{""x"":1573,""y"":354,""dx"":122,""dy"":73,""t"":4186},{""x"":1575,""y"":361,""dx"":124,""dy"":80,""t"":4218},{""x"":1591,""y"":358,""dx"":140,""dy"":77,""t"":4254},{""x"":1575,""y"":336,""dx"":124,""dy"":55,""t"":4288},{""x"":1569,""y"":326,""dx"":118,""dy"":45,""t"":4322},{""x"":1563,""y"":329,""dx"":112,""dy"":48,""t"":4357},{""x"":1535,""y"":340,""dx"":84,""dy"":59,""t"":4390},{""x"":1540,""y"":338,""dx"":89,""dy"":57,""t"":4425},{""x"":1526,""y"":348,""dx"":75,""dy"":67,""t"":4459},{""x"":1551,""y"":358,""dx"":100,""dy"":77,""t"":4493},{""x"":1542,""y"":367,""dx"":91,""dy"":86,""t"":4526},{""x"":1546,""y"":386,""dx"":95,""dy"":105,""t"":4561},{""x"":1515,""y"":388,""dx"":64,""dy"":107,""t"":4595},{""x"":1488,""y"":389,""dx"":37,""dy"":108,""t"":4625},{""x"":1331,""y"":484,""dx"":-120,""dy"":203,""t"":4661},{""x"":1132,""y"":625,""dx"":-319,""dy"":344,""t"":4696},{""x"":1066,""y"":656,""dx"":-385,""dy"":375,""t"":4732},{""x"":1078,""y"":627,""dx"":-373,""dy"":346,""t"":4764},{""x"":1119,""y"":552,""dx"":-332,""dy"":271,""t"":4798},{""x"":1188,""y"":544,""dx"":-263,""dy"":263,""t"":4832},{""x"":1254,""y"":520,""dx"":-197,""dy"":239,""t"":4867},{""x"":1310,""y"":489,""dx"":-141,""dy"":208,""t"":4901},{""x"":1368,""y"":504,""dx"":-83,""dy"":223,""t"":4934},{""x"":1404,""y"":472,""dx"":-47,""dy"":191,""t"":4969},{""x"":1440,""y"":417,""dx"":-11,""dy"":136,""t"":5003},{""x"":1462,""y"":400,""dx"":11,""dy"":119,""t"":5037},{""x"":1473,""y"":387,""dx"":22,""dy"":106,""t"":5071},{""x"":1489,""y"":324,""dx"":38,""dy"":43,""t"":5104},{""x"":1489,""y"":315,""dx"":38,""dy"":34,""t"":5139},{""x"":1489,""y"":320,""dx"":38,""dy"":39,""t"":5172},{""x"":1489,""y"":307,""dx"":38,""dy"":26,""t"":5205},{""x"":1491,""y"":309,""dx"":40,""dy"":28,""t"":5240},{""x"":1492,""y"":289,""dx"":41,""dy"":8,""t"":5274},{""x"":1499,""y"":295,""dx"":48,""dy"":14,""t"":5310},{""x"":1499,""y"":307,""dx"":48,""dy"":26,""t"":5343},{""x"":1497,""y"":305,""dx"":46,""dy"":24,""t"":5376},{""x"":1489,""y"":309,""dx"":38,""dy"":28,""t"":5410},{""x"":1494,""y"":316,""dx"":43,""dy"":35,""t"":5444},{""x"":1506,""y"":360,""dx"":55,""dy"":79,""t"":5478},{""x"":1496,""y"":361,""dx"":45,""dy"":80,""t"":5512},{""x"":1489,""y"":355,""dx"":38,""dy"":74,""t"":5547},{""x"":1483,""y"":361,""dx"":32,""dy"":80,""t"":5580},{""x"":1478,""y"":357,""dx"":27,""dy"":76,""t"":5614},{""x"":1495,""y"":349,""dx"":44,""dy"":68,""t"":5648},{""x"":1478,""y"":380,""dx"":27,""dy"":99,""t"":5682},{""x"":1478,""y"":368,""dx"":27,""dy"":87,""t"":5717},{""x"":1478,""y"":349,""dx"":27,""dy"":68,""t"":5751},{""x"":1469,""y"":346,""dx"":18,""dy"":65,""t"":5783},{""x"":1448,""y"":347,""dx"":-3,""dy"":66,""t"":5819},{""x"":1443,""y"":350,""dx"":-8,""dy"":69,""t"":5852},{""x"":1442,""y"":337,""dx"":-9,""dy"":56,""t"":5887},{""x"":1435,""y"":347,""dx"":-16,""dy"":66,""t"":5920},{""x"":1421,""y"":349,""dx"":-30,""dy"":68,""t"":5954},{""x"":1414,""y"":338,""dx"":-37,""dy"":57,""t"":5989}],[{""x"":912,""y"":441,""dx"":-59,""dy"":-110,""t"":7042},{""x"":915,""y"":431,""dx"":-56,""dy"":-120,""t"":7077},{""x"":935,""y"":424,""dx"":-36,""dy"":-127,""t"":7111},{""x"":923,""y"":445,""dx"":-48,""dy"":-106,""t"":7144},{""x"":931,""y"":431,""dx"":-40,""dy"":-120,""t"":7179},{""x"":919,""y"":443,""dx"":-52,""dy"":-108,""t"":7212},{""x"":923,""y"":500,""dx"":-48,""dy"":-51,""t"":7247},{""x"":919,""y"":486,""dx"":-52,""dy"":-65,""t"":7280},{""x"":924,""y"":519,""dx"":-47,""dy"":-32,""t"":7314},{""x"":928,""y"":550,""dx"":-43,""dy"":-1,""t"":7349},{""x"":935,""y"":576,""dx"":-36,""dy"":25,""t"":7382},{""x"":932,""y"":570,""dx"":-39,""dy"":19,""t"":7417},{""x"":922,""y"":543,""dx"":-49,""dy"":-8,""t"":7449},{""x"":928,""y"":583,""dx"":-43,""dy"":32,""t"":7484},{""x"":934,""y"":605,""dx"":-37,""dy"":54,""t"":7518},{""x"":930,""y"":576,""dx"":-41,""dy"":25,""t"":7551},{""x"":922,""y"":549,""dx"":-49,""dy"":-2,""t"":7586},{""x"":908,""y"":529,""dx"":-63,""dy"":-22,""t"":7621},{""x"":912,""y"":496,""dx"":-59,""dy"":-55,""t"":7654},{""x"":895,""y"":492,""dx"":-76,""dy"":-59,""t"":7688},{""x"":899,""y"":483,""dx"":-72,""dy"":-68,""t"":7721},{""x"":894,""y"":465,""dx"":-77,""dy"":-86,""t"":7755},{""x"":891,""y"":449,""dx"":-80,""dy"":-102,""t"":7787},{""x"":910,""y"":452,""dx"":-61,""dy"":-99,""t"":7825},{""x"":902,""y"":475,""dx"":-69,""dy"":-76,""t"":7858},{""x"":908,""y"":491,""dx"":-63,""dy"":-60,""t"":7892},{""x"":914,""y"":477,""dx"":-57,""dy"":-74,""t"":7927},{""x"":926,""y"":518,""dx"":-45,""dy"":-33,""t"":7959},{""x"":925,""y"":561,""dx"":-46,""dy"":10,""t"":7994},{""x"":910,""y"":559,""dx"":-61,""dy"":8,""t"":8028},{""x"":889,""y"":542,""dx"":-82,""dy"":-9,""t"":8062},{""x"":908,""y"":589,""dx"":-63,""dy"":38,""t"":8096},{""x"":894,""y"":613,""dx"":-77,""dy"":62,""t"":8130},{""x"":882,""y"":651,""dx"":-89,""dy"":100,""t"":8165},{""x"":873,""y"":682,""dx"":-98,""dy"":131,""t"":8195},{""x"":867,""y"":690,""dx"":-104,""dy"":139,""t"":8232},{""x"":880,""y"":710,""dx"":-91,""dy"":159,""t"":8266},{""x"":877,""y"":681,""dx"":-94,""dy"":130,""t"":8301},{""x"":893,""y"":640,""dx"":-78,""dy"":89,""t"":8334},{""x"":867,""y"":742,""dx"":-104,""dy"":191,""t"":8369},{""x"":812,""y"":852,""dx"":-159,""dy"":301,""t"":8403},{""x"":789,""y"":909,""dx"":-182,""dy"":358,""t"":8436},{""x"":802,""y"":876,""dx"":-169,""dy"":325,""t"":8470},{""x"":819,""y"":862,""dx"":-152,""dy"":311,""t"":8505},{""x"":854,""y"":835,""dx"":-117,""dy"":284,""t"":8538},{""x"":871,""y"":772,""dx"":-100,""dy"":221,""t"":8572},{""x"":893,""y"":705,""dx"":-78,""dy"":154,""t"":8606},{""x"":905,""y"":695,""dx"":-66,""dy"":144,""t"":8640},{""x"":920,""y"":699,""dx"":-51,""dy"":148,""t"":8675},{""x"":926,""y"":692,""dx"":-45,""dy"":141,""t"":8709},{""x"":928,""y"":645,""dx"":-43,""dy"":94,""t"":8743},{""x"":945,""y"":586,""dx"":-26,""dy"":35,""t"":8776},{""x"":943,""y"":546,""dx"":-28,""dy"":-5,""t"":8810},{""x"":944,""y"":570,""dx"":-27,""dy"":19,""t"":8844},{""x"":946,""y"":566,""dx"":-25,""dy"":15,""t"":8879},{""x"":954,""y"":569,""dx"":-17,""dy"":18,""t"":8912},{""x"":947,""y"":596,""dx"":-24,""dy"":45,""t"":8947},{""x"":932,""y"":549,""dx"":-39,""dy"":-2,""t"":8981},{""x"":937,""y"":527,""dx"":-34,""dy"":-24,""t"":9014}],[{""x"":435,""y"":568,""dx"":-56,""dy"":-253,""t"":10034},{""x"":443,""y"":582,""dx"":-48,""dy"":-239,""t"":10068},{""x"":452,""y"":590,""dx"":-39,""dy"":-231,""t"":10103},{""x"":451,""y"":594,""dx"":-40,""dy"":-227,""t"":10137},{""x"":450,""y"":596,""dx"":-41,""dy"":-225,""t"":10171},{""x"":441,""y"":597,""dx"":-50,""dy"":-224,""t"":10204},{""x"":446,""y"":596,""dx"":-45,""dy"":-225,""t"":10238},{""x"":464,""y"":597,""dx"":-27,""dy"":-224,""t"":10273},{""x"":477,""y"":556,""dx"":-14,""dy"":-265,""t"":10305},{""x"":472,""y"":526,""dx"":-19,""dy"":-295,""t"":10379},{""x"":452,""y"":517,""dx"":-39,""dy"":-304,""t"":10407},{""x"":468,""y"":486,""dx"":-23,""dy"":-335,""t"":10443},{""x"":477,""y"":460,""dx"":-14,""dy"":-361,""t"":10477},{""x"":492,""y"":456,""dx"":1,""dy"":-365,""t"":10511},{""x"":503,""y"":444,""dx"":12,""dy"":-377,""t"":10544},{""x"":507,""y"":498,""dx"":16,""dy"":-323,""t"":10578},{""x"":503,""y"":520,""dx"":12,""dy"":-301,""t"":10612},{""x"":510,""y"":524,""dx"":19,""dy"":-297,""t"":10647},{""x"":522,""y"":528,""dx"":31,""dy"":-293,""t"":10680},{""x"":535,""y"":524,""dx"":44,""dy"":-297,""t"":10714},{""x"":531,""y"":525,""dx"":40,""dy"":-296,""t"":10748},{""x"":517,""y"":552,""dx"":26,""dy"":-269,""t"":10782},{""x"":516,""y"":561,""dx"":25,""dy"":-260,""t"":10817},{""x"":515,""y"":581,""dx"":24,""dy"":-240,""t"":10851},{""x"":522,""y"":567,""dx"":31,""dy"":-254,""t"":10885},{""x"":531,""y"":547,""dx"":40,""dy"":-274,""t"":10918},{""x"":550,""y"":534,""dx"":59,""dy"":-287,""t"":10952},{""x"":531,""y"":547,""dx"":40,""dy"":-274,""t"":10986},{""x"":501,""y"":575,""dx"":10,""dy"":-246,""t"":11020},{""x"":504,""y"":579,""dx"":13,""dy"":-242,""t"":11054},{""x"":487,""y"":578,""dx"":-4,""dy"":-243,""t"":11089},{""x"":465,""y"":578,""dx"":-26,""dy"":-243,""t"":11122},{""x"":458,""y"":568,""dx"":-33,""dy"":-253,""t"":11155},{""x"":463,""y"":543,""dx"":-28,""dy"":-278,""t"":11191},{""x"":457,""y"":600,""dx"":-34,""dy"":-221,""t"":11225},{""x"":444,""y"":596,""dx"":-47,""dy"":-225,""t"":11259},{""x"":440,""y"":601,""dx"":-51,""dy"":-220,""t"":11292},{""x"":421,""y"":639,""dx"":-70,""dy"":-182,""t"":11326},{""x"":442,""y"":592,""dx"":-49,""dy"":-229,""t"":11358},{""x"":431,""y"":584,""dx"":-60,""dy"":-237,""t"":11394},{""x"":445,""y"":598,""dx"":-46,""dy"":-223,""t"":11428},{""x"":451,""y"":613,""dx"":-40,""dy"":-208,""t"":11462},{""x"":454,""y"":615,""dx"":-37,""dy"":-206,""t"":11496},{""x"":470,""y"":643,""dx"":-21,""dy"":-178,""t"":11531},{""x"":475,""y"":663,""dx"":-16,""dy"":-158,""t"":11564},{""x"":495,""y"":666,""dx"":4,""dy"":-155,""t"":11599},{""x"":498,""y"":680,""dx"":7,""dy"":-141,""t"":11631},{""x"":495,""y"":688,""dx"":4,""dy"":-133,""t"":11666},{""x"":482,""y"":663,""dx"":-9,""dy"":-158,""t"":11701},{""x"":470,""y"":641,""dx"":-21,""dy"":-180,""t"":11731},{""x"":461,""y"":628,""dx"":-30,""dy"":-193,""t"":11768},{""x"":479,""y"":584,""dx"":-12,""dy"":-237,""t"":11803},{""x"":498,""y"":553,""dx"":7,""dy"":-268,""t"":11837},{""x"":507,""y"":573,""dx"":16,""dy"":-248,""t"":11870},{""x"":499,""y"":582,""dx"":8,""dy"":-239,""t"":11905},{""x"":503,""y"":587,""dx"":12,""dy"":-234,""t"":11938},{""x"":501,""y"":597,""dx"":10,""dy"":-224,""t"":11972},{""x"":489,""y"":613,""dx"":-2,""dy"":-208,""t"":12006}],[{""x"":1440,""y"":569,""dx"":-11,""dy"":-252,""t"":13061},{""x"":1426,""y"":568,""dx"":-25,""dy"":-253,""t"":13094},{""x"":1376,""y"":585,""dx"":-75,""dy"":-236,""t"":13127},{""x"":1357,""y"":585,""dx"":-94,""dy"":-236,""t"":13162},{""x"":1333,""y"":580,""dx"":-118,""dy"":-241,""t"":13196},{""x"":1340,""y"":562,""dx"":-111,""dy"":-259,""t"":13230},{""x"":1328,""y"":578,""dx"":-123,""dy"":-243,""t"":13264},{""x"":1317,""y"":596,""dx"":-134,""dy"":-225,""t"":13298},{""x"":1309,""y"":611,""dx"":-142,""dy"":-210,""t"":13330},{""x"":1293,""y"":607,""dx"":-158,""dy"":-214,""t"":13367},{""x"":1291,""y"":593,""dx"":-160,""dy"":-228,""t"":13400},{""x"":1292,""y"":589,""dx"":-159,""dy"":-232,""t"":13435},{""x"":1290,""y"":592,""dx"":-161,""dy"":-229,""t"":13469},{""x"":1297,""y"":597,""dx"":-154,""dy"":-224,""t"":13502},{""x"":1310,""y"":598,""dx"":-141,""dy"":-223,""t"":13536},{""x"":1318,""y"":604,""dx"":-133,""dy"":-217,""t"":13570},{""x"":1319,""y"":619,""dx"":-132,""dy"":-202,""t"":13604},{""x"":1308,""y"":635,""dx"":-143,""dy"":-186,""t"":13639},{""x"":1306,""y"":629,""dx"":-145,""dy"":-192,""t"":13672},{""x"":1296,""y"":620,""dx"":-155,""dy"":-201,""t"":13706},{""x"":1281,""y"":636,""dx"":-170,""dy"":-185,""t"":13740},{""x"":1287,""y"":631,""dx"":-164,""dy"":-190,""t"":13774},{""x"":1305,""y"":622,""dx"":-146,""dy"":-199,""t"":13809},{""x"":1316,""y"":616,""dx"":-135,""dy"":-205,""t"":13842},{""x"":1345,""y"":599,""dx"":-106,""dy"":-222,""t"":13876},{""x"":1340,""y"":610,""dx"":-111,""dy"":-211,""t"":13911},{""x"":1358,""y"":595,""dx"":-93,""dy"":-226,""t"":13944},{""x"":1339,""y"":594,""dx"":-112,""dy"":-227,""t"":13979},{""x"":1342,""y"":584,""dx"":-109,""dy"":-237,""t"":14013},{""x"":1340,""y"":586,""dx"":-111,""dy"":-235,""t"":14047},{""x"":1338,""y"":580,""dx"":-113,""dy"":-241,""t"":14081},{""x"":1327,""y"":568,""dx"":-124,""dy"":-253,""t"":14115},{""x"":1321,""y"":590,""dx"":-130,""dy"":-231,""t"":14148},{""x"":1312,""y"":573,""dx"":-139,""dy"":-248,""t"":14184},{""x"":1310,""y"":576,""dx"":-141,""dy"":-245,""t"":14217},{""x"":1318,""y"":565,""dx"":-133,""dy"":-256,""t"":14250},{""x"":1299,""y"":566,""dx"":-152,""dy"":-255,""t"":14284},{""x"":1305,""y"":581,""dx"":-146,""dy"":-240,""t"":14318},{""x"":1300,""y"":578,""dx"":-151,""dy"":-243,""t"":14352},{""x"":1297,""y"":577,""dx"":-154,""dy"":-244,""t"":14387},{""x"":1303,""y"":579,""dx"":-148,""dy"":-242,""t"":14420},{""x"":1310,""y"":571,""dx"":-141,""dy"":-250,""t"":14454},{""x"":1312,""y"":568,""dx"":-139,""dy"":-253,""t"":14488},{""x"":1314,""y"":565,""dx"":-137,""dy"":-256,""t"":14519},{""x"":1320,""y"":558,""dx"":-131,""dy"":-263,""t"":14555},{""x"":1313,""y"":562,""dx"":-138,""dy"":-259,""t"":14590},{""x"":1329,""y"":556,""dx"":-122,""dy"":-265,""t"":14624},{""x"":1328,""y"":555,""dx"":-123,""dy"":-266,""t"":14658},{""x"":1323,""y"":572,""dx"":-128,""dy"":-249,""t"":14692},{""x"":1334,""y"":572,""dx"":-117,""dy"":-249,""t"":14726},{""x"":1339,""y"":563,""dx"":-112,""dy"":-258,""t"":14759},{""x"":1326,""y"":558,""dx"":-125,""dy"":-263,""t"":14794},{""x"":1338,""y"":550,""dx"":-113,""dy"":-271,""t"":14829},{""x"":1316,""y"":564,""dx"":-135,""dy"":-257,""t"":14862},{""x"":1305,""y"":563,""dx"":-146,""dy"":-258,""t"":14896},{""x"":1295,""y"":561,""dx"":-156,""dy"":-260,""t"":14927},{""x"":1297,""y"":574,""dx"":-154,""dy"":-247,""t"":14964},{""x"":1295,""y"":586,""dx"":-156,""dy"":-235,""t"":14998},{""x"":1305,""y"":587,""dx"":-146,""dy"":-234,""t"":15032}]]","[100,84.7457627118644,88.13559322033898,15.517241379310345,0]","[{""x"":-49,""y"":-2.9833333333333334,""r"":71.87569659941455},{""x"":5.711864406779661,""y"":100.54237288135593,""r"":81.23477737317491},{""x"":-65.52542372881356,""y"":37.30508474576271,""r"":96.87304112057926},{""x"":-10,""y"":-245.25862068965517,""r"":68.62164922659069},{""x"":-130.1864406779661,""y"":-236.11864406779662,""r"":26.893664226435824}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","","",""
